F2,Counts
ENSDARG00000001781,3
ENSDARG00000001782,8
ENSDARG00000001785,39
ENSDARG00000001788,224
ENSDARG00000001803,11
ENSDARG00000001804,1
ENSDARG00000001807,30
ENSDARG00000001817,7
ENSDARG00000001818,278
ENSDARG00000001825,1
ENSDARG00000001829,221
ENSDARG00000001835,69
ENSDARG00000001857,309
ENSDARG00000001859,11
ENSDARG00000001870,951
ENSDARG00000001873,44
ENSDARG00000001879,91
ENSDARG00000001880,25
ENSDARG00000001881,12
ENSDARG00000001882,22
ENSDARG00000001888,89
ENSDARG00000001889,337
ENSDARG00000001890,161
ENSDARG00000001891,0
ENSDARG00000001897,79
ENSDARG00000001898,8
ENSDARG00000001906,0
ENSDARG00000001909,7
ENSDARG00000001910,164
ENSDARG00000001912,11
ENSDARG00000001913,43
ENSDARG00000001929,16
ENSDARG00000001930,60
ENSDARG00000001933,20
ENSDARG00000001937,6
ENSDARG00000001939,3
ENSDARG00000001940,93
ENSDARG00000001950,1307
ENSDARG00000001953,139
ENSDARG00000001968,173
ENSDARG00000001969,21
ENSDARG00000001971,4
ENSDARG00000001975,8
ENSDARG00000001976,45
ENSDARG00000001993,59
ENSDARG00000001994,505
ENSDARG00000001999,41
ENSDARG00000002002,9
ENSDARG00000002006,81
ENSDARG00000002013,90
ENSDARG00000002016,0
ENSDARG00000002020,30
ENSDARG00000002021,15
ENSDARG00000002026,64
ENSDARG00000002031,0
ENSDARG00000002037,31
ENSDARG00000002060,3
ENSDARG00000002071,101
ENSDARG00000002077,12
ENSDARG00000002082,145
ENSDARG00000002084,162
ENSDARG00000002097,0
ENSDARG00000002127,105
ENSDARG00000002128,19
ENSDARG00000002131,249
ENSDARG00000002165,11
ENSDARG00000002167,139
ENSDARG00000002168,41
ENSDARG00000002172,7
ENSDARG00000002174,15
ENSDARG00000002184,52
ENSDARG00000002190,109
ENSDARG00000002192,11
ENSDARG00000002193,1861
ENSDARG00000002194,24
ENSDARG00000002196,71
ENSDARG00000002197,132
ENSDARG00000002204,31
ENSDARG00000002210,31
ENSDARG00000002213,11
ENSDARG00000002215,43
ENSDARG00000002216,6
ENSDARG00000002217,159
ENSDARG00000002219,14
ENSDARG00000002220,19
ENSDARG00000002230,123
ENSDARG00000002231,13
ENSDARG00000002235,175
ENSDARG00000002240,45
ENSDARG00000002241,8
ENSDARG00000002249,60
ENSDARG00000002255,128
ENSDARG00000002259,3
ENSDARG00000002264,20
ENSDARG00000002267,13
ENSDARG00000002271,145
ENSDARG00000002285,32
ENSDARG00000002293,0
ENSDARG00000002295,5
ENSDARG00000002298,3
ENSDARG00000002299,0
ENSDARG00000002300,3
ENSDARG00000002304,1
ENSDARG00000002305,156
ENSDARG00000002311,6
ENSDARG00000002330,7
ENSDARG00000002332,77
ENSDARG00000002333,38
ENSDARG00000002336,169
ENSDARG00000002339,4
ENSDARG00000002344,634
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,1
ENSDARG00000002362,41
ENSDARG00000002365,11
ENSDARG00000002369,100
ENSDARG00000002377,23
ENSDARG00000002385,74
ENSDARG00000002391,8
ENSDARG00000002394,0
ENSDARG00000002396,226
ENSDARG00000002401,20
ENSDARG00000002402,26
ENSDARG00000002403,81
ENSDARG00000002405,21
ENSDARG00000002406,0
ENSDARG00000002411,31
ENSDARG00000002445,40
ENSDARG00000002463,0
ENSDARG00000002467,5
ENSDARG00000002479,7
ENSDARG00000002483,6
ENSDARG00000002487,52
ENSDARG00000002494,35
ENSDARG00000002506,10
ENSDARG00000002507,7
ENSDARG00000002508,21
ENSDARG00000002509,0
ENSDARG00000002510,7
ENSDARG00000002523,50
ENSDARG00000002533,20
ENSDARG00000002536,77
ENSDARG00000002538,70
ENSDARG00000002546,35
ENSDARG00000002549,15
ENSDARG00000002552,156
ENSDARG00000002564,46
ENSDARG00000002571,39
ENSDARG00000002576,22
ENSDARG00000002582,15
ENSDARG00000002587,393
ENSDARG00000002589,529
ENSDARG00000002591,47
ENSDARG00000002593,12
ENSDARG00000002597,0
ENSDARG00000002600,130
ENSDARG00000002601,0
ENSDARG00000002607,28
ENSDARG00000002609,16
ENSDARG00000002613,0
ENSDARG00000002632,64
ENSDARG00000002634,23
ENSDARG00000002635,119
ENSDARG00000002642,4
ENSDARG00000002644,17
ENSDARG00000002656,100
ENSDARG00000002659,164
ENSDARG00000002663,41
ENSDARG00000002666,6
ENSDARG00000002670,98
ENSDARG00000002682,75
ENSDARG00000002685,0
ENSDARG00000002690,35
ENSDARG00000002696,593
ENSDARG00000002701,26
ENSDARG00000002707,0
ENSDARG00000002710,695
ENSDARG00000002720,7
ENSDARG00000002722,0
ENSDARG00000002728,12
ENSDARG00000002731,124
ENSDARG00000002732,10
ENSDARG00000002745,291
ENSDARG00000002748,45
ENSDARG00000002750,48
ENSDARG00000002754,2
ENSDARG00000002758,815
ENSDARG00000002760,2
ENSDARG00000002764,19
ENSDARG00000002768,4004
ENSDARG00000002771,47
ENSDARG00000002779,1
ENSDARG00000002787,85
ENSDARG00000002790,229
ENSDARG00000002791,1080
ENSDARG00000002792,97
ENSDARG00000002795,13
ENSDARG00000002797,0
ENSDARG00000002798,10
ENSDARG00000002816,69
ENSDARG00000002826,7
ENSDARG00000002830,0
ENSDARG00000002831,13
ENSDARG00000002840,110
ENSDARG00000002847,32
ENSDARG00000002872,24
ENSDARG00000002877,143
ENSDARG00000002880,120
ENSDARG00000002894,8
ENSDARG00000002897,18
ENSDARG00000002909,34
ENSDARG00000002912,34
ENSDARG00000002916,196
ENSDARG00000002917,42
ENSDARG00000002933,33
ENSDARG00000002937,144
ENSDARG00000002945,34
ENSDARG00000002947,21
ENSDARG00000002949,165
ENSDARG00000002952,34
ENSDARG00000002956,1
ENSDARG00000002959,0
ENSDARG00000002967,71
ENSDARG00000002968,95
ENSDARG00000002970,68
ENSDARG00000002971,18
ENSDARG00000002986,7
ENSDARG00000002988,155
ENSDARG00000002991,39
ENSDARG00000002994,50
ENSDARG00000003008,83
ENSDARG00000003017,35
ENSDARG00000003020,51
ENSDARG00000003021,2
ENSDARG00000003022,3
ENSDARG00000003027,4
ENSDARG00000003032,918
ENSDARG00000003035,269
ENSDARG00000003041,24
ENSDARG00000003046,38
ENSDARG00000003054,5
ENSDARG00000003058,52
ENSDARG00000003061,8
ENSDARG00000003068,99
ENSDARG00000003069,19
ENSDARG00000003077,12
ENSDARG00000003081,6850
ENSDARG00000003084,10
ENSDARG00000003085,43
ENSDARG00000003087,128
ENSDARG00000003090,0
ENSDARG00000003091,25
ENSDARG00000003098,405
ENSDARG00000003109,36
ENSDARG00000003113,127
ENSDARG00000003127,69
ENSDARG00000003132,41
ENSDARG00000003142,28
ENSDARG00000003144,11
ENSDARG00000003146,16
ENSDARG00000003151,247
ENSDARG00000003153,32
ENSDARG00000003157,17
ENSDARG00000003165,58
ENSDARG00000003167,13
ENSDARG00000003169,397
ENSDARG00000003175,18
ENSDARG00000003181,5
ENSDARG00000003189,103
ENSDARG00000003193,12
ENSDARG00000003197,0
ENSDARG00000003200,13
ENSDARG00000003203,126
ENSDARG00000003205,30
ENSDARG00000003206,14
ENSDARG00000003207,22
ENSDARG00000003208,8
ENSDARG00000003210,26
ENSDARG00000003213,174
ENSDARG00000003216,67
ENSDARG00000003217,47
ENSDARG00000003219,30
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,3
ENSDARG00000003250,12
ENSDARG00000003251,17
ENSDARG00000003257,13
ENSDARG00000003259,4
ENSDARG00000003269,159
ENSDARG00000003270,19
ENSDARG00000003281,59
ENSDARG00000003287,5
ENSDARG00000003290,39
ENSDARG00000003293,122
ENSDARG00000003303,0
ENSDARG00000003307,47
ENSDARG00000003308,77
ENSDARG00000003311,46
ENSDARG00000003313,14
ENSDARG00000003320,92
ENSDARG00000003326,13
ENSDARG00000003328,123
ENSDARG00000003344,0
ENSDARG00000003373,7
ENSDARG00000003375,15
ENSDARG00000003380,1
ENSDARG00000003381,16
ENSDARG00000003382,42
ENSDARG00000003383,59
ENSDARG00000003395,51
ENSDARG00000003398,81
ENSDARG00000003399,3
ENSDARG00000003403,115
ENSDARG00000003411,17
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,101
ENSDARG00000003429,64
ENSDARG00000003444,0
ENSDARG00000003446,34
ENSDARG00000003449,47
ENSDARG00000003462,152
ENSDARG00000003469,26
ENSDARG00000003475,2
ENSDARG00000003486,182
ENSDARG00000003487,83
ENSDARG00000003495,996
ENSDARG00000003512,213
ENSDARG00000003517,10
ENSDARG00000003519,6
ENSDARG00000003520,60
ENSDARG00000003523,9
ENSDARG00000003526,118
ENSDARG00000003527,36
ENSDARG00000003531,47
ENSDARG00000003533,3
ENSDARG00000003544,96
ENSDARG00000003553,0
ENSDARG00000003564,36
ENSDARG00000003570,169
ENSDARG00000003573,52
ENSDARG00000003576,10
ENSDARG00000003584,10
ENSDARG00000003592,17
ENSDARG00000003599,3869
ENSDARG00000003607,60
ENSDARG00000003615,16
ENSDARG00000003616,113
ENSDARG00000003631,122
ENSDARG00000003632,1
ENSDARG00000003635,9
ENSDARG00000003641,79
ENSDARG00000003642,51
ENSDARG00000003655,315
ENSDARG00000003675,0
ENSDARG00000003680,321
ENSDARG00000003681,416
ENSDARG00000003684,99
ENSDARG00000003693,49
ENSDARG00000003695,557
ENSDARG00000003697,3
ENSDARG00000003699,59
ENSDARG00000003701,10
ENSDARG00000003705,118
ENSDARG00000003706,13
ENSDARG00000003732,11
ENSDARG00000003749,22
ENSDARG00000003750,18
ENSDARG00000003751,114
ENSDARG00000003754,62
ENSDARG00000003757,7
ENSDARG00000003769,21
ENSDARG00000003776,112
ENSDARG00000003779,139
ENSDARG00000003789,114
ENSDARG00000003795,1076
ENSDARG00000003797,5
ENSDARG00000003803,0
ENSDARG00000003808,30
ENSDARG00000003811,350
ENSDARG00000003818,51
ENSDARG00000003820,182
ENSDARG00000003822,5
ENSDARG00000003827,7
ENSDARG00000003829,126
ENSDARG00000003835,279
ENSDARG00000003841,12
ENSDARG00000003845,45
ENSDARG00000003846,13
ENSDARG00000003854,124
ENSDARG00000003860,71
ENSDARG00000003865,31
ENSDARG00000003866,57
ENSDARG00000003867,34
ENSDARG00000003869,13
ENSDARG00000003872,97
ENSDARG00000003877,210
ENSDARG00000003899,12
ENSDARG00000003900,1
ENSDARG00000003902,514
ENSDARG00000003903,0
ENSDARG00000003904,12
ENSDARG00000003909,12
ENSDARG00000003910,131
ENSDARG00000003920,146
ENSDARG00000003925,4
ENSDARG00000003927,54
ENSDARG00000003931,51
ENSDARG00000003934,26
ENSDARG00000003938,149
ENSDARG00000003940,73
ENSDARG00000003941,46
ENSDARG00000003944,0
ENSDARG00000003952,299
ENSDARG00000003961,29
ENSDARG00000003963,33
ENSDARG00000003965,4
ENSDARG00000003968,0
ENSDARG00000003970,28
ENSDARG00000003971,15
ENSDARG00000003973,20
ENSDARG00000003974,116
ENSDARG00000003977,7
ENSDARG00000003984,23
ENSDARG00000003989,102
ENSDARG00000003991,62
ENSDARG00000003994,18
ENSDARG00000003998,52
ENSDARG00000004015,3
ENSDARG00000004017,12
ENSDARG00000004018,14
ENSDARG00000004023,301
ENSDARG00000004034,126
ENSDARG00000004037,37
ENSDARG00000004046,48
ENSDARG00000004049,47
ENSDARG00000004051,1
ENSDARG00000004055,153
ENSDARG00000004059,1
ENSDARG00000004060,785
ENSDARG00000004074,328
ENSDARG00000004078,60
ENSDARG00000004082,13
ENSDARG00000004094,251
ENSDARG00000004105,81
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,6
ENSDARG00000004115,45
ENSDARG00000004130,9
ENSDARG00000004131,26
ENSDARG00000004132,233
ENSDARG00000004150,31
ENSDARG00000004151,8
ENSDARG00000004154,0
ENSDARG00000004158,9
ENSDARG00000004160,52
ENSDARG00000004161,68
ENSDARG00000004167,3
ENSDARG00000004169,86
ENSDARG00000004171,35
ENSDARG00000004173,201
ENSDARG00000004174,371
ENSDARG00000004176,17
ENSDARG00000004177,74
ENSDARG00000004184,175
ENSDARG00000004187,22
ENSDARG00000004189,83
ENSDARG00000004196,105
ENSDARG00000004199,26
ENSDARG00000004204,15
ENSDARG00000004211,12
ENSDARG00000004218,27
ENSDARG00000004219,0
ENSDARG00000004227,71
ENSDARG00000004232,26
ENSDARG00000004243,7
ENSDARG00000004246,254
ENSDARG00000004251,13
ENSDARG00000004256,0
ENSDARG00000004260,4
ENSDARG00000004261,130
ENSDARG00000004262,26
ENSDARG00000004270,26
ENSDARG00000004274,10
ENSDARG00000004280,32
ENSDARG00000004282,68
ENSDARG00000004291,100
ENSDARG00000004296,66
ENSDARG00000004297,214
ENSDARG00000004301,5
ENSDARG00000004302,11
ENSDARG00000004305,20
ENSDARG00000004306,8
ENSDARG00000004307,11
ENSDARG00000004308,14
ENSDARG00000004311,9
ENSDARG00000004318,11
ENSDARG00000004322,1
ENSDARG00000004325,7
ENSDARG00000004328,9
ENSDARG00000004336,93
ENSDARG00000004343,27
ENSDARG00000004358,47
ENSDARG00000004363,23
ENSDARG00000004372,25
ENSDARG00000004377,72
ENSDARG00000004378,8
ENSDARG00000004386,167
ENSDARG00000004392,4
ENSDARG00000004396,0
ENSDARG00000004402,33
ENSDARG00000004405,3
ENSDARG00000004406,12
ENSDARG00000004415,378
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,36
ENSDARG00000004447,6
ENSDARG00000004451,23
ENSDARG00000004452,581
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,9
ENSDARG00000004470,39
ENSDARG00000004472,43
ENSDARG00000004473,0
ENSDARG00000004492,10
ENSDARG00000004497,10
ENSDARG00000004498,2
ENSDARG00000004502,27
ENSDARG00000004517,7
ENSDARG00000004525,19
ENSDARG00000004527,13
ENSDARG00000004529,0
ENSDARG00000004537,610
ENSDARG00000004539,28
ENSDARG00000004561,0
ENSDARG00000004574,61
ENSDARG00000004576,15
ENSDARG00000004580,34
ENSDARG00000004581,62
ENSDARG00000004586,2
ENSDARG00000004587,58
ENSDARG00000004588,550
ENSDARG00000004592,6
ENSDARG00000004594,59
ENSDARG00000004597,64
ENSDARG00000004598,0
ENSDARG00000004616,23
ENSDARG00000004618,0
ENSDARG00000004621,328
ENSDARG00000004627,0
ENSDARG00000004632,0
ENSDARG00000004633,11
ENSDARG00000004634,103
ENSDARG00000004635,183
ENSDARG00000004636,40
ENSDARG00000004643,53
ENSDARG00000004647,9
ENSDARG00000004648,12
ENSDARG00000004658,114
ENSDARG00000004672,119
ENSDARG00000004680,16
ENSDARG00000004687,41
ENSDARG00000004692,107
ENSDARG00000004695,8
ENSDARG00000004696,27
ENSDARG00000004697,22
ENSDARG00000004702,126
ENSDARG00000004706,63
ENSDARG00000004712,60
ENSDARG00000004713,17
ENSDARG00000004714,149
ENSDARG00000004721,19
ENSDARG00000004724,109
ENSDARG00000004726,102
ENSDARG00000004735,287
ENSDARG00000004745,14
ENSDARG00000004748,128
ENSDARG00000004753,27
ENSDARG00000004754,46
ENSDARG00000004757,1856
ENSDARG00000004763,18
ENSDARG00000004771,10
ENSDARG00000004774,67
ENSDARG00000004782,301
ENSDARG00000004785,131
ENSDARG00000004789,133
ENSDARG00000004794,26
ENSDARG00000004796,156
ENSDARG00000004806,13
ENSDARG00000004823,0
ENSDARG00000004830,112
ENSDARG00000004836,143
ENSDARG00000004840,30
ENSDARG00000004843,77
ENSDARG00000004851,14
ENSDARG00000004861,77
ENSDARG00000004864,0
ENSDARG00000004866,41
ENSDARG00000004869,5
ENSDARG00000004870,16
ENSDARG00000004871,0
ENSDARG00000004874,3
ENSDARG00000004875,6
ENSDARG00000004877,369
ENSDARG00000004880,9
ENSDARG00000004889,0
ENSDARG00000004891,114
ENSDARG00000004898,0
ENSDARG00000004904,24
ENSDARG00000004906,92
ENSDARG00000004925,0
ENSDARG00000004930,144
ENSDARG00000004931,18
ENSDARG00000004932,18
ENSDARG00000004937,10
ENSDARG00000004939,48
ENSDARG00000004948,71
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,19
ENSDARG00000004964,128
ENSDARG00000004979,4
ENSDARG00000004988,74
ENSDARG00000005002,14
ENSDARG00000005004,0
ENSDARG00000005010,11
ENSDARG00000005015,160
ENSDARG00000005023,34
ENSDARG00000005026,310
ENSDARG00000005034,38
ENSDARG00000005049,10
ENSDARG00000005050,9
ENSDARG00000005057,8
ENSDARG00000005058,78
ENSDARG00000005078,52
ENSDARG00000005085,100
ENSDARG00000005092,31
ENSDARG00000005095,6
ENSDARG00000005098,23
ENSDARG00000005104,22
ENSDARG00000005108,27
ENSDARG00000005112,226
ENSDARG00000005115,19
ENSDARG00000005122,205
ENSDARG00000005126,46
ENSDARG00000005128,17
ENSDARG00000005134,45
ENSDARG00000005139,65
ENSDARG00000005141,82
ENSDARG00000005150,12
ENSDARG00000005154,19
ENSDARG00000005159,96
ENSDARG00000005162,269
ENSDARG00000005163,15
ENSDARG00000005172,10
ENSDARG00000005176,0
ENSDARG00000005179,13
ENSDARG00000005185,146
ENSDARG00000005186,76
ENSDARG00000005191,569
ENSDARG00000005210,83
ENSDARG00000005216,35
ENSDARG00000005218,11
ENSDARG00000005220,24
ENSDARG00000005221,13
ENSDARG00000005230,57
ENSDARG00000005232,53
ENSDARG00000005236,449
ENSDARG00000005246,0
ENSDARG00000005251,7
ENSDARG00000005254,33
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,3
ENSDARG00000005314,0
ENSDARG00000005315,119
ENSDARG00000005318,18
ENSDARG00000005320,6
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,1
ENSDARG00000005343,27
ENSDARG00000005350,61
ENSDARG00000005355,62
ENSDARG00000005356,36
ENSDARG00000005359,102
ENSDARG00000005364,28
ENSDARG00000005368,87
ENSDARG00000005371,0
ENSDARG00000005372,51
ENSDARG00000005374,28
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,108
ENSDARG00000005397,174
ENSDARG00000005414,1
ENSDARG00000005416,172
ENSDARG00000005423,31
ENSDARG00000005425,8
ENSDARG00000005448,5
ENSDARG00000005451,313
ENSDARG00000005453,144
ENSDARG00000005454,132
ENSDARG00000005456,92
ENSDARG00000005458,75
ENSDARG00000005462,47
ENSDARG00000005463,32
ENSDARG00000005464,1
ENSDARG00000005468,176
ENSDARG00000005476,187
ENSDARG00000005479,548
ENSDARG00000005481,54
ENSDARG00000005482,471
ENSDARG00000005485,17
ENSDARG00000005500,17
ENSDARG00000005510,0
ENSDARG00000005513,1515
ENSDARG00000005518,6
ENSDARG00000005522,0
ENSDARG00000005525,11
ENSDARG00000005526,38
ENSDARG00000005536,127
ENSDARG00000005540,192
ENSDARG00000005541,10
ENSDARG00000005544,5
ENSDARG00000005547,27
ENSDARG00000005549,76
ENSDARG00000005551,66
ENSDARG00000005559,29
ENSDARG00000005560,80
ENSDARG00000005561,9
ENSDARG00000005565,25
ENSDARG00000005574,13
ENSDARG00000005576,201
ENSDARG00000005578,75
ENSDARG00000005586,26
ENSDARG00000005590,23
ENSDARG00000005595,23
ENSDARG00000005606,47
ENSDARG00000005612,14
ENSDARG00000005616,0
ENSDARG00000005619,4
ENSDARG00000005625,98
ENSDARG00000005626,10
ENSDARG00000005627,0
ENSDARG00000005629,68
ENSDARG00000005640,4
ENSDARG00000005643,21
ENSDARG00000005645,171
ENSDARG00000005648,25
ENSDARG00000005651,10
ENSDARG00000005652,178
ENSDARG00000005670,58
ENSDARG00000005673,3
ENSDARG00000005675,45
ENSDARG00000005679,28
ENSDARG00000005690,27
ENSDARG00000005699,46
ENSDARG00000005704,17
ENSDARG00000005713,21
ENSDARG00000005716,7
ENSDARG00000005738,6
ENSDARG00000005739,36
ENSDARG00000005749,17
ENSDARG00000005754,315
ENSDARG00000005762,121
ENSDARG00000005772,24
ENSDARG00000005774,351
ENSDARG00000005775,389
ENSDARG00000005776,42
ENSDARG00000005780,5
ENSDARG00000005783,112
ENSDARG00000005786,24
ENSDARG00000005789,93
ENSDARG00000005791,756
ENSDARG00000005799,2
ENSDARG00000005800,32
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,119
ENSDARG00000005827,86
ENSDARG00000005828,12
ENSDARG00000005834,137
ENSDARG00000005840,118
ENSDARG00000005841,60
ENSDARG00000005842,21
ENSDARG00000005853,9
ENSDARG00000005861,388
ENSDARG00000005865,0
ENSDARG00000005867,101
ENSDARG00000005870,44
ENSDARG00000005883,41
ENSDARG00000005891,51
ENSDARG00000005894,11
ENSDARG00000005897,12
ENSDARG00000005908,83
ENSDARG00000005913,16
ENSDARG00000005915,106
ENSDARG00000005916,19
ENSDARG00000005924,182
ENSDARG00000005926,33
ENSDARG00000005927,62
ENSDARG00000005941,168
ENSDARG00000005942,0
ENSDARG00000005943,16
ENSDARG00000005945,90
ENSDARG00000005948,21
ENSDARG00000005972,6
ENSDARG00000005980,199
ENSDARG00000005989,154
ENSDARG00000005993,8
ENSDARG00000006003,42
ENSDARG00000006008,220
ENSDARG00000006010,20
ENSDARG00000006011,39
ENSDARG00000006019,129
ENSDARG00000006025,42
ENSDARG00000006029,2
ENSDARG00000006031,724
ENSDARG00000006038,66
ENSDARG00000006040,3
ENSDARG00000006044,12
ENSDARG00000006052,3
ENSDARG00000006060,271
ENSDARG00000006062,220
ENSDARG00000006065,37
ENSDARG00000006074,29
ENSDARG00000006079,4
ENSDARG00000006092,485
ENSDARG00000006093,20
ENSDARG00000006094,173
ENSDARG00000006109,0
ENSDARG00000006110,1
ENSDARG00000006112,45
ENSDARG00000006120,62
ENSDARG00000006124,572
ENSDARG00000006125,74
ENSDARG00000006128,205
ENSDARG00000006137,5
ENSDARG00000006151,16
ENSDARG00000006169,107
ENSDARG00000006174,0
ENSDARG00000006181,26
ENSDARG00000006192,126
ENSDARG00000006196,64
ENSDARG00000006200,492
ENSDARG00000006202,125
ENSDARG00000006206,6
ENSDARG00000006207,1
ENSDARG00000006215,52
ENSDARG00000006219,47
ENSDARG00000006220,119
ENSDARG00000006225,118
ENSDARG00000006235,41
ENSDARG00000006240,20
ENSDARG00000006242,417
ENSDARG00000006251,148
ENSDARG00000006253,39
ENSDARG00000006257,222
ENSDARG00000006260,797
ENSDARG00000006266,124
ENSDARG00000006272,111
ENSDARG00000006279,27
ENSDARG00000006283,154
ENSDARG00000006288,25
ENSDARG00000006290,23
ENSDARG00000006292,8
ENSDARG00000006299,188
ENSDARG00000006300,5
ENSDARG00000006301,184
ENSDARG00000006307,49
ENSDARG00000006308,3
ENSDARG00000006314,178
ENSDARG00000006316,593
ENSDARG00000006332,126
ENSDARG00000006341,0
ENSDARG00000006345,28
ENSDARG00000006350,0
ENSDARG00000006353,57
ENSDARG00000006356,55
ENSDARG00000006368,9
ENSDARG00000006370,69
ENSDARG00000006372,0
ENSDARG00000006383,40
ENSDARG00000006385,29
ENSDARG00000006389,99
ENSDARG00000006392,25
ENSDARG00000006395,211
ENSDARG00000006396,339
ENSDARG00000006397,115
ENSDARG00000006399,71
ENSDARG00000006408,41
ENSDARG00000006409,0
ENSDARG00000006413,79
ENSDARG00000006420,145
ENSDARG00000006422,40
ENSDARG00000006427,115
ENSDARG00000006434,22
ENSDARG00000006447,0
ENSDARG00000006456,15
ENSDARG00000006467,19
ENSDARG00000006468,7
ENSDARG00000006474,0
ENSDARG00000006477,80
ENSDARG00000006487,144
ENSDARG00000006491,11
ENSDARG00000006494,54
ENSDARG00000006497,478
ENSDARG00000006501,0
ENSDARG00000006508,32
ENSDARG00000006514,22
ENSDARG00000006522,0
ENSDARG00000006524,372
ENSDARG00000006526,973
ENSDARG00000006527,180
ENSDARG00000006544,1
ENSDARG00000006545,51
ENSDARG00000006546,67
ENSDARG00000006553,26
ENSDARG00000006560,0
ENSDARG00000006566,156
ENSDARG00000006567,7
ENSDARG00000006568,0
ENSDARG00000006577,23
ENSDARG00000006580,0
ENSDARG00000006584,204
ENSDARG00000006585,93
ENSDARG00000006588,118
ENSDARG00000006598,33
ENSDARG00000006600,55
ENSDARG00000006601,28
ENSDARG00000006602,3
ENSDARG00000006603,55
ENSDARG00000006604,53
ENSDARG00000006607,19
ENSDARG00000006609,61
ENSDARG00000006615,33
ENSDARG00000006617,40
ENSDARG00000006621,75
ENSDARG00000006624,40
ENSDARG00000006636,48
ENSDARG00000006639,33
ENSDARG00000006640,26
ENSDARG00000006642,13
ENSDARG00000006666,0
ENSDARG00000006672,79
ENSDARG00000006677,31
ENSDARG00000006678,4
ENSDARG00000006683,62
ENSDARG00000006691,431
ENSDARG00000006712,55
ENSDARG00000006719,108
ENSDARG00000006747,159
