E12,Counts
ENSDARG00000002219,0
ENSDARG00000002220,0
ENSDARG00000002230,11
ENSDARG00000002231,10
ENSDARG00000002235,43
ENSDARG00000002240,27
ENSDARG00000002241,0
ENSDARG00000002249,7
ENSDARG00000002255,35
ENSDARG00000002259,0
ENSDARG00000002264,22
ENSDARG00000002267,0
ENSDARG00000002271,51
ENSDARG00000002285,11
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,0
ENSDARG00000002299,11
ENSDARG00000002300,0
ENSDARG00000002304,0
ENSDARG00000002305,81
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,16
ENSDARG00000002333,16
ENSDARG00000002336,27
ENSDARG00000002339,5
ENSDARG00000002344,169
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,17
ENSDARG00000002365,0
ENSDARG00000002369,26
ENSDARG00000002377,11
ENSDARG00000002385,23
ENSDARG00000002391,4
ENSDARG00000002394,8
ENSDARG00000002396,48
ENSDARG00000002401,0
ENSDARG00000002402,2
ENSDARG00000002403,6
ENSDARG00000002405,29
ENSDARG00000002406,0
ENSDARG00000002411,6
ENSDARG00000002445,2
ENSDARG00000002463,1
ENSDARG00000002467,0
ENSDARG00000002479,1
ENSDARG00000002483,0
ENSDARG00000002487,11
ENSDARG00000002494,17
ENSDARG00000002506,0
ENSDARG00000002507,6
ENSDARG00000002508,0
ENSDARG00000002509,1
ENSDARG00000002510,0
ENSDARG00000002523,23
ENSDARG00000002533,0
ENSDARG00000002536,35
ENSDARG00000002538,14
ENSDARG00000002546,0
ENSDARG00000002549,1
ENSDARG00000002552,21
ENSDARG00000002564,12
ENSDARG00000002571,21
ENSDARG00000002576,12
ENSDARG00000002582,8
ENSDARG00000002587,76
ENSDARG00000002589,90
ENSDARG00000002591,27
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,10
ENSDARG00000002601,2
ENSDARG00000002607,9
ENSDARG00000002609,4
ENSDARG00000002613,0
ENSDARG00000002632,38
ENSDARG00000002634,0
ENSDARG00000002635,21
ENSDARG00000002642,16
ENSDARG00000002644,21
ENSDARG00000002656,99
ENSDARG00000002659,41
ENSDARG00000002663,0
ENSDARG00000002666,2
ENSDARG00000002670,14
ENSDARG00000002682,11
ENSDARG00000002685,0
ENSDARG00000002690,16
ENSDARG00000002696,173
ENSDARG00000002701,11
ENSDARG00000002707,0
ENSDARG00000002710,163
ENSDARG00000002720,1
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,33
ENSDARG00000002732,0
ENSDARG00000002745,39
ENSDARG00000002748,18
ENSDARG00000002750,9
ENSDARG00000002754,0
ENSDARG00000002758,250
ENSDARG00000002760,0
ENSDARG00000002764,0
ENSDARG00000002768,529
ENSDARG00000002771,2
ENSDARG00000002779,0
ENSDARG00000002787,13
ENSDARG00000002790,23
ENSDARG00000002791,327
ENSDARG00000002792,7
ENSDARG00000002795,3
ENSDARG00000002797,0
ENSDARG00000002798,15
ENSDARG00000002816,0
ENSDARG00000002826,4
ENSDARG00000002830,0
ENSDARG00000002831,1
ENSDARG00000002840,24
ENSDARG00000002847,0
ENSDARG00000002872,1
ENSDARG00000002877,6
ENSDARG00000002880,8
ENSDARG00000002894,0
ENSDARG00000002897,15
ENSDARG00000002909,41
ENSDARG00000002912,7
ENSDARG00000002916,7
ENSDARG00000002917,0
ENSDARG00000002933,11
ENSDARG00000002937,38
ENSDARG00000002945,2
ENSDARG00000002947,4
ENSDARG00000002949,38
ENSDARG00000002952,6
ENSDARG00000002956,0
ENSDARG00000002959,0
ENSDARG00000002967,14
ENSDARG00000002968,27
ENSDARG00000002970,4
ENSDARG00000002971,8
ENSDARG00000002986,2
ENSDARG00000002988,60
ENSDARG00000002991,6
ENSDARG00000002994,17
ENSDARG00000003008,31
ENSDARG00000003017,8
ENSDARG00000003020,21
ENSDARG00000003021,34
ENSDARG00000003022,0
ENSDARG00000003027,1
ENSDARG00000003032,185
ENSDARG00000003035,55
ENSDARG00000003041,0
ENSDARG00000003046,11
ENSDARG00000003054,0
ENSDARG00000003058,39
ENSDARG00000003061,0
ENSDARG00000003068,12
ENSDARG00000003069,0
ENSDARG00000003077,4
ENSDARG00000003081,1894
ENSDARG00000003084,2
ENSDARG00000003085,3
ENSDARG00000003087,29
ENSDARG00000003090,0
ENSDARG00000003091,20
ENSDARG00000003098,62
ENSDARG00000003109,0
ENSDARG00000003113,69
ENSDARG00000003127,16
ENSDARG00000003132,8
ENSDARG00000003142,8
ENSDARG00000003144,0
ENSDARG00000003146,4
ENSDARG00000003151,48
ENSDARG00000003153,6
ENSDARG00000003157,1
ENSDARG00000003165,17
ENSDARG00000003167,11
ENSDARG00000003169,118
ENSDARG00000003175,9
ENSDARG00000003181,10
ENSDARG00000003189,30
ENSDARG00000003193,2
ENSDARG00000003197,0
ENSDARG00000003200,2
ENSDARG00000003203,90
ENSDARG00000003205,0
ENSDARG00000003206,0
ENSDARG00000003207,1
ENSDARG00000003208,0
ENSDARG00000003210,0
ENSDARG00000003213,42
ENSDARG00000003216,26
ENSDARG00000003217,8
ENSDARG00000003219,10
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,0
ENSDARG00000003250,12
ENSDARG00000003251,9
ENSDARG00000003257,0
ENSDARG00000003259,0
ENSDARG00000003269,57
ENSDARG00000003270,6
ENSDARG00000003281,12
ENSDARG00000003287,11
ENSDARG00000003290,18
ENSDARG00000003293,26
ENSDARG00000003303,0
ENSDARG00000003307,54
ENSDARG00000003308,5
ENSDARG00000003311,20
ENSDARG00000003313,1
ENSDARG00000003320,5
ENSDARG00000003326,6
ENSDARG00000003328,9
ENSDARG00000003344,0
ENSDARG00000003373,4
ENSDARG00000003375,0
ENSDARG00000003380,0
ENSDARG00000003381,5
ENSDARG00000003382,4
ENSDARG00000003383,12
ENSDARG00000003395,235
ENSDARG00000003398,13
ENSDARG00000003399,7
ENSDARG00000003403,56
ENSDARG00000003411,8
ENSDARG00000003414,0
ENSDARG00000003420,5
ENSDARG00000003421,26
ENSDARG00000003429,28
ENSDARG00000003444,0
ENSDARG00000003446,2
ENSDARG00000003449,8
ENSDARG00000003462,21
ENSDARG00000003469,4
ENSDARG00000003475,0
ENSDARG00000003486,49
ENSDARG00000003487,2
ENSDARG00000003495,22
ENSDARG00000003512,35
ENSDARG00000003517,0
ENSDARG00000003519,4
ENSDARG00000003520,3
ENSDARG00000003523,0
ENSDARG00000003526,0
ENSDARG00000003527,18
ENSDARG00000003531,11
ENSDARG00000003533,5
ENSDARG00000003544,29
ENSDARG00000003553,0
ENSDARG00000003564,4
ENSDARG00000003570,19
ENSDARG00000003573,11
ENSDARG00000003576,0
ENSDARG00000003584,5
ENSDARG00000003592,0
ENSDARG00000003599,573
ENSDARG00000003607,29
ENSDARG00000003615,1
ENSDARG00000003616,53
ENSDARG00000003631,24
ENSDARG00000003632,0
ENSDARG00000003635,0
ENSDARG00000003641,54
ENSDARG00000003642,0
ENSDARG00000003655,97
ENSDARG00000003675,0
ENSDARG00000003680,32
ENSDARG00000003681,94
ENSDARG00000003684,15
ENSDARG00000003693,5
ENSDARG00000003695,139
ENSDARG00000003697,0
ENSDARG00000003699,11
ENSDARG00000003701,1
ENSDARG00000003705,45
ENSDARG00000003706,0
ENSDARG00000003732,0
ENSDARG00000003749,0
ENSDARG00000003750,3
ENSDARG00000003751,16
ENSDARG00000003754,5
ENSDARG00000003757,0
ENSDARG00000003769,5
ENSDARG00000003776,26
ENSDARG00000003779,59
ENSDARG00000003789,55
ENSDARG00000003795,154
ENSDARG00000003797,3
ENSDARG00000003803,0
ENSDARG00000003808,20
ENSDARG00000003811,94
ENSDARG00000003818,24
ENSDARG00000003820,72
ENSDARG00000003822,2
ENSDARG00000003827,4
ENSDARG00000003829,23
ENSDARG00000003835,121
ENSDARG00000003841,2
ENSDARG00000003845,0
ENSDARG00000003846,0
ENSDARG00000003854,44
ENSDARG00000003860,24
ENSDARG00000003865,2
ENSDARG00000003866,0
ENSDARG00000003867,5
ENSDARG00000003869,0
ENSDARG00000003872,11
ENSDARG00000003877,54
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,74
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,4
ENSDARG00000003910,18
ENSDARG00000003920,35
ENSDARG00000003925,12
ENSDARG00000003927,20
ENSDARG00000003931,9
ENSDARG00000003934,0
ENSDARG00000003938,24
ENSDARG00000003940,5
ENSDARG00000003941,3
ENSDARG00000003944,0
ENSDARG00000003952,93
ENSDARG00000003961,0
ENSDARG00000003963,2
ENSDARG00000003965,5
ENSDARG00000003968,0
ENSDARG00000003970,25
ENSDARG00000003971,18
ENSDARG00000003973,3
ENSDARG00000003974,21
ENSDARG00000003977,0
ENSDARG00000003984,2
ENSDARG00000003989,21
ENSDARG00000003991,13
ENSDARG00000003994,15
ENSDARG00000003998,0
ENSDARG00000004015,0
ENSDARG00000004017,9
ENSDARG00000004018,1
ENSDARG00000004023,62
ENSDARG00000004034,22
ENSDARG00000004037,14
ENSDARG00000004046,4
ENSDARG00000004049,0
ENSDARG00000004051,0
ENSDARG00000004055,64
ENSDARG00000004059,0
ENSDARG00000004060,135
ENSDARG00000004074,39
ENSDARG00000004078,6
ENSDARG00000004082,0
ENSDARG00000004094,26
ENSDARG00000004105,4
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,3
ENSDARG00000004130,6
ENSDARG00000004131,6
ENSDARG00000004132,48
ENSDARG00000004150,0
ENSDARG00000004151,5
ENSDARG00000004154,0
ENSDARG00000004158,10
ENSDARG00000004160,4
ENSDARG00000004161,22
ENSDARG00000004167,2
ENSDARG00000004169,12
ENSDARG00000004171,2
ENSDARG00000004173,65
ENSDARG00000004174,302
ENSDARG00000004176,0
ENSDARG00000004177,10
ENSDARG00000004184,38
ENSDARG00000004187,11
ENSDARG00000004189,19
ENSDARG00000004196,27
ENSDARG00000004199,1
ENSDARG00000004204,0
ENSDARG00000004211,0
ENSDARG00000004218,19
ENSDARG00000004219,0
ENSDARG00000004227,15
ENSDARG00000004232,17
ENSDARG00000004243,6
ENSDARG00000004246,62
ENSDARG00000004251,0
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,21
ENSDARG00000004262,11
ENSDARG00000004270,23
ENSDARG00000004274,0
ENSDARG00000004280,5
ENSDARG00000004282,4
ENSDARG00000004291,43
ENSDARG00000004296,0
ENSDARG00000004297,49
ENSDARG00000004301,2
ENSDARG00000004302,1
ENSDARG00000004305,3
ENSDARG00000004306,13
ENSDARG00000004307,0
ENSDARG00000004308,0
ENSDARG00000004311,3
ENSDARG00000004318,0
ENSDARG00000004322,5
ENSDARG00000004325,0
ENSDARG00000004328,0
ENSDARG00000004336,73
ENSDARG00000004343,14
ENSDARG00000004358,11
ENSDARG00000004363,13
ENSDARG00000004372,7
ENSDARG00000004377,16
ENSDARG00000004378,3
ENSDARG00000004386,30
ENSDARG00000004392,0
ENSDARG00000004396,0
ENSDARG00000004402,5
ENSDARG00000004405,0
ENSDARG00000004406,0
ENSDARG00000004415,41
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,14
ENSDARG00000004447,0
ENSDARG00000004451,0
ENSDARG00000004452,92
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,9
ENSDARG00000004470,22
ENSDARG00000004472,0
ENSDARG00000004473,0
ENSDARG00000004492,3
ENSDARG00000004497,8
ENSDARG00000004498,0
ENSDARG00000004502,3
ENSDARG00000004517,2
ENSDARG00000004525,7
ENSDARG00000004527,2
ENSDARG00000004529,0
ENSDARG00000004537,179
ENSDARG00000004539,11
ENSDARG00000004561,0
ENSDARG00000004574,0
ENSDARG00000004576,1
ENSDARG00000004580,9
ENSDARG00000004581,18
ENSDARG00000004586,3
ENSDARG00000004587,17
ENSDARG00000004588,135
ENSDARG00000004592,8
ENSDARG00000004594,15
ENSDARG00000004597,6
ENSDARG00000004598,0
ENSDARG00000004616,2
ENSDARG00000004618,5
ENSDARG00000004621,97
ENSDARG00000004627,3
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,4
ENSDARG00000004635,36
ENSDARG00000004636,31
ENSDARG00000004643,11
ENSDARG00000004647,0
ENSDARG00000004648,5
ENSDARG00000004658,8
ENSDARG00000004672,95
ENSDARG00000004680,0
ENSDARG00000004687,1
ENSDARG00000004692,16
ENSDARG00000004695,4
ENSDARG00000004696,7
ENSDARG00000004697,0
ENSDARG00000004702,22
ENSDARG00000004706,20
ENSDARG00000004712,4
ENSDARG00000004713,0
ENSDARG00000004714,52
ENSDARG00000004721,0
ENSDARG00000004724,9
ENSDARG00000004726,21
ENSDARG00000004735,102
ENSDARG00000004745,4
ENSDARG00000004748,6
ENSDARG00000004753,10
ENSDARG00000004754,6
ENSDARG00000004757,500
ENSDARG00000004763,2
ENSDARG00000004771,14
ENSDARG00000004774,13
ENSDARG00000004782,77
ENSDARG00000004785,29
ENSDARG00000004789,17
ENSDARG00000004794,2
ENSDARG00000004796,38
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,72
ENSDARG00000004836,46
ENSDARG00000004840,1
ENSDARG00000004843,4
ENSDARG00000004851,1
ENSDARG00000004861,6
ENSDARG00000004864,0
ENSDARG00000004866,26
ENSDARG00000004869,2
ENSDARG00000004870,4
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,0
ENSDARG00000004877,127
ENSDARG00000004880,2
ENSDARG00000004889,3
ENSDARG00000004891,14
ENSDARG00000004898,0
ENSDARG00000004904,10
ENSDARG00000004906,14
ENSDARG00000004925,1
ENSDARG00000004930,63
ENSDARG00000004931,7
ENSDARG00000004932,3
ENSDARG00000004937,0
ENSDARG00000004939,4
ENSDARG00000004948,38
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,3
ENSDARG00000004964,44
ENSDARG00000004979,4
ENSDARG00000004988,15
ENSDARG00000005002,8
ENSDARG00000005004,5
ENSDARG00000005010,0
ENSDARG00000005015,59
ENSDARG00000005023,4
ENSDARG00000005026,80
ENSDARG00000005034,4
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,0
ENSDARG00000005058,4
ENSDARG00000005078,2
ENSDARG00000005085,2
ENSDARG00000005092,0
ENSDARG00000005095,1
ENSDARG00000005098,5
ENSDARG00000005104,7
ENSDARG00000005108,3
ENSDARG00000005112,84
ENSDARG00000005115,0
ENSDARG00000005122,55
ENSDARG00000005126,6
ENSDARG00000005128,0
ENSDARG00000005134,14
ENSDARG00000005139,2
ENSDARG00000005141,28
ENSDARG00000005150,0
ENSDARG00000005154,0
ENSDARG00000005159,7
ENSDARG00000005162,69
ENSDARG00000005163,0
ENSDARG00000005172,14
ENSDARG00000005176,1
ENSDARG00000005179,0
ENSDARG00000005185,66
ENSDARG00000005186,131
ENSDARG00000005191,148
ENSDARG00000005210,0
ENSDARG00000005216,1
ENSDARG00000005218,0
ENSDARG00000005220,8
ENSDARG00000005221,14
ENSDARG00000005230,10
ENSDARG00000005232,25
ENSDARG00000005236,134
ENSDARG00000005246,0
ENSDARG00000005251,0
ENSDARG00000005254,2
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,0
ENSDARG00000005314,0
ENSDARG00000005315,44
ENSDARG00000005318,19
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,2
ENSDARG00000005350,29
ENSDARG00000005355,3
ENSDARG00000005356,8
ENSDARG00000005359,19
ENSDARG00000005364,0
ENSDARG00000005368,33
ENSDARG00000005371,0
ENSDARG00000005372,7
ENSDARG00000005374,96
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,45
ENSDARG00000005397,57
ENSDARG00000005414,0
ENSDARG00000005416,22
ENSDARG00000005423,3
ENSDARG00000005425,6
ENSDARG00000005448,0
ENSDARG00000005451,40
ENSDARG00000005453,40
ENSDARG00000005454,20
ENSDARG00000005456,44
ENSDARG00000005458,30
ENSDARG00000005462,55
ENSDARG00000005463,6
ENSDARG00000005464,0
ENSDARG00000005468,32
ENSDARG00000005476,55
ENSDARG00000005479,305
ENSDARG00000005481,16
ENSDARG00000005482,103
ENSDARG00000005485,11
ENSDARG00000005500,13
ENSDARG00000005510,0
ENSDARG00000005513,249
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,3
ENSDARG00000005526,13
ENSDARG00000005536,70
ENSDARG00000005540,57
ENSDARG00000005541,0
ENSDARG00000005544,0
ENSDARG00000005547,0
ENSDARG00000005549,18
ENSDARG00000005551,14
ENSDARG00000005559,9
ENSDARG00000005560,23
ENSDARG00000005561,6
ENSDARG00000005565,3
ENSDARG00000005574,2
ENSDARG00000005576,58
ENSDARG00000005578,35
ENSDARG00000005586,32
ENSDARG00000005590,28
ENSDARG00000005595,7
ENSDARG00000005606,18
ENSDARG00000005612,0
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,14
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,8
ENSDARG00000005640,0
ENSDARG00000005643,6
ENSDARG00000005645,52
ENSDARG00000005648,11
ENSDARG00000005651,5
ENSDARG00000005652,50
ENSDARG00000005670,28
ENSDARG00000005673,0
ENSDARG00000005675,0
ENSDARG00000005679,14
ENSDARG00000005690,8
ENSDARG00000005699,17
ENSDARG00000005704,31
ENSDARG00000005713,19
ENSDARG00000005716,22
ENSDARG00000005738,2
ENSDARG00000005739,21
ENSDARG00000005749,0
ENSDARG00000005754,43
ENSDARG00000005762,1
ENSDARG00000005772,0
ENSDARG00000005774,83
ENSDARG00000005775,84
ENSDARG00000005776,6
ENSDARG00000005780,0
ENSDARG00000005783,24
ENSDARG00000005786,9
ENSDARG00000005789,32
ENSDARG00000005791,161
ENSDARG00000005799,2
ENSDARG00000005800,11
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,17
ENSDARG00000005827,34
ENSDARG00000005828,1
ENSDARG00000005834,46
ENSDARG00000005840,16
ENSDARG00000005841,11
ENSDARG00000005842,1
ENSDARG00000005853,4
ENSDARG00000005861,64
ENSDARG00000005865,0
ENSDARG00000005867,26
ENSDARG00000005870,5
ENSDARG00000005883,4
ENSDARG00000005891,15
ENSDARG00000005894,0
ENSDARG00000005897,0
ENSDARG00000005908,21
ENSDARG00000005913,1
ENSDARG00000005915,70
ENSDARG00000005916,6
ENSDARG00000005924,86
ENSDARG00000005926,16
ENSDARG00000005927,19
ENSDARG00000005941,42
ENSDARG00000005942,0
ENSDARG00000005943,0
ENSDARG00000005945,20
ENSDARG00000005948,16
ENSDARG00000005972,0
ENSDARG00000005980,24
ENSDARG00000005989,0
ENSDARG00000005993,0
ENSDARG00000006003,12
ENSDARG00000006008,8
ENSDARG00000006010,6
ENSDARG00000006011,13
ENSDARG00000006019,12
ENSDARG00000006025,4
ENSDARG00000006029,0
ENSDARG00000006031,103
ENSDARG00000006038,8
ENSDARG00000006040,11
ENSDARG00000006044,0
ENSDARG00000006052,8
ENSDARG00000006060,60
ENSDARG00000006062,93
ENSDARG00000006065,0
ENSDARG00000006074,9
ENSDARG00000006079,0
ENSDARG00000006092,161
ENSDARG00000006093,2
ENSDARG00000006094,38
ENSDARG00000006109,0
ENSDARG00000006110,0
ENSDARG00000006112,8
ENSDARG00000006120,5
ENSDARG00000006124,88
ENSDARG00000006125,14
ENSDARG00000006128,44
ENSDARG00000006137,0
ENSDARG00000006151,3
ENSDARG00000006169,24
ENSDARG00000006174,0
ENSDARG00000006181,1
ENSDARG00000006192,7
ENSDARG00000006196,4
ENSDARG00000006200,70
ENSDARG00000006202,10
ENSDARG00000006206,4
ENSDARG00000006207,0
ENSDARG00000006215,38
ENSDARG00000006219,23
ENSDARG00000006220,39
ENSDARG00000006225,9
ENSDARG00000006235,39
ENSDARG00000006240,2
ENSDARG00000006242,100
ENSDARG00000006251,73
ENSDARG00000006253,11
ENSDARG00000006257,100
ENSDARG00000006260,176
ENSDARG00000006266,10
ENSDARG00000006272,23
ENSDARG00000006279,8
ENSDARG00000006283,53
ENSDARG00000006288,0
ENSDARG00000006290,0
ENSDARG00000006292,6
ENSDARG00000006299,21
ENSDARG00000006300,0
ENSDARG00000006301,21
ENSDARG00000006307,10
ENSDARG00000006308,0
ENSDARG00000006314,54
ENSDARG00000006316,141
ENSDARG00000006332,37
ENSDARG00000006341,0
ENSDARG00000006345,0
ENSDARG00000006350,0
ENSDARG00000006353,21
ENSDARG00000006356,23
ENSDARG00000006368,0
ENSDARG00000006370,26
ENSDARG00000006372,0
ENSDARG00000006383,14
ENSDARG00000006385,67
ENSDARG00000006389,26
ENSDARG00000006392,3
ENSDARG00000006395,47
ENSDARG00000006396,58
ENSDARG00000006397,37
ENSDARG00000006399,20
ENSDARG00000006408,19
ENSDARG00000006409,0
ENSDARG00000006413,20
ENSDARG00000006420,23
ENSDARG00000006422,57
ENSDARG00000006427,34
ENSDARG00000006434,3
ENSDARG00000006447,0
ENSDARG00000006456,21
ENSDARG00000006467,7
ENSDARG00000006468,4
ENSDARG00000006474,0
ENSDARG00000006477,2
ENSDARG00000006487,71
ENSDARG00000006491,0
ENSDARG00000006494,16
ENSDARG00000006497,245
ENSDARG00000006501,0
ENSDARG00000006508,2
ENSDARG00000006514,26
ENSDARG00000006522,2
ENSDARG00000006524,111
ENSDARG00000006526,168
ENSDARG00000006527,16
ENSDARG00000006544,0
ENSDARG00000006545,5
ENSDARG00000006546,14
ENSDARG00000006553,11
ENSDARG00000006560,0
ENSDARG00000006566,53
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,3
ENSDARG00000006580,0
ENSDARG00000006584,36
ENSDARG00000006585,4
ENSDARG00000006588,0
ENSDARG00000006598,4
ENSDARG00000006600,20
ENSDARG00000006601,5
ENSDARG00000006602,2
ENSDARG00000006603,4
ENSDARG00000006604,0
ENSDARG00000006607,0
ENSDARG00000006609,5
ENSDARG00000006615,12
ENSDARG00000006617,8
ENSDARG00000006621,2
ENSDARG00000006624,5
ENSDARG00000006636,20
ENSDARG00000006639,18
ENSDARG00000006640,20
ENSDARG00000006642,17
ENSDARG00000006666,0
ENSDARG00000006672,6
ENSDARG00000006677,19
ENSDARG00000006678,0
ENSDARG00000006683,21
ENSDARG00000006691,60
ENSDARG00000006712,6
ENSDARG00000006719,9
ENSDARG00000006747,83
