Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: SANT_DESeq_normData
Work Source: SANT_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:44.48
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2737
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0008284	6	positive regulation of cell population proliferation	113	125	2	2	2	2	2	2	2	2	2	124	123	18702	0.94917	0.20201	0.20201	1.6	561268;378480	tnfsf13b;pdgfaa	ENSDARG00000012945;ENSDARG00000110069	378480(-0.04256)	1.519415	1.519415	1.38007	0.1970635888488788	1.4288760139902603	0.14979800424123485	0.8007635	0.8007635	0.762899	0.05354848943247857	0.7761611573557302	0.0407049160830464	2.88873	2.88873	2.49653	0.5546545591627277	2.633899253916396	0.42162099295569316					1.38007;1.65876	0.762899;0.838628	2.49653;3.28093	2	0	2	561268;378480	ENSDARG00000012945;ENSDARG00000110069	1.519415	1.519415	0.1970635888488788	0.8007635	0.8007635	0.05354848943247857	2.88873	2.88873	0.5546545591627277	1.38007;1.65876	0.762899;0.838628	2.49653;3.28093	0															0						Linear,2(1)	1.8388913087526848	3.6873213052749634	1.7111338376998901	1.9761874675750732	0.18742121906285125	1.8436606526374817	1.2462988	1.7925312	0.72654908	0.87497792	2.1200179999999995	3.657442	UP	1.0	0.0	0.0	
GO:0008285	6	negative regulation of cell population proliferation	79	88	1	1	0	1	1	1	1	0	0	126	88	18737	0.55522	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008289	3	lipid binding	422	435	13	13	12	9	9	6	13	5	5	121	430	18395	0.9295	0.16425	0.21734	1.15	561429;558324;554842;450032;403131	syt7a;sytl5;acot11a;zgc:101785;tlr4ba	ENSDARG00000063568;ENSDARG00000062135;ENSDARG00000058229;ENSDARG00000100104;ENSDARG00000019742		1.669294	1.72837	1.23953	0.3043377663550822	1.561862621597487	0.27441754398961354	0.8303214000000001	0.853292	0.714663	0.07551589668606222	0.8057184183870919	0.07204339703138228	3.379902	3.50086	2.14989	0.9155862142474627	3.0461879061177637	0.799723176017171					1.50428;1.72837;2.01324;1.23953;1.86105	0.799251;0.853292;0.904089;0.714663;0.880312	2.83122;3.50086;4.48312;2.14989;3.93442	2	3	2	450032;403131	ENSDARG00000100104;ENSDARG00000019742	1.55029	1.55029	0.43948100664306483	0.7974875	0.7974875	0.11713153119677025	3.042155	3.042155	1.2618532642308287	1.23953;1.86105	0.714663;0.880312	2.14989;3.93442	3	561429;558324;554842	ENSDARG00000063568;ENSDARG00000062135;ENSDARG00000058229	1.7486300000000001	1.72837	0.25508414513646416	0.8522106666666667	0.853292	0.05242736425125227	3.605066666666667	3.50086	0.8308656176141433	1.50428;1.72837;2.01324	0.799251;0.853292;0.904089	2.83122;3.50086;4.48312	0						Linear,5(1)	1.8871446011774653	9.773530960083008	1.531630039215088	3.0913310050964355	0.6417041322527963	1.7001283168792725	1.4025301859933594	1.9360578140066407	0.7641287980782209	0.8965140019217793	2.577355298386947	4.182448701613053	DOWN	0.4	0.6	0.0	
GO:0008303	6	caspase complex	5	5	1	1	0	1	1	1	1	0	0	126	5	18820	0.96719	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008305	4	integrin complex	31	31	1	1	1	0	0	0	1	0	0	126	31	18794	0.81305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008308	6	voltage-gated anion channel activity	17	17	2	2	1	2	2	2	2	1	1	125	16	18809	0.99441	0.10725	0.10725	5.88	393353	clcnk	ENSDARG00000022560		1.30121	1.30121	1.30121		1.30121		0.736632	0.736632	0.736632		0.7366320000000001		2.29851	2.29851	2.29851		2.29851		0.0	1.30121			1.30121	0.736632	2.29851	0	1	0															1	393353	ENSDARG00000022560	1.30121	1.30121		0.736632	0.736632		2.29851	2.29851		1.30121	0.736632	2.29851	0						Linear,1(1)	1.6010680198669434	1.6010680198669434	1.6010680198669434	1.6010680198669434	0.0	1.6010680198669434	1.30121	1.30121	0.736632	0.736632	2.29851	2.29851	DOWN	0.0	1.0	0.0	
GO:0008324	5	cation transmembrane transporter activity	575	590	18	18	16	12	12	9	18	7	7	119	583	18242	0.95661	0.09878	0.11712	1.19	571330;568512;563356;555472;553304;494472;407667	kcnk3b;slc8a4a;slc5a6a;cnnm2a;slc18a2;otop2;asic4b	ENSDARG00000052898;ENSDARG00000055154;ENSDARG00000042859;ENSDARG00000061195;ENSDARG00000015110;ENSDARG00000006522;ENSDARG00000004243		1.3017923571428571	1.45014	0.0229065	0.6209822178255667	0.8123168779629318	0.833785782730075	0.6792254557142856	0.783574	0.00395819	0.30483438516734623	0.4199121105480397	0.4280490379217083	2.522967571428571	2.68375	0.132563	1.312404617671174	1.6123490151855329	1.641362155763215					0.0229065;2.01359;1.55878;1.45014;1.56709;1.18791;1.31213	0.00395819;0.90377;0.813007;0.783574;0.814856;0.695407;0.740006	0.132563;4.48625;2.98865;2.68375;3.01375;2.02923;2.32658	0	7	0															7	571330;568512;563356;555472;553304;494472;407667	ENSDARG00000052898;ENSDARG00000055154;ENSDARG00000042859;ENSDARG00000061195;ENSDARG00000015110;ENSDARG00000006522;ENSDARG00000004243	1.3017923571428571	1.45014	0.6209822178255667	0.6792254557142856	0.783574	0.30483438516734623	2.522967571428571	2.68375	1.312404617671174	0.0229065;2.01359;1.55878;1.45014;1.56709;1.18791;1.31213	0.00395819;0.90377;0.813007;0.783574;0.814856;0.695407;0.740006	0.132563;4.48625;2.98865;2.68375;3.01375;2.02923;2.32658	0						Hill,1(0.15);Linear,6(0.86)	1.7065639527129712	12.01903772354126	1.5041835308074951	2.0723612308502197	0.20828758231647929	1.7180842161178589	0.8417622923941158	1.7618224218915985	0.45340098293434516	0.9050499284942263	1.5507246248303665	3.4952105180267754	DOWN	0.0	1.0	0.0	
GO:0008327	5	methyl-CpG binding	6	6	1	1	0	1	1	1	1	0	0	126	6	18819	0.96076	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008331	8	high voltage-gated calcium channel activity	12	12	2	2	2	1	1	0	2	0	0	126	12	18813	0.92305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008334	8	histone mRNA metabolic process	5	6	1	1	1	0	0	0	1	0	0	126	6	18819	0.96076	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008360	5	regulation of cell shape	75	77	1	1	1	1	1	0	1	0	0	126	77	18748	0.59768	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008373	5	sialyltransferase activity	25	27	2	2	1	1	1	1	2	0	0	126	27	18798	0.83507	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008374	6	O-acyltransferase activity	41	42	2	2	0	2	2	2	2	0	0	126	42	18783	0.75542	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008375	6	acetylglucosaminyltransferase activity	41	44	1	1	1	1	1	1	1	1	1	125	43	18782	0.9654	0.25462	0.25462	2.27	497280	ext1b	ENSDARG00000101019		1.64988	1.64988	1.64988		1.64988		0.835677	0.835677	0.835677		0.835677		3.25735	3.25735	3.25735		3.25735						1.64988	0.835677	3.25735	0	1	0															1	497280	ENSDARG00000101019	1.64988	1.64988		0.835677	0.835677		3.25735	3.25735		1.64988	0.835677	3.25735	0						Linear,1(1)	1.5736554861068726	1.5736554861068726	1.5736554861068726	1.5736554861068726	0.0	1.5736554861068726	1.64988	1.64988	0.835677	0.835677	3.25735	3.25735	DOWN	0.0	1.0	0.0	
GO:0008395	5	steroid hydroxylase activity	60	62	2	1	1	1	1	0	2	0	0	126	62	18763	0.66082	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008417	6	fucosyltransferase activity	13	19	2	2	2	1	1	1	2	1	1	125	18	18807	0.99304	0.1191	0.1191	5.26	100124609	fut9	ENSDARG00000074362		1.36798	1.36798	1.36798		1.3679800000000002		0.758396	0.758396	0.758396		0.758396		2.46754	2.46754	2.46754		2.46754		0.0	1.36798			1.36798	0.758396	2.46754	0	1	0															1	100124609	ENSDARG00000074362	1.36798	1.36798		0.758396	0.758396		2.46754	2.46754		1.36798	0.758396	2.46754	0						Linear,1(1)	2.16343355178833	2.16343355178833	2.16343355178833	2.16343355178833	0.0	2.16343355178833	1.36798	1.36798	0.758396	0.758396	2.46754	2.46754	DOWN	0.0	1.0	0.0	
GO:0008422	7	beta-glucosidase activity	21	21	1	1	1	0	0	0	1	0	0	126	21	18804	0.86922	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008424	6	glycoprotein 6-alpha-L-fucosyltransferase activity	2	2	1	1	1	0	0	0	1	0	0	126	2	18823	0.98675	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008502	6	melatonin receptor activity	5	6	1	1	0	1	1	1	1	0	0	126	6	18819	0.96076	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008503	5	benzodiazepine receptor activity	9	9	1	1	1	0	0	0	1	0	0	126	9	18816	0.94172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008504	5	monoamine transmembrane transporter activity	6	6	1	1	1	1	1	1	1	1	1	125	5	18820	0.99935	0.03924	0.03924	16.67	553304	slc18a2	ENSDARG00000015110		1.56709	1.56709	1.56709		1.56709		0.814856	0.814856	0.814856		0.814856		3.01375	3.01375	3.01375		3.01375		0.0	1.56709	0.0	1.56709	1.56709	0.814856	3.01375	0	1	0															1	553304	ENSDARG00000015110	1.56709	1.56709		0.814856	0.814856		3.01375	3.01375		1.56709	0.814856	3.01375	0						Linear,1(1)	1.8954538106918335	1.8954538106918335	1.8954538106918335	1.8954538106918335	0.0	1.8954538106918335	1.56709	1.56709	0.814856	0.814856	3.01375	3.01375	DOWN	0.0	1.0	0.0	
GO:0008509	5	anion transmembrane transporter activity	240	250	11	11	9	8	8	7	11	5	5	121	245	18580	0.99344	0.025878	0.025878	2.0	100535437;100005108;559346;553304;393353	ano6;slc26a6;slc4a11;slc18a2;clcnk	ENSDARG00000061544;ENSDARG00000055835;ENSDARG00000075532;ENSDARG00000015110;ENSDARG00000022560		1.442222	1.54789	1.2264	0.1652062712792713	1.3950880296552994	0.16184133010011273	0.7776734	0.810455	0.710525	0.050278423983853626	0.7636290716776678	0.04906406962569101	2.680156	2.95631	2.11682	0.43672901824815663	2.5541392310381608	0.4287734563642857					1.2264;1.54789;1.56852;1.56709;1.30121	0.710525;0.810455;0.815899;0.814856;0.736632	2.11682;2.95631;3.01539;3.01375;2.29851	0	5	0															5	100535437;100005108;559346;553304;393353	ENSDARG00000061544;ENSDARG00000055835;ENSDARG00000075532;ENSDARG00000015110;ENSDARG00000022560	1.442222	1.54789	0.1652062712792713	0.7776734	0.810455	0.050278423983853626	2.680156	2.95631	0.43672901824815663	1.2264;1.54789;1.56852;1.56709;1.30121	0.710525;0.810455;0.815899;0.814856;0.736632	2.11682;2.95631;3.01539;3.01375;2.29851	0						Linear,5(1)	1.6698942838763082	8.383599758148193	1.5090157985687256	1.8954538106918335	0.1707830950230493	1.6010680198669434	1.2974123184672295	1.5870316815327703	0.733602418258856	0.8217443817411442	2.297346137160546	3.0629658628394543	DOWN	0.0	1.0	0.0	
GO:0008510	7	sodium:bicarbonate symporter activity	7	7	1	1	1	1	1	0	1	0	0	126	7	18818	0.95437	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008514	6	organic anion transmembrane transporter activity	118	128	3	3	3	2	2	1	3	1	1	125	127	18698	0.79072	0.57547	0.57547	0.78	100005108	slc26a6	ENSDARG00000055835		1.54789	1.54789	1.54789		1.54789		0.810455	0.810455	0.810455		0.8104550000000001		2.95631	2.95631	2.95631		2.95631						1.54789	0.810455	2.95631	0	1	0															1	100005108	ENSDARG00000055835	1.54789	1.54789		0.810455	0.810455		2.95631	2.95631		1.54789	0.810455	2.95631	0						Linear,1(1)	1.8206971883773804	1.8206971883773804	1.8206971883773804	1.8206971883773804	0.0	1.8206971883773804	1.54789	1.54789	0.810455	0.810455	2.95631	2.95631	DOWN	0.0	1.0	0.0	
GO:0008523	5	sodium-dependent multivitamin transmembrane transporter activity	2	2	1	1	1	1	1	1	1	1	1	125	1	18824	0.99996	0.013254	0.013254	50.0	563356	slc5a6a	ENSDARG00000042859		1.55878	1.55878	1.55878		1.55878		0.813007	0.813007	0.813007		0.8130070000000001		2.98865	2.98865	2.98865		2.98865		0.0	1.55878	0.0	1.55878	1.55878	0.813007	2.98865	0	1	0															1	563356	ENSDARG00000042859	1.55878	1.55878		0.813007	0.813007		2.98865	2.98865		1.55878	0.813007	2.98865	0						Linear,1(1)	2.0723612308502197	2.0723612308502197	2.0723612308502197	2.0723612308502197	0.0	2.0723612308502197	1.55878	1.55878	0.813007	0.813007	2.98865	2.98865	DOWN	0.0	1.0	0.0	
GO:0008528	5	G protein-coupled peptide receptor activity	121	150	10	10	10	7	7	4	10	4	4	122	146	18679	0.9967	0.01794	0.01794	2.67	100003852;795311;570189;336944	npy2r;npy2rl;npffr1l2;ccr6b	ENSDARG00000094763;ENSDARG00000089943;ENSDARG00000062631;ENSDARG00000038968		1.075666	1.041845	0.888944	0.1855646377159902	1.1140116340458692	0.21329452723201137	0.6460125	0.6359125000000001	0.566104	0.07494599852560607	0.6602992815404388	0.08633863458163932	1.79522	1.7070400000000001	1.39589	0.413662394471627	1.8847478508825508	0.4746341308327225					1.06876;1.01493;0.888944;1.33003	0.646858;0.624967;0.566104;0.746121	1.76584;1.64824;1.39589;2.37091	2	2	2	100003852;336944	ENSDARG00000094763;ENSDARG00000038968	1.199395	1.199395	0.18474578872060926	0.6964895	0.6964895	0.07018954042092142	2.068375	2.068375	0.42784910009254296	1.06876;1.33003	0.646858;0.746121	1.76584;2.37091	2	795311;570189	ENSDARG00000089943;ENSDARG00000062631	0.951937	0.951937	0.08908555493456828	0.5955355	0.5955355	0.04162242646098637	1.522065	1.522065	0.17843839623242574	1.01493;0.888944	0.624967;0.566104	1.64824;1.39589	0						Linear,4(1)	2.374077537602052	9.798811435699463	1.8825745582580566	3.506877899169922	0.7431840409781815	2.204679489135742	0.8938126550383296	1.2575193449616704	0.5725654214449071	0.7194595785550931	1.3898308534178057	2.2006091465821944	CONFLICT	0.5	0.5	0.0	
GO:0008568	3	microtubule-severing ATPase activity	8	8	1	1	0	1	1	1	1	0	0	126	8	18817	0.94802	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008610	5	lipid biosynthetic process	333	343	6	6	5	3	3	3	6	2	2	124	341	18484	0.6003	0.66834	1.0	0.58	562062;450002	socs2;tecrl2b	ENSDARG00000045557;ENSDARG00000039979		1.192758	1.192758	0.938946	0.3589443726930395	1.0834557913818554	0.3239554245114443	0.6864064999999999	0.6864064999999999	0.590448	0.13570581212497895	0.6450827013392423	0.1224775684482278	2.083895	2.083895	1.49314	0.8354537330397178	1.8294908494783064	0.7540159125938062					1.44657;0.938946	0.782365;0.590448	2.67465;1.49314	1	1	1	450002	ENSDARG00000039979	0.938946	0.938946		0.590448	0.590448		1.49314	1.49314		0.938946	0.590448	1.49314	1	562062	ENSDARG00000045557	1.44657	1.44657		0.782365	0.782365		2.67465	2.67465		1.44657	0.782365	2.67465	0						Linear,2(1)	1.6480789605859807	3.300512671470642	1.5655113458633423	1.7350013256072998	0.11984751402012295	1.650256335735321	0.69528648	1.69022952	0.4983278399999999	0.8744851599999999	0.9260151999999999	3.2417748	CONFLICT	0.5	0.5	0.0	
GO:0008630	7	intrinsic apoptotic signaling pathway in response to DNA damage	32	33	1	1	1	1	1	0	1	0	0	126	33	18792	0.80226	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0008654	5	phospholipid biosynthetic process	130	133	2	2	2	1	1	1	2	1	1	125	132	18693	0.77853	0.58949	0.58949	0.75	562062	socs2	ENSDARG00000045557		1.44657	1.44657	1.44657		1.44657		0.782365	0.782365	0.782365		0.782365		2.67465	2.67465	2.67465		2.67465						1.44657	0.782365	2.67465	0	1	0															1	562062	ENSDARG00000045557	1.44657	1.44657		0.782365	0.782365		2.67465	2.67465		1.44657	0.782365	2.67465	0						Linear,1(1)	1.7350013256072998	1.7350013256072998	1.7350013256072998	1.7350013256072998	0.0	1.7350013256072998	1.44657	1.44657	0.782365	0.782365	2.67465	2.67465	DOWN	0.0	1.0	0.0	
GO:0008812	5	choline dehydrogenase activity	1	1	1	1	1	1	1	1	1	1	1	125	0	18825	1.0	0.0066487	0.0066487	100.0	100331020	chdh	ENSDARG00000100304		0.911495	0.911495	0.911495		0.911495		0.577647	0.577647	0.577647		0.577647		1.43829	1.43829	1.43829		1.43829		0.0	0.911495	0.0	0.911495	0.911495	0.577647	1.43829	0	1	0															1	100331020	ENSDARG00000100304	0.911495	0.911495		0.577647	0.577647		1.43829	1.43829		0.911495	0.577647	1.43829	0						Linear,1(1)	1.5339794158935547	1.5339794158935547	1.5339794158935547	1.5339794158935547	0.0	1.5339794158935547	0.911495	0.911495	0.577647	0.577647	1.43829	1.43829	DOWN	0.0	1.0	0.0	
GO:0008933	4	lytic transglycosylase activity	15	15	1	1	1	0	0	0	1	0	0	126	15	18810	0.90475	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009056	3	catabolic process	1137	1184	18	17	13	11	11	9	18	5	5	121	1179	17646	0.19348	0.90104	0.35771	0.42	101883702;100006896;567287;550432;550289	tet1;mmp13b;rnf217;slc27a4;pcyox1	ENSDARG00000075230;ENSDARG00000100794;ENSDARG00000060944;ENSDARG00000017047;ENSDARG00000103052		1.4400518	1.53793	0.966169	0.46204511171659435	1.5158992419772843	0.43426200122304903	0.7540165999999999	0.807035	0.603258	0.139001121154831	0.7789326672351907	0.12974314567303696	2.794144	2.93076	1.5474	1.273018905861182	2.9886730205034713	1.203711120201797					1.67992;1.53793;0.98229;2.03395;0.966169	0.842595;0.807035;0.610513;0.906682;0.603258	3.34934;2.93076;1.58046;4.56276;1.5474	1	4	1	100006896	ENSDARG00000100794	1.53793	1.53793		0.807035	0.807035		2.93076	2.93076		1.53793	0.807035	2.93076	4	101883702;567287;550432;550289	ENSDARG00000075230;ENSDARG00000060944;ENSDARG00000017047;ENSDARG00000103052	1.41558225	1.331105	0.5297696239878714	0.7407619999999999	0.7265539999999999	0.1568136455648342	2.75999	2.4649	1.4673080367802798	1.67992;0.98229;2.03395;0.966169	0.842595;0.610513;0.906682;0.603258	3.34934;1.58046;4.56276;1.5474	0						Linear,5(1)	1.8432363420642437	9.252567052841187	1.6341617107391357	2.040118455886841	0.18314810975247034	1.8347063064575195	1.0350514028398425	1.8450521971601574	0.6321767453064526	0.8758564546935472	1.6782937304219812	3.909994269578019	DOWN	0.2	0.8	0.0	
GO:0009057	5	macromolecule catabolic process	525	546	6	6	5	4	4	3	6	2	2	124	544	18281	0.29233	0.88175	0.59036	0.37	567287;550289	rnf217;pcyox1	ENSDARG00000060944;ENSDARG00000103052		0.9742295	0.9742295	0.966169	0.011399268419507506	0.9767982625340507	0.010804917333698623	0.6068855	0.6068855	0.603258	0.005130059697512333	0.6080415307787692	0.004862581431406246	1.56393	1.56393	1.5474	0.023376950186023662	1.5691978673392295	0.02215808988595121					0.98229;0.966169	0.610513;0.603258	1.58046;1.5474	0	2	0															2	567287;550289	ENSDARG00000060944;ENSDARG00000103052	0.9742295	0.9742295	0.011399268419507506	0.6068855	0.6068855	0.005130059697512333	1.56393	1.56393	0.023376950186023662	0.98229;0.966169	0.610513;0.603258	1.58046;1.5474	0						Linear,2(1)	1.7315330769189774	3.4688680171966553	1.6341617107391357	1.8347063064575195	0.14180644356278385	1.7344340085983276	0.95843092	0.99002808	0.5997756	0.6139954	1.5315312	1.5963288	DOWN	0.0	1.0	0.0	
GO:0009058	3	biosynthetic process	1407	1453	16	16	15	11	11	8	16	7	7	119	1446	17379	0.24095	0.85819	0.49977	0.48	100331020;562062;561028;497280;450002;326729;30733	chdh;socs2;b3gnt3.3;ext1b;tecrl2b;pif1;rrm2	ENSDARG00000100304;ENSDARG00000045557;ENSDARG00000093521;ENSDARG00000101019;ENSDARG00000039979;ENSDARG00000020289;ENSDARG00000078069		1.2972771428571426	1.35334	0.911495	0.35484145798860234	1.247405320208154	0.363963493524265	0.7169814285714287	0.753626	0.577647	0.11999292747610396	0.6984746598522298	0.12280603340622873	2.3707971428571426	2.43029	1.43829	0.8992130225316347	2.253173404348718	0.9246354264944935					0.911495;1.44657;1.78479;1.64988;0.938946;1.35334;0.995919	0.577647;0.782365;0.862516;0.835677;0.590448;0.753626;0.616591	1.43829;2.67465;3.69325;3.25735;1.49314;2.43029;1.60861	3	4	3	450002;326729;30733	ENSDARG00000039979;ENSDARG00000020289;ENSDARG00000078069	1.0960683333333332	0.995919	0.22461748269966322	0.653555	0.616591	0.08764426902541812	1.8440133333333335	1.60861	0.511002522139893	0.938946;1.35334;0.995919	0.590448;0.753626;0.616591	1.49314;2.43029;1.60861	4	100331020;562062;561028;497280	ENSDARG00000100304;ENSDARG00000045557;ENSDARG00000093521;ENSDARG00000101019	1.4481837499999999	1.548225	0.3838500416259586	0.7645512499999999	0.809021	0.12897867125065113	2.765885	2.966	0.9784981687429644	0.911495;1.44657;1.78479;1.64988	0.577647;0.782365;0.862516;0.835677	1.43829;2.67465;3.69325;3.25735	0						Linear,7(1)	1.6815529648764473	11.839810013771057	1.5339794158935547	2.129420518875122	0.2074278945119064	1.593427062034607	1.0344069121029875	1.560147373611298	0.6280894239186815	0.8058734332241756	1.7046508135361047	3.0369434721781814	CONFLICT	0.42857142857142855	0.5714285714285714	0.0	
GO:0009059	5	macromolecule biosynthetic process	641	666	7	7	7	6	6	4	7	4	4	122	662	18163	0.5441	0.65065	1.0	0.6	561028;497280;326729;30733	b3gnt3.3;ext1b;pif1;rrm2	ENSDARG00000093521;ENSDARG00000101019;ENSDARG00000020289;ENSDARG00000078069		1.4459822500000001	1.50161	0.995919	0.35000214256522705	1.4496860967196106	0.33882482819666293	0.7671024999999999	0.7946515000000001	0.616591	0.1105162517717048	0.7690841387715212	0.10482722325354835	2.747375	2.84382	1.60861	0.9223308586944281	2.7538916610003303	0.905009365433684					1.78479;1.64988;1.35334;0.995919	0.862516;0.835677;0.753626;0.616591	3.69325;3.25735;2.43029;1.60861	2	2	2	326729;30733	ENSDARG00000020289;ENSDARG00000078069	1.1746295	1.1746295	0.25273481283847665	0.6851085	0.6851085	0.09689837775989861	2.01945	2.01945	0.5810154999653631	1.35334;0.995919	0.753626;0.616591	2.43029;1.60861	2	561028;497280	ENSDARG00000093521;ENSDARG00000101019	1.717335	1.717335	0.09539577584987761	0.8490964999999999	0.8490964999999999	0.01897803890026963	3.4753	3.4753	0.30822784591922336	1.78479;1.64988	0.862516;0.835677	3.69325;3.25735	0						Linear,4(1)	1.7379992064972694	7.00531792640686	1.5736554861068726	2.129420518875122	0.25901193559918695	1.6511209607124329	1.102980150286077	1.7889843497139233	0.6587965732637301	0.8754084267362697	1.843490758479461	3.6512592415205387	CONFLICT	0.5	0.5	0.0	
GO:0009060	7	aerobic respiration	46	47	1	1	1	1	1	1	1	1	1	125	46	18779	0.96097	0.26942	0.26942	2.13	436762	sdhda	ENSDARG00000055712		1.47369	1.47369	1.47369		1.47369		0.790404	0.790404	0.790404		0.790404		2.74765	2.74765	2.74765		2.74765						1.47369	0.790404	2.74765	1	0	1	436762	ENSDARG00000055712	1.47369	1.47369		0.790404	0.790404		2.74765	2.74765		1.47369	0.790404	2.74765	0															0						Linear,1(1)	1.511252522468567	1.511252522468567	1.511252522468567	1.511252522468567	0.0	1.511252522468567	1.47369	1.47369	0.790404	0.790404	2.74765	2.74765	UP	1.0	0.0	0.0	
GO:0009062	6	fatty acid catabolic process	45	45	1	1	1	1	1	1	1	1	1	125	44	18781	0.96395	0.25958	0.25958	2.22	550432	slc27a4	ENSDARG00000017047		2.03395	2.03395	2.03395		2.03395		0.906682	0.906682	0.906682		0.906682		4.56276	4.56276	4.56276		4.56276						2.03395	0.906682	4.56276	0	1	0															1	550432	ENSDARG00000017047	2.03395	2.03395		0.906682	0.906682		4.56276	4.56276		2.03395	0.906682	4.56276	0						Linear,1(1)	2.0303139686584473	2.0303139686584473	2.0303139686584473	2.0303139686584473	0.0	2.0303139686584473	2.03395	2.03395	0.906682	0.906682	4.56276	4.56276	DOWN	0.0	1.0	0.0	
GO:0009063	6	cellular amino acid catabolic process	82	85	1	1	1	0	0	0	1	0	0	126	85	18740	0.56649	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009064	8	glutamine family amino acid metabolic process	52	54	1	1	1	0	0	0	1	0	0	126	54	18771	0.69716	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009065	7	glutamine family amino acid catabolic process	21	22	1	1	1	0	0	0	1	0	0	126	22	18803	0.86343	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009072	6	aromatic amino acid family metabolic process	24	26	1	1	1	0	0	0	1	0	0	126	26	18799	0.84067	1.0	1.0	0.0																														0	0	0															0															0																							
