D11,Counts
ENSDARG00000001880,22
ENSDARG00000001881,6
ENSDARG00000001882,24
ENSDARG00000001888,61
ENSDARG00000001889,123
ENSDARG00000001890,154
ENSDARG00000001891,1
ENSDARG00000001897,39
ENSDARG00000001898,12
ENSDARG00000001906,0
ENSDARG00000001909,6
ENSDARG00000001910,138
ENSDARG00000001912,10
ENSDARG00000001913,10
ENSDARG00000001929,20
ENSDARG00000001930,8
ENSDARG00000001933,5
ENSDARG00000001937,1
ENSDARG00000001939,3
ENSDARG00000001940,48
ENSDARG00000001950,801
ENSDARG00000001953,69
ENSDARG00000001968,147
ENSDARG00000001969,26
ENSDARG00000001971,12
ENSDARG00000001975,6
ENSDARG00000001976,12
ENSDARG00000001993,225
ENSDARG00000001994,105
ENSDARG00000001999,35
ENSDARG00000002002,7
ENSDARG00000002006,84
ENSDARG00000002013,28
ENSDARG00000002016,15
ENSDARG00000002020,28
ENSDARG00000002021,30
ENSDARG00000002026,25
ENSDARG00000002031,0
ENSDARG00000002037,18
ENSDARG00000002060,0
ENSDARG00000002071,82
ENSDARG00000002077,5
ENSDARG00000002082,65
ENSDARG00000002084,107
ENSDARG00000002097,8
ENSDARG00000002127,55
ENSDARG00000002128,11
ENSDARG00000002131,91
ENSDARG00000002165,9
ENSDARG00000002167,27
ENSDARG00000002168,16
ENSDARG00000002172,11
ENSDARG00000002174,1
ENSDARG00000002184,18
ENSDARG00000002190,191
ENSDARG00000002192,52
ENSDARG00000002193,588
ENSDARG00000002194,3
ENSDARG00000002196,47
ENSDARG00000002197,31
ENSDARG00000002204,14
ENSDARG00000002210,29
ENSDARG00000002213,5
ENSDARG00000002215,20
ENSDARG00000002216,21
ENSDARG00000002217,97
ENSDARG00000002219,15
ENSDARG00000002220,21
ENSDARG00000002230,25
ENSDARG00000002231,21
ENSDARG00000002235,150
ENSDARG00000002240,58
ENSDARG00000002241,1
ENSDARG00000002249,18
ENSDARG00000002255,29
ENSDARG00000002259,0
ENSDARG00000002264,23
ENSDARG00000002267,36
ENSDARG00000002271,90
ENSDARG00000002285,57
ENSDARG00000002293,0
ENSDARG00000002295,3
ENSDARG00000002298,9
ENSDARG00000002299,7
ENSDARG00000002300,10
ENSDARG00000002304,4
ENSDARG00000002305,130
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,84
ENSDARG00000002333,26
ENSDARG00000002336,73
ENSDARG00000002339,4
ENSDARG00000002344,351
ENSDARG00000002347,0
ENSDARG00000002353,5
ENSDARG00000002355,0
ENSDARG00000002362,46
ENSDARG00000002365,62
ENSDARG00000002369,73
ENSDARG00000002377,26
ENSDARG00000002385,61
ENSDARG00000002391,11
ENSDARG00000002394,12
ENSDARG00000002396,116
ENSDARG00000002401,10
ENSDARG00000002402,29
ENSDARG00000002403,34
ENSDARG00000002405,39
ENSDARG00000002406,0
ENSDARG00000002411,27
ENSDARG00000002445,25
ENSDARG00000002463,4
ENSDARG00000002467,27
ENSDARG00000002479,23
ENSDARG00000002483,19
ENSDARG00000002487,61
ENSDARG00000002494,53
ENSDARG00000002506,23
ENSDARG00000002507,23
ENSDARG00000002508,19
ENSDARG00000002509,6
ENSDARG00000002510,0
ENSDARG00000002523,49
ENSDARG00000002533,11
ENSDARG00000002536,49
ENSDARG00000002538,59
ENSDARG00000002546,35
ENSDARG00000002549,0
ENSDARG00000002552,133
ENSDARG00000002564,31
ENSDARG00000002571,62
ENSDARG00000002576,6
ENSDARG00000002582,37
ENSDARG00000002587,163
ENSDARG00000002589,568
ENSDARG00000002591,44
ENSDARG00000002593,17
ENSDARG00000002597,4
ENSDARG00000002600,33
ENSDARG00000002601,0
ENSDARG00000002607,13
ENSDARG00000002609,2
ENSDARG00000002613,2
ENSDARG00000002632,91
ENSDARG00000002634,10
ENSDARG00000002635,63
ENSDARG00000002642,26
ENSDARG00000002644,35
ENSDARG00000002656,104
ENSDARG00000002659,65
ENSDARG00000002663,30
ENSDARG00000002666,16
ENSDARG00000002670,29
ENSDARG00000002682,22
ENSDARG00000002685,0
ENSDARG00000002690,18
ENSDARG00000002696,172
ENSDARG00000002701,4
ENSDARG00000002707,0
ENSDARG00000002710,596
ENSDARG00000002720,42
ENSDARG00000002722,0
ENSDARG00000002728,1
ENSDARG00000002731,142
ENSDARG00000002732,8
ENSDARG00000002745,297
ENSDARG00000002748,5
ENSDARG00000002750,15
ENSDARG00000002754,13
ENSDARG00000002758,793
ENSDARG00000002760,0
ENSDARG00000002764,8
ENSDARG00000002768,3263
ENSDARG00000002771,5
ENSDARG00000002779,12
ENSDARG00000002787,54
ENSDARG00000002790,227
ENSDARG00000002791,773
ENSDARG00000002792,109
ENSDARG00000002795,22
ENSDARG00000002797,0
ENSDARG00000002798,9
ENSDARG00000002816,57
ENSDARG00000002826,0
ENSDARG00000002830,3
ENSDARG00000002831,10
ENSDARG00000002840,68
ENSDARG00000002847,13
ENSDARG00000002872,17
ENSDARG00000002877,78
ENSDARG00000002880,35
ENSDARG00000002894,14
ENSDARG00000002897,15
ENSDARG00000002909,102
ENSDARG00000002912,18
ENSDARG00000002916,48
ENSDARG00000002917,5
ENSDARG00000002933,20
ENSDARG00000002937,108
ENSDARG00000002945,11
ENSDARG00000002947,61
ENSDARG00000002949,126
ENSDARG00000002952,54
ENSDARG00000002956,6
ENSDARG00000002959,0
ENSDARG00000002967,47
ENSDARG00000002968,114
ENSDARG00000002970,51
ENSDARG00000002971,37
ENSDARG00000002986,42
ENSDARG00000002988,165
ENSDARG00000002991,55
ENSDARG00000002994,31
ENSDARG00000003008,71
ENSDARG00000003017,33
ENSDARG00000003020,27
ENSDARG00000003021,3
ENSDARG00000003022,8
ENSDARG00000003027,8
ENSDARG00000003032,1058
ENSDARG00000003035,362
ENSDARG00000003041,1
ENSDARG00000003046,21
ENSDARG00000003054,0
ENSDARG00000003058,66
ENSDARG00000003061,4
ENSDARG00000003068,70
ENSDARG00000003069,4
ENSDARG00000003077,0
ENSDARG00000003081,3718
ENSDARG00000003084,6
ENSDARG00000003085,12
ENSDARG00000003087,125
ENSDARG00000003090,0
ENSDARG00000003091,93
ENSDARG00000003098,127
ENSDARG00000003109,25
ENSDARG00000003113,194
ENSDARG00000003127,60
ENSDARG00000003132,14
ENSDARG00000003142,17
ENSDARG00000003144,11
ENSDARG00000003146,7
ENSDARG00000003151,229
ENSDARG00000003153,19
ENSDARG00000003157,9
ENSDARG00000003165,39
ENSDARG00000003167,6
ENSDARG00000003169,239
ENSDARG00000003175,32
ENSDARG00000003181,4
ENSDARG00000003189,99
ENSDARG00000003193,20
ENSDARG00000003197,11
ENSDARG00000003200,2
ENSDARG00000003203,201
ENSDARG00000003205,5
ENSDARG00000003206,18
ENSDARG00000003207,11
ENSDARG00000003208,31
ENSDARG00000003210,0
ENSDARG00000003213,223
ENSDARG00000003216,147
ENSDARG00000003217,69
ENSDARG00000003219,61
ENSDARG00000003229,0
ENSDARG00000003235,7
ENSDARG00000003244,5
ENSDARG00000003250,12
ENSDARG00000003251,6
ENSDARG00000003257,3
ENSDARG00000003259,5
ENSDARG00000003269,83
ENSDARG00000003270,19
ENSDARG00000003281,59
ENSDARG00000003287,21
ENSDARG00000003290,3
ENSDARG00000003293,112
ENSDARG00000003303,0
ENSDARG00000003307,50
ENSDARG00000003308,68
ENSDARG00000003311,75
ENSDARG00000003313,30
ENSDARG00000003320,50
ENSDARG00000003326,0
ENSDARG00000003328,13
ENSDARG00000003344,9
ENSDARG00000003373,3
ENSDARG00000003375,30
ENSDARG00000003380,2
ENSDARG00000003381,32
ENSDARG00000003382,34
ENSDARG00000003383,40
ENSDARG00000003395,1
ENSDARG00000003398,25
ENSDARG00000003399,8
ENSDARG00000003403,80
ENSDARG00000003411,33
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,36
ENSDARG00000003429,115
ENSDARG00000003444,6
ENSDARG00000003446,40
ENSDARG00000003449,58
ENSDARG00000003462,113
ENSDARG00000003469,25
ENSDARG00000003475,8
ENSDARG00000003486,117
ENSDARG00000003487,34
ENSDARG00000003495,233
ENSDARG00000003512,75
ENSDARG00000003517,34
ENSDARG00000003519,6
ENSDARG00000003520,29
ENSDARG00000003523,7
ENSDARG00000003526,157
ENSDARG00000003527,39
ENSDARG00000003531,28
ENSDARG00000003533,1
ENSDARG00000003544,23
ENSDARG00000003553,0
ENSDARG00000003564,49
ENSDARG00000003570,186
ENSDARG00000003573,54
ENSDARG00000003576,20
ENSDARG00000003584,13
ENSDARG00000003592,3
ENSDARG00000003599,2453
ENSDARG00000003607,31
ENSDARG00000003615,33
ENSDARG00000003616,76
ENSDARG00000003631,89
ENSDARG00000003632,0
ENSDARG00000003635,4
ENSDARG00000003641,102
ENSDARG00000003642,5
ENSDARG00000003655,166
ENSDARG00000003675,5
ENSDARG00000003680,126
ENSDARG00000003681,261
ENSDARG00000003684,63
ENSDARG00000003693,57
ENSDARG00000003695,371
ENSDARG00000003697,2
ENSDARG00000003699,58
ENSDARG00000003701,2
ENSDARG00000003705,103
ENSDARG00000003706,19
ENSDARG00000003732,9
ENSDARG00000003749,19
ENSDARG00000003750,54
ENSDARG00000003751,74
ENSDARG00000003754,72
ENSDARG00000003757,18
ENSDARG00000003769,23
ENSDARG00000003776,56
ENSDARG00000003779,221
ENSDARG00000003789,131
ENSDARG00000003795,740
ENSDARG00000003797,23
ENSDARG00000003803,4
ENSDARG00000003808,124
ENSDARG00000003811,409
ENSDARG00000003818,71
ENSDARG00000003820,121
ENSDARG00000003822,5
ENSDARG00000003827,22
ENSDARG00000003829,103
ENSDARG00000003835,269
ENSDARG00000003841,3
ENSDARG00000003845,34
ENSDARG00000003846,11
ENSDARG00000003854,267
ENSDARG00000003860,94
ENSDARG00000003865,4
ENSDARG00000003866,157
ENSDARG00000003867,35
ENSDARG00000003869,14
ENSDARG00000003872,31
ENSDARG00000003877,77
ENSDARG00000003899,3
ENSDARG00000003900,0
ENSDARG00000003902,268
ENSDARG00000003903,0
ENSDARG00000003904,1
ENSDARG00000003909,7
ENSDARG00000003910,93
ENSDARG00000003920,90
ENSDARG00000003925,11
ENSDARG00000003927,56
ENSDARG00000003931,87
ENSDARG00000003934,15
ENSDARG00000003938,93
ENSDARG00000003940,41
ENSDARG00000003941,40
ENSDARG00000003944,0
ENSDARG00000003952,264
ENSDARG00000003961,17
ENSDARG00000003963,51
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,28
ENSDARG00000003971,23
ENSDARG00000003973,12
ENSDARG00000003974,69
ENSDARG00000003977,14
ENSDARG00000003984,36
ENSDARG00000003989,34
ENSDARG00000003991,43
ENSDARG00000003994,6
ENSDARG00000003998,6
ENSDARG00000004015,1
ENSDARG00000004017,25
ENSDARG00000004018,9
ENSDARG00000004023,150
ENSDARG00000004034,165
ENSDARG00000004037,14
ENSDARG00000004046,24
ENSDARG00000004049,31
ENSDARG00000004051,4
ENSDARG00000004055,100
ENSDARG00000004059,1
ENSDARG00000004060,563
ENSDARG00000004074,170
ENSDARG00000004078,58
ENSDARG00000004082,17
ENSDARG00000004094,120
ENSDARG00000004105,63
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,15
ENSDARG00000004115,25
ENSDARG00000004130,0
ENSDARG00000004131,11
ENSDARG00000004132,255
ENSDARG00000004150,18
ENSDARG00000004151,19
ENSDARG00000004154,4
ENSDARG00000004158,3
ENSDARG00000004160,66
ENSDARG00000004161,45
ENSDARG00000004167,9
ENSDARG00000004169,80
ENSDARG00000004171,25
ENSDARG00000004173,167
ENSDARG00000004174,162
ENSDARG00000004176,6
ENSDARG00000004177,52
ENSDARG00000004184,131
ENSDARG00000004187,11
ENSDARG00000004189,49
ENSDARG00000004196,115
ENSDARG00000004199,4
ENSDARG00000004204,1
ENSDARG00000004211,25
ENSDARG00000004218,23
ENSDARG00000004219,0
ENSDARG00000004227,24
ENSDARG00000004232,16
ENSDARG00000004243,6
ENSDARG00000004246,144
ENSDARG00000004251,18
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,185
ENSDARG00000004262,15
ENSDARG00000004270,80
ENSDARG00000004274,7
ENSDARG00000004280,37
ENSDARG00000004282,10
ENSDARG00000004291,23
ENSDARG00000004296,115
ENSDARG00000004297,123
ENSDARG00000004301,7
ENSDARG00000004302,12
ENSDARG00000004305,4
ENSDARG00000004306,6
ENSDARG00000004307,0
ENSDARG00000004308,12
ENSDARG00000004311,28
ENSDARG00000004318,31
ENSDARG00000004322,20
ENSDARG00000004325,3
ENSDARG00000004328,4
ENSDARG00000004336,113
ENSDARG00000004343,4
ENSDARG00000004358,23
ENSDARG00000004363,16
ENSDARG00000004372,81
ENSDARG00000004377,55
ENSDARG00000004378,73
ENSDARG00000004386,54
ENSDARG00000004392,19
ENSDARG00000004396,6
ENSDARG00000004402,13
ENSDARG00000004405,13
ENSDARG00000004406,9
ENSDARG00000004415,63
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,9
ENSDARG00000004445,7
ENSDARG00000004447,0
ENSDARG00000004451,51
ENSDARG00000004452,390
ENSDARG00000004455,11
ENSDARG00000004459,0
ENSDARG00000004460,5
ENSDARG00000004470,119
ENSDARG00000004472,13
ENSDARG00000004473,21
ENSDARG00000004492,17
ENSDARG00000004497,5
ENSDARG00000004498,2
ENSDARG00000004502,18
ENSDARG00000004517,20
ENSDARG00000004525,37
ENSDARG00000004527,15
ENSDARG00000004529,0
ENSDARG00000004537,332
ENSDARG00000004539,47
ENSDARG00000004561,3
ENSDARG00000004574,15
ENSDARG00000004576,7
ENSDARG00000004580,5
ENSDARG00000004581,77
ENSDARG00000004586,1
ENSDARG00000004587,19
ENSDARG00000004588,191
ENSDARG00000004592,3
ENSDARG00000004594,42
ENSDARG00000004597,13
ENSDARG00000004598,0
ENSDARG00000004616,8
ENSDARG00000004618,7
ENSDARG00000004621,150
ENSDARG00000004627,0
ENSDARG00000004632,6
ENSDARG00000004633,0
ENSDARG00000004634,293
ENSDARG00000004635,165
ENSDARG00000004636,27
ENSDARG00000004643,43
ENSDARG00000004647,9
ENSDARG00000004648,0
ENSDARG00000004658,87
ENSDARG00000004672,98
ENSDARG00000004680,13
ENSDARG00000004687,39
ENSDARG00000004692,141
ENSDARG00000004695,3
ENSDARG00000004696,26
ENSDARG00000004697,24
ENSDARG00000004702,92
ENSDARG00000004706,68
ENSDARG00000004712,38
ENSDARG00000004713,3
ENSDARG00000004714,147
ENSDARG00000004721,11
ENSDARG00000004724,32
ENSDARG00000004726,118
ENSDARG00000004735,180
ENSDARG00000004745,23
ENSDARG00000004748,80
ENSDARG00000004753,33
ENSDARG00000004754,72
ENSDARG00000004757,1724
ENSDARG00000004763,6
ENSDARG00000004771,2
ENSDARG00000004774,101
ENSDARG00000004782,236
ENSDARG00000004785,126
ENSDARG00000004789,37
ENSDARG00000004794,16
ENSDARG00000004796,93
ENSDARG00000004806,23
ENSDARG00000004823,0
ENSDARG00000004830,137
ENSDARG00000004836,54
ENSDARG00000004840,20
ENSDARG00000004843,75
ENSDARG00000004851,5
ENSDARG00000004861,37
ENSDARG00000004864,0
ENSDARG00000004866,18
ENSDARG00000004869,6
ENSDARG00000004870,25
ENSDARG00000004871,0
ENSDARG00000004874,1
ENSDARG00000004875,21
ENSDARG00000004877,573
ENSDARG00000004880,11
ENSDARG00000004889,8
ENSDARG00000004891,26
ENSDARG00000004898,0
ENSDARG00000004904,32
ENSDARG00000004906,85
ENSDARG00000004925,3
ENSDARG00000004930,363
ENSDARG00000004931,10
ENSDARG00000004932,33
ENSDARG00000004937,0
ENSDARG00000004939,21
ENSDARG00000004948,130
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,1
ENSDARG00000004956,37
ENSDARG00000004964,65
ENSDARG00000004979,22
ENSDARG00000004988,40
ENSDARG00000005002,2
ENSDARG00000005004,5
ENSDARG00000005010,8
ENSDARG00000005015,144
ENSDARG00000005023,61
ENSDARG00000005026,97
ENSDARG00000005034,19
ENSDARG00000005049,9
ENSDARG00000005050,5
ENSDARG00000005057,9
ENSDARG00000005058,37
ENSDARG00000005078,11
ENSDARG00000005085,15
ENSDARG00000005092,10
ENSDARG00000005095,6
ENSDARG00000005098,10
ENSDARG00000005104,29
ENSDARG00000005108,106
ENSDARG00000005112,321
ENSDARG00000005115,16
ENSDARG00000005122,158
ENSDARG00000005126,22
ENSDARG00000005128,8
ENSDARG00000005134,47
ENSDARG00000005139,50
ENSDARG00000005141,22
ENSDARG00000005150,3
ENSDARG00000005154,13
ENSDARG00000005159,36
ENSDARG00000005162,344
ENSDARG00000005163,6
ENSDARG00000005172,18
ENSDARG00000005176,0
ENSDARG00000005179,21
ENSDARG00000005185,254
ENSDARG00000005186,71
ENSDARG00000005191,590
ENSDARG00000005210,26
ENSDARG00000005216,27
ENSDARG00000005218,4
ENSDARG00000005220,19
ENSDARG00000005221,37
ENSDARG00000005230,97
ENSDARG00000005232,40
ENSDARG00000005236,335
ENSDARG00000005246,18
ENSDARG00000005251,20
ENSDARG00000005254,58
ENSDARG00000005271,1
ENSDARG00000005274,0
ENSDARG00000005284,3
ENSDARG00000005314,3
ENSDARG00000005315,79
ENSDARG00000005318,41
ENSDARG00000005320,32
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,3
ENSDARG00000005343,10
ENSDARG00000005350,41
ENSDARG00000005355,36
ENSDARG00000005356,23
ENSDARG00000005359,113
ENSDARG00000005364,0
ENSDARG00000005368,83
ENSDARG00000005371,10
ENSDARG00000005372,6
ENSDARG00000005374,27
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,80
ENSDARG00000005397,49
ENSDARG00000005414,4
ENSDARG00000005416,59
ENSDARG00000005423,28
ENSDARG00000005425,28
ENSDARG00000005448,8
ENSDARG00000005451,189
ENSDARG00000005453,39
ENSDARG00000005454,42
ENSDARG00000005456,96
ENSDARG00000005458,104
ENSDARG00000005462,18
ENSDARG00000005463,42
ENSDARG00000005464,5
ENSDARG00000005468,61
ENSDARG00000005476,165
ENSDARG00000005479,324
ENSDARG00000005481,21
ENSDARG00000005482,140
ENSDARG00000005485,38
ENSDARG00000005500,23
ENSDARG00000005510,0
ENSDARG00000005513,2705
ENSDARG00000005518,9
ENSDARG00000005522,0
ENSDARG00000005525,21
ENSDARG00000005526,31
ENSDARG00000005536,167
ENSDARG00000005540,150
ENSDARG00000005541,10
ENSDARG00000005544,18
ENSDARG00000005547,15
ENSDARG00000005549,23
ENSDARG00000005551,35
ENSDARG00000005559,2
ENSDARG00000005560,50
ENSDARG00000005561,24
ENSDARG00000005565,44
ENSDARG00000005574,17
ENSDARG00000005576,210
ENSDARG00000005578,117
ENSDARG00000005586,14
ENSDARG00000005590,77
ENSDARG00000005595,2
ENSDARG00000005606,51
ENSDARG00000005612,12
ENSDARG00000005616,11
ENSDARG00000005619,1
ENSDARG00000005625,74
ENSDARG00000005626,16
ENSDARG00000005627,0
ENSDARG00000005629,33
ENSDARG00000005640,1
ENSDARG00000005643,8
ENSDARG00000005645,136
ENSDARG00000005648,9
ENSDARG00000005651,16
ENSDARG00000005652,254
ENSDARG00000005670,23
ENSDARG00000005673,19
ENSDARG00000005675,34
ENSDARG00000005679,22
ENSDARG00000005690,20
ENSDARG00000005699,73
ENSDARG00000005704,39
ENSDARG00000005713,44
ENSDARG00000005716,21
ENSDARG00000005738,14
ENSDARG00000005739,17
ENSDARG00000005749,19
ENSDARG00000005754,298
ENSDARG00000005762,27
ENSDARG00000005772,27
ENSDARG00000005774,210
ENSDARG00000005775,222
ENSDARG00000005776,13
ENSDARG00000005780,5
ENSDARG00000005783,51
ENSDARG00000005786,17
ENSDARG00000005789,44
ENSDARG00000005791,629
ENSDARG00000005799,13
ENSDARG00000005800,56
ENSDARG00000005814,1
ENSDARG00000005821,1
ENSDARG00000005823,84
ENSDARG00000005827,141
ENSDARG00000005828,8
ENSDARG00000005834,22
ENSDARG00000005840,70
ENSDARG00000005841,92
ENSDARG00000005842,4
ENSDARG00000005853,0
ENSDARG00000005861,234
ENSDARG00000005865,0
ENSDARG00000005867,48
ENSDARG00000005870,31
ENSDARG00000005883,30
ENSDARG00000005891,123
ENSDARG00000005894,6
ENSDARG00000005897,9
ENSDARG00000005908,56
ENSDARG00000005913,8
ENSDARG00000005915,75
ENSDARG00000005916,11
ENSDARG00000005924,138
ENSDARG00000005926,47
ENSDARG00000005927,72
ENSDARG00000005941,197
ENSDARG00000005942,10
ENSDARG00000005943,56
ENSDARG00000005945,76
ENSDARG00000005948,45
ENSDARG00000005972,6
ENSDARG00000005980,84
ENSDARG00000005989,33
ENSDARG00000005993,15
ENSDARG00000006003,18
ENSDARG00000006008,117
ENSDARG00000006010,9
ENSDARG00000006011,49
ENSDARG00000006019,161
ENSDARG00000006025,9
ENSDARG00000006029,12
ENSDARG00000006031,481
ENSDARG00000006038,34
ENSDARG00000006040,9
ENSDARG00000006044,9
ENSDARG00000006052,0
ENSDARG00000006060,257
ENSDARG00000006062,117
ENSDARG00000006065,16
ENSDARG00000006074,5
ENSDARG00000006079,0
ENSDARG00000006092,399
ENSDARG00000006093,2
ENSDARG00000006094,111
ENSDARG00000006109,0
ENSDARG00000006110,2
ENSDARG00000006112,89
ENSDARG00000006120,29
ENSDARG00000006124,484
ENSDARG00000006125,103
ENSDARG00000006128,111
ENSDARG00000006137,1
ENSDARG00000006151,13
ENSDARG00000006169,50
ENSDARG00000006174,0
ENSDARG00000006181,31
ENSDARG00000006192,35
ENSDARG00000006196,26
ENSDARG00000006200,503
ENSDARG00000006202,259
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,95
ENSDARG00000006219,80
ENSDARG00000006220,263
ENSDARG00000006225,132
ENSDARG00000006235,40
ENSDARG00000006240,18
ENSDARG00000006242,301
ENSDARG00000006251,71
ENSDARG00000006253,8
ENSDARG00000006257,194
ENSDARG00000006260,466
ENSDARG00000006266,123
ENSDARG00000006272,24
ENSDARG00000006279,33
ENSDARG00000006283,188
ENSDARG00000006288,0
ENSDARG00000006290,51
ENSDARG00000006292,8
ENSDARG00000006299,30
ENSDARG00000006300,20
ENSDARG00000006301,79
ENSDARG00000006307,43
ENSDARG00000006308,45
ENSDARG00000006314,301
ENSDARG00000006316,513
ENSDARG00000006332,82
ENSDARG00000006341,3
ENSDARG00000006345,31
ENSDARG00000006350,0
ENSDARG00000006353,42
ENSDARG00000006356,24
ENSDARG00000006368,2
ENSDARG00000006370,44
ENSDARG00000006372,2
ENSDARG00000006383,110
ENSDARG00000006385,14
ENSDARG00000006389,69
ENSDARG00000006392,26
ENSDARG00000006395,131
ENSDARG00000006396,94
ENSDARG00000006397,133
ENSDARG00000006399,105
ENSDARG00000006408,95
ENSDARG00000006409,0
ENSDARG00000006413,79
ENSDARG00000006420,107
ENSDARG00000006422,75
ENSDARG00000006427,450
ENSDARG00000006434,6
ENSDARG00000006447,0
ENSDARG00000006456,2
ENSDARG00000006467,12
ENSDARG00000006468,10
ENSDARG00000006474,23
ENSDARG00000006477,48
ENSDARG00000006487,159
ENSDARG00000006491,2
ENSDARG00000006494,35
ENSDARG00000006497,323
ENSDARG00000006501,0
ENSDARG00000006508,34
ENSDARG00000006514,44
ENSDARG00000006522,8
ENSDARG00000006524,227
ENSDARG00000006526,706
ENSDARG00000006527,70
ENSDARG00000006544,0
ENSDARG00000006545,39
ENSDARG00000006546,45
ENSDARG00000006553,28
ENSDARG00000006560,0
ENSDARG00000006566,70
ENSDARG00000006567,0
ENSDARG00000006568,7
ENSDARG00000006577,34
ENSDARG00000006580,0
ENSDARG00000006584,76
ENSDARG00000006585,44
ENSDARG00000006588,86
ENSDARG00000006598,8
ENSDARG00000006600,42
ENSDARG00000006601,14
ENSDARG00000006602,0
ENSDARG00000006603,156
ENSDARG00000006604,16
ENSDARG00000006607,19
ENSDARG00000006609,55
ENSDARG00000006615,56
ENSDARG00000006617,46
ENSDARG00000006621,59
ENSDARG00000006624,37
ENSDARG00000006636,11
ENSDARG00000006639,3
ENSDARG00000006640,16
ENSDARG00000006642,13
ENSDARG00000006666,3
ENSDARG00000006672,12
ENSDARG00000006677,38
ENSDARG00000006678,0
ENSDARG00000006683,91
ENSDARG00000006691,449
ENSDARG00000006712,15
ENSDARG00000006719,49
ENSDARG00000006747,104
