F1,Counts
ENSDARG00000001558,30
ENSDARG00000001559,466
ENSDARG00000001572,0
ENSDARG00000001578,95
ENSDARG00000001621,14
ENSDARG00000001634,156
ENSDARG00000001656,0
ENSDARG00000001676,103
ENSDARG00000001686,11
ENSDARG00000001710,215
ENSDARG00000001712,9
ENSDARG00000001721,1
ENSDARG00000001729,272
ENSDARG00000001733,37
ENSDARG00000001734,59
ENSDARG00000001754,102
ENSDARG00000001760,82
ENSDARG00000001767,20
ENSDARG00000001769,182
ENSDARG00000001771,0
ENSDARG00000001776,35
ENSDARG00000001777,130
ENSDARG00000001781,0
ENSDARG00000001782,5
ENSDARG00000001785,120
ENSDARG00000001788,295
ENSDARG00000001803,31
ENSDARG00000001804,0
ENSDARG00000001807,49
ENSDARG00000001817,23
ENSDARG00000001818,415
ENSDARG00000001825,9
ENSDARG00000001829,322
ENSDARG00000001835,63
ENSDARG00000001857,616
ENSDARG00000001859,13
ENSDARG00000001870,1619
ENSDARG00000001873,37
ENSDARG00000001879,218
ENSDARG00000001880,46
ENSDARG00000001881,27
ENSDARG00000001882,17
ENSDARG00000001888,120
ENSDARG00000001889,301
ENSDARG00000001890,255
ENSDARG00000001891,28
ENSDARG00000001897,158
ENSDARG00000001898,19
ENSDARG00000001906,3
ENSDARG00000001909,15
ENSDARG00000001910,342
ENSDARG00000001912,27
ENSDARG00000001913,60
ENSDARG00000001929,42
ENSDARG00000001930,82
ENSDARG00000001933,31
ENSDARG00000001937,5
ENSDARG00000001939,24
ENSDARG00000001940,64
ENSDARG00000001950,1334
ENSDARG00000001953,40
ENSDARG00000001968,286
ENSDARG00000001969,44
ENSDARG00000001971,11
ENSDARG00000001975,9
ENSDARG00000001976,21
ENSDARG00000001993,110
ENSDARG00000001994,599
ENSDARG00000001999,312
ENSDARG00000002002,14
ENSDARG00000002006,17
ENSDARG00000002013,108
ENSDARG00000002016,23
ENSDARG00000002020,74
ENSDARG00000002021,158
ENSDARG00000002026,109
ENSDARG00000002031,0
ENSDARG00000002037,64
ENSDARG00000002060,3
ENSDARG00000002071,250
ENSDARG00000002077,64
ENSDARG00000002082,174
ENSDARG00000002084,215
ENSDARG00000002097,5
ENSDARG00000002127,169
ENSDARG00000002128,30
ENSDARG00000002131,416
ENSDARG00000002165,4
ENSDARG00000002167,184
ENSDARG00000002168,56
ENSDARG00000002172,8
ENSDARG00000002174,21
ENSDARG00000002184,37
ENSDARG00000002190,224
ENSDARG00000002192,23
ENSDARG00000002193,2296
ENSDARG00000002194,0
ENSDARG00000002196,193
ENSDARG00000002197,127
ENSDARG00000002204,61
ENSDARG00000002210,108
ENSDARG00000002213,32
ENSDARG00000002215,61
ENSDARG00000002216,61
ENSDARG00000002217,235
ENSDARG00000002219,5
ENSDARG00000002220,27
ENSDARG00000002230,161
ENSDARG00000002231,76
ENSDARG00000002235,223
ENSDARG00000002240,80
ENSDARG00000002241,3
ENSDARG00000002249,103
ENSDARG00000002255,149
ENSDARG00000002259,0
ENSDARG00000002264,24
ENSDARG00000002267,95
ENSDARG00000002271,167
ENSDARG00000002285,89
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,5
ENSDARG00000002299,4
ENSDARG00000002300,7
ENSDARG00000002304,14
ENSDARG00000002305,223
ENSDARG00000002311,6
ENSDARG00000002330,15
ENSDARG00000002332,166
ENSDARG00000002333,77
ENSDARG00000002336,301
ENSDARG00000002339,4
ENSDARG00000002344,841
ENSDARG00000002347,0
ENSDARG00000002353,8
ENSDARG00000002355,7
ENSDARG00000002362,79
ENSDARG00000002365,33
ENSDARG00000002369,154
ENSDARG00000002377,51
ENSDARG00000002385,108
ENSDARG00000002391,8
ENSDARG00000002394,26
ENSDARG00000002396,315
ENSDARG00000002401,6
ENSDARG00000002402,46
ENSDARG00000002403,80
ENSDARG00000002405,96
ENSDARG00000002406,0
ENSDARG00000002411,31
ENSDARG00000002445,57
ENSDARG00000002463,36
ENSDARG00000002467,20
ENSDARG00000002479,36
ENSDARG00000002483,10
ENSDARG00000002487,56
ENSDARG00000002494,77
ENSDARG00000002506,24
ENSDARG00000002507,19
ENSDARG00000002508,63
ENSDARG00000002509,4
ENSDARG00000002510,0
ENSDARG00000002523,101
ENSDARG00000002533,10
ENSDARG00000002536,55
ENSDARG00000002538,80
ENSDARG00000002546,10
ENSDARG00000002549,15
ENSDARG00000002552,203
ENSDARG00000002564,68
ENSDARG00000002571,76
ENSDARG00000002576,56
ENSDARG00000002582,32
ENSDARG00000002587,451
ENSDARG00000002589,896
ENSDARG00000002591,30
ENSDARG00000002593,4
ENSDARG00000002597,0
ENSDARG00000002600,100
ENSDARG00000002601,13
ENSDARG00000002607,54
ENSDARG00000002609,29
ENSDARG00000002613,1
ENSDARG00000002632,154
ENSDARG00000002634,23
ENSDARG00000002635,122
ENSDARG00000002642,30
ENSDARG00000002644,83
ENSDARG00000002656,137
ENSDARG00000002659,121
ENSDARG00000002663,34
ENSDARG00000002666,17
ENSDARG00000002670,84
ENSDARG00000002682,135
ENSDARG00000002685,0
ENSDARG00000002690,82
ENSDARG00000002696,577
ENSDARG00000002701,2
ENSDARG00000002707,0
ENSDARG00000002710,1117
ENSDARG00000002720,42
ENSDARG00000002722,0
ENSDARG00000002728,2
ENSDARG00000002731,304
ENSDARG00000002732,0
ENSDARG00000002745,479
ENSDARG00000002748,110
ENSDARG00000002750,37
ENSDARG00000002754,17
ENSDARG00000002758,2255
ENSDARG00000002760,8
ENSDARG00000002764,19
ENSDARG00000002768,5342
ENSDARG00000002771,47
ENSDARG00000002779,12
ENSDARG00000002787,158
ENSDARG00000002790,252
ENSDARG00000002791,1411
ENSDARG00000002792,146
ENSDARG00000002795,83
ENSDARG00000002797,0
ENSDARG00000002798,30
ENSDARG00000002816,141
ENSDARG00000002826,26
ENSDARG00000002830,2
ENSDARG00000002831,38
ENSDARG00000002840,103
ENSDARG00000002847,25
ENSDARG00000002872,15
ENSDARG00000002877,153
ENSDARG00000002880,113
ENSDARG00000002894,29
ENSDARG00000002897,61
ENSDARG00000002909,154
ENSDARG00000002912,71
ENSDARG00000002916,209
ENSDARG00000002917,19
ENSDARG00000002933,20
ENSDARG00000002937,138
ENSDARG00000002945,20
ENSDARG00000002947,43
ENSDARG00000002949,240
ENSDARG00000002952,117
ENSDARG00000002956,17
ENSDARG00000002959,0
ENSDARG00000002967,111
ENSDARG00000002968,249
ENSDARG00000002970,165
ENSDARG00000002971,73
ENSDARG00000002986,63
ENSDARG00000002988,216
ENSDARG00000002991,77
ENSDARG00000002994,107
ENSDARG00000003008,210
ENSDARG00000003017,56
ENSDARG00000003020,29
ENSDARG00000003021,11
ENSDARG00000003022,30
ENSDARG00000003027,3
ENSDARG00000003032,1426
ENSDARG00000003035,421
ENSDARG00000003041,19
ENSDARG00000003046,62
ENSDARG00000003054,0
ENSDARG00000003058,155
ENSDARG00000003061,25
ENSDARG00000003068,139
ENSDARG00000003069,56
ENSDARG00000003077,12
ENSDARG00000003081,8821
ENSDARG00000003084,7
ENSDARG00000003085,27
ENSDARG00000003087,199
ENSDARG00000003090,0
ENSDARG00000003091,49
ENSDARG00000003098,383
ENSDARG00000003109,33
ENSDARG00000003113,312
ENSDARG00000003127,139
ENSDARG00000003132,79
ENSDARG00000003142,35
ENSDARG00000003144,12
ENSDARG00000003146,16
ENSDARG00000003151,418
ENSDARG00000003153,60
ENSDARG00000003157,70
ENSDARG00000003165,74
ENSDARG00000003167,18
ENSDARG00000003169,381
ENSDARG00000003175,101
ENSDARG00000003181,9
ENSDARG00000003189,192
ENSDARG00000003193,31
ENSDARG00000003197,2
ENSDARG00000003200,78
ENSDARG00000003203,208
ENSDARG00000003205,7
ENSDARG00000003206,36
ENSDARG00000003207,20
ENSDARG00000003208,37
ENSDARG00000003210,75
ENSDARG00000003213,333
ENSDARG00000003216,199
ENSDARG00000003217,64
ENSDARG00000003219,31
ENSDARG00000003229,0
ENSDARG00000003235,20
ENSDARG00000003244,34
ENSDARG00000003250,54
ENSDARG00000003251,23
ENSDARG00000003257,29
ENSDARG00000003259,19
ENSDARG00000003269,145
ENSDARG00000003270,38
ENSDARG00000003281,105
ENSDARG00000003287,25
ENSDARG00000003290,55
ENSDARG00000003293,104
ENSDARG00000003303,1
ENSDARG00000003307,203
ENSDARG00000003308,129
ENSDARG00000003311,147
ENSDARG00000003313,15
ENSDARG00000003320,111
ENSDARG00000003326,0
ENSDARG00000003328,25
ENSDARG00000003344,0
ENSDARG00000003373,2
ENSDARG00000003375,11
ENSDARG00000003380,0
ENSDARG00000003381,49
ENSDARG00000003382,134
ENSDARG00000003383,78
ENSDARG00000003395,10
ENSDARG00000003398,29
ENSDARG00000003399,13
ENSDARG00000003403,212
ENSDARG00000003411,61
ENSDARG00000003414,0
ENSDARG00000003420,22
ENSDARG00000003421,212
ENSDARG00000003429,177
ENSDARG00000003444,16
ENSDARG00000003446,56
ENSDARG00000003449,117
ENSDARG00000003462,211
ENSDARG00000003469,69
ENSDARG00000003475,6
ENSDARG00000003486,297
ENSDARG00000003487,131
ENSDARG00000003495,584
ENSDARG00000003512,599
ENSDARG00000003517,2
ENSDARG00000003519,14
ENSDARG00000003520,143
ENSDARG00000003523,1
ENSDARG00000003526,215
ENSDARG00000003527,38
ENSDARG00000003531,74
ENSDARG00000003533,12
ENSDARG00000003544,91
ENSDARG00000003553,0
ENSDARG00000003564,67
ENSDARG00000003570,251
ENSDARG00000003573,98
ENSDARG00000003576,11
ENSDARG00000003584,76
ENSDARG00000003592,10
ENSDARG00000003599,4251
ENSDARG00000003607,98
ENSDARG00000003615,38
ENSDARG00000003616,116
ENSDARG00000003631,161
ENSDARG00000003632,7
ENSDARG00000003635,16
ENSDARG00000003641,21
ENSDARG00000003642,60
ENSDARG00000003655,354
ENSDARG00000003675,8
ENSDARG00000003680,389
ENSDARG00000003681,578
ENSDARG00000003684,131
ENSDARG00000003693,99
ENSDARG00000003695,782
ENSDARG00000003697,11
ENSDARG00000003699,98
ENSDARG00000003701,0
ENSDARG00000003705,276
ENSDARG00000003706,11
ENSDARG00000003732,9
ENSDARG00000003749,48
ENSDARG00000003750,104
ENSDARG00000003751,132
ENSDARG00000003754,128
ENSDARG00000003757,5
ENSDARG00000003769,22
ENSDARG00000003776,158
ENSDARG00000003779,106
ENSDARG00000003789,275
ENSDARG00000003795,1417
ENSDARG00000003797,2
ENSDARG00000003803,2
ENSDARG00000003808,112
ENSDARG00000003811,688
ENSDARG00000003818,187
ENSDARG00000003820,353
ENSDARG00000003822,10
ENSDARG00000003827,15
ENSDARG00000003829,166
ENSDARG00000003835,444
ENSDARG00000003841,12
ENSDARG00000003845,56
ENSDARG00000003846,9
ENSDARG00000003854,379
ENSDARG00000003860,91
ENSDARG00000003865,22
ENSDARG00000003866,179
ENSDARG00000003867,20
ENSDARG00000003869,16
ENSDARG00000003872,46
ENSDARG00000003877,230
ENSDARG00000003899,0
ENSDARG00000003900,1
ENSDARG00000003902,717
ENSDARG00000003903,0
ENSDARG00000003904,1
ENSDARG00000003909,6
ENSDARG00000003910,192
ENSDARG00000003920,284
ENSDARG00000003925,11
ENSDARG00000003927,73
ENSDARG00000003931,110
ENSDARG00000003934,6
ENSDARG00000003938,151
ENSDARG00000003940,160
ENSDARG00000003941,48
ENSDARG00000003944,0
ENSDARG00000003952,546
ENSDARG00000003961,27
ENSDARG00000003963,145
ENSDARG00000003965,2
ENSDARG00000003968,0
ENSDARG00000003970,32
ENSDARG00000003971,49
ENSDARG00000003973,39
ENSDARG00000003974,127
ENSDARG00000003977,24
ENSDARG00000003984,42
ENSDARG00000003989,151
ENSDARG00000003991,88
ENSDARG00000003994,24
ENSDARG00000003998,57
ENSDARG00000004015,17
ENSDARG00000004017,25
ENSDARG00000004018,10
ENSDARG00000004023,410
ENSDARG00000004034,186
ENSDARG00000004037,33
ENSDARG00000004046,6
ENSDARG00000004049,73
ENSDARG00000004051,12
ENSDARG00000004055,198
ENSDARG00000004059,4
ENSDARG00000004060,1484
ENSDARG00000004074,217
ENSDARG00000004078,90
ENSDARG00000004082,29
ENSDARG00000004094,284
ENSDARG00000004105,61
ENSDARG00000004109,0
ENSDARG00000004111,1
ENSDARG00000004114,40
ENSDARG00000004115,93
ENSDARG00000004130,18
ENSDARG00000004131,22
ENSDARG00000004132,305
ENSDARG00000004150,46
ENSDARG00000004151,28
ENSDARG00000004154,3
ENSDARG00000004158,36
ENSDARG00000004160,125
ENSDARG00000004161,124
ENSDARG00000004167,12
ENSDARG00000004169,131
ENSDARG00000004171,36
ENSDARG00000004173,406
ENSDARG00000004174,715
ENSDARG00000004176,18
ENSDARG00000004177,146
ENSDARG00000004184,216
ENSDARG00000004187,36
ENSDARG00000004189,111
ENSDARG00000004196,157
ENSDARG00000004199,6
ENSDARG00000004204,8
ENSDARG00000004211,56
ENSDARG00000004218,38
ENSDARG00000004219,10
ENSDARG00000004227,110
ENSDARG00000004232,38
ENSDARG00000004243,13
ENSDARG00000004246,362
ENSDARG00000004251,20
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,199
ENSDARG00000004262,48
ENSDARG00000004270,82
ENSDARG00000004274,1
ENSDARG00000004280,92
ENSDARG00000004282,77
ENSDARG00000004291,98
ENSDARG00000004296,140
ENSDARG00000004297,310
ENSDARG00000004301,4
ENSDARG00000004302,45
ENSDARG00000004305,30
ENSDARG00000004306,21
ENSDARG00000004307,17
ENSDARG00000004308,25
ENSDARG00000004311,17
ENSDARG00000004318,44
ENSDARG00000004322,7
ENSDARG00000004325,22
ENSDARG00000004328,0
ENSDARG00000004336,289
ENSDARG00000004343,42
ENSDARG00000004358,105
ENSDARG00000004363,23
ENSDARG00000004372,129
ENSDARG00000004377,139
ENSDARG00000004378,27
ENSDARG00000004386,227
ENSDARG00000004392,21
ENSDARG00000004396,14
ENSDARG00000004402,52
ENSDARG00000004405,2
ENSDARG00000004406,26
ENSDARG00000004415,280
ENSDARG00000004427,7
ENSDARG00000004433,0
ENSDARG00000004436,3
ENSDARG00000004445,33
ENSDARG00000004447,0
ENSDARG00000004451,74
ENSDARG00000004452,908
ENSDARG00000004455,0
ENSDARG00000004459,19
ENSDARG00000004460,103
ENSDARG00000004470,127
ENSDARG00000004472,34
ENSDARG00000004473,30
ENSDARG00000004492,16
ENSDARG00000004497,17
ENSDARG00000004498,5
ENSDARG00000004502,56
ENSDARG00000004517,34
ENSDARG00000004525,78
ENSDARG00000004527,12
ENSDARG00000004529,4
ENSDARG00000004537,729
ENSDARG00000004539,80
ENSDARG00000004561,8
ENSDARG00000004574,33
ENSDARG00000004576,26
ENSDARG00000004580,78
ENSDARG00000004581,88
ENSDARG00000004586,4
ENSDARG00000004587,55
ENSDARG00000004588,703
ENSDARG00000004592,8
ENSDARG00000004594,70
ENSDARG00000004597,38
ENSDARG00000004598,0
ENSDARG00000004616,40
ENSDARG00000004618,6
ENSDARG00000004621,417
ENSDARG00000004627,3
ENSDARG00000004632,27
ENSDARG00000004633,9
ENSDARG00000004634,155
ENSDARG00000004635,275
ENSDARG00000004636,115
ENSDARG00000004643,76
ENSDARG00000004647,12
ENSDARG00000004648,0
ENSDARG00000004658,200
ENSDARG00000004672,366
ENSDARG00000004680,28
ENSDARG00000004687,46
ENSDARG00000004692,179
ENSDARG00000004695,37
ENSDARG00000004696,73
ENSDARG00000004697,61
ENSDARG00000004702,114
ENSDARG00000004706,124
ENSDARG00000004712,32
ENSDARG00000004713,11
ENSDARG00000004714,313
ENSDARG00000004721,10
ENSDARG00000004724,92
ENSDARG00000004726,99
ENSDARG00000004735,530
ENSDARG00000004745,73
ENSDARG00000004748,96
ENSDARG00000004753,86
ENSDARG00000004754,147
ENSDARG00000004757,2912
ENSDARG00000004763,49
ENSDARG00000004771,14
ENSDARG00000004774,77
ENSDARG00000004782,588
ENSDARG00000004785,251
ENSDARG00000004789,194
ENSDARG00000004794,38
ENSDARG00000004796,290
ENSDARG00000004806,23
ENSDARG00000004823,0
ENSDARG00000004830,190
ENSDARG00000004836,176
ENSDARG00000004840,58
ENSDARG00000004843,79
ENSDARG00000004851,44
ENSDARG00000004861,100
ENSDARG00000004864,3
ENSDARG00000004866,36
ENSDARG00000004869,27
ENSDARG00000004870,33
ENSDARG00000004871,1
ENSDARG00000004874,5
ENSDARG00000004875,54
ENSDARG00000004877,607
ENSDARG00000004880,18
ENSDARG00000004889,0
ENSDARG00000004891,56
ENSDARG00000004898,0
ENSDARG00000004904,30
ENSDARG00000004906,170
ENSDARG00000004925,11
ENSDARG00000004930,330
ENSDARG00000004931,74
ENSDARG00000004932,52
ENSDARG00000004937,7
ENSDARG00000004939,34
ENSDARG00000004948,161
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,14
ENSDARG00000004956,22
ENSDARG00000004964,77
ENSDARG00000004979,24
ENSDARG00000004988,94
ENSDARG00000005002,76
ENSDARG00000005004,0
ENSDARG00000005010,15
ENSDARG00000005015,299
ENSDARG00000005023,28
ENSDARG00000005026,334
ENSDARG00000005034,35
ENSDARG00000005049,17
ENSDARG00000005050,0
ENSDARG00000005057,32
ENSDARG00000005058,96
ENSDARG00000005078,59
ENSDARG00000005085,86
ENSDARG00000005092,22
ENSDARG00000005095,1
ENSDARG00000005098,24
ENSDARG00000005104,124
ENSDARG00000005108,74
ENSDARG00000005112,382
ENSDARG00000005115,31
ENSDARG00000005122,167
ENSDARG00000005126,45
ENSDARG00000005128,0
ENSDARG00000005134,107
ENSDARG00000005139,47
ENSDARG00000005141,114
ENSDARG00000005150,4
ENSDARG00000005154,24
ENSDARG00000005159,44
ENSDARG00000005162,534
ENSDARG00000005163,56
ENSDARG00000005172,37
ENSDARG00000005176,0
ENSDARG00000005179,41
ENSDARG00000005185,277
ENSDARG00000005186,167
ENSDARG00000005191,1034
ENSDARG00000005210,127
ENSDARG00000005216,58
ENSDARG00000005218,5
ENSDARG00000005220,22
ENSDARG00000005221,74
ENSDARG00000005230,99
ENSDARG00000005232,131
ENSDARG00000005236,703
ENSDARG00000005246,28
ENSDARG00000005251,13
ENSDARG00000005254,39
ENSDARG00000005271,3
ENSDARG00000005274,5
ENSDARG00000005284,9
ENSDARG00000005314,0
ENSDARG00000005315,180
ENSDARG00000005318,85
ENSDARG00000005320,12
ENSDARG00000005327,1
ENSDARG00000005332,0
ENSDARG00000005335,1
ENSDARG00000005343,14
ENSDARG00000005350,274
ENSDARG00000005355,129
ENSDARG00000005356,98
ENSDARG00000005359,127
ENSDARG00000005364,13
ENSDARG00000005368,114
ENSDARG00000005371,3
ENSDARG00000005372,50
ENSDARG00000005374,107
ENSDARG00000005382,27
ENSDARG00000005392,16
ENSDARG00000005394,156
ENSDARG00000005397,290
ENSDARG00000005414,5
ENSDARG00000005416,243
ENSDARG00000005423,22
ENSDARG00000005425,58
ENSDARG00000005448,31
ENSDARG00000005451,431
ENSDARG00000005453,276
ENSDARG00000005454,74
ENSDARG00000005456,145
ENSDARG00000005458,71
ENSDARG00000005462,31
ENSDARG00000005463,94
ENSDARG00000005464,12
ENSDARG00000005468,200
ENSDARG00000005476,337
ENSDARG00000005479,818
ENSDARG00000005481,82
ENSDARG00000005482,906
ENSDARG00000005485,31
ENSDARG00000005500,23
ENSDARG00000005510,0
ENSDARG00000005513,2404
ENSDARG00000005518,7
ENSDARG00000005522,0
ENSDARG00000005525,33
ENSDARG00000005526,128
ENSDARG00000005536,219
ENSDARG00000005540,283
ENSDARG00000005541,20
ENSDARG00000005544,43
ENSDARG00000005547,89
ENSDARG00000005549,80
ENSDARG00000005551,86
ENSDARG00000005559,6
ENSDARG00000005560,200
ENSDARG00000005561,39
ENSDARG00000005565,23
ENSDARG00000005574,51
ENSDARG00000005576,310
ENSDARG00000005578,168
ENSDARG00000005586,46
ENSDARG00000005590,40
ENSDARG00000005595,23
ENSDARG00000005606,117
ENSDARG00000005612,39
ENSDARG00000005616,18
ENSDARG00000005619,14
ENSDARG00000005625,99
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,80
ENSDARG00000005640,8
ENSDARG00000005643,19
ENSDARG00000005645,232
ENSDARG00000005648,10
ENSDARG00000005651,118
ENSDARG00000005652,400
ENSDARG00000005670,89
ENSDARG00000005673,28
ENSDARG00000005675,56
ENSDARG00000005679,71
ENSDARG00000005690,55
ENSDARG00000005699,89
ENSDARG00000005704,99
ENSDARG00000005713,52
ENSDARG00000005716,24
ENSDARG00000005738,63
ENSDARG00000005739,69
ENSDARG00000005749,72
ENSDARG00000005754,987
ENSDARG00000005762,99
ENSDARG00000005772,106
ENSDARG00000005774,409
ENSDARG00000005775,529
ENSDARG00000005776,52
ENSDARG00000005780,0
ENSDARG00000005783,205
ENSDARG00000005786,78
ENSDARG00000005789,23
ENSDARG00000005791,1306
ENSDARG00000005799,30
ENSDARG00000005800,75
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,180
ENSDARG00000005827,188
ENSDARG00000005828,9
ENSDARG00000005834,172
ENSDARG00000005840,133
ENSDARG00000005841,108
ENSDARG00000005842,45
ENSDARG00000005853,0
ENSDARG00000005861,562
ENSDARG00000005865,0
ENSDARG00000005867,131
ENSDARG00000005870,47
ENSDARG00000005883,52
ENSDARG00000005891,128
ENSDARG00000005894,93
ENSDARG00000005897,39
ENSDARG00000005908,77
ENSDARG00000005913,19
ENSDARG00000005915,291
ENSDARG00000005916,23
ENSDARG00000005924,255
ENSDARG00000005926,70
ENSDARG00000005927,97
ENSDARG00000005941,331
ENSDARG00000005942,15
ENSDARG00000005943,82
ENSDARG00000005945,151
ENSDARG00000005948,41
ENSDARG00000005972,27
ENSDARG00000005980,347
ENSDARG00000005989,45
ENSDARG00000005993,26
ENSDARG00000006003,54
ENSDARG00000006008,191
ENSDARG00000006010,25
ENSDARG00000006011,14
ENSDARG00000006019,329
ENSDARG00000006025,44
ENSDARG00000006029,30
ENSDARG00000006031,875
ENSDARG00000006038,60
ENSDARG00000006040,26
ENSDARG00000006044,10
ENSDARG00000006052,24
ENSDARG00000006060,518
ENSDARG00000006062,268
ENSDARG00000006065,28
ENSDARG00000006074,7
ENSDARG00000006079,0
ENSDARG00000006092,752
ENSDARG00000006093,15
ENSDARG00000006094,291
ENSDARG00000006109,0
ENSDARG00000006110,12
ENSDARG00000006112,138
ENSDARG00000006120,73
ENSDARG00000006124,665
ENSDARG00000006125,107
ENSDARG00000006128,221
ENSDARG00000006137,5
ENSDARG00000006151,3
ENSDARG00000006169,216
ENSDARG00000006174,0
ENSDARG00000006181,52
ENSDARG00000006192,135
ENSDARG00000006196,97
ENSDARG00000006200,1211
ENSDARG00000006202,194
ENSDARG00000006206,21
ENSDARG00000006207,8
ENSDARG00000006215,142
ENSDARG00000006219,131
ENSDARG00000006220,151
ENSDARG00000006225,237
ENSDARG00000006235,115
ENSDARG00000006240,22
ENSDARG00000006242,746
ENSDARG00000006251,423
ENSDARG00000006253,45
ENSDARG00000006257,347
ENSDARG00000006260,911
ENSDARG00000006266,279
ENSDARG00000006272,104
ENSDARG00000006279,26
ENSDARG00000006283,282
ENSDARG00000006288,38
ENSDARG00000006290,47
ENSDARG00000006292,7
ENSDARG00000006299,80
ENSDARG00000006300,55
ENSDARG00000006301,236
ENSDARG00000006307,110
ENSDARG00000006308,120
ENSDARG00000006314,359
ENSDARG00000006316,829
ENSDARG00000006332,261
ENSDARG00000006341,11
ENSDARG00000006345,30
ENSDARG00000006350,0
ENSDARG00000006353,100
ENSDARG00000006356,57
ENSDARG00000006368,21
ENSDARG00000006370,52
ENSDARG00000006372,0
ENSDARG00000006383,161
ENSDARG00000006385,65
ENSDARG00000006389,115
ENSDARG00000006392,77
ENSDARG00000006395,278
ENSDARG00000006396,263
ENSDARG00000006397,211
ENSDARG00000006399,170
ENSDARG00000006408,133
ENSDARG00000006409,0
ENSDARG00000006413,52
ENSDARG00000006420,294
ENSDARG00000006422,44
ENSDARG00000006427,373
ENSDARG00000006434,19
ENSDARG00000006447,2
ENSDARG00000006456,25
ENSDARG00000006467,24
ENSDARG00000006468,9
ENSDARG00000006474,1
ENSDARG00000006477,97
ENSDARG00000006487,427
ENSDARG00000006491,45
ENSDARG00000006494,81
ENSDARG00000006497,744
ENSDARG00000006501,8
ENSDARG00000006508,68
ENSDARG00000006514,67
ENSDARG00000006522,8
ENSDARG00000006524,623
ENSDARG00000006526,1181
ENSDARG00000006527,344
ENSDARG00000006544,1
ENSDARG00000006545,71
ENSDARG00000006546,90
ENSDARG00000006553,65
ENSDARG00000006560,0
ENSDARG00000006566,261
ENSDARG00000006567,10
ENSDARG00000006568,4
ENSDARG00000006577,17
ENSDARG00000006580,0
ENSDARG00000006584,303
ENSDARG00000006585,79
ENSDARG00000006588,48
ENSDARG00000006598,19
ENSDARG00000006600,97
ENSDARG00000006601,103
ENSDARG00000006602,8
ENSDARG00000006603,200
ENSDARG00000006604,38
ENSDARG00000006607,38
ENSDARG00000006609,97
ENSDARG00000006615,68
ENSDARG00000006617,57
ENSDARG00000006621,147
ENSDARG00000006624,54
ENSDARG00000006636,73
ENSDARG00000006639,97
ENSDARG00000006640,61
ENSDARG00000006642,87
ENSDARG00000006666,0
ENSDARG00000006672,87
ENSDARG00000006677,52
ENSDARG00000006678,0
ENSDARG00000006683,112
ENSDARG00000006691,704
ENSDARG00000006712,29
