D12,Counts
ENSDARG00000001760,2
ENSDARG00000001767,0
ENSDARG00000001769,1
ENSDARG00000001771,0
ENSDARG00000001776,0
ENSDARG00000001777,10
ENSDARG00000001781,0
ENSDARG00000001782,0
ENSDARG00000001785,0
ENSDARG00000001788,29
ENSDARG00000001803,0
ENSDARG00000001804,0
ENSDARG00000001807,5
ENSDARG00000001817,0
ENSDARG00000001818,40
ENSDARG00000001825,0
ENSDARG00000001829,13
ENSDARG00000001835,0
ENSDARG00000001857,7
ENSDARG00000001859,0
ENSDARG00000001870,110
ENSDARG00000001873,0
ENSDARG00000001879,16
ENSDARG00000001880,1
ENSDARG00000001881,0
ENSDARG00000001882,2
ENSDARG00000001888,8
ENSDARG00000001889,2
ENSDARG00000001890,3
ENSDARG00000001891,0
ENSDARG00000001897,7
ENSDARG00000001898,0
ENSDARG00000001906,0
ENSDARG00000001909,0
ENSDARG00000001910,5
ENSDARG00000001912,0
ENSDARG00000001913,1
ENSDARG00000001929,0
ENSDARG00000001930,0
ENSDARG00000001933,0
ENSDARG00000001937,0
ENSDARG00000001939,2
ENSDARG00000001940,1
ENSDARG00000001950,48
ENSDARG00000001953,9
ENSDARG00000001968,7
ENSDARG00000001969,0
ENSDARG00000001971,11
ENSDARG00000001975,4
ENSDARG00000001976,0
ENSDARG00000001993,18
ENSDARG00000001994,13
ENSDARG00000001999,0
ENSDARG00000002002,0
ENSDARG00000002006,3
ENSDARG00000002013,0
ENSDARG00000002016,0
ENSDARG00000002020,25
ENSDARG00000002021,0
ENSDARG00000002026,3
ENSDARG00000002031,0
ENSDARG00000002037,0
ENSDARG00000002060,0
ENSDARG00000002071,0
ENSDARG00000002077,0
ENSDARG00000002082,10
ENSDARG00000002084,11
ENSDARG00000002097,0
ENSDARG00000002127,14
ENSDARG00000002128,0
ENSDARG00000002131,10
ENSDARG00000002165,0
ENSDARG00000002167,2
ENSDARG00000002168,0
ENSDARG00000002172,0
ENSDARG00000002174,0
ENSDARG00000002184,3
ENSDARG00000002190,5
ENSDARG00000002192,3
ENSDARG00000002193,29
ENSDARG00000002194,0
ENSDARG00000002196,1
ENSDARG00000002197,4
ENSDARG00000002204,1
ENSDARG00000002210,0
ENSDARG00000002213,0
ENSDARG00000002215,0
ENSDARG00000002216,0
ENSDARG00000002217,13
ENSDARG00000002219,0
ENSDARG00000002220,1
ENSDARG00000002230,1
ENSDARG00000002231,0
ENSDARG00000002235,17
ENSDARG00000002240,1
ENSDARG00000002241,0
ENSDARG00000002249,3
ENSDARG00000002255,0
ENSDARG00000002259,0
ENSDARG00000002264,0
ENSDARG00000002267,1
ENSDARG00000002271,17
ENSDARG00000002285,1
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,1
ENSDARG00000002299,0
ENSDARG00000002300,0
ENSDARG00000002304,0
ENSDARG00000002305,11
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,2
ENSDARG00000002333,4
ENSDARG00000002336,13
ENSDARG00000002339,0
ENSDARG00000002344,19
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,1
ENSDARG00000002362,3
ENSDARG00000002365,2
ENSDARG00000002369,1
ENSDARG00000002377,0
ENSDARG00000002385,2
ENSDARG00000002391,1
ENSDARG00000002394,0
ENSDARG00000002396,32
ENSDARG00000002401,0
ENSDARG00000002402,1
ENSDARG00000002403,0
ENSDARG00000002405,1
ENSDARG00000002406,0
ENSDARG00000002411,3
ENSDARG00000002445,1
ENSDARG00000002463,0
ENSDARG00000002467,1
ENSDARG00000002479,0
ENSDARG00000002483,0
ENSDARG00000002487,0
ENSDARG00000002494,0
ENSDARG00000002506,3
ENSDARG00000002507,0
ENSDARG00000002508,0
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,18
ENSDARG00000002533,0
ENSDARG00000002536,0
ENSDARG00000002538,0
ENSDARG00000002546,0
ENSDARG00000002549,0
ENSDARG00000002552,6
ENSDARG00000002564,11
ENSDARG00000002571,4
ENSDARG00000002576,0
ENSDARG00000002582,8
ENSDARG00000002587,7
ENSDARG00000002589,40
ENSDARG00000002591,1
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,0
ENSDARG00000002601,0
ENSDARG00000002607,1
ENSDARG00000002609,5
ENSDARG00000002613,0
ENSDARG00000002632,2
ENSDARG00000002634,0
ENSDARG00000002635,7
ENSDARG00000002642,0
ENSDARG00000002644,0
ENSDARG00000002656,0
ENSDARG00000002659,1
ENSDARG00000002663,0
ENSDARG00000002666,0
ENSDARG00000002670,3
ENSDARG00000002682,14
ENSDARG00000002685,0
ENSDARG00000002690,7
ENSDARG00000002696,26
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,33
ENSDARG00000002720,0
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,8
ENSDARG00000002732,0
ENSDARG00000002745,22
ENSDARG00000002748,0
ENSDARG00000002750,0
ENSDARG00000002754,0
ENSDARG00000002758,38
ENSDARG00000002760,0
ENSDARG00000002764,3
ENSDARG00000002768,189
ENSDARG00000002771,0
ENSDARG00000002779,0
ENSDARG00000002787,4
ENSDARG00000002790,11
ENSDARG00000002791,37
ENSDARG00000002792,7
ENSDARG00000002795,0
ENSDARG00000002797,0
ENSDARG00000002798,1
ENSDARG00000002816,0
ENSDARG00000002826,0
ENSDARG00000002830,0
ENSDARG00000002831,2
ENSDARG00000002840,3
ENSDARG00000002847,2
ENSDARG00000002872,0
ENSDARG00000002877,8
ENSDARG00000002880,3
ENSDARG00000002894,1
ENSDARG00000002897,0
ENSDARG00000002909,8
ENSDARG00000002912,0
ENSDARG00000002916,4
ENSDARG00000002917,0
ENSDARG00000002933,0
ENSDARG00000002937,4
ENSDARG00000002945,0
ENSDARG00000002947,2
ENSDARG00000002949,28
ENSDARG00000002952,0
ENSDARG00000002956,0
ENSDARG00000002959,0
ENSDARG00000002967,5
ENSDARG00000002968,5
ENSDARG00000002970,0
ENSDARG00000002971,0
ENSDARG00000002986,9
ENSDARG00000002988,8
ENSDARG00000002991,0
ENSDARG00000002994,6
ENSDARG00000003008,7
ENSDARG00000003017,6
ENSDARG00000003020,0
ENSDARG00000003021,0
ENSDARG00000003022,4
ENSDARG00000003027,0
ENSDARG00000003032,73
ENSDARG00000003035,17
ENSDARG00000003041,0
ENSDARG00000003046,4
ENSDARG00000003054,0
ENSDARG00000003058,1
ENSDARG00000003061,10
ENSDARG00000003068,24
ENSDARG00000003069,0
ENSDARG00000003077,0
ENSDARG00000003081,441
ENSDARG00000003084,0
ENSDARG00000003085,0
ENSDARG00000003087,0
ENSDARG00000003090,0
ENSDARG00000003091,1
ENSDARG00000003098,7
ENSDARG00000003109,1
ENSDARG00000003113,16
ENSDARG00000003127,2
ENSDARG00000003132,12
ENSDARG00000003142,3
ENSDARG00000003144,0
ENSDARG00000003146,0
ENSDARG00000003151,19
ENSDARG00000003153,0
ENSDARG00000003157,0
ENSDARG00000003165,2
ENSDARG00000003167,0
ENSDARG00000003169,6
ENSDARG00000003175,1
ENSDARG00000003181,3
ENSDARG00000003189,13
ENSDARG00000003193,0
ENSDARG00000003197,0
ENSDARG00000003200,3
ENSDARG00000003203,7
ENSDARG00000003205,1
ENSDARG00000003206,0
ENSDARG00000003207,3
ENSDARG00000003208,0
ENSDARG00000003210,0
ENSDARG00000003213,20
ENSDARG00000003216,7
ENSDARG00000003217,7
ENSDARG00000003219,10
ENSDARG00000003229,0
ENSDARG00000003235,4
ENSDARG00000003244,1
ENSDARG00000003250,3
ENSDARG00000003251,2
ENSDARG00000003257,0
ENSDARG00000003259,1
ENSDARG00000003269,8
ENSDARG00000003270,2
ENSDARG00000003281,3
ENSDARG00000003287,0
ENSDARG00000003290,3
ENSDARG00000003293,0
ENSDARG00000003303,0
ENSDARG00000003307,1
ENSDARG00000003308,8
ENSDARG00000003311,4
ENSDARG00000003313,0
ENSDARG00000003320,4
ENSDARG00000003326,0
ENSDARG00000003328,2
ENSDARG00000003344,0
ENSDARG00000003373,0
ENSDARG00000003375,1
ENSDARG00000003380,0
ENSDARG00000003381,27
ENSDARG00000003382,1
ENSDARG00000003383,0
ENSDARG00000003395,0
ENSDARG00000003398,2
ENSDARG00000003399,0
ENSDARG00000003403,3
ENSDARG00000003411,0
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,10
ENSDARG00000003429,0
ENSDARG00000003444,0
ENSDARG00000003446,7
ENSDARG00000003449,5
ENSDARG00000003462,9
ENSDARG00000003469,0
ENSDARG00000003475,0
ENSDARG00000003486,11
ENSDARG00000003487,0
ENSDARG00000003495,3
ENSDARG00000003512,10
ENSDARG00000003517,0
ENSDARG00000003519,4
ENSDARG00000003520,1
ENSDARG00000003523,0
ENSDARG00000003526,13
ENSDARG00000003527,8
ENSDARG00000003531,1
ENSDARG00000003533,0
ENSDARG00000003544,6
ENSDARG00000003553,0
ENSDARG00000003564,0
ENSDARG00000003570,5
ENSDARG00000003573,10
ENSDARG00000003576,0
ENSDARG00000003584,1
ENSDARG00000003592,0
ENSDARG00000003599,136
ENSDARG00000003607,0
ENSDARG00000003615,0
ENSDARG00000003616,1
ENSDARG00000003631,33
ENSDARG00000003632,0
ENSDARG00000003635,1
ENSDARG00000003641,0
ENSDARG00000003642,7
ENSDARG00000003655,13
ENSDARG00000003675,0
ENSDARG00000003680,18
ENSDARG00000003681,28
ENSDARG00000003684,1
ENSDARG00000003693,9
ENSDARG00000003695,61
ENSDARG00000003697,0
ENSDARG00000003699,2
ENSDARG00000003701,0
ENSDARG00000003705,4
ENSDARG00000003706,0
ENSDARG00000003732,0
ENSDARG00000003749,0
ENSDARG00000003750,6
ENSDARG00000003751,0
ENSDARG00000003754,8
ENSDARG00000003757,1
ENSDARG00000003769,0
ENSDARG00000003776,1
ENSDARG00000003779,1
ENSDARG00000003789,36
ENSDARG00000003795,74
ENSDARG00000003797,2
ENSDARG00000003803,0
ENSDARG00000003808,13
ENSDARG00000003811,25
ENSDARG00000003818,9
ENSDARG00000003820,18
ENSDARG00000003822,0
ENSDARG00000003827,8
ENSDARG00000003829,0
ENSDARG00000003835,13
ENSDARG00000003841,0
ENSDARG00000003845,0
ENSDARG00000003846,0
ENSDARG00000003854,9
ENSDARG00000003860,6
ENSDARG00000003865,0
ENSDARG00000003866,3
ENSDARG00000003867,0
ENSDARG00000003869,0
ENSDARG00000003872,3
ENSDARG00000003877,0
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,27
ENSDARG00000003903,0
ENSDARG00000003904,1
ENSDARG00000003909,0
ENSDARG00000003910,13
ENSDARG00000003920,11
ENSDARG00000003925,0
ENSDARG00000003927,6
ENSDARG00000003931,0
ENSDARG00000003934,2
ENSDARG00000003938,3
ENSDARG00000003940,1
ENSDARG00000003941,4
ENSDARG00000003944,0
ENSDARG00000003952,10
ENSDARG00000003961,0
ENSDARG00000003963,0
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,0
ENSDARG00000003971,0
ENSDARG00000003973,2
ENSDARG00000003974,2
ENSDARG00000003977,0
ENSDARG00000003984,2
ENSDARG00000003989,4
ENSDARG00000003991,4
ENSDARG00000003994,0
ENSDARG00000003998,0
ENSDARG00000004015,0
ENSDARG00000004017,0
ENSDARG00000004018,0
ENSDARG00000004023,5
ENSDARG00000004034,3
ENSDARG00000004037,7
ENSDARG00000004046,0
ENSDARG00000004049,2
ENSDARG00000004051,0
ENSDARG00000004055,2
ENSDARG00000004059,0
ENSDARG00000004060,36
ENSDARG00000004074,10
ENSDARG00000004078,7
ENSDARG00000004082,0
ENSDARG00000004094,2
ENSDARG00000004105,15
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,1
ENSDARG00000004130,0
ENSDARG00000004131,0
ENSDARG00000004132,14
ENSDARG00000004150,0
ENSDARG00000004151,0
ENSDARG00000004154,0
ENSDARG00000004158,3
ENSDARG00000004160,7
ENSDARG00000004161,2
ENSDARG00000004167,0
ENSDARG00000004169,6
ENSDARG00000004171,0
ENSDARG00000004173,20
ENSDARG00000004174,56
ENSDARG00000004176,0
ENSDARG00000004177,16
ENSDARG00000004184,5
ENSDARG00000004187,0
ENSDARG00000004189,3
ENSDARG00000004196,4
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,0
ENSDARG00000004218,1
ENSDARG00000004219,0
ENSDARG00000004227,3
ENSDARG00000004232,0
ENSDARG00000004243,0
ENSDARG00000004246,29
ENSDARG00000004251,0
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,10
ENSDARG00000004262,0
ENSDARG00000004270,9
ENSDARG00000004274,0
ENSDARG00000004280,0
ENSDARG00000004282,0
ENSDARG00000004291,3
ENSDARG00000004296,10
ENSDARG00000004297,4
ENSDARG00000004301,2
ENSDARG00000004302,0
ENSDARG00000004305,0
ENSDARG00000004306,0
ENSDARG00000004307,0
ENSDARG00000004308,0
ENSDARG00000004311,0
ENSDARG00000004318,0
ENSDARG00000004322,0
ENSDARG00000004325,0
ENSDARG00000004328,0
ENSDARG00000004336,10
ENSDARG00000004343,0
ENSDARG00000004358,1
ENSDARG00000004363,6
ENSDARG00000004372,5
ENSDARG00000004377,1
ENSDARG00000004378,0
ENSDARG00000004386,7
ENSDARG00000004392,0
ENSDARG00000004396,0
ENSDARG00000004402,0
ENSDARG00000004405,0
ENSDARG00000004406,0
ENSDARG00000004415,69
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,0
ENSDARG00000004447,0
ENSDARG00000004451,0
ENSDARG00000004452,38
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,0
ENSDARG00000004470,5
ENSDARG00000004472,3
ENSDARG00000004473,0
ENSDARG00000004492,0
ENSDARG00000004497,1
ENSDARG00000004498,0
ENSDARG00000004502,2
ENSDARG00000004517,11
ENSDARG00000004525,4
ENSDARG00000004527,0
ENSDARG00000004529,0
ENSDARG00000004537,30
ENSDARG00000004539,4
ENSDARG00000004561,0
ENSDARG00000004574,0
ENSDARG00000004576,0
ENSDARG00000004580,6
ENSDARG00000004581,3
ENSDARG00000004586,5
ENSDARG00000004587,0
ENSDARG00000004588,20
ENSDARG00000004592,5
ENSDARG00000004594,2
ENSDARG00000004597,0
ENSDARG00000004598,0
ENSDARG00000004616,6
ENSDARG00000004618,4
ENSDARG00000004621,24
ENSDARG00000004627,0
ENSDARG00000004632,1
ENSDARG00000004633,0
ENSDARG00000004634,4
ENSDARG00000004635,4
ENSDARG00000004636,0
ENSDARG00000004643,7
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,10
ENSDARG00000004672,10
ENSDARG00000004680,2
ENSDARG00000004687,4
ENSDARG00000004692,4
ENSDARG00000004695,0
ENSDARG00000004696,4
ENSDARG00000004697,0
ENSDARG00000004702,8
ENSDARG00000004706,2
ENSDARG00000004712,3
ENSDARG00000004713,0
ENSDARG00000004714,12
ENSDARG00000004721,0
ENSDARG00000004724,2
ENSDARG00000004726,3
ENSDARG00000004735,9
ENSDARG00000004745,0
ENSDARG00000004748,4
ENSDARG00000004753,0
ENSDARG00000004754,4
ENSDARG00000004757,108
ENSDARG00000004763,0
ENSDARG00000004771,2
ENSDARG00000004774,2
ENSDARG00000004782,19
ENSDARG00000004785,9
ENSDARG00000004789,7
ENSDARG00000004794,0
ENSDARG00000004796,7
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,9
ENSDARG00000004836,0
ENSDARG00000004840,8
ENSDARG00000004843,0
ENSDARG00000004851,0
ENSDARG00000004861,0
ENSDARG00000004864,0
ENSDARG00000004866,0
ENSDARG00000004869,0
ENSDARG00000004870,0
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,0
ENSDARG00000004877,19
ENSDARG00000004880,0
ENSDARG00000004889,0
ENSDARG00000004891,0
ENSDARG00000004898,0
ENSDARG00000004904,3
ENSDARG00000004906,3
ENSDARG00000004925,0
ENSDARG00000004930,55
ENSDARG00000004931,1
ENSDARG00000004932,0
ENSDARG00000004937,0
ENSDARG00000004939,9
ENSDARG00000004948,7
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,3
ENSDARG00000004964,9
ENSDARG00000004979,3
ENSDARG00000004988,4
ENSDARG00000005002,0
ENSDARG00000005004,1
ENSDARG00000005010,2
ENSDARG00000005015,12
ENSDARG00000005023,2
ENSDARG00000005026,2
ENSDARG00000005034,2
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,0
ENSDARG00000005058,0
ENSDARG00000005078,0
ENSDARG00000005085,0
ENSDARG00000005092,0
ENSDARG00000005095,0
ENSDARG00000005098,0
ENSDARG00000005104,0
ENSDARG00000005108,8
ENSDARG00000005112,27
ENSDARG00000005115,1
ENSDARG00000005122,6
ENSDARG00000005126,0
ENSDARG00000005128,0
ENSDARG00000005134,6
ENSDARG00000005139,3
ENSDARG00000005141,0
ENSDARG00000005150,0
ENSDARG00000005154,0
ENSDARG00000005159,2
ENSDARG00000005162,19
ENSDARG00000005163,0
ENSDARG00000005172,0
ENSDARG00000005176,0
ENSDARG00000005179,0
ENSDARG00000005185,7
ENSDARG00000005186,0
ENSDARG00000005191,36
ENSDARG00000005210,10
ENSDARG00000005216,0
ENSDARG00000005218,0
ENSDARG00000005220,0
ENSDARG00000005221,2
ENSDARG00000005230,1
ENSDARG00000005232,12
ENSDARG00000005236,48
ENSDARG00000005246,0
ENSDARG00000005251,0
ENSDARG00000005254,0
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,1
ENSDARG00000005314,0
ENSDARG00000005315,7
ENSDARG00000005318,0
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,0
ENSDARG00000005350,18
ENSDARG00000005355,15
ENSDARG00000005356,5
ENSDARG00000005359,5
ENSDARG00000005364,0
ENSDARG00000005368,8
ENSDARG00000005371,0
ENSDARG00000005372,0
ENSDARG00000005374,0
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,4
ENSDARG00000005397,22
ENSDARG00000005414,0
ENSDARG00000005416,0
ENSDARG00000005423,4
ENSDARG00000005425,3
ENSDARG00000005448,0
ENSDARG00000005451,0
ENSDARG00000005453,7
ENSDARG00000005454,4
ENSDARG00000005456,1
ENSDARG00000005458,30
ENSDARG00000005462,1
ENSDARG00000005463,11
ENSDARG00000005464,0
ENSDARG00000005468,2
ENSDARG00000005476,3
ENSDARG00000005479,86
ENSDARG00000005481,19
ENSDARG00000005482,25
ENSDARG00000005485,5
ENSDARG00000005500,0
ENSDARG00000005510,0
ENSDARG00000005513,113
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,0
ENSDARG00000005526,0
ENSDARG00000005536,22
ENSDARG00000005540,10
ENSDARG00000005541,0
ENSDARG00000005544,7
ENSDARG00000005547,0
ENSDARG00000005549,14
ENSDARG00000005551,2
ENSDARG00000005559,0
ENSDARG00000005560,1
ENSDARG00000005561,0
ENSDARG00000005565,5
ENSDARG00000005574,1
ENSDARG00000005576,0
ENSDARG00000005578,2
ENSDARG00000005586,0
ENSDARG00000005590,1
ENSDARG00000005595,1
ENSDARG00000005606,0
ENSDARG00000005612,4
ENSDARG00000005616,0
ENSDARG00000005619,5
ENSDARG00000005625,7
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,18
ENSDARG00000005640,0
ENSDARG00000005643,0
ENSDARG00000005645,12
ENSDARG00000005648,0
ENSDARG00000005651,0
ENSDARG00000005652,15
ENSDARG00000005670,0
ENSDARG00000005673,0
ENSDARG00000005675,5
ENSDARG00000005679,3
ENSDARG00000005690,8
ENSDARG00000005699,0
ENSDARG00000005704,2
ENSDARG00000005713,0
ENSDARG00000005716,4
ENSDARG00000005738,0
ENSDARG00000005739,0
ENSDARG00000005749,0
ENSDARG00000005754,47
ENSDARG00000005762,2
ENSDARG00000005772,0
ENSDARG00000005774,15
ENSDARG00000005775,30
ENSDARG00000005776,4
ENSDARG00000005780,0
ENSDARG00000005783,9
ENSDARG00000005786,0
ENSDARG00000005789,1
ENSDARG00000005791,55
ENSDARG00000005799,2
ENSDARG00000005800,2
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,5
ENSDARG00000005827,17
ENSDARG00000005828,0
ENSDARG00000005834,4
ENSDARG00000005840,1
ENSDARG00000005841,1
ENSDARG00000005842,6
ENSDARG00000005853,0
ENSDARG00000005861,5
ENSDARG00000005865,0
ENSDARG00000005867,3
ENSDARG00000005870,0
ENSDARG00000005883,8
ENSDARG00000005891,5
ENSDARG00000005894,0
ENSDARG00000005897,0
ENSDARG00000005908,1
ENSDARG00000005913,7
ENSDARG00000005915,7
ENSDARG00000005916,0
ENSDARG00000005924,10
ENSDARG00000005926,0
ENSDARG00000005927,19
ENSDARG00000005941,10
ENSDARG00000005942,0
ENSDARG00000005943,2
ENSDARG00000005945,2
ENSDARG00000005948,0
ENSDARG00000005972,0
ENSDARG00000005980,1
ENSDARG00000005989,0
ENSDARG00000005993,0
ENSDARG00000006003,0
ENSDARG00000006008,3
ENSDARG00000006010,0
ENSDARG00000006011,9
ENSDARG00000006019,3
ENSDARG00000006025,3
ENSDARG00000006029,0
ENSDARG00000006031,46
ENSDARG00000006038,0
ENSDARG00000006040,0
ENSDARG00000006044,2
ENSDARG00000006052,0
ENSDARG00000006060,21
ENSDARG00000006062,13
ENSDARG00000006065,1
ENSDARG00000006074,0
ENSDARG00000006079,0
ENSDARG00000006092,23
ENSDARG00000006093,1
ENSDARG00000006094,16
ENSDARG00000006109,0
ENSDARG00000006110,0
ENSDARG00000006112,8
ENSDARG00000006120,0
ENSDARG00000006124,6
ENSDARG00000006125,7
ENSDARG00000006128,4
ENSDARG00000006137,0
ENSDARG00000006151,3
ENSDARG00000006169,2
ENSDARG00000006174,0
ENSDARG00000006181,1
ENSDARG00000006192,14
ENSDARG00000006196,0
ENSDARG00000006200,10
ENSDARG00000006202,6
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,4
ENSDARG00000006219,5
ENSDARG00000006220,12
ENSDARG00000006225,5
ENSDARG00000006235,1
ENSDARG00000006240,0
ENSDARG00000006242,15
ENSDARG00000006251,0
ENSDARG00000006253,1
ENSDARG00000006257,9
ENSDARG00000006260,50
ENSDARG00000006266,9
ENSDARG00000006272,5
ENSDARG00000006279,3
ENSDARG00000006283,24
ENSDARG00000006288,0
ENSDARG00000006290,0
ENSDARG00000006292,0
ENSDARG00000006299,1
ENSDARG00000006300,0
ENSDARG00000006301,1
ENSDARG00000006307,3
ENSDARG00000006308,0
ENSDARG00000006314,17
ENSDARG00000006316,58
ENSDARG00000006332,6
ENSDARG00000006341,0
ENSDARG00000006345,0
ENSDARG00000006350,0
ENSDARG00000006353,1
ENSDARG00000006356,0
ENSDARG00000006368,7
ENSDARG00000006370,19
ENSDARG00000006372,0
ENSDARG00000006383,19
ENSDARG00000006385,4
ENSDARG00000006389,1
ENSDARG00000006392,2
ENSDARG00000006395,5
ENSDARG00000006396,5
ENSDARG00000006397,31
ENSDARG00000006399,12
ENSDARG00000006408,4
ENSDARG00000006409,0
ENSDARG00000006413,11
ENSDARG00000006420,5
ENSDARG00000006422,3
ENSDARG00000006427,25
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,0
ENSDARG00000006468,2
ENSDARG00000006474,0
ENSDARG00000006477,5
ENSDARG00000006487,27
ENSDARG00000006491,1
ENSDARG00000006494,3
ENSDARG00000006497,14
ENSDARG00000006501,0
ENSDARG00000006508,5
ENSDARG00000006514,4
ENSDARG00000006522,0
ENSDARG00000006524,26
ENSDARG00000006526,54
ENSDARG00000006527,18
ENSDARG00000006544,0
ENSDARG00000006545,6
ENSDARG00000006546,2
ENSDARG00000006553,0
ENSDARG00000006560,0
ENSDARG00000006566,5
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,6
ENSDARG00000006585,0
ENSDARG00000006588,0
ENSDARG00000006598,0
ENSDARG00000006600,4
ENSDARG00000006601,1
ENSDARG00000006602,7
ENSDARG00000006603,7
ENSDARG00000006604,0
ENSDARG00000006607,0
ENSDARG00000006609,2
ENSDARG00000006615,1
ENSDARG00000006617,0
ENSDARG00000006621,14
ENSDARG00000006624,4
ENSDARG00000006636,0
ENSDARG00000006639,0
ENSDARG00000006640,0
ENSDARG00000006642,0
ENSDARG00000006666,0
ENSDARG00000006672,5
ENSDARG00000006677,7
ENSDARG00000006678,0
ENSDARG00000006683,6
ENSDARG00000006691,27
ENSDARG00000006712,0
ENSDARG00000006719,1
ENSDARG00000006747,41
