E7,Counts
ENSDARG00000001890,161
ENSDARG00000001891,5
ENSDARG00000001897,62
ENSDARG00000001898,5
ENSDARG00000001906,0
ENSDARG00000001909,4
ENSDARG00000001910,171
ENSDARG00000001912,18
ENSDARG00000001913,38
ENSDARG00000001929,21
ENSDARG00000001930,13
ENSDARG00000001933,8
ENSDARG00000001937,28
ENSDARG00000001939,15
ENSDARG00000001940,44
ENSDARG00000001950,986
ENSDARG00000001953,71
ENSDARG00000001968,165
ENSDARG00000001969,13
ENSDARG00000001971,11
ENSDARG00000001975,9
ENSDARG00000001976,40
ENSDARG00000001993,160
ENSDARG00000001994,674
ENSDARG00000001999,24
ENSDARG00000002002,1
ENSDARG00000002006,18
ENSDARG00000002013,61
ENSDARG00000002016,24
ENSDARG00000002020,90
ENSDARG00000002021,9
ENSDARG00000002026,111
ENSDARG00000002031,0
ENSDARG00000002037,7
ENSDARG00000002060,0
ENSDARG00000002071,140
ENSDARG00000002077,14
ENSDARG00000002082,66
ENSDARG00000002084,193
ENSDARG00000002097,0
ENSDARG00000002127,62
ENSDARG00000002128,26
ENSDARG00000002131,190
ENSDARG00000002165,0
ENSDARG00000002167,99
ENSDARG00000002168,25
ENSDARG00000002172,3
ENSDARG00000002174,5
ENSDARG00000002184,31
ENSDARG00000002190,106
ENSDARG00000002192,46
ENSDARG00000002193,1052
ENSDARG00000002194,0
ENSDARG00000002196,53
ENSDARG00000002197,44
ENSDARG00000002204,24
ENSDARG00000002210,17
ENSDARG00000002213,5
ENSDARG00000002215,45
ENSDARG00000002216,15
ENSDARG00000002217,138
ENSDARG00000002219,1
ENSDARG00000002220,27
ENSDARG00000002230,120
ENSDARG00000002231,12
ENSDARG00000002235,164
ENSDARG00000002240,50
ENSDARG00000002241,0
ENSDARG00000002249,19
ENSDARG00000002255,67
ENSDARG00000002259,0
ENSDARG00000002264,14
ENSDARG00000002267,15
ENSDARG00000002271,129
ENSDARG00000002285,75
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,12
ENSDARG00000002299,9
ENSDARG00000002300,1
ENSDARG00000002304,4
ENSDARG00000002305,182
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,66
ENSDARG00000002333,67
ENSDARG00000002336,52
ENSDARG00000002339,7
ENSDARG00000002344,530
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,73
ENSDARG00000002365,29
ENSDARG00000002369,105
ENSDARG00000002377,13
ENSDARG00000002385,57
ENSDARG00000002391,1
ENSDARG00000002394,12
ENSDARG00000002396,164
ENSDARG00000002401,21
ENSDARG00000002402,17
ENSDARG00000002403,44
ENSDARG00000002405,44
ENSDARG00000002406,2
ENSDARG00000002411,33
ENSDARG00000002445,31
ENSDARG00000002463,5
ENSDARG00000002467,20
ENSDARG00000002479,35
ENSDARG00000002483,0
ENSDARG00000002487,58
ENSDARG00000002494,43
ENSDARG00000002506,18
ENSDARG00000002507,37
ENSDARG00000002508,23
ENSDARG00000002509,2
ENSDARG00000002510,0
ENSDARG00000002523,99
ENSDARG00000002533,6
ENSDARG00000002536,54
ENSDARG00000002538,69
ENSDARG00000002546,20
ENSDARG00000002549,10
ENSDARG00000002552,147
ENSDARG00000002564,51
ENSDARG00000002571,35
ENSDARG00000002576,20
ENSDARG00000002582,22
ENSDARG00000002587,332
ENSDARG00000002589,515
ENSDARG00000002591,51
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,70
ENSDARG00000002601,1
ENSDARG00000002607,40
ENSDARG00000002609,17
ENSDARG00000002613,0
ENSDARG00000002632,80
ENSDARG00000002634,15
ENSDARG00000002635,120
ENSDARG00000002642,25
ENSDARG00000002644,34
ENSDARG00000002656,79
ENSDARG00000002659,54
ENSDARG00000002663,0
ENSDARG00000002666,8
ENSDARG00000002670,53
ENSDARG00000002682,41
ENSDARG00000002685,0
ENSDARG00000002690,47
ENSDARG00000002696,503
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,524
ENSDARG00000002720,7
ENSDARG00000002722,0
ENSDARG00000002728,3
ENSDARG00000002731,139
ENSDARG00000002732,13
ENSDARG00000002745,271
ENSDARG00000002748,30
ENSDARG00000002750,27
ENSDARG00000002754,4
ENSDARG00000002758,798
ENSDARG00000002760,10
ENSDARG00000002764,2
ENSDARG00000002768,1792
ENSDARG00000002771,16
ENSDARG00000002779,0
ENSDARG00000002787,54
ENSDARG00000002790,238
ENSDARG00000002791,1292
ENSDARG00000002792,81
ENSDARG00000002795,6
ENSDARG00000002797,0
ENSDARG00000002798,21
ENSDARG00000002816,42
ENSDARG00000002826,6
ENSDARG00000002830,0
ENSDARG00000002831,11
ENSDARG00000002840,83
ENSDARG00000002847,12
ENSDARG00000002872,27
ENSDARG00000002877,85
ENSDARG00000002880,93
ENSDARG00000002894,6
ENSDARG00000002897,51
ENSDARG00000002909,24
ENSDARG00000002912,14
ENSDARG00000002916,86
ENSDARG00000002917,0
ENSDARG00000002933,17
ENSDARG00000002937,168
ENSDARG00000002945,30
ENSDARG00000002947,39
ENSDARG00000002949,154
ENSDARG00000002952,63
ENSDARG00000002956,11
ENSDARG00000002959,0
ENSDARG00000002967,70
ENSDARG00000002968,105
ENSDARG00000002970,104
ENSDARG00000002971,26
ENSDARG00000002986,19
ENSDARG00000002988,218
ENSDARG00000002991,46
ENSDARG00000002994,69
ENSDARG00000003008,176
ENSDARG00000003017,59
ENSDARG00000003020,38
ENSDARG00000003021,2
ENSDARG00000003022,25
ENSDARG00000003027,2
ENSDARG00000003032,889
ENSDARG00000003035,349
ENSDARG00000003041,17
ENSDARG00000003046,42
ENSDARG00000003054,7
ENSDARG00000003058,71
ENSDARG00000003061,4
ENSDARG00000003068,78
ENSDARG00000003069,21
ENSDARG00000003077,2
ENSDARG00000003081,6217
ENSDARG00000003084,17
ENSDARG00000003085,27
ENSDARG00000003087,56
ENSDARG00000003090,0
ENSDARG00000003091,11
ENSDARG00000003098,351
ENSDARG00000003109,25
ENSDARG00000003113,148
ENSDARG00000003127,108
ENSDARG00000003132,27
ENSDARG00000003142,18
ENSDARG00000003144,23
ENSDARG00000003146,28
ENSDARG00000003151,206
ENSDARG00000003153,6
ENSDARG00000003157,39
ENSDARG00000003165,39
ENSDARG00000003167,26
ENSDARG00000003169,434
ENSDARG00000003175,21
ENSDARG00000003181,19
ENSDARG00000003189,87
ENSDARG00000003193,25
ENSDARG00000003197,7
ENSDARG00000003200,22
ENSDARG00000003203,117
ENSDARG00000003205,14
ENSDARG00000003206,17
ENSDARG00000003207,6
ENSDARG00000003208,8
ENSDARG00000003210,17
ENSDARG00000003213,263
ENSDARG00000003216,75
ENSDARG00000003217,41
ENSDARG00000003219,26
ENSDARG00000003229,0
ENSDARG00000003235,7
ENSDARG00000003244,10
ENSDARG00000003250,27
ENSDARG00000003251,9
ENSDARG00000003257,4
ENSDARG00000003259,3
ENSDARG00000003269,181
ENSDARG00000003270,1
ENSDARG00000003281,58
ENSDARG00000003287,7
ENSDARG00000003290,12
ENSDARG00000003293,119
ENSDARG00000003303,3
ENSDARG00000003307,72
ENSDARG00000003308,58
ENSDARG00000003311,81
ENSDARG00000003313,44
ENSDARG00000003320,89
ENSDARG00000003326,3
ENSDARG00000003328,27
ENSDARG00000003344,0
ENSDARG00000003373,9
ENSDARG00000003375,22
ENSDARG00000003380,0
ENSDARG00000003381,1
ENSDARG00000003382,41
ENSDARG00000003383,54
ENSDARG00000003395,44
ENSDARG00000003398,21
ENSDARG00000003399,27
ENSDARG00000003403,162
ENSDARG00000003411,31
ENSDARG00000003414,3
ENSDARG00000003420,0
ENSDARG00000003421,111
ENSDARG00000003429,33
ENSDARG00000003444,27
ENSDARG00000003446,5
ENSDARG00000003449,64
ENSDARG00000003462,119
ENSDARG00000003469,10
ENSDARG00000003475,0
ENSDARG00000003486,164
ENSDARG00000003487,80
ENSDARG00000003495,101
ENSDARG00000003512,167
ENSDARG00000003517,7
ENSDARG00000003519,13
ENSDARG00000003520,47
ENSDARG00000003523,0
ENSDARG00000003526,142
ENSDARG00000003527,34
ENSDARG00000003531,70
ENSDARG00000003533,3
ENSDARG00000003544,43
ENSDARG00000003553,0
ENSDARG00000003564,13
ENSDARG00000003570,239
ENSDARG00000003573,45
ENSDARG00000003576,2
ENSDARG00000003584,21
ENSDARG00000003592,2
ENSDARG00000003599,2519
ENSDARG00000003607,57
ENSDARG00000003615,33
ENSDARG00000003616,98
ENSDARG00000003631,99
ENSDARG00000003632,14
ENSDARG00000003635,3
ENSDARG00000003641,91
ENSDARG00000003642,18
ENSDARG00000003655,293
ENSDARG00000003675,17
ENSDARG00000003680,248
ENSDARG00000003681,351
ENSDARG00000003684,96
ENSDARG00000003693,56
ENSDARG00000003695,593
ENSDARG00000003697,2
ENSDARG00000003699,63
ENSDARG00000003701,0
ENSDARG00000003705,154
ENSDARG00000003706,24
ENSDARG00000003732,2
ENSDARG00000003749,24
ENSDARG00000003750,52
ENSDARG00000003751,40
ENSDARG00000003754,75
ENSDARG00000003757,19
ENSDARG00000003769,9
ENSDARG00000003776,100
ENSDARG00000003779,102
ENSDARG00000003789,121
ENSDARG00000003795,905
ENSDARG00000003797,25
ENSDARG00000003803,0
ENSDARG00000003808,39
ENSDARG00000003811,284
ENSDARG00000003818,70
ENSDARG00000003820,195
ENSDARG00000003822,5
ENSDARG00000003827,8
ENSDARG00000003829,100
ENSDARG00000003835,311
ENSDARG00000003841,12
ENSDARG00000003845,39
ENSDARG00000003846,9
ENSDARG00000003854,122
ENSDARG00000003860,73
ENSDARG00000003865,3
ENSDARG00000003866,120
ENSDARG00000003867,11
ENSDARG00000003869,25
ENSDARG00000003872,44
ENSDARG00000003877,214
ENSDARG00000003899,0
ENSDARG00000003900,9
ENSDARG00000003902,505
ENSDARG00000003903,8
ENSDARG00000003904,53
ENSDARG00000003909,0
ENSDARG00000003910,133
ENSDARG00000003920,160
ENSDARG00000003925,2
ENSDARG00000003927,45
ENSDARG00000003931,50
ENSDARG00000003934,2
ENSDARG00000003938,100
ENSDARG00000003940,108
ENSDARG00000003941,31
ENSDARG00000003944,0
ENSDARG00000003952,332
ENSDARG00000003961,32
ENSDARG00000003963,97
ENSDARG00000003965,2
ENSDARG00000003968,0
ENSDARG00000003970,23
ENSDARG00000003971,14
ENSDARG00000003973,23
ENSDARG00000003974,60
ENSDARG00000003977,2
ENSDARG00000003984,52
ENSDARG00000003989,73
ENSDARG00000003991,24
ENSDARG00000003994,30
ENSDARG00000003998,33
ENSDARG00000004015,0
ENSDARG00000004017,8
ENSDARG00000004018,0
ENSDARG00000004023,256
ENSDARG00000004034,74
ENSDARG00000004037,52
ENSDARG00000004046,27
ENSDARG00000004049,46
ENSDARG00000004051,9
ENSDARG00000004055,77
ENSDARG00000004059,3
ENSDARG00000004060,915
ENSDARG00000004074,155
ENSDARG00000004078,79
ENSDARG00000004082,0
ENSDARG00000004094,195
ENSDARG00000004105,37
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,13
ENSDARG00000004115,32
ENSDARG00000004130,0
ENSDARG00000004131,2
ENSDARG00000004132,227
ENSDARG00000004150,14
ENSDARG00000004151,12
ENSDARG00000004154,0
ENSDARG00000004158,14
ENSDARG00000004160,59
ENSDARG00000004161,30
ENSDARG00000004167,0
ENSDARG00000004169,56
ENSDARG00000004171,25
ENSDARG00000004173,226
ENSDARG00000004174,303
ENSDARG00000004176,13
ENSDARG00000004177,49
ENSDARG00000004184,91
ENSDARG00000004187,12
ENSDARG00000004189,33
ENSDARG00000004196,101
ENSDARG00000004199,7
ENSDARG00000004204,3
ENSDARG00000004211,46
ENSDARG00000004218,28
ENSDARG00000004219,6
ENSDARG00000004227,19
ENSDARG00000004232,8
ENSDARG00000004243,9
ENSDARG00000004246,271
ENSDARG00000004251,24
ENSDARG00000004256,0
ENSDARG00000004260,8
ENSDARG00000004261,90
ENSDARG00000004262,4
ENSDARG00000004270,24
ENSDARG00000004274,3
ENSDARG00000004280,8
ENSDARG00000004282,12
ENSDARG00000004291,93
ENSDARG00000004296,46
ENSDARG00000004297,220
ENSDARG00000004301,4
ENSDARG00000004302,53
ENSDARG00000004305,27
ENSDARG00000004306,20
ENSDARG00000004307,16
ENSDARG00000004308,12
ENSDARG00000004311,8
ENSDARG00000004318,0
ENSDARG00000004322,8
ENSDARG00000004325,7
ENSDARG00000004328,11
ENSDARG00000004336,122
ENSDARG00000004343,17
ENSDARG00000004358,102
ENSDARG00000004363,7
ENSDARG00000004372,76
ENSDARG00000004377,266
ENSDARG00000004378,26
ENSDARG00000004386,102
ENSDARG00000004392,7
ENSDARG00000004396,1
ENSDARG00000004402,41
ENSDARG00000004405,0
ENSDARG00000004406,7
ENSDARG00000004415,209
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,3
ENSDARG00000004445,42
ENSDARG00000004447,3
ENSDARG00000004451,38
ENSDARG00000004452,380
ENSDARG00000004455,8
ENSDARG00000004459,0
ENSDARG00000004460,13
ENSDARG00000004470,68
ENSDARG00000004472,26
ENSDARG00000004473,5
ENSDARG00000004492,10
ENSDARG00000004497,6
ENSDARG00000004498,0
ENSDARG00000004502,14
ENSDARG00000004517,16
ENSDARG00000004525,16
ENSDARG00000004527,9
ENSDARG00000004529,0
ENSDARG00000004537,602
ENSDARG00000004539,28
ENSDARG00000004561,0
ENSDARG00000004574,18
ENSDARG00000004576,31
ENSDARG00000004580,65
ENSDARG00000004581,89
ENSDARG00000004586,16
ENSDARG00000004587,7
ENSDARG00000004588,449
ENSDARG00000004592,30
ENSDARG00000004594,84
ENSDARG00000004597,39
ENSDARG00000004598,0
ENSDARG00000004616,6
ENSDARG00000004618,9
ENSDARG00000004621,407
ENSDARG00000004627,0
ENSDARG00000004632,5
ENSDARG00000004633,16
ENSDARG00000004634,309
ENSDARG00000004635,142
ENSDARG00000004636,71
ENSDARG00000004643,29
ENSDARG00000004647,14
ENSDARG00000004648,0
ENSDARG00000004658,57
ENSDARG00000004672,184
ENSDARG00000004680,25
ENSDARG00000004687,15
ENSDARG00000004692,103
ENSDARG00000004695,1
ENSDARG00000004696,32
ENSDARG00000004697,29
ENSDARG00000004702,98
ENSDARG00000004706,54
ENSDARG00000004712,51
ENSDARG00000004713,0
ENSDARG00000004714,204
ENSDARG00000004721,4
ENSDARG00000004724,100
ENSDARG00000004726,106
ENSDARG00000004735,261
ENSDARG00000004745,4
ENSDARG00000004748,39
ENSDARG00000004753,35
ENSDARG00000004754,62
ENSDARG00000004757,2006
ENSDARG00000004763,9
ENSDARG00000004771,27
ENSDARG00000004774,101
ENSDARG00000004782,394
ENSDARG00000004785,145
ENSDARG00000004789,116
ENSDARG00000004794,20
ENSDARG00000004796,183
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,155
ENSDARG00000004836,176
ENSDARG00000004840,57
ENSDARG00000004843,103
ENSDARG00000004851,22
ENSDARG00000004861,77
ENSDARG00000004864,0
ENSDARG00000004866,58
ENSDARG00000004869,11
ENSDARG00000004870,17
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,46
ENSDARG00000004877,417
ENSDARG00000004880,7
ENSDARG00000004889,9
ENSDARG00000004891,119
ENSDARG00000004898,0
ENSDARG00000004904,16
ENSDARG00000004906,45
ENSDARG00000004925,7
ENSDARG00000004930,228
ENSDARG00000004931,48
ENSDARG00000004932,12
ENSDARG00000004937,0
ENSDARG00000004939,44
ENSDARG00000004948,133
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,13
ENSDARG00000004964,59
ENSDARG00000004979,14
ENSDARG00000004988,92
ENSDARG00000005002,0
ENSDARG00000005004,1
ENSDARG00000005010,1
ENSDARG00000005015,122
ENSDARG00000005023,24
ENSDARG00000005026,218
ENSDARG00000005034,17
ENSDARG00000005049,17
ENSDARG00000005050,0
ENSDARG00000005057,11
ENSDARG00000005058,62
ENSDARG00000005078,26
ENSDARG00000005085,31
ENSDARG00000005092,15
ENSDARG00000005095,1
ENSDARG00000005098,12
ENSDARG00000005104,52
ENSDARG00000005108,16
ENSDARG00000005112,321
ENSDARG00000005115,24
ENSDARG00000005122,180
ENSDARG00000005126,59
ENSDARG00000005128,18
ENSDARG00000005134,32
ENSDARG00000005139,49
ENSDARG00000005141,64
ENSDARG00000005150,15
ENSDARG00000005154,41
ENSDARG00000005159,64
ENSDARG00000005162,225
ENSDARG00000005163,9
ENSDARG00000005172,28
ENSDARG00000005176,2
ENSDARG00000005179,22
ENSDARG00000005185,269
ENSDARG00000005186,88
ENSDARG00000005191,513
ENSDARG00000005210,77
ENSDARG00000005216,36
ENSDARG00000005218,7
ENSDARG00000005220,12
ENSDARG00000005221,30
ENSDARG00000005230,29
ENSDARG00000005232,76
ENSDARG00000005236,500
ENSDARG00000005246,3
ENSDARG00000005251,7
ENSDARG00000005254,82
ENSDARG00000005271,0
ENSDARG00000005274,4
ENSDARG00000005284,0
ENSDARG00000005314,0
ENSDARG00000005315,108
ENSDARG00000005318,49
ENSDARG00000005320,10
ENSDARG00000005327,10
ENSDARG00000005332,2
ENSDARG00000005335,9
ENSDARG00000005343,39
ENSDARG00000005350,86
ENSDARG00000005355,50
ENSDARG00000005356,52
ENSDARG00000005359,105
ENSDARG00000005364,1
ENSDARG00000005368,135
ENSDARG00000005371,2
ENSDARG00000005372,32
ENSDARG00000005374,82
ENSDARG00000005382,60
ENSDARG00000005392,1
ENSDARG00000005394,124
ENSDARG00000005397,142
ENSDARG00000005414,0
ENSDARG00000005416,68
ENSDARG00000005423,25
ENSDARG00000005425,38
ENSDARG00000005448,28
ENSDARG00000005451,272
ENSDARG00000005453,82
ENSDARG00000005454,64
ENSDARG00000005456,138
ENSDARG00000005458,62
ENSDARG00000005462,110
ENSDARG00000005463,69
ENSDARG00000005464,0
ENSDARG00000005468,157
ENSDARG00000005476,140
ENSDARG00000005479,600
ENSDARG00000005481,66
ENSDARG00000005482,347
ENSDARG00000005485,43
ENSDARG00000005500,3
ENSDARG00000005510,0
ENSDARG00000005513,1180
ENSDARG00000005518,0
ENSDARG00000005522,4
ENSDARG00000005525,15
ENSDARG00000005526,72
ENSDARG00000005536,229
ENSDARG00000005540,195
ENSDARG00000005541,3
ENSDARG00000005544,26
ENSDARG00000005547,11
ENSDARG00000005549,38
ENSDARG00000005551,55
ENSDARG00000005559,5
ENSDARG00000005560,157
ENSDARG00000005561,6
ENSDARG00000005565,36
ENSDARG00000005574,28
ENSDARG00000005576,233
ENSDARG00000005578,137
ENSDARG00000005586,29
ENSDARG00000005590,21
ENSDARG00000005595,12
ENSDARG00000005606,47
ENSDARG00000005612,11
ENSDARG00000005616,11
ENSDARG00000005619,17
ENSDARG00000005625,89
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,91
ENSDARG00000005640,6
ENSDARG00000005643,6
ENSDARG00000005645,133
ENSDARG00000005648,13
ENSDARG00000005651,25
ENSDARG00000005652,138
ENSDARG00000005670,74
ENSDARG00000005673,13
ENSDARG00000005675,58
ENSDARG00000005679,36
ENSDARG00000005690,29
ENSDARG00000005699,58
ENSDARG00000005704,66
ENSDARG00000005713,34
ENSDARG00000005716,23
ENSDARG00000005738,21
ENSDARG00000005739,30
ENSDARG00000005749,79
ENSDARG00000005754,327
ENSDARG00000005762,50
ENSDARG00000005772,16
ENSDARG00000005774,255
ENSDARG00000005775,452
ENSDARG00000005776,30
ENSDARG00000005780,2
ENSDARG00000005783,235
ENSDARG00000005786,44
ENSDARG00000005789,63
ENSDARG00000005791,845
ENSDARG00000005799,2
ENSDARG00000005800,28
ENSDARG00000005814,0
ENSDARG00000005821,6
ENSDARG00000005823,66
ENSDARG00000005827,118
ENSDARG00000005828,11
ENSDARG00000005834,67
ENSDARG00000005840,81
ENSDARG00000005841,55
ENSDARG00000005842,17
ENSDARG00000005853,1
ENSDARG00000005861,372
ENSDARG00000005865,0
ENSDARG00000005867,51
ENSDARG00000005870,3
ENSDARG00000005883,25
ENSDARG00000005891,56
ENSDARG00000005894,28
ENSDARG00000005897,20
ENSDARG00000005908,58
ENSDARG00000005913,18
ENSDARG00000005915,70
ENSDARG00000005916,17
ENSDARG00000005924,255
ENSDARG00000005926,41
ENSDARG00000005927,100
ENSDARG00000005941,146
ENSDARG00000005942,0
ENSDARG00000005943,30
ENSDARG00000005945,118
ENSDARG00000005948,54
ENSDARG00000005972,9
ENSDARG00000005980,75
ENSDARG00000005989,26
ENSDARG00000005993,0
ENSDARG00000006003,44
ENSDARG00000006008,64
ENSDARG00000006010,15
ENSDARG00000006011,9
ENSDARG00000006019,116
ENSDARG00000006025,72
ENSDARG00000006029,3
ENSDARG00000006031,676
ENSDARG00000006038,29
ENSDARG00000006040,10
ENSDARG00000006044,18
ENSDARG00000006052,11
ENSDARG00000006060,234
ENSDARG00000006062,312
ENSDARG00000006065,11
ENSDARG00000006074,29
ENSDARG00000006079,0
ENSDARG00000006092,503
ENSDARG00000006093,9
ENSDARG00000006094,236
ENSDARG00000006109,0
ENSDARG00000006110,2
ENSDARG00000006112,46
ENSDARG00000006120,62
ENSDARG00000006124,369
ENSDARG00000006125,98
ENSDARG00000006128,188
ENSDARG00000006137,1
ENSDARG00000006151,8
ENSDARG00000006169,54
ENSDARG00000006174,0
ENSDARG00000006181,25
ENSDARG00000006192,36
ENSDARG00000006196,15
ENSDARG00000006200,1072
ENSDARG00000006202,155
ENSDARG00000006206,3
ENSDARG00000006207,0
ENSDARG00000006215,39
ENSDARG00000006219,95
ENSDARG00000006220,73
ENSDARG00000006225,158
ENSDARG00000006235,24
ENSDARG00000006240,62
ENSDARG00000006242,381
ENSDARG00000006251,40
ENSDARG00000006253,15
ENSDARG00000006257,308
ENSDARG00000006260,627
ENSDARG00000006266,133
ENSDARG00000006272,53
ENSDARG00000006279,28
ENSDARG00000006283,143
ENSDARG00000006288,18
ENSDARG00000006290,14
ENSDARG00000006292,3
ENSDARG00000006299,59
ENSDARG00000006300,11
ENSDARG00000006301,102
ENSDARG00000006307,92
ENSDARG00000006308,3
ENSDARG00000006314,227
ENSDARG00000006316,367
ENSDARG00000006332,137
ENSDARG00000006341,12
ENSDARG00000006345,23
ENSDARG00000006350,0
ENSDARG00000006353,68
ENSDARG00000006356,54
ENSDARG00000006368,7
ENSDARG00000006370,43
ENSDARG00000006372,2
ENSDARG00000006383,154
ENSDARG00000006385,0
ENSDARG00000006389,137
ENSDARG00000006392,34
ENSDARG00000006395,111
ENSDARG00000006396,213
ENSDARG00000006397,112
ENSDARG00000006399,211
ENSDARG00000006408,55
ENSDARG00000006409,0
ENSDARG00000006413,34
ENSDARG00000006420,147
ENSDARG00000006422,34
ENSDARG00000006427,222
ENSDARG00000006434,9
ENSDARG00000006447,1
ENSDARG00000006456,0
ENSDARG00000006467,15
ENSDARG00000006468,4
ENSDARG00000006474,7
ENSDARG00000006477,64
ENSDARG00000006487,282
ENSDARG00000006491,24
ENSDARG00000006494,37
ENSDARG00000006497,742
ENSDARG00000006501,0
ENSDARG00000006508,13
ENSDARG00000006514,34
ENSDARG00000006522,0
ENSDARG00000006524,357
ENSDARG00000006526,597
ENSDARG00000006527,173
ENSDARG00000006544,2
ENSDARG00000006545,75
ENSDARG00000006546,49
ENSDARG00000006553,39
ENSDARG00000006560,3
ENSDARG00000006566,151
ENSDARG00000006567,6
ENSDARG00000006568,0
ENSDARG00000006577,2
ENSDARG00000006580,0
ENSDARG00000006584,210
ENSDARG00000006585,29
ENSDARG00000006588,23
ENSDARG00000006598,5
ENSDARG00000006600,46
ENSDARG00000006601,30
ENSDARG00000006602,6
ENSDARG00000006603,70
ENSDARG00000006604,8
ENSDARG00000006607,9
ENSDARG00000006609,43
ENSDARG00000006615,45
ENSDARG00000006617,30
ENSDARG00000006621,71
ENSDARG00000006624,60
ENSDARG00000006636,25
ENSDARG00000006639,20
ENSDARG00000006640,44
ENSDARG00000006642,40
ENSDARG00000006666,8
ENSDARG00000006672,55
ENSDARG00000006677,46
ENSDARG00000006678,4
ENSDARG00000006683,58
ENSDARG00000006691,459
ENSDARG00000006712,49
ENSDARG00000006719,92
ENSDARG00000006747,208
