C5,Counts
ENSDARG00000001829,95
ENSDARG00000001835,15
ENSDARG00000001857,99
ENSDARG00000001859,0
ENSDARG00000001870,233
ENSDARG00000001873,4
ENSDARG00000001879,18
ENSDARG00000001880,9
ENSDARG00000001881,9
ENSDARG00000001882,23
ENSDARG00000001888,54
ENSDARG00000001889,64
ENSDARG00000001890,17
ENSDARG00000001891,15
ENSDARG00000001897,5
ENSDARG00000001898,0
ENSDARG00000001906,0
ENSDARG00000001909,0
ENSDARG00000001910,88
ENSDARG00000001912,32
ENSDARG00000001913,37
ENSDARG00000001929,4
ENSDARG00000001930,5
ENSDARG00000001933,9
ENSDARG00000001937,2
ENSDARG00000001939,0
ENSDARG00000001940,8
ENSDARG00000001950,237
ENSDARG00000001953,22
ENSDARG00000001968,48
ENSDARG00000001969,0
ENSDARG00000001971,3
ENSDARG00000001975,31
ENSDARG00000001976,0
ENSDARG00000001993,12
ENSDARG00000001994,223
ENSDARG00000001999,4
ENSDARG00000002002,0
ENSDARG00000002006,10
ENSDARG00000002013,34
ENSDARG00000002016,9
ENSDARG00000002020,133
ENSDARG00000002021,15
ENSDARG00000002026,18
ENSDARG00000002031,0
ENSDARG00000002037,2
ENSDARG00000002060,0
ENSDARG00000002071,34
ENSDARG00000002077,15
ENSDARG00000002082,44
ENSDARG00000002084,40
ENSDARG00000002097,10
ENSDARG00000002127,32
ENSDARG00000002128,20
ENSDARG00000002131,79
ENSDARG00000002165,0
ENSDARG00000002167,92
ENSDARG00000002168,13
ENSDARG00000002172,0
ENSDARG00000002174,4
ENSDARG00000002184,9
ENSDARG00000002190,53
ENSDARG00000002192,17
ENSDARG00000002193,877
ENSDARG00000002194,0
ENSDARG00000002196,13
ENSDARG00000002197,14
ENSDARG00000002204,12
ENSDARG00000002210,0
ENSDARG00000002213,2
ENSDARG00000002215,23
ENSDARG00000002216,5
ENSDARG00000002217,76
ENSDARG00000002219,0
ENSDARG00000002220,0
ENSDARG00000002230,45
ENSDARG00000002231,0
ENSDARG00000002235,45
ENSDARG00000002240,38
ENSDARG00000002241,11
ENSDARG00000002249,14
ENSDARG00000002255,61
ENSDARG00000002259,0
ENSDARG00000002264,0
ENSDARG00000002267,1
ENSDARG00000002271,29
ENSDARG00000002285,25
ENSDARG00000002293,2
ENSDARG00000002295,2
ENSDARG00000002298,2
ENSDARG00000002299,0
ENSDARG00000002300,0
ENSDARG00000002304,0
ENSDARG00000002305,23
ENSDARG00000002311,1
ENSDARG00000002330,1
ENSDARG00000002332,45
ENSDARG00000002333,31
ENSDARG00000002336,58
ENSDARG00000002339,9
ENSDARG00000002344,164
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,11
ENSDARG00000002365,0
ENSDARG00000002369,31
ENSDARG00000002377,25
ENSDARG00000002385,33
ENSDARG00000002391,1
ENSDARG00000002394,5
ENSDARG00000002396,58
ENSDARG00000002401,0
ENSDARG00000002402,45
ENSDARG00000002403,37
ENSDARG00000002405,19
ENSDARG00000002406,0
ENSDARG00000002411,5
ENSDARG00000002445,0
ENSDARG00000002463,15
ENSDARG00000002467,15
ENSDARG00000002479,6
ENSDARG00000002483,0
ENSDARG00000002487,27
ENSDARG00000002494,16
ENSDARG00000002506,3
ENSDARG00000002507,2
ENSDARG00000002508,0
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,7
ENSDARG00000002533,4
ENSDARG00000002536,19
ENSDARG00000002538,5
ENSDARG00000002546,40
ENSDARG00000002549,5
ENSDARG00000002552,56
ENSDARG00000002564,30
ENSDARG00000002571,5
ENSDARG00000002576,11
ENSDARG00000002582,7
ENSDARG00000002587,255
ENSDARG00000002589,160
ENSDARG00000002591,22
ENSDARG00000002593,23
ENSDARG00000002597,0
ENSDARG00000002600,46
ENSDARG00000002601,0
ENSDARG00000002607,14
ENSDARG00000002609,37
ENSDARG00000002613,0
ENSDARG00000002632,49
ENSDARG00000002634,0
ENSDARG00000002635,67
ENSDARG00000002642,4
ENSDARG00000002644,6
ENSDARG00000002656,38
ENSDARG00000002659,9
ENSDARG00000002663,12
ENSDARG00000002666,0
ENSDARG00000002670,45
ENSDARG00000002682,40
ENSDARG00000002685,0
ENSDARG00000002690,15
ENSDARG00000002696,163
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,238
ENSDARG00000002720,9
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,55
ENSDARG00000002732,7
ENSDARG00000002745,68
ENSDARG00000002748,38
ENSDARG00000002750,11
ENSDARG00000002754,3
ENSDARG00000002758,448
ENSDARG00000002760,0
ENSDARG00000002764,0
ENSDARG00000002768,1354
ENSDARG00000002771,49
ENSDARG00000002779,0
ENSDARG00000002787,88
ENSDARG00000002790,99
ENSDARG00000002791,456
ENSDARG00000002792,41
ENSDARG00000002795,2
ENSDARG00000002797,0
ENSDARG00000002798,7
ENSDARG00000002816,7
ENSDARG00000002826,4
ENSDARG00000002830,0
ENSDARG00000002831,7
ENSDARG00000002840,36
ENSDARG00000002847,2
ENSDARG00000002872,3
ENSDARG00000002877,48
ENSDARG00000002880,59
ENSDARG00000002894,9
ENSDARG00000002897,14
ENSDARG00000002909,2
ENSDARG00000002912,0
ENSDARG00000002916,19
ENSDARG00000002917,1
ENSDARG00000002933,23
ENSDARG00000002937,20
ENSDARG00000002945,3
ENSDARG00000002947,7
ENSDARG00000002949,30
ENSDARG00000002952,47
ENSDARG00000002956,13
ENSDARG00000002959,0
ENSDARG00000002967,19
ENSDARG00000002968,15
ENSDARG00000002970,40
ENSDARG00000002971,22
ENSDARG00000002986,5
ENSDARG00000002988,30
ENSDARG00000002991,19
ENSDARG00000002994,7
ENSDARG00000003008,46
ENSDARG00000003017,23
ENSDARG00000003020,11
ENSDARG00000003021,7
ENSDARG00000003022,8
ENSDARG00000003027,11
ENSDARG00000003032,293
ENSDARG00000003035,82
ENSDARG00000003041,17
ENSDARG00000003046,32
ENSDARG00000003054,3
ENSDARG00000003058,14
ENSDARG00000003061,6
ENSDARG00000003068,36
ENSDARG00000003069,18
ENSDARG00000003077,9
ENSDARG00000003081,1850
ENSDARG00000003084,10
ENSDARG00000003085,11
ENSDARG00000003087,58
ENSDARG00000003090,0
ENSDARG00000003091,0
ENSDARG00000003098,118
ENSDARG00000003109,1
ENSDARG00000003113,33
ENSDARG00000003127,14
ENSDARG00000003132,1
ENSDARG00000003142,14
ENSDARG00000003144,7
ENSDARG00000003146,3
ENSDARG00000003151,114
ENSDARG00000003153,8
ENSDARG00000003157,8
ENSDARG00000003165,72
ENSDARG00000003167,12
ENSDARG00000003169,89
ENSDARG00000003175,3
ENSDARG00000003181,1
ENSDARG00000003189,64
ENSDARG00000003193,30
ENSDARG00000003197,0
ENSDARG00000003200,7
ENSDARG00000003203,15
ENSDARG00000003205,14
ENSDARG00000003206,10
ENSDARG00000003207,25
ENSDARG00000003208,1
ENSDARG00000003210,16
ENSDARG00000003213,96
ENSDARG00000003216,18
ENSDARG00000003217,19
ENSDARG00000003219,22
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,5
ENSDARG00000003250,15
ENSDARG00000003251,15
ENSDARG00000003257,0
ENSDARG00000003259,1
ENSDARG00000003269,91
ENSDARG00000003270,22
ENSDARG00000003281,21
ENSDARG00000003287,0
ENSDARG00000003290,9
ENSDARG00000003293,60
ENSDARG00000003303,1
ENSDARG00000003307,11
ENSDARG00000003308,19
ENSDARG00000003311,43
ENSDARG00000003313,0
ENSDARG00000003320,31
ENSDARG00000003326,1
ENSDARG00000003328,37
ENSDARG00000003344,0
ENSDARG00000003373,6
ENSDARG00000003375,1
ENSDARG00000003380,0
ENSDARG00000003381,0
ENSDARG00000003382,25
ENSDARG00000003383,10
ENSDARG00000003395,9
ENSDARG00000003398,4
ENSDARG00000003399,0
ENSDARG00000003403,66
ENSDARG00000003411,9
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,84
ENSDARG00000003429,64
ENSDARG00000003444,0
ENSDARG00000003446,28
ENSDARG00000003449,20
ENSDARG00000003462,37
ENSDARG00000003469,15
ENSDARG00000003475,0
ENSDARG00000003486,69
ENSDARG00000003487,33
ENSDARG00000003495,212
ENSDARG00000003512,133
ENSDARG00000003517,0
ENSDARG00000003519,5
ENSDARG00000003520,11
ENSDARG00000003523,0
ENSDARG00000003526,32
ENSDARG00000003527,12
ENSDARG00000003531,28
ENSDARG00000003533,0
ENSDARG00000003544,16
ENSDARG00000003553,0
ENSDARG00000003564,15
ENSDARG00000003570,50
ENSDARG00000003573,11
ENSDARG00000003576,28
ENSDARG00000003584,13
ENSDARG00000003592,0
ENSDARG00000003599,1392
ENSDARG00000003607,21
ENSDARG00000003615,3
ENSDARG00000003616,47
ENSDARG00000003631,33
ENSDARG00000003632,0
ENSDARG00000003635,3
ENSDARG00000003641,34
ENSDARG00000003642,9
ENSDARG00000003655,199
ENSDARG00000003675,0
ENSDARG00000003680,94
ENSDARG00000003681,116
ENSDARG00000003684,18
ENSDARG00000003693,15
ENSDARG00000003695,211
ENSDARG00000003697,3
ENSDARG00000003699,36
ENSDARG00000003701,0
ENSDARG00000003705,54
ENSDARG00000003706,0
ENSDARG00000003732,0
ENSDARG00000003749,55
ENSDARG00000003750,17
ENSDARG00000003751,31
ENSDARG00000003754,17
ENSDARG00000003757,3
ENSDARG00000003769,13
ENSDARG00000003776,19
ENSDARG00000003779,185
ENSDARG00000003789,58
ENSDARG00000003795,326
ENSDARG00000003797,2
ENSDARG00000003803,0
ENSDARG00000003808,19
ENSDARG00000003811,92
ENSDARG00000003818,31
ENSDARG00000003820,57
ENSDARG00000003822,9
ENSDARG00000003827,2
ENSDARG00000003829,56
ENSDARG00000003835,153
ENSDARG00000003841,1
ENSDARG00000003845,16
ENSDARG00000003846,0
ENSDARG00000003854,31
ENSDARG00000003860,20
ENSDARG00000003865,3
ENSDARG00000003866,39
ENSDARG00000003867,0
ENSDARG00000003869,0
ENSDARG00000003872,27
ENSDARG00000003877,105
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,80
ENSDARG00000003903,8
ENSDARG00000003904,1
ENSDARG00000003909,0
ENSDARG00000003910,36
ENSDARG00000003920,65
ENSDARG00000003925,0
ENSDARG00000003927,28
ENSDARG00000003931,20
ENSDARG00000003934,0
ENSDARG00000003938,24
ENSDARG00000003940,68
ENSDARG00000003941,13
ENSDARG00000003944,0
ENSDARG00000003952,79
ENSDARG00000003961,3
ENSDARG00000003963,15
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,4
ENSDARG00000003971,30
ENSDARG00000003973,5
ENSDARG00000003974,52
ENSDARG00000003977,0
ENSDARG00000003984,7
ENSDARG00000003989,64
ENSDARG00000003991,14
ENSDARG00000003994,7
ENSDARG00000003998,4
ENSDARG00000004015,0
ENSDARG00000004017,10
ENSDARG00000004018,6
ENSDARG00000004023,102
ENSDARG00000004034,115
ENSDARG00000004037,26
ENSDARG00000004046,24
ENSDARG00000004049,36
ENSDARG00000004051,0
ENSDARG00000004055,65
ENSDARG00000004059,0
ENSDARG00000004060,253
ENSDARG00000004074,81
ENSDARG00000004078,27
ENSDARG00000004082,2
ENSDARG00000004094,48
ENSDARG00000004105,38
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,36
ENSDARG00000004115,8
ENSDARG00000004130,0
ENSDARG00000004131,8
ENSDARG00000004132,57
ENSDARG00000004150,11
ENSDARG00000004151,24
ENSDARG00000004154,0
ENSDARG00000004158,5
ENSDARG00000004160,5
ENSDARG00000004161,33
ENSDARG00000004167,30
ENSDARG00000004169,8
ENSDARG00000004171,4
ENSDARG00000004173,299
ENSDARG00000004174,323
ENSDARG00000004176,2
ENSDARG00000004177,21
ENSDARG00000004184,58
ENSDARG00000004187,28
ENSDARG00000004189,36
ENSDARG00000004196,13
ENSDARG00000004199,0
ENSDARG00000004204,1
ENSDARG00000004211,0
ENSDARG00000004218,5
ENSDARG00000004219,0
ENSDARG00000004227,28
ENSDARG00000004232,4
ENSDARG00000004243,0
ENSDARG00000004246,74
ENSDARG00000004251,2
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,31
ENSDARG00000004262,9
ENSDARG00000004270,5
ENSDARG00000004274,1
ENSDARG00000004280,23
ENSDARG00000004282,10
ENSDARG00000004291,24
ENSDARG00000004296,8
ENSDARG00000004297,101
ENSDARG00000004301,0
ENSDARG00000004302,40
ENSDARG00000004305,23
ENSDARG00000004306,1
ENSDARG00000004307,15
ENSDARG00000004308,2
ENSDARG00000004311,2
ENSDARG00000004318,0
ENSDARG00000004322,34
ENSDARG00000004325,7
ENSDARG00000004328,8
ENSDARG00000004336,55
ENSDARG00000004343,13
ENSDARG00000004358,4
ENSDARG00000004363,86
ENSDARG00000004372,7
ENSDARG00000004377,51
ENSDARG00000004378,0
ENSDARG00000004386,33
ENSDARG00000004392,0
ENSDARG00000004396,0
ENSDARG00000004402,18
ENSDARG00000004405,12
ENSDARG00000004406,1
ENSDARG00000004415,96
ENSDARG00000004427,1
ENSDARG00000004433,1
ENSDARG00000004436,1
ENSDARG00000004445,5
ENSDARG00000004447,2
ENSDARG00000004451,19
ENSDARG00000004452,194
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,1
ENSDARG00000004470,42
ENSDARG00000004472,26
ENSDARG00000004473,6
ENSDARG00000004492,0
ENSDARG00000004497,3
ENSDARG00000004498,0
ENSDARG00000004502,8
ENSDARG00000004517,10
ENSDARG00000004525,11
ENSDARG00000004527,3
ENSDARG00000004529,0
ENSDARG00000004537,369
ENSDARG00000004539,4
ENSDARG00000004561,6
ENSDARG00000004574,0
ENSDARG00000004576,11
ENSDARG00000004580,17
ENSDARG00000004581,34
ENSDARG00000004586,0
ENSDARG00000004587,1
ENSDARG00000004588,238
ENSDARG00000004592,18
ENSDARG00000004594,11
ENSDARG00000004597,69
ENSDARG00000004598,0
ENSDARG00000004616,14
ENSDARG00000004618,1
ENSDARG00000004621,135
ENSDARG00000004627,0
ENSDARG00000004632,0
ENSDARG00000004633,5
ENSDARG00000004634,70
ENSDARG00000004635,55
ENSDARG00000004636,14
ENSDARG00000004643,15
ENSDARG00000004647,1
ENSDARG00000004648,12
ENSDARG00000004658,13
ENSDARG00000004672,149
ENSDARG00000004680,6
ENSDARG00000004687,1
ENSDARG00000004692,19
ENSDARG00000004695,16
ENSDARG00000004696,23
ENSDARG00000004697,23
ENSDARG00000004702,18
ENSDARG00000004706,26
ENSDARG00000004712,8
ENSDARG00000004713,0
ENSDARG00000004714,92
ENSDARG00000004721,7
ENSDARG00000004724,20
ENSDARG00000004726,50
ENSDARG00000004735,134
ENSDARG00000004745,3
ENSDARG00000004748,3
ENSDARG00000004753,5
ENSDARG00000004754,40
ENSDARG00000004757,696
ENSDARG00000004763,0
ENSDARG00000004771,20
ENSDARG00000004774,12
ENSDARG00000004782,127
ENSDARG00000004785,14
ENSDARG00000004789,89
ENSDARG00000004794,0
ENSDARG00000004796,97
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,56
ENSDARG00000004836,77
ENSDARG00000004840,13
ENSDARG00000004843,55
ENSDARG00000004851,7
ENSDARG00000004861,64
ENSDARG00000004864,0
ENSDARG00000004866,10
ENSDARG00000004869,2
ENSDARG00000004870,6
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,10
ENSDARG00000004877,84
ENSDARG00000004880,0
ENSDARG00000004889,1
ENSDARG00000004891,8
ENSDARG00000004898,0
ENSDARG00000004904,11
ENSDARG00000004906,22
ENSDARG00000004925,0
ENSDARG00000004930,101
ENSDARG00000004931,0
ENSDARG00000004932,0
ENSDARG00000004937,4
ENSDARG00000004939,10
ENSDARG00000004948,61
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,25
ENSDARG00000004964,4
ENSDARG00000004979,5
ENSDARG00000004988,45
ENSDARG00000005002,0
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,61
ENSDARG00000005023,21
ENSDARG00000005026,80
ENSDARG00000005034,2
ENSDARG00000005049,0
ENSDARG00000005050,0
ENSDARG00000005057,4
ENSDARG00000005058,27
ENSDARG00000005078,13
ENSDARG00000005085,23
ENSDARG00000005092,1
ENSDARG00000005095,3
ENSDARG00000005098,4
ENSDARG00000005104,9
ENSDARG00000005108,2
ENSDARG00000005112,28
ENSDARG00000005115,10
ENSDARG00000005122,49
ENSDARG00000005126,39
ENSDARG00000005128,0
ENSDARG00000005134,21
ENSDARG00000005139,16
ENSDARG00000005141,33
ENSDARG00000005150,3
ENSDARG00000005154,22
ENSDARG00000005159,7
ENSDARG00000005162,95
ENSDARG00000005163,40
ENSDARG00000005172,7
ENSDARG00000005176,0
ENSDARG00000005179,20
ENSDARG00000005185,86
ENSDARG00000005186,48
ENSDARG00000005191,144
ENSDARG00000005210,2
ENSDARG00000005216,9
ENSDARG00000005218,0
ENSDARG00000005220,2
ENSDARG00000005221,3
ENSDARG00000005230,12
ENSDARG00000005232,35
ENSDARG00000005236,223
ENSDARG00000005246,0
ENSDARG00000005251,0
ENSDARG00000005254,18
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,35
ENSDARG00000005314,0
ENSDARG00000005315,51
ENSDARG00000005318,28
ENSDARG00000005320,1
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,2
ENSDARG00000005350,21
ENSDARG00000005355,11
ENSDARG00000005356,1
ENSDARG00000005359,102
ENSDARG00000005364,12
ENSDARG00000005368,22
ENSDARG00000005371,4
ENSDARG00000005372,12
ENSDARG00000005374,18
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,20
ENSDARG00000005397,96
ENSDARG00000005414,5
ENSDARG00000005416,78
ENSDARG00000005423,14
ENSDARG00000005425,7
ENSDARG00000005448,5
ENSDARG00000005451,87
ENSDARG00000005453,56
ENSDARG00000005454,16
ENSDARG00000005456,19
ENSDARG00000005458,34
ENSDARG00000005462,6
ENSDARG00000005463,24
ENSDARG00000005464,0
ENSDARG00000005468,37
ENSDARG00000005476,66
ENSDARG00000005479,261
ENSDARG00000005481,13
ENSDARG00000005482,183
ENSDARG00000005485,26
ENSDARG00000005500,1
ENSDARG00000005510,0
ENSDARG00000005513,415
ENSDARG00000005518,0
ENSDARG00000005522,1
ENSDARG00000005525,25
ENSDARG00000005526,34
ENSDARG00000005536,61
ENSDARG00000005540,90
ENSDARG00000005541,6
ENSDARG00000005544,1
ENSDARG00000005547,12
ENSDARG00000005549,20
ENSDARG00000005551,24
ENSDARG00000005559,14
ENSDARG00000005560,49
ENSDARG00000005561,7
ENSDARG00000005565,11
ENSDARG00000005574,12
ENSDARG00000005576,15
ENSDARG00000005578,9
ENSDARG00000005586,26
ENSDARG00000005590,26
ENSDARG00000005595,0
ENSDARG00000005606,25
ENSDARG00000005612,4
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,22
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,26
ENSDARG00000005640,0
ENSDARG00000005643,1
ENSDARG00000005645,102
ENSDARG00000005648,2
ENSDARG00000005651,4
ENSDARG00000005652,116
ENSDARG00000005670,24
ENSDARG00000005673,8
ENSDARG00000005675,14
ENSDARG00000005679,3
ENSDARG00000005690,18
ENSDARG00000005699,41
ENSDARG00000005704,14
ENSDARG00000005713,0
ENSDARG00000005716,25
ENSDARG00000005738,11
ENSDARG00000005739,7
ENSDARG00000005749,0
ENSDARG00000005754,193
ENSDARG00000005762,22
ENSDARG00000005772,2
ENSDARG00000005774,92
ENSDARG00000005775,209
ENSDARG00000005776,15
ENSDARG00000005780,0
ENSDARG00000005783,68
ENSDARG00000005786,0
ENSDARG00000005789,17
ENSDARG00000005791,316
ENSDARG00000005799,3
ENSDARG00000005800,31
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,9
ENSDARG00000005827,18
ENSDARG00000005828,0
ENSDARG00000005834,81
ENSDARG00000005840,45
ENSDARG00000005841,37
ENSDARG00000005842,8
ENSDARG00000005853,0
ENSDARG00000005861,174
ENSDARG00000005865,0
ENSDARG00000005867,53
ENSDARG00000005870,5
ENSDARG00000005883,57
ENSDARG00000005891,36
ENSDARG00000005894,4
ENSDARG00000005897,5
ENSDARG00000005908,24
ENSDARG00000005913,4
ENSDARG00000005915,136
ENSDARG00000005916,13
ENSDARG00000005924,88
ENSDARG00000005926,0
ENSDARG00000005927,28
ENSDARG00000005941,68
ENSDARG00000005942,0
ENSDARG00000005943,4
ENSDARG00000005945,45
ENSDARG00000005948,30
ENSDARG00000005972,6
ENSDARG00000005980,88
ENSDARG00000005989,31
ENSDARG00000005993,9
ENSDARG00000006003,2
ENSDARG00000006008,51
ENSDARG00000006010,23
ENSDARG00000006011,2
ENSDARG00000006019,32
ENSDARG00000006025,7
ENSDARG00000006029,1
ENSDARG00000006031,218
ENSDARG00000006038,17
ENSDARG00000006040,4
ENSDARG00000006044,5
ENSDARG00000006052,0
ENSDARG00000006060,52
ENSDARG00000006062,128
ENSDARG00000006065,25
ENSDARG00000006074,64
ENSDARG00000006079,0
ENSDARG00000006092,149
ENSDARG00000006093,3
ENSDARG00000006094,97
ENSDARG00000006109,0
ENSDARG00000006110,3
ENSDARG00000006112,10
ENSDARG00000006120,0
ENSDARG00000006124,129
ENSDARG00000006125,82
ENSDARG00000006128,44
ENSDARG00000006137,0
ENSDARG00000006151,0
ENSDARG00000006169,35
ENSDARG00000006174,0
ENSDARG00000006181,7
ENSDARG00000006192,59
ENSDARG00000006196,30
ENSDARG00000006200,243
ENSDARG00000006202,222
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,9
ENSDARG00000006219,27
ENSDARG00000006220,14
ENSDARG00000006225,13
ENSDARG00000006235,7
ENSDARG00000006240,28
ENSDARG00000006242,202
ENSDARG00000006251,15
ENSDARG00000006253,2
ENSDARG00000006257,95
ENSDARG00000006260,224
ENSDARG00000006266,59
ENSDARG00000006272,18
ENSDARG00000006279,10
ENSDARG00000006283,47
ENSDARG00000006288,1
ENSDARG00000006290,11
ENSDARG00000006292,0
ENSDARG00000006299,32
ENSDARG00000006300,8
ENSDARG00000006301,83
ENSDARG00000006307,15
ENSDARG00000006308,4
ENSDARG00000006314,51
ENSDARG00000006316,170
ENSDARG00000006332,31
ENSDARG00000006341,0
ENSDARG00000006345,26
ENSDARG00000006350,0
ENSDARG00000006353,3
ENSDARG00000006356,49
ENSDARG00000006368,2
ENSDARG00000006370,37
ENSDARG00000006372,0
ENSDARG00000006383,28
ENSDARG00000006385,8
ENSDARG00000006389,76
ENSDARG00000006392,5
ENSDARG00000006395,69
ENSDARG00000006396,116
ENSDARG00000006397,34
ENSDARG00000006399,52
ENSDARG00000006408,19
ENSDARG00000006409,0
ENSDARG00000006413,54
ENSDARG00000006420,69
ENSDARG00000006422,4
ENSDARG00000006427,10
ENSDARG00000006434,0
ENSDARG00000006447,1
ENSDARG00000006456,5
ENSDARG00000006467,9
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,20
ENSDARG00000006487,99
ENSDARG00000006491,0
ENSDARG00000006494,12
ENSDARG00000006497,195
ENSDARG00000006501,0
ENSDARG00000006508,3
ENSDARG00000006514,20
ENSDARG00000006522,3
ENSDARG00000006524,169
ENSDARG00000006526,218
ENSDARG00000006527,46
ENSDARG00000006544,0
ENSDARG00000006545,14
ENSDARG00000006546,49
ENSDARG00000006553,16
ENSDARG00000006560,0
ENSDARG00000006566,30
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,72
ENSDARG00000006585,18
ENSDARG00000006588,0
ENSDARG00000006598,0
ENSDARG00000006600,16
ENSDARG00000006601,7
ENSDARG00000006602,0
ENSDARG00000006603,3
ENSDARG00000006604,17
ENSDARG00000006607,8
ENSDARG00000006609,12
ENSDARG00000006615,12
ENSDARG00000006617,22
ENSDARG00000006621,34
ENSDARG00000006624,19
ENSDARG00000006636,9
ENSDARG00000006639,6
ENSDARG00000006640,31
ENSDARG00000006642,0
ENSDARG00000006666,0
ENSDARG00000006672,20
ENSDARG00000006677,7
ENSDARG00000006678,0
ENSDARG00000006683,17
ENSDARG00000006691,169
ENSDARG00000006712,4
ENSDARG00000006719,57
ENSDARG00000006747,113
