A7,Counts
ENSDARG00000002377,23
ENSDARG00000002385,59
ENSDARG00000002391,7
ENSDARG00000002394,23
ENSDARG00000002396,261
ENSDARG00000002401,13
ENSDARG00000002402,60
ENSDARG00000002403,41
ENSDARG00000002405,57
ENSDARG00000002406,6
ENSDARG00000002411,34
ENSDARG00000002445,27
ENSDARG00000002463,16
ENSDARG00000002467,13
ENSDARG00000002479,31
ENSDARG00000002483,2
ENSDARG00000002487,86
ENSDARG00000002494,42
ENSDARG00000002506,7
ENSDARG00000002507,23
ENSDARG00000002508,17
ENSDARG00000002509,5
ENSDARG00000002510,0
ENSDARG00000002523,152
ENSDARG00000002533,21
ENSDARG00000002536,147
ENSDARG00000002538,88
ENSDARG00000002546,68
ENSDARG00000002549,15
ENSDARG00000002552,198
ENSDARG00000002564,55
ENSDARG00000002571,149
ENSDARG00000002576,54
ENSDARG00000002582,56
ENSDARG00000002587,294
ENSDARG00000002589,1041
ENSDARG00000002591,106
ENSDARG00000002593,1
ENSDARG00000002597,0
ENSDARG00000002600,101
ENSDARG00000002601,1
ENSDARG00000002607,36
ENSDARG00000002609,10
ENSDARG00000002613,3
ENSDARG00000002632,102
ENSDARG00000002634,25
ENSDARG00000002635,127
ENSDARG00000002642,45
ENSDARG00000002644,47
ENSDARG00000002656,109
ENSDARG00000002659,146
ENSDARG00000002663,48
ENSDARG00000002666,6
ENSDARG00000002670,62
ENSDARG00000002682,87
ENSDARG00000002685,0
ENSDARG00000002690,95
ENSDARG00000002696,274
ENSDARG00000002701,12
ENSDARG00000002707,0
ENSDARG00000002710,1069
ENSDARG00000002720,44
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,244
ENSDARG00000002732,48
ENSDARG00000002745,474
ENSDARG00000002748,60
ENSDARG00000002750,35
ENSDARG00000002754,4
ENSDARG00000002758,981
ENSDARG00000002760,15
ENSDARG00000002764,48
ENSDARG00000002768,5008
ENSDARG00000002771,25
ENSDARG00000002779,5
ENSDARG00000002787,118
ENSDARG00000002790,372
ENSDARG00000002791,1287
ENSDARG00000002792,151
ENSDARG00000002795,21
ENSDARG00000002797,0
ENSDARG00000002798,17
ENSDARG00000002816,27
ENSDARG00000002826,14
ENSDARG00000002830,17
ENSDARG00000002831,204
ENSDARG00000002840,116
ENSDARG00000002847,43
ENSDARG00000002872,5
ENSDARG00000002877,149
ENSDARG00000002880,105
ENSDARG00000002894,4
ENSDARG00000002897,78
ENSDARG00000002909,54
ENSDARG00000002912,75
ENSDARG00000002916,110
ENSDARG00000002917,18
ENSDARG00000002933,42
ENSDARG00000002937,162
ENSDARG00000002945,9
ENSDARG00000002947,54
ENSDARG00000002949,217
ENSDARG00000002952,88
ENSDARG00000002956,7
ENSDARG00000002959,0
ENSDARG00000002967,122
ENSDARG00000002968,194
ENSDARG00000002970,58
ENSDARG00000002971,32
ENSDARG00000002986,45
ENSDARG00000002988,331
ENSDARG00000002991,37
ENSDARG00000002994,84
ENSDARG00000003008,117
ENSDARG00000003017,52
ENSDARG00000003020,22
ENSDARG00000003021,38
ENSDARG00000003022,7
ENSDARG00000003027,7
ENSDARG00000003032,1322
ENSDARG00000003035,559
ENSDARG00000003041,21
ENSDARG00000003046,33
ENSDARG00000003054,0
ENSDARG00000003058,73
ENSDARG00000003061,10
ENSDARG00000003068,141
ENSDARG00000003069,35
ENSDARG00000003077,15
ENSDARG00000003081,8864
ENSDARG00000003084,1
ENSDARG00000003085,9
ENSDARG00000003087,235
ENSDARG00000003090,0
ENSDARG00000003091,80
ENSDARG00000003098,425
ENSDARG00000003109,39
ENSDARG00000003113,288
ENSDARG00000003127,103
ENSDARG00000003132,33
ENSDARG00000003142,45
ENSDARG00000003144,13
ENSDARG00000003146,4
ENSDARG00000003151,370
ENSDARG00000003153,40
ENSDARG00000003157,33
ENSDARG00000003165,204
ENSDARG00000003167,35
ENSDARG00000003169,425
ENSDARG00000003175,71
ENSDARG00000003181,8
ENSDARG00000003189,187
ENSDARG00000003193,14
ENSDARG00000003197,0
ENSDARG00000003200,7
ENSDARG00000003203,444
ENSDARG00000003205,20
ENSDARG00000003206,21
ENSDARG00000003207,34
ENSDARG00000003208,19
ENSDARG00000003210,15
ENSDARG00000003213,439
ENSDARG00000003216,332
ENSDARG00000003217,100
ENSDARG00000003219,150
ENSDARG00000003229,0
ENSDARG00000003235,22
ENSDARG00000003244,18
ENSDARG00000003250,26
ENSDARG00000003251,4
ENSDARG00000003257,12
ENSDARG00000003259,19
ENSDARG00000003269,166
ENSDARG00000003270,33
ENSDARG00000003281,52
ENSDARG00000003287,30
ENSDARG00000003290,40
ENSDARG00000003293,196
ENSDARG00000003303,2
ENSDARG00000003307,96
ENSDARG00000003308,81
ENSDARG00000003311,89
ENSDARG00000003313,70
ENSDARG00000003320,65
ENSDARG00000003326,0
ENSDARG00000003328,48
ENSDARG00000003344,0
ENSDARG00000003373,31
ENSDARG00000003375,18
ENSDARG00000003380,3
ENSDARG00000003381,35
ENSDARG00000003382,65
ENSDARG00000003383,58
ENSDARG00000003395,35
ENSDARG00000003398,30
ENSDARG00000003399,8
ENSDARG00000003403,126
ENSDARG00000003411,59
ENSDARG00000003414,5
ENSDARG00000003420,0
ENSDARG00000003421,114
ENSDARG00000003429,127
ENSDARG00000003444,16
ENSDARG00000003446,43
ENSDARG00000003449,55
ENSDARG00000003462,270
ENSDARG00000003469,22
ENSDARG00000003475,6
ENSDARG00000003486,206
ENSDARG00000003487,82
ENSDARG00000003495,655
ENSDARG00000003512,426
ENSDARG00000003517,20
ENSDARG00000003519,28
ENSDARG00000003520,55
ENSDARG00000003523,5
ENSDARG00000003526,257
ENSDARG00000003527,65
ENSDARG00000003531,107
ENSDARG00000003533,9
ENSDARG00000003544,53
ENSDARG00000003553,0
ENSDARG00000003564,29
ENSDARG00000003570,498
ENSDARG00000003573,117
ENSDARG00000003576,5
ENSDARG00000003584,68
ENSDARG00000003592,6
ENSDARG00000003599,3802
ENSDARG00000003607,121
ENSDARG00000003615,95
ENSDARG00000003616,79
ENSDARG00000003631,116
ENSDARG00000003632,8
ENSDARG00000003635,44
ENSDARG00000003641,89
ENSDARG00000003642,24
ENSDARG00000003655,308
ENSDARG00000003675,17
ENSDARG00000003680,114
ENSDARG00000003681,500
ENSDARG00000003684,107
ENSDARG00000003693,83
ENSDARG00000003695,781
ENSDARG00000003697,14
ENSDARG00000003699,133
ENSDARG00000003701,1
ENSDARG00000003705,197
ENSDARG00000003706,29
ENSDARG00000003732,7
ENSDARG00000003749,57
ENSDARG00000003750,172
ENSDARG00000003751,63
ENSDARG00000003754,56
ENSDARG00000003757,27
ENSDARG00000003769,20
ENSDARG00000003776,68
ENSDARG00000003779,70
ENSDARG00000003789,214
ENSDARG00000003795,1167
ENSDARG00000003797,55
ENSDARG00000003803,0
ENSDARG00000003808,134
ENSDARG00000003811,557
ENSDARG00000003818,99
ENSDARG00000003820,145
ENSDARG00000003822,30
ENSDARG00000003827,7
ENSDARG00000003829,174
ENSDARG00000003835,405
ENSDARG00000003841,1
ENSDARG00000003845,41
ENSDARG00000003846,10
ENSDARG00000003854,340
ENSDARG00000003860,181
ENSDARG00000003865,16
ENSDARG00000003866,99
ENSDARG00000003867,16
ENSDARG00000003869,86
ENSDARG00000003872,47
ENSDARG00000003877,170
ENSDARG00000003899,0
ENSDARG00000003900,1
ENSDARG00000003902,148
ENSDARG00000003903,7
ENSDARG00000003904,0
ENSDARG00000003909,2
ENSDARG00000003910,156
ENSDARG00000003920,163
ENSDARG00000003925,16
ENSDARG00000003927,64
ENSDARG00000003931,112
ENSDARG00000003934,13
ENSDARG00000003938,137
ENSDARG00000003940,59
ENSDARG00000003941,98
ENSDARG00000003944,0
ENSDARG00000003952,536
ENSDARG00000003961,33
ENSDARG00000003963,55
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,21
ENSDARG00000003971,26
ENSDARG00000003973,18
ENSDARG00000003974,129
ENSDARG00000003977,36
ENSDARG00000003984,51
ENSDARG00000003989,72
ENSDARG00000003991,68
ENSDARG00000003994,15
ENSDARG00000003998,37
ENSDARG00000004015,3
ENSDARG00000004017,27
ENSDARG00000004018,35
ENSDARG00000004023,224
ENSDARG00000004034,108
ENSDARG00000004037,31
ENSDARG00000004046,16
ENSDARG00000004049,52
ENSDARG00000004051,5
ENSDARG00000004055,170
ENSDARG00000004059,15
ENSDARG00000004060,633
ENSDARG00000004074,190
ENSDARG00000004078,108
ENSDARG00000004082,37
ENSDARG00000004094,263
ENSDARG00000004105,92
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,10
ENSDARG00000004115,60
ENSDARG00000004130,6
ENSDARG00000004131,10
ENSDARG00000004132,284
ENSDARG00000004150,9
ENSDARG00000004151,27
ENSDARG00000004154,0
ENSDARG00000004158,8
ENSDARG00000004160,82
ENSDARG00000004161,133
ENSDARG00000004167,8
ENSDARG00000004169,83
ENSDARG00000004171,47
ENSDARG00000004173,370
ENSDARG00000004174,305
ENSDARG00000004176,13
ENSDARG00000004177,43
ENSDARG00000004184,96
ENSDARG00000004187,23
ENSDARG00000004189,115
ENSDARG00000004196,137
ENSDARG00000004199,6
ENSDARG00000004204,5
ENSDARG00000004211,37
ENSDARG00000004218,18
ENSDARG00000004219,12
ENSDARG00000004227,53
ENSDARG00000004232,53
ENSDARG00000004243,9
ENSDARG00000004246,225
ENSDARG00000004251,23
ENSDARG00000004256,0
ENSDARG00000004260,13
ENSDARG00000004261,197
ENSDARG00000004262,67
ENSDARG00000004270,77
ENSDARG00000004274,2
ENSDARG00000004280,32
ENSDARG00000004282,75
ENSDARG00000004291,98
ENSDARG00000004296,93
ENSDARG00000004297,193
ENSDARG00000004301,8
ENSDARG00000004302,35
ENSDARG00000004305,33
ENSDARG00000004306,11
ENSDARG00000004307,18
ENSDARG00000004308,15
ENSDARG00000004311,43
ENSDARG00000004318,12
ENSDARG00000004322,33
ENSDARG00000004325,7
ENSDARG00000004328,5
ENSDARG00000004336,177
ENSDARG00000004343,35
ENSDARG00000004358,54
ENSDARG00000004363,47
ENSDARG00000004372,65
ENSDARG00000004377,367
ENSDARG00000004378,30
ENSDARG00000004386,92
ENSDARG00000004392,10
ENSDARG00000004396,17
ENSDARG00000004402,32
ENSDARG00000004405,14
ENSDARG00000004406,10
ENSDARG00000004415,215
ENSDARG00000004427,2
ENSDARG00000004433,0
ENSDARG00000004436,5
ENSDARG00000004445,29
ENSDARG00000004447,3
ENSDARG00000004451,50
ENSDARG00000004452,625
ENSDARG00000004455,0
ENSDARG00000004459,4
ENSDARG00000004460,10
ENSDARG00000004470,242
ENSDARG00000004472,27
ENSDARG00000004473,25
ENSDARG00000004492,3
ENSDARG00000004497,21
ENSDARG00000004498,0
ENSDARG00000004502,33
ENSDARG00000004517,28
ENSDARG00000004525,43
ENSDARG00000004527,15
ENSDARG00000004529,1
ENSDARG00000004537,618
ENSDARG00000004539,32
ENSDARG00000004561,3
ENSDARG00000004574,11
ENSDARG00000004576,10
ENSDARG00000004580,49
ENSDARG00000004581,119
ENSDARG00000004586,10
ENSDARG00000004587,40
ENSDARG00000004588,438
ENSDARG00000004592,5
ENSDARG00000004594,43
ENSDARG00000004597,20
ENSDARG00000004598,0
ENSDARG00000004616,25
ENSDARG00000004618,2
ENSDARG00000004621,298
ENSDARG00000004627,0
ENSDARG00000004632,10
ENSDARG00000004633,9
ENSDARG00000004634,307
ENSDARG00000004635,165
ENSDARG00000004636,50
ENSDARG00000004643,49
ENSDARG00000004647,5
ENSDARG00000004648,19
ENSDARG00000004658,134
ENSDARG00000004672,162
ENSDARG00000004680,24
ENSDARG00000004687,39
ENSDARG00000004692,138
ENSDARG00000004695,13
ENSDARG00000004696,65
ENSDARG00000004697,16
ENSDARG00000004702,131
ENSDARG00000004706,106
ENSDARG00000004712,22
ENSDARG00000004713,2
ENSDARG00000004714,186
ENSDARG00000004721,5
ENSDARG00000004724,75
ENSDARG00000004726,136
ENSDARG00000004735,343
ENSDARG00000004745,51
ENSDARG00000004748,70
ENSDARG00000004753,115
ENSDARG00000004754,168
ENSDARG00000004757,2558
ENSDARG00000004763,11
ENSDARG00000004771,24
ENSDARG00000004774,107
ENSDARG00000004782,482
ENSDARG00000004785,230
ENSDARG00000004789,78
ENSDARG00000004794,17
ENSDARG00000004796,144
ENSDARG00000004806,31
ENSDARG00000004823,0
ENSDARG00000004830,254
ENSDARG00000004836,207
ENSDARG00000004840,64
ENSDARG00000004843,158
ENSDARG00000004851,23
ENSDARG00000004861,102
ENSDARG00000004864,0
ENSDARG00000004866,55
ENSDARG00000004869,16
ENSDARG00000004870,29
ENSDARG00000004871,5
ENSDARG00000004874,0
ENSDARG00000004875,28
ENSDARG00000004877,340
ENSDARG00000004880,41
ENSDARG00000004889,6
ENSDARG00000004891,49
ENSDARG00000004898,0
ENSDARG00000004904,30
ENSDARG00000004906,139
ENSDARG00000004925,12
ENSDARG00000004930,380
ENSDARG00000004931,36
ENSDARG00000004932,25
ENSDARG00000004937,0
ENSDARG00000004939,44
ENSDARG00000004948,291
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,9
ENSDARG00000004956,40
ENSDARG00000004964,58
ENSDARG00000004979,25
ENSDARG00000004988,71
ENSDARG00000005002,29
ENSDARG00000005004,6
ENSDARG00000005010,0
ENSDARG00000005015,195
ENSDARG00000005023,84
ENSDARG00000005026,246
ENSDARG00000005034,23
ENSDARG00000005049,8
ENSDARG00000005050,1
ENSDARG00000005057,15
ENSDARG00000005058,43
ENSDARG00000005078,23
ENSDARG00000005085,62
ENSDARG00000005092,31
ENSDARG00000005095,11
ENSDARG00000005098,6
ENSDARG00000005104,118
ENSDARG00000005108,120
ENSDARG00000005112,599
ENSDARG00000005115,58
ENSDARG00000005122,241
ENSDARG00000005126,52
ENSDARG00000005128,3
ENSDARG00000005134,88
ENSDARG00000005139,87
ENSDARG00000005141,40
ENSDARG00000005150,21
ENSDARG00000005154,34
ENSDARG00000005159,79
ENSDARG00000005162,542
ENSDARG00000005163,59
ENSDARG00000005172,17
ENSDARG00000005176,4
ENSDARG00000005179,40
ENSDARG00000005185,365
ENSDARG00000005186,93
ENSDARG00000005191,1192
ENSDARG00000005210,48
ENSDARG00000005216,45
ENSDARG00000005218,7
ENSDARG00000005220,27
ENSDARG00000005221,69
ENSDARG00000005230,98
ENSDARG00000005232,118
ENSDARG00000005236,452
ENSDARG00000005246,6
ENSDARG00000005251,38
ENSDARG00000005254,54
ENSDARG00000005271,4
ENSDARG00000005274,16
ENSDARG00000005284,16
ENSDARG00000005314,0
ENSDARG00000005315,190
ENSDARG00000005318,61
ENSDARG00000005320,34
ENSDARG00000005327,8
ENSDARG00000005332,0
ENSDARG00000005335,8
ENSDARG00000005343,29
ENSDARG00000005350,93
ENSDARG00000005355,70
ENSDARG00000005356,82
ENSDARG00000005359,181
ENSDARG00000005364,9
ENSDARG00000005368,212
ENSDARG00000005371,1
ENSDARG00000005372,21
ENSDARG00000005374,45
ENSDARG00000005382,18
ENSDARG00000005392,0
ENSDARG00000005394,120
ENSDARG00000005397,153
ENSDARG00000005414,4
ENSDARG00000005416,99
ENSDARG00000005423,46
ENSDARG00000005425,24
ENSDARG00000005448,10
ENSDARG00000005451,384
ENSDARG00000005453,144
ENSDARG00000005454,42
ENSDARG00000005456,200
ENSDARG00000005458,107
ENSDARG00000005462,13
ENSDARG00000005463,113
ENSDARG00000005464,7
ENSDARG00000005468,171
ENSDARG00000005476,125
ENSDARG00000005479,491
ENSDARG00000005481,37
ENSDARG00000005482,414
ENSDARG00000005485,36
ENSDARG00000005500,15
ENSDARG00000005510,0
ENSDARG00000005513,2337
ENSDARG00000005518,2
ENSDARG00000005522,3
ENSDARG00000005525,27
ENSDARG00000005526,76
ENSDARG00000005536,187
ENSDARG00000005540,154
ENSDARG00000005541,5
ENSDARG00000005544,13
ENSDARG00000005547,39
ENSDARG00000005549,50
ENSDARG00000005551,83
ENSDARG00000005559,7
ENSDARG00000005560,159
ENSDARG00000005561,21
ENSDARG00000005565,95
ENSDARG00000005574,31
ENSDARG00000005576,284
ENSDARG00000005578,159
ENSDARG00000005586,29
ENSDARG00000005590,31
ENSDARG00000005595,12
ENSDARG00000005606,94
ENSDARG00000005612,14
ENSDARG00000005616,0
ENSDARG00000005619,6
ENSDARG00000005625,107
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,50
ENSDARG00000005640,2
ENSDARG00000005643,35
ENSDARG00000005645,130
ENSDARG00000005648,20
ENSDARG00000005651,97
ENSDARG00000005652,258
ENSDARG00000005670,79
ENSDARG00000005673,17
ENSDARG00000005675,87
ENSDARG00000005679,60
ENSDARG00000005690,83
ENSDARG00000005699,85
ENSDARG00000005704,113
ENSDARG00000005713,59
ENSDARG00000005716,44
ENSDARG00000005738,18
ENSDARG00000005739,14
ENSDARG00000005749,57
ENSDARG00000005754,468
ENSDARG00000005762,122
ENSDARG00000005772,17
ENSDARG00000005774,306
ENSDARG00000005775,342
ENSDARG00000005776,28
ENSDARG00000005780,0
ENSDARG00000005783,105
ENSDARG00000005786,44
ENSDARG00000005789,53
ENSDARG00000005791,1098
ENSDARG00000005799,71
ENSDARG00000005800,55
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,138
ENSDARG00000005827,168
ENSDARG00000005828,8
ENSDARG00000005834,126
ENSDARG00000005840,134
ENSDARG00000005841,70
ENSDARG00000005842,18
ENSDARG00000005853,9
ENSDARG00000005861,396
ENSDARG00000005865,3
ENSDARG00000005867,132
ENSDARG00000005870,40
ENSDARG00000005883,41
ENSDARG00000005891,161
ENSDARG00000005894,39
ENSDARG00000005897,37
ENSDARG00000005908,71
ENSDARG00000005913,15
ENSDARG00000005915,103
ENSDARG00000005916,20
ENSDARG00000005924,206
ENSDARG00000005926,77
ENSDARG00000005927,103
ENSDARG00000005941,329
ENSDARG00000005942,3
ENSDARG00000005943,53
ENSDARG00000005945,112
ENSDARG00000005948,15
ENSDARG00000005972,17
ENSDARG00000005980,120
ENSDARG00000005989,54
ENSDARG00000005993,18
ENSDARG00000006003,49
ENSDARG00000006008,198
ENSDARG00000006010,32
ENSDARG00000006011,42
ENSDARG00000006019,147
ENSDARG00000006025,34
ENSDARG00000006029,122
ENSDARG00000006031,653
ENSDARG00000006038,44
ENSDARG00000006040,44
ENSDARG00000006044,25
ENSDARG00000006052,2
ENSDARG00000006060,310
ENSDARG00000006062,249
ENSDARG00000006065,22
ENSDARG00000006074,14
ENSDARG00000006079,6
ENSDARG00000006092,616
ENSDARG00000006093,10
ENSDARG00000006094,261
ENSDARG00000006109,0
ENSDARG00000006110,8
ENSDARG00000006112,130
ENSDARG00000006120,66
ENSDARG00000006124,389
ENSDARG00000006125,150
ENSDARG00000006128,172
ENSDARG00000006137,9
ENSDARG00000006151,16
ENSDARG00000006169,72
ENSDARG00000006174,0
ENSDARG00000006181,58
ENSDARG00000006192,91
ENSDARG00000006196,46
ENSDARG00000006200,1050
ENSDARG00000006202,278
ENSDARG00000006206,2
ENSDARG00000006207,10
ENSDARG00000006215,206
ENSDARG00000006219,209
ENSDARG00000006220,338
ENSDARG00000006225,195
ENSDARG00000006235,87
ENSDARG00000006240,40
ENSDARG00000006242,518
ENSDARG00000006251,214
ENSDARG00000006253,60
ENSDARG00000006257,348
ENSDARG00000006260,961
ENSDARG00000006266,186
ENSDARG00000006272,76
ENSDARG00000006279,40
ENSDARG00000006283,279
ENSDARG00000006288,20
ENSDARG00000006290,53
ENSDARG00000006292,17
ENSDARG00000006299,53
ENSDARG00000006300,40
ENSDARG00000006301,151
ENSDARG00000006307,33
ENSDARG00000006308,4
ENSDARG00000006314,343
ENSDARG00000006316,1085
ENSDARG00000006332,138
ENSDARG00000006341,7
ENSDARG00000006345,43
ENSDARG00000006350,1
ENSDARG00000006353,58
ENSDARG00000006356,52
ENSDARG00000006368,19
ENSDARG00000006370,66
ENSDARG00000006372,6
ENSDARG00000006383,76
ENSDARG00000006385,24
ENSDARG00000006389,181
ENSDARG00000006392,45
ENSDARG00000006395,389
ENSDARG00000006396,124
ENSDARG00000006397,134
ENSDARG00000006399,217
ENSDARG00000006408,112
ENSDARG00000006409,0
ENSDARG00000006413,126
ENSDARG00000006420,129
ENSDARG00000006422,97
ENSDARG00000006427,1034
ENSDARG00000006434,27
ENSDARG00000006447,15
ENSDARG00000006456,33
ENSDARG00000006467,36
ENSDARG00000006468,6
ENSDARG00000006474,4
ENSDARG00000006477,109
ENSDARG00000006487,177
ENSDARG00000006491,22
ENSDARG00000006494,49
ENSDARG00000006497,470
ENSDARG00000006501,0
ENSDARG00000006508,52
ENSDARG00000006514,47
ENSDARG00000006522,7
ENSDARG00000006524,477
ENSDARG00000006526,1345
ENSDARG00000006527,113
ENSDARG00000006544,0
ENSDARG00000006545,48
ENSDARG00000006546,66
ENSDARG00000006553,105
ENSDARG00000006560,9
ENSDARG00000006566,120
ENSDARG00000006567,1
ENSDARG00000006568,4
ENSDARG00000006577,13
ENSDARG00000006580,0
ENSDARG00000006584,193
ENSDARG00000006585,36
ENSDARG00000006588,165
ENSDARG00000006598,19
ENSDARG00000006600,72
ENSDARG00000006601,54
ENSDARG00000006602,1
ENSDARG00000006603,237
ENSDARG00000006604,13
ENSDARG00000006607,9
ENSDARG00000006609,67
ENSDARG00000006615,94
ENSDARG00000006617,44
ENSDARG00000006621,93
ENSDARG00000006624,100
ENSDARG00000006636,48
ENSDARG00000006639,29
ENSDARG00000006640,32
ENSDARG00000006642,15
ENSDARG00000006666,38
ENSDARG00000006672,49
ENSDARG00000006677,104
ENSDARG00000006678,0
ENSDARG00000006683,104
ENSDARG00000006691,945
ENSDARG00000006712,35
ENSDARG00000006719,109
