A12,Counts
ENSDARG00000001788,185
ENSDARG00000001803,14
ENSDARG00000001804,0
ENSDARG00000001807,24
ENSDARG00000001817,1
ENSDARG00000001818,164
ENSDARG00000001825,3
ENSDARG00000001829,71
ENSDARG00000001835,25
ENSDARG00000001857,302
ENSDARG00000001859,1
ENSDARG00000001870,1461
ENSDARG00000001873,22
ENSDARG00000001879,61
ENSDARG00000001880,37
ENSDARG00000001881,5
ENSDARG00000001882,34
ENSDARG00000001888,43
ENSDARG00000001889,213
ENSDARG00000001890,159
ENSDARG00000001891,2
ENSDARG00000001897,42
ENSDARG00000001898,3
ENSDARG00000001906,1
ENSDARG00000001909,9
ENSDARG00000001910,124
ENSDARG00000001912,15
ENSDARG00000001913,26
ENSDARG00000001929,23
ENSDARG00000001930,12
ENSDARG00000001933,10
ENSDARG00000001937,24
ENSDARG00000001939,21
ENSDARG00000001940,43
ENSDARG00000001950,889
ENSDARG00000001953,25
ENSDARG00000001968,102
ENSDARG00000001969,27
ENSDARG00000001971,13
ENSDARG00000001975,21
ENSDARG00000001976,13
ENSDARG00000001993,629
ENSDARG00000001994,339
ENSDARG00000001999,27
ENSDARG00000002002,2
ENSDARG00000002006,21
ENSDARG00000002013,31
ENSDARG00000002016,23
ENSDARG00000002020,23
ENSDARG00000002021,14
ENSDARG00000002026,53
ENSDARG00000002031,0
ENSDARG00000002037,7
ENSDARG00000002060,2
ENSDARG00000002071,122
ENSDARG00000002077,28
ENSDARG00000002082,66
ENSDARG00000002084,158
ENSDARG00000002097,0
ENSDARG00000002127,79
ENSDARG00000002128,15
ENSDARG00000002131,154
ENSDARG00000002165,21
ENSDARG00000002167,93
ENSDARG00000002168,31
ENSDARG00000002172,21
ENSDARG00000002174,21
ENSDARG00000002184,9
ENSDARG00000002190,168
ENSDARG00000002192,44
ENSDARG00000002193,854
ENSDARG00000002194,0
ENSDARG00000002196,67
ENSDARG00000002197,121
ENSDARG00000002204,17
ENSDARG00000002210,34
ENSDARG00000002213,16
ENSDARG00000002215,32
ENSDARG00000002216,5
ENSDARG00000002217,87
ENSDARG00000002219,10
ENSDARG00000002220,21
ENSDARG00000002230,53
ENSDARG00000002231,27
ENSDARG00000002235,97
ENSDARG00000002240,96
ENSDARG00000002241,1
ENSDARG00000002249,24
ENSDARG00000002255,32
ENSDARG00000002259,0
ENSDARG00000002264,17
ENSDARG00000002267,34
ENSDARG00000002271,67
ENSDARG00000002285,13
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,3
ENSDARG00000002299,6
ENSDARG00000002300,2
ENSDARG00000002304,6
ENSDARG00000002305,149
ENSDARG00000002311,4
ENSDARG00000002330,4
ENSDARG00000002332,57
ENSDARG00000002333,50
ENSDARG00000002336,62
ENSDARG00000002339,0
ENSDARG00000002344,508
ENSDARG00000002347,0
ENSDARG00000002353,2
ENSDARG00000002355,1
ENSDARG00000002362,35
ENSDARG00000002365,58
ENSDARG00000002369,82
ENSDARG00000002377,11
ENSDARG00000002385,41
ENSDARG00000002391,4
ENSDARG00000002394,15
ENSDARG00000002396,117
ENSDARG00000002401,30
ENSDARG00000002402,28
ENSDARG00000002403,21
ENSDARG00000002405,31
ENSDARG00000002406,1
ENSDARG00000002411,35
ENSDARG00000002445,11
ENSDARG00000002463,17
ENSDARG00000002467,0
ENSDARG00000002479,18
ENSDARG00000002483,10
ENSDARG00000002487,43
ENSDARG00000002494,35
ENSDARG00000002506,11
ENSDARG00000002507,35
ENSDARG00000002508,19
ENSDARG00000002509,0
ENSDARG00000002510,1
ENSDARG00000002523,141
ENSDARG00000002533,19
ENSDARG00000002536,78
ENSDARG00000002538,42
ENSDARG00000002546,60
ENSDARG00000002549,12
ENSDARG00000002552,105
ENSDARG00000002564,32
ENSDARG00000002571,69
ENSDARG00000002576,23
ENSDARG00000002582,26
ENSDARG00000002587,264
ENSDARG00000002589,416
ENSDARG00000002591,33
ENSDARG00000002593,6
ENSDARG00000002597,0
ENSDARG00000002600,77
ENSDARG00000002601,2
ENSDARG00000002607,19
ENSDARG00000002609,14
ENSDARG00000002613,10
ENSDARG00000002632,78
ENSDARG00000002634,12
ENSDARG00000002635,54
ENSDARG00000002642,29
ENSDARG00000002644,50
ENSDARG00000002656,29
ENSDARG00000002659,111
ENSDARG00000002663,38
ENSDARG00000002666,4
ENSDARG00000002670,33
ENSDARG00000002682,48
ENSDARG00000002685,0
ENSDARG00000002690,41
ENSDARG00000002696,257
ENSDARG00000002701,1
ENSDARG00000002707,0
ENSDARG00000002710,659
ENSDARG00000002720,13
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,150
ENSDARG00000002732,24
ENSDARG00000002745,187
ENSDARG00000002748,16
ENSDARG00000002750,29
ENSDARG00000002754,1
ENSDARG00000002758,234
ENSDARG00000002760,0
ENSDARG00000002764,12
ENSDARG00000002768,1827
ENSDARG00000002771,15
ENSDARG00000002779,3
ENSDARG00000002787,56
ENSDARG00000002790,221
ENSDARG00000002791,907
ENSDARG00000002792,134
ENSDARG00000002795,18
ENSDARG00000002797,0
ENSDARG00000002798,25
ENSDARG00000002816,19
ENSDARG00000002826,7
ENSDARG00000002830,6
ENSDARG00000002831,4
ENSDARG00000002840,99
ENSDARG00000002847,22
ENSDARG00000002872,6
ENSDARG00000002877,44
ENSDARG00000002880,51
ENSDARG00000002894,2
ENSDARG00000002897,26
ENSDARG00000002909,61
ENSDARG00000002912,15
ENSDARG00000002916,64
ENSDARG00000002917,3
ENSDARG00000002933,17
ENSDARG00000002937,83
ENSDARG00000002945,12
ENSDARG00000002947,33
ENSDARG00000002949,123
ENSDARG00000002952,44
ENSDARG00000002956,16
ENSDARG00000002959,0
ENSDARG00000002967,61
ENSDARG00000002968,167
ENSDARG00000002970,44
ENSDARG00000002971,40
ENSDARG00000002986,6
ENSDARG00000002988,125
ENSDARG00000002991,25
ENSDARG00000002994,39
ENSDARG00000003008,78
ENSDARG00000003017,16
ENSDARG00000003020,21
ENSDARG00000003021,16
ENSDARG00000003022,2
ENSDARG00000003027,5
ENSDARG00000003032,690
ENSDARG00000003035,277
ENSDARG00000003041,9
ENSDARG00000003046,38
ENSDARG00000003054,4
ENSDARG00000003058,63
ENSDARG00000003061,13
ENSDARG00000003068,71
ENSDARG00000003069,8
ENSDARG00000003077,6
ENSDARG00000003081,5563
ENSDARG00000003084,15
ENSDARG00000003085,20
ENSDARG00000003087,83
ENSDARG00000003090,0
ENSDARG00000003091,39
ENSDARG00000003098,206
ENSDARG00000003109,23
ENSDARG00000003113,108
ENSDARG00000003127,95
ENSDARG00000003132,29
ENSDARG00000003142,28
ENSDARG00000003144,5
ENSDARG00000003146,22
ENSDARG00000003151,347
ENSDARG00000003153,8
ENSDARG00000003157,15
ENSDARG00000003165,15
ENSDARG00000003167,6
ENSDARG00000003169,197
ENSDARG00000003175,51
ENSDARG00000003181,3
ENSDARG00000003189,140
ENSDARG00000003193,8
ENSDARG00000003197,0
ENSDARG00000003200,6
ENSDARG00000003203,487
ENSDARG00000003205,28
ENSDARG00000003206,15
ENSDARG00000003207,38
ENSDARG00000003208,9
ENSDARG00000003210,9
ENSDARG00000003213,166
ENSDARG00000003216,178
ENSDARG00000003217,44
ENSDARG00000003219,52
ENSDARG00000003229,0
ENSDARG00000003235,9
ENSDARG00000003244,4
ENSDARG00000003250,11
ENSDARG00000003251,13
ENSDARG00000003257,1
ENSDARG00000003259,15
ENSDARG00000003269,64
ENSDARG00000003270,21
ENSDARG00000003281,44
ENSDARG00000003287,19
ENSDARG00000003290,5
ENSDARG00000003293,89
ENSDARG00000003303,3
ENSDARG00000003307,56
ENSDARG00000003308,41
ENSDARG00000003311,15
ENSDARG00000003313,2
ENSDARG00000003320,49
ENSDARG00000003326,0
ENSDARG00000003328,47
ENSDARG00000003344,0
ENSDARG00000003373,15
ENSDARG00000003375,7
ENSDARG00000003380,0
ENSDARG00000003381,11
ENSDARG00000003382,65
ENSDARG00000003383,36
ENSDARG00000003395,25
ENSDARG00000003398,38
ENSDARG00000003399,4
ENSDARG00000003403,65
ENSDARG00000003411,52
ENSDARG00000003414,0
ENSDARG00000003420,2
ENSDARG00000003421,82
ENSDARG00000003429,59
ENSDARG00000003444,5
ENSDARG00000003446,22
ENSDARG00000003449,27
ENSDARG00000003462,70
ENSDARG00000003469,21
ENSDARG00000003475,3
ENSDARG00000003486,105
ENSDARG00000003487,78
ENSDARG00000003495,266
ENSDARG00000003512,91
ENSDARG00000003517,11
ENSDARG00000003519,2
ENSDARG00000003520,27
ENSDARG00000003523,1
ENSDARG00000003526,105
ENSDARG00000003527,35
ENSDARG00000003531,61
ENSDARG00000003533,9
ENSDARG00000003544,44
ENSDARG00000003553,0
ENSDARG00000003564,22
ENSDARG00000003570,188
ENSDARG00000003573,63
ENSDARG00000003576,0
ENSDARG00000003584,16
ENSDARG00000003592,6
ENSDARG00000003599,1779
ENSDARG00000003607,17
ENSDARG00000003615,47
ENSDARG00000003616,71
ENSDARG00000003631,252
ENSDARG00000003632,1
ENSDARG00000003635,19
ENSDARG00000003641,74
ENSDARG00000003642,25
ENSDARG00000003655,234
ENSDARG00000003675,11
ENSDARG00000003680,222
ENSDARG00000003681,282
ENSDARG00000003684,68
ENSDARG00000003693,67
ENSDARG00000003695,430
ENSDARG00000003697,9
ENSDARG00000003699,31
ENSDARG00000003701,0
ENSDARG00000003705,130
ENSDARG00000003706,9
ENSDARG00000003732,3
ENSDARG00000003749,23
ENSDARG00000003750,51
ENSDARG00000003751,32
ENSDARG00000003754,39
ENSDARG00000003757,10
ENSDARG00000003769,29
ENSDARG00000003776,29
ENSDARG00000003779,54
ENSDARG00000003789,42
ENSDARG00000003795,686
ENSDARG00000003797,14
ENSDARG00000003803,7
ENSDARG00000003808,57
ENSDARG00000003811,286
ENSDARG00000003818,114
ENSDARG00000003820,96
ENSDARG00000003822,1
ENSDARG00000003827,3
ENSDARG00000003829,103
ENSDARG00000003835,228
ENSDARG00000003841,8
ENSDARG00000003845,16
ENSDARG00000003846,4
ENSDARG00000003854,314
ENSDARG00000003860,66
ENSDARG00000003865,27
ENSDARG00000003866,109
ENSDARG00000003867,13
ENSDARG00000003869,25
ENSDARG00000003872,26
ENSDARG00000003877,131
ENSDARG00000003899,3
ENSDARG00000003900,0
ENSDARG00000003902,215
ENSDARG00000003903,2
ENSDARG00000003904,1
ENSDARG00000003909,4
ENSDARG00000003910,60
ENSDARG00000003920,129
ENSDARG00000003925,0
ENSDARG00000003927,33
ENSDARG00000003931,88
ENSDARG00000003934,10
ENSDARG00000003938,68
ENSDARG00000003940,55
ENSDARG00000003941,43
ENSDARG00000003944,0
ENSDARG00000003952,314
ENSDARG00000003961,17
ENSDARG00000003963,52
ENSDARG00000003965,1
ENSDARG00000003968,0
ENSDARG00000003970,27
ENSDARG00000003971,51
ENSDARG00000003973,14
ENSDARG00000003974,33
ENSDARG00000003977,20
ENSDARG00000003984,30
ENSDARG00000003989,58
ENSDARG00000003991,29
ENSDARG00000003994,4
ENSDARG00000003998,21
ENSDARG00000004015,10
ENSDARG00000004017,13
ENSDARG00000004018,19
ENSDARG00000004023,130
ENSDARG00000004034,86
ENSDARG00000004037,12
ENSDARG00000004046,17
ENSDARG00000004049,51
ENSDARG00000004051,3
ENSDARG00000004055,69
ENSDARG00000004059,1
ENSDARG00000004060,406
ENSDARG00000004074,94
ENSDARG00000004078,49
ENSDARG00000004082,9
ENSDARG00000004094,180
ENSDARG00000004105,97
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,3
ENSDARG00000004115,19
ENSDARG00000004130,0
ENSDARG00000004131,3
ENSDARG00000004132,168
ENSDARG00000004150,14
ENSDARG00000004151,12
ENSDARG00000004154,0
ENSDARG00000004158,11
ENSDARG00000004160,38
ENSDARG00000004161,101
ENSDARG00000004167,4
ENSDARG00000004169,79
ENSDARG00000004171,23
ENSDARG00000004173,207
ENSDARG00000004174,200
ENSDARG00000004176,1
ENSDARG00000004177,35
ENSDARG00000004184,67
ENSDARG00000004187,7
ENSDARG00000004189,56
ENSDARG00000004196,59
ENSDARG00000004199,8
ENSDARG00000004204,13
ENSDARG00000004211,56
ENSDARG00000004218,26
ENSDARG00000004219,1
ENSDARG00000004227,33
ENSDARG00000004232,10
ENSDARG00000004243,2
ENSDARG00000004246,109
ENSDARG00000004251,15
ENSDARG00000004256,0
ENSDARG00000004260,5
ENSDARG00000004261,149
ENSDARG00000004262,62
ENSDARG00000004270,29
ENSDARG00000004274,6
ENSDARG00000004280,28
ENSDARG00000004282,37
ENSDARG00000004291,39
ENSDARG00000004296,78
ENSDARG00000004297,124
ENSDARG00000004301,11
ENSDARG00000004302,16
ENSDARG00000004305,4
ENSDARG00000004306,11
ENSDARG00000004307,15
ENSDARG00000004308,8
ENSDARG00000004311,3
ENSDARG00000004318,11
ENSDARG00000004322,5
ENSDARG00000004325,6
ENSDARG00000004328,2
ENSDARG00000004336,100
ENSDARG00000004343,29
ENSDARG00000004358,17
ENSDARG00000004363,7
ENSDARG00000004372,41
ENSDARG00000004377,66
ENSDARG00000004378,18
ENSDARG00000004386,75
ENSDARG00000004392,13
ENSDARG00000004396,3
ENSDARG00000004402,19
ENSDARG00000004405,1
ENSDARG00000004406,6
ENSDARG00000004415,170
ENSDARG00000004427,4
ENSDARG00000004433,4
ENSDARG00000004436,8
ENSDARG00000004445,10
ENSDARG00000004447,6
ENSDARG00000004451,22
ENSDARG00000004452,316
ENSDARG00000004455,2
ENSDARG00000004459,0
ENSDARG00000004460,5
ENSDARG00000004470,104
ENSDARG00000004472,7
ENSDARG00000004473,5
ENSDARG00000004492,6
ENSDARG00000004497,20
ENSDARG00000004498,0
ENSDARG00000004502,26
ENSDARG00000004517,17
ENSDARG00000004525,30
ENSDARG00000004527,17
ENSDARG00000004529,2
ENSDARG00000004537,277
ENSDARG00000004539,22
ENSDARG00000004561,3
ENSDARG00000004574,7
ENSDARG00000004576,5
ENSDARG00000004580,34
ENSDARG00000004581,35
ENSDARG00000004586,7
ENSDARG00000004587,8
ENSDARG00000004588,339
ENSDARG00000004592,5
ENSDARG00000004594,32
ENSDARG00000004597,21
ENSDARG00000004598,0
ENSDARG00000004616,14
ENSDARG00000004618,15
ENSDARG00000004621,182
ENSDARG00000004627,0
ENSDARG00000004632,13
ENSDARG00000004633,1
ENSDARG00000004634,130
ENSDARG00000004635,108
ENSDARG00000004636,36
ENSDARG00000004643,26
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,69
ENSDARG00000004672,64
ENSDARG00000004680,10
ENSDARG00000004687,27
ENSDARG00000004692,69
ENSDARG00000004695,0
ENSDARG00000004696,55
ENSDARG00000004697,16
ENSDARG00000004702,109
ENSDARG00000004706,105
ENSDARG00000004712,14
ENSDARG00000004713,4
ENSDARG00000004714,126
ENSDARG00000004721,0
ENSDARG00000004724,62
ENSDARG00000004726,69
ENSDARG00000004735,239
ENSDARG00000004745,29
ENSDARG00000004748,52
ENSDARG00000004753,44
ENSDARG00000004754,108
ENSDARG00000004757,1464
ENSDARG00000004763,0
ENSDARG00000004771,4
ENSDARG00000004774,58
ENSDARG00000004782,432
ENSDARG00000004785,148
ENSDARG00000004789,28
ENSDARG00000004794,8
ENSDARG00000004796,87
ENSDARG00000004806,13
ENSDARG00000004823,0
ENSDARG00000004830,172
ENSDARG00000004836,121
ENSDARG00000004840,19
ENSDARG00000004843,51
ENSDARG00000004851,13
ENSDARG00000004861,23
ENSDARG00000004864,0
ENSDARG00000004866,27
ENSDARG00000004869,25
ENSDARG00000004870,21
ENSDARG00000004871,9
ENSDARG00000004874,0
ENSDARG00000004875,8
ENSDARG00000004877,53
ENSDARG00000004880,15
ENSDARG00000004889,2
ENSDARG00000004891,49
ENSDARG00000004898,0
ENSDARG00000004904,21
ENSDARG00000004906,71
ENSDARG00000004925,4
ENSDARG00000004930,174
ENSDARG00000004931,21
ENSDARG00000004932,14
ENSDARG00000004937,2
ENSDARG00000004939,23
ENSDARG00000004948,113
ENSDARG00000004952,1
ENSDARG00000004953,0
ENSDARG00000004954,6
ENSDARG00000004956,52
ENSDARG00000004964,12
ENSDARG00000004979,15
ENSDARG00000004988,86
ENSDARG00000005002,0
ENSDARG00000005004,3
ENSDARG00000005010,5
ENSDARG00000005015,128
ENSDARG00000005023,56
ENSDARG00000005026,109
ENSDARG00000005034,20
ENSDARG00000005049,8
ENSDARG00000005050,1
ENSDARG00000005057,9
ENSDARG00000005058,59
ENSDARG00000005078,14
ENSDARG00000005085,26
ENSDARG00000005092,8
ENSDARG00000005095,0
ENSDARG00000005098,20
ENSDARG00000005104,37
ENSDARG00000005108,86
ENSDARG00000005112,375
ENSDARG00000005115,20
ENSDARG00000005122,153
ENSDARG00000005126,24
ENSDARG00000005128,0
ENSDARG00000005134,60
ENSDARG00000005139,28
ENSDARG00000005141,52
ENSDARG00000005150,0
ENSDARG00000005154,18
ENSDARG00000005159,23
ENSDARG00000005162,322
ENSDARG00000005163,0
ENSDARG00000005172,29
ENSDARG00000005176,11
ENSDARG00000005179,15
ENSDARG00000005185,221
ENSDARG00000005186,72
ENSDARG00000005191,461
ENSDARG00000005210,18
ENSDARG00000005216,23
ENSDARG00000005218,1
ENSDARG00000005220,25
ENSDARG00000005221,47
ENSDARG00000005230,65
ENSDARG00000005232,32
ENSDARG00000005236,290
ENSDARG00000005246,4
ENSDARG00000005251,13
ENSDARG00000005254,42
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,9
ENSDARG00000005314,0
ENSDARG00000005315,123
ENSDARG00000005318,37
ENSDARG00000005320,45
ENSDARG00000005327,2
ENSDARG00000005332,5
ENSDARG00000005335,0
ENSDARG00000005343,16
ENSDARG00000005350,67
ENSDARG00000005355,69
ENSDARG00000005356,26
ENSDARG00000005359,103
ENSDARG00000005364,6
ENSDARG00000005368,120
ENSDARG00000005371,0
ENSDARG00000005372,36
ENSDARG00000005374,68
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,63
ENSDARG00000005397,41
ENSDARG00000005414,2
ENSDARG00000005416,36
ENSDARG00000005423,43
ENSDARG00000005425,53
ENSDARG00000005448,10
ENSDARG00000005451,282
ENSDARG00000005453,77
ENSDARG00000005454,34
ENSDARG00000005456,125
ENSDARG00000005458,46
ENSDARG00000005462,68
ENSDARG00000005463,30
ENSDARG00000005464,1
ENSDARG00000005468,106
ENSDARG00000005476,83
ENSDARG00000005479,329
ENSDARG00000005481,26
ENSDARG00000005482,249
ENSDARG00000005485,103
ENSDARG00000005500,18
ENSDARG00000005510,0
ENSDARG00000005513,1082
ENSDARG00000005518,2
ENSDARG00000005522,0
ENSDARG00000005525,27
ENSDARG00000005526,59
ENSDARG00000005536,134
ENSDARG00000005540,127
ENSDARG00000005541,11
ENSDARG00000005544,25
ENSDARG00000005547,27
ENSDARG00000005549,35
ENSDARG00000005551,20
ENSDARG00000005559,20
ENSDARG00000005560,99
ENSDARG00000005561,4
ENSDARG00000005565,40
ENSDARG00000005574,13
ENSDARG00000005576,176
ENSDARG00000005578,88
ENSDARG00000005586,9
ENSDARG00000005590,17
ENSDARG00000005595,6
ENSDARG00000005606,52
ENSDARG00000005612,9
ENSDARG00000005616,10
ENSDARG00000005619,1
ENSDARG00000005625,76
ENSDARG00000005626,0
ENSDARG00000005627,3
ENSDARG00000005629,86
ENSDARG00000005640,1
ENSDARG00000005643,13
ENSDARG00000005645,74
ENSDARG00000005648,30
ENSDARG00000005651,6
ENSDARG00000005652,146
ENSDARG00000005670,48
ENSDARG00000005673,24
ENSDARG00000005675,83
ENSDARG00000005679,19
ENSDARG00000005690,53
ENSDARG00000005699,50
ENSDARG00000005704,82
ENSDARG00000005713,44
ENSDARG00000005716,29
ENSDARG00000005738,3
ENSDARG00000005739,5
ENSDARG00000005749,5
ENSDARG00000005754,286
ENSDARG00000005762,30
ENSDARG00000005772,11
ENSDARG00000005774,149
ENSDARG00000005775,185
ENSDARG00000005776,15
ENSDARG00000005780,2
ENSDARG00000005783,96
ENSDARG00000005786,22
ENSDARG00000005789,45
ENSDARG00000005791,484
ENSDARG00000005799,18
ENSDARG00000005800,32
ENSDARG00000005814,0
ENSDARG00000005821,2
ENSDARG00000005823,61
ENSDARG00000005827,105
ENSDARG00000005828,5
ENSDARG00000005834,81
ENSDARG00000005840,115
ENSDARG00000005841,39
ENSDARG00000005842,3
ENSDARG00000005853,7
ENSDARG00000005861,107
ENSDARG00000005865,0
ENSDARG00000005867,31
ENSDARG00000005870,38
ENSDARG00000005883,14
ENSDARG00000005891,122
ENSDARG00000005894,7
ENSDARG00000005897,5
ENSDARG00000005908,24
ENSDARG00000005913,15
ENSDARG00000005915,73
ENSDARG00000005916,18
ENSDARG00000005924,126
ENSDARG00000005926,32
ENSDARG00000005927,90
ENSDARG00000005941,177
ENSDARG00000005942,7
ENSDARG00000005943,3
ENSDARG00000005945,64
ENSDARG00000005948,19
ENSDARG00000005972,15
ENSDARG00000005980,32
ENSDARG00000005989,61
ENSDARG00000005993,2
ENSDARG00000006003,24
ENSDARG00000006008,97
ENSDARG00000006010,33
ENSDARG00000006011,10
ENSDARG00000006019,86
ENSDARG00000006025,14
ENSDARG00000006029,18
ENSDARG00000006031,413
ENSDARG00000006038,56
ENSDARG00000006040,13
ENSDARG00000006044,13
ENSDARG00000006052,0
ENSDARG00000006060,259
ENSDARG00000006062,134
ENSDARG00000006065,11
ENSDARG00000006074,13
ENSDARG00000006079,0
ENSDARG00000006092,412
ENSDARG00000006093,18
ENSDARG00000006094,82
ENSDARG00000006109,0
ENSDARG00000006110,1
ENSDARG00000006112,62
ENSDARG00000006120,25
ENSDARG00000006124,235
ENSDARG00000006125,93
ENSDARG00000006128,127
ENSDARG00000006137,6
ENSDARG00000006151,2
ENSDARG00000006169,41
ENSDARG00000006174,0
ENSDARG00000006181,13
ENSDARG00000006192,34
ENSDARG00000006196,26
ENSDARG00000006200,608
ENSDARG00000006202,128
ENSDARG00000006206,3
ENSDARG00000006207,6
ENSDARG00000006215,89
ENSDARG00000006219,114
ENSDARG00000006220,299
ENSDARG00000006225,121
ENSDARG00000006235,49
ENSDARG00000006240,21
ENSDARG00000006242,411
ENSDARG00000006251,86
ENSDARG00000006253,7
ENSDARG00000006257,170
ENSDARG00000006260,727
ENSDARG00000006266,117
ENSDARG00000006272,58
ENSDARG00000006279,16
ENSDARG00000006283,130
ENSDARG00000006288,12
ENSDARG00000006290,17
ENSDARG00000006292,5
ENSDARG00000006299,59
ENSDARG00000006300,14
ENSDARG00000006301,47
ENSDARG00000006307,53
ENSDARG00000006308,2
ENSDARG00000006314,167
ENSDARG00000006316,396
ENSDARG00000006332,85
ENSDARG00000006341,5
ENSDARG00000006345,31
ENSDARG00000006350,0
ENSDARG00000006353,52
ENSDARG00000006356,25
ENSDARG00000006368,3
ENSDARG00000006370,63
ENSDARG00000006372,0
ENSDARG00000006383,36
ENSDARG00000006385,15
ENSDARG00000006389,58
ENSDARG00000006392,41
ENSDARG00000006395,158
ENSDARG00000006396,105
ENSDARG00000006397,129
ENSDARG00000006399,143
ENSDARG00000006408,97
ENSDARG00000006409,1
ENSDARG00000006413,42
ENSDARG00000006420,76
ENSDARG00000006422,45
ENSDARG00000006427,460
ENSDARG00000006434,5
ENSDARG00000006447,10
ENSDARG00000006456,4
ENSDARG00000006467,1
ENSDARG00000006468,9
ENSDARG00000006474,0
ENSDARG00000006477,65
ENSDARG00000006487,175
ENSDARG00000006491,6
ENSDARG00000006494,27
ENSDARG00000006497,335
ENSDARG00000006501,0
ENSDARG00000006508,42
ENSDARG00000006514,31
ENSDARG00000006522,3
ENSDARG00000006524,249
ENSDARG00000006526,763
ENSDARG00000006527,52
ENSDARG00000006544,3
ENSDARG00000006545,36
ENSDARG00000006546,55
ENSDARG00000006553,67
ENSDARG00000006560,0
ENSDARG00000006566,70
ENSDARG00000006567,4
ENSDARG00000006568,0
ENSDARG00000006577,19
ENSDARG00000006580,0
ENSDARG00000006584,119
ENSDARG00000006585,19
ENSDARG00000006588,77
ENSDARG00000006598,4
ENSDARG00000006600,39
ENSDARG00000006601,24
ENSDARG00000006602,10
ENSDARG00000006603,85
ENSDARG00000006604,10
ENSDARG00000006607,8
ENSDARG00000006609,27
ENSDARG00000006615,74
ENSDARG00000006617,25
ENSDARG00000006621,84
ENSDARG00000006624,32
ENSDARG00000006636,19
ENSDARG00000006639,16
ENSDARG00000006640,21
ENSDARG00000006642,16
ENSDARG00000006666,11
ENSDARG00000006672,7
ENSDARG00000006677,46
ENSDARG00000006678,9
ENSDARG00000006683,65
ENSDARG00000006691,349
ENSDARG00000006712,20
ENSDARG00000006719,53
ENSDARG00000006747,112
