F5,Counts
ENSDARG00000001734,40
ENSDARG00000001754,28
ENSDARG00000001760,88
ENSDARG00000001767,12
ENSDARG00000001769,109
ENSDARG00000001771,4
ENSDARG00000001776,14
ENSDARG00000001777,105
ENSDARG00000001781,4
ENSDARG00000001782,3
ENSDARG00000001785,28
ENSDARG00000001788,304
ENSDARG00000001803,25
ENSDARG00000001804,0
ENSDARG00000001807,58
ENSDARG00000001817,30
ENSDARG00000001818,422
ENSDARG00000001825,16
ENSDARG00000001829,282
ENSDARG00000001835,59
ENSDARG00000001857,735
ENSDARG00000001859,10
ENSDARG00000001870,1483
ENSDARG00000001873,66
ENSDARG00000001879,450
ENSDARG00000001880,25
ENSDARG00000001881,12
ENSDARG00000001882,16
ENSDARG00000001888,184
ENSDARG00000001889,256
ENSDARG00000001890,214
ENSDARG00000001891,19
ENSDARG00000001897,88
ENSDARG00000001898,14
ENSDARG00000001906,0
ENSDARG00000001909,0
ENSDARG00000001910,226
ENSDARG00000001912,34
ENSDARG00000001913,66
ENSDARG00000001929,22
ENSDARG00000001930,3
ENSDARG00000001933,26
ENSDARG00000001937,3
ENSDARG00000001939,15
ENSDARG00000001940,120
ENSDARG00000001950,1634
ENSDARG00000001953,50
ENSDARG00000001968,155
ENSDARG00000001969,44
ENSDARG00000001971,8
ENSDARG00000001975,18
ENSDARG00000001976,34
ENSDARG00000001993,168
ENSDARG00000001994,507
ENSDARG00000001999,189
ENSDARG00000002002,5
ENSDARG00000002006,74
ENSDARG00000002013,53
ENSDARG00000002016,4
ENSDARG00000002020,35
ENSDARG00000002021,78
ENSDARG00000002026,86
ENSDARG00000002031,0
ENSDARG00000002037,32
ENSDARG00000002060,4
ENSDARG00000002071,141
ENSDARG00000002077,8
ENSDARG00000002082,199
ENSDARG00000002084,197
ENSDARG00000002097,8
ENSDARG00000002127,103
ENSDARG00000002128,24
ENSDARG00000002131,287
ENSDARG00000002165,0
ENSDARG00000002167,137
ENSDARG00000002168,43
ENSDARG00000002172,18
ENSDARG00000002174,8
ENSDARG00000002184,33
ENSDARG00000002190,106
ENSDARG00000002192,70
ENSDARG00000002193,1759
ENSDARG00000002194,0
ENSDARG00000002196,126
ENSDARG00000002197,149
ENSDARG00000002204,15
ENSDARG00000002210,14
ENSDARG00000002213,15
ENSDARG00000002215,54
ENSDARG00000002216,10
ENSDARG00000002217,173
ENSDARG00000002219,6
ENSDARG00000002220,0
ENSDARG00000002230,114
ENSDARG00000002231,27
ENSDARG00000002235,163
ENSDARG00000002240,58
ENSDARG00000002241,1
ENSDARG00000002249,54
ENSDARG00000002255,107
ENSDARG00000002259,1
ENSDARG00000002264,20
ENSDARG00000002267,36
ENSDARG00000002271,227
ENSDARG00000002285,46
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,12
ENSDARG00000002299,6
ENSDARG00000002300,6
ENSDARG00000002304,0
ENSDARG00000002305,198
ENSDARG00000002311,6
ENSDARG00000002330,2
ENSDARG00000002332,84
ENSDARG00000002333,60
ENSDARG00000002336,121
ENSDARG00000002339,14
ENSDARG00000002344,796
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,63
ENSDARG00000002365,28
ENSDARG00000002369,171
ENSDARG00000002377,5
ENSDARG00000002385,97
ENSDARG00000002391,0
ENSDARG00000002394,12
ENSDARG00000002396,182
ENSDARG00000002401,17
ENSDARG00000002402,108
ENSDARG00000002403,54
ENSDARG00000002405,19
ENSDARG00000002406,0
ENSDARG00000002411,39
ENSDARG00000002445,26
ENSDARG00000002463,24
ENSDARG00000002467,18
ENSDARG00000002479,49
ENSDARG00000002483,3
ENSDARG00000002487,44
ENSDARG00000002494,56
ENSDARG00000002506,21
ENSDARG00000002507,40
ENSDARG00000002508,86
ENSDARG00000002509,0
ENSDARG00000002510,7
ENSDARG00000002523,53
ENSDARG00000002533,12
ENSDARG00000002536,76
ENSDARG00000002538,95
ENSDARG00000002546,10
ENSDARG00000002549,6
ENSDARG00000002552,143
ENSDARG00000002564,59
ENSDARG00000002571,87
ENSDARG00000002576,14
ENSDARG00000002582,59
ENSDARG00000002587,483
ENSDARG00000002589,644
ENSDARG00000002591,43
ENSDARG00000002593,33
ENSDARG00000002597,0
ENSDARG00000002600,93
ENSDARG00000002601,1
ENSDARG00000002607,52
ENSDARG00000002609,49
ENSDARG00000002613,1
ENSDARG00000002632,166
ENSDARG00000002634,8
ENSDARG00000002635,84
ENSDARG00000002642,46
ENSDARG00000002644,31
ENSDARG00000002656,215
ENSDARG00000002659,106
ENSDARG00000002663,33
ENSDARG00000002666,0
ENSDARG00000002670,63
ENSDARG00000002682,45
ENSDARG00000002685,2
ENSDARG00000002690,29
ENSDARG00000002696,454
ENSDARG00000002701,9
ENSDARG00000002707,0
ENSDARG00000002710,747
ENSDARG00000002720,5
ENSDARG00000002722,0
ENSDARG00000002728,3
ENSDARG00000002731,202
ENSDARG00000002732,44
ENSDARG00000002745,500
ENSDARG00000002748,36
ENSDARG00000002750,57
ENSDARG00000002754,1
ENSDARG00000002758,1424
ENSDARG00000002760,11
ENSDARG00000002764,22
ENSDARG00000002768,4853
ENSDARG00000002771,32
ENSDARG00000002779,1
ENSDARG00000002787,88
ENSDARG00000002790,357
ENSDARG00000002791,1148
ENSDARG00000002792,90
ENSDARG00000002795,35
ENSDARG00000002797,0
ENSDARG00000002798,19
ENSDARG00000002816,85
ENSDARG00000002826,15
ENSDARG00000002830,28
ENSDARG00000002831,11
ENSDARG00000002840,143
ENSDARG00000002847,35
ENSDARG00000002872,29
ENSDARG00000002877,150
ENSDARG00000002880,70
ENSDARG00000002894,55
ENSDARG00000002897,46
ENSDARG00000002909,128
ENSDARG00000002912,19
ENSDARG00000002916,159
ENSDARG00000002917,0
ENSDARG00000002933,28
ENSDARG00000002937,79
ENSDARG00000002945,32
ENSDARG00000002947,20
ENSDARG00000002949,179
ENSDARG00000002952,105
ENSDARG00000002956,17
ENSDARG00000002959,0
ENSDARG00000002967,80
ENSDARG00000002968,172
ENSDARG00000002970,80
ENSDARG00000002971,52
ENSDARG00000002986,18
ENSDARG00000002988,216
ENSDARG00000002991,59
ENSDARG00000002994,58
ENSDARG00000003008,111
ENSDARG00000003017,99
ENSDARG00000003020,23
ENSDARG00000003021,16
ENSDARG00000003022,21
ENSDARG00000003027,1
ENSDARG00000003032,1544
ENSDARG00000003035,444
ENSDARG00000003041,5
ENSDARG00000003046,48
ENSDARG00000003054,2
ENSDARG00000003058,66
ENSDARG00000003061,5
ENSDARG00000003068,90
ENSDARG00000003069,43
ENSDARG00000003077,15
ENSDARG00000003081,7129
ENSDARG00000003084,21
ENSDARG00000003085,17
ENSDARG00000003087,111
ENSDARG00000003090,0
ENSDARG00000003091,48
ENSDARG00000003098,311
ENSDARG00000003109,37
ENSDARG00000003113,307
ENSDARG00000003127,80
ENSDARG00000003132,60
ENSDARG00000003142,15
ENSDARG00000003144,11
ENSDARG00000003146,3
ENSDARG00000003151,436
ENSDARG00000003153,45
ENSDARG00000003157,36
ENSDARG00000003165,79
ENSDARG00000003167,37
ENSDARG00000003169,402
ENSDARG00000003175,52
ENSDARG00000003181,7
ENSDARG00000003189,256
ENSDARG00000003193,8
ENSDARG00000003197,24
ENSDARG00000003200,9
ENSDARG00000003203,124
ENSDARG00000003205,6
ENSDARG00000003206,27
ENSDARG00000003207,25
ENSDARG00000003208,24
ENSDARG00000003210,10
ENSDARG00000003213,337
ENSDARG00000003216,128
ENSDARG00000003217,57
ENSDARG00000003219,48
ENSDARG00000003229,0
ENSDARG00000003235,30
ENSDARG00000003244,8
ENSDARG00000003250,32
ENSDARG00000003251,5
ENSDARG00000003257,0
ENSDARG00000003259,4
ENSDARG00000003269,436
ENSDARG00000003270,39
ENSDARG00000003281,75
ENSDARG00000003287,3
ENSDARG00000003290,35
ENSDARG00000003293,173
ENSDARG00000003303,0
ENSDARG00000003307,61
ENSDARG00000003308,116
ENSDARG00000003311,92
ENSDARG00000003313,15
ENSDARG00000003320,103
ENSDARG00000003326,0
ENSDARG00000003328,79
ENSDARG00000003344,0
ENSDARG00000003373,4
ENSDARG00000003375,8
ENSDARG00000003380,0
ENSDARG00000003381,68
ENSDARG00000003382,71
ENSDARG00000003383,45
ENSDARG00000003395,6
ENSDARG00000003398,22
ENSDARG00000003399,4
ENSDARG00000003403,172
ENSDARG00000003411,25
ENSDARG00000003414,0
ENSDARG00000003420,2
ENSDARG00000003421,128
ENSDARG00000003429,52
ENSDARG00000003444,31
ENSDARG00000003446,10
ENSDARG00000003449,47
ENSDARG00000003462,119
ENSDARG00000003469,38
ENSDARG00000003475,0
ENSDARG00000003486,190
ENSDARG00000003487,87
ENSDARG00000003495,741
ENSDARG00000003512,292
ENSDARG00000003517,14
ENSDARG00000003519,9
ENSDARG00000003520,59
ENSDARG00000003523,2
ENSDARG00000003526,160
ENSDARG00000003527,84
ENSDARG00000003531,80
ENSDARG00000003533,4
ENSDARG00000003544,60
ENSDARG00000003553,0
ENSDARG00000003564,32
ENSDARG00000003570,208
ENSDARG00000003573,86
ENSDARG00000003576,82
ENSDARG00000003584,53
ENSDARG00000003592,1
ENSDARG00000003599,4520
ENSDARG00000003607,66
ENSDARG00000003615,45
ENSDARG00000003616,122
ENSDARG00000003631,128
ENSDARG00000003632,6
ENSDARG00000003635,9
ENSDARG00000003641,117
ENSDARG00000003642,38
ENSDARG00000003655,380
ENSDARG00000003675,2
ENSDARG00000003680,208
ENSDARG00000003681,464
ENSDARG00000003684,107
ENSDARG00000003693,66
ENSDARG00000003695,786
ENSDARG00000003697,4
ENSDARG00000003699,87
ENSDARG00000003701,0
ENSDARG00000003705,155
ENSDARG00000003706,6
ENSDARG00000003732,15
ENSDARG00000003749,30
ENSDARG00000003750,85
ENSDARG00000003751,90
ENSDARG00000003754,46
ENSDARG00000003757,7
ENSDARG00000003769,10
ENSDARG00000003776,86
ENSDARG00000003779,78
ENSDARG00000003789,133
ENSDARG00000003795,1037
ENSDARG00000003797,11
ENSDARG00000003803,10
ENSDARG00000003808,75
ENSDARG00000003811,501
ENSDARG00000003818,119
ENSDARG00000003820,225
ENSDARG00000003822,8
ENSDARG00000003827,19
ENSDARG00000003829,155
ENSDARG00000003835,428
ENSDARG00000003841,28
ENSDARG00000003845,67
ENSDARG00000003846,10
ENSDARG00000003854,196
ENSDARG00000003860,100
ENSDARG00000003865,14
ENSDARG00000003866,78
ENSDARG00000003867,21
ENSDARG00000003869,10
ENSDARG00000003872,61
ENSDARG00000003877,217
ENSDARG00000003899,0
ENSDARG00000003900,7
ENSDARG00000003902,450
ENSDARG00000003903,0
ENSDARG00000003904,12
ENSDARG00000003909,1
ENSDARG00000003910,134
ENSDARG00000003920,256
ENSDARG00000003925,2
ENSDARG00000003927,43
ENSDARG00000003931,105
ENSDARG00000003934,3
ENSDARG00000003938,95
ENSDARG00000003940,77
ENSDARG00000003941,48
ENSDARG00000003944,0
ENSDARG00000003952,382
ENSDARG00000003961,28
ENSDARG00000003963,67
ENSDARG00000003965,21
ENSDARG00000003968,0
ENSDARG00000003970,46
ENSDARG00000003971,48
ENSDARG00000003973,12
ENSDARG00000003974,56
ENSDARG00000003977,4
ENSDARG00000003984,41
ENSDARG00000003989,141
ENSDARG00000003991,70
ENSDARG00000003994,41
ENSDARG00000003998,36
ENSDARG00000004015,0
ENSDARG00000004017,32
ENSDARG00000004018,19
ENSDARG00000004023,209
ENSDARG00000004034,164
ENSDARG00000004037,36
ENSDARG00000004046,6
ENSDARG00000004049,65
ENSDARG00000004051,4
ENSDARG00000004055,98
ENSDARG00000004059,4
ENSDARG00000004060,850
ENSDARG00000004074,139
ENSDARG00000004078,70
ENSDARG00000004082,21
ENSDARG00000004094,179
ENSDARG00000004105,54
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,7
ENSDARG00000004115,25
ENSDARG00000004130,0
ENSDARG00000004131,11
ENSDARG00000004132,214
ENSDARG00000004150,18
ENSDARG00000004151,21
ENSDARG00000004154,1
ENSDARG00000004158,1
ENSDARG00000004160,77
ENSDARG00000004161,162
ENSDARG00000004167,12
ENSDARG00000004169,108
ENSDARG00000004171,26
ENSDARG00000004173,224
ENSDARG00000004174,407
ENSDARG00000004176,13
ENSDARG00000004177,231
ENSDARG00000004184,155
ENSDARG00000004187,23
ENSDARG00000004189,74
ENSDARG00000004196,122
ENSDARG00000004199,2
ENSDARG00000004204,0
ENSDARG00000004211,57
ENSDARG00000004218,47
ENSDARG00000004219,0
ENSDARG00000004227,62
ENSDARG00000004232,37
ENSDARG00000004243,8
ENSDARG00000004246,231
ENSDARG00000004251,23
ENSDARG00000004256,0
ENSDARG00000004260,13
ENSDARG00000004261,148
ENSDARG00000004262,34
ENSDARG00000004270,52
ENSDARG00000004274,4
ENSDARG00000004280,24
ENSDARG00000004282,51
ENSDARG00000004291,105
ENSDARG00000004296,69
ENSDARG00000004297,211
ENSDARG00000004301,10
ENSDARG00000004302,26
ENSDARG00000004305,16
ENSDARG00000004306,11
ENSDARG00000004307,10
ENSDARG00000004308,14
ENSDARG00000004311,11
ENSDARG00000004318,30
ENSDARG00000004322,31
ENSDARG00000004325,18
ENSDARG00000004328,0
ENSDARG00000004336,181
ENSDARG00000004343,23
ENSDARG00000004358,64
ENSDARG00000004363,9
ENSDARG00000004372,108
ENSDARG00000004377,174
ENSDARG00000004378,77
ENSDARG00000004386,162
ENSDARG00000004392,11
ENSDARG00000004396,16
ENSDARG00000004402,43
ENSDARG00000004405,12
ENSDARG00000004406,18
ENSDARG00000004415,214
ENSDARG00000004427,6
ENSDARG00000004433,0
ENSDARG00000004436,4
ENSDARG00000004445,29
ENSDARG00000004447,4
ENSDARG00000004451,40
ENSDARG00000004452,559
ENSDARG00000004455,30
ENSDARG00000004459,59
ENSDARG00000004460,43
ENSDARG00000004470,122
ENSDARG00000004472,29
ENSDARG00000004473,22
ENSDARG00000004492,20
ENSDARG00000004497,5
ENSDARG00000004498,2
ENSDARG00000004502,19
ENSDARG00000004517,38
ENSDARG00000004525,20
ENSDARG00000004527,13
ENSDARG00000004529,1
ENSDARG00000004537,846
ENSDARG00000004539,33
ENSDARG00000004561,2
ENSDARG00000004574,23
ENSDARG00000004576,25
ENSDARG00000004580,109
ENSDARG00000004581,61
ENSDARG00000004586,10
ENSDARG00000004587,21
ENSDARG00000004588,553
ENSDARG00000004592,4
ENSDARG00000004594,68
ENSDARG00000004597,83
ENSDARG00000004598,0
ENSDARG00000004616,27
ENSDARG00000004618,14
ENSDARG00000004621,387
ENSDARG00000004627,5
ENSDARG00000004632,8
ENSDARG00000004633,7
ENSDARG00000004634,51
ENSDARG00000004635,106
ENSDARG00000004636,62
ENSDARG00000004643,67
ENSDARG00000004647,5
ENSDARG00000004648,28
ENSDARG00000004658,118
ENSDARG00000004672,206
ENSDARG00000004680,49
ENSDARG00000004687,14
ENSDARG00000004692,90
ENSDARG00000004695,27
ENSDARG00000004696,43
ENSDARG00000004697,30
ENSDARG00000004702,191
ENSDARG00000004706,90
ENSDARG00000004712,88
ENSDARG00000004713,4
ENSDARG00000004714,174
ENSDARG00000004721,18
ENSDARG00000004724,46
ENSDARG00000004726,119
ENSDARG00000004735,364
ENSDARG00000004745,20
ENSDARG00000004748,91
ENSDARG00000004753,61
ENSDARG00000004754,33
ENSDARG00000004757,2536
ENSDARG00000004763,31
ENSDARG00000004771,56
ENSDARG00000004774,137
ENSDARG00000004782,416
ENSDARG00000004785,131
ENSDARG00000004789,121
ENSDARG00000004794,18
ENSDARG00000004796,134
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,183
ENSDARG00000004836,140
ENSDARG00000004840,23
ENSDARG00000004843,71
ENSDARG00000004851,2
ENSDARG00000004861,65
ENSDARG00000004864,0
ENSDARG00000004866,41
ENSDARG00000004869,1
ENSDARG00000004870,18
ENSDARG00000004871,17
ENSDARG00000004874,0
ENSDARG00000004875,21
ENSDARG00000004877,475
ENSDARG00000004880,50
ENSDARG00000004889,40
ENSDARG00000004891,77
ENSDARG00000004898,0
ENSDARG00000004904,26
ENSDARG00000004906,120
ENSDARG00000004925,21
ENSDARG00000004930,546
ENSDARG00000004931,30
ENSDARG00000004932,17
ENSDARG00000004937,0
ENSDARG00000004939,27
ENSDARG00000004948,201
ENSDARG00000004952,0
ENSDARG00000004953,1
ENSDARG00000004954,5
ENSDARG00000004956,19
ENSDARG00000004964,68
ENSDARG00000004979,36
ENSDARG00000004988,103
ENSDARG00000005002,7
ENSDARG00000005004,13
ENSDARG00000005010,1
ENSDARG00000005015,160
ENSDARG00000005023,52
ENSDARG00000005026,291
ENSDARG00000005034,26
ENSDARG00000005049,1
ENSDARG00000005050,0
ENSDARG00000005057,11
ENSDARG00000005058,102
ENSDARG00000005078,24
ENSDARG00000005085,92
ENSDARG00000005092,24
ENSDARG00000005095,3
ENSDARG00000005098,49
ENSDARG00000005104,72
ENSDARG00000005108,43
ENSDARG00000005112,302
ENSDARG00000005115,17
ENSDARG00000005122,197
ENSDARG00000005126,22
ENSDARG00000005128,7
ENSDARG00000005134,69
ENSDARG00000005139,62
ENSDARG00000005141,71
ENSDARG00000005150,24
ENSDARG00000005154,26
ENSDARG00000005159,49
ENSDARG00000005162,407
ENSDARG00000005163,19
ENSDARG00000005172,10
ENSDARG00000005176,5
ENSDARG00000005179,103
ENSDARG00000005185,209
ENSDARG00000005186,313
ENSDARG00000005191,881
ENSDARG00000005210,112
ENSDARG00000005216,32
ENSDARG00000005218,5
ENSDARG00000005220,20
ENSDARG00000005221,35
ENSDARG00000005230,65
ENSDARG00000005232,103
ENSDARG00000005236,487
ENSDARG00000005246,18
ENSDARG00000005251,23
ENSDARG00000005254,66
ENSDARG00000005271,0
ENSDARG00000005274,10
ENSDARG00000005284,17
ENSDARG00000005314,0
ENSDARG00000005315,239
ENSDARG00000005318,38
ENSDARG00000005320,16
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,7
ENSDARG00000005343,18
ENSDARG00000005350,113
ENSDARG00000005355,124
ENSDARG00000005356,106
ENSDARG00000005359,165
ENSDARG00000005364,2
ENSDARG00000005368,114
ENSDARG00000005371,0
ENSDARG00000005372,45
ENSDARG00000005374,73
ENSDARG00000005382,25
ENSDARG00000005392,0
ENSDARG00000005394,124
ENSDARG00000005397,176
ENSDARG00000005414,0
ENSDARG00000005416,141
ENSDARG00000005423,33
ENSDARG00000005425,28
ENSDARG00000005448,15
ENSDARG00000005451,294
ENSDARG00000005453,152
ENSDARG00000005454,42
ENSDARG00000005456,193
ENSDARG00000005458,141
ENSDARG00000005462,116
ENSDARG00000005463,60
ENSDARG00000005464,12
ENSDARG00000005468,165
ENSDARG00000005476,244
ENSDARG00000005479,492
ENSDARG00000005481,54
ENSDARG00000005482,601
ENSDARG00000005485,36
ENSDARG00000005500,9
ENSDARG00000005510,0
ENSDARG00000005513,1792
ENSDARG00000005518,5
ENSDARG00000005522,2
ENSDARG00000005525,19
ENSDARG00000005526,156
ENSDARG00000005536,170
ENSDARG00000005540,252
ENSDARG00000005541,12
ENSDARG00000005544,50
ENSDARG00000005547,15
ENSDARG00000005549,36
ENSDARG00000005551,21
ENSDARG00000005559,13
ENSDARG00000005560,187
ENSDARG00000005561,15
ENSDARG00000005565,30
ENSDARG00000005574,54
ENSDARG00000005576,232
ENSDARG00000005578,190
ENSDARG00000005586,72
ENSDARG00000005590,39
ENSDARG00000005595,15
ENSDARG00000005606,85
ENSDARG00000005612,13
ENSDARG00000005616,0
ENSDARG00000005619,12
ENSDARG00000005625,142
ENSDARG00000005626,5
ENSDARG00000005627,0
ENSDARG00000005629,63
ENSDARG00000005640,0
ENSDARG00000005643,7
ENSDARG00000005645,178
ENSDARG00000005648,8
ENSDARG00000005651,21
ENSDARG00000005652,251
ENSDARG00000005670,76
ENSDARG00000005673,8
ENSDARG00000005675,21
ENSDARG00000005679,82
ENSDARG00000005690,69
ENSDARG00000005699,107
ENSDARG00000005704,33
ENSDARG00000005713,33
ENSDARG00000005716,27
ENSDARG00000005738,16
ENSDARG00000005739,19
ENSDARG00000005749,86
ENSDARG00000005754,428
ENSDARG00000005762,106
ENSDARG00000005772,15
ENSDARG00000005774,394
ENSDARG00000005775,535
ENSDARG00000005776,29
ENSDARG00000005780,2
ENSDARG00000005783,93
ENSDARG00000005786,39
ENSDARG00000005789,33
ENSDARG00000005791,848
ENSDARG00000005799,10
ENSDARG00000005800,39
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,124
ENSDARG00000005827,108
ENSDARG00000005828,3
ENSDARG00000005834,145
ENSDARG00000005840,137
ENSDARG00000005841,105
ENSDARG00000005842,31
ENSDARG00000005853,34
ENSDARG00000005861,391
ENSDARG00000005865,0
ENSDARG00000005867,113
ENSDARG00000005870,20
ENSDARG00000005883,52
ENSDARG00000005891,81
ENSDARG00000005894,43
ENSDARG00000005897,20
ENSDARG00000005908,72
ENSDARG00000005913,9
ENSDARG00000005915,61
ENSDARG00000005916,19
ENSDARG00000005924,269
ENSDARG00000005926,55
ENSDARG00000005927,93
ENSDARG00000005941,224
ENSDARG00000005942,0
ENSDARG00000005943,23
ENSDARG00000005945,138
ENSDARG00000005948,21
ENSDARG00000005972,0
ENSDARG00000005980,101
ENSDARG00000005989,48
ENSDARG00000005993,117
ENSDARG00000006003,29
ENSDARG00000006008,136
ENSDARG00000006010,15
ENSDARG00000006011,7
ENSDARG00000006019,220
ENSDARG00000006025,32
ENSDARG00000006029,14
ENSDARG00000006031,791
ENSDARG00000006038,14
ENSDARG00000006040,18
ENSDARG00000006044,12
ENSDARG00000006052,0
ENSDARG00000006060,269
ENSDARG00000006062,212
ENSDARG00000006065,7
ENSDARG00000006074,25
ENSDARG00000006079,0
ENSDARG00000006092,575
ENSDARG00000006093,11
ENSDARG00000006094,158
ENSDARG00000006109,4
ENSDARG00000006110,29
ENSDARG00000006112,73
ENSDARG00000006120,84
ENSDARG00000006124,408
ENSDARG00000006125,218
ENSDARG00000006128,190
ENSDARG00000006137,6
ENSDARG00000006151,11
ENSDARG00000006169,103
ENSDARG00000006174,0
ENSDARG00000006181,62
ENSDARG00000006192,117
ENSDARG00000006196,47
ENSDARG00000006200,342
ENSDARG00000006202,150
ENSDARG00000006206,0
ENSDARG00000006207,3
ENSDARG00000006215,145
ENSDARG00000006219,139
ENSDARG00000006220,181
ENSDARG00000006225,177
ENSDARG00000006235,75
ENSDARG00000006240,54
ENSDARG00000006242,474
ENSDARG00000006251,314
ENSDARG00000006253,30
ENSDARG00000006257,368
ENSDARG00000006260,793
ENSDARG00000006266,197
ENSDARG00000006272,77
ENSDARG00000006279,26
ENSDARG00000006283,216
ENSDARG00000006288,28
ENSDARG00000006290,54
ENSDARG00000006292,2
ENSDARG00000006299,48
ENSDARG00000006300,15
ENSDARG00000006301,107
ENSDARG00000006307,45
ENSDARG00000006308,0
ENSDARG00000006314,307
ENSDARG00000006316,569
ENSDARG00000006332,183
ENSDARG00000006341,0
ENSDARG00000006345,56
ENSDARG00000006350,0
ENSDARG00000006353,59
ENSDARG00000006356,62
ENSDARG00000006368,2
ENSDARG00000006370,56
ENSDARG00000006372,9
ENSDARG00000006383,88
ENSDARG00000006385,39
ENSDARG00000006389,134
ENSDARG00000006392,31
ENSDARG00000006395,383
ENSDARG00000006396,203
ENSDARG00000006397,175
ENSDARG00000006399,161
ENSDARG00000006408,89
ENSDARG00000006409,0
ENSDARG00000006413,119
ENSDARG00000006420,196
ENSDARG00000006422,60
ENSDARG00000006427,302
ENSDARG00000006434,0
ENSDARG00000006447,2
ENSDARG00000006456,10
ENSDARG00000006467,36
ENSDARG00000006468,0
ENSDARG00000006474,1
ENSDARG00000006477,79
ENSDARG00000006487,382
ENSDARG00000006491,42
ENSDARG00000006494,25
ENSDARG00000006497,633
ENSDARG00000006501,0
ENSDARG00000006508,42
ENSDARG00000006514,38
ENSDARG00000006522,14
ENSDARG00000006524,449
ENSDARG00000006526,1136
ENSDARG00000006527,141
ENSDARG00000006544,15
ENSDARG00000006545,53
ENSDARG00000006546,97
ENSDARG00000006553,48
ENSDARG00000006560,0
ENSDARG00000006566,128
ENSDARG00000006567,22
ENSDARG00000006568,6
ENSDARG00000006577,19
ENSDARG00000006580,0
ENSDARG00000006584,256
ENSDARG00000006585,105
ENSDARG00000006588,61
ENSDARG00000006598,6
ENSDARG00000006600,89
ENSDARG00000006601,72
ENSDARG00000006602,0
ENSDARG00000006603,66
ENSDARG00000006604,20
ENSDARG00000006607,16
ENSDARG00000006609,56
ENSDARG00000006615,50
ENSDARG00000006617,68
ENSDARG00000006621,73
ENSDARG00000006624,150
ENSDARG00000006636,57
ENSDARG00000006639,26
ENSDARG00000006640,38
ENSDARG00000006642,20
ENSDARG00000006666,39
ENSDARG00000006672,43
ENSDARG00000006677,41
ENSDARG00000006678,6
ENSDARG00000006683,170
ENSDARG00000006691,682
ENSDARG00000006712,42
ENSDARG00000006719,86
