H2,Counts
ENSDARG00000075158,130
ENSDARG00000075159,0
ENSDARG00000075161,0
ENSDARG00000075163,0
ENSDARG00000075164,6
ENSDARG00000075165,95
ENSDARG00000075169,11
ENSDARG00000075170,34
ENSDARG00000075172,2
ENSDARG00000075173,2
ENSDARG00000075177,0
ENSDARG00000075178,33
ENSDARG00000075179,0
ENSDARG00000075181,1
ENSDARG00000075183,13
ENSDARG00000075188,9
ENSDARG00000075189,93
ENSDARG00000075191,0
ENSDARG00000075192,32
ENSDARG00000075194,14
ENSDARG00000075201,190
ENSDARG00000075203,4
ENSDARG00000075206,0
ENSDARG00000075209,78
ENSDARG00000075211,838
ENSDARG00000075212,0
ENSDARG00000075215,2
ENSDARG00000075217,0
ENSDARG00000075222,203
ENSDARG00000075225,1
ENSDARG00000075226,20
ENSDARG00000075229,0
ENSDARG00000075230,137
ENSDARG00000075240,0
ENSDARG00000075245,66
ENSDARG00000075248,0
ENSDARG00000075249,113
ENSDARG00000075252,343
ENSDARG00000075253,40
ENSDARG00000075261,2
ENSDARG00000075263,3
ENSDARG00000075264,11
ENSDARG00000075265,0
ENSDARG00000075269,20
ENSDARG00000075271,28
ENSDARG00000075273,0
ENSDARG00000075277,48
ENSDARG00000075281,88
ENSDARG00000075282,299
ENSDARG00000075284,0
ENSDARG00000075285,5
ENSDARG00000075288,0
ENSDARG00000075292,29
ENSDARG00000075295,109
ENSDARG00000075296,9
ENSDARG00000075297,24
ENSDARG00000075299,2
ENSDARG00000075301,0
ENSDARG00000075307,15
ENSDARG00000075314,33
ENSDARG00000075321,13
ENSDARG00000075323,52
ENSDARG00000075325,8
ENSDARG00000075327,73
ENSDARG00000075330,0
ENSDARG00000075331,372
ENSDARG00000075332,1
ENSDARG00000075333,34
ENSDARG00000075334,42
ENSDARG00000075337,21
ENSDARG00000075340,113
ENSDARG00000075343,25
ENSDARG00000075345,0
ENSDARG00000075346,6
ENSDARG00000075347,30
ENSDARG00000075349,168
ENSDARG00000075352,20
ENSDARG00000075354,44
ENSDARG00000075355,0
ENSDARG00000075362,91
ENSDARG00000075368,0
ENSDARG00000075369,59
ENSDARG00000075375,0
ENSDARG00000075376,158
ENSDARG00000075380,47
ENSDARG00000075382,4
ENSDARG00000075383,85
ENSDARG00000075385,29
ENSDARG00000075389,0
ENSDARG00000075393,44
ENSDARG00000075395,0
ENSDARG00000075397,0
ENSDARG00000075400,17
ENSDARG00000075403,0
ENSDARG00000075405,13
ENSDARG00000075407,0
ENSDARG00000075416,0
ENSDARG00000075417,30
ENSDARG00000075421,0
ENSDARG00000075428,0
ENSDARG00000075433,407
ENSDARG00000075435,246
ENSDARG00000075436,87
ENSDARG00000075437,41
ENSDARG00000075441,16
ENSDARG00000075444,29
ENSDARG00000075445,36
ENSDARG00000075446,141
ENSDARG00000075450,9
ENSDARG00000075454,4
ENSDARG00000075455,147
ENSDARG00000075456,109
ENSDARG00000075459,31
ENSDARG00000075461,272
ENSDARG00000075463,0
ENSDARG00000075467,5
ENSDARG00000075468,18
ENSDARG00000075470,6
ENSDARG00000075476,0
ENSDARG00000075480,0
ENSDARG00000075482,23
ENSDARG00000075487,4
ENSDARG00000075491,185
ENSDARG00000075492,29
ENSDARG00000075501,0
ENSDARG00000075504,0
ENSDARG00000075505,36
ENSDARG00000075508,30
ENSDARG00000075509,28
ENSDARG00000075513,34
ENSDARG00000075515,0
ENSDARG00000075517,0
ENSDARG00000075521,9
ENSDARG00000075525,0
ENSDARG00000075526,250
ENSDARG00000075527,0
ENSDARG00000075528,0
ENSDARG00000075530,1
ENSDARG00000075532,0
ENSDARG00000075533,0
ENSDARG00000075536,30
ENSDARG00000075538,13
ENSDARG00000075539,51
ENSDARG00000075541,0
ENSDARG00000075542,1717
ENSDARG00000075543,150
ENSDARG00000075545,141
ENSDARG00000075549,173
ENSDARG00000075551,14
ENSDARG00000075555,23
ENSDARG00000075556,119
ENSDARG00000075557,4
ENSDARG00000075559,49
ENSDARG00000075560,687
ENSDARG00000075561,0
ENSDARG00000075562,0
ENSDARG00000075564,106
ENSDARG00000075565,21
ENSDARG00000075567,50
ENSDARG00000075569,175
ENSDARG00000075570,112
ENSDARG00000075571,87
ENSDARG00000075580,20
ENSDARG00000075584,30
ENSDARG00000075592,12
ENSDARG00000075593,206
ENSDARG00000075597,87
ENSDARG00000075598,0
ENSDARG00000075599,0
ENSDARG00000075600,0
ENSDARG00000075606,14
ENSDARG00000075608,19
ENSDARG00000075612,46
ENSDARG00000075614,0
ENSDARG00000075616,0
ENSDARG00000075618,29
ENSDARG00000075619,0
ENSDARG00000075621,16
ENSDARG00000075622,0
ENSDARG00000075624,64
ENSDARG00000075625,109
ENSDARG00000075626,0
ENSDARG00000075629,0
ENSDARG00000075632,0
ENSDARG00000075634,0
ENSDARG00000075639,17
ENSDARG00000075641,0
ENSDARG00000075643,0
ENSDARG00000075648,7
ENSDARG00000075650,7
ENSDARG00000075664,0
ENSDARG00000075666,86
ENSDARG00000075670,115
ENSDARG00000075671,0
ENSDARG00000075672,28
ENSDARG00000075673,596
ENSDARG00000075676,19
ENSDARG00000075677,7
ENSDARG00000075682,3
ENSDARG00000075685,178
ENSDARG00000075687,38
ENSDARG00000075694,9
ENSDARG00000075697,3
ENSDARG00000075698,2
ENSDARG00000075700,0
ENSDARG00000075706,90
ENSDARG00000075707,121
ENSDARG00000075709,53
ENSDARG00000075713,2
ENSDARG00000075714,1
ENSDARG00000075715,0
ENSDARG00000075718,25
ENSDARG00000075720,0
ENSDARG00000075721,0
ENSDARG00000075723,0
ENSDARG00000075725,6
ENSDARG00000075726,0
ENSDARG00000075727,12
ENSDARG00000075730,0
ENSDARG00000075731,0
ENSDARG00000075732,0
ENSDARG00000075733,15
ENSDARG00000075735,38
ENSDARG00000075737,0
ENSDARG00000075743,0
ENSDARG00000075745,0
ENSDARG00000075747,37
ENSDARG00000075748,5
ENSDARG00000075752,184
ENSDARG00000075754,112
ENSDARG00000075757,0
ENSDARG00000075758,234
ENSDARG00000075759,71
ENSDARG00000075765,8
ENSDARG00000075766,0
ENSDARG00000075768,91
ENSDARG00000075774,100
ENSDARG00000075780,0
ENSDARG00000075783,3
ENSDARG00000075785,0
ENSDARG00000075791,0
ENSDARG00000075793,68
ENSDARG00000075795,11
ENSDARG00000075798,20
ENSDARG00000075800,0
ENSDARG00000075802,16
ENSDARG00000075803,4
ENSDARG00000075805,34
ENSDARG00000075806,72
ENSDARG00000075807,0
ENSDARG00000075812,0
ENSDARG00000075813,9
ENSDARG00000075815,240
ENSDARG00000075817,9
ENSDARG00000075818,0
ENSDARG00000075819,217
ENSDARG00000075820,0
ENSDARG00000075821,64
ENSDARG00000075824,91
ENSDARG00000075825,11
ENSDARG00000075826,9
ENSDARG00000075827,0
ENSDARG00000075828,0
ENSDARG00000075829,0
ENSDARG00000075830,104
ENSDARG00000075831,175
ENSDARG00000075833,0
ENSDARG00000075834,19
ENSDARG00000075837,71
ENSDARG00000075842,0
ENSDARG00000075846,2
ENSDARG00000075849,349
ENSDARG00000075850,14
ENSDARG00000075851,13
ENSDARG00000075853,14
ENSDARG00000075854,4
ENSDARG00000075855,0
ENSDARG00000075857,10
ENSDARG00000075858,15
ENSDARG00000075859,84
ENSDARG00000075864,63
ENSDARG00000075866,0
ENSDARG00000075867,16
ENSDARG00000075870,11
ENSDARG00000075881,0
ENSDARG00000075883,9
ENSDARG00000075884,48
ENSDARG00000075886,1
ENSDARG00000075887,5
ENSDARG00000075891,0
ENSDARG00000075892,78
ENSDARG00000075898,122
ENSDARG00000075899,44
ENSDARG00000075903,4
ENSDARG00000075904,14
ENSDARG00000075905,0
ENSDARG00000075909,0
ENSDARG00000075914,9
ENSDARG00000075915,0
ENSDARG00000075916,52
ENSDARG00000075917,0
ENSDARG00000075919,15
ENSDARG00000075923,21
ENSDARG00000075924,178
ENSDARG00000075926,0
ENSDARG00000075928,279
ENSDARG00000075929,3
ENSDARG00000075930,32
ENSDARG00000075931,25
ENSDARG00000075932,0
ENSDARG00000075933,27
ENSDARG00000075936,34
ENSDARG00000075942,73
ENSDARG00000075943,3
ENSDARG00000075948,3
ENSDARG00000075949,21
ENSDARG00000075952,0
ENSDARG00000075954,16
ENSDARG00000075956,14
ENSDARG00000075958,0
ENSDARG00000075960,78
ENSDARG00000075962,9
ENSDARG00000075963,0
ENSDARG00000075964,142
ENSDARG00000075970,0
ENSDARG00000075972,29
ENSDARG00000075974,0
ENSDARG00000075975,0
ENSDARG00000075977,49
ENSDARG00000075980,3
ENSDARG00000075984,0
ENSDARG00000075989,78
ENSDARG00000075990,34
ENSDARG00000075993,12
ENSDARG00000075996,1
ENSDARG00000076001,56
ENSDARG00000076002,138
ENSDARG00000076004,23
ENSDARG00000076005,13
ENSDARG00000076008,0
ENSDARG00000076010,5
ENSDARG00000076011,87
ENSDARG00000076013,0
ENSDARG00000076014,128
ENSDARG00000076015,0
ENSDARG00000076017,0
ENSDARG00000076019,0
ENSDARG00000076020,55
ENSDARG00000076025,54
ENSDARG00000076027,67
ENSDARG00000076030,27
ENSDARG00000076040,0
ENSDARG00000076041,152
ENSDARG00000076043,3
ENSDARG00000076050,0
ENSDARG00000076052,72
ENSDARG00000076055,70
ENSDARG00000076056,1
ENSDARG00000076058,9
ENSDARG00000076060,254
ENSDARG00000076066,118
ENSDARG00000076068,39
ENSDARG00000076070,58
ENSDARG00000076074,34
ENSDARG00000076075,10
ENSDARG00000076076,25
ENSDARG00000076079,0
ENSDARG00000076082,0
ENSDARG00000076090,20
ENSDARG00000076092,3
ENSDARG00000076093,1
ENSDARG00000076094,7
ENSDARG00000076103,42
ENSDARG00000076104,44
ENSDARG00000076106,0
ENSDARG00000076110,5
ENSDARG00000076111,13
ENSDARG00000076117,1
ENSDARG00000076118,63
ENSDARG00000076119,34
ENSDARG00000076120,562
ENSDARG00000076121,34
ENSDARG00000076122,0
ENSDARG00000076126,0
ENSDARG00000076127,22
ENSDARG00000076128,138
ENSDARG00000076132,0
ENSDARG00000076134,7
ENSDARG00000076135,188
ENSDARG00000076137,0
ENSDARG00000076139,0
ENSDARG00000076140,12
ENSDARG00000076143,62
ENSDARG00000076144,25
ENSDARG00000076146,0
ENSDARG00000076148,0
ENSDARG00000076153,21
ENSDARG00000076155,0
ENSDARG00000076158,0
ENSDARG00000076160,0
ENSDARG00000076163,18
ENSDARG00000076169,28
ENSDARG00000076170,134
ENSDARG00000076171,225
ENSDARG00000076174,76
ENSDARG00000076176,15
ENSDARG00000076179,62
ENSDARG00000076182,0
ENSDARG00000076183,0
ENSDARG00000076186,0
ENSDARG00000076189,6
ENSDARG00000076191,0
ENSDARG00000076192,5
ENSDARG00000076196,6
ENSDARG00000076202,7
ENSDARG00000076213,70
ENSDARG00000076214,0
ENSDARG00000076218,10
ENSDARG00000076221,4
ENSDARG00000076223,46
ENSDARG00000076225,7
ENSDARG00000076227,0
ENSDARG00000076228,12
ENSDARG00000076229,149
ENSDARG00000076230,11
ENSDARG00000076236,0
ENSDARG00000076238,1
ENSDARG00000076239,39
ENSDARG00000076241,286
ENSDARG00000076246,0
ENSDARG00000076247,0
ENSDARG00000076248,0
ENSDARG00000076250,0
ENSDARG00000076251,0
ENSDARG00000076252,3
ENSDARG00000076255,1
ENSDARG00000076257,2
ENSDARG00000076259,10
ENSDARG00000076262,86
ENSDARG00000076264,0
ENSDARG00000076265,23
ENSDARG00000076269,0
ENSDARG00000076270,12
ENSDARG00000076272,1
ENSDARG00000076277,3
ENSDARG00000076280,68
ENSDARG00000076283,5
ENSDARG00000076286,0
ENSDARG00000076290,249
ENSDARG00000076292,96
ENSDARG00000076294,4
ENSDARG00000076296,4
ENSDARG00000076297,80
ENSDARG00000076299,18
ENSDARG00000076302,136
ENSDARG00000076303,45
ENSDARG00000076306,4
ENSDARG00000076307,0
ENSDARG00000076308,28
ENSDARG00000076309,6
ENSDARG00000076312,35
ENSDARG00000076313,0
ENSDARG00000076317,14
ENSDARG00000076318,36
ENSDARG00000076320,0
ENSDARG00000076321,22
ENSDARG00000076324,181
ENSDARG00000076328,0
ENSDARG00000076330,6
ENSDARG00000076332,48
ENSDARG00000076334,2
ENSDARG00000076339,22
ENSDARG00000076343,0
ENSDARG00000076345,0
ENSDARG00000076348,1
ENSDARG00000076351,30
ENSDARG00000076357,9
ENSDARG00000076358,0
ENSDARG00000076360,20
ENSDARG00000076361,3
ENSDARG00000076362,18
ENSDARG00000076364,249
ENSDARG00000076371,146
ENSDARG00000076373,9
ENSDARG00000076376,12
ENSDARG00000076379,3
ENSDARG00000076380,0
ENSDARG00000076381,81
ENSDARG00000076386,16
ENSDARG00000076388,6
ENSDARG00000076389,25
ENSDARG00000076391,0
ENSDARG00000076393,62
ENSDARG00000076398,0
ENSDARG00000076401,111
ENSDARG00000076402,0
ENSDARG00000076404,139
ENSDARG00000076406,4
ENSDARG00000076411,9
ENSDARG00000076414,46
ENSDARG00000076416,209
ENSDARG00000076419,24
ENSDARG00000076420,0
ENSDARG00000076425,23
ENSDARG00000076434,49
ENSDARG00000076435,32
ENSDARG00000076437,7
ENSDARG00000076439,27
ENSDARG00000076440,44
ENSDARG00000076442,41
ENSDARG00000076443,105
ENSDARG00000076448,0
ENSDARG00000076449,0
ENSDARG00000076451,118
ENSDARG00000076462,7
ENSDARG00000076464,40
ENSDARG00000076466,38
ENSDARG00000076472,8
ENSDARG00000076473,66
ENSDARG00000076474,3
ENSDARG00000076476,0
ENSDARG00000076480,79
ENSDARG00000076483,2
ENSDARG00000076484,31
ENSDARG00000076486,5
ENSDARG00000076487,10
ENSDARG00000076490,37
ENSDARG00000076495,7
ENSDARG00000076496,3
ENSDARG00000076499,34
ENSDARG00000076500,89
ENSDARG00000076501,104
ENSDARG00000076508,83
ENSDARG00000076509,1
ENSDARG00000076510,0
ENSDARG00000076512,0
ENSDARG00000076518,11
ENSDARG00000076520,0
ENSDARG00000076526,0
ENSDARG00000076529,103
ENSDARG00000076530,3
ENSDARG00000076532,179
ENSDARG00000076533,19
ENSDARG00000076534,0
ENSDARG00000076539,2
ENSDARG00000076541,0
ENSDARG00000076542,25
ENSDARG00000076544,0
ENSDARG00000076546,0
ENSDARG00000076548,4
ENSDARG00000076552,11
ENSDARG00000076554,0
ENSDARG00000076557,0
ENSDARG00000076559,189
ENSDARG00000076560,151
ENSDARG00000076563,26
ENSDARG00000076564,258
ENSDARG00000076566,40
ENSDARG00000076568,26
ENSDARG00000076569,0
ENSDARG00000076571,56
ENSDARG00000076572,1093
ENSDARG00000076573,0
ENSDARG00000076574,19
ENSDARG00000076584,38
ENSDARG00000076585,26
ENSDARG00000076586,8
ENSDARG00000076590,44
ENSDARG00000076592,7
ENSDARG00000076594,2
ENSDARG00000076595,0
ENSDARG00000076602,0
ENSDARG00000076609,0
ENSDARG00000076611,29
ENSDARG00000076614,0
ENSDARG00000076618,27
ENSDARG00000076620,0
ENSDARG00000076622,122
ENSDARG00000076623,35
ENSDARG00000076624,32
ENSDARG00000076627,23
ENSDARG00000076632,8
ENSDARG00000076634,12
ENSDARG00000076638,28
ENSDARG00000076639,8
ENSDARG00000076644,6
ENSDARG00000076650,0
ENSDARG00000076652,0
ENSDARG00000076657,11
ENSDARG00000076659,19
ENSDARG00000076667,141
ENSDARG00000076673,238
ENSDARG00000076679,407
ENSDARG00000076685,0
ENSDARG00000076687,0
ENSDARG00000076689,276
ENSDARG00000076690,0
ENSDARG00000076694,0
ENSDARG00000076697,133
ENSDARG00000076699,4
ENSDARG00000076701,46
ENSDARG00000076702,32
ENSDARG00000076703,138
ENSDARG00000076710,0
ENSDARG00000076716,0
ENSDARG00000076718,30
ENSDARG00000076721,6
ENSDARG00000076724,96
ENSDARG00000076727,0
ENSDARG00000076729,192
ENSDARG00000076730,34
ENSDARG00000076733,2
ENSDARG00000076735,21
ENSDARG00000076742,49
ENSDARG00000076745,0
ENSDARG00000076747,5
ENSDARG00000076748,9
ENSDARG00000076752,19
ENSDARG00000076754,64
ENSDARG00000076755,0
ENSDARG00000076757,50
ENSDARG00000076763,46
ENSDARG00000076765,19
ENSDARG00000076766,3
ENSDARG00000076767,0
ENSDARG00000076768,25
ENSDARG00000076773,2
ENSDARG00000076776,0
ENSDARG00000076778,0
ENSDARG00000076779,315
ENSDARG00000076780,54
ENSDARG00000076781,12
ENSDARG00000076787,0
ENSDARG00000076788,0
ENSDARG00000076789,0
ENSDARG00000076790,183
ENSDARG00000076791,65
ENSDARG00000076796,259
ENSDARG00000076797,2
ENSDARG00000076798,10
ENSDARG00000076799,70
ENSDARG00000076800,0
ENSDARG00000076801,48
ENSDARG00000076803,0
ENSDARG00000076804,36
ENSDARG00000076805,380
ENSDARG00000076807,50
ENSDARG00000076811,50
ENSDARG00000076814,0
ENSDARG00000076815,595
ENSDARG00000076819,0
ENSDARG00000076820,13
ENSDARG00000076824,0
ENSDARG00000076826,23
ENSDARG00000076828,0
ENSDARG00000076829,114
ENSDARG00000076830,45
ENSDARG00000076831,0
ENSDARG00000076833,44
ENSDARG00000076834,53
ENSDARG00000076836,42
ENSDARG00000076838,7
ENSDARG00000076839,0
ENSDARG00000076843,50
ENSDARG00000076844,0
ENSDARG00000076846,0
ENSDARG00000076847,408
ENSDARG00000076848,10
ENSDARG00000076850,32
ENSDARG00000076853,4
ENSDARG00000076856,139
ENSDARG00000076857,0
ENSDARG00000076858,0
ENSDARG00000076861,8
ENSDARG00000076862,8
ENSDARG00000076865,18
ENSDARG00000076867,44
ENSDARG00000076870,32
ENSDARG00000076872,8
ENSDARG00000076873,76
ENSDARG00000076888,20
ENSDARG00000076889,712
ENSDARG00000076891,46
ENSDARG00000076895,116
ENSDARG00000076896,0
ENSDARG00000076899,0
ENSDARG00000076900,4
ENSDARG00000076903,1
ENSDARG00000076904,1
ENSDARG00000076913,72
ENSDARG00000076914,0
ENSDARG00000076919,77
ENSDARG00000076920,75
ENSDARG00000076923,39
ENSDARG00000076924,85
ENSDARG00000076928,322
ENSDARG00000076933,0
ENSDARG00000076934,7
ENSDARG00000076939,154
ENSDARG00000076943,0
ENSDARG00000076949,0
ENSDARG00000076950,2
ENSDARG00000076952,13
ENSDARG00000076958,0
ENSDARG00000076959,36
ENSDARG00000076960,0
ENSDARG00000076962,138
ENSDARG00000076964,8
ENSDARG00000076965,4
ENSDARG00000076966,33
ENSDARG00000076969,0
ENSDARG00000076970,0
ENSDARG00000076972,3
ENSDARG00000076974,8
ENSDARG00000076978,0
ENSDARG00000076980,15
ENSDARG00000076981,0
ENSDARG00000076983,0
ENSDARG00000076988,177
ENSDARG00000076991,8
ENSDARG00000076994,40
ENSDARG00000076995,41
ENSDARG00000076997,123
ENSDARG00000076998,8
ENSDARG00000077002,132
ENSDARG00000077004,16
ENSDARG00000077007,47
ENSDARG00000077009,17
ENSDARG00000077011,39
ENSDARG00000077012,0
ENSDARG00000077013,129
ENSDARG00000077018,37
ENSDARG00000077021,0
ENSDARG00000077022,18
ENSDARG00000077023,79
ENSDARG00000077026,0
ENSDARG00000077028,0
ENSDARG00000077029,39
ENSDARG00000077034,0
ENSDARG00000077035,0
ENSDARG00000077036,0
ENSDARG00000077037,41
ENSDARG00000077038,387
ENSDARG00000077039,8
ENSDARG00000077040,11
ENSDARG00000077044,5
ENSDARG00000077045,0
ENSDARG00000077047,192
ENSDARG00000077052,827
ENSDARG00000077053,115
ENSDARG00000077054,17
ENSDARG00000077057,68
ENSDARG00000077058,0
ENSDARG00000077060,94
ENSDARG00000077068,50
ENSDARG00000077069,11
ENSDARG00000077072,54
ENSDARG00000077073,69
ENSDARG00000077075,26
ENSDARG00000077078,3
ENSDARG00000077080,139
ENSDARG00000077081,89
ENSDARG00000077082,5
ENSDARG00000077083,1
ENSDARG00000077084,51
ENSDARG00000077085,6
ENSDARG00000077086,1
ENSDARG00000077087,34
ENSDARG00000077089,10
ENSDARG00000077090,0
ENSDARG00000077092,66
ENSDARG00000077093,138
ENSDARG00000077095,368
ENSDARG00000077096,30
ENSDARG00000077097,0
ENSDARG00000077098,3
ENSDARG00000077101,68
ENSDARG00000077103,0
ENSDARG00000077107,13
ENSDARG00000077112,30
ENSDARG00000077114,10
ENSDARG00000077115,1
ENSDARG00000077116,32
ENSDARG00000077119,71
ENSDARG00000077120,0
ENSDARG00000077121,99
ENSDARG00000077124,65
ENSDARG00000077126,164
ENSDARG00000077130,8
ENSDARG00000077134,134
ENSDARG00000077136,0
ENSDARG00000077138,0
ENSDARG00000077139,268
ENSDARG00000077143,27
ENSDARG00000077145,20
ENSDARG00000077151,22
ENSDARG00000077155,0
ENSDARG00000077157,15
ENSDARG00000077161,0
ENSDARG00000077162,174
ENSDARG00000077165,0
ENSDARG00000077167,0
ENSDARG00000077169,0
ENSDARG00000077174,10
ENSDARG00000077176,15
ENSDARG00000077177,15
ENSDARG00000077178,3
ENSDARG00000077179,0
ENSDARG00000077180,18
ENSDARG00000077187,5
ENSDARG00000077188,99
ENSDARG00000077193,0
ENSDARG00000077198,0
ENSDARG00000077201,24
ENSDARG00000077202,1
ENSDARG00000077205,31
ENSDARG00000077207,57
ENSDARG00000077211,2
ENSDARG00000077215,132
ENSDARG00000077217,7
ENSDARG00000077219,3
ENSDARG00000077220,2
ENSDARG00000077224,0
ENSDARG00000077226,657
ENSDARG00000077227,34
ENSDARG00000077228,257
ENSDARG00000077229,72
ENSDARG00000077231,0
ENSDARG00000077236,4
ENSDARG00000077237,50
ENSDARG00000077239,0
ENSDARG00000077240,2
ENSDARG00000077244,0
ENSDARG00000077245,10
ENSDARG00000077248,1
ENSDARG00000077249,43
ENSDARG00000077252,0
ENSDARG00000077253,5
ENSDARG00000077256,100
ENSDARG00000077257,13
ENSDARG00000077260,0
ENSDARG00000077261,0
ENSDARG00000077263,3
ENSDARG00000077264,60
ENSDARG00000077265,5
ENSDARG00000077266,0
ENSDARG00000077275,2
ENSDARG00000077284,0
ENSDARG00000077285,8
ENSDARG00000077288,1
ENSDARG00000077290,7
ENSDARG00000077291,2786
ENSDARG00000077293,126
ENSDARG00000077295,217
ENSDARG00000077297,52
ENSDARG00000077298,35
ENSDARG00000077299,3
ENSDARG00000077300,24
ENSDARG00000077301,49
ENSDARG00000077304,17
ENSDARG00000077306,0
ENSDARG00000077307,17
ENSDARG00000077308,0
ENSDARG00000077309,0
ENSDARG00000077313,0
ENSDARG00000077314,18
ENSDARG00000077316,10
ENSDARG00000077317,36
ENSDARG00000077318,60
ENSDARG00000077323,3
ENSDARG00000077326,38
ENSDARG00000077327,11
ENSDARG00000077329,152
ENSDARG00000077330,16
ENSDARG00000077337,0
ENSDARG00000077339,0
ENSDARG00000077341,224
ENSDARG00000077349,87
ENSDARG00000077352,21
ENSDARG00000077353,655
ENSDARG00000077356,4
ENSDARG00000077357,7
ENSDARG00000077360,0
ENSDARG00000077361,464
ENSDARG00000077364,11
ENSDARG00000077367,51
ENSDARG00000077368,0
ENSDARG00000077371,17
ENSDARG00000077372,27
ENSDARG00000077377,14
ENSDARG00000077382,5
ENSDARG00000077383,6
ENSDARG00000077384,7
ENSDARG00000077385,14
ENSDARG00000077387,0
ENSDARG00000077388,36
ENSDARG00000077393,0
ENSDARG00000077395,0
ENSDARG00000077396,72
ENSDARG00000077399,8
ENSDARG00000077400,154
ENSDARG00000077403,0
ENSDARG00000077404,100
ENSDARG00000077405,431
ENSDARG00000077407,4
ENSDARG00000077409,7
ENSDARG00000077410,60
ENSDARG00000077412,0
ENSDARG00000077414,0
ENSDARG00000077415,0
ENSDARG00000077419,2
ENSDARG00000077427,0
ENSDARG00000077428,295
ENSDARG00000077431,87
ENSDARG00000077434,45
ENSDARG00000077440,7
ENSDARG00000077442,5
ENSDARG00000077452,0
ENSDARG00000077456,13
ENSDARG00000077461,0
ENSDARG00000077465,88
ENSDARG00000077467,19
ENSDARG00000077468,21
ENSDARG00000077469,13
ENSDARG00000077470,1
ENSDARG00000077471,0
ENSDARG00000077473,129
ENSDARG00000077474,15
ENSDARG00000077475,0
ENSDARG00000077479,0
ENSDARG00000077481,1
ENSDARG00000077487,0
ENSDARG00000077488,3
ENSDARG00000077489,11
ENSDARG00000077492,38
ENSDARG00000077495,53
ENSDARG00000077497,72
ENSDARG00000077499,188
ENSDARG00000077504,0
ENSDARG00000077506,343
ENSDARG00000077513,4
ENSDARG00000077515,67
ENSDARG00000077516,26
ENSDARG00000077519,0
ENSDARG00000077523,21
ENSDARG00000077526,23
ENSDARG00000077530,188
ENSDARG00000077531,111
ENSDARG00000077532,11
ENSDARG00000077533,47
ENSDARG00000077536,167
ENSDARG00000077537,9
ENSDARG00000077540,2
ENSDARG00000077542,0
ENSDARG00000077544,30
ENSDARG00000077545,188
ENSDARG00000077546,21
ENSDARG00000077547,32
ENSDARG00000077549,6
ENSDARG00000077550,0
ENSDARG00000077553,7
ENSDARG00000077557,0
ENSDARG00000077559,0
ENSDARG00000077560,0
ENSDARG00000077567,2
ENSDARG00000077569,20
ENSDARG00000077570,0
ENSDARG00000077571,29
ENSDARG00000077572,4
ENSDARG00000077573,26
ENSDARG00000077577,0
ENSDARG00000077580,0
ENSDARG00000077581,130
ENSDARG00000077582,213
ENSDARG00000077583,25
ENSDARG00000077584,12
ENSDARG00000077588,7
ENSDARG00000077590,3
ENSDARG00000077596,54
ENSDARG00000077605,0
ENSDARG00000077606,0
ENSDARG00000077607,3
ENSDARG00000077608,38
ENSDARG00000077609,18
ENSDARG00000077610,0
ENSDARG00000077614,15
ENSDARG00000077618,23
ENSDARG00000077620,53
ENSDARG00000077622,0
ENSDARG00000077626,0
ENSDARG00000077633,25
ENSDARG00000077637,0
ENSDARG00000077639,11
ENSDARG00000077641,0
ENSDARG00000077643,27
ENSDARG00000077644,0
ENSDARG00000077645,0
ENSDARG00000077648,17
ENSDARG00000077650,99
ENSDARG00000077652,20
ENSDARG00000077653,81
ENSDARG00000077654,74
ENSDARG00000077656,28
ENSDARG00000077664,9
ENSDARG00000077665,0
ENSDARG00000077666,9
ENSDARG00000077673,8
ENSDARG00000077677,16
ENSDARG00000077686,101
ENSDARG00000077687,69
ENSDARG00000077688,0
ENSDARG00000077690,27
ENSDARG00000077691,7
ENSDARG00000077694,26
ENSDARG00000077696,30
ENSDARG00000077697,15
ENSDARG00000077698,4
ENSDARG00000077706,0
ENSDARG00000077709,203
ENSDARG00000077710,110
ENSDARG00000077712,0
ENSDARG00000077715,56
ENSDARG00000077717,18
ENSDARG00000077721,32
ENSDARG00000077722,69
ENSDARG00000077726,17
ENSDARG00000077728,12
ENSDARG00000077732,80
ENSDARG00000077737,76
ENSDARG00000077740,0
ENSDARG00000077741,0
ENSDARG00000077745,6
ENSDARG00000077749,51
ENSDARG00000077751,31
ENSDARG00000077760,0
ENSDARG00000077761,71
ENSDARG00000077762,8
ENSDARG00000077764,1
ENSDARG00000077768,36
ENSDARG00000077769,0
ENSDARG00000077775,0
ENSDARG00000077776,179
ENSDARG00000077777,78
ENSDARG00000077778,21
ENSDARG00000077782,2
ENSDARG00000077783,9
ENSDARG00000077785,362
ENSDARG00000077788,9
ENSDARG00000077790,8
ENSDARG00000077791,72
ENSDARG00000077792,0
ENSDARG00000077794,0
ENSDARG00000077799,2
ENSDARG00000077804,34
ENSDARG00000077809,0
ENSDARG00000077810,15
ENSDARG00000077811,256
ENSDARG00000077812,0
ENSDARG00000077813,0
ENSDARG00000077815,10
ENSDARG00000077817,12
ENSDARG00000077818,61
ENSDARG00000077822,0
ENSDARG00000077823,12
ENSDARG00000077826,35
ENSDARG00000077828,25
ENSDARG00000077830,17
ENSDARG00000077836,0
ENSDARG00000077839,12
ENSDARG00000077840,291
ENSDARG00000077842,7
ENSDARG00000077845,0
ENSDARG00000077847,26
ENSDARG00000077850,39
ENSDARG00000077852,92
ENSDARG00000077853,0
