B5,Counts
ENSDARG00000001313,10
ENSDARG00000001354,7
ENSDARG00000001414,2
ENSDARG00000001431,1372
ENSDARG00000001437,20
ENSDARG00000001442,6
ENSDARG00000001447,19
ENSDARG00000001452,3
ENSDARG00000001463,57
ENSDARG00000001470,73
ENSDARG00000001498,0
ENSDARG00000001549,114
ENSDARG00000001557,8
ENSDARG00000001558,48
ENSDARG00000001559,51
ENSDARG00000001572,0
ENSDARG00000001578,62
ENSDARG00000001621,38
ENSDARG00000001634,125
ENSDARG00000001656,0
ENSDARG00000001676,100
ENSDARG00000001686,2
ENSDARG00000001710,150
ENSDARG00000001712,14
ENSDARG00000001721,0
ENSDARG00000001729,198
ENSDARG00000001733,29
ENSDARG00000001734,9
ENSDARG00000001754,40
ENSDARG00000001760,82
ENSDARG00000001767,15
ENSDARG00000001769,50
ENSDARG00000001771,1
ENSDARG00000001776,8
ENSDARG00000001777,95
ENSDARG00000001781,3
ENSDARG00000001782,0
ENSDARG00000001785,32
ENSDARG00000001788,284
ENSDARG00000001803,20
ENSDARG00000001804,4
ENSDARG00000001807,27
ENSDARG00000001817,4
ENSDARG00000001818,344
ENSDARG00000001825,6
ENSDARG00000001829,129
ENSDARG00000001835,57
ENSDARG00000001857,368
ENSDARG00000001859,9
ENSDARG00000001870,2102
ENSDARG00000001873,45
ENSDARG00000001879,77
ENSDARG00000001880,21
ENSDARG00000001881,9
ENSDARG00000001882,40
ENSDARG00000001888,58
ENSDARG00000001889,239
ENSDARG00000001890,181
ENSDARG00000001891,21
ENSDARG00000001897,70
ENSDARG00000001898,8
ENSDARG00000001906,0
ENSDARG00000001909,11
ENSDARG00000001910,110
ENSDARG00000001912,3
ENSDARG00000001913,34
ENSDARG00000001929,34
ENSDARG00000001930,40
ENSDARG00000001933,0
ENSDARG00000001937,24
ENSDARG00000001939,20
ENSDARG00000001940,52
ENSDARG00000001950,1241
ENSDARG00000001953,88
ENSDARG00000001968,160
ENSDARG00000001969,22
ENSDARG00000001971,12
ENSDARG00000001975,9
ENSDARG00000001976,24
ENSDARG00000001993,761
ENSDARG00000001994,411
ENSDARG00000001999,47
ENSDARG00000002002,6
ENSDARG00000002006,57
ENSDARG00000002013,52
ENSDARG00000002016,10
ENSDARG00000002020,51
ENSDARG00000002021,36
ENSDARG00000002026,74
ENSDARG00000002031,29
ENSDARG00000002037,10
ENSDARG00000002060,2
ENSDARG00000002071,106
ENSDARG00000002077,20
ENSDARG00000002082,138
ENSDARG00000002084,170
ENSDARG00000002097,17
ENSDARG00000002127,113
ENSDARG00000002128,41
ENSDARG00000002131,164
ENSDARG00000002165,3
ENSDARG00000002167,97
ENSDARG00000002168,30
ENSDARG00000002172,6
ENSDARG00000002174,10
ENSDARG00000002184,30
ENSDARG00000002190,204
ENSDARG00000002192,41
ENSDARG00000002193,1162
ENSDARG00000002194,2
ENSDARG00000002196,115
ENSDARG00000002197,108
ENSDARG00000002204,16
ENSDARG00000002210,44
ENSDARG00000002213,16
ENSDARG00000002215,23
ENSDARG00000002216,16
ENSDARG00000002217,122
ENSDARG00000002219,18
ENSDARG00000002220,0
ENSDARG00000002230,98
ENSDARG00000002231,28
ENSDARG00000002235,191
ENSDARG00000002240,93
ENSDARG00000002241,4
ENSDARG00000002249,46
ENSDARG00000002255,48
ENSDARG00000002259,3
ENSDARG00000002264,23
ENSDARG00000002267,38
ENSDARG00000002271,115
ENSDARG00000002285,26
ENSDARG00000002293,4
ENSDARG00000002295,6
ENSDARG00000002298,1
ENSDARG00000002299,7
ENSDARG00000002300,0
ENSDARG00000002304,4
ENSDARG00000002305,201
ENSDARG00000002311,2
ENSDARG00000002330,5
ENSDARG00000002332,99
ENSDARG00000002333,27
ENSDARG00000002336,44
ENSDARG00000002339,29
ENSDARG00000002344,562
ENSDARG00000002347,0
ENSDARG00000002353,4
ENSDARG00000002355,0
ENSDARG00000002362,47
ENSDARG00000002365,28
ENSDARG00000002369,199
ENSDARG00000002377,12
ENSDARG00000002385,58
ENSDARG00000002391,9
ENSDARG00000002394,19
ENSDARG00000002396,160
ENSDARG00000002401,11
ENSDARG00000002402,39
ENSDARG00000002403,54
ENSDARG00000002405,28
ENSDARG00000002406,6
ENSDARG00000002411,71
ENSDARG00000002445,15
ENSDARG00000002463,26
ENSDARG00000002467,27
ENSDARG00000002479,21
ENSDARG00000002483,10
ENSDARG00000002487,23
ENSDARG00000002494,37
ENSDARG00000002506,29
ENSDARG00000002507,33
ENSDARG00000002508,21
ENSDARG00000002509,2
ENSDARG00000002510,12
ENSDARG00000002523,112
ENSDARG00000002533,11
ENSDARG00000002536,72
ENSDARG00000002538,30
ENSDARG00000002546,47
ENSDARG00000002549,15
ENSDARG00000002552,119
ENSDARG00000002564,54
ENSDARG00000002571,51
ENSDARG00000002576,43
ENSDARG00000002582,31
ENSDARG00000002587,339
ENSDARG00000002589,526
ENSDARG00000002591,46
ENSDARG00000002593,13
ENSDARG00000002597,0
ENSDARG00000002600,95
ENSDARG00000002601,0
ENSDARG00000002607,11
ENSDARG00000002609,19
ENSDARG00000002613,0
ENSDARG00000002632,86
ENSDARG00000002634,11
ENSDARG00000002635,93
ENSDARG00000002642,21
ENSDARG00000002644,43
ENSDARG00000002656,74
ENSDARG00000002659,87
ENSDARG00000002663,11
ENSDARG00000002666,4
ENSDARG00000002670,63
ENSDARG00000002682,34
ENSDARG00000002685,0
ENSDARG00000002690,63
ENSDARG00000002696,258
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,913
ENSDARG00000002720,10
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,167
ENSDARG00000002732,25
ENSDARG00000002745,394
ENSDARG00000002748,33
ENSDARG00000002750,29
ENSDARG00000002754,0
ENSDARG00000002758,470
ENSDARG00000002760,9
ENSDARG00000002764,25
ENSDARG00000002768,2754
ENSDARG00000002771,37
ENSDARG00000002779,7
ENSDARG00000002787,115
ENSDARG00000002790,196
ENSDARG00000002791,1110
ENSDARG00000002792,138
ENSDARG00000002795,21
ENSDARG00000002797,0
ENSDARG00000002798,14
ENSDARG00000002816,22
ENSDARG00000002826,23
ENSDARG00000002830,2
ENSDARG00000002831,11
ENSDARG00000002840,69
ENSDARG00000002847,19
ENSDARG00000002872,22
ENSDARG00000002877,102
ENSDARG00000002880,64
ENSDARG00000002894,11
ENSDARG00000002897,22
ENSDARG00000002909,21
ENSDARG00000002912,19
ENSDARG00000002916,43
ENSDARG00000002917,8
ENSDARG00000002933,39
ENSDARG00000002937,157
ENSDARG00000002945,11
ENSDARG00000002947,33
ENSDARG00000002949,106
ENSDARG00000002952,83
ENSDARG00000002956,4
ENSDARG00000002959,0
ENSDARG00000002967,113
ENSDARG00000002968,203
ENSDARG00000002970,68
ENSDARG00000002971,37
ENSDARG00000002986,21
ENSDARG00000002988,179
ENSDARG00000002991,28
ENSDARG00000002994,39
ENSDARG00000003008,75
ENSDARG00000003017,39
ENSDARG00000003020,25
ENSDARG00000003021,10
ENSDARG00000003022,16
ENSDARG00000003027,4
ENSDARG00000003032,830
ENSDARG00000003035,401
ENSDARG00000003041,8
ENSDARG00000003046,53
ENSDARG00000003054,0
ENSDARG00000003058,40
ENSDARG00000003061,13
ENSDARG00000003068,103
ENSDARG00000003069,12
ENSDARG00000003077,26
ENSDARG00000003081,6447
ENSDARG00000003084,21
ENSDARG00000003085,29
ENSDARG00000003087,120
ENSDARG00000003090,0
ENSDARG00000003091,43
ENSDARG00000003098,257
ENSDARG00000003109,41
ENSDARG00000003113,226
ENSDARG00000003127,85
ENSDARG00000003132,57
ENSDARG00000003142,28
ENSDARG00000003144,2
ENSDARG00000003146,21
ENSDARG00000003151,298
ENSDARG00000003153,13
ENSDARG00000003157,14
ENSDARG00000003165,37
ENSDARG00000003167,52
ENSDARG00000003169,243
ENSDARG00000003175,41
ENSDARG00000003181,12
ENSDARG00000003189,145
ENSDARG00000003193,53
ENSDARG00000003197,0
ENSDARG00000003200,5
ENSDARG00000003203,253
ENSDARG00000003205,23
ENSDARG00000003206,20
ENSDARG00000003207,17
ENSDARG00000003208,9
ENSDARG00000003210,20
ENSDARG00000003213,246
ENSDARG00000003216,174
ENSDARG00000003217,38
ENSDARG00000003219,107
ENSDARG00000003229,0
ENSDARG00000003235,13
ENSDARG00000003244,1
ENSDARG00000003250,43
ENSDARG00000003251,34
ENSDARG00000003257,13
ENSDARG00000003259,5
ENSDARG00000003269,138
ENSDARG00000003270,22
ENSDARG00000003281,102
ENSDARG00000003287,26
ENSDARG00000003290,32
ENSDARG00000003293,141
ENSDARG00000003303,0
ENSDARG00000003307,111
ENSDARG00000003308,87
ENSDARG00000003311,21
ENSDARG00000003313,13
ENSDARG00000003320,85
ENSDARG00000003326,2
ENSDARG00000003328,45
ENSDARG00000003344,7
ENSDARG00000003373,12
ENSDARG00000003375,12
ENSDARG00000003380,3
ENSDARG00000003381,40
ENSDARG00000003382,48
ENSDARG00000003383,53
ENSDARG00000003395,4
ENSDARG00000003398,22
ENSDARG00000003399,5
ENSDARG00000003403,84
ENSDARG00000003411,40
ENSDARG00000003414,1
ENSDARG00000003420,1
ENSDARG00000003421,72
ENSDARG00000003429,17
ENSDARG00000003444,31
ENSDARG00000003446,33
ENSDARG00000003449,32
ENSDARG00000003462,118
ENSDARG00000003469,33
ENSDARG00000003475,3
ENSDARG00000003486,182
ENSDARG00000003487,76
ENSDARG00000003495,190
ENSDARG00000003512,235
ENSDARG00000003517,20
ENSDARG00000003519,32
ENSDARG00000003520,55
ENSDARG00000003523,0
ENSDARG00000003526,71
ENSDARG00000003527,58
ENSDARG00000003531,73
ENSDARG00000003533,14
ENSDARG00000003544,44
ENSDARG00000003553,0
ENSDARG00000003564,42
ENSDARG00000003570,283
ENSDARG00000003573,45
ENSDARG00000003576,12
ENSDARG00000003584,75
ENSDARG00000003592,3
ENSDARG00000003599,2696
ENSDARG00000003607,113
ENSDARG00000003615,43
ENSDARG00000003616,83
ENSDARG00000003631,80
ENSDARG00000003632,0
ENSDARG00000003635,26
ENSDARG00000003641,37
ENSDARG00000003642,41
ENSDARG00000003655,283
ENSDARG00000003675,20
ENSDARG00000003680,204
ENSDARG00000003681,254
ENSDARG00000003684,58
ENSDARG00000003693,46
ENSDARG00000003695,584
ENSDARG00000003697,1
ENSDARG00000003699,43
ENSDARG00000003701,0
ENSDARG00000003705,137
ENSDARG00000003706,24
ENSDARG00000003732,6
ENSDARG00000003749,19
ENSDARG00000003750,75
ENSDARG00000003751,102
ENSDARG00000003754,43
ENSDARG00000003757,11
ENSDARG00000003769,21
ENSDARG00000003776,63
ENSDARG00000003779,173
ENSDARG00000003789,102
ENSDARG00000003795,983
ENSDARG00000003797,4
ENSDARG00000003803,1
ENSDARG00000003808,73
ENSDARG00000003811,432
ENSDARG00000003818,62
ENSDARG00000003820,72
ENSDARG00000003822,1
ENSDARG00000003827,18
ENSDARG00000003829,132
ENSDARG00000003835,257
ENSDARG00000003841,4
ENSDARG00000003845,20
ENSDARG00000003846,21
ENSDARG00000003854,301
ENSDARG00000003860,84
ENSDARG00000003865,0
ENSDARG00000003866,86
ENSDARG00000003867,12
ENSDARG00000003869,32
ENSDARG00000003872,42
ENSDARG00000003877,143
ENSDARG00000003899,0
ENSDARG00000003900,5
ENSDARG00000003902,259
ENSDARG00000003903,1
ENSDARG00000003904,3
ENSDARG00000003909,0
ENSDARG00000003910,107
ENSDARG00000003920,163
ENSDARG00000003925,8
ENSDARG00000003927,54
ENSDARG00000003931,140
ENSDARG00000003934,5
ENSDARG00000003938,138
ENSDARG00000003940,64
ENSDARG00000003941,24
ENSDARG00000003944,0
ENSDARG00000003952,342
ENSDARG00000003961,52
ENSDARG00000003963,68
ENSDARG00000003965,1
ENSDARG00000003968,0
ENSDARG00000003970,33
ENSDARG00000003971,44
ENSDARG00000003973,20
ENSDARG00000003974,43
ENSDARG00000003977,22
ENSDARG00000003984,37
ENSDARG00000003989,62
ENSDARG00000003991,110
ENSDARG00000003994,3
ENSDARG00000003998,24
ENSDARG00000004015,7
ENSDARG00000004017,25
ENSDARG00000004018,17
ENSDARG00000004023,124
ENSDARG00000004034,91
ENSDARG00000004037,22
ENSDARG00000004046,3
ENSDARG00000004049,66
ENSDARG00000004051,0
ENSDARG00000004055,92
ENSDARG00000004059,8
ENSDARG00000004060,608
ENSDARG00000004074,112
ENSDARG00000004078,29
ENSDARG00000004082,10
ENSDARG00000004094,192
ENSDARG00000004105,74
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,13
ENSDARG00000004115,35
ENSDARG00000004130,5
ENSDARG00000004131,7
ENSDARG00000004132,255
ENSDARG00000004150,12
ENSDARG00000004151,16
ENSDARG00000004154,0
ENSDARG00000004158,26
ENSDARG00000004160,59
ENSDARG00000004161,139
ENSDARG00000004167,9
ENSDARG00000004169,87
ENSDARG00000004171,19
ENSDARG00000004173,293
ENSDARG00000004174,527
ENSDARG00000004176,13
ENSDARG00000004177,52
ENSDARG00000004184,91
ENSDARG00000004187,18
ENSDARG00000004189,66
ENSDARG00000004196,102
ENSDARG00000004199,9
ENSDARG00000004204,3
ENSDARG00000004211,11
ENSDARG00000004218,36
ENSDARG00000004219,6
ENSDARG00000004227,44
ENSDARG00000004232,13
ENSDARG00000004243,4
ENSDARG00000004246,153
ENSDARG00000004251,20
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,90
ENSDARG00000004262,39
ENSDARG00000004270,51
ENSDARG00000004274,9
ENSDARG00000004280,17
ENSDARG00000004282,59
ENSDARG00000004291,75
ENSDARG00000004296,72
ENSDARG00000004297,210
ENSDARG00000004301,6
ENSDARG00000004302,21
ENSDARG00000004305,26
ENSDARG00000004306,7
ENSDARG00000004307,7
ENSDARG00000004308,28
ENSDARG00000004311,21
ENSDARG00000004318,15
ENSDARG00000004322,25
ENSDARG00000004325,22
ENSDARG00000004328,10
ENSDARG00000004336,101
ENSDARG00000004343,11
ENSDARG00000004358,85
ENSDARG00000004363,17
ENSDARG00000004372,48
ENSDARG00000004377,220
ENSDARG00000004378,32
ENSDARG00000004386,84
ENSDARG00000004392,13
ENSDARG00000004396,2
ENSDARG00000004402,15
ENSDARG00000004405,4
ENSDARG00000004406,25
ENSDARG00000004415,131
ENSDARG00000004427,5
ENSDARG00000004433,1
ENSDARG00000004436,9
ENSDARG00000004445,31
ENSDARG00000004447,4
ENSDARG00000004451,58
ENSDARG00000004452,392
ENSDARG00000004455,13
ENSDARG00000004459,6
ENSDARG00000004460,7
ENSDARG00000004470,133
ENSDARG00000004472,13
ENSDARG00000004473,5
ENSDARG00000004492,16
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,22
ENSDARG00000004517,20
ENSDARG00000004525,33
ENSDARG00000004527,10
ENSDARG00000004529,1
ENSDARG00000004537,378
ENSDARG00000004539,28
ENSDARG00000004561,2
ENSDARG00000004574,9
ENSDARG00000004576,20
ENSDARG00000004580,62
ENSDARG00000004581,94
ENSDARG00000004586,4
ENSDARG00000004587,53
ENSDARG00000004588,417
ENSDARG00000004592,25
ENSDARG00000004594,45
ENSDARG00000004597,47
ENSDARG00000004598,0
ENSDARG00000004616,11
ENSDARG00000004618,11
ENSDARG00000004621,193
ENSDARG00000004627,0
ENSDARG00000004632,19
ENSDARG00000004633,3
ENSDARG00000004634,161
ENSDARG00000004635,151
ENSDARG00000004636,48
ENSDARG00000004643,58
ENSDARG00000004647,4
ENSDARG00000004648,0
ENSDARG00000004658,103
ENSDARG00000004672,117
ENSDARG00000004680,21
ENSDARG00000004687,65
ENSDARG00000004692,49
ENSDARG00000004695,4
ENSDARG00000004696,25
ENSDARG00000004697,24
ENSDARG00000004702,160
ENSDARG00000004706,86
ENSDARG00000004712,36
ENSDARG00000004713,0
ENSDARG00000004714,173
ENSDARG00000004721,15
ENSDARG00000004724,36
ENSDARG00000004726,94
ENSDARG00000004735,231
ENSDARG00000004745,9
ENSDARG00000004748,60
ENSDARG00000004753,56
ENSDARG00000004754,107
ENSDARG00000004757,2109
ENSDARG00000004763,0
ENSDARG00000004771,4
ENSDARG00000004774,44
ENSDARG00000004782,465
ENSDARG00000004785,167
ENSDARG00000004789,56
ENSDARG00000004794,3
ENSDARG00000004796,128
ENSDARG00000004806,15
ENSDARG00000004823,1
ENSDARG00000004830,252
ENSDARG00000004836,144
ENSDARG00000004840,31
ENSDARG00000004843,40
ENSDARG00000004851,16
ENSDARG00000004861,31
ENSDARG00000004864,0
ENSDARG00000004866,39
ENSDARG00000004869,35
ENSDARG00000004870,7
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,37
ENSDARG00000004877,137
ENSDARG00000004880,12
ENSDARG00000004889,0
ENSDARG00000004891,50
ENSDARG00000004898,0
ENSDARG00000004904,39
ENSDARG00000004906,109
ENSDARG00000004925,15
ENSDARG00000004930,200
ENSDARG00000004931,38
ENSDARG00000004932,20
ENSDARG00000004937,7
ENSDARG00000004939,37
ENSDARG00000004948,142
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,5
ENSDARG00000004956,23
ENSDARG00000004964,127
ENSDARG00000004979,17
ENSDARG00000004988,42
ENSDARG00000005002,9
ENSDARG00000005004,5
ENSDARG00000005010,2
ENSDARG00000005015,190
ENSDARG00000005023,24
ENSDARG00000005026,168
ENSDARG00000005034,28
ENSDARG00000005049,13
ENSDARG00000005050,0
ENSDARG00000005057,6
ENSDARG00000005058,82
ENSDARG00000005078,3
ENSDARG00000005085,73
ENSDARG00000005092,12
ENSDARG00000005095,10
ENSDARG00000005098,9
ENSDARG00000005104,34
ENSDARG00000005108,128
ENSDARG00000005112,446
ENSDARG00000005115,38
ENSDARG00000005122,169
ENSDARG00000005126,40
ENSDARG00000005128,26
ENSDARG00000005134,38
ENSDARG00000005139,67
ENSDARG00000005141,33
ENSDARG00000005150,7
ENSDARG00000005154,12
ENSDARG00000005159,60
ENSDARG00000005162,405
ENSDARG00000005163,10
ENSDARG00000005172,4
ENSDARG00000005176,9
ENSDARG00000005179,50
ENSDARG00000005185,334
ENSDARG00000005186,59
ENSDARG00000005191,778
ENSDARG00000005210,20
ENSDARG00000005216,14
ENSDARG00000005218,0
ENSDARG00000005220,6
ENSDARG00000005221,65
ENSDARG00000005230,97
ENSDARG00000005232,85
ENSDARG00000005236,326
ENSDARG00000005246,13
ENSDARG00000005251,24
ENSDARG00000005254,47
ENSDARG00000005271,2
ENSDARG00000005274,4
ENSDARG00000005284,19
ENSDARG00000005314,0
ENSDARG00000005315,103
ENSDARG00000005318,32
ENSDARG00000005320,43
ENSDARG00000005327,2
ENSDARG00000005332,0
ENSDARG00000005335,3
ENSDARG00000005343,10
ENSDARG00000005350,103
ENSDARG00000005355,59
ENSDARG00000005356,58
ENSDARG00000005359,154
ENSDARG00000005364,5
ENSDARG00000005368,134
ENSDARG00000005371,0
ENSDARG00000005372,13
ENSDARG00000005374,23
ENSDARG00000005382,30
ENSDARG00000005392,0
ENSDARG00000005394,90
ENSDARG00000005397,139
ENSDARG00000005414,0
ENSDARG00000005416,32
ENSDARG00000005423,41
ENSDARG00000005425,28
ENSDARG00000005448,9
ENSDARG00000005451,294
ENSDARG00000005453,83
ENSDARG00000005454,21
ENSDARG00000005456,126
ENSDARG00000005458,71
ENSDARG00000005462,125
ENSDARG00000005463,46
ENSDARG00000005464,2
ENSDARG00000005468,155
ENSDARG00000005476,178
ENSDARG00000005479,284
ENSDARG00000005481,21
ENSDARG00000005482,199
ENSDARG00000005485,53
ENSDARG00000005500,15
ENSDARG00000005510,2
ENSDARG00000005513,1470
ENSDARG00000005518,15
ENSDARG00000005522,0
ENSDARG00000005525,28
ENSDARG00000005526,54
ENSDARG00000005536,199
ENSDARG00000005540,224
ENSDARG00000005541,23
ENSDARG00000005544,14
ENSDARG00000005547,8
ENSDARG00000005549,49
ENSDARG00000005551,26
ENSDARG00000005559,3
ENSDARG00000005560,170
ENSDARG00000005561,11
ENSDARG00000005565,60
ENSDARG00000005574,28
ENSDARG00000005576,154
ENSDARG00000005578,161
ENSDARG00000005586,45
ENSDARG00000005590,65
ENSDARG00000005595,2
ENSDARG00000005606,75
ENSDARG00000005612,15
ENSDARG00000005616,17
ENSDARG00000005619,6
ENSDARG00000005625,129
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,66
ENSDARG00000005640,0
ENSDARG00000005643,31
ENSDARG00000005645,86
ENSDARG00000005648,27
ENSDARG00000005651,54
ENSDARG00000005652,176
ENSDARG00000005670,57
ENSDARG00000005673,0
ENSDARG00000005675,48
ENSDARG00000005679,41
ENSDARG00000005690,39
ENSDARG00000005699,46
ENSDARG00000005704,100
ENSDARG00000005713,63
ENSDARG00000005716,29
ENSDARG00000005738,4
ENSDARG00000005739,28
ENSDARG00000005749,64
ENSDARG00000005754,339
ENSDARG00000005762,43
ENSDARG00000005772,19
ENSDARG00000005774,135
ENSDARG00000005775,357
ENSDARG00000005776,19
ENSDARG00000005780,4
ENSDARG00000005783,65
ENSDARG00000005786,5
ENSDARG00000005789,68
ENSDARG00000005791,719
ENSDARG00000005799,14
ENSDARG00000005800,22
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,88
ENSDARG00000005827,82
ENSDARG00000005828,8
ENSDARG00000005834,130
ENSDARG00000005840,173
ENSDARG00000005841,31
ENSDARG00000005842,18
ENSDARG00000005853,1
ENSDARG00000005861,226
ENSDARG00000005865,0
ENSDARG00000005867,69
ENSDARG00000005870,9
ENSDARG00000005883,67
ENSDARG00000005891,237
ENSDARG00000005894,44
ENSDARG00000005897,16
ENSDARG00000005908,42
ENSDARG00000005913,34
ENSDARG00000005915,97
ENSDARG00000005916,12
ENSDARG00000005924,192
ENSDARG00000005926,27
ENSDARG00000005927,86
ENSDARG00000005941,198
ENSDARG00000005942,6
ENSDARG00000005943,7
ENSDARG00000005945,118
ENSDARG00000005948,13
ENSDARG00000005972,35
ENSDARG00000005980,45
ENSDARG00000005989,63
ENSDARG00000005993,5
ENSDARG00000006003,28
ENSDARG00000006008,92
ENSDARG00000006010,20
ENSDARG00000006011,7
ENSDARG00000006019,171
ENSDARG00000006025,23
ENSDARG00000006029,15
ENSDARG00000006031,632
ENSDARG00000006038,30
ENSDARG00000006040,19
ENSDARG00000006044,13
ENSDARG00000006052,0
ENSDARG00000006060,191
ENSDARG00000006062,142
ENSDARG00000006065,14
ENSDARG00000006074,14
ENSDARG00000006079,3
ENSDARG00000006092,468
ENSDARG00000006093,9
ENSDARG00000006094,162
ENSDARG00000006109,0
ENSDARG00000006110,3
ENSDARG00000006112,116
ENSDARG00000006120,80
ENSDARG00000006124,238
ENSDARG00000006125,91
ENSDARG00000006128,161
ENSDARG00000006137,2
ENSDARG00000006151,27
ENSDARG00000006169,62
ENSDARG00000006174,1
ENSDARG00000006181,16
ENSDARG00000006192,97
ENSDARG00000006196,40
ENSDARG00000006200,777
ENSDARG00000006202,119
ENSDARG00000006206,11
ENSDARG00000006207,0
ENSDARG00000006215,145
ENSDARG00000006219,100
ENSDARG00000006220,276
ENSDARG00000006225,169
ENSDARG00000006235,32
ENSDARG00000006240,53
ENSDARG00000006242,513
ENSDARG00000006251,39
ENSDARG00000006253,44
ENSDARG00000006257,227
ENSDARG00000006260,840
ENSDARG00000006266,142
ENSDARG00000006272,68
ENSDARG00000006279,23
ENSDARG00000006283,170
ENSDARG00000006288,15
ENSDARG00000006290,35
ENSDARG00000006292,1
ENSDARG00000006299,42
ENSDARG00000006300,9
ENSDARG00000006301,72
ENSDARG00000006307,40
ENSDARG00000006308,52
ENSDARG00000006314,213
ENSDARG00000006316,531
ENSDARG00000006332,145
ENSDARG00000006341,2
ENSDARG00000006345,30
ENSDARG00000006350,0
ENSDARG00000006353,53
ENSDARG00000006356,19
ENSDARG00000006368,6
ENSDARG00000006370,49
ENSDARG00000006372,0
ENSDARG00000006383,63
ENSDARG00000006385,12
ENSDARG00000006389,139
ENSDARG00000006392,29
ENSDARG00000006395,178
ENSDARG00000006396,145
ENSDARG00000006397,106
ENSDARG00000006399,193
ENSDARG00000006408,101
ENSDARG00000006409,0
ENSDARG00000006413,59
ENSDARG00000006420,62
ENSDARG00000006422,27
ENSDARG00000006427,702
ENSDARG00000006434,18
ENSDARG00000006447,4
ENSDARG00000006456,7
ENSDARG00000006467,4
ENSDARG00000006468,4
ENSDARG00000006474,0
ENSDARG00000006477,46
ENSDARG00000006487,190
ENSDARG00000006491,21
ENSDARG00000006494,16
ENSDARG00000006497,421
ENSDARG00000006501,0
ENSDARG00000006508,42
ENSDARG00000006514,31
ENSDARG00000006522,7
ENSDARG00000006524,305
ENSDARG00000006526,1224
ENSDARG00000006527,86
ENSDARG00000006544,0
ENSDARG00000006545,29
ENSDARG00000006546,61
ENSDARG00000006553,47
ENSDARG00000006560,0
ENSDARG00000006566,87
ENSDARG00000006567,0
ENSDARG00000006568,5
ENSDARG00000006577,8
ENSDARG00000006580,0
ENSDARG00000006584,154
ENSDARG00000006585,28
ENSDARG00000006588,43
ENSDARG00000006598,8
ENSDARG00000006600,58
ENSDARG00000006601,35
ENSDARG00000006602,0
ENSDARG00000006603,104
ENSDARG00000006604,15
ENSDARG00000006607,14
ENSDARG00000006609,30
ENSDARG00000006615,70
ENSDARG00000006617,31
ENSDARG00000006621,84
ENSDARG00000006624,60
ENSDARG00000006636,39
ENSDARG00000006639,39
ENSDARG00000006640,35
ENSDARG00000006642,29
ENSDARG00000006666,7
ENSDARG00000006672,78
ENSDARG00000006677,46
ENSDARG00000006678,0
ENSDARG00000006683,103
ENSDARG00000006691,517
ENSDARG00000006712,40
ENSDARG00000006719,60
