G9,Counts
ENSDARG00000004932,31
ENSDARG00000004937,4
ENSDARG00000004939,47
ENSDARG00000004948,102
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,14
ENSDARG00000004964,31
ENSDARG00000004979,29
ENSDARG00000004988,142
ENSDARG00000005002,20
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,150
ENSDARG00000005023,29
ENSDARG00000005026,246
ENSDARG00000005034,19
ENSDARG00000005049,1
ENSDARG00000005050,0
ENSDARG00000005057,17
ENSDARG00000005058,19
ENSDARG00000005078,29
ENSDARG00000005085,56
ENSDARG00000005092,11
ENSDARG00000005095,14
ENSDARG00000005098,18
ENSDARG00000005104,133
ENSDARG00000005108,24
ENSDARG00000005112,65
ENSDARG00000005115,16
ENSDARG00000005122,89
ENSDARG00000005126,109
ENSDARG00000005128,2
ENSDARG00000005134,27
ENSDARG00000005139,7
ENSDARG00000005141,137
ENSDARG00000005150,36
ENSDARG00000005154,14
ENSDARG00000005159,51
ENSDARG00000005162,207
ENSDARG00000005163,53
ENSDARG00000005172,18
ENSDARG00000005176,0
ENSDARG00000005179,17
ENSDARG00000005185,72
ENSDARG00000005186,172
ENSDARG00000005191,446
ENSDARG00000005210,6
ENSDARG00000005216,56
ENSDARG00000005218,10
ENSDARG00000005220,15
ENSDARG00000005221,47
ENSDARG00000005230,52
ENSDARG00000005232,177
ENSDARG00000005236,618
ENSDARG00000005246,5
ENSDARG00000005251,0
ENSDARG00000005254,32
ENSDARG00000005271,0
ENSDARG00000005274,12
ENSDARG00000005284,19
ENSDARG00000005314,0
ENSDARG00000005315,192
ENSDARG00000005318,17
ENSDARG00000005320,7
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,2
ENSDARG00000005343,54
ENSDARG00000005350,94
ENSDARG00000005355,66
ENSDARG00000005356,29
ENSDARG00000005359,93
ENSDARG00000005364,17
ENSDARG00000005368,124
ENSDARG00000005371,0
ENSDARG00000005372,53
ENSDARG00000005374,52
ENSDARG00000005382,37
ENSDARG00000005392,0
ENSDARG00000005394,161
ENSDARG00000005397,273
ENSDARG00000005414,0
ENSDARG00000005416,41
ENSDARG00000005423,47
ENSDARG00000005425,27
ENSDARG00000005448,0
ENSDARG00000005451,238
ENSDARG00000005453,227
ENSDARG00000005454,43
ENSDARG00000005456,128
ENSDARG00000005458,70
ENSDARG00000005462,115
ENSDARG00000005463,50
ENSDARG00000005464,0
ENSDARG00000005468,92
ENSDARG00000005476,225
ENSDARG00000005479,933
ENSDARG00000005481,53
ENSDARG00000005482,623
ENSDARG00000005485,19
ENSDARG00000005500,14
ENSDARG00000005510,0
ENSDARG00000005513,1049
ENSDARG00000005518,10
ENSDARG00000005522,0
ENSDARG00000005525,7
ENSDARG00000005526,31
ENSDARG00000005536,80
ENSDARG00000005540,178
ENSDARG00000005541,3
ENSDARG00000005544,17
ENSDARG00000005547,20
ENSDARG00000005549,97
ENSDARG00000005551,29
ENSDARG00000005559,18
ENSDARG00000005560,145
ENSDARG00000005561,5
ENSDARG00000005565,2
ENSDARG00000005574,61
ENSDARG00000005576,63
ENSDARG00000005578,41
ENSDARG00000005586,122
ENSDARG00000005590,43
ENSDARG00000005595,9
ENSDARG00000005606,58
ENSDARG00000005612,8
ENSDARG00000005616,0
ENSDARG00000005619,1
ENSDARG00000005625,118
ENSDARG00000005626,4
ENSDARG00000005627,0
ENSDARG00000005629,37
ENSDARG00000005640,6
ENSDARG00000005643,1
ENSDARG00000005645,246
ENSDARG00000005648,14
ENSDARG00000005651,19
ENSDARG00000005652,209
ENSDARG00000005670,89
ENSDARG00000005673,5
ENSDARG00000005675,25
ENSDARG00000005679,13
ENSDARG00000005690,63
ENSDARG00000005699,29
ENSDARG00000005704,13
ENSDARG00000005713,34
ENSDARG00000005716,8
ENSDARG00000005738,1
ENSDARG00000005739,39
ENSDARG00000005749,28
ENSDARG00000005754,467
ENSDARG00000005762,219
ENSDARG00000005772,57
ENSDARG00000005774,276
ENSDARG00000005775,686
ENSDARG00000005776,34
ENSDARG00000005780,1
ENSDARG00000005783,358
ENSDARG00000005786,0
ENSDARG00000005789,28
ENSDARG00000005791,692
ENSDARG00000005799,6
ENSDARG00000005800,65
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,68
ENSDARG00000005827,98
ENSDARG00000005828,11
ENSDARG00000005834,200
ENSDARG00000005840,24
ENSDARG00000005841,141
ENSDARG00000005842,25
ENSDARG00000005853,8
ENSDARG00000005861,570
ENSDARG00000005865,0
ENSDARG00000005867,113
ENSDARG00000005870,28
ENSDARG00000005883,123
ENSDARG00000005891,21
ENSDARG00000005894,2
ENSDARG00000005897,2
ENSDARG00000005908,129
ENSDARG00000005913,17
ENSDARG00000005915,105
ENSDARG00000005916,38
ENSDARG00000005924,283
ENSDARG00000005926,16
ENSDARG00000005927,94
ENSDARG00000005941,158
ENSDARG00000005942,0
ENSDARG00000005943,0
ENSDARG00000005945,55
ENSDARG00000005948,16
ENSDARG00000005972,3
ENSDARG00000005980,180
ENSDARG00000005989,74
ENSDARG00000005993,6
ENSDARG00000006003,22
ENSDARG00000006008,190
ENSDARG00000006010,48
ENSDARG00000006011,7
ENSDARG00000006019,74
ENSDARG00000006025,58
ENSDARG00000006029,0
ENSDARG00000006031,477
ENSDARG00000006038,48
ENSDARG00000006040,12
ENSDARG00000006044,3
ENSDARG00000006052,0
ENSDARG00000006060,108
ENSDARG00000006062,142
ENSDARG00000006065,10
ENSDARG00000006074,2
ENSDARG00000006079,15
ENSDARG00000006092,466
ENSDARG00000006093,26
ENSDARG00000006094,209
ENSDARG00000006109,4
ENSDARG00000006110,1
ENSDARG00000006112,59
ENSDARG00000006120,108
ENSDARG00000006124,307
ENSDARG00000006125,143
ENSDARG00000006128,255
ENSDARG00000006137,0
ENSDARG00000006151,6
ENSDARG00000006169,100
ENSDARG00000006174,0
ENSDARG00000006181,51
ENSDARG00000006192,110
ENSDARG00000006196,30
ENSDARG00000006200,627
ENSDARG00000006202,86
ENSDARG00000006206,0
ENSDARG00000006207,8
ENSDARG00000006215,54
ENSDARG00000006219,66
ENSDARG00000006220,11
ENSDARG00000006225,130
ENSDARG00000006235,159
ENSDARG00000006240,7
ENSDARG00000006242,403
ENSDARG00000006251,102
ENSDARG00000006253,10
ENSDARG00000006257,483
ENSDARG00000006260,732
ENSDARG00000006266,130
ENSDARG00000006272,130
ENSDARG00000006279,7
ENSDARG00000006283,75
ENSDARG00000006288,30
ENSDARG00000006290,12
ENSDARG00000006292,0
ENSDARG00000006299,96
ENSDARG00000006300,22
ENSDARG00000006301,306
ENSDARG00000006307,34
ENSDARG00000006308,14
ENSDARG00000006314,114
ENSDARG00000006316,349
ENSDARG00000006332,217
ENSDARG00000006341,4
ENSDARG00000006345,45
ENSDARG00000006350,0
ENSDARG00000006353,12
ENSDARG00000006356,46
ENSDARG00000006368,7
ENSDARG00000006370,159
ENSDARG00000006372,0
ENSDARG00000006383,244
ENSDARG00000006385,17
ENSDARG00000006389,199
ENSDARG00000006392,67
ENSDARG00000006395,382
ENSDARG00000006396,424
ENSDARG00000006397,103
ENSDARG00000006399,105
ENSDARG00000006408,27
ENSDARG00000006409,5
ENSDARG00000006413,26
ENSDARG00000006420,241
ENSDARG00000006422,48
ENSDARG00000006427,146
ENSDARG00000006434,1
ENSDARG00000006447,0
ENSDARG00000006456,11
ENSDARG00000006467,87
ENSDARG00000006468,1
ENSDARG00000006474,0
ENSDARG00000006477,29
ENSDARG00000006487,174
ENSDARG00000006491,4
ENSDARG00000006494,66
ENSDARG00000006497,467
ENSDARG00000006501,0
ENSDARG00000006508,48
ENSDARG00000006514,26
ENSDARG00000006522,1
ENSDARG00000006524,286
ENSDARG00000006526,544
ENSDARG00000006527,180
ENSDARG00000006544,1
ENSDARG00000006545,29
ENSDARG00000006546,220
ENSDARG00000006553,19
ENSDARG00000006560,0
ENSDARG00000006566,156
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,3
ENSDARG00000006580,0
ENSDARG00000006584,252
ENSDARG00000006585,90
ENSDARG00000006588,0
ENSDARG00000006598,5
ENSDARG00000006600,104
ENSDARG00000006601,128
ENSDARG00000006602,14
ENSDARG00000006603,6
ENSDARG00000006604,15
ENSDARG00000006607,33
ENSDARG00000006609,20
ENSDARG00000006615,27
ENSDARG00000006617,28
ENSDARG00000006621,117
ENSDARG00000006624,34
ENSDARG00000006636,43
ENSDARG00000006639,47
ENSDARG00000006640,61
ENSDARG00000006642,7
ENSDARG00000006666,0
ENSDARG00000006672,38
ENSDARG00000006677,29
ENSDARG00000006678,23
ENSDARG00000006683,75
ENSDARG00000006691,373
ENSDARG00000006712,57
ENSDARG00000006719,183
