B8,Counts
ENSDARG00000001767,0
ENSDARG00000001769,39
ENSDARG00000001771,0
ENSDARG00000001776,5
ENSDARG00000001777,24
ENSDARG00000001781,2
ENSDARG00000001782,5
ENSDARG00000001785,37
ENSDARG00000001788,73
ENSDARG00000001803,14
ENSDARG00000001804,0
ENSDARG00000001807,42
ENSDARG00000001817,1
ENSDARG00000001818,32
ENSDARG00000001825,0
ENSDARG00000001829,93
ENSDARG00000001835,18
ENSDARG00000001857,66
ENSDARG00000001859,0
ENSDARG00000001870,476
ENSDARG00000001873,10
ENSDARG00000001879,43
ENSDARG00000001880,11
ENSDARG00000001881,71
ENSDARG00000001882,9
ENSDARG00000001888,32
ENSDARG00000001889,123
ENSDARG00000001890,72
ENSDARG00000001891,8
ENSDARG00000001897,3
ENSDARG00000001898,4
ENSDARG00000001906,0
ENSDARG00000001909,0
ENSDARG00000001910,90
ENSDARG00000001912,0
ENSDARG00000001913,21
ENSDARG00000001929,18
ENSDARG00000001930,0
ENSDARG00000001933,20
ENSDARG00000001937,14
ENSDARG00000001939,2
ENSDARG00000001940,64
ENSDARG00000001950,463
ENSDARG00000001953,22
ENSDARG00000001968,80
ENSDARG00000001969,13
ENSDARG00000001971,1
ENSDARG00000001975,0
ENSDARG00000001976,25
ENSDARG00000001993,11
ENSDARG00000001994,323
ENSDARG00000001999,21
ENSDARG00000002002,5
ENSDARG00000002006,52
ENSDARG00000002013,23
ENSDARG00000002016,12
ENSDARG00000002020,143
ENSDARG00000002021,31
ENSDARG00000002026,39
ENSDARG00000002031,0
ENSDARG00000002037,8
ENSDARG00000002060,0
ENSDARG00000002071,40
ENSDARG00000002077,6
ENSDARG00000002082,15
ENSDARG00000002084,65
ENSDARG00000002097,3
ENSDARG00000002127,76
ENSDARG00000002128,8
ENSDARG00000002131,64
ENSDARG00000002165,0
ENSDARG00000002167,18
ENSDARG00000002168,18
ENSDARG00000002172,5
ENSDARG00000002174,18
ENSDARG00000002184,9
ENSDARG00000002190,20
ENSDARG00000002192,16
ENSDARG00000002193,598
ENSDARG00000002194,0
ENSDARG00000002196,32
ENSDARG00000002197,10
ENSDARG00000002204,6
ENSDARG00000002210,3
ENSDARG00000002213,10
ENSDARG00000002215,10
ENSDARG00000002216,6
ENSDARG00000002217,68
ENSDARG00000002219,5
ENSDARG00000002220,18
ENSDARG00000002230,105
ENSDARG00000002231,8
ENSDARG00000002235,116
ENSDARG00000002240,7
ENSDARG00000002241,0
ENSDARG00000002249,59
ENSDARG00000002255,49
ENSDARG00000002259,0
ENSDARG00000002264,24
ENSDARG00000002267,58
ENSDARG00000002271,175
ENSDARG00000002285,8
ENSDARG00000002293,0
ENSDARG00000002295,5
ENSDARG00000002298,2
ENSDARG00000002299,0
ENSDARG00000002300,0
ENSDARG00000002304,4
ENSDARG00000002305,65
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,102
ENSDARG00000002333,24
ENSDARG00000002336,39
ENSDARG00000002339,4
ENSDARG00000002344,397
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,11
ENSDARG00000002365,10
ENSDARG00000002369,131
ENSDARG00000002377,10
ENSDARG00000002385,53
ENSDARG00000002391,0
ENSDARG00000002394,0
ENSDARG00000002396,66
ENSDARG00000002401,2
ENSDARG00000002402,3
ENSDARG00000002403,38
ENSDARG00000002405,19
ENSDARG00000002406,0
ENSDARG00000002411,24
ENSDARG00000002445,21
ENSDARG00000002463,0
ENSDARG00000002467,1
ENSDARG00000002479,25
ENSDARG00000002483,0
ENSDARG00000002487,23
ENSDARG00000002494,25
ENSDARG00000002506,0
ENSDARG00000002507,0
ENSDARG00000002508,165
ENSDARG00000002509,0
ENSDARG00000002510,0
ENSDARG00000002523,59
ENSDARG00000002533,0
ENSDARG00000002536,43
ENSDARG00000002538,16
ENSDARG00000002546,11
ENSDARG00000002549,10
ENSDARG00000002552,105
ENSDARG00000002564,18
ENSDARG00000002571,45
ENSDARG00000002576,17
ENSDARG00000002582,11
ENSDARG00000002587,210
ENSDARG00000002589,257
ENSDARG00000002591,58
ENSDARG00000002593,1
ENSDARG00000002597,0
ENSDARG00000002600,67
ENSDARG00000002601,2
ENSDARG00000002607,21
ENSDARG00000002609,16
ENSDARG00000002613,2
ENSDARG00000002632,44
ENSDARG00000002634,9
ENSDARG00000002635,95
ENSDARG00000002642,5
ENSDARG00000002644,43
ENSDARG00000002656,34
ENSDARG00000002659,145
ENSDARG00000002663,14
ENSDARG00000002666,0
ENSDARG00000002670,28
ENSDARG00000002682,38
ENSDARG00000002685,0
ENSDARG00000002690,18
ENSDARG00000002696,275
ENSDARG00000002701,1
ENSDARG00000002707,0
ENSDARG00000002710,437
ENSDARG00000002720,23
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,56
ENSDARG00000002732,7
ENSDARG00000002745,179
ENSDARG00000002748,16
ENSDARG00000002750,42
ENSDARG00000002754,0
ENSDARG00000002758,501
ENSDARG00000002760,5
ENSDARG00000002764,1
ENSDARG00000002768,1143
ENSDARG00000002771,19
ENSDARG00000002779,0
ENSDARG00000002787,80
ENSDARG00000002790,164
ENSDARG00000002791,687
ENSDARG00000002792,44
ENSDARG00000002795,8
ENSDARG00000002797,0
ENSDARG00000002798,1
ENSDARG00000002816,39
ENSDARG00000002826,20
ENSDARG00000002830,0
ENSDARG00000002831,11
ENSDARG00000002840,58
ENSDARG00000002847,7
ENSDARG00000002872,6
ENSDARG00000002877,24
ENSDARG00000002880,68
ENSDARG00000002894,8
ENSDARG00000002897,17
ENSDARG00000002909,46
ENSDARG00000002912,16
ENSDARG00000002916,55
ENSDARG00000002917,5
ENSDARG00000002933,9
ENSDARG00000002937,60
ENSDARG00000002945,17
ENSDARG00000002947,21
ENSDARG00000002949,87
ENSDARG00000002952,30
ENSDARG00000002956,10
ENSDARG00000002959,2
ENSDARG00000002967,64
ENSDARG00000002968,32
ENSDARG00000002970,91
ENSDARG00000002971,26
ENSDARG00000002986,2
ENSDARG00000002988,53
ENSDARG00000002991,46
ENSDARG00000002994,24
ENSDARG00000003008,48
ENSDARG00000003017,33
ENSDARG00000003020,22
ENSDARG00000003021,3
ENSDARG00000003022,30
ENSDARG00000003027,1
ENSDARG00000003032,350
ENSDARG00000003035,203
ENSDARG00000003041,0
ENSDARG00000003046,22
ENSDARG00000003054,2
ENSDARG00000003058,6
ENSDARG00000003061,2
ENSDARG00000003068,46
ENSDARG00000003069,16
ENSDARG00000003077,16
ENSDARG00000003081,2704
ENSDARG00000003084,6
ENSDARG00000003085,7
ENSDARG00000003087,39
ENSDARG00000003090,0
ENSDARG00000003091,4
ENSDARG00000003098,132
ENSDARG00000003109,22
ENSDARG00000003113,43
ENSDARG00000003127,52
ENSDARG00000003132,7
ENSDARG00000003142,0
ENSDARG00000003144,2
ENSDARG00000003146,4
ENSDARG00000003151,95
ENSDARG00000003153,25
ENSDARG00000003157,16
ENSDARG00000003165,2
ENSDARG00000003167,62
ENSDARG00000003169,311
ENSDARG00000003175,6
ENSDARG00000003181,0
ENSDARG00000003189,117
ENSDARG00000003193,7
ENSDARG00000003197,0
ENSDARG00000003200,8
ENSDARG00000003203,28
ENSDARG00000003205,9
ENSDARG00000003206,4
ENSDARG00000003207,17
ENSDARG00000003208,19
ENSDARG00000003210,15
ENSDARG00000003213,145
ENSDARG00000003216,44
ENSDARG00000003217,20
ENSDARG00000003219,23
ENSDARG00000003229,0
ENSDARG00000003235,0
ENSDARG00000003244,14
ENSDARG00000003250,8
ENSDARG00000003251,4
ENSDARG00000003257,6
ENSDARG00000003259,2
ENSDARG00000003269,189
ENSDARG00000003270,13
ENSDARG00000003281,51
ENSDARG00000003287,2
ENSDARG00000003290,4
ENSDARG00000003293,48
ENSDARG00000003303,0
ENSDARG00000003307,125
ENSDARG00000003308,42
ENSDARG00000003311,21
ENSDARG00000003313,0
ENSDARG00000003320,88
ENSDARG00000003326,0
ENSDARG00000003328,12
ENSDARG00000003344,0
ENSDARG00000003373,3
ENSDARG00000003375,8
ENSDARG00000003380,8
ENSDARG00000003381,2
ENSDARG00000003382,13
ENSDARG00000003383,20
ENSDARG00000003395,39
ENSDARG00000003398,1
ENSDARG00000003399,0
ENSDARG00000003403,107
ENSDARG00000003411,14
ENSDARG00000003414,0
ENSDARG00000003420,9
ENSDARG00000003421,52
ENSDARG00000003429,13
ENSDARG00000003444,8
ENSDARG00000003446,30
ENSDARG00000003449,60
ENSDARG00000003462,50
ENSDARG00000003469,36
ENSDARG00000003475,0
ENSDARG00000003486,83
ENSDARG00000003487,133
ENSDARG00000003495,43
ENSDARG00000003512,192
ENSDARG00000003517,4
ENSDARG00000003519,48
ENSDARG00000003520,22
ENSDARG00000003523,0
ENSDARG00000003526,60
ENSDARG00000003527,6
ENSDARG00000003531,35
ENSDARG00000003533,13
ENSDARG00000003544,26
ENSDARG00000003553,0
ENSDARG00000003564,7
ENSDARG00000003570,184
ENSDARG00000003573,20
ENSDARG00000003576,2
ENSDARG00000003584,26
ENSDARG00000003592,3
ENSDARG00000003599,2161
ENSDARG00000003607,23
ENSDARG00000003615,1
ENSDARG00000003616,43
ENSDARG00000003631,87
ENSDARG00000003632,0
ENSDARG00000003635,0
ENSDARG00000003641,0
ENSDARG00000003642,34
ENSDARG00000003655,181
ENSDARG00000003675,0
ENSDARG00000003680,75
ENSDARG00000003681,251
ENSDARG00000003684,36
ENSDARG00000003693,31
ENSDARG00000003695,183
ENSDARG00000003697,0
ENSDARG00000003699,38
ENSDARG00000003701,0
ENSDARG00000003705,53
ENSDARG00000003706,3
ENSDARG00000003732,0
ENSDARG00000003749,8
ENSDARG00000003750,25
ENSDARG00000003751,34
ENSDARG00000003754,20
ENSDARG00000003757,9
ENSDARG00000003769,6
ENSDARG00000003776,11
ENSDARG00000003779,64
ENSDARG00000003789,45
ENSDARG00000003795,416
ENSDARG00000003797,2
ENSDARG00000003803,0
ENSDARG00000003808,42
ENSDARG00000003811,201
ENSDARG00000003818,36
ENSDARG00000003820,91
ENSDARG00000003822,2
ENSDARG00000003827,7
ENSDARG00000003829,63
ENSDARG00000003835,210
ENSDARG00000003841,10
ENSDARG00000003845,10
ENSDARG00000003846,8
ENSDARG00000003854,96
ENSDARG00000003860,22
ENSDARG00000003865,2
ENSDARG00000003866,2
ENSDARG00000003867,1
ENSDARG00000003869,11
ENSDARG00000003872,39
ENSDARG00000003877,142
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,23
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,0
ENSDARG00000003910,92
ENSDARG00000003920,98
ENSDARG00000003925,0
ENSDARG00000003927,35
ENSDARG00000003931,15
ENSDARG00000003934,0
ENSDARG00000003938,53
ENSDARG00000003940,50
ENSDARG00000003941,40
ENSDARG00000003944,0
ENSDARG00000003952,131
ENSDARG00000003961,0
ENSDARG00000003963,52
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,11
ENSDARG00000003971,7
ENSDARG00000003973,20
ENSDARG00000003974,22
ENSDARG00000003977,7
ENSDARG00000003984,25
ENSDARG00000003989,46
ENSDARG00000003991,29
ENSDARG00000003994,9
ENSDARG00000003998,1
ENSDARG00000004015,0
ENSDARG00000004017,4
ENSDARG00000004018,13
ENSDARG00000004023,150
ENSDARG00000004034,37
ENSDARG00000004037,14
ENSDARG00000004046,25
ENSDARG00000004049,48
ENSDARG00000004051,2
ENSDARG00000004055,44
ENSDARG00000004059,0
ENSDARG00000004060,367
ENSDARG00000004074,97
ENSDARG00000004078,48
ENSDARG00000004082,0
ENSDARG00000004094,131
ENSDARG00000004105,29
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,45
ENSDARG00000004130,0
ENSDARG00000004131,3
ENSDARG00000004132,164
ENSDARG00000004150,28
ENSDARG00000004151,7
ENSDARG00000004154,0
ENSDARG00000004158,0
ENSDARG00000004160,21
ENSDARG00000004161,68
ENSDARG00000004167,5
ENSDARG00000004169,18
ENSDARG00000004171,12
ENSDARG00000004173,172
ENSDARG00000004174,145
ENSDARG00000004176,22
ENSDARG00000004177,40
ENSDARG00000004184,94
ENSDARG00000004187,10
ENSDARG00000004189,11
ENSDARG00000004196,46
ENSDARG00000004199,2
ENSDARG00000004204,0
ENSDARG00000004211,37
ENSDARG00000004218,15
ENSDARG00000004219,0
ENSDARG00000004227,23
ENSDARG00000004232,7
ENSDARG00000004243,8
ENSDARG00000004246,133
ENSDARG00000004251,19
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,37
ENSDARG00000004262,26
ENSDARG00000004270,60
ENSDARG00000004274,0
ENSDARG00000004280,1
ENSDARG00000004282,2
ENSDARG00000004291,10
ENSDARG00000004296,27
ENSDARG00000004297,113
ENSDARG00000004301,4
ENSDARG00000004302,32
ENSDARG00000004305,6
ENSDARG00000004306,22
ENSDARG00000004307,0
ENSDARG00000004308,0
ENSDARG00000004311,7
ENSDARG00000004318,0
ENSDARG00000004322,0
ENSDARG00000004325,0
ENSDARG00000004328,4
ENSDARG00000004336,69
ENSDARG00000004343,3
ENSDARG00000004358,59
ENSDARG00000004363,24
ENSDARG00000004372,16
ENSDARG00000004377,26
ENSDARG00000004378,8
ENSDARG00000004386,26
ENSDARG00000004392,14
ENSDARG00000004396,0
ENSDARG00000004402,9
ENSDARG00000004405,0
ENSDARG00000004406,11
ENSDARG00000004415,153
ENSDARG00000004427,4
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,21
ENSDARG00000004447,0
ENSDARG00000004451,9
ENSDARG00000004452,201
ENSDARG00000004455,1
ENSDARG00000004459,0
ENSDARG00000004460,5
ENSDARG00000004470,50
ENSDARG00000004472,12
ENSDARG00000004473,8
ENSDARG00000004492,0
ENSDARG00000004497,3
ENSDARG00000004498,0
ENSDARG00000004502,16
ENSDARG00000004517,5
ENSDARG00000004525,12
ENSDARG00000004527,1
ENSDARG00000004529,0
ENSDARG00000004537,261
ENSDARG00000004539,20
ENSDARG00000004561,0
ENSDARG00000004574,0
ENSDARG00000004576,0
ENSDARG00000004580,39
ENSDARG00000004581,55
ENSDARG00000004586,14
ENSDARG00000004587,16
ENSDARG00000004588,379
ENSDARG00000004592,29
ENSDARG00000004594,26
ENSDARG00000004597,26
ENSDARG00000004598,0
ENSDARG00000004616,0
ENSDARG00000004618,0
ENSDARG00000004621,166
ENSDARG00000004627,3
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,340
ENSDARG00000004635,73
ENSDARG00000004636,43
ENSDARG00000004643,51
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,30
ENSDARG00000004672,192
ENSDARG00000004680,16
ENSDARG00000004687,1
ENSDARG00000004692,47
ENSDARG00000004695,17
ENSDARG00000004696,15
ENSDARG00000004697,7
ENSDARG00000004702,118
ENSDARG00000004706,20
ENSDARG00000004712,18
ENSDARG00000004713,4
ENSDARG00000004714,81
ENSDARG00000004721,7
ENSDARG00000004724,13
ENSDARG00000004726,48
ENSDARG00000004735,139
ENSDARG00000004745,12
ENSDARG00000004748,12
ENSDARG00000004753,16
ENSDARG00000004754,76
ENSDARG00000004757,926
ENSDARG00000004763,0
ENSDARG00000004771,0
ENSDARG00000004774,28
ENSDARG00000004782,147
ENSDARG00000004785,58
ENSDARG00000004789,42
ENSDARG00000004794,1
ENSDARG00000004796,62
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,73
ENSDARG00000004836,78
ENSDARG00000004840,44
ENSDARG00000004843,32
ENSDARG00000004851,30
ENSDARG00000004861,77
ENSDARG00000004864,0
ENSDARG00000004866,13
ENSDARG00000004869,1
ENSDARG00000004870,16
ENSDARG00000004871,0
ENSDARG00000004874,2
ENSDARG00000004875,2
ENSDARG00000004877,77
ENSDARG00000004880,0
ENSDARG00000004889,0
ENSDARG00000004891,54
ENSDARG00000004898,0
ENSDARG00000004904,11
ENSDARG00000004906,38
ENSDARG00000004925,0
ENSDARG00000004930,170
ENSDARG00000004931,29
ENSDARG00000004932,5
ENSDARG00000004937,0
ENSDARG00000004939,34
ENSDARG00000004948,83
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,1
ENSDARG00000004956,19
ENSDARG00000004964,15
ENSDARG00000004979,5
ENSDARG00000004988,59
ENSDARG00000005002,2
ENSDARG00000005004,0
ENSDARG00000005010,3
ENSDARG00000005015,84
ENSDARG00000005023,6
ENSDARG00000005026,137
ENSDARG00000005034,34
ENSDARG00000005049,2
ENSDARG00000005050,27
ENSDARG00000005057,5
ENSDARG00000005058,41
ENSDARG00000005078,3
ENSDARG00000005085,36
ENSDARG00000005092,13
ENSDARG00000005095,7
ENSDARG00000005098,15
ENSDARG00000005104,24
ENSDARG00000005108,15
ENSDARG00000005112,96
ENSDARG00000005115,10
ENSDARG00000005122,79
ENSDARG00000005126,29
ENSDARG00000005128,0
ENSDARG00000005134,43
ENSDARG00000005139,10
ENSDARG00000005141,37
ENSDARG00000005150,6
ENSDARG00000005154,0
ENSDARG00000005159,40
ENSDARG00000005162,136
ENSDARG00000005163,3
ENSDARG00000005172,7
ENSDARG00000005176,0
ENSDARG00000005179,5
ENSDARG00000005185,48
ENSDARG00000005186,113
ENSDARG00000005191,240
ENSDARG00000005210,2
ENSDARG00000005216,5
ENSDARG00000005218,0
ENSDARG00000005220,4
ENSDARG00000005221,24
ENSDARG00000005230,18
ENSDARG00000005232,31
ENSDARG00000005236,397
ENSDARG00000005246,21
ENSDARG00000005251,9
ENSDARG00000005254,23
ENSDARG00000005271,0
ENSDARG00000005274,0
ENSDARG00000005284,0
ENSDARG00000005314,0
ENSDARG00000005315,94
ENSDARG00000005318,1
ENSDARG00000005320,10
ENSDARG00000005327,10
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,5
ENSDARG00000005350,52
ENSDARG00000005355,27
ENSDARG00000005356,16
ENSDARG00000005359,32
ENSDARG00000005364,0
ENSDARG00000005368,57
ENSDARG00000005371,7
ENSDARG00000005372,52
ENSDARG00000005374,28
ENSDARG00000005382,9
ENSDARG00000005392,1
ENSDARG00000005394,57
ENSDARG00000005397,65
ENSDARG00000005414,0
ENSDARG00000005416,10
ENSDARG00000005423,30
ENSDARG00000005425,40
ENSDARG00000005448,3
ENSDARG00000005451,140
ENSDARG00000005453,56
ENSDARG00000005454,9
ENSDARG00000005456,61
ENSDARG00000005458,48
ENSDARG00000005462,70
ENSDARG00000005463,75
ENSDARG00000005464,5
ENSDARG00000005468,72
ENSDARG00000005476,103
ENSDARG00000005479,281
ENSDARG00000005481,18
ENSDARG00000005482,134
ENSDARG00000005485,9
ENSDARG00000005500,0
ENSDARG00000005510,0
ENSDARG00000005513,751
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,0
ENSDARG00000005526,57
ENSDARG00000005536,88
ENSDARG00000005540,100
ENSDARG00000005541,5
ENSDARG00000005544,27
ENSDARG00000005547,11
ENSDARG00000005549,59
ENSDARG00000005551,12
ENSDARG00000005559,14
ENSDARG00000005560,78
ENSDARG00000005561,13
ENSDARG00000005565,3
ENSDARG00000005574,21
ENSDARG00000005576,79
ENSDARG00000005578,56
ENSDARG00000005586,5
ENSDARG00000005590,24
ENSDARG00000005595,14
ENSDARG00000005606,44
ENSDARG00000005612,12
ENSDARG00000005616,17
ENSDARG00000005619,3
ENSDARG00000005625,68
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,27
ENSDARG00000005640,0
ENSDARG00000005643,13
ENSDARG00000005645,65
ENSDARG00000005648,17
ENSDARG00000005651,28
ENSDARG00000005652,66
ENSDARG00000005670,77
ENSDARG00000005673,0
ENSDARG00000005675,50
ENSDARG00000005679,45
ENSDARG00000005690,12
ENSDARG00000005699,131
ENSDARG00000005704,29
ENSDARG00000005713,2
ENSDARG00000005716,13
ENSDARG00000005738,7
ENSDARG00000005739,30
ENSDARG00000005749,4
ENSDARG00000005754,133
ENSDARG00000005762,19
ENSDARG00000005772,30
ENSDARG00000005774,143
ENSDARG00000005775,371
ENSDARG00000005776,3
ENSDARG00000005780,0
ENSDARG00000005783,134
ENSDARG00000005786,38
ENSDARG00000005789,14
ENSDARG00000005791,545
ENSDARG00000005799,3
ENSDARG00000005800,22
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,35
ENSDARG00000005827,53
ENSDARG00000005828,0
ENSDARG00000005834,67
ENSDARG00000005840,46
ENSDARG00000005841,63
ENSDARG00000005842,31
ENSDARG00000005853,0
ENSDARG00000005861,264
ENSDARG00000005865,0
ENSDARG00000005867,54
ENSDARG00000005870,0
ENSDARG00000005883,30
ENSDARG00000005891,26
ENSDARG00000005894,1
ENSDARG00000005897,9
ENSDARG00000005908,62
ENSDARG00000005913,16
ENSDARG00000005915,51
ENSDARG00000005916,18
ENSDARG00000005924,113
ENSDARG00000005926,1
ENSDARG00000005927,38
ENSDARG00000005941,103
ENSDARG00000005942,0
ENSDARG00000005943,3
ENSDARG00000005945,44
ENSDARG00000005948,4
ENSDARG00000005972,17
ENSDARG00000005980,16
ENSDARG00000005989,4
ENSDARG00000005993,4
ENSDARG00000006003,55
ENSDARG00000006008,79
ENSDARG00000006010,10
ENSDARG00000006011,5
ENSDARG00000006019,56
ENSDARG00000006025,21
ENSDARG00000006029,0
ENSDARG00000006031,298
ENSDARG00000006038,10
ENSDARG00000006040,28
ENSDARG00000006044,18
ENSDARG00000006052,0
ENSDARG00000006060,91
ENSDARG00000006062,102
ENSDARG00000006065,0
ENSDARG00000006074,9
ENSDARG00000006079,0
ENSDARG00000006092,209
ENSDARG00000006093,2
ENSDARG00000006094,91
ENSDARG00000006109,0
ENSDARG00000006110,4
ENSDARG00000006112,51
ENSDARG00000006120,30
ENSDARG00000006124,292
ENSDARG00000006125,42
ENSDARG00000006128,154
ENSDARG00000006137,0
ENSDARG00000006151,12
ENSDARG00000006169,50
ENSDARG00000006174,0
ENSDARG00000006181,19
ENSDARG00000006192,28
ENSDARG00000006196,5
ENSDARG00000006200,193
ENSDARG00000006202,117
ENSDARG00000006206,2
ENSDARG00000006207,3
ENSDARG00000006215,15
ENSDARG00000006219,40
ENSDARG00000006220,30
ENSDARG00000006225,133
ENSDARG00000006235,17
ENSDARG00000006240,31
ENSDARG00000006242,327
ENSDARG00000006251,51
ENSDARG00000006253,27
ENSDARG00000006257,150
ENSDARG00000006260,299
ENSDARG00000006266,126
ENSDARG00000006272,59
ENSDARG00000006279,9
ENSDARG00000006283,78
ENSDARG00000006288,6
ENSDARG00000006290,12
ENSDARG00000006292,1
ENSDARG00000006299,114
ENSDARG00000006300,5
ENSDARG00000006301,47
ENSDARG00000006307,32
ENSDARG00000006308,1
ENSDARG00000006314,69
ENSDARG00000006316,277
ENSDARG00000006332,84
ENSDARG00000006341,6
ENSDARG00000006345,9
ENSDARG00000006350,0
ENSDARG00000006353,15
ENSDARG00000006356,53
ENSDARG00000006368,0
ENSDARG00000006370,26
ENSDARG00000006372,0
ENSDARG00000006383,53
ENSDARG00000006385,13
ENSDARG00000006389,46
ENSDARG00000006392,7
ENSDARG00000006395,286
ENSDARG00000006396,145
ENSDARG00000006397,24
ENSDARG00000006399,124
ENSDARG00000006408,20
ENSDARG00000006409,0
ENSDARG00000006413,21
ENSDARG00000006420,41
ENSDARG00000006422,21
ENSDARG00000006427,24
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,14
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,34
ENSDARG00000006487,131
ENSDARG00000006491,0
ENSDARG00000006494,27
ENSDARG00000006497,244
ENSDARG00000006501,0
ENSDARG00000006508,5
ENSDARG00000006514,0
ENSDARG00000006522,9
ENSDARG00000006524,156
ENSDARG00000006526,306
ENSDARG00000006527,120
ENSDARG00000006544,9
ENSDARG00000006545,39
ENSDARG00000006546,50
ENSDARG00000006553,32
ENSDARG00000006560,1
ENSDARG00000006566,43
ENSDARG00000006567,4
ENSDARG00000006568,2
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,119
ENSDARG00000006585,18
ENSDARG00000006588,291
ENSDARG00000006598,5
ENSDARG00000006600,18
ENSDARG00000006601,24
ENSDARG00000006602,0
ENSDARG00000006603,8
ENSDARG00000006604,2
ENSDARG00000006607,9
ENSDARG00000006609,26
ENSDARG00000006615,19
ENSDARG00000006617,40
ENSDARG00000006621,44
ENSDARG00000006624,29
ENSDARG00000006636,52
ENSDARG00000006639,26
ENSDARG00000006640,17
ENSDARG00000006642,33
ENSDARG00000006666,0
ENSDARG00000006672,9
ENSDARG00000006677,12
ENSDARG00000006678,0
ENSDARG00000006683,44
ENSDARG00000006691,177
ENSDARG00000006712,25
ENSDARG00000006719,0
ENSDARG00000006747,113
