E1,Counts
ENSDARG00000002591,39
ENSDARG00000002593,24
ENSDARG00000002597,0
ENSDARG00000002600,64
ENSDARG00000002601,6
ENSDARG00000002607,22
ENSDARG00000002609,5
ENSDARG00000002613,10
ENSDARG00000002632,110
ENSDARG00000002634,43
ENSDARG00000002635,52
ENSDARG00000002642,21
ENSDARG00000002644,62
ENSDARG00000002656,36
ENSDARG00000002659,114
ENSDARG00000002663,50
ENSDARG00000002666,3
ENSDARG00000002670,34
ENSDARG00000002682,116
ENSDARG00000002685,0
ENSDARG00000002690,67
ENSDARG00000002696,348
ENSDARG00000002701,6
ENSDARG00000002707,0
ENSDARG00000002710,996
ENSDARG00000002720,39
ENSDARG00000002722,0
ENSDARG00000002728,6
ENSDARG00000002731,231
ENSDARG00000002732,37
ENSDARG00000002745,343
ENSDARG00000002748,38
ENSDARG00000002750,10
ENSDARG00000002754,3
ENSDARG00000002758,854
ENSDARG00000002760,3
ENSDARG00000002764,23
ENSDARG00000002768,4627
ENSDARG00000002771,31
ENSDARG00000002779,15
ENSDARG00000002787,78
ENSDARG00000002790,218
ENSDARG00000002791,1140
ENSDARG00000002792,153
ENSDARG00000002795,8
ENSDARG00000002797,0
ENSDARG00000002798,25
ENSDARG00000002816,44
ENSDARG00000002826,5
ENSDARG00000002830,10
ENSDARG00000002831,12
ENSDARG00000002840,72
ENSDARG00000002847,23
ENSDARG00000002872,20
ENSDARG00000002877,124
ENSDARG00000002880,89
ENSDARG00000002894,10
ENSDARG00000002897,47
ENSDARG00000002909,79
ENSDARG00000002912,35
ENSDARG00000002916,115
ENSDARG00000002917,27
ENSDARG00000002933,18
ENSDARG00000002937,150
ENSDARG00000002945,20
ENSDARG00000002947,22
ENSDARG00000002949,232
ENSDARG00000002952,99
ENSDARG00000002956,11
ENSDARG00000002959,0
ENSDARG00000002967,123
ENSDARG00000002968,261
ENSDARG00000002970,46
ENSDARG00000002971,30
ENSDARG00000002986,41
ENSDARG00000002988,287
ENSDARG00000002991,22
ENSDARG00000002994,32
ENSDARG00000003008,109
ENSDARG00000003017,43
ENSDARG00000003020,14
ENSDARG00000003021,20
ENSDARG00000003022,7
ENSDARG00000003027,13
ENSDARG00000003032,1236
ENSDARG00000003035,413
ENSDARG00000003041,1
ENSDARG00000003046,36
ENSDARG00000003054,0
ENSDARG00000003058,75
ENSDARG00000003061,33
ENSDARG00000003068,122
ENSDARG00000003069,33
ENSDARG00000003077,12
ENSDARG00000003081,7456
ENSDARG00000003084,12
ENSDARG00000003085,12
ENSDARG00000003087,138
ENSDARG00000003090,0
ENSDARG00000003091,79
ENSDARG00000003098,286
ENSDARG00000003109,53
ENSDARG00000003113,389
ENSDARG00000003127,60
ENSDARG00000003132,38
ENSDARG00000003142,29
ENSDARG00000003144,33
ENSDARG00000003146,3
ENSDARG00000003151,286
ENSDARG00000003153,39
ENSDARG00000003157,24
ENSDARG00000003165,40
ENSDARG00000003167,20
ENSDARG00000003169,340
ENSDARG00000003175,37
ENSDARG00000003181,3
ENSDARG00000003189,154
ENSDARG00000003193,20
ENSDARG00000003197,0
ENSDARG00000003200,9
ENSDARG00000003203,188
ENSDARG00000003205,39
ENSDARG00000003206,44
ENSDARG00000003207,31
ENSDARG00000003208,21
ENSDARG00000003210,29
ENSDARG00000003213,335
ENSDARG00000003216,270
ENSDARG00000003217,101
ENSDARG00000003219,76
ENSDARG00000003229,0
ENSDARG00000003235,22
ENSDARG00000003244,5
ENSDARG00000003250,37
ENSDARG00000003251,27
ENSDARG00000003257,21
ENSDARG00000003259,11
ENSDARG00000003269,146
ENSDARG00000003270,12
ENSDARG00000003281,42
ENSDARG00000003287,37
ENSDARG00000003290,11
ENSDARG00000003293,129
ENSDARG00000003303,0
ENSDARG00000003307,137
ENSDARG00000003308,39
ENSDARG00000003311,84
ENSDARG00000003313,30
ENSDARG00000003320,72
ENSDARG00000003326,0
ENSDARG00000003328,92
ENSDARG00000003344,9
ENSDARG00000003373,17
ENSDARG00000003375,33
ENSDARG00000003380,0
ENSDARG00000003381,47
ENSDARG00000003382,84
ENSDARG00000003383,55
ENSDARG00000003395,13
ENSDARG00000003398,17
ENSDARG00000003399,1
ENSDARG00000003403,59
ENSDARG00000003411,34
ENSDARG00000003414,6
ENSDARG00000003420,6
ENSDARG00000003421,90
ENSDARG00000003429,43
ENSDARG00000003444,18
ENSDARG00000003446,29
ENSDARG00000003449,53
ENSDARG00000003462,152
ENSDARG00000003469,18
ENSDARG00000003475,0
ENSDARG00000003486,162
ENSDARG00000003487,57
ENSDARG00000003495,174
ENSDARG00000003512,88
ENSDARG00000003517,11
ENSDARG00000003519,10
ENSDARG00000003520,41
ENSDARG00000003523,7
ENSDARG00000003526,246
ENSDARG00000003527,93
ENSDARG00000003531,69
ENSDARG00000003533,4
ENSDARG00000003544,43
ENSDARG00000003553,1
ENSDARG00000003564,52
ENSDARG00000003570,291
ENSDARG00000003573,42
ENSDARG00000003576,3
ENSDARG00000003584,50
ENSDARG00000003592,15
ENSDARG00000003599,3531
ENSDARG00000003607,44
ENSDARG00000003615,98
ENSDARG00000003616,117
ENSDARG00000003631,116
ENSDARG00000003632,3
ENSDARG00000003635,25
ENSDARG00000003641,37
ENSDARG00000003642,39
ENSDARG00000003655,303
ENSDARG00000003675,8
ENSDARG00000003680,122
ENSDARG00000003681,406
ENSDARG00000003684,118
ENSDARG00000003693,110
ENSDARG00000003695,572
ENSDARG00000003697,21
ENSDARG00000003699,128
ENSDARG00000003701,0
ENSDARG00000003705,122
ENSDARG00000003706,16
ENSDARG00000003732,6
ENSDARG00000003749,25
ENSDARG00000003750,55
ENSDARG00000003751,70
ENSDARG00000003754,45
ENSDARG00000003757,31
ENSDARG00000003769,12
ENSDARG00000003776,48
ENSDARG00000003779,145
ENSDARG00000003789,115
ENSDARG00000003795,1057
ENSDARG00000003797,12
ENSDARG00000003803,0
ENSDARG00000003808,94
ENSDARG00000003811,517
ENSDARG00000003818,111
ENSDARG00000003820,67
ENSDARG00000003822,7
ENSDARG00000003827,12
ENSDARG00000003829,109
ENSDARG00000003835,327
ENSDARG00000003841,18
ENSDARG00000003845,45
ENSDARG00000003846,5
ENSDARG00000003854,344
ENSDARG00000003860,126
ENSDARG00000003865,23
ENSDARG00000003866,145
ENSDARG00000003867,20
ENSDARG00000003869,36
ENSDARG00000003872,39
ENSDARG00000003877,86
ENSDARG00000003899,0
ENSDARG00000003900,1
ENSDARG00000003902,656
ENSDARG00000003903,4
ENSDARG00000003904,6
ENSDARG00000003909,9
ENSDARG00000003910,164
ENSDARG00000003920,148
ENSDARG00000003925,0
ENSDARG00000003927,59
ENSDARG00000003931,152
ENSDARG00000003934,16
ENSDARG00000003938,142
ENSDARG00000003940,94
ENSDARG00000003941,62
ENSDARG00000003944,0
ENSDARG00000003952,518
ENSDARG00000003961,17
ENSDARG00000003963,34
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,15
ENSDARG00000003971,26
ENSDARG00000003973,38
ENSDARG00000003974,100
ENSDARG00000003977,23
ENSDARG00000003984,29
ENSDARG00000003989,56
ENSDARG00000003991,47
ENSDARG00000003994,9
ENSDARG00000003998,5
ENSDARG00000004015,0
ENSDARG00000004017,22
ENSDARG00000004018,13
ENSDARG00000004023,125
ENSDARG00000004034,91
ENSDARG00000004037,25
ENSDARG00000004046,32
ENSDARG00000004049,45
ENSDARG00000004051,12
ENSDARG00000004055,114
ENSDARG00000004059,9
ENSDARG00000004060,692
ENSDARG00000004074,85
ENSDARG00000004078,85
ENSDARG00000004082,21
ENSDARG00000004094,181
ENSDARG00000004105,137
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,14
ENSDARG00000004115,44
ENSDARG00000004130,1
ENSDARG00000004131,21
ENSDARG00000004132,424
ENSDARG00000004150,16
ENSDARG00000004151,14
ENSDARG00000004154,1
ENSDARG00000004158,32
ENSDARG00000004160,133
ENSDARG00000004161,59
ENSDARG00000004167,10
ENSDARG00000004169,59
ENSDARG00000004171,12
ENSDARG00000004173,258
ENSDARG00000004174,386
ENSDARG00000004176,9
ENSDARG00000004177,61
ENSDARG00000004184,102
ENSDARG00000004187,11
ENSDARG00000004189,109
ENSDARG00000004196,212
ENSDARG00000004199,26
ENSDARG00000004204,9
ENSDARG00000004211,11
ENSDARG00000004218,21
ENSDARG00000004219,0
ENSDARG00000004227,66
ENSDARG00000004232,22
ENSDARG00000004243,6
ENSDARG00000004246,214
ENSDARG00000004251,20
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,193
ENSDARG00000004262,51
ENSDARG00000004270,60
ENSDARG00000004274,10
ENSDARG00000004280,24
ENSDARG00000004282,25
ENSDARG00000004291,43
ENSDARG00000004296,198
ENSDARG00000004297,184
ENSDARG00000004301,22
ENSDARG00000004302,15
ENSDARG00000004305,13
ENSDARG00000004306,2
ENSDARG00000004307,10
ENSDARG00000004308,9
ENSDARG00000004311,12
ENSDARG00000004318,23
ENSDARG00000004322,4
ENSDARG00000004325,0
ENSDARG00000004328,0
ENSDARG00000004336,80
ENSDARG00000004343,23
ENSDARG00000004358,31
ENSDARG00000004363,11
ENSDARG00000004372,53
ENSDARG00000004377,98
ENSDARG00000004378,36
ENSDARG00000004386,98
ENSDARG00000004392,0
ENSDARG00000004396,12
ENSDARG00000004402,19
ENSDARG00000004405,1
ENSDARG00000004406,26
ENSDARG00000004415,124
ENSDARG00000004427,4
ENSDARG00000004433,0
ENSDARG00000004436,3
ENSDARG00000004445,16
ENSDARG00000004447,0
ENSDARG00000004451,23
ENSDARG00000004452,363
ENSDARG00000004455,13
ENSDARG00000004459,5
ENSDARG00000004460,21
ENSDARG00000004470,203
ENSDARG00000004472,18
ENSDARG00000004473,31
ENSDARG00000004492,16
ENSDARG00000004497,22
ENSDARG00000004498,0
ENSDARG00000004502,16
ENSDARG00000004517,16
ENSDARG00000004525,38
ENSDARG00000004527,15
ENSDARG00000004529,5
ENSDARG00000004537,496
ENSDARG00000004539,40
ENSDARG00000004561,4
ENSDARG00000004574,13
ENSDARG00000004576,17
ENSDARG00000004580,29
ENSDARG00000004581,93
ENSDARG00000004586,0
ENSDARG00000004587,14
ENSDARG00000004588,405
ENSDARG00000004592,10
ENSDARG00000004594,19
ENSDARG00000004597,39
ENSDARG00000004598,0
ENSDARG00000004616,6
ENSDARG00000004618,18
ENSDARG00000004621,216
ENSDARG00000004627,2
ENSDARG00000004632,21
ENSDARG00000004633,1
ENSDARG00000004634,158
ENSDARG00000004635,159
ENSDARG00000004636,40
ENSDARG00000004643,50
ENSDARG00000004647,2
ENSDARG00000004648,0
ENSDARG00000004658,139
ENSDARG00000004672,188
ENSDARG00000004680,25
ENSDARG00000004687,31
ENSDARG00000004692,163
ENSDARG00000004695,6
ENSDARG00000004696,43
ENSDARG00000004697,45
ENSDARG00000004702,56
ENSDARG00000004706,63
ENSDARG00000004712,26
ENSDARG00000004713,3
ENSDARG00000004714,147
ENSDARG00000004721,6
ENSDARG00000004724,72
ENSDARG00000004726,77
ENSDARG00000004735,284
ENSDARG00000004745,9
ENSDARG00000004748,33
ENSDARG00000004753,38
ENSDARG00000004754,125
ENSDARG00000004757,2534
ENSDARG00000004763,0
ENSDARG00000004771,20
ENSDARG00000004774,117
ENSDARG00000004782,352
ENSDARG00000004785,204
ENSDARG00000004789,64
ENSDARG00000004794,8
ENSDARG00000004796,131
ENSDARG00000004806,17
ENSDARG00000004823,0
ENSDARG00000004830,261
ENSDARG00000004836,46
ENSDARG00000004840,40
ENSDARG00000004843,99
ENSDARG00000004851,9
ENSDARG00000004861,21
ENSDARG00000004864,0
ENSDARG00000004866,73
ENSDARG00000004869,26
ENSDARG00000004870,12
ENSDARG00000004871,3
ENSDARG00000004874,0
ENSDARG00000004875,22
ENSDARG00000004877,345
ENSDARG00000004880,12
ENSDARG00000004889,1
ENSDARG00000004891,57
ENSDARG00000004898,0
ENSDARG00000004904,56
ENSDARG00000004906,93
ENSDARG00000004925,2
ENSDARG00000004930,412
ENSDARG00000004931,24
ENSDARG00000004932,20
ENSDARG00000004937,0
ENSDARG00000004939,19
ENSDARG00000004948,247
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,105
ENSDARG00000004956,38
ENSDARG00000004964,93
ENSDARG00000004979,22
ENSDARG00000004988,51
ENSDARG00000005002,12
ENSDARG00000005004,22
ENSDARG00000005010,0
ENSDARG00000005015,200
ENSDARG00000005023,57
ENSDARG00000005026,167
ENSDARG00000005034,52
ENSDARG00000005049,5
ENSDARG00000005050,0
ENSDARG00000005057,17
ENSDARG00000005058,75
ENSDARG00000005078,12
ENSDARG00000005085,52
ENSDARG00000005092,7
ENSDARG00000005095,10
ENSDARG00000005098,11
ENSDARG00000005104,51
ENSDARG00000005108,110
ENSDARG00000005112,687
ENSDARG00000005115,29
ENSDARG00000005122,197
ENSDARG00000005126,43
ENSDARG00000005128,0
ENSDARG00000005134,87
ENSDARG00000005139,47
ENSDARG00000005141,49
ENSDARG00000005150,1
ENSDARG00000005154,19
ENSDARG00000005159,31
ENSDARG00000005162,447
ENSDARG00000005163,29
ENSDARG00000005172,35
ENSDARG00000005176,6
ENSDARG00000005179,20
ENSDARG00000005185,377
ENSDARG00000005186,86
ENSDARG00000005191,873
ENSDARG00000005210,24
ENSDARG00000005216,5
ENSDARG00000005218,0
ENSDARG00000005220,10
ENSDARG00000005221,74
ENSDARG00000005230,79
ENSDARG00000005232,68
ENSDARG00000005236,508
ENSDARG00000005246,8
ENSDARG00000005251,9
ENSDARG00000005254,57
ENSDARG00000005271,5
ENSDARG00000005274,2
ENSDARG00000005284,1
ENSDARG00000005314,0
ENSDARG00000005315,78
ENSDARG00000005318,47
ENSDARG00000005320,57
ENSDARG00000005327,11
ENSDARG00000005332,14
ENSDARG00000005335,4
ENSDARG00000005343,25
ENSDARG00000005350,146
ENSDARG00000005355,66
ENSDARG00000005356,43
ENSDARG00000005359,180
ENSDARG00000005364,16
ENSDARG00000005368,138
ENSDARG00000005371,1
ENSDARG00000005372,52
ENSDARG00000005374,26
ENSDARG00000005382,0
ENSDARG00000005392,8
ENSDARG00000005394,128
ENSDARG00000005397,125
ENSDARG00000005414,3
ENSDARG00000005416,57
ENSDARG00000005423,74
ENSDARG00000005425,42
ENSDARG00000005448,2
ENSDARG00000005451,227
ENSDARG00000005453,83
ENSDARG00000005454,49
ENSDARG00000005456,91
ENSDARG00000005458,79
ENSDARG00000005462,108
ENSDARG00000005463,123
ENSDARG00000005464,12
ENSDARG00000005468,118
ENSDARG00000005476,114
ENSDARG00000005479,398
ENSDARG00000005481,52
ENSDARG00000005482,278
ENSDARG00000005485,31
ENSDARG00000005500,16
ENSDARG00000005510,0
ENSDARG00000005513,1972
ENSDARG00000005518,9
ENSDARG00000005522,1
ENSDARG00000005525,29
ENSDARG00000005526,82
ENSDARG00000005536,199
ENSDARG00000005540,182
ENSDARG00000005541,34
ENSDARG00000005544,3
ENSDARG00000005547,5
ENSDARG00000005549,37
ENSDARG00000005551,17
ENSDARG00000005559,2
ENSDARG00000005560,186
ENSDARG00000005561,48
ENSDARG00000005565,63
ENSDARG00000005574,15
ENSDARG00000005576,308
ENSDARG00000005578,218
ENSDARG00000005586,16
ENSDARG00000005590,40
ENSDARG00000005595,15
ENSDARG00000005606,63
ENSDARG00000005612,12
ENSDARG00000005616,20
ENSDARG00000005619,6
ENSDARG00000005625,93
ENSDARG00000005626,4
ENSDARG00000005627,3
ENSDARG00000005629,89
ENSDARG00000005640,13
ENSDARG00000005643,33
ENSDARG00000005645,116
ENSDARG00000005648,15
ENSDARG00000005651,59
ENSDARG00000005652,297
ENSDARG00000005670,38
ENSDARG00000005673,13
ENSDARG00000005675,63
ENSDARG00000005679,66
ENSDARG00000005690,35
ENSDARG00000005699,80
ENSDARG00000005704,67
ENSDARG00000005713,40
ENSDARG00000005716,38
ENSDARG00000005738,22
ENSDARG00000005739,23
ENSDARG00000005749,69
ENSDARG00000005754,442
ENSDARG00000005762,91
ENSDARG00000005772,35
ENSDARG00000005774,252
ENSDARG00000005775,268
ENSDARG00000005776,29
ENSDARG00000005780,0
ENSDARG00000005783,51
ENSDARG00000005786,20
ENSDARG00000005789,90
ENSDARG00000005791,981
ENSDARG00000005799,27
ENSDARG00000005800,43
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,123
ENSDARG00000005827,159
ENSDARG00000005828,15
ENSDARG00000005834,57
ENSDARG00000005840,183
ENSDARG00000005841,41
ENSDARG00000005842,24
ENSDARG00000005853,0
ENSDARG00000005861,311
ENSDARG00000005865,0
ENSDARG00000005867,112
ENSDARG00000005870,38
ENSDARG00000005883,32
ENSDARG00000005891,112
ENSDARG00000005894,16
ENSDARG00000005897,21
ENSDARG00000005908,25
ENSDARG00000005913,20
ENSDARG00000005915,115
ENSDARG00000005916,7
ENSDARG00000005924,222
ENSDARG00000005926,63
ENSDARG00000005927,110
ENSDARG00000005941,310
ENSDARG00000005942,12
ENSDARG00000005943,32
ENSDARG00000005945,103
ENSDARG00000005948,36
ENSDARG00000005972,11
ENSDARG00000005980,80
ENSDARG00000005989,38
ENSDARG00000005993,2
ENSDARG00000006003,24
ENSDARG00000006008,129
ENSDARG00000006010,10
ENSDARG00000006011,39
ENSDARG00000006019,216
ENSDARG00000006025,39
ENSDARG00000006029,29
ENSDARG00000006031,776
ENSDARG00000006038,41
ENSDARG00000006040,21
ENSDARG00000006044,19
ENSDARG00000006052,10
ENSDARG00000006060,380
ENSDARG00000006062,186
ENSDARG00000006065,15
ENSDARG00000006074,28
ENSDARG00000006079,0
ENSDARG00000006092,533
ENSDARG00000006093,15
ENSDARG00000006094,232
ENSDARG00000006109,0
ENSDARG00000006110,8
ENSDARG00000006112,124
ENSDARG00000006120,57
ENSDARG00000006124,421
ENSDARG00000006125,116
ENSDARG00000006128,85
ENSDARG00000006137,5
ENSDARG00000006151,6
ENSDARG00000006169,87
ENSDARG00000006174,1
ENSDARG00000006181,28
ENSDARG00000006192,53
ENSDARG00000006196,61
ENSDARG00000006200,946
ENSDARG00000006202,166
ENSDARG00000006206,9
ENSDARG00000006207,5
ENSDARG00000006215,255
ENSDARG00000006219,212
ENSDARG00000006220,442
ENSDARG00000006225,131
ENSDARG00000006235,21
ENSDARG00000006240,48
ENSDARG00000006242,350
ENSDARG00000006251,62
ENSDARG00000006253,60
ENSDARG00000006257,163
ENSDARG00000006260,968
ENSDARG00000006266,164
ENSDARG00000006272,57
ENSDARG00000006279,26
ENSDARG00000006283,218
ENSDARG00000006288,13
ENSDARG00000006290,29
ENSDARG00000006292,6
ENSDARG00000006299,32
ENSDARG00000006300,28
ENSDARG00000006301,118
ENSDARG00000006307,21
ENSDARG00000006308,3
ENSDARG00000006314,257
ENSDARG00000006316,699
ENSDARG00000006332,171
ENSDARG00000006341,1
ENSDARG00000006345,24
ENSDARG00000006350,0
ENSDARG00000006353,78
ENSDARG00000006356,55
ENSDARG00000006368,9
ENSDARG00000006370,58
ENSDARG00000006372,3
ENSDARG00000006383,35
ENSDARG00000006385,18
ENSDARG00000006389,92
ENSDARG00000006392,32
ENSDARG00000006395,151
ENSDARG00000006396,128
ENSDARG00000006397,188
ENSDARG00000006399,260
ENSDARG00000006408,92
ENSDARG00000006409,4
ENSDARG00000006413,93
ENSDARG00000006420,133
ENSDARG00000006422,62
ENSDARG00000006427,841
ENSDARG00000006434,13
ENSDARG00000006447,23
ENSDARG00000006456,23
ENSDARG00000006467,22
ENSDARG00000006468,1
ENSDARG00000006474,9
ENSDARG00000006477,82
ENSDARG00000006487,256
ENSDARG00000006491,31
ENSDARG00000006494,40
ENSDARG00000006497,532
ENSDARG00000006501,0
ENSDARG00000006508,37
ENSDARG00000006514,95
ENSDARG00000006522,0
ENSDARG00000006524,310
ENSDARG00000006526,1570
ENSDARG00000006527,138
ENSDARG00000006544,3
ENSDARG00000006545,56
ENSDARG00000006546,65
ENSDARG00000006553,31
ENSDARG00000006560,2
ENSDARG00000006566,66
ENSDARG00000006567,15
ENSDARG00000006568,0
ENSDARG00000006577,21
ENSDARG00000006580,0
ENSDARG00000006584,160
ENSDARG00000006585,26
ENSDARG00000006588,58
ENSDARG00000006598,29
ENSDARG00000006600,60
ENSDARG00000006601,62
ENSDARG00000006602,3
ENSDARG00000006603,166
ENSDARG00000006604,12
ENSDARG00000006607,24
ENSDARG00000006609,67
ENSDARG00000006615,96
ENSDARG00000006617,15
ENSDARG00000006621,74
ENSDARG00000006624,35
ENSDARG00000006636,24
ENSDARG00000006639,46
ENSDARG00000006640,19
ENSDARG00000006642,59
ENSDARG00000006666,31
ENSDARG00000006672,74
ENSDARG00000006677,64
ENSDARG00000006678,0
ENSDARG00000006683,79
ENSDARG00000006691,728
ENSDARG00000006712,42
ENSDARG00000006719,72
