D7,Counts
ENSDARG00000003570,568
ENSDARG00000003573,53
ENSDARG00000003576,9
ENSDARG00000003584,56
ENSDARG00000003592,9
ENSDARG00000003599,4674
ENSDARG00000003607,64
ENSDARG00000003615,74
ENSDARG00000003616,84
ENSDARG00000003631,100
ENSDARG00000003632,8
ENSDARG00000003635,37
ENSDARG00000003641,96
ENSDARG00000003642,19
ENSDARG00000003655,203
ENSDARG00000003675,6
ENSDARG00000003680,117
ENSDARG00000003681,391
ENSDARG00000003684,86
ENSDARG00000003693,94
ENSDARG00000003695,689
ENSDARG00000003697,25
ENSDARG00000003699,83
ENSDARG00000003701,0
ENSDARG00000003705,124
ENSDARG00000003706,13
ENSDARG00000003732,9
ENSDARG00000003749,36
ENSDARG00000003750,123
ENSDARG00000003751,119
ENSDARG00000003754,89
ENSDARG00000003757,26
ENSDARG00000003769,9
ENSDARG00000003776,79
ENSDARG00000003779,134
ENSDARG00000003789,101
ENSDARG00000003795,979
ENSDARG00000003797,21
ENSDARG00000003803,0
ENSDARG00000003808,164
ENSDARG00000003811,739
ENSDARG00000003818,101
ENSDARG00000003820,161
ENSDARG00000003822,10
ENSDARG00000003827,92
ENSDARG00000003829,137
ENSDARG00000003835,474
ENSDARG00000003841,13
ENSDARG00000003845,16
ENSDARG00000003846,9
ENSDARG00000003854,299
ENSDARG00000003860,165
ENSDARG00000003865,10
ENSDARG00000003866,140
ENSDARG00000003867,11
ENSDARG00000003869,19
ENSDARG00000003872,87
ENSDARG00000003877,125
ENSDARG00000003899,6
ENSDARG00000003900,0
ENSDARG00000003902,603
ENSDARG00000003903,0
ENSDARG00000003904,1
ENSDARG00000003909,6
ENSDARG00000003910,131
ENSDARG00000003920,165
ENSDARG00000003925,0
ENSDARG00000003927,56
ENSDARG00000003931,147
ENSDARG00000003934,17
ENSDARG00000003938,143
ENSDARG00000003940,81
ENSDARG00000003941,70
ENSDARG00000003944,0
ENSDARG00000003952,401
ENSDARG00000003961,47
ENSDARG00000003963,87
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,37
ENSDARG00000003971,18
ENSDARG00000003973,26
ENSDARG00000003974,106
ENSDARG00000003977,25
ENSDARG00000003984,67
ENSDARG00000003989,108
ENSDARG00000003991,111
ENSDARG00000003994,16
ENSDARG00000003998,34
ENSDARG00000004015,21
ENSDARG00000004017,55
ENSDARG00000004018,6
ENSDARG00000004023,136
ENSDARG00000004034,91
ENSDARG00000004037,28
ENSDARG00000004046,18
ENSDARG00000004049,36
ENSDARG00000004051,4
ENSDARG00000004055,87
ENSDARG00000004059,4
ENSDARG00000004060,787
ENSDARG00000004074,123
ENSDARG00000004078,82
ENSDARG00000004082,31
ENSDARG00000004094,162
ENSDARG00000004105,108
ENSDARG00000004109,0
ENSDARG00000004111,13
ENSDARG00000004114,25
ENSDARG00000004115,70
ENSDARG00000004130,2
ENSDARG00000004131,29
ENSDARG00000004132,436
ENSDARG00000004150,10
ENSDARG00000004151,34
ENSDARG00000004154,3
ENSDARG00000004158,12
ENSDARG00000004160,119
ENSDARG00000004161,126
ENSDARG00000004167,7
ENSDARG00000004169,103
ENSDARG00000004171,55
ENSDARG00000004173,418
ENSDARG00000004174,564
ENSDARG00000004176,8
ENSDARG00000004177,94
ENSDARG00000004184,148
ENSDARG00000004187,23
ENSDARG00000004189,96
ENSDARG00000004196,160
ENSDARG00000004199,39
ENSDARG00000004204,6
ENSDARG00000004211,24
ENSDARG00000004218,17
ENSDARG00000004219,6
ENSDARG00000004227,39
ENSDARG00000004232,13
ENSDARG00000004243,8
ENSDARG00000004246,189
ENSDARG00000004251,22
ENSDARG00000004256,5
ENSDARG00000004260,17
ENSDARG00000004261,261
ENSDARG00000004262,41
ENSDARG00000004270,62
ENSDARG00000004274,13
ENSDARG00000004280,26
ENSDARG00000004282,76
ENSDARG00000004291,48
ENSDARG00000004296,159
ENSDARG00000004297,167
ENSDARG00000004301,9
ENSDARG00000004302,17
ENSDARG00000004305,15
ENSDARG00000004306,10
ENSDARG00000004307,3
ENSDARG00000004308,26
ENSDARG00000004311,19
ENSDARG00000004318,13
ENSDARG00000004322,5
ENSDARG00000004325,15
ENSDARG00000004328,13
ENSDARG00000004336,182
ENSDARG00000004343,13
ENSDARG00000004358,40
ENSDARG00000004363,22
ENSDARG00000004372,102
ENSDARG00000004377,131
ENSDARG00000004378,59
ENSDARG00000004386,125
ENSDARG00000004392,27
ENSDARG00000004396,1
ENSDARG00000004402,36
ENSDARG00000004405,1
ENSDARG00000004406,25
ENSDARG00000004415,152
ENSDARG00000004427,5
ENSDARG00000004433,0
ENSDARG00000004436,11
ENSDARG00000004445,22
ENSDARG00000004447,2
ENSDARG00000004451,35
ENSDARG00000004452,599
ENSDARG00000004455,0
ENSDARG00000004459,14
ENSDARG00000004460,8
ENSDARG00000004470,240
ENSDARG00000004472,36
ENSDARG00000004473,9
ENSDARG00000004492,15
ENSDARG00000004497,13
ENSDARG00000004498,1
ENSDARG00000004502,36
ENSDARG00000004517,43
ENSDARG00000004525,71
ENSDARG00000004527,18
ENSDARG00000004529,0
ENSDARG00000004537,557
ENSDARG00000004539,66
ENSDARG00000004561,9
ENSDARG00000004574,79
ENSDARG00000004576,15
ENSDARG00000004580,26
ENSDARG00000004581,108
ENSDARG00000004586,4
ENSDARG00000004587,54
ENSDARG00000004588,363
ENSDARG00000004592,13
ENSDARG00000004594,41
ENSDARG00000004597,23
ENSDARG00000004598,0
ENSDARG00000004616,25
ENSDARG00000004618,10
ENSDARG00000004621,208
ENSDARG00000004627,4
ENSDARG00000004632,14
ENSDARG00000004633,15
ENSDARG00000004634,256
ENSDARG00000004635,167
ENSDARG00000004636,83
ENSDARG00000004643,42
ENSDARG00000004647,0
ENSDARG00000004648,22
ENSDARG00000004658,163
ENSDARG00000004672,204
ENSDARG00000004680,10
ENSDARG00000004687,15
ENSDARG00000004692,156
ENSDARG00000004695,23
ENSDARG00000004696,75
ENSDARG00000004697,20
ENSDARG00000004702,190
ENSDARG00000004706,68
ENSDARG00000004712,20
ENSDARG00000004713,12
ENSDARG00000004714,269
ENSDARG00000004721,7
ENSDARG00000004724,93
ENSDARG00000004726,154
ENSDARG00000004735,364
ENSDARG00000004745,44
ENSDARG00000004748,69
ENSDARG00000004753,84
ENSDARG00000004754,155
ENSDARG00000004757,3147
ENSDARG00000004763,9
ENSDARG00000004771,18
ENSDARG00000004774,169
ENSDARG00000004782,439
ENSDARG00000004785,282
ENSDARG00000004789,59
ENSDARG00000004794,11
ENSDARG00000004796,188
ENSDARG00000004806,50
ENSDARG00000004823,0
ENSDARG00000004830,281
ENSDARG00000004836,71
ENSDARG00000004840,36
ENSDARG00000004843,113
ENSDARG00000004851,22
ENSDARG00000004861,47
ENSDARG00000004864,0
ENSDARG00000004866,41
ENSDARG00000004869,9
ENSDARG00000004870,21
ENSDARG00000004871,8
ENSDARG00000004874,1
ENSDARG00000004875,65
ENSDARG00000004877,309
ENSDARG00000004880,6
ENSDARG00000004889,2
ENSDARG00000004891,23
ENSDARG00000004898,0
ENSDARG00000004904,47
ENSDARG00000004906,130
ENSDARG00000004925,6
ENSDARG00000004930,420
ENSDARG00000004931,38
ENSDARG00000004932,25
ENSDARG00000004937,1
ENSDARG00000004939,19
ENSDARG00000004948,194
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,100
ENSDARG00000004956,22
ENSDARG00000004964,95
ENSDARG00000004979,77
ENSDARG00000004988,41
ENSDARG00000005002,1
ENSDARG00000005004,11
ENSDARG00000005010,4
ENSDARG00000005015,260
ENSDARG00000005023,69
ENSDARG00000005026,164
ENSDARG00000005034,20
ENSDARG00000005049,19
ENSDARG00000005050,0
ENSDARG00000005057,28
ENSDARG00000005058,61
ENSDARG00000005078,37
ENSDARG00000005085,85
ENSDARG00000005092,79
ENSDARG00000005095,20
ENSDARG00000005098,29
ENSDARG00000005104,64
ENSDARG00000005108,126
ENSDARG00000005112,697
ENSDARG00000005115,71
ENSDARG00000005122,279
ENSDARG00000005126,36
ENSDARG00000005128,14
ENSDARG00000005134,62
ENSDARG00000005139,64
ENSDARG00000005141,34
ENSDARG00000005150,3
ENSDARG00000005154,42
ENSDARG00000005159,80
ENSDARG00000005162,494
ENSDARG00000005163,62
ENSDARG00000005172,38
ENSDARG00000005176,9
ENSDARG00000005179,67
ENSDARG00000005185,726
ENSDARG00000005186,85
ENSDARG00000005191,954
ENSDARG00000005210,35
ENSDARG00000005216,53
ENSDARG00000005218,0
ENSDARG00000005220,31
ENSDARG00000005221,60
ENSDARG00000005230,149
ENSDARG00000005232,94
ENSDARG00000005236,491
ENSDARG00000005246,2
ENSDARG00000005251,54
ENSDARG00000005254,98
ENSDARG00000005271,9
ENSDARG00000005274,1
ENSDARG00000005284,6
ENSDARG00000005314,0
ENSDARG00000005315,236
ENSDARG00000005318,66
ENSDARG00000005320,29
ENSDARG00000005327,0
ENSDARG00000005332,4
ENSDARG00000005335,20
ENSDARG00000005343,17
ENSDARG00000005350,178
ENSDARG00000005355,97
ENSDARG00000005356,39
ENSDARG00000005359,264
ENSDARG00000005364,13
ENSDARG00000005368,138
ENSDARG00000005371,0
ENSDARG00000005372,19
ENSDARG00000005374,64
ENSDARG00000005382,49
ENSDARG00000005392,0
ENSDARG00000005394,90
ENSDARG00000005397,101
ENSDARG00000005414,0
ENSDARG00000005416,63
ENSDARG00000005423,67
ENSDARG00000005425,42
ENSDARG00000005448,3
ENSDARG00000005451,377
ENSDARG00000005453,73
ENSDARG00000005454,53
ENSDARG00000005456,192
ENSDARG00000005458,119
ENSDARG00000005462,28
ENSDARG00000005463,107
ENSDARG00000005464,13
ENSDARG00000005468,149
ENSDARG00000005476,176
ENSDARG00000005479,622
ENSDARG00000005481,43
ENSDARG00000005482,300
ENSDARG00000005485,17
ENSDARG00000005500,26
ENSDARG00000005510,0
ENSDARG00000005513,2403
ENSDARG00000005518,3
ENSDARG00000005522,0
ENSDARG00000005525,34
ENSDARG00000005526,59
ENSDARG00000005536,164
ENSDARG00000005540,202
ENSDARG00000005541,30
ENSDARG00000005544,16
ENSDARG00000005547,31
ENSDARG00000005549,58
ENSDARG00000005551,37
ENSDARG00000005559,9
ENSDARG00000005560,127
ENSDARG00000005561,20
ENSDARG00000005565,60
ENSDARG00000005574,31
ENSDARG00000005576,142
ENSDARG00000005578,149
ENSDARG00000005586,35
ENSDARG00000005590,31
ENSDARG00000005595,10
ENSDARG00000005606,72
ENSDARG00000005612,13
ENSDARG00000005616,0
ENSDARG00000005619,3
ENSDARG00000005625,171
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,33
ENSDARG00000005640,4
ENSDARG00000005643,31
ENSDARG00000005645,130
ENSDARG00000005648,25
ENSDARG00000005651,6
ENSDARG00000005652,305
ENSDARG00000005670,50
ENSDARG00000005673,20
ENSDARG00000005675,104
ENSDARG00000005679,54
ENSDARG00000005690,24
ENSDARG00000005699,114
ENSDARG00000005704,118
ENSDARG00000005713,56
ENSDARG00000005716,33
ENSDARG00000005738,20
ENSDARG00000005739,26
ENSDARG00000005749,21
ENSDARG00000005754,584
ENSDARG00000005762,132
ENSDARG00000005772,6
ENSDARG00000005774,293
ENSDARG00000005775,236
ENSDARG00000005776,38
ENSDARG00000005780,1
ENSDARG00000005783,47
ENSDARG00000005786,45
ENSDARG00000005789,53
ENSDARG00000005791,1333
ENSDARG00000005799,10
ENSDARG00000005800,62
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,174
ENSDARG00000005827,222
ENSDARG00000005828,0
ENSDARG00000005834,70
ENSDARG00000005840,163
ENSDARG00000005841,84
ENSDARG00000005842,27
ENSDARG00000005853,4
ENSDARG00000005861,405
ENSDARG00000005865,0
ENSDARG00000005867,53
ENSDARG00000005870,30
ENSDARG00000005883,32
ENSDARG00000005891,173
ENSDARG00000005894,20
ENSDARG00000005897,31
ENSDARG00000005908,81
ENSDARG00000005913,50
ENSDARG00000005915,48
ENSDARG00000005916,24
ENSDARG00000005924,222
ENSDARG00000005926,70
ENSDARG00000005927,162
ENSDARG00000005941,264
ENSDARG00000005942,15
ENSDARG00000005943,59
ENSDARG00000005945,140
ENSDARG00000005948,32
ENSDARG00000005972,29
ENSDARG00000005980,111
ENSDARG00000005989,96
ENSDARG00000005993,13
ENSDARG00000006003,36
ENSDARG00000006008,160
ENSDARG00000006010,13
ENSDARG00000006011,32
ENSDARG00000006019,188
ENSDARG00000006025,50
ENSDARG00000006029,19
ENSDARG00000006031,913
ENSDARG00000006038,57
ENSDARG00000006040,25
ENSDARG00000006044,28
ENSDARG00000006052,2
ENSDARG00000006060,433
ENSDARG00000006062,184
ENSDARG00000006065,10
ENSDARG00000006074,7
ENSDARG00000006079,7
ENSDARG00000006092,540
ENSDARG00000006093,10
ENSDARG00000006094,505
ENSDARG00000006109,0
ENSDARG00000006110,16
ENSDARG00000006112,177
ENSDARG00000006120,83
ENSDARG00000006124,376
ENSDARG00000006125,126
ENSDARG00000006128,1048
ENSDARG00000006137,0
ENSDARG00000006151,4
ENSDARG00000006169,105
ENSDARG00000006174,9
ENSDARG00000006181,58
ENSDARG00000006192,86
ENSDARG00000006196,33
ENSDARG00000006200,876
ENSDARG00000006202,488
ENSDARG00000006206,0
ENSDARG00000006207,5
ENSDARG00000006215,134
ENSDARG00000006219,177
ENSDARG00000006220,443
ENSDARG00000006225,269
ENSDARG00000006235,93
ENSDARG00000006240,96
ENSDARG00000006242,548
ENSDARG00000006251,87
ENSDARG00000006253,49
ENSDARG00000006257,295
ENSDARG00000006260,977
ENSDARG00000006266,288
ENSDARG00000006272,53
ENSDARG00000006279,25
ENSDARG00000006283,233
ENSDARG00000006288,19
ENSDARG00000006290,51
ENSDARG00000006292,5
ENSDARG00000006299,50
ENSDARG00000006300,37
ENSDARG00000006301,130
ENSDARG00000006307,30
ENSDARG00000006308,3
ENSDARG00000006314,399
ENSDARG00000006316,735
ENSDARG00000006332,118
ENSDARG00000006341,9
ENSDARG00000006345,41
ENSDARG00000006350,0
ENSDARG00000006353,92
ENSDARG00000006356,24
ENSDARG00000006368,8
ENSDARG00000006370,53
ENSDARG00000006372,0
ENSDARG00000006383,59
ENSDARG00000006385,28
ENSDARG00000006389,155
ENSDARG00000006392,90
ENSDARG00000006395,527
ENSDARG00000006396,211
ENSDARG00000006397,174
ENSDARG00000006399,197
ENSDARG00000006408,102
ENSDARG00000006409,0
ENSDARG00000006413,127
ENSDARG00000006420,191
ENSDARG00000006422,137
ENSDARG00000006427,693
ENSDARG00000006434,15
ENSDARG00000006447,2
ENSDARG00000006456,16
ENSDARG00000006467,32
ENSDARG00000006468,5
ENSDARG00000006474,0
ENSDARG00000006477,131
ENSDARG00000006487,193
ENSDARG00000006491,14
ENSDARG00000006494,61
ENSDARG00000006497,664
ENSDARG00000006501,1
ENSDARG00000006508,41
ENSDARG00000006514,95
ENSDARG00000006522,12
ENSDARG00000006524,479
ENSDARG00000006526,1212
ENSDARG00000006527,121
ENSDARG00000006544,0
ENSDARG00000006545,73
ENSDARG00000006546,100
ENSDARG00000006553,50
ENSDARG00000006560,0
ENSDARG00000006566,104
ENSDARG00000006567,2
ENSDARG00000006568,2
ENSDARG00000006577,54
ENSDARG00000006580,0
ENSDARG00000006584,148
ENSDARG00000006585,69
ENSDARG00000006588,101
ENSDARG00000006598,23
ENSDARG00000006600,87
ENSDARG00000006601,77
ENSDARG00000006602,5
ENSDARG00000006603,165
ENSDARG00000006604,15
ENSDARG00000006607,10
ENSDARG00000006609,41
ENSDARG00000006615,88
ENSDARG00000006617,41
ENSDARG00000006621,111
ENSDARG00000006624,91
ENSDARG00000006636,34
ENSDARG00000006639,22
ENSDARG00000006640,50
ENSDARG00000006642,66
ENSDARG00000006666,6
ENSDARG00000006672,52
ENSDARG00000006677,95
ENSDARG00000006678,0
ENSDARG00000006683,149
ENSDARG00000006691,929
ENSDARG00000006712,28
ENSDARG00000006719,111
