G10,Counts
ENSDARG00000001939,29
ENSDARG00000001940,40
ENSDARG00000001950,1806
ENSDARG00000001953,85
ENSDARG00000001968,199
ENSDARG00000001969,15
ENSDARG00000001971,19
ENSDARG00000001975,48
ENSDARG00000001976,98
ENSDARG00000001993,162
ENSDARG00000001994,1306
ENSDARG00000001999,66
ENSDARG00000002002,14
ENSDARG00000002006,268
ENSDARG00000002013,95
ENSDARG00000002016,36
ENSDARG00000002020,118
ENSDARG00000002021,31
ENSDARG00000002026,157
ENSDARG00000002031,0
ENSDARG00000002037,25
ENSDARG00000002060,0
ENSDARG00000002071,122
ENSDARG00000002077,30
ENSDARG00000002082,174
ENSDARG00000002084,241
ENSDARG00000002097,1
ENSDARG00000002127,261
ENSDARG00000002128,30
ENSDARG00000002131,540
ENSDARG00000002165,8
ENSDARG00000002167,191
ENSDARG00000002168,108
ENSDARG00000002172,11
ENSDARG00000002174,23
ENSDARG00000002184,66
ENSDARG00000002190,142
ENSDARG00000002192,22
ENSDARG00000002193,3586
ENSDARG00000002194,0
ENSDARG00000002196,46
ENSDARG00000002197,42
ENSDARG00000002204,8
ENSDARG00000002210,105
ENSDARG00000002213,24
ENSDARG00000002215,74
ENSDARG00000002216,71
ENSDARG00000002217,350
ENSDARG00000002219,9
ENSDARG00000002220,68
ENSDARG00000002230,229
ENSDARG00000002231,24
ENSDARG00000002235,212
ENSDARG00000002240,83
ENSDARG00000002241,14
ENSDARG00000002249,79
ENSDARG00000002255,310
ENSDARG00000002259,0
ENSDARG00000002264,32
ENSDARG00000002267,62
ENSDARG00000002271,239
ENSDARG00000002285,48
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,19
ENSDARG00000002299,0
ENSDARG00000002300,47
ENSDARG00000002304,4
ENSDARG00000002305,260
ENSDARG00000002311,5
ENSDARG00000002330,0
ENSDARG00000002332,177
ENSDARG00000002333,110
ENSDARG00000002336,172
ENSDARG00000002339,10
ENSDARG00000002344,941
ENSDARG00000002347,0
ENSDARG00000002353,9
ENSDARG00000002355,8
ENSDARG00000002362,114
ENSDARG00000002365,22
ENSDARG00000002369,143
ENSDARG00000002377,7
ENSDARG00000002385,171
ENSDARG00000002391,0
ENSDARG00000002394,0
ENSDARG00000002396,177
ENSDARG00000002401,25
ENSDARG00000002402,102
ENSDARG00000002403,143
ENSDARG00000002405,87
ENSDARG00000002406,0
ENSDARG00000002411,89
ENSDARG00000002445,20
ENSDARG00000002463,10
ENSDARG00000002467,8
ENSDARG00000002479,37
ENSDARG00000002483,8
ENSDARG00000002487,61
ENSDARG00000002494,85
ENSDARG00000002506,38
ENSDARG00000002507,31
ENSDARG00000002508,22
ENSDARG00000002509,0
ENSDARG00000002510,1
ENSDARG00000002523,189
ENSDARG00000002533,14
ENSDARG00000002536,83
ENSDARG00000002538,153
ENSDARG00000002546,74
ENSDARG00000002549,44
ENSDARG00000002552,193
ENSDARG00000002564,187
ENSDARG00000002571,79
ENSDARG00000002576,76
ENSDARG00000002582,117
ENSDARG00000002587,916
ENSDARG00000002589,570
ENSDARG00000002591,85
ENSDARG00000002593,16
ENSDARG00000002597,0
ENSDARG00000002600,294
ENSDARG00000002601,10
ENSDARG00000002607,84
ENSDARG00000002609,48
ENSDARG00000002613,0
ENSDARG00000002632,143
ENSDARG00000002634,18
ENSDARG00000002635,343
ENSDARG00000002642,48
ENSDARG00000002644,101
ENSDARG00000002656,250
ENSDARG00000002659,155
ENSDARG00000002663,32
ENSDARG00000002666,8
ENSDARG00000002670,87
ENSDARG00000002682,283
ENSDARG00000002685,0
ENSDARG00000002690,65
ENSDARG00000002696,1303
ENSDARG00000002701,9
ENSDARG00000002707,0
ENSDARG00000002710,1173
ENSDARG00000002720,15
ENSDARG00000002722,0
ENSDARG00000002728,6
ENSDARG00000002731,280
ENSDARG00000002732,18
ENSDARG00000002745,362
ENSDARG00000002748,122
ENSDARG00000002750,79
ENSDARG00000002754,4
ENSDARG00000002758,2085
ENSDARG00000002760,24
ENSDARG00000002764,2
ENSDARG00000002768,3743
ENSDARG00000002771,50
ENSDARG00000002779,0
ENSDARG00000002787,153
ENSDARG00000002790,387
ENSDARG00000002791,2180
ENSDARG00000002792,123
ENSDARG00000002795,52
ENSDARG00000002797,0
ENSDARG00000002798,6
ENSDARG00000002816,104
ENSDARG00000002826,67
ENSDARG00000002830,4
ENSDARG00000002831,23
ENSDARG00000002840,241
ENSDARG00000002847,19
ENSDARG00000002872,21
ENSDARG00000002877,197
ENSDARG00000002880,157
ENSDARG00000002894,50
ENSDARG00000002897,104
ENSDARG00000002909,55
ENSDARG00000002912,75
ENSDARG00000002916,257
ENSDARG00000002917,26
ENSDARG00000002933,50
ENSDARG00000002937,118
ENSDARG00000002945,34
ENSDARG00000002947,49
ENSDARG00000002949,179
ENSDARG00000002952,72
ENSDARG00000002956,14
ENSDARG00000002959,0
ENSDARG00000002967,107
ENSDARG00000002968,210
ENSDARG00000002970,234
ENSDARG00000002971,88
ENSDARG00000002986,60
ENSDARG00000002988,221
ENSDARG00000002991,144
ENSDARG00000002994,97
ENSDARG00000003008,278
ENSDARG00000003017,116
ENSDARG00000003020,206
ENSDARG00000003021,35
ENSDARG00000003022,15
ENSDARG00000003027,4
ENSDARG00000003032,1596
ENSDARG00000003035,432
ENSDARG00000003041,48
ENSDARG00000003046,173
ENSDARG00000003054,10
ENSDARG00000003058,201
ENSDARG00000003061,41
ENSDARG00000003068,108
ENSDARG00000003069,81
ENSDARG00000003077,65
ENSDARG00000003081,8459
ENSDARG00000003084,61
ENSDARG00000003085,39
ENSDARG00000003087,206
ENSDARG00000003090,0
ENSDARG00000003091,17
ENSDARG00000003098,723
ENSDARG00000003109,43
ENSDARG00000003113,262
ENSDARG00000003127,185
ENSDARG00000003132,34
ENSDARG00000003142,71
ENSDARG00000003144,14
ENSDARG00000003146,40
ENSDARG00000003151,464
ENSDARG00000003153,29
ENSDARG00000003157,84
ENSDARG00000003165,145
ENSDARG00000003167,44
ENSDARG00000003169,815
ENSDARG00000003175,70
ENSDARG00000003181,27
ENSDARG00000003189,254
ENSDARG00000003193,26
ENSDARG00000003197,2
ENSDARG00000003200,37
ENSDARG00000003203,119
ENSDARG00000003205,19
ENSDARG00000003206,72
ENSDARG00000003207,39
ENSDARG00000003208,18
ENSDARG00000003210,79
ENSDARG00000003213,399
ENSDARG00000003216,73
ENSDARG00000003217,46
ENSDARG00000003219,42
ENSDARG00000003229,0
ENSDARG00000003235,68
ENSDARG00000003244,40
ENSDARG00000003250,60
ENSDARG00000003251,35
ENSDARG00000003257,44
ENSDARG00000003259,33
ENSDARG00000003269,405
ENSDARG00000003270,46
ENSDARG00000003281,159
ENSDARG00000003287,24
ENSDARG00000003290,151
ENSDARG00000003293,211
ENSDARG00000003303,0
ENSDARG00000003307,241
ENSDARG00000003308,94
ENSDARG00000003311,350
ENSDARG00000003313,2
ENSDARG00000003320,213
ENSDARG00000003326,17
ENSDARG00000003328,120
ENSDARG00000003344,16
ENSDARG00000003373,11
ENSDARG00000003375,39
ENSDARG00000003380,0
ENSDARG00000003381,119
ENSDARG00000003382,69
ENSDARG00000003383,120
ENSDARG00000003395,52
ENSDARG00000003398,71
ENSDARG00000003399,29
ENSDARG00000003403,429
ENSDARG00000003411,17
ENSDARG00000003414,0
ENSDARG00000003420,13
ENSDARG00000003421,267
ENSDARG00000003429,136
ENSDARG00000003444,22
ENSDARG00000003446,24
ENSDARG00000003449,120
ENSDARG00000003462,186
ENSDARG00000003469,56
ENSDARG00000003475,4
ENSDARG00000003486,314
ENSDARG00000003487,95
ENSDARG00000003495,537
ENSDARG00000003512,831
ENSDARG00000003517,18
ENSDARG00000003519,6
ENSDARG00000003520,82
ENSDARG00000003523,1
ENSDARG00000003526,123
ENSDARG00000003527,92
ENSDARG00000003531,156
ENSDARG00000003533,5
ENSDARG00000003544,114
ENSDARG00000003553,0
ENSDARG00000003564,50
ENSDARG00000003570,236
ENSDARG00000003573,45
ENSDARG00000003576,83
ENSDARG00000003584,34
ENSDARG00000003592,21
ENSDARG00000003599,5854
ENSDARG00000003607,131
ENSDARG00000003615,26
ENSDARG00000003616,113
ENSDARG00000003631,247
ENSDARG00000003632,0
ENSDARG00000003635,26
ENSDARG00000003641,36
ENSDARG00000003642,60
ENSDARG00000003655,837
ENSDARG00000003675,3
ENSDARG00000003680,459
ENSDARG00000003681,583
ENSDARG00000003684,83
ENSDARG00000003693,112
ENSDARG00000003695,1151
ENSDARG00000003697,1
ENSDARG00000003699,188
ENSDARG00000003701,3
ENSDARG00000003705,370
ENSDARG00000003706,25
ENSDARG00000003732,29
ENSDARG00000003749,52
ENSDARG00000003750,62
ENSDARG00000003751,210
ENSDARG00000003754,140
ENSDARG00000003757,4
ENSDARG00000003769,32
ENSDARG00000003776,113
ENSDARG00000003779,878
ENSDARG00000003789,253
ENSDARG00000003795,1292
ENSDARG00000003797,41
ENSDARG00000003803,2
ENSDARG00000003808,79
ENSDARG00000003811,527
ENSDARG00000003818,177
ENSDARG00000003820,599
ENSDARG00000003822,12
ENSDARG00000003827,26
ENSDARG00000003829,220
ENSDARG00000003835,633
ENSDARG00000003841,35
ENSDARG00000003845,31
ENSDARG00000003846,5
ENSDARG00000003854,217
ENSDARG00000003860,100
ENSDARG00000003865,38
ENSDARG00000003866,196
ENSDARG00000003867,6
ENSDARG00000003869,48
ENSDARG00000003872,157
ENSDARG00000003877,568
ENSDARG00000003899,15
ENSDARG00000003900,0
ENSDARG00000003902,502
ENSDARG00000003903,4
ENSDARG00000003904,1
ENSDARG00000003909,24
ENSDARG00000003910,282
ENSDARG00000003920,149
ENSDARG00000003925,0
ENSDARG00000003927,99
ENSDARG00000003931,32
ENSDARG00000003934,9
ENSDARG00000003938,170
ENSDARG00000003940,140
ENSDARG00000003941,48
ENSDARG00000003944,0
ENSDARG00000003952,461
ENSDARG00000003961,40
ENSDARG00000003963,110
ENSDARG00000003965,2
ENSDARG00000003968,15
ENSDARG00000003970,25
ENSDARG00000003971,60
ENSDARG00000003973,40
ENSDARG00000003974,155
ENSDARG00000003977,0
ENSDARG00000003984,53
ENSDARG00000003989,273
ENSDARG00000003991,103
ENSDARG00000003994,61
ENSDARG00000003998,105
ENSDARG00000004015,13
ENSDARG00000004017,48
ENSDARG00000004018,1
ENSDARG00000004023,461
ENSDARG00000004034,133
ENSDARG00000004037,94
ENSDARG00000004046,91
ENSDARG00000004049,75
ENSDARG00000004051,5
ENSDARG00000004055,182
ENSDARG00000004059,9
ENSDARG00000004060,1588
ENSDARG00000004074,500
ENSDARG00000004078,113
ENSDARG00000004082,11
ENSDARG00000004094,404
ENSDARG00000004105,135
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,14
ENSDARG00000004115,65
ENSDARG00000004130,0
ENSDARG00000004131,66
ENSDARG00000004132,431
ENSDARG00000004150,31
ENSDARG00000004151,49
ENSDARG00000004154,3
ENSDARG00000004158,220
ENSDARG00000004160,75
ENSDARG00000004161,229
ENSDARG00000004167,21
ENSDARG00000004169,81
ENSDARG00000004171,33
ENSDARG00000004173,368
ENSDARG00000004174,673
ENSDARG00000004176,6
ENSDARG00000004177,273
ENSDARG00000004184,330
ENSDARG00000004187,34
ENSDARG00000004189,95
ENSDARG00000004196,190
ENSDARG00000004199,2
ENSDARG00000004204,1
ENSDARG00000004211,119
ENSDARG00000004218,79
ENSDARG00000004219,9
ENSDARG00000004227,171
ENSDARG00000004232,43
ENSDARG00000004243,16
ENSDARG00000004246,403
ENSDARG00000004251,17
ENSDARG00000004256,0
ENSDARG00000004260,71
ENSDARG00000004261,106
ENSDARG00000004262,33
ENSDARG00000004270,182
ENSDARG00000004274,10
ENSDARG00000004280,40
ENSDARG00000004282,67
ENSDARG00000004291,158
ENSDARG00000004296,52
ENSDARG00000004297,491
ENSDARG00000004301,13
ENSDARG00000004302,52
ENSDARG00000004305,88
ENSDARG00000004306,49
ENSDARG00000004307,4
ENSDARG00000004308,4
ENSDARG00000004311,46
ENSDARG00000004318,18
ENSDARG00000004322,59
ENSDARG00000004325,48
ENSDARG00000004328,10
ENSDARG00000004336,249
ENSDARG00000004343,36
ENSDARG00000004358,144
ENSDARG00000004363,31
ENSDARG00000004372,81
ENSDARG00000004377,252
ENSDARG00000004378,21
ENSDARG00000004386,275
ENSDARG00000004392,0
ENSDARG00000004396,16
ENSDARG00000004402,37
ENSDARG00000004405,19
ENSDARG00000004406,26
ENSDARG00000004415,775
ENSDARG00000004427,10
ENSDARG00000004433,9
ENSDARG00000004436,21
ENSDARG00000004445,76
ENSDARG00000004447,0
ENSDARG00000004451,63
ENSDARG00000004452,1007
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,38
ENSDARG00000004470,69
ENSDARG00000004472,40
ENSDARG00000004473,31
ENSDARG00000004492,44
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,29
ENSDARG00000004517,33
ENSDARG00000004525,44
ENSDARG00000004527,9
ENSDARG00000004529,4
ENSDARG00000004537,2015
ENSDARG00000004539,40
ENSDARG00000004561,30
ENSDARG00000004574,30
ENSDARG00000004576,20
ENSDARG00000004580,132
ENSDARG00000004581,126
ENSDARG00000004586,18
ENSDARG00000004587,104
ENSDARG00000004588,1241
ENSDARG00000004592,39
ENSDARG00000004594,82
ENSDARG00000004597,159
ENSDARG00000004598,0
ENSDARG00000004616,29
ENSDARG00000004618,20
ENSDARG00000004621,969
ENSDARG00000004627,9
ENSDARG00000004632,40
ENSDARG00000004633,33
ENSDARG00000004634,761
ENSDARG00000004635,236
ENSDARG00000004636,111
ENSDARG00000004643,148
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,45
ENSDARG00000004672,462
ENSDARG00000004680,24
ENSDARG00000004687,19
ENSDARG00000004692,239
ENSDARG00000004695,18
ENSDARG00000004696,66
ENSDARG00000004697,47
ENSDARG00000004702,217
ENSDARG00000004706,89
ENSDARG00000004712,86
ENSDARG00000004713,0
ENSDARG00000004714,331
ENSDARG00000004721,27
ENSDARG00000004724,127
ENSDARG00000004726,195
ENSDARG00000004735,497
ENSDARG00000004745,23
ENSDARG00000004748,22
ENSDARG00000004753,89
ENSDARG00000004754,106
ENSDARG00000004757,3093
ENSDARG00000004763,25
ENSDARG00000004771,75
ENSDARG00000004774,113
ENSDARG00000004782,474
ENSDARG00000004785,252
ENSDARG00000004789,379
ENSDARG00000004794,8
ENSDARG00000004796,341
ENSDARG00000004806,6
ENSDARG00000004823,0
ENSDARG00000004830,262
ENSDARG00000004836,446
ENSDARG00000004840,42
ENSDARG00000004843,79
ENSDARG00000004851,11
ENSDARG00000004861,150
ENSDARG00000004864,0
ENSDARG00000004866,78
ENSDARG00000004869,26
ENSDARG00000004870,31
ENSDARG00000004871,2
ENSDARG00000004874,11
ENSDARG00000004875,47
ENSDARG00000004877,384
ENSDARG00000004880,15
ENSDARG00000004889,0
ENSDARG00000004891,82
ENSDARG00000004898,0
ENSDARG00000004904,14
ENSDARG00000004906,119
ENSDARG00000004925,5
ENSDARG00000004930,465
ENSDARG00000004931,94
ENSDARG00000004932,37
ENSDARG00000004937,25
ENSDARG00000004939,111
ENSDARG00000004948,136
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,41
ENSDARG00000004964,77
ENSDARG00000004979,35
ENSDARG00000004988,215
ENSDARG00000005002,6
ENSDARG00000005004,3
ENSDARG00000005010,20
ENSDARG00000005015,311
ENSDARG00000005023,11
ENSDARG00000005026,500
ENSDARG00000005034,61
ENSDARG00000005049,11
ENSDARG00000005050,0
ENSDARG00000005057,5
ENSDARG00000005058,155
ENSDARG00000005078,28
ENSDARG00000005085,73
ENSDARG00000005092,54
ENSDARG00000005095,15
ENSDARG00000005098,22
ENSDARG00000005104,71
ENSDARG00000005108,49
ENSDARG00000005112,339
ENSDARG00000005115,20
ENSDARG00000005122,211
ENSDARG00000005126,122
ENSDARG00000005128,0
ENSDARG00000005134,75
ENSDARG00000005139,48
ENSDARG00000005141,206
ENSDARG00000005150,16
ENSDARG00000005154,4
ENSDARG00000005159,100
ENSDARG00000005162,337
ENSDARG00000005163,108
ENSDARG00000005172,4
ENSDARG00000005176,0
ENSDARG00000005179,104
ENSDARG00000005185,194
ENSDARG00000005186,259
ENSDARG00000005191,931
ENSDARG00000005210,32
ENSDARG00000005216,28
ENSDARG00000005218,9
ENSDARG00000005220,18
ENSDARG00000005221,41
ENSDARG00000005230,85
ENSDARG00000005232,253
ENSDARG00000005236,1028
ENSDARG00000005246,14
ENSDARG00000005251,29
ENSDARG00000005254,91
ENSDARG00000005271,2
ENSDARG00000005274,21
ENSDARG00000005284,14
ENSDARG00000005314,0
ENSDARG00000005315,424
ENSDARG00000005318,13
ENSDARG00000005320,1
ENSDARG00000005327,0
ENSDARG00000005332,2
ENSDARG00000005335,5
ENSDARG00000005343,46
ENSDARG00000005350,194
ENSDARG00000005355,107
ENSDARG00000005356,70
ENSDARG00000005359,247
ENSDARG00000005364,15
ENSDARG00000005368,172
ENSDARG00000005371,0
ENSDARG00000005372,96
ENSDARG00000005374,60
ENSDARG00000005382,28
ENSDARG00000005392,0
ENSDARG00000005394,274
ENSDARG00000005397,540
ENSDARG00000005414,2
ENSDARG00000005416,140
ENSDARG00000005423,51
ENSDARG00000005425,58
ENSDARG00000005448,8
ENSDARG00000005451,371
ENSDARG00000005453,442
ENSDARG00000005454,108
ENSDARG00000005456,237
ENSDARG00000005458,173
ENSDARG00000005462,83
ENSDARG00000005463,81
ENSDARG00000005464,0
ENSDARG00000005468,176
ENSDARG00000005476,415
ENSDARG00000005479,1123
ENSDARG00000005481,102
ENSDARG00000005482,1159
ENSDARG00000005485,83
ENSDARG00000005500,38
ENSDARG00000005510,0
ENSDARG00000005513,1901
ENSDARG00000005518,0
ENSDARG00000005522,10
ENSDARG00000005525,17
ENSDARG00000005526,154
ENSDARG00000005536,126
ENSDARG00000005540,381
ENSDARG00000005541,26
ENSDARG00000005544,37
ENSDARG00000005547,32
ENSDARG00000005549,105
ENSDARG00000005551,53
ENSDARG00000005559,41
ENSDARG00000005560,248
ENSDARG00000005561,32
ENSDARG00000005565,34
ENSDARG00000005574,53
ENSDARG00000005576,344
ENSDARG00000005578,195
ENSDARG00000005586,122
ENSDARG00000005590,68
ENSDARG00000005595,8
ENSDARG00000005606,94
ENSDARG00000005612,14
ENSDARG00000005616,0
ENSDARG00000005619,1
ENSDARG00000005625,182
ENSDARG00000005626,6
ENSDARG00000005627,0
ENSDARG00000005629,145
ENSDARG00000005640,1
ENSDARG00000005643,10
ENSDARG00000005645,356
ENSDARG00000005648,38
ENSDARG00000005651,44
ENSDARG00000005652,500
ENSDARG00000005670,194
ENSDARG00000005673,12
ENSDARG00000005675,47
ENSDARG00000005679,107
ENSDARG00000005690,69
ENSDARG00000005699,111
ENSDARG00000005704,21
ENSDARG00000005713,39
ENSDARG00000005716,41
ENSDARG00000005738,27
ENSDARG00000005739,65
ENSDARG00000005749,24
ENSDARG00000005754,693
ENSDARG00000005762,167
ENSDARG00000005772,53
ENSDARG00000005774,450
ENSDARG00000005775,1263
ENSDARG00000005776,54
ENSDARG00000005780,9
ENSDARG00000005783,256
ENSDARG00000005786,58
ENSDARG00000005789,91
ENSDARG00000005791,1143
ENSDARG00000005799,8
ENSDARG00000005800,93
ENSDARG00000005814,0
ENSDARG00000005821,2
ENSDARG00000005823,251
ENSDARG00000005827,157
ENSDARG00000005828,12
ENSDARG00000005834,304
ENSDARG00000005840,199
ENSDARG00000005841,214
ENSDARG00000005842,59
ENSDARG00000005853,53
ENSDARG00000005861,1210
ENSDARG00000005865,0
ENSDARG00000005867,241
ENSDARG00000005870,7
ENSDARG00000005883,219
ENSDARG00000005891,101
ENSDARG00000005894,0
ENSDARG00000005897,73
ENSDARG00000005908,139
ENSDARG00000005913,31
ENSDARG00000005915,480
ENSDARG00000005916,29
ENSDARG00000005924,554
ENSDARG00000005926,86
ENSDARG00000005927,174
ENSDARG00000005941,465
ENSDARG00000005942,0
ENSDARG00000005943,18
ENSDARG00000005945,158
ENSDARG00000005948,57
ENSDARG00000005972,3
ENSDARG00000005980,339
ENSDARG00000005989,179
ENSDARG00000005993,1
ENSDARG00000006003,53
ENSDARG00000006008,238
ENSDARG00000006010,60
ENSDARG00000006011,42
ENSDARG00000006019,175
ENSDARG00000006025,96
ENSDARG00000006029,10
ENSDARG00000006031,1162
ENSDARG00000006038,74
ENSDARG00000006040,26
ENSDARG00000006044,10
ENSDARG00000006052,0
ENSDARG00000006060,290
ENSDARG00000006062,290
ENSDARG00000006065,83
ENSDARG00000006074,68
ENSDARG00000006079,21
ENSDARG00000006092,874
ENSDARG00000006093,43
ENSDARG00000006094,520
ENSDARG00000006109,0
ENSDARG00000006110,1
ENSDARG00000006112,88
ENSDARG00000006120,126
ENSDARG00000006124,711
ENSDARG00000006125,312
ENSDARG00000006128,522
ENSDARG00000006137,0
ENSDARG00000006151,20
ENSDARG00000006169,225
ENSDARG00000006174,0
ENSDARG00000006181,70
ENSDARG00000006192,129
ENSDARG00000006196,38
ENSDARG00000006200,992
ENSDARG00000006202,164
ENSDARG00000006206,0
ENSDARG00000006207,5
ENSDARG00000006215,142
ENSDARG00000006219,161
ENSDARG00000006220,161
ENSDARG00000006225,279
ENSDARG00000006235,107
ENSDARG00000006240,77
ENSDARG00000006242,926
ENSDARG00000006251,100
ENSDARG00000006253,49
ENSDARG00000006257,703
ENSDARG00000006260,838
ENSDARG00000006266,262
ENSDARG00000006272,133
ENSDARG00000006279,8
ENSDARG00000006283,208
ENSDARG00000006288,10
ENSDARG00000006290,40
ENSDARG00000006292,18
ENSDARG00000006299,79
ENSDARG00000006300,22
ENSDARG00000006301,258
ENSDARG00000006307,107
ENSDARG00000006308,16
ENSDARG00000006314,253
ENSDARG00000006316,708
ENSDARG00000006332,235
ENSDARG00000006341,12
ENSDARG00000006345,79
ENSDARG00000006350,2
ENSDARG00000006353,41
ENSDARG00000006356,136
ENSDARG00000006368,6
ENSDARG00000006370,159
ENSDARG00000006372,4
ENSDARG00000006383,291
ENSDARG00000006385,25
ENSDARG00000006389,260
ENSDARG00000006392,57
ENSDARG00000006395,401
ENSDARG00000006396,502
ENSDARG00000006397,254
ENSDARG00000006399,220
ENSDARG00000006408,73
ENSDARG00000006409,0
ENSDARG00000006413,121
ENSDARG00000006420,420
ENSDARG00000006422,34
ENSDARG00000006427,190
ENSDARG00000006434,0
ENSDARG00000006447,1
ENSDARG00000006456,10
ENSDARG00000006467,90
ENSDARG00000006468,10
ENSDARG00000006474,19
ENSDARG00000006477,119
ENSDARG00000006487,350
ENSDARG00000006491,32
ENSDARG00000006494,89
ENSDARG00000006497,1234
ENSDARG00000006501,0
ENSDARG00000006508,65
ENSDARG00000006514,56
ENSDARG00000006522,13
ENSDARG00000006524,712
ENSDARG00000006526,1359
ENSDARG00000006527,326
ENSDARG00000006544,1
ENSDARG00000006545,78
ENSDARG00000006546,129
ENSDARG00000006553,28
ENSDARG00000006560,0
ENSDARG00000006566,339
ENSDARG00000006567,9
ENSDARG00000006568,0
ENSDARG00000006577,20
ENSDARG00000006580,0
ENSDARG00000006584,423
ENSDARG00000006585,202
ENSDARG00000006588,0
ENSDARG00000006598,37
ENSDARG00000006600,147
ENSDARG00000006601,140
ENSDARG00000006602,7
ENSDARG00000006603,47
ENSDARG00000006604,36
ENSDARG00000006607,73
ENSDARG00000006609,70
ENSDARG00000006615,49
ENSDARG00000006617,53
ENSDARG00000006621,125
ENSDARG00000006624,106
ENSDARG00000006636,65
ENSDARG00000006639,106
ENSDARG00000006640,90
ENSDARG00000006642,63
ENSDARG00000006666,0
ENSDARG00000006672,41
ENSDARG00000006677,100
ENSDARG00000006678,3
ENSDARG00000006683,138
ENSDARG00000006691,746
ENSDARG00000006712,66
