B10,Counts
ENSDARG00000002128,1
ENSDARG00000002131,19
ENSDARG00000002165,0
ENSDARG00000002167,22
ENSDARG00000002168,10
ENSDARG00000002172,0
ENSDARG00000002174,3
ENSDARG00000002184,1
ENSDARG00000002190,17
ENSDARG00000002192,0
ENSDARG00000002193,152
ENSDARG00000002194,0
ENSDARG00000002196,0
ENSDARG00000002197,2
ENSDARG00000002204,8
ENSDARG00000002210,0
ENSDARG00000002213,0
ENSDARG00000002215,0
ENSDARG00000002216,1
ENSDARG00000002217,22
ENSDARG00000002219,0
ENSDARG00000002220,0
ENSDARG00000002230,38
ENSDARG00000002231,0
ENSDARG00000002235,25
ENSDARG00000002240,5
ENSDARG00000002241,0
ENSDARG00000002249,14
ENSDARG00000002255,9
ENSDARG00000002259,6
ENSDARG00000002264,6
ENSDARG00000002267,0
ENSDARG00000002271,28
ENSDARG00000002285,10
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,3
ENSDARG00000002299,0
ENSDARG00000002300,0
ENSDARG00000002304,0
ENSDARG00000002305,6
ENSDARG00000002311,0
ENSDARG00000002330,0
ENSDARG00000002332,3
ENSDARG00000002333,0
ENSDARG00000002336,32
ENSDARG00000002339,9
ENSDARG00000002344,58
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,0
ENSDARG00000002365,6
ENSDARG00000002369,14
ENSDARG00000002377,6
ENSDARG00000002385,0
ENSDARG00000002391,0
ENSDARG00000002394,0
ENSDARG00000002396,5
ENSDARG00000002401,0
ENSDARG00000002402,0
ENSDARG00000002403,6
ENSDARG00000002405,2
ENSDARG00000002406,0
ENSDARG00000002411,5
ENSDARG00000002445,0
ENSDARG00000002463,0
ENSDARG00000002467,0
ENSDARG00000002479,0
ENSDARG00000002483,0
ENSDARG00000002487,4
ENSDARG00000002494,2
ENSDARG00000002506,0
ENSDARG00000002507,1
ENSDARG00000002508,21
ENSDARG00000002509,0
ENSDARG00000002510,1
ENSDARG00000002523,15
ENSDARG00000002533,0
ENSDARG00000002536,0
ENSDARG00000002538,0
ENSDARG00000002546,0
ENSDARG00000002549,6
ENSDARG00000002552,1
ENSDARG00000002564,3
ENSDARG00000002571,0
ENSDARG00000002576,2
ENSDARG00000002582,0
ENSDARG00000002587,42
ENSDARG00000002589,90
ENSDARG00000002591,0
ENSDARG00000002593,0
ENSDARG00000002597,0
ENSDARG00000002600,46
ENSDARG00000002601,0
ENSDARG00000002607,2
ENSDARG00000002609,3
ENSDARG00000002613,0
ENSDARG00000002632,14
ENSDARG00000002634,0
ENSDARG00000002635,34
ENSDARG00000002642,0
ENSDARG00000002644,4
ENSDARG00000002656,17
ENSDARG00000002659,35
ENSDARG00000002663,3
ENSDARG00000002666,2
ENSDARG00000002670,0
ENSDARG00000002682,17
ENSDARG00000002685,0
ENSDARG00000002690,5
ENSDARG00000002696,62
ENSDARG00000002701,1
ENSDARG00000002707,0
ENSDARG00000002710,85
ENSDARG00000002720,0
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,3
ENSDARG00000002732,8
ENSDARG00000002745,27
ENSDARG00000002748,0
ENSDARG00000002750,5
ENSDARG00000002754,0
ENSDARG00000002758,105
ENSDARG00000002760,0
ENSDARG00000002764,0
ENSDARG00000002768,382
ENSDARG00000002771,0
ENSDARG00000002779,0
ENSDARG00000002787,6
ENSDARG00000002790,57
ENSDARG00000002791,128
ENSDARG00000002792,0
ENSDARG00000002795,0
ENSDARG00000002797,0
ENSDARG00000002798,0
ENSDARG00000002816,5
ENSDARG00000002826,0
ENSDARG00000002830,0
ENSDARG00000002831,3
ENSDARG00000002840,4
ENSDARG00000002847,2
ENSDARG00000002872,15
ENSDARG00000002877,27
ENSDARG00000002880,0
ENSDARG00000002894,0
ENSDARG00000002897,8
ENSDARG00000002909,0
ENSDARG00000002912,0
ENSDARG00000002916,8
ENSDARG00000002917,0
ENSDARG00000002933,0
ENSDARG00000002937,27
ENSDARG00000002945,3
ENSDARG00000002947,0
ENSDARG00000002949,4
ENSDARG00000002952,11
ENSDARG00000002956,3
ENSDARG00000002959,0
ENSDARG00000002967,12
ENSDARG00000002968,0
ENSDARG00000002970,21
ENSDARG00000002971,0
ENSDARG00000002986,2
ENSDARG00000002988,5
ENSDARG00000002991,11
ENSDARG00000002994,5
ENSDARG00000003008,11
ENSDARG00000003017,7
ENSDARG00000003020,0
ENSDARG00000003021,0
ENSDARG00000003022,3
ENSDARG00000003027,0
ENSDARG00000003032,140
ENSDARG00000003035,50
ENSDARG00000003041,0
ENSDARG00000003046,7
ENSDARG00000003054,0
ENSDARG00000003058,8
ENSDARG00000003061,0
ENSDARG00000003068,7
ENSDARG00000003069,10
ENSDARG00000003077,5
ENSDARG00000003081,610
ENSDARG00000003084,0
ENSDARG00000003085,0
ENSDARG00000003087,3
ENSDARG00000003090,0
ENSDARG00000003091,7
ENSDARG00000003098,17
ENSDARG00000003109,0
ENSDARG00000003113,6
ENSDARG00000003127,2
ENSDARG00000003132,1
ENSDARG00000003142,1
ENSDARG00000003144,1
ENSDARG00000003146,0
ENSDARG00000003151,36
ENSDARG00000003153,0
ENSDARG00000003157,2
ENSDARG00000003165,2
ENSDARG00000003167,0
ENSDARG00000003169,12
ENSDARG00000003175,4
ENSDARG00000003181,0
ENSDARG00000003189,39
ENSDARG00000003193,0
ENSDARG00000003197,0
ENSDARG00000003200,0
ENSDARG00000003203,0
ENSDARG00000003205,0
ENSDARG00000003206,0
ENSDARG00000003207,0
ENSDARG00000003208,7
ENSDARG00000003210,1
ENSDARG00000003213,45
ENSDARG00000003216,21
ENSDARG00000003217,14
ENSDARG00000003219,3
ENSDARG00000003229,0
ENSDARG00000003235,1
ENSDARG00000003244,0
ENSDARG00000003250,0
ENSDARG00000003251,15
ENSDARG00000003257,2
ENSDARG00000003259,0
ENSDARG00000003269,24
ENSDARG00000003270,0
ENSDARG00000003281,30
ENSDARG00000003287,0
ENSDARG00000003290,2
ENSDARG00000003293,0
ENSDARG00000003303,0
ENSDARG00000003307,6
ENSDARG00000003308,1
ENSDARG00000003311,13
ENSDARG00000003313,0
ENSDARG00000003320,17
ENSDARG00000003326,3
ENSDARG00000003328,4
ENSDARG00000003344,0
ENSDARG00000003373,0
ENSDARG00000003375,11
ENSDARG00000003380,0
ENSDARG00000003381,4
ENSDARG00000003382,1
ENSDARG00000003383,8
ENSDARG00000003395,1
ENSDARG00000003398,1
ENSDARG00000003399,0
ENSDARG00000003403,6
ENSDARG00000003411,0
ENSDARG00000003414,0
ENSDARG00000003420,7
ENSDARG00000003421,2
ENSDARG00000003429,0
ENSDARG00000003444,0
ENSDARG00000003446,0
ENSDARG00000003449,2
ENSDARG00000003462,6
ENSDARG00000003469,0
ENSDARG00000003475,0
ENSDARG00000003486,13
ENSDARG00000003487,0
ENSDARG00000003495,143
ENSDARG00000003512,1
ENSDARG00000003517,0
ENSDARG00000003519,20
ENSDARG00000003520,22
ENSDARG00000003523,0
ENSDARG00000003526,0
ENSDARG00000003527,1
ENSDARG00000003531,1
ENSDARG00000003533,0
ENSDARG00000003544,0
ENSDARG00000003553,0
ENSDARG00000003564,0
ENSDARG00000003570,23
ENSDARG00000003573,6
ENSDARG00000003576,0
ENSDARG00000003584,0
ENSDARG00000003592,0
ENSDARG00000003599,395
ENSDARG00000003607,20
ENSDARG00000003615,0
ENSDARG00000003616,6
ENSDARG00000003631,18
ENSDARG00000003632,0
ENSDARG00000003635,0
ENSDARG00000003641,15
ENSDARG00000003642,7
ENSDARG00000003655,54
ENSDARG00000003675,1
ENSDARG00000003680,40
ENSDARG00000003681,36
ENSDARG00000003684,11
ENSDARG00000003693,1
ENSDARG00000003695,64
ENSDARG00000003697,0
ENSDARG00000003699,4
ENSDARG00000003701,0
ENSDARG00000003705,10
ENSDARG00000003706,1
ENSDARG00000003732,0
ENSDARG00000003749,6
ENSDARG00000003750,12
ENSDARG00000003751,5
ENSDARG00000003754,23
ENSDARG00000003757,0
ENSDARG00000003769,4
ENSDARG00000003776,8
ENSDARG00000003779,98
ENSDARG00000003789,7
ENSDARG00000003795,48
ENSDARG00000003797,0
ENSDARG00000003803,0
ENSDARG00000003808,0
ENSDARG00000003811,45
ENSDARG00000003818,2
ENSDARG00000003820,25
ENSDARG00000003822,3
ENSDARG00000003827,2
ENSDARG00000003829,32
ENSDARG00000003835,53
ENSDARG00000003841,10
ENSDARG00000003845,1
ENSDARG00000003846,0
ENSDARG00000003854,15
ENSDARG00000003860,8
ENSDARG00000003865,0
ENSDARG00000003866,0
ENSDARG00000003867,0
ENSDARG00000003869,0
ENSDARG00000003872,1
ENSDARG00000003877,24
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,13
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,0
ENSDARG00000003910,13
ENSDARG00000003920,3
ENSDARG00000003925,0
ENSDARG00000003927,0
ENSDARG00000003931,22
ENSDARG00000003934,0
ENSDARG00000003938,6
ENSDARG00000003940,3
ENSDARG00000003941,0
ENSDARG00000003944,0
ENSDARG00000003952,43
ENSDARG00000003961,0
ENSDARG00000003963,0
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,0
ENSDARG00000003971,0
ENSDARG00000003973,3
ENSDARG00000003974,2
ENSDARG00000003977,0
ENSDARG00000003984,7
ENSDARG00000003989,14
ENSDARG00000003991,8
ENSDARG00000003994,0
ENSDARG00000003998,0
ENSDARG00000004015,0
ENSDARG00000004017,1
ENSDARG00000004018,0
ENSDARG00000004023,31
ENSDARG00000004034,7
ENSDARG00000004037,0
ENSDARG00000004046,0
ENSDARG00000004049,2
ENSDARG00000004051,0
ENSDARG00000004055,13
ENSDARG00000004059,5
ENSDARG00000004060,54
ENSDARG00000004074,5
ENSDARG00000004078,4
ENSDARG00000004082,1
ENSDARG00000004094,25
ENSDARG00000004105,13
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,2
ENSDARG00000004130,0
ENSDARG00000004131,0
ENSDARG00000004132,21
ENSDARG00000004150,0
ENSDARG00000004151,0
ENSDARG00000004154,0
ENSDARG00000004158,0
ENSDARG00000004160,3
ENSDARG00000004161,3
ENSDARG00000004167,0
ENSDARG00000004169,14
ENSDARG00000004171,9
ENSDARG00000004173,79
ENSDARG00000004174,5
ENSDARG00000004176,0
ENSDARG00000004177,0
ENSDARG00000004184,13
ENSDARG00000004187,5
ENSDARG00000004189,3
ENSDARG00000004196,16
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,0
ENSDARG00000004218,0
ENSDARG00000004219,0
ENSDARG00000004227,4
ENSDARG00000004232,1
ENSDARG00000004243,0
ENSDARG00000004246,19
ENSDARG00000004251,9
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,8
ENSDARG00000004262,0
ENSDARG00000004270,2
ENSDARG00000004274,0
ENSDARG00000004280,2
ENSDARG00000004282,4
ENSDARG00000004291,4
ENSDARG00000004296,0
ENSDARG00000004297,28
ENSDARG00000004301,0
ENSDARG00000004302,0
ENSDARG00000004305,0
ENSDARG00000004306,7
ENSDARG00000004307,0
ENSDARG00000004308,4
ENSDARG00000004311,0
ENSDARG00000004318,0
ENSDARG00000004322,5
ENSDARG00000004325,0
ENSDARG00000004328,0
ENSDARG00000004336,14
ENSDARG00000004343,0
ENSDARG00000004358,22
ENSDARG00000004363,0
ENSDARG00000004372,0
ENSDARG00000004377,6
ENSDARG00000004378,0
ENSDARG00000004386,5
ENSDARG00000004392,0
ENSDARG00000004396,0
ENSDARG00000004402,3
ENSDARG00000004405,0
ENSDARG00000004406,2
ENSDARG00000004415,47
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,3
ENSDARG00000004447,0
ENSDARG00000004451,0
ENSDARG00000004452,23
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,8
ENSDARG00000004470,22
ENSDARG00000004472,4
ENSDARG00000004473,0
ENSDARG00000004492,5
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,5
ENSDARG00000004517,34
ENSDARG00000004525,1
ENSDARG00000004527,1
ENSDARG00000004529,0
ENSDARG00000004537,63
ENSDARG00000004539,1
ENSDARG00000004561,0
ENSDARG00000004574,1
ENSDARG00000004576,0
ENSDARG00000004580,4
ENSDARG00000004581,2
ENSDARG00000004586,0
ENSDARG00000004587,1
ENSDARG00000004588,13
ENSDARG00000004592,0
ENSDARG00000004594,5
ENSDARG00000004597,2
ENSDARG00000004598,0
ENSDARG00000004616,0
ENSDARG00000004618,0
ENSDARG00000004621,23
ENSDARG00000004627,0
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,7
ENSDARG00000004635,7
ENSDARG00000004636,0
ENSDARG00000004643,6
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,3
ENSDARG00000004672,27
ENSDARG00000004680,0
ENSDARG00000004687,0
ENSDARG00000004692,3
ENSDARG00000004695,0
ENSDARG00000004696,1
ENSDARG00000004697,0
ENSDARG00000004702,11
ENSDARG00000004706,11
ENSDARG00000004712,4
ENSDARG00000004713,0
ENSDARG00000004714,20
ENSDARG00000004721,4
ENSDARG00000004724,4
ENSDARG00000004726,9
ENSDARG00000004735,25
ENSDARG00000004745,0
ENSDARG00000004748,1
ENSDARG00000004753,8
ENSDARG00000004754,30
ENSDARG00000004757,204
ENSDARG00000004763,0
ENSDARG00000004771,8
ENSDARG00000004774,8
ENSDARG00000004782,39
ENSDARG00000004785,6
ENSDARG00000004789,0
ENSDARG00000004794,0
ENSDARG00000004796,34
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,22
ENSDARG00000004836,15
ENSDARG00000004840,0
ENSDARG00000004843,12
ENSDARG00000004851,0
ENSDARG00000004861,3
ENSDARG00000004864,0
ENSDARG00000004866,5
ENSDARG00000004869,0
ENSDARG00000004870,3
ENSDARG00000004871,5
ENSDARG00000004874,0
ENSDARG00000004875,1
ENSDARG00000004877,52
ENSDARG00000004880,0
ENSDARG00000004889,0
ENSDARG00000004891,0
ENSDARG00000004898,0
ENSDARG00000004904,1
ENSDARG00000004906,7
ENSDARG00000004925,0
ENSDARG00000004930,13
ENSDARG00000004931,0
ENSDARG00000004932,0
ENSDARG00000004937,0
ENSDARG00000004939,0
ENSDARG00000004948,16
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,5
ENSDARG00000004964,28
ENSDARG00000004979,0
ENSDARG00000004988,3
ENSDARG00000005002,0
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,19
ENSDARG00000005023,0
ENSDARG00000005026,47
ENSDARG00000005034,0
ENSDARG00000005049,1
ENSDARG00000005050,0
ENSDARG00000005057,0
ENSDARG00000005058,6
ENSDARG00000005078,1
ENSDARG00000005085,0
ENSDARG00000005092,4
ENSDARG00000005095,0
ENSDARG00000005098,1
ENSDARG00000005104,28
ENSDARG00000005108,0
ENSDARG00000005112,29
ENSDARG00000005115,0
ENSDARG00000005122,19
ENSDARG00000005126,3
ENSDARG00000005128,0
ENSDARG00000005134,14
ENSDARG00000005139,1
ENSDARG00000005141,13
ENSDARG00000005150,3
ENSDARG00000005154,0
ENSDARG00000005159,4
ENSDARG00000005162,24
ENSDARG00000005163,0
ENSDARG00000005172,1
ENSDARG00000005176,0
ENSDARG00000005179,1
ENSDARG00000005185,7
ENSDARG00000005186,54
ENSDARG00000005191,55
ENSDARG00000005210,11
ENSDARG00000005216,0
ENSDARG00000005218,0
ENSDARG00000005220,4
ENSDARG00000005221,0
ENSDARG00000005230,1
ENSDARG00000005232,8
ENSDARG00000005236,32
ENSDARG00000005246,0
ENSDARG00000005251,2
ENSDARG00000005254,2
ENSDARG00000005271,0
ENSDARG00000005274,4
ENSDARG00000005284,0
ENSDARG00000005314,0
ENSDARG00000005315,7
ENSDARG00000005318,0
ENSDARG00000005320,0
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,2
ENSDARG00000005343,0
ENSDARG00000005350,10
ENSDARG00000005355,1
ENSDARG00000005356,1
ENSDARG00000005359,9
ENSDARG00000005364,0
ENSDARG00000005368,15
ENSDARG00000005371,0
ENSDARG00000005372,2
ENSDARG00000005374,1
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,7
ENSDARG00000005397,28
ENSDARG00000005414,0
ENSDARG00000005416,3
ENSDARG00000005423,12
ENSDARG00000005425,5
ENSDARG00000005448,2
ENSDARG00000005451,11
ENSDARG00000005453,21
ENSDARG00000005454,0
ENSDARG00000005456,5
ENSDARG00000005458,0
ENSDARG00000005462,1
ENSDARG00000005463,5
ENSDARG00000005464,0
ENSDARG00000005468,14
ENSDARG00000005476,4
ENSDARG00000005479,80
ENSDARG00000005481,15
ENSDARG00000005482,56
ENSDARG00000005485,4
ENSDARG00000005500,0
ENSDARG00000005510,0
ENSDARG00000005513,134
ENSDARG00000005518,0
ENSDARG00000005522,0
ENSDARG00000005525,0
ENSDARG00000005526,0
ENSDARG00000005536,28
ENSDARG00000005540,57
ENSDARG00000005541,0
ENSDARG00000005544,0
ENSDARG00000005547,0
ENSDARG00000005549,0
ENSDARG00000005551,4
ENSDARG00000005559,0
ENSDARG00000005560,24
ENSDARG00000005561,0
ENSDARG00000005565,2
ENSDARG00000005574,0
ENSDARG00000005576,43
ENSDARG00000005578,31
ENSDARG00000005586,7
ENSDARG00000005590,0
ENSDARG00000005595,0
ENSDARG00000005606,6
ENSDARG00000005612,0
ENSDARG00000005616,5
ENSDARG00000005619,0
ENSDARG00000005625,20
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,2
ENSDARG00000005640,0
ENSDARG00000005643,0
ENSDARG00000005645,35
ENSDARG00000005648,0
ENSDARG00000005651,0
ENSDARG00000005652,28
ENSDARG00000005670,4
ENSDARG00000005673,0
ENSDARG00000005675,10
ENSDARG00000005679,2
ENSDARG00000005690,2
ENSDARG00000005699,0
ENSDARG00000005704,9
ENSDARG00000005713,1
ENSDARG00000005716,0
ENSDARG00000005738,0
ENSDARG00000005739,0
ENSDARG00000005749,9
ENSDARG00000005754,21
ENSDARG00000005762,11
ENSDARG00000005772,0
ENSDARG00000005774,27
ENSDARG00000005775,40
ENSDARG00000005776,2
ENSDARG00000005780,14
ENSDARG00000005783,10
ENSDARG00000005786,2
ENSDARG00000005789,4
ENSDARG00000005791,62
ENSDARG00000005799,0
ENSDARG00000005800,3
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,46
ENSDARG00000005827,0
ENSDARG00000005828,2
ENSDARG00000005834,38
ENSDARG00000005840,4
ENSDARG00000005841,9
ENSDARG00000005842,0
ENSDARG00000005853,0
ENSDARG00000005861,45
ENSDARG00000005865,0
ENSDARG00000005867,9
ENSDARG00000005870,1
ENSDARG00000005883,9
ENSDARG00000005891,62
ENSDARG00000005894,0
ENSDARG00000005897,0
ENSDARG00000005908,2
ENSDARG00000005913,20
ENSDARG00000005915,51
ENSDARG00000005916,0
ENSDARG00000005924,48
ENSDARG00000005926,1
ENSDARG00000005927,0
ENSDARG00000005941,21
ENSDARG00000005942,0
ENSDARG00000005943,4
ENSDARG00000005945,8
ENSDARG00000005948,0
ENSDARG00000005972,17
ENSDARG00000005980,24
ENSDARG00000005989,3
ENSDARG00000005993,4
ENSDARG00000006003,3
ENSDARG00000006008,2
ENSDARG00000006010,0
ENSDARG00000006011,6
ENSDARG00000006019,16
ENSDARG00000006025,6
ENSDARG00000006029,1
ENSDARG00000006031,59
ENSDARG00000006038,0
ENSDARG00000006040,0
ENSDARG00000006044,8
ENSDARG00000006052,0
ENSDARG00000006060,43
ENSDARG00000006062,2
ENSDARG00000006065,0
ENSDARG00000006074,1
ENSDARG00000006079,0
ENSDARG00000006092,33
ENSDARG00000006093,0
ENSDARG00000006094,8
ENSDARG00000006109,0
ENSDARG00000006110,0
ENSDARG00000006112,4
ENSDARG00000006120,0
ENSDARG00000006124,50
ENSDARG00000006125,34
ENSDARG00000006128,34
ENSDARG00000006137,0
ENSDARG00000006151,1
ENSDARG00000006169,12
ENSDARG00000006174,0
ENSDARG00000006181,3
ENSDARG00000006192,1
ENSDARG00000006196,0
ENSDARG00000006200,43
ENSDARG00000006202,122
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,5
ENSDARG00000006219,2
ENSDARG00000006220,2
ENSDARG00000006225,40
ENSDARG00000006235,13
ENSDARG00000006240,0
ENSDARG00000006242,33
ENSDARG00000006251,3
ENSDARG00000006253,0
ENSDARG00000006257,62
ENSDARG00000006260,71
ENSDARG00000006266,38
ENSDARG00000006272,17
ENSDARG00000006279,0
ENSDARG00000006283,19
ENSDARG00000006288,0
ENSDARG00000006290,3
ENSDARG00000006292,0
ENSDARG00000006299,86
ENSDARG00000006300,2
ENSDARG00000006301,30
ENSDARG00000006307,0
ENSDARG00000006308,0
ENSDARG00000006314,26
ENSDARG00000006316,62
ENSDARG00000006332,10
ENSDARG00000006341,5
ENSDARG00000006345,13
ENSDARG00000006350,0
ENSDARG00000006353,6
ENSDARG00000006356,12
ENSDARG00000006368,0
ENSDARG00000006370,9
ENSDARG00000006372,0
ENSDARG00000006383,6
ENSDARG00000006385,6
ENSDARG00000006389,65
ENSDARG00000006392,7
ENSDARG00000006395,13
ENSDARG00000006396,18
ENSDARG00000006397,5
ENSDARG00000006399,10
ENSDARG00000006408,3
ENSDARG00000006409,1
ENSDARG00000006413,4
ENSDARG00000006420,23
ENSDARG00000006422,1
ENSDARG00000006427,15
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,17
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,0
ENSDARG00000006487,5
ENSDARG00000006491,5
ENSDARG00000006494,1
ENSDARG00000006497,43
ENSDARG00000006501,0
ENSDARG00000006508,4
ENSDARG00000006514,0
ENSDARG00000006522,0
ENSDARG00000006524,61
ENSDARG00000006526,47
ENSDARG00000006527,42
ENSDARG00000006544,0
ENSDARG00000006545,8
ENSDARG00000006546,15
ENSDARG00000006553,0
ENSDARG00000006560,0
ENSDARG00000006566,8
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,0
ENSDARG00000006580,0
ENSDARG00000006584,12
ENSDARG00000006585,1
ENSDARG00000006588,3
ENSDARG00000006598,2
ENSDARG00000006600,7
ENSDARG00000006601,9
ENSDARG00000006602,0
ENSDARG00000006603,2
ENSDARG00000006604,0
ENSDARG00000006607,0
ENSDARG00000006609,1
ENSDARG00000006615,3
ENSDARG00000006617,7
ENSDARG00000006621,6
ENSDARG00000006624,0
ENSDARG00000006636,0
ENSDARG00000006639,4
ENSDARG00000006640,0
ENSDARG00000006642,1
ENSDARG00000006666,0
ENSDARG00000006672,4
ENSDARG00000006677,3
ENSDARG00000006678,0
ENSDARG00000006683,16
ENSDARG00000006691,41
ENSDARG00000006712,5
ENSDARG00000006719,27
ENSDARG00000006747,35
