A5,Counts
ENSDARG00000002172,24
ENSDARG00000002174,16
ENSDARG00000002184,54
ENSDARG00000002190,326
ENSDARG00000002192,90
ENSDARG00000002193,2470
ENSDARG00000002194,0
ENSDARG00000002196,75
ENSDARG00000002197,251
ENSDARG00000002204,50
ENSDARG00000002210,35
ENSDARG00000002213,29
ENSDARG00000002215,57
ENSDARG00000002216,68
ENSDARG00000002217,281
ENSDARG00000002219,60
ENSDARG00000002220,72
ENSDARG00000002230,206
ENSDARG00000002231,110
ENSDARG00000002235,472
ENSDARG00000002240,155
ENSDARG00000002241,5
ENSDARG00000002249,84
ENSDARG00000002255,205
ENSDARG00000002259,1
ENSDARG00000002264,49
ENSDARG00000002267,73
ENSDARG00000002271,387
ENSDARG00000002285,53
ENSDARG00000002293,0
ENSDARG00000002295,8
ENSDARG00000002298,24
ENSDARG00000002299,25
ENSDARG00000002300,13
ENSDARG00000002304,10
ENSDARG00000002305,273
ENSDARG00000002311,2
ENSDARG00000002330,27
ENSDARG00000002332,195
ENSDARG00000002333,80
ENSDARG00000002336,208
ENSDARG00000002339,19
ENSDARG00000002344,1342
ENSDARG00000002347,0
ENSDARG00000002353,1
ENSDARG00000002355,0
ENSDARG00000002362,154
ENSDARG00000002365,79
ENSDARG00000002369,369
ENSDARG00000002377,65
ENSDARG00000002385,66
ENSDARG00000002391,9
ENSDARG00000002394,32
ENSDARG00000002396,419
ENSDARG00000002401,19
ENSDARG00000002402,66
ENSDARG00000002403,82
ENSDARG00000002405,80
ENSDARG00000002406,2
ENSDARG00000002411,97
ENSDARG00000002445,64
ENSDARG00000002463,45
ENSDARG00000002467,20
ENSDARG00000002479,56
ENSDARG00000002483,4
ENSDARG00000002487,77
ENSDARG00000002494,87
ENSDARG00000002506,26
ENSDARG00000002507,35
ENSDARG00000002508,39
ENSDARG00000002509,1
ENSDARG00000002510,1
ENSDARG00000002523,326
ENSDARG00000002533,9
ENSDARG00000002536,121
ENSDARG00000002538,133
ENSDARG00000002546,57
ENSDARG00000002549,12
ENSDARG00000002552,299
ENSDARG00000002564,90
ENSDARG00000002571,108
ENSDARG00000002576,62
ENSDARG00000002582,93
ENSDARG00000002587,695
ENSDARG00000002589,1196
ENSDARG00000002591,101
ENSDARG00000002593,15
ENSDARG00000002597,0
ENSDARG00000002600,221
ENSDARG00000002601,4
ENSDARG00000002607,61
ENSDARG00000002609,73
ENSDARG00000002613,2
ENSDARG00000002632,196
ENSDARG00000002634,47
ENSDARG00000002635,187
ENSDARG00000002642,81
ENSDARG00000002644,75
ENSDARG00000002656,144
ENSDARG00000002659,141
ENSDARG00000002663,76
ENSDARG00000002666,16
ENSDARG00000002670,133
ENSDARG00000002682,98
ENSDARG00000002685,0
ENSDARG00000002690,112
ENSDARG00000002696,629
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,1951
ENSDARG00000002720,30
ENSDARG00000002722,2
ENSDARG00000002728,4
ENSDARG00000002731,484
ENSDARG00000002732,44
ENSDARG00000002745,865
ENSDARG00000002748,90
ENSDARG00000002750,86
ENSDARG00000002754,15
ENSDARG00000002758,1098
ENSDARG00000002760,7
ENSDARG00000002764,51
ENSDARG00000002768,6721
ENSDARG00000002771,59
ENSDARG00000002779,13
ENSDARG00000002787,140
ENSDARG00000002790,463
ENSDARG00000002791,2386
ENSDARG00000002792,263
ENSDARG00000002795,82
ENSDARG00000002797,0
ENSDARG00000002798,37
ENSDARG00000002816,121
ENSDARG00000002826,67
ENSDARG00000002830,12
ENSDARG00000002831,26
ENSDARG00000002840,196
ENSDARG00000002847,72
ENSDARG00000002872,21
ENSDARG00000002877,256
ENSDARG00000002880,229
ENSDARG00000002894,10
ENSDARG00000002897,71
ENSDARG00000002909,145
ENSDARG00000002912,109
ENSDARG00000002916,151
ENSDARG00000002917,32
ENSDARG00000002933,76
ENSDARG00000002937,201
ENSDARG00000002945,23
ENSDARG00000002947,67
ENSDARG00000002949,275
ENSDARG00000002952,148
ENSDARG00000002956,62
ENSDARG00000002959,0
ENSDARG00000002967,161
ENSDARG00000002968,474
ENSDARG00000002970,135
ENSDARG00000002971,109
ENSDARG00000002986,56
ENSDARG00000002988,367
ENSDARG00000002991,28
ENSDARG00000002994,110
ENSDARG00000003008,207
ENSDARG00000003017,61
ENSDARG00000003020,39
ENSDARG00000003021,23
ENSDARG00000003022,18
ENSDARG00000003027,18
ENSDARG00000003032,1912
ENSDARG00000003035,862
ENSDARG00000003041,23
ENSDARG00000003046,91
ENSDARG00000003054,6
ENSDARG00000003058,122
ENSDARG00000003061,23
ENSDARG00000003068,172
ENSDARG00000003069,42
ENSDARG00000003077,19
ENSDARG00000003081,13348
ENSDARG00000003084,16
ENSDARG00000003085,38
ENSDARG00000003087,402
ENSDARG00000003090,0
ENSDARG00000003091,82
ENSDARG00000003098,623
ENSDARG00000003109,99
ENSDARG00000003113,483
ENSDARG00000003127,141
ENSDARG00000003132,90
ENSDARG00000003142,44
ENSDARG00000003144,33
ENSDARG00000003146,24
ENSDARG00000003151,619
ENSDARG00000003153,63
ENSDARG00000003157,68
ENSDARG00000003165,72
ENSDARG00000003167,43
ENSDARG00000003169,752
ENSDARG00000003175,82
ENSDARG00000003181,19
ENSDARG00000003189,373
ENSDARG00000003193,77
ENSDARG00000003197,7
ENSDARG00000003200,22
ENSDARG00000003203,567
ENSDARG00000003205,21
ENSDARG00000003206,32
ENSDARG00000003207,61
ENSDARG00000003208,15
ENSDARG00000003210,42
ENSDARG00000003213,535
ENSDARG00000003216,498
ENSDARG00000003217,79
ENSDARG00000003219,117
ENSDARG00000003229,0
ENSDARG00000003235,29
ENSDARG00000003244,14
ENSDARG00000003250,51
ENSDARG00000003251,47
ENSDARG00000003257,5
ENSDARG00000003259,23
ENSDARG00000003269,388
ENSDARG00000003270,32
ENSDARG00000003281,164
ENSDARG00000003287,71
ENSDARG00000003290,64
ENSDARG00000003293,394
ENSDARG00000003303,4
ENSDARG00000003307,135
ENSDARG00000003308,156
ENSDARG00000003311,136
ENSDARG00000003313,68
ENSDARG00000003320,196
ENSDARG00000003326,0
ENSDARG00000003328,42
ENSDARG00000003344,11
ENSDARG00000003373,37
ENSDARG00000003375,15
ENSDARG00000003380,0
ENSDARG00000003381,49
ENSDARG00000003382,122
ENSDARG00000003383,98
ENSDARG00000003395,14
ENSDARG00000003398,89
ENSDARG00000003399,9
ENSDARG00000003403,246
ENSDARG00000003411,136
ENSDARG00000003414,5
ENSDARG00000003420,7
ENSDARG00000003421,161
ENSDARG00000003429,114
ENSDARG00000003444,39
ENSDARG00000003446,51
ENSDARG00000003449,65
ENSDARG00000003462,293
ENSDARG00000003469,82
ENSDARG00000003475,14
ENSDARG00000003486,370
ENSDARG00000003487,116
ENSDARG00000003495,779
ENSDARG00000003512,390
ENSDARG00000003517,15
ENSDARG00000003519,33
ENSDARG00000003520,89
ENSDARG00000003523,12
ENSDARG00000003526,286
ENSDARG00000003527,155
ENSDARG00000003531,158
ENSDARG00000003533,11
ENSDARG00000003544,95
ENSDARG00000003553,0
ENSDARG00000003564,76
ENSDARG00000003570,401
ENSDARG00000003573,127
ENSDARG00000003576,11
ENSDARG00000003584,27
ENSDARG00000003592,17
ENSDARG00000003599,6488
ENSDARG00000003607,52
ENSDARG00000003615,116
ENSDARG00000003616,131
ENSDARG00000003631,277
ENSDARG00000003632,0
ENSDARG00000003635,23
ENSDARG00000003641,203
ENSDARG00000003642,65
ENSDARG00000003655,627
ENSDARG00000003675,17
ENSDARG00000003680,410
ENSDARG00000003681,698
ENSDARG00000003684,170
ENSDARG00000003693,97
ENSDARG00000003695,1233
ENSDARG00000003697,30
ENSDARG00000003699,148
ENSDARG00000003701,0
ENSDARG00000003705,243
ENSDARG00000003706,33
ENSDARG00000003732,26
ENSDARG00000003749,64
ENSDARG00000003750,97
ENSDARG00000003751,133
ENSDARG00000003754,103
ENSDARG00000003757,37
ENSDARG00000003769,36
ENSDARG00000003776,146
ENSDARG00000003779,251
ENSDARG00000003789,230
ENSDARG00000003795,1843
ENSDARG00000003797,25
ENSDARG00000003803,8
ENSDARG00000003808,177
ENSDARG00000003811,761
ENSDARG00000003818,130
ENSDARG00000003820,353
ENSDARG00000003822,12
ENSDARG00000003827,7
ENSDARG00000003829,217
ENSDARG00000003835,557
ENSDARG00000003841,5
ENSDARG00000003845,75
ENSDARG00000003846,33
ENSDARG00000003854,618
ENSDARG00000003860,151
ENSDARG00000003865,24
ENSDARG00000003866,221
ENSDARG00000003867,32
ENSDARG00000003869,105
ENSDARG00000003872,80
ENSDARG00000003877,300
ENSDARG00000003899,3
ENSDARG00000003900,7
ENSDARG00000003902,488
ENSDARG00000003903,0
ENSDARG00000003904,4
ENSDARG00000003909,8
ENSDARG00000003910,227
ENSDARG00000003920,272
ENSDARG00000003925,5
ENSDARG00000003927,130
ENSDARG00000003931,255
ENSDARG00000003934,16
ENSDARG00000003938,205
ENSDARG00000003940,101
ENSDARG00000003941,88
ENSDARG00000003944,0
ENSDARG00000003952,759
ENSDARG00000003961,63
ENSDARG00000003963,130
ENSDARG00000003965,5
ENSDARG00000003968,0
ENSDARG00000003970,42
ENSDARG00000003971,49
ENSDARG00000003973,43
ENSDARG00000003974,158
ENSDARG00000003977,38
ENSDARG00000003984,91
ENSDARG00000003989,148
ENSDARG00000003991,71
ENSDARG00000003994,37
ENSDARG00000003998,32
ENSDARG00000004015,4
ENSDARG00000004017,51
ENSDARG00000004018,12
ENSDARG00000004023,444
ENSDARG00000004034,164
ENSDARG00000004037,62
ENSDARG00000004046,33
ENSDARG00000004049,81
ENSDARG00000004051,22
ENSDARG00000004055,181
ENSDARG00000004059,16
ENSDARG00000004060,1196
ENSDARG00000004074,272
ENSDARG00000004078,190
ENSDARG00000004082,41
ENSDARG00000004094,378
ENSDARG00000004105,164
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,32
ENSDARG00000004115,97
ENSDARG00000004130,12
ENSDARG00000004131,8
ENSDARG00000004132,422
ENSDARG00000004150,53
ENSDARG00000004151,42
ENSDARG00000004154,3
ENSDARG00000004158,39
ENSDARG00000004160,133
ENSDARG00000004161,264
ENSDARG00000004167,14
ENSDARG00000004169,137
ENSDARG00000004171,46
ENSDARG00000004173,611
ENSDARG00000004174,1073
ENSDARG00000004176,20
ENSDARG00000004177,147
ENSDARG00000004184,201
ENSDARG00000004187,43
ENSDARG00000004189,104
ENSDARG00000004196,205
ENSDARG00000004199,20
ENSDARG00000004204,1
ENSDARG00000004211,74
ENSDARG00000004218,60
ENSDARG00000004219,18
ENSDARG00000004227,86
ENSDARG00000004232,34
ENSDARG00000004243,15
ENSDARG00000004246,352
ENSDARG00000004251,41
ENSDARG00000004256,0
ENSDARG00000004260,14
ENSDARG00000004261,348
ENSDARG00000004262,68
ENSDARG00000004270,59
ENSDARG00000004274,18
ENSDARG00000004280,49
ENSDARG00000004282,85
ENSDARG00000004291,153
ENSDARG00000004296,220
ENSDARG00000004297,452
ENSDARG00000004301,9
ENSDARG00000004302,55
ENSDARG00000004305,53
ENSDARG00000004306,32
ENSDARG00000004307,12
ENSDARG00000004308,9
ENSDARG00000004311,32
ENSDARG00000004318,23
ENSDARG00000004322,14
ENSDARG00000004325,48
ENSDARG00000004328,4
ENSDARG00000004336,273
ENSDARG00000004343,24
ENSDARG00000004358,144
ENSDARG00000004363,48
ENSDARG00000004372,60
ENSDARG00000004377,185
ENSDARG00000004378,36
ENSDARG00000004386,244
ENSDARG00000004392,22
ENSDARG00000004396,12
ENSDARG00000004402,59
ENSDARG00000004405,18
ENSDARG00000004406,12
ENSDARG00000004415,524
ENSDARG00000004427,0
ENSDARG00000004433,10
ENSDARG00000004436,16
ENSDARG00000004445,43
ENSDARG00000004447,6
ENSDARG00000004451,44
ENSDARG00000004452,769
ENSDARG00000004455,18
ENSDARG00000004459,5
ENSDARG00000004460,17
ENSDARG00000004470,221
ENSDARG00000004472,35
ENSDARG00000004473,40
ENSDARG00000004492,30
ENSDARG00000004497,18
ENSDARG00000004498,6
ENSDARG00000004502,39
ENSDARG00000004517,57
ENSDARG00000004525,68
ENSDARG00000004527,19
ENSDARG00000004529,7
ENSDARG00000004537,969
ENSDARG00000004539,75
ENSDARG00000004561,10
ENSDARG00000004574,13
ENSDARG00000004576,8
ENSDARG00000004580,135
ENSDARG00000004581,191
ENSDARG00000004586,30
ENSDARG00000004587,64
ENSDARG00000004588,916
ENSDARG00000004592,39
ENSDARG00000004594,64
ENSDARG00000004597,63
ENSDARG00000004598,0
ENSDARG00000004616,31
ENSDARG00000004618,27
ENSDARG00000004621,428
ENSDARG00000004627,0
ENSDARG00000004632,6
ENSDARG00000004633,15
ENSDARG00000004634,341
ENSDARG00000004635,257
ENSDARG00000004636,127
ENSDARG00000004643,115
ENSDARG00000004647,5
ENSDARG00000004648,2
ENSDARG00000004658,221
ENSDARG00000004672,241
ENSDARG00000004680,37
ENSDARG00000004687,61
ENSDARG00000004692,148
ENSDARG00000004695,25
ENSDARG00000004696,92
ENSDARG00000004697,63
ENSDARG00000004702,308
ENSDARG00000004706,203
ENSDARG00000004712,66
ENSDARG00000004713,4
ENSDARG00000004714,308
ENSDARG00000004721,32
ENSDARG00000004724,118
ENSDARG00000004726,256
ENSDARG00000004735,440
ENSDARG00000004745,34
ENSDARG00000004748,88
ENSDARG00000004753,149
ENSDARG00000004754,191
ENSDARG00000004757,3887
ENSDARG00000004763,0
ENSDARG00000004771,23
ENSDARG00000004774,146
ENSDARG00000004782,916
ENSDARG00000004785,283
ENSDARG00000004789,134
ENSDARG00000004794,11
ENSDARG00000004796,247
ENSDARG00000004806,61
ENSDARG00000004823,0
ENSDARG00000004830,427
ENSDARG00000004836,275
ENSDARG00000004840,67
ENSDARG00000004843,216
ENSDARG00000004851,15
ENSDARG00000004861,126
ENSDARG00000004864,0
ENSDARG00000004866,100
ENSDARG00000004869,79
ENSDARG00000004870,45
ENSDARG00000004871,18
ENSDARG00000004874,2
ENSDARG00000004875,35
ENSDARG00000004877,188
ENSDARG00000004880,55
ENSDARG00000004889,12
ENSDARG00000004891,101
ENSDARG00000004898,0
ENSDARG00000004904,75
ENSDARG00000004906,142
ENSDARG00000004925,39
ENSDARG00000004930,475
ENSDARG00000004931,72
ENSDARG00000004932,29
ENSDARG00000004937,10
ENSDARG00000004939,73
ENSDARG00000004948,315
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,14
ENSDARG00000004956,22
ENSDARG00000004964,212
ENSDARG00000004979,47
ENSDARG00000004988,238
ENSDARG00000005002,13
ENSDARG00000005004,11
ENSDARG00000005010,21
ENSDARG00000005015,284
ENSDARG00000005023,65
ENSDARG00000005026,417
ENSDARG00000005034,46
ENSDARG00000005049,18
ENSDARG00000005050,3
ENSDARG00000005057,6
ENSDARG00000005058,66
ENSDARG00000005078,19
ENSDARG00000005085,89
ENSDARG00000005092,22
ENSDARG00000005095,27
ENSDARG00000005098,20
ENSDARG00000005104,91
ENSDARG00000005108,146
ENSDARG00000005112,901
ENSDARG00000005115,29
ENSDARG00000005122,355
ENSDARG00000005126,60
ENSDARG00000005128,12
ENSDARG00000005134,74
ENSDARG00000005139,62
ENSDARG00000005141,110
ENSDARG00000005150,26
ENSDARG00000005154,66
ENSDARG00000005159,141
ENSDARG00000005162,948
ENSDARG00000005163,47
ENSDARG00000005172,57
ENSDARG00000005176,22
ENSDARG00000005179,61
ENSDARG00000005185,523
ENSDARG00000005186,152
ENSDARG00000005191,1446
ENSDARG00000005210,68
ENSDARG00000005216,27
ENSDARG00000005218,6
ENSDARG00000005220,37
ENSDARG00000005221,117
ENSDARG00000005230,188
ENSDARG00000005232,180
ENSDARG00000005236,685
ENSDARG00000005246,8
ENSDARG00000005251,30
ENSDARG00000005254,66
ENSDARG00000005271,4
ENSDARG00000005274,5
ENSDARG00000005284,6
ENSDARG00000005314,1
ENSDARG00000005315,250
ENSDARG00000005318,98
ENSDARG00000005320,69
ENSDARG00000005327,2
ENSDARG00000005332,0
ENSDARG00000005335,18
ENSDARG00000005343,65
ENSDARG00000005350,177
ENSDARG00000005355,102
ENSDARG00000005356,62
ENSDARG00000005359,293
ENSDARG00000005364,17
ENSDARG00000005368,206
ENSDARG00000005371,13
ENSDARG00000005372,63
ENSDARG00000005374,83
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,217
ENSDARG00000005397,334
ENSDARG00000005414,0
ENSDARG00000005416,129
ENSDARG00000005423,107
ENSDARG00000005425,49
ENSDARG00000005448,20
ENSDARG00000005451,603
ENSDARG00000005453,288
ENSDARG00000005454,49
ENSDARG00000005456,246
ENSDARG00000005458,95
ENSDARG00000005462,58
ENSDARG00000005463,131
ENSDARG00000005464,13
ENSDARG00000005468,246
ENSDARG00000005476,328
ENSDARG00000005479,702
ENSDARG00000005481,102
ENSDARG00000005482,1020
ENSDARG00000005485,155
ENSDARG00000005500,21
ENSDARG00000005510,4
ENSDARG00000005513,2969
ENSDARG00000005518,13
ENSDARG00000005522,1
ENSDARG00000005525,56
ENSDARG00000005526,156
ENSDARG00000005536,366
ENSDARG00000005540,284
ENSDARG00000005541,32
ENSDARG00000005544,20
ENSDARG00000005547,33
ENSDARG00000005549,126
ENSDARG00000005551,65
ENSDARG00000005559,20
ENSDARG00000005560,272
ENSDARG00000005561,29
ENSDARG00000005565,223
ENSDARG00000005574,59
ENSDARG00000005576,280
ENSDARG00000005578,334
ENSDARG00000005586,33
ENSDARG00000005590,52
ENSDARG00000005595,13
ENSDARG00000005606,100
ENSDARG00000005612,19
ENSDARG00000005616,0
ENSDARG00000005619,7
ENSDARG00000005625,201
ENSDARG00000005626,6
ENSDARG00000005627,0
ENSDARG00000005629,150
ENSDARG00000005640,11
ENSDARG00000005643,58
ENSDARG00000005645,329
ENSDARG00000005648,61
ENSDARG00000005651,98
ENSDARG00000005652,392
ENSDARG00000005670,149
ENSDARG00000005673,11
ENSDARG00000005675,131
ENSDARG00000005679,82
ENSDARG00000005690,85
ENSDARG00000005699,115
ENSDARG00000005704,128
ENSDARG00000005713,230
ENSDARG00000005716,72
ENSDARG00000005738,22
ENSDARG00000005739,29
ENSDARG00000005749,83
ENSDARG00000005754,740
ENSDARG00000005762,142
ENSDARG00000005772,37
ENSDARG00000005774,492
ENSDARG00000005775,656
ENSDARG00000005776,38
ENSDARG00000005780,3
ENSDARG00000005783,192
ENSDARG00000005786,24
ENSDARG00000005789,96
ENSDARG00000005791,1372
ENSDARG00000005799,38
ENSDARG00000005800,103
ENSDARG00000005814,0
ENSDARG00000005821,7
ENSDARG00000005823,232
ENSDARG00000005827,272
ENSDARG00000005828,17
ENSDARG00000005834,207
ENSDARG00000005840,269
ENSDARG00000005841,103
ENSDARG00000005842,55
ENSDARG00000005853,25
ENSDARG00000005861,559
ENSDARG00000005865,0
ENSDARG00000005867,192
ENSDARG00000005870,29
ENSDARG00000005883,61
ENSDARG00000005891,232
ENSDARG00000005894,49
ENSDARG00000005897,30
ENSDARG00000005908,60
ENSDARG00000005913,86
ENSDARG00000005915,181
ENSDARG00000005916,43
ENSDARG00000005924,470
ENSDARG00000005926,30
ENSDARG00000005927,194
ENSDARG00000005941,353
ENSDARG00000005942,1
ENSDARG00000005943,38
ENSDARG00000005945,213
ENSDARG00000005948,82
ENSDARG00000005972,40
ENSDARG00000005980,166
ENSDARG00000005989,62
ENSDARG00000005993,10
ENSDARG00000006003,51
ENSDARG00000006008,213
ENSDARG00000006010,63
ENSDARG00000006011,56
ENSDARG00000006019,299
ENSDARG00000006025,59
ENSDARG00000006029,54
ENSDARG00000006031,1304
ENSDARG00000006038,51
ENSDARG00000006040,50
ENSDARG00000006044,26
ENSDARG00000006052,5
ENSDARG00000006060,463
ENSDARG00000006062,356
ENSDARG00000006065,37
ENSDARG00000006074,13
ENSDARG00000006079,4
ENSDARG00000006092,846
ENSDARG00000006093,24
ENSDARG00000006094,349
ENSDARG00000006109,0
ENSDARG00000006110,32
ENSDARG00000006112,134
ENSDARG00000006120,162
ENSDARG00000006124,748
ENSDARG00000006125,242
ENSDARG00000006128,300
ENSDARG00000006137,10
ENSDARG00000006151,16
ENSDARG00000006169,134
ENSDARG00000006174,1
ENSDARG00000006181,76
ENSDARG00000006192,125
ENSDARG00000006196,79
ENSDARG00000006200,1675
ENSDARG00000006202,331
ENSDARG00000006206,5
ENSDARG00000006207,16
ENSDARG00000006215,356
ENSDARG00000006219,219
ENSDARG00000006220,822
ENSDARG00000006225,302
ENSDARG00000006235,160
ENSDARG00000006240,81
ENSDARG00000006242,1012
ENSDARG00000006251,421
ENSDARG00000006253,80
ENSDARG00000006257,578
ENSDARG00000006260,2139
ENSDARG00000006266,292
ENSDARG00000006272,168
ENSDARG00000006279,55
ENSDARG00000006283,292
ENSDARG00000006288,18
ENSDARG00000006290,57
ENSDARG00000006292,8
ENSDARG00000006299,50
ENSDARG00000006300,45
ENSDARG00000006301,200
ENSDARG00000006307,31
ENSDARG00000006308,11
ENSDARG00000006314,372
ENSDARG00000006316,1162
ENSDARG00000006332,326
ENSDARG00000006341,0
ENSDARG00000006345,77
ENSDARG00000006350,0
ENSDARG00000006353,153
ENSDARG00000006356,140
ENSDARG00000006368,14
ENSDARG00000006370,162
ENSDARG00000006372,0
ENSDARG00000006383,218
ENSDARG00000006385,16
ENSDARG00000006389,166
ENSDARG00000006392,43
ENSDARG00000006395,296
ENSDARG00000006396,268
ENSDARG00000006397,300
ENSDARG00000006399,366
ENSDARG00000006408,193
ENSDARG00000006409,2
ENSDARG00000006413,122
ENSDARG00000006420,239
ENSDARG00000006422,81
ENSDARG00000006427,1837
ENSDARG00000006434,13
ENSDARG00000006447,1
ENSDARG00000006456,6
ENSDARG00000006467,46
ENSDARG00000006468,7
ENSDARG00000006474,6
ENSDARG00000006477,167
ENSDARG00000006487,382
ENSDARG00000006491,13
ENSDARG00000006494,74
ENSDARG00000006497,901
ENSDARG00000006501,0
ENSDARG00000006508,60
ENSDARG00000006514,67
ENSDARG00000006522,27
ENSDARG00000006524,754
ENSDARG00000006526,2487
ENSDARG00000006527,201
ENSDARG00000006544,4
ENSDARG00000006545,88
ENSDARG00000006546,218
ENSDARG00000006553,91
ENSDARG00000006560,0
ENSDARG00000006566,227
ENSDARG00000006567,0
ENSDARG00000006568,6
ENSDARG00000006577,37
ENSDARG00000006580,0
ENSDARG00000006584,284
ENSDARG00000006585,88
ENSDARG00000006588,144
ENSDARG00000006598,39
ENSDARG00000006600,141
ENSDARG00000006601,95
ENSDARG00000006602,10
ENSDARG00000006603,185
ENSDARG00000006604,27
ENSDARG00000006607,58
ENSDARG00000006609,80
ENSDARG00000006615,133
ENSDARG00000006617,57
ENSDARG00000006621,158
ENSDARG00000006624,153
ENSDARG00000006636,100
ENSDARG00000006639,148
ENSDARG00000006640,55
ENSDARG00000006642,48
ENSDARG00000006666,56
ENSDARG00000006672,104
ENSDARG00000006677,121
ENSDARG00000006678,5
ENSDARG00000006683,115
ENSDARG00000006691,1128
ENSDARG00000006712,49
