.id,term,df,sumsq,meansq,statistic,p.value,adj.p.value
EE2,Residuals,10,0.07000000000000003,0.007000000000000004,NA,NA,NA
Fadrozole,as.factor(Dose),5,0.0033333333333333574,6.666666666666715e-4,0.1600000000000014,0.9717639396209936,1
Fadrozole,as.factor(Replicate),2,8.517425179052551e-32,4.2587125895262753e-32,1.0220910214863076e-29,1,1
Fadrozole,Residuals,10,0.04166666666666661,0.0041666666666666605,NA,NA,NA
Fenitrothione,as.factor(Dose),5,0.008333333333333368,0.0016666666666666735,0.3636363636363646,0.8621465702112869,1
Fenitrothione,as.factor(Replicate),2,8.333333333333174e-4,4.166666666666587e-4,0.09090909090908904,0.9138466254033631,1
Fenitrothione,Residuals,10,0.0458333333333334,0.00458333333333334,NA,NA,NA
Fluoxetine,as.factor(Dose),5,0.026666666666666682,0.005333333333333337,2.133333333333343,0.14413057526751294,0.5717778571371612
Fluoxetine,as.factor(Replicate),2,0.013333333333333324,0.006666666666666662,2.6666666666666754,0.11798236980223017,0.5717778571371612
Fluoxetine,Residuals,10,0.0249999999999999,0.00249999999999999,NA,NA,NA
Flutamide,as.factor(Dose),5,0.027777777777777762,0.005555555555555552,2.0408163265306154,0.15773182265852723,0.5717778571371612
Flutamide,as.factor(Replicate),2,0.0011111111111111326,5.555555555555663e-4,0.20408163265306561,0.8187089153077634,1
Flutamide,Residuals,10,0.02722222222222216,0.002722222222222216,NA,NA,NA
Glyphosate,as.factor(Dose),5,0.00569444444444439,0.001138888888888878,0.3628318584070789,0.8626688983869841,1
Glyphosate,as.factor(Replicate),2,0.0019444444444444366,9.722222222222183e-4,0.30973451327433726,0.7404333764547961,0.9987240891715854
Glyphosate,Residuals,10,0.03138888888888866,0.003138888888888866,NA,NA,NA
Malathion,as.factor(Dose),5,0.004444444444444418,8.888888888888837e-4,0.1189591078066909,0.9851117653780832,1
Malathion,as.factor(Replicate),2,0.01361111111111116,0.00680555555555558,0.9107806691449858,0.43313751452477245,0.8103863174979613
Malathion,Residuals,10,0.07472222222222213,0.0074722222222222134,NA,NA,NA
NN-Dimethylformamide,as.factor(Dose),5,0.007777777777777756,0.0015555555555555511,0.23430962343096168,0.9385899777824838,1
NN-Dimethylformamide,as.factor(Replicate),2,0.005277777777777803,0.0026388888888889015,0.3974895397489559,0.6821674216668127,0.9650173282115886
NN-Dimethylformamide,Residuals,10,0.06638888888888889,0.006638888888888889,NA,NA,NA
Prochloraz,as.factor(Dose),5,0.046249999999999965,0.009249999999999993,3.827586206896547,0.03375277809818849,0.39153222593898646
Prochloraz,as.factor(Replicate),2,0.005833333333333343,0.0029166666666666716,1.2068965517241395,0.3392169036785124,0.8078686131001144
Prochloraz,Residuals,10,0.024166666666666677,0.0024166666666666677,NA,NA,NA
SDS,as.factor(Dose),5,0.027361111111111013,0.005472222222222203,1.2709677419354715,0.34821922978453207,0.8078686131001144
SDS,as.factor(Replicate),2,0.005277777777777827,0.0026388888888889137,0.6129032258064535,0.5609346259818312,0.9012742105263175
SDS,Residuals,10,0.043055555555555826,0.004305555555555582,NA,NA,NA
TEG,as.factor(Dose),5,0.009027777777777782,0.0018055555555555563,5.909090909090918,0.008511407096449165,0.1645538705313505
TEG,as.factor(Replicate),2,0.001944444444444452,9.72222222222226e-4,3.1818181818181976,0.08523165083235874,0.5717778571371612
TEG,Residuals,10,0.0030555555555555522,3.055555555555552e-4,NA,NA,NA
TGSH,as.factor(Dose),5,0.03124999999999994,0.006249999999999988,1.1538461538461526,0.3946217289159063,0.8085430886400037
TGSH,as.factor(Replicate),2,0.010833333333333351,0.0054166666666666755,1.0000000000000027,0.4018775720164598,0.8085430886400037
TGSH,Residuals,10,0.05416666666666661,0.005416666666666662,NA,NA,NA
Trenbolone,as.factor(Dose),5,0.027361111111111003,0.0054722222222222,0.9704433497536924,0.47998122826771406,0.8306023794959446
Trenbolone,as.factor(Replicate),2,0.02527777777777775,0.012638888888888875,2.241379310344829,0.15694357368977868,0.5717778571371612
Trenbolone,Residuals,10,0.056388888888888794,0.005638888888888879,NA,NA,NA
Vinclozolin,as.factor(Dose),5,0.022777777777777758,0.004555555555555551,1.2812499999999982,0.3444245953266563,0.8078686131001144
Vinclozolin,as.factor(Replicate),2,0.014444444444444452,0.007222222222222226,2.0312500000000004,0.18183912073024092,0.6203922942561161
Vinclozolin,Residuals,10,0.03555555555555557,0.003555555555555557,NA,NA,NA
