Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 11/15/21
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: sep_norm_data_P1400
Work Source: sep_norm_data_P1400_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress2 Version: BMDExpress 2.30.0507 BETA
Timestamp (Start Time): 12/13/2021 11:14.54
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 654
Total Run Time: 43 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-397014	Muscle contraction	89	92	15	10	4	14	5	5	15	2	2	78	90	4722	0.81	0.44663	0.66288	2.17	561866;561206	kcnk3a;kcnk1b	ENSDARG00000043466;ENSDARG00000017254		7.43158E-5	7.43158E-5	1.58986E-5	8.261439651586157E-5	7.259979475E-5	8.257874522928974E-5	7.431525E-5	7.431525E-5	1.58985E-5	8.261376011975847E-5	7.259925796874999E-5	8.257810910781604E-5	7.431585E-5	7.431585E-5	1.58987E-5	8.261432580518344E-5	7.259984621875E-5	8.2578674549126E-5					1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0	2	0															2	561866;561206	ENSDARG00000043466;ENSDARG00000017254	7.43158E-5	7.43158E-5	8.261439651586157E-5	7.431525E-5	7.431525E-5	8.261376011975847E-5	7.431585E-5	7.431585E-5	8.261432580518344E-5	1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0						Hill,2(1)	2.003774181221565	4.009666800498962	1.9396721124649048	2.0699946880340576	0.09215197692664426	2.004833400249481	-4.018191199999999E-5	1.88813512E-4	-4.018157999999999E-5	1.8881207999999996E-4	-4.018176400000001E-5	1.88813464E-4	DOWN	0.0	1.0	0.0	
R-DRE-5576886	Phase 4 - resting membrane potential	10	12	3	3	2	3	3	3	3	2	2	78	10	4802	0.99917	0.015675	0.015675	16.67	561866;561206	kcnk3a;kcnk1b	ENSDARG00000043466;ENSDARG00000017254		7.43158E-5	7.43158E-5	1.58986E-5	8.261439651586157E-5	7.259979475E-5	8.257874522928974E-5	7.431525E-5	7.431525E-5	1.58985E-5	8.261376011975847E-5	7.259925796874999E-5	8.257810910781604E-5	7.431585E-5	7.431585E-5	1.58987E-5	8.261432580518344E-5	7.259984621875E-5	8.2578674549126E-5	0.0	1.58986E-5	0.5	7.43158E-5	1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0	2	0															2	561866;561206	ENSDARG00000043466;ENSDARG00000017254	7.43158E-5	7.43158E-5	8.261439651586157E-5	7.431525E-5	7.431525E-5	8.261376011975847E-5	7.431585E-5	7.431585E-5	8.261432580518344E-5	1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0						Hill,2(1)	2.003774181221565	4.009666800498962	1.9396721124649048	2.0699946880340576	0.09215197692664426	2.004833400249481	-4.018191199999999E-5	1.88813512E-4	-4.018157999999999E-5	1.8881207999999996E-4	-4.018176400000001E-5	1.88813464E-4	DOWN	0.0	1.0	0.0	
R-DRE-5576891	Cardiac conduction	59	61	13	9	3	12	5	5	13	2	2	78	59	4753	0.92284	0.26327	0.26327	3.28	561866;561206	kcnk3a;kcnk1b	ENSDARG00000043466;ENSDARG00000017254		7.43158E-5	7.43158E-5	1.58986E-5	8.261439651586157E-5	7.259979475E-5	8.257874522928974E-5	7.431525E-5	7.431525E-5	1.58985E-5	8.261376011975847E-5	7.259925796874999E-5	8.257810910781604E-5	7.431585E-5	7.431585E-5	1.58987E-5	8.261432580518344E-5	7.259984621875E-5	8.2578674549126E-5					1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0	2	0															2	561866;561206	ENSDARG00000043466;ENSDARG00000017254	7.43158E-5	7.43158E-5	8.261439651586157E-5	7.431525E-5	7.431525E-5	8.261376011975847E-5	7.431585E-5	7.431585E-5	8.261432580518344E-5	1.32733E-4;1.58986E-5	1.32732E-4;1.58985E-5	1.32733E-4;1.58987E-5	0						Hill,2(1)	2.003774181221565	4.009666800498962	1.9396721124649048	2.0699946880340576	0.09215197692664426	2.004833400249481	-4.018191199999999E-5	1.88813512E-4	-4.018157999999999E-5	1.8881207999999996E-4	-4.018176400000001E-5	1.88813464E-4	DOWN	0.0	1.0	0.0	
R-DRE-1236975	Antigen processing-Cross presentation	58	65	1	1	0	1	1	1	1	0	0	80	65	4747	0.33998	1.0	0.62766	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	352	372	36	26	11	34	19	19	35	10	10	70	362	4450	0.96175	0.079806	0.13029	2.69	791696;566367;564424;563932;553420;553256;100334818;100329531;100005108;100003805	asic1a;abcd1;soat1;atp10b;mipb;slc6a19a.1;lo018422.1;hmox2b;slc26a6;si:dkey-202g17.3	ENSDARG00000008329;ENSDARG00000074876;ENSDARG00000062297;ENSDARG00000076230;ENSDARG00000013963;ENSDARG00000018621;ENSDARG00000001937;ENSDARG00000078452;ENSDARG00000055835;ENSDARG00000057504		0.156703733572	1.224875E-5	3.70621E-6	0.495394085820938	0.06737435149244293	0.33489551916812194	0.097989922741	1.0702545000000001E-5	3.7062E-6	0.3097451348211489	0.042131473391979465	0.2093945905383775	0.38736873673	5.3042749999999996E-5	3.70622E-6	1.2246205853636232	0.16658472381337774	0.8278572603979678					1.43393E-5;6.39817E-6;1.56662;6.38088E-5;3.31325E-5;1.01582E-5;6.17211E-6;3.70621E-6;8.49643E-6;2.71124E-4	1.33198E-5;6.39815E-6;0.97954;1.29087E-5;2.89039E-5;8.24319E-6;6.17208E-6;3.7062E-6;8.49639E-6;2.71079E-4	8.94636E-5;6.39819E-6;3.8727;4.38537E-4;1.43087E-4;1.66219E-5;8.92766E-6;3.70622E-6;9.45673E-6;2.71169E-4	1	9	1	563932	ENSDARG00000076230	6.38088E-5	6.38088E-5		1.29087E-5	1.29087E-5		4.38537E-4	4.38537E-4		6.38088E-5	1.29087E-5	4.38537E-4	9	791696;566367;564424;553420;553256;100334818;100329531;100005108;100003805	ENSDARG00000008329;ENSDARG00000074876;ENSDARG00000062297;ENSDARG00000013963;ENSDARG00000018621;ENSDARG00000001937;ENSDARG00000078452;ENSDARG00000055835;ENSDARG00000057504	0.17410816965777776	1.01582E-5	0.5221919434946207	0.10887625763444445	8.49639E-6	0.3264989148223247	0.43036098114444443	1.66219E-5	1.2908771352110677	1.43393E-5;6.39817E-6;1.56662;3.31325E-5;1.01582E-5;6.17211E-6;3.70621E-6;8.49643E-6;2.71124E-4	1.33198E-5;6.39815E-6;0.97954;2.89039E-5;8.24319E-6;6.17208E-6;3.7062E-6;8.49639E-6;2.71079E-4	8.94636E-5;6.39819E-6;3.8727;1.43087E-4;1.66219E-5;8.92766E-6;3.70622E-6;9.45673E-6;2.71169E-4	0						Exp 4,3(0.3);Hill,6(0.6);Linear,1(0.1)	1.9614315874691581	19.82882797718048	1.5815428495407104	2.5478029251098633	0.3165213934747763	1.87669438123703	-0.15034470193993346	0.46375216908393346	-0.0939921008163893	0.2899719462983893	-0.37165896584843094	1.1463964393084312	DOWN	0.1	0.9	0.0	
R-DRE-917937	Iron uptake and transport	42	45	4	2	1	4	1	1	4	1	1	79	44	4768	0.83287	0.52544	0.52544	2.22	100329531	hmox2b	ENSDARG00000078452		3.70621E-6	3.70621E-6	3.70621E-6		3.7062100000000005E-6		3.7062E-6	3.7062E-6	3.7062E-6		3.7061999999999998E-6		3.70622E-6	3.70622E-6	3.70622E-6		3.70622E-6						3.70621E-6	3.7062E-6	3.70622E-6	0	1	0															1	100329531	ENSDARG00000078452	3.70621E-6	3.70621E-6		3.7062E-6	3.7062E-6		3.70622E-6	3.70622E-6		3.70621E-6	3.7062E-6	3.70622E-6	0						Hill,1(1)	1.7840960025787354	1.7840960025787354	1.7840960025787354	1.7840960025787354	0.0	1.7840960025787354	3.70621E-6	3.70621E-6	3.7062E-6	3.7062E-6	3.70622E-6	3.70622E-6	DOWN	0.0	1.0	0.0	
R-DRE-917977	Transferrin endocytosis and recycling	24	27	1	0	0	1	0	0	1	0	0	80	27	4785	0.63994	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-109704	PI3K Cascade	28	31	1	1	0	1	1	1	1	0	0	80	31	4781	0.59886	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-112399	IRS-mediated signalling	28	31	1	1	0	1	1	1	1	0	0	80	31	4781	0.59886	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1307965	betaKlotho-mediated ligand binding	3	3	1	1	0	1	1	1	1	0	0	80	3	4809	0.95173	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-190236	Signaling by FGFR	62	64	1	1	0	1	1	1	1	0	0	80	64	4748	0.3457	1.0	0.62729	0.0																														0	0	0															0															0																							
R-DRE-190322	FGFR4 ligand binding and activation	9	10	1	1	0	1	1	1	1	0	0	80	10	4802	0.84786	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	33	36	1	1	0	1	1	1	1	0	0	80	36	4776	0.55116	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2428924	IGF1R signaling cascade	32	35	1	1	0	1	1	1	1	0	0	80	35	4777	0.56039	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2428928	IRS-related events triggered by IGF1R	31	34	1	1	0	1	1	1	1	0	0	80	34	4778	0.56977	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654228	Phospholipase C-mediated cascade; FGFR4	9	10	1	1	0	1	1	1	1	0	0	80	10	4802	0.84786	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654712	FRS-mediated FGFR4 signaling	14	15	1	1	0	1	1	1	1	0	0	80	15	4797	0.78061	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654716	Downstream signaling of activated FGFR4	18	19	1	1	0	1	1	1	1	0	0	80	19	4793	0.73062	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654719	SHC-mediated cascade:FGFR4	13	14	1	1	0	1	1	1	1	0	0	80	14	4798	0.79362	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654720	PI-3K cascade:FGFR4	14	15	1	1	0	1	1	1	1	0	0	80	15	4797	0.78061	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654733	Negative regulation of FGFR4 signaling	23	24	1	1	0	1	1	1	1	0	0	80	24	4788	0.67256	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654743	Signaling by FGFR4	30	31	1	1	0	1	1	1	1	0	0	80	31	4781	0.59886	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5673001	RAF/MAP kinase cascade	152	157	5	1	0	5	1	1	5	0	0	80	157	4655	0.071991	1.0	0.18506	0.0																														0	0	0															0															0																							
R-DRE-5683057	MAPK family signaling cascades	174	180	6	1	0	6	1	1	6	0	0	80	180	4632	0.048604	1.0	0.12155	0.0																														0	0	0															0															0																							
R-DRE-5684996	MAPK1/MAPK3 signaling	155	161	5	1	0	5	1	1	5	0	0	80	161	4651	0.067246	1.0	0.1143	0.0																														0	0	0															0															0																							
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	59	67	2	1	0	2	1	1	2	0	0	80	67	4745	0.3288	1.0	0.62866	0.0																														0	0	0															0															0																							
R-DRE-74751	Insulin receptor signalling cascade	31	34	1	1	0	1	1	1	1	0	0	80	34	4778	0.56977	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-74752	Signaling by Insulin receptor	43	46	1	1	0	1	1	1	1	0	0	80	46	4766	0.46673	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-141424	Amplification of signal from the kinetochores	60	61	1	1	0	1	0	0	1	0	0	80	61	4751	0.36347	1.0	0.62674	0.0																														0	0	0															0															0																							
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	60	61	1	1	0	1	0	0	1	0	0	80	61	4751	0.36347	1.0	0.62674	0.0																														0	0	0															0															0																							
R-DRE-194315	Signaling by Rho GTPases	375	394	11	7	3	10	5	5	11	3	3	77	391	4421	0.10388	0.96209	0.21079	0.76	554089;100329531;100003547	s100z;hmox2b;arhgap15	ENSDARG00000038729;ENSDARG00000078452;ENSDARG00000062349		0.48458696227000003	2.71806E-5	3.70621E-6	0.8393024906570699	0.8149479571157381	0.883657437264011	0.34846696223333334	2.71805E-5	3.7062E-6	0.6035357347946074	0.5860263959026426	0.6354317510346236	0.87119696234	2.71808E-5	3.70622E-6	1.5089306532742324	1.4651342984193239	1.5886716347400438					2.71806E-5;3.70621E-6;1.45373	2.71805E-5;3.7062E-6;1.04537	2.71808E-5;3.70622E-6;2.61356	2	1	2	554089;100003547	ENSDARG00000038729;ENSDARG00000062349	0.7268785903	0.7268785903	1.027923121427743	0.52269859025	0.52269859025	0.7391689963331151	1.3067935904	1.3067935904	1.8480467793099151	2.71806E-5;1.45373	2.71805E-5;1.04537	2.71808E-5;2.61356	1	100329531	ENSDARG00000078452	3.70621E-6	3.70621E-6		3.7062E-6	3.7062E-6		3.70622E-6	3.70622E-6		3.70621E-6	3.7062E-6	3.70622E-6	0						Exp 2,1(0.34);Hill,2(0.67)	1.654016893187633	4.969831228256226	1.5625113248825073	1.7840960025787354	0.11450299806554656	1.623223900794983	-0.4651732147982701	1.43434713933827	-0.33449801490714814	1.0314319393738147	-0.8363188146184575	2.5787127392984575	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-195258	RHO GTPase Effectors	163	179	4	3	1	3	2	2	4	1	1	79	178	4634	0.20223	0.95056	0.37006	0.56	554089	s100z	ENSDARG00000038729		2.71806E-5	2.71806E-5	2.71806E-5		2.71806E-5		2.71805E-5	2.71805E-5	2.71805E-5		2.71805E-5		2.71808E-5	2.71808E-5	2.71808E-5		2.71808E-5						2.71806E-5	2.71805E-5	2.71808E-5	1	0	1	554089	ENSDARG00000038729	2.71806E-5	2.71806E-5		2.71805E-5	2.71805E-5		2.71808E-5	2.71808E-5		2.71806E-5	2.71805E-5	2.71808E-5	0															0						Hill,1(1)	1.623223900794983	1.623223900794983	1.623223900794983	1.623223900794983	0.0	1.623223900794983	2.71806E-5	2.71806E-5	2.71805E-5	2.71805E-5	2.71808E-5	2.71808E-5	UP	1.0	0.0	0.0	
R-DRE-2467813	Separation of Sister Chromatids	125	129	3	3	1	1	1	0	3	0	0	80	129	4683	0.11584	1.0	0.27527	0.0																														0	0	0															0															0																							
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	76	78	3	3	1	1	1	0	3	0	0	80	78	4734	0.27351	1.0	0.63955	0.0																														0	0	0															0															0																							
R-DRE-2555396	Mitotic Metaphase and Anaphase	152	156	3	3	1	1	1	0	3	0	0	80	156	4656	0.073228	1.0	0.18405	0.0																														0	0	0															0															0																							
R-DRE-5663220	RHO GTPases Activate Formins	78	79	3	2	0	2	1	1	3	0	0	80	79	4733	0.26897	1.0	0.64092	0.0																														0	0	0															0															0																							
R-DRE-68877	Mitotic Prometaphase	117	119	3	3	1	1	1	0	3	0	0	80	119	4693	0.13719	1.0	0.2666	0.0																														0	0	0															0															0																							
R-DRE-68882	Mitotic Anaphase	151	155	3	3	1	1	1	0	3	0	0	80	155	4657	0.074486	1.0	0.18308	0.0																														0	0	0															0															0																							
R-DRE-68886	M Phase	233	252	3	3	1	1	1	0	3	0	0	80	252	4560	0.014032	1.0	0.034909	0.0																														0	0	0															0															0																							
R-DRE-69618	Mitotic Spindle Checkpoint	74	75	1	1	0	1	0	0	1	0	0	80	75	4737	0.28761	1.0	0.63579	0.0																														0	0	0															0															0																							
R-DRE-69620	Cell Cycle Checkpoints	173	187	2	2	0	2	1	1	2	0	0	80	187	4625	0.04311	1.0	0.075373	0.0																														0	0	0															0															0																							
R-DRE-9648025	EML4 and NUDC in mitotic spindle formation	67	69	2	2	0	1	0	0	2	0	0	80	69	4743	0.31799	1.0	0.63	0.0																														0	0	0															0															0																							
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	384	403	11	7	3	10	5	5	11	3	3	77	400	4412	0.094089	0.96635	0.21348	0.74	554089;100329531;100003547	s100z;hmox2b;arhgap15	ENSDARG00000038729;ENSDARG00000078452;ENSDARG00000062349		0.48458696227000003	2.71806E-5	3.70621E-6	0.8393024906570699	0.8149479571157381	0.883657437264011	0.34846696223333334	2.71805E-5	3.7062E-6	0.6035357347946074	0.5860263959026426	0.6354317510346236	0.87119696234	2.71808E-5	3.70622E-6	1.5089306532742324	1.4651342984193239	1.5886716347400438					2.71806E-5;3.70621E-6;1.45373	2.71805E-5;3.7062E-6;1.04537	2.71808E-5;3.70622E-6;2.61356	2	1	2	554089;100003547	ENSDARG00000038729;ENSDARG00000062349	0.7268785903	0.7268785903	1.027923121427743	0.52269859025	0.52269859025	0.7391689963331151	1.3067935904	1.3067935904	1.8480467793099151	2.71806E-5;1.45373	2.71805E-5;1.04537	2.71808E-5;2.61356	1	100329531	ENSDARG00000078452	3.70621E-6	3.70621E-6		3.7062E-6	3.7062E-6		3.70622E-6	3.70622E-6		3.70621E-6	3.7062E-6	3.70622E-6	0						Exp 2,1(0.34);Hill,2(0.67)	1.654016893187633	4.969831228256226	1.5625113248825073	1.7840960025787354	0.11450299806554656	1.623223900794983	-0.4651732147982701	1.43434713933827	-0.33449801490714814	1.0314319393738147	-0.8363188146184575	2.5787127392984575	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1632852	Macroautophagy	84	85	2	1	0	1	0	0	2	0	0	80	85	4727	0.24322	1.0	0.40476	0.0																														0	0	0															0															0																							
R-DRE-9612973	Autophagy	84	85	2	1	0	1	0	0	2	0	0	80	85	4727	0.24322	1.0	0.40476	0.0																														0	0	0															0															0																							
R-DRE-8953854	Metabolism of RNA	368	372	3	3	1	3	3	3	3	1	1	79	371	4441	0.013043	0.99831	0.02979	0.27	30671	hsp70.3	ENSDARG00000021924		1.54855E-5	1.54855E-5	1.54855E-5		1.54855E-5		1.54852E-5	1.54852E-5	1.54852E-5		1.54852E-5		1.54881E-5	1.54881E-5	1.54881E-5		1.54881E-5						1.54855E-5	1.54852E-5	1.54881E-5	0	1	0															1	30671	ENSDARG00000021924	1.54855E-5	1.54855E-5		1.54852E-5	1.54852E-5		1.54881E-5	1.54881E-5		1.54855E-5	1.54852E-5	1.54881E-5	0						Hill,1(1)	3.819259881973267	3.8192598819732666	3.8192598819732666	3.8192598819732666	0.0	3.8192598819732666	1.54855E-5	1.54855E-5	1.54852E-5	1.54852E-5	1.54881E-5	1.54881E-5	DOWN	0.0	1.0	0.0	
R-DRE-199992	trans-Golgi Network Vesicle Budding	39	39	2	0	0	2	0	0	2	0	0	80	39	4773	0.52436	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-432720	Lysosome Vesicle Biogenesis	21	21	2	0	0	2	0	0	2	0	0	80	21	4791	0.70682	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	36	40	1	1	0	1	1	1	1	0	0	80	40	4772	0.51571	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-446203	Asparagine N-linked glycosylation	155	160	7	4	2	6	3	3	7	2	2	78	158	4654	0.5105	0.74343	1.0	1.25	553510;100148828	st8sia3;b4galt2	ENSDARG00000045301;ENSDARG00000077994		1.4763945E-5	1.4763945E-5	9.43379E-6	7.537977490550766E-6	1.5722443777877465E-5	7.4150970886202754E-6	1.059152E-5	1.059152E-5	9.43034E-6	1.6421565043563973E-6	1.0800329989746218E-5	1.6153868766225729E-6	1.058832E-4	1.058832E-4	2.18924E-5	1.1878092847456616E-4	1.2098690320430659E-4	1.1684462019413836E-4					9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0	2	0															2	553510;100148828	ENSDARG00000045301;ENSDARG00000077994	1.4763945E-5	1.4763945E-5	7.537977490550766E-6	1.059152E-5	1.059152E-5	1.6421565043563973E-6	1.058832E-4	1.058832E-4	1.1878092847456616E-4	9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0						Exp 4,2(1)	2.0344488497893902	4.108427166938782	1.7699402570724487	2.338486909866333	0.40202319361146915	2.054213583469391	4.316841200000001E-6	2.52110488E-5	8.3156072E-6	1.28674328E-5	-5.873876799999997E-5	2.7050516799999997E-4	DOWN	0.0	1.0	0.0	
R-DRE-948021	Transport to the Golgi and subsequent modification	101	104	6	4	2	5	3	3	6	2	2	78	102	4710	0.75861	0.51108	0.68779	1.92	553510;100148828	st8sia3;b4galt2	ENSDARG00000045301;ENSDARG00000077994		1.4763945E-5	1.4763945E-5	9.43379E-6	7.537977490550766E-6	1.5722443777877465E-5	7.4150970886202754E-6	1.059152E-5	1.059152E-5	9.43034E-6	1.6421565043563973E-6	1.0800329989746218E-5	1.6153868766225729E-6	1.058832E-4	1.058832E-4	2.18924E-5	1.1878092847456616E-4	1.2098690320430659E-4	1.1684462019413836E-4					9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0	2	0															2	553510;100148828	ENSDARG00000045301;ENSDARG00000077994	1.4763945E-5	1.4763945E-5	7.537977490550766E-6	1.059152E-5	1.059152E-5	1.6421565043563973E-6	1.058832E-4	1.058832E-4	1.1878092847456616E-4	9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0						Exp 4,2(1)	2.0344488497893902	4.108427166938782	1.7699402570724487	2.338486909866333	0.40202319361146915	2.054213583469391	4.316841200000001E-6	2.52110488E-5	8.3156072E-6	1.28674328E-5	-5.873876799999997E-5	2.7050516799999997E-4	DOWN	0.0	1.0	0.0	
R-DRE-975576	N-glycan antennae elongation in the medial/trans-Golgi	16	18	4	3	2	4	3	3	4	2	2	78	16	4796	0.99712	0.034112	0.034112	11.11	553510;100148828	st8sia3;b4galt2	ENSDARG00000045301;ENSDARG00000077994		1.4763945E-5	1.4763945E-5	9.43379E-6	7.537977490550766E-6	1.5722443777877465E-5	7.4150970886202754E-6	1.059152E-5	1.059152E-5	9.43034E-6	1.6421565043563973E-6	1.0800329989746218E-5	1.6153868766225729E-6	1.058832E-4	1.058832E-4	2.18924E-5	1.1878092847456616E-4	1.2098690320430659E-4	1.1684462019413836E-4	0.0	9.43379E-6	0.5	1.4763945E-5	9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0	2	0															2	553510;100148828	ENSDARG00000045301;ENSDARG00000077994	1.4763945E-5	1.4763945E-5	7.537977490550766E-6	1.059152E-5	1.059152E-5	1.6421565043563973E-6	1.058832E-4	1.058832E-4	1.1878092847456616E-4	9.43379E-6;2.00941E-5	9.43034E-6;1.17527E-5	2.18924E-5;1.89874E-4	0						Exp 4,2(1)	2.0344488497893902	4.108427166938782	1.7699402570724487	2.338486909866333	0.40202319361146915	2.054213583469391	4.316841200000001E-6	2.52110488E-5	8.3156072E-6	1.28674328E-5	-5.873876799999997E-5	2.7050516799999997E-4	DOWN	0.0	1.0	0.0	
R-DRE-975578	Reactions specific to the complex N-glycan synthesis pathway	6	8	1	1	0	1	1	1	1	0	0	80	8	4804	0.87634	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199977	ER to Golgi Anterograde Transport	81	82	2	1	0	1	0	0	2	0	0	80	82	4730	0.25577	1.0	0.64535	0.0																														0	0	0															0															0																							
R-DRE-196854	Metabolism of vitamins and cofactors	89	90	11	9	4	10	6	6	11	2	2	78	88	4724	0.81826	0.43544	0.65908	2.22	564697;559020	pdxkb;ptgs2b	ENSDARG00000036546;ENSDARG00000010276		0.00226123905	0.00226123905	1.45381E-5	0.003177314954086517	0.0030373460703314215	0.002981718649277019	8.45244E-4	8.45244E-4	1.4538E-5	0.0011747956915447043	0.0011322055372848948	0.0011024749743691147	0.00709646905	0.00709646905	1.45381E-5	0.010015362797279779	0.009542872220745699	0.009398814553626782					1.45381E-5;0.00450794	1.4538E-5;0.00167595	1.45381E-5;0.0141784	1	1	1	559020	ENSDARG00000010276	0.00450794	0.00450794		0.00167595	0.00167595		0.0141784	0.0141784		0.00450794	0.00167595	0.0141784	1	564697	ENSDARG00000036546	1.45381E-5	1.45381E-5		1.4538E-5	1.4538E-5		1.45381E-5	1.45381E-5		1.45381E-5	1.4538E-5	1.45381E-5	0						Exp 4,1(0.5);Hill,1(0.5)	1.941467103215793	3.8877041339874268	1.8475902080535889	2.040113925933838	0.13613482645236985	1.9438520669937134	-0.0021422948119999992	0.006664772911999999	-7.8293976E-4	0.0024734277600000003	-0.006784115611999999	0.020977053712	CONFLICT	0.5	0.5	0.0	
R-DRE-6806667	Metabolism of fat-soluble vitamins	19	19	3	2	1	3	1	1	3	0	0	80	19	4793	0.73062	1.0	1.0	0.0																														0	0	0															0															0																							
