Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 11/15/21
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: sep_norm_data_SANT
Work Source: sep_norm_data_SANT_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress2 Version: BMDExpress 2.30.0507 BETA
Timestamp (Start Time): 12/13/2021 11:10.59
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 904
Total Run Time: 48 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-9012999	RHO GTPase cycle	249	252	31	30	16	20	25	14	30	7	7	111	245	4529	0.73828	0.40665	0.6709	2.78	570745;564545;561082;556371;553051;101885883;100329531	letm1;rtkn;cavin1b;rhoj;fermt2;arhgap31;hmox2b	ENSDARG00000056978;ENSDARG00000031345;ENSDARG00000059362;ENSDARG00000020250;ENSDARG00000020242;ENSDARG00000059472;ENSDARG00000078452		0.2636863009857143	1.45859E-4	3.98542E-5	0.6966855391080116	0.10616844091501418	0.4627641881947677	0.13427233938571428	5.99867E-5	2.53876E-5	0.354952998761789	0.053982400842382046	0.2357824020165315	1.1767616027142858	7.14732E-4	1.58793E-4	3.1047378552483265	0.4756598049289171	2.0620593303785175					1.84362;0.00171505;7.23045E-5;3.98542E-5;6.33912E-5;1.47648E-4;1.45859E-4	0.93923;4.60583E-4;3.66301E-5;2.53876E-5;2.65326E-5;5.99867E-5;6.72557E-5	8.21763;0.0177201;1.88209E-4;1.58793E-4;1.65352E-4;7.14732E-4;7.54033E-4	0	7	0															7	570745;564545;561082;556371;553051;101885883;100329531	ENSDARG00000056978;ENSDARG00000031345;ENSDARG00000059362;ENSDARG00000020250;ENSDARG00000020242;ENSDARG00000059472;ENSDARG00000078452	0.2636863009857143	1.45859E-4	0.6966855391080116	0.13427233938571428	5.99867E-5	0.354952998761789	1.1767616027142858	7.14732E-4	3.1047378552483265	1.84362;0.00171505;7.23045E-5;3.98542E-5;6.33912E-5;1.47648E-4;1.45859E-4	0.93923;4.60583E-4;3.66301E-5;2.53876E-5;2.65326E-5;5.99867E-5;6.72557E-5	8.21763;0.0177201;1.88209E-4;1.58793E-4;1.65352E-4;7.14732E-4;7.54033E-4	0						Exp 2,1(0.15);Exp 4,6(0.86)	1.705201018280016	11.980989456176758	1.517461895942688	1.9606993198394775	0.16071057943626987	1.6886249780654907	-0.2524255689928192	0.7797981709642479	-0.12868052192957288	0.3972252007010014	-1.1232603875755496	3.4767835930041207	DOWN	0.0	1.0	0.0	
R-DRE-9696264	RND3 GTPase cycle	28	28	1	1	0	0	1	0	1	0	0	118	28	4746	0.5038	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9696270	RND2 GTPase cycle	27	27	5	5	2	2	4	1	5	0	0	118	27	4747	0.51632	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1630316	Glycosaminoglycan metabolism	74	78	11	11	4	7	9	7	11	3	3	115	75	4699	0.88175	0.29054	0.43717	3.85	793671;560393;387365	csgalnact1a;cspg4;gpc3	ENSDARG00000040535;ENSDARG00000078227;ENSDARG00000032199		0.4913916836666667	2.23203E-4	5.1848E-5	0.8508771656877127	0.28854382743252066	0.7160345985889122	0.2396920566	8.13566E-5	2.38132E-5	0.4150677414805637	0.1407342818797164	0.34929374370070776	1.7741694453333334	0.00174786	1.20476E-4	3.0713337019010067	1.042209746957935	2.5844587988331056					5.1848E-5;2.23203E-4;1.4739	2.38132E-5;8.13566E-5;0.718971	1.20476E-4;0.00174786;5.32064	0	3	0															3	793671;560393;387365	ENSDARG00000040535;ENSDARG00000078227;ENSDARG00000032199	0.4913916836666667	2.23203E-4	0.8508771656877127	0.2396920566	8.13566E-5	0.4150677414805637	1.7741694453333334	0.00174786	3.0713337019010067	5.1848E-5;2.23203E-4;1.4739	2.38132E-5;8.13566E-5;0.718971	1.20476E-4;0.00174786;5.32064	0						Exp 2,1(0.34);Exp 4,2(0.67)	1.8117999946661776	5.471485018730164	1.5815043449401855	2.0945210456848145	0.2576822105882426	1.7954596281051636	-0.47146647122126234	1.4542498385545957	-0.23000130906043745	0.7093854222604374	-1.7013718202115502	5.249710710878217	DOWN	0.0	1.0	0.0	
R-DRE-1793185	Chondroitin sulfate/dermatan sulfate metabolism	25	26	5	5	4	4	4	4	5	3	3	115	23	4751	0.99681	0.023748	0.023748	11.54	793671;560393;387365	csgalnact1a;cspg4;gpc3	ENSDARG00000040535;ENSDARG00000078227;ENSDARG00000032199		0.4913916836666667	2.23203E-4	5.1848E-5	0.8508771656877127	0.28854382743252066	0.7160345985889122	0.2396920566	8.13566E-5	2.38132E-5	0.4150677414805637	0.1407342818797164	0.34929374370070776	1.7741694453333334	0.00174786	1.20476E-4	3.0713337019010067	1.042209746957935	2.5844587988331056	0.5	1.375255E-4	1.5	0.7370616015	5.1848E-5;2.23203E-4;1.4739	2.38132E-5;8.13566E-5;0.718971	1.20476E-4;0.00174786;5.32064	0	3	0															3	793671;560393;387365	ENSDARG00000040535;ENSDARG00000078227;ENSDARG00000032199	0.4913916836666667	2.23203E-4	0.8508771656877127	0.2396920566	8.13566E-5	0.4150677414805637	1.7741694453333334	0.00174786	3.0713337019010067	5.1848E-5;2.23203E-4;1.4739	2.38132E-5;8.13566E-5;0.718971	1.20476E-4;0.00174786;5.32064	0						Exp 2,1(0.34);Exp 4,2(0.67)	1.8117999946661776	5.471485018730164	1.5815043449401855	2.0945210456848145	0.2576822105882426	1.7954596281051636	-0.47146647122126234	1.4542498385545957	-0.23000130906043745	0.7093854222604374	-1.7013718202115502	5.249710710878217	DOWN	0.0	1.0	0.0	
R-DRE-2022870	Chondroitin sulfate biosynthesis	15	16	4	4	3	3	3	3	4	2	2	116	14	4760	0.99391	0.055544	0.055544	12.5	793671;560393	csgalnact1a;cspg4	ENSDARG00000040535;ENSDARG00000078227		1.375255E-4	1.375255E-4	5.1848E-5	1.2116628249022084E-4	1.8856199811806654E-4	9.732327436019189E-5	5.25849E-5	5.25849E-5	2.38132E-5	4.068932835252998E-5	6.97236682052298E-5	3.2682513529329516E-5	9.34168E-4	9.34168E-4	1.20476E-4	0.0011507342619944884	0.001418869236925515	9.24293656569032E-4	0.0	5.1848E-5	0.5	1.375255E-4	5.1848E-5;2.23203E-4	2.38132E-5;8.13566E-5	1.20476E-4;0.00174786	0	2	0															2	793671;560393	ENSDARG00000040535;ENSDARG00000078227	1.375255E-4	1.375255E-4	1.2116628249022084E-4	5.25849E-5	5.25849E-5	4.068932835252998E-5	9.34168E-4	9.34168E-4	0.0011507342619944884	5.1848E-5;2.23203E-4	2.38132E-5;8.13566E-5	1.20476E-4;0.00174786	0						Exp 4,2(1)	1.8200258608929696	3.676025390625	1.5815043449401855	2.0945210456848145	0.36275758795847685	1.8380126953125	-3.0402399999999985E-5	3.054534E-4	-3.8076319999999947E-6	1.08977432E-4	-6.606683199999999E-4	0.00252900432	DOWN	0.0	1.0	0.0	
R-DRE-71387	Metabolism of carbohydrates	142	148	19	18	8	14	14	10	19	5	5	113	143	4631	0.8537	0.28543	0.40709	3.38	793671;562402;560393;387365;336425	csgalnact1a;phka1b;cspg4;gpc3;aldoaa	ENSDARG00000040535;ENSDARG00000105039;ENSDARG00000078227;ENSDARG00000032199;ENSDARG00000011665		0.5657058102000001	0.65227	5.1848E-5	0.6104596710663207	0.44397826346277325	0.556416736617369	0.34142163396	0.477852	2.38132E-5	0.32507761059913975	0.28078026279050544	0.31795780326941114	1.4855416672000001	1.00405	1.20476E-4	2.2076962301906637	1.055602939296253	1.8466227352182123					5.1848E-5;0.702084;2.23203E-4;1.4739;0.65227	2.38132E-5;0.51018;8.13566E-5;0.718971;0.477852	1.20476E-4;1.10115;0.00174786;5.32064;1.00405	2	3	2	562402;336425	ENSDARG00000105039;ENSDARG00000011665	0.677177	0.677177	0.035223817198026905	0.494016	0.494016	0.02285934802219759	1.0526	1.0526	0.06866006845321355	0.702084;0.65227	0.51018;0.477852	1.10115;1.00405	3	793671;560393;387365	ENSDARG00000040535;ENSDARG00000078227;ENSDARG00000032199	0.4913916836666667	2.23203E-4	0.8508771656877127	0.2396920566	8.13566E-5	0.4150677414805637	1.7741694453333334	0.00174786	3.0713337019010067	5.1848E-5;2.23203E-4;1.4739	2.38132E-5;8.13566E-5;0.718971	1.20476E-4;0.00174786;5.32064	0						Exp 2,1(0.2);Exp 4,2(0.4);Linear,2(0.4)	1.7343817978337144	8.721296906471252	1.5815043449401855	2.0945210456848145	0.2141784020490512	1.66493821144104	0.03061431596562969	1.1007973044343702	0.05647854493695009	0.62636472298305	-0.44958939979552803	3.420672734195528	DOWN	0.4	0.6	0.0	
R-DRE-166016	Toll Like Receptor 4 (TLR4) Cascade	49	49	5	5	2	4	5	2	5	0	0	118	49	4725	0.30047	1.0	0.63239	0.0																														0	0	0															0															0																							
R-DRE-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-166166	MyD88-independent TLR4 cascade 	45	45	5	5	2	4	5	2	5	0	0	118	45	4729	0.33161	1.0	0.62772	0.0																														0	0	0															0															0																							
R-DRE-166520	Signaling by NTRKs	49	49	6	6	4	3	5	2	6	2	2	116	47	4727	0.88646	0.33192	0.33192	4.08	325084;30431	src;srfa	ENSDARG00000008107;ENSDARG00000053918		0.00516767695	0.00516767695	8.14539E-5	0.007193005618564649	0.00394760909382368	0.006982993532959432	0.0012367913	0.0012367913	2.70726E-5	0.0017108005921963492	9.466076241414657E-4	0.001660850846641515	0.023608921	0.023608921	2.62242E-4	0.033017190078171124	0.01800859000461302	0.03205319681626619					0.0102539;8.14539E-5	0.00244651;2.70726E-5	0.0469556;2.62242E-4	0	2	0															2	325084;30431	ENSDARG00000008107;ENSDARG00000053918	0.00516767695	0.00516767695	0.007193005618564649	0.0012367913	0.0012367913	0.0017108005921963492	0.023608921	0.023608921	0.033017190078171124	0.0102539;8.14539E-5	0.00244651;2.70726E-5	0.0469556;2.62242E-4	0						Exp 4,2(1)	1.5445549968814956	3.0893077850341797	1.5271750688552856	1.562132716178894	0.02471878947685126	1.5446538925170898	-0.004801320227999999	0.015136674127999999	-0.0011342573519999993	0.0036078399519999995	-0.022150569840000005	0.06936841184	DOWN	0.0	1.0	0.0	
R-DRE-168138	Toll Like Receptor 9 (TLR9) Cascade	49	49	5	5	2	4	5	2	5	0	0	118	49	4725	0.30047	1.0	0.63239	0.0																														0	0	0															0															0																							
R-DRE-168142	Toll Like Receptor 10 (TLR10) Cascade	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-168164	Toll Like Receptor 3 (TLR3) Cascade	45	45	5	5	2	4	5	2	5	0	0	118	45	4729	0.33161	1.0	0.62772	0.0																														0	0	0															0															0																							
R-DRE-168176	Toll Like Receptor 5 (TLR5) Cascade	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-168179	Toll Like Receptor TLR1:TLR2 Cascade	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	47	47	5	5	2	4	5	2	5	0	0	118	47	4727	0.31566	1.0	0.62972	0.0																														0	0	0															0															0																							
R-DRE-168188	Toll Like Receptor TLR6:TLR2 Cascade	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-168898	Toll-like Receptor Cascades	58	60	6	6	2	5	6	3	6	0	0	118	60	4714	0.229	1.0	0.40446	0.0																														0	0	0															0															0																							
R-DRE-181438	Toll Like Receptor 2 (TLR2) Cascade	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-187037	Signaling by NTRK1 (TRKA)	43	43	5	5	3	2	4	1	5	1	1	117	42	4732	0.72191	0.65164	1.0	2.33	30431	srfa	ENSDARG00000053918		8.14539E-5	8.14539E-5	8.14539E-5		8.14539E-5		2.70726E-5	2.70726E-5	2.70726E-5		2.70726E-5		2.62242E-4	2.62242E-4	2.62242E-4		2.62242E-4						8.14539E-5	2.70726E-5	2.62242E-4	0	1	0															1	30431	ENSDARG00000053918	8.14539E-5	8.14539E-5		2.70726E-5	2.70726E-5		2.62242E-4	2.62242E-4		8.14539E-5	2.70726E-5	2.62242E-4	0						Exp 4,1(1)	1.562132716178894	1.562132716178894	1.562132716178894	1.562132716178894	0.0	1.562132716178894	8.14539E-5	8.14539E-5	2.70726E-5	2.70726E-5	2.62242E-4	2.62242E-4	DOWN	0.0	1.0	0.0	
R-DRE-198725	Nuclear Events (kinase and transcription factor activation)	18	18	1	1	1	1	1	1	1	1	1	117	17	4757	0.93134	0.35614	0.35614	5.56	30431	srfa	ENSDARG00000053918		8.14539E-5	8.14539E-5	8.14539E-5		8.14539E-5		2.70726E-5	2.70726E-5	2.70726E-5		2.70726E-5		2.62242E-4	2.62242E-4	2.62242E-4		2.62242E-4		0.0	8.14539E-5			8.14539E-5	2.70726E-5	2.62242E-4	0	1	0															1	30431	ENSDARG00000053918	8.14539E-5	8.14539E-5		2.70726E-5	2.70726E-5		2.62242E-4	2.62242E-4		8.14539E-5	2.70726E-5	2.62242E-4	0						Exp 4,1(1)	1.562132716178894	1.562132716178894	1.562132716178894	1.562132716178894	0.0	1.562132716178894	8.14539E-5	8.14539E-5	2.70726E-5	2.70726E-5	2.62242E-4	2.62242E-4	DOWN	0.0	1.0	0.0	
R-DRE-448424	Interleukin-17 signaling	33	33	3	3	2	2	3	0	3	0	0	118	33	4741	0.44556	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-449147	Signaling by Interleukins	105	122	8	7	3	6	6	3	8	0	0	118	122	4652	0.048959	1.0	0.12226	0.0																														0	0	0															0															0																							
R-DRE-450282	MAPK targets/ Nuclear events mediated by MAP kinases	18	18	2	2	1	1	2	0	2	0	0	118	18	4756	0.64386	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450294	MAP kinase activation	33	33	3	3	2	2	3	0	3	0	0	118	33	4741	0.44556	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-937061	TRIF(TICAM1)-mediated TLR4 signaling 	45	45	5	5	2	4	5	2	5	0	0	118	45	4729	0.33161	1.0	0.62772	0.0																														0	0	0															0															0																							
R-DRE-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-975155	MyD88 dependent cascade initiated on endosome	47	47	5	5	2	4	5	2	5	0	0	118	47	4727	0.31566	1.0	0.62972	0.0																														0	0	0															0															0																							
R-DRE-975871	MyD88 cascade initiated on plasma membrane	46	46	5	5	2	4	5	2	5	0	0	118	46	4728	0.32354	1.0	0.62864	0.0																														0	0	0															0															0																							
R-DRE-3214841	PKMTs methylate histone lysines	26	33	1	1	0	1	1	1	1	0	0	118	33	4741	0.44556	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3247509	Chromatin modifying enzymes	84	100	3	3	2	3	3	3	3	2	2	116	98	4676	0.56419	0.70103	1.0	2.0	792168;569359	ing5a;jade2	ENSDARG00000022413;ENSDARG00000053389		1.24113	1.24113	1.15152	0.12672767732425316	1.2281256219512195	0.12538610968974445	0.663772	0.663772	0.630194	0.047486462997363504	0.6686449048780488	0.04698376064236372	3.585575	3.585575	2.65655	1.3138397547836638	3.450753079268293	1.2999311522655435					1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0	2	0															2	792168;569359	ENSDARG00000022413;ENSDARG00000053389	1.24113	1.24113	0.12672767732425316	0.663772	0.663772	0.047486462997363504	3.585575	3.585575	1.3138397547836638	1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0						Exp 2,2(1)	1.8273913022126271	3.7224972248077393	1.5078544616699219	2.2146427631378174	0.4997748008312708	1.8612486124038696	1.0654944000000002	1.4167656	0.5979591200000001	0.72958488	1.7646860000000006	5.406464	DOWN	0.0	1.0	0.0	
R-DRE-4839726	Chromatin organization	84	100	3	3	2	3	3	3	3	2	2	116	98	4676	0.56419	0.70103	1.0	2.0	792168;569359	ing5a;jade2	ENSDARG00000022413;ENSDARG00000053389		1.24113	1.24113	1.15152	0.12672767732425316	1.2281256219512195	0.12538610968974445	0.663772	0.663772	0.630194	0.047486462997363504	0.6686449048780488	0.04698376064236372	3.585575	3.585575	2.65655	1.3138397547836638	3.450753079268293	1.2999311522655435					1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0	2	0															2	792168;569359	ENSDARG00000022413;ENSDARG00000053389	1.24113	1.24113	0.12672767732425316	0.663772	0.663772	0.047486462997363504	3.585575	3.585575	1.3138397547836638	1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0						Exp 2,2(1)	1.8273913022126271	3.7224972248077393	1.5078544616699219	2.2146427631378174	0.4997748008312708	1.8612486124038696	1.0654944000000002	1.4167656	0.5979591200000001	0.72958488	1.7646860000000006	5.406464	DOWN	0.0	1.0	0.0	
R-DRE-5693532	DNA Double-Strand Break Repair	79	90	1	1	1	1	1	0	1	0	0	118	90	4684	0.10883	1.0	0.28023	0.0																														0	0	0															0															0																							
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	33	42	1	1	1	1	1	0	1	0	0	118	42	4732	0.35705	1.0	0.62613	0.0																														0	0	0															0															0																							
R-DRE-5693606	DNA Double Strand Break Response	33	42	1	1	1	1	1	0	1	0	0	118	42	4732	0.35705	1.0	0.62613	0.0																														0	0	0															0															0																							
R-DRE-69481	G2/M Checkpoints	95	107	1	1	1	1	1	1	1	1	1	117	106	4668	0.26394	0.92876	0.52158	0.93	492768	cdc7	ENSDARG00000023584		0.253456	0.253456	0.253456		0.253456		0.123111	0.123111	0.123111		0.123111		2.39156	2.39156	2.39156		2.39156						0.253456	0.123111	2.39156	1	0	1	492768	ENSDARG00000023584	0.253456	0.253456		0.123111	0.123111		2.39156	2.39156		0.253456	0.123111	2.39156	0															0						Poly 2,1(1)	1.5285462141036987	1.5285462141036987	1.5285462141036987	1.5285462141036987	0.0	1.5285462141036987	0.253456	0.253456	0.123111	0.123111	2.39156	2.39156	UP	1.0	0.0	0.0	
R-DRE-73894	DNA Repair	165	177	3	3	2	3	3	2	3	1	1	117	176	4598	0.067881	0.98775	0.13074	0.56	768152	ube2t	ENSDARG00000063285		1.12376	1.12376	1.12376		1.12376		0.756178	0.756178	0.756178		0.756178		2.15293	2.15293	2.15293		2.15293						1.12376	0.756178	2.15293	1	0	1	768152	ENSDARG00000063285	1.12376	1.12376		0.756178	0.756178		2.15293	2.15293		1.12376	0.756178	2.15293	0															0						Linear,1(1)	1.5685175657272339	1.5685175657272339	1.5685175657272339	1.5685175657272339	0.0	1.5685175657272339	1.12376	1.12376	0.756178	0.756178	2.15293	2.15293	UP	1.0	0.0	0.0	
R-DRE-422475	Axon guidance	143	145	15	15	12	8	13	6	15	5	5	113	140	4634	0.86343	0.27138	0.40042	3.45	405794;325084;30267;30223;100329879	gfra2a;src;sema3ab;efna5b;cltb	ENSDARG00000042723;ENSDARG00000008107;ENSDARG00000042210;ENSDARG00000098625;ENSDARG00000052368		0.0049316904	0.00307077	1.28394E-4	0.005333669846564821	0.005459870021999115	0.005308704081189043	0.0016983623999999998	9.57988E-4	5.60072E-5	0.0020597308472502713	0.0018864548636054923	0.002084594118239691	0.0193599014	0.0114911	6.52627E-4	0.021091228783139446	0.021392817884615386	0.020953014957823438					0.0109893;0.0102539;2.16088E-4;0.00307077;1.28394E-4	0.00494761;0.00244651;8.36968E-5;9.57988E-4;5.60072E-5	0.0362489;0.0469556;6.52627E-4;0.0114911;0.00145128	0	5	0															5	405794;325084;30267;30223;100329879	ENSDARG00000042723;ENSDARG00000008107;ENSDARG00000042210;ENSDARG00000098625;ENSDARG00000052368	0.0049316904	0.00307077	0.005333669846564821	0.0016983623999999998	9.57988E-4	0.0020597308472502713	0.0193599014	0.0114911	0.021091228783139446	0.0109893;0.0102539;2.16088E-4;0.00307077;1.28394E-4	0.00494761;0.00244651;8.36968E-5;9.57988E-4;5.60072E-5	0.0362489;0.0469556;6.52627E-4;0.0114911;0.00145128	0						Exp 4,5(1)	1.893055957609464	9.656784534454346	1.5271750688552856	2.5926530361175537	0.44496281651640124	1.6951789855957031	2.565226481877538E-4	0.009606858151812246	-1.0707129040349794E-4	0.003503796090403498	8.72624255064812E-4	0.03784717854493519	DOWN	0.0	1.0	0.0	
R-DRE-69231	Cyclin D associated events in G1	32	32	2	2	2	2	2	2	1	1	1	117	31	4743	0.82019	0.54336	0.54336	3.12	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556						0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-69236	G1 Phase	32	32	2	2	2	2	2	2	1	1	1	117	31	4743	0.82019	0.54336	0.54336	3.12	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556						0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-8878171	Transcriptional regulation by RUNX1	113	134	4	4	4	3	3	3	3	2	2	116	132	4642	0.36662	0.84031	0.77253	1.49	557551;368221	hipk2;tp73	ENSDARG00000042518;ENSDARG00000017953		0.5455829799999999	0.5455829799999999	0.00186596	0.7689319837770834	0.5559034751921715	0.7687934510864004	0.27881264850000004	0.27881264850000004	6.14297E-4	0.39343188172113747	0.2840932349880335	0.3933610000588771	1.5149161500000001	1.5149161500000001	0.0117723	2.1257664188677095	1.543447883064136	2.125383435524602					0.00186596;1.0893	6.14297E-4;0.557011	0.0117723;3.01806	0	2	0															2	557551;368221	ENSDARG00000042518;ENSDARG00000017953	0.5455829799999999	0.5455829799999999	0.7689319837770834	0.27881264850000004	0.27881264850000004	0.39343188172113747	1.5149161500000001	1.5149161500000001	2.1257664188677095	0.00186596;1.0893	6.14297E-4;0.557011	0.0117723;3.01806	0						Exp 2,1(0.5);Exp 4,1(0.5)	2.120924313232564	4.2517019510269165	1.9812051057815552	2.2704968452453613	0.20456015071610928	2.1258509755134583	-0.5201023791999999	1.6112683392	-0.26645612044	0.82408141744	-1.431245796	4.4610780960000005	DOWN	0.0	1.0	0.0	
R-DRE-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	52	54	2	2	2	1	1	1	2	1	1	117	53	4721	0.62407	0.73441	1.0	1.85	368221	tp73	ENSDARG00000017953		1.0893	1.0893	1.0893		1.0893		0.557011	0.557011	0.557011		0.557011		3.01806	3.01806	3.01806		3.01806						1.0893	0.557011	3.01806	0	1	0															1	368221	ENSDARG00000017953	1.0893	1.0893		0.557011	0.557011		3.01806	3.01806		1.0893	0.557011	3.01806	0						Exp 2,1(1)	2.2704968452453613	2.2704968452453613	2.2704968452453613	2.2704968452453613	0.0	2.2704968452453613	1.0893	1.0893	0.557011	0.557011	3.01806	3.01806	DOWN	0.0	1.0	0.0	
