.id,term,df,sumsq,meansq,statistic,p.value,adj.p.value
DES,Survival.Rate,1,1975.9377066666796,1975.9377066666796,1.4270319566352432,0.2496581989756339,0.6597915098746606
DES,Residuals,16,22154.376543333314,1384.648533958332,NA,NA,NA
DMSO,Survival.Rate,1,45.02319250000035,45.02319250000035,3.6701205599451523,0.07344179088346074,0.5324529839050903
DMSO,Residuals,16,196.27994999999976,12.267496874999985,NA,NA,NA
EE2,Survival.Rate,1,2.0406234422480516e-7,2.0406234422480516e-7,1.4780639240324251,0.24171179845082746,0.6597915098746606
EE2,Residuals,16,2.208969080775194e-6,1.3806056754844962e-7,NA,NA,NA
Fadrozole,Survival.Rate,1,0.06588450000000168,0.06588450000000168,0.4491205849842685,0.512310199249012,0.9021967697214788
Fadrozole,Residuals,16,2.3471469249999997,0.14669668281249998,NA,NA,NA
Fenitrothione,Survival.Rate,1,0.036965601818183,0.036965601818183,0.24891971565792348,0.6246263826517728,0.9057082548450706
Fenitrothione,Residuals,16,2.376065823181818,0.14850411394886362,NA,NA,NA
Fluoxetine,Survival.Rate,1,1.935570615384736e-4,1.935570615384736e-4,0.12937896976740085,0.7237803313492239,0.9125925917011954
Fluoxetine,Residuals,16,0.023936757188461517,0.0014960473242788448,NA,NA,NA
Flutamide,Survival.Rate,1,3.0373905940583423e-4,3.0373905940583423e-4,0.0020142451130363516,0.9647580535696506,0.9703635304642861
Flutamide,Residuals,16,2.4127276859405944,0.15079548037128715,NA,NA,NA
Glyphosate,Survival.Rate,1,0.06091703062277317,0.06091703062277317,0.4143814145665463,0.5288739684574186,0.9021967697214788
Glyphosate,Residuals,16,2.352114394377227,0.1470071496485767,NA,NA,NA
Malathion,Survival.Rate,1,0.049135961706586136,0.049135961706586136,0.33257620716022135,0.5721709520113649,0.9057082548450706
Malathion,Residuals,16,2.363895463293415,0.14774346645583844,NA,NA,NA
NN-Dimethylformamide,Survival.Rate,1,4127.5603146851145,4127.5603146851145,0.027415359327172248,0.8705648199693106,0.9350511029300004
NN-Dimethylformamide,Residuals,16,2408903.864685315,150556.4915428322,NA,NA,NA
Prochloraz,Survival.Rate,1,0.024671131229508682,0.024671131229508682,0.1652757754773121,0.6897310381415186,0.9091909139138199
Prochloraz,Residuals,16,2.3883602937704915,0.14927251836065572,NA,NA,NA
SDS,Survival.Rate,1,0.005272828364128382,0.005272828364128382,4.473833592486587,0.05045804428044157,0.4877610947109352
SDS,Residuals,16,0.018857485885871616,0.001178592867866976,NA,NA,NA
TEG,Survival.Rate,1,123935.70420792012,123935.70420792012,0.866268391188363,0.36582195571490106,0.7577740511237236
TEG,Residuals,16,2289095.7207920807,143068.48254950505,NA,NA,NA
TGSH,Survival.Rate,1,288430.03954545263,288430.03954545263,2.1721159857663905,0.15993487456883904,0.6597915098746606
TGSH,Residuals,16,2124601.3854545467,132787.58659090917,NA,NA,NA
Trenbolone,Survival.Rate,1,0.0019710883582802347,0.0019710883582802347,1.4232182065650743,0.25026574512487126,0.6597915098746606
Trenbolone,Residuals,16,0.022159225891719758,0.0013849516182324849,NA,NA,NA
Vinclozolin,Survival.Rate,1,0.028912806450382175,0.028912806450382175,0.19403602639852757,0.665471719199684,0.9091909139138199
Vinclozolin,Residuals,16,2.384118618549618,0.14900741365935113,NA,NA,NA
