.id,term,df,sumsq,meansq,statistic,p.value,adj.p.value
Malathion,Affected.Rate,1,0.48121302809690353,0.48121302809690353,3.985575694844503,0.06319872286789564,0.42302401142179086
Malathion,Residuals,16,1.9318183969030973,0.12073864980644358,NA,NA,NA
NN-Dimethylformamide,Affected.Rate,1,39769.08861213243,39769.08861213243,0.2552198130116986,0.6207648580604618,0.9223499598873889
NN-Dimethylformamide,Residuals,15,2337343.336093749,155822.8890729166,NA,NA,NA
Prochloraz,Affected.Rate,1,0.07120514285714277,0.07120514285714277,0.4864930820879672,0.4955072545281324,0.9080257463669325
Prochloraz,Residuals,16,2.3418262821428577,0.1463641426339286,NA,NA,NA
SDS,Affected.Rate,1,2.3627118148395628e-4,2.3627118148395628e-4,0.21015287448496295,0.6532192370627717,0.9223499598873889
SDS,Residuals,15,0.016864236242045465,0.0011242824161363644,NA,NA,NA
TEG,Affected.Rate,1,311519.6089893049,311519.6089893049,3.3412156678993195,0.08752220925968088,0.42302401142179086
TEG,Residuals,15,1398531.1333636362,93235.40889090908,NA,NA,NA
TGSH,Affected.Rate,1,7637.543536373133,7637.543536373133,0.0672945634615824,0.7988439213946237,0.985961399827032
TGSH,Residuals,15,1702413.1988165677,113494.21325443784,NA,NA,NA
Trenbolone,Affected.Rate,1,6.944022222222235e-4,6.944022222222235e-4,0.47407737076273204,0.50097972213348,0.9080257463669325
Trenbolone,Residuals,16,0.023435912027777776,0.001464744501736111,NA,NA,NA
Vinclozolin,Affected.Rate,1,0.008413232098865481,0.008413232098865481,0.05598049369303022,0.815968055029268,0.985961399827032
Vinclozolin,Residuals,16,2.4046181929011348,0.15028863705632092,NA,NA,NA
