Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: BPA_DESeq_normData
Work Source: BPA_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.37
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 555
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-1266738	Developmental Biology	192	204	4	3	2	2	2	2	4	0	0	17	204	4671	0.48416	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	60	73	1	1	1	0	0	0	1	0	0	17	73	4802	0.77413	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-392499	Metabolism of proteins	813	976	26	17	10	19	19	15	26	6	6	11	970	3905	0.96306	0.10433	0.12692	0.61	555190;504088;402961;394027;386658;100001665	fbxo31;enpep;ppa2;rpsa;ndnl2;otulina	ENSDARG00000062195;ENSDARG00000057064;ENSDARG00000009685;ENSDARG00000019181;ENSDARG00000058212;ENSDARG00000073931		462.6813333333334	461.4085	304.042	115.25950686631715	453.99898893430856	93.37378569834927	258.67516666666666	263.334	199.25	37.8522085295783	257.62579984532346	29.665046119976893	835.3418333333333	808.7539999999999	463.946	297.1296349207983	805.5549738304334	244.61791275862788					385.381;304.042;527.114;441.002;481.815;636.734	235.759;199.25;282.787;256.615;270.053;307.587	629.959;463.946;982.538;757.876;859.632;1318.1	6	0	6	555190;504088;402961;394027;386658;100001665	ENSDARG00000062195;ENSDARG00000057064;ENSDARG00000009685;ENSDARG00000019181;ENSDARG00000058212;ENSDARG00000073931	462.6813333333334	461.4085	115.25950686631715	258.67516666666666	263.334	37.8522085295783	835.3418333333333	808.7539999999999	297.1296349207983	385.381;304.042;527.114;441.002;481.815;636.734	235.759;199.25;282.787;256.615;270.053;307.587	629.959;463.946;982.538;757.876;859.632;1318.1	0															0						Linear,6(1)	2.0282134176655893	12.457303166389465	1.655470609664917	3.029240608215332	0.5218759894110514	1.9102040529251099	370.45451992308466	554.9081467435819	228.3870917986021	288.9632415347312	597.5886089483012	1073.0950577183658	UP	1.0	0.0	0.0	
R-DRE-525793	Myogenesis	16	17	1	0	0	1	1	1	1	0	0	17	17	4858	0.94245	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-597592	Post-translational protein modification	623	751	20	13	6	14	14	11	20	3	3	14	748	4127	0.74207	0.49695	0.7366	0.4	555190;386658;100001665	fbxo31;ndnl2;otulina	ENSDARG00000062195;ENSDARG00000058212;ENSDARG00000073931		501.30999999999995	481.815	385.381	126.8054569843114	462.1684320128225	121.08341448035112	271.133	270.053	235.759	35.926177030126595	259.33917355707075	35.17604181576497	935.8969999999999	859.632	629.959	350.35235355139247	831.8391710108556	329.95204548062065					385.381;481.815;636.734	235.759;270.053;307.587	629.959;859.632;1318.1	3	0	3	555190;386658;100001665	ENSDARG00000062195;ENSDARG00000058212;ENSDARG00000073931	501.30999999999995	481.815	126.8054569843114	271.133	270.053	35.926177030126595	935.8969999999999	859.632	350.35235355139247	385.381;481.815;636.734	235.759;270.053;307.587	629.959;859.632;1318.1	0															0						Linear,3(1)	2.029529229504723	6.112084865570068	1.8775469064712524	2.2916767597198486	0.22265136699395524	1.9428611993789673	357.816117139773	644.8038828602271	230.47870356057635	311.7872964394236	539.4359897571337	1332.3580102428662	UP	1.0	0.0	0.0	
R-DRE-8957275	Post-translational protein phosphorylation	54	60	1	1	1	0	0	0	1	0	0	17	60	4815	0.81047	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-109581	Apoptosis	64	71	5	5	1	4	4	4	5	0	0	17	71	4804	0.77962	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-109606	Intrinsic Pathway for Apoptosis	24	28	2	2	0	2	2	2	2	0	0	17	28	4847	0.90688	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-114452	Activation of BH3-only proteins	14	15	1	1	0	1	1	1	1	0	0	17	15	4860	0.94905	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1257604	PIP3 activates AKT signaling	125	159	3	3	2	2	2	2	3	1	1	16	158	4717	0.89615	0.4303	0.4303	0.63	100002256	pik3ap1	ENSDARG00000078285		357.272	357.272	357.272		357.272		224.055	224.055	224.055		224.05499999999998		569.696	569.696	569.696		569.696						357.272	224.055	569.696	1	0	1	100002256	ENSDARG00000078285	357.272	357.272		224.055	224.055		569.696	569.696		357.272	224.055	569.696	0															0						Linear,1(1)	2.516936779022217	2.516936779022217	2.516936779022217	2.516936779022217	0.0	2.516936779022217	357.272	357.272	224.055	224.055	569.696	569.696	UP	1.0	0.0	0.0	
R-DRE-1280215	Cytokine Signaling in Immune system	153	205	4	4	1	4	4	4	4	1	1	16	204	4671	0.84233	0.51759	0.51759	0.49	558420	peli1b	ENSDARG00000044083		639.862	639.862	639.862		639.862		308.159	308.159	308.159		308.159		1328.61	1328.61	1328.61		1328.61						639.862	308.159	1328.61	0	1	0															1	558420	ENSDARG00000044083	639.862	639.862		308.159	308.159		1328.61	1328.61		639.862	308.159	1328.61	0						Linear,1(1)	1.6919761896133423	1.6919761896133423	1.6919761896133423	1.6919761896133423	0.0	1.6919761896133423	639.862	639.862	308.159	308.159	1328.61	1328.61	DOWN	0.0	1.0	0.0	
R-DRE-1280218	Adaptive Immune System	267	364	11	10	4	9	9	7	11	2	2	15	362	4513	0.87212	0.3644	0.3644	0.55	555190;100002256	fbxo31;pik3ap1	ENSDARG00000062195;ENSDARG00000078285		371.3265	371.3265	357.272	19.876064512371997	373.32829471021364	19.673423097578727	229.90699999999998	229.90699999999998	224.055	8.275977767008602	230.7405054711424	8.191602117970906	599.8275	599.8275	569.696	42.612375954644016	604.1191558618808	42.17793219713657					385.381;357.272	235.759;224.055	629.959;569.696	2	0	2	555190;100002256	ENSDARG00000062195;ENSDARG00000078285	371.3265	371.3265	19.876064512371997	229.90699999999998	229.90699999999998	8.275977767008602	599.8275	599.8275	42.612375954644016	385.381;357.272	235.759;224.055	629.959;569.696	0															0						Linear,2(1)	2.4016672380180704	4.808613538742065	2.2916767597198486	2.516936779022217	0.15928288717891712	2.4043067693710327	343.77968000000004	398.87332	218.43708	241.37691999999996	540.7697600000001	658.8852399999998	UP	1.0	0.0	0.0	
R-DRE-162582	Signal Transduction	1006	1352	26	21	8	17	17	15	26	3	3	14	1349	3526	0.26632	0.88862	0.42924	0.22	323197;100002256;100001665	racgap1;pik3ap1;otulina	ENSDARG00000015460;ENSDARG00000078285;ENSDARG00000073931		518.667	561.995	357.272	144.68150900858032	466.93158700446423	157.97119559817614	274.524	291.93	224.055	44.402988446724976	257.69903068362123	48.07248955324342	989.8986666666666	1081.9	569.696	382.5902779806791	858.6923886433774	419.07189222078244					561.995;357.272;636.734	291.93;224.055;307.587	1081.9;569.696;1318.1	3	0	3	323197;100002256;100001665	ENSDARG00000015460;ENSDARG00000078285;ENSDARG00000073931	518.667	561.995	144.68150900858032	274.524	291.93	44.402988446724976	989.8986666666666	1081.9	382.5902779806791	561.995;357.272;636.734	291.93;224.055;307.587	1081.9;569.696;1318.1	0															0						Linear,3(1)	2.557215922722651	7.879498839378357	1.9428611993789673	3.419700860977173	0.7444910056407902	2.516936779022217	354.944459981184	682.389540018816	224.27728842822052	324.7707115717795	556.9570107029681	1422.840322630365	UP	1.0	0.0	0.0	
R-DRE-1640170	Cell Cycle	315	392	12	9	5	6	6	4	12	1	1	16	391	4484	0.59954	0.75885	1.0	0.26	561882	alms1	ENSDARG00000074779		406.866	406.866	406.866		406.866		244.153	244.153	244.153		244.153		678.017	678.017	678.017		678.017						406.866	244.153	678.017	1	0	1	561882	ENSDARG00000074779	406.866	406.866		244.153	244.153		678.017	678.017		406.866	244.153	678.017	0															0						Linear,1(1)	2.087548017501831	2.087548017501831	2.087548017501831	2.087548017501831	0.0	2.087548017501831	406.866	406.866	244.153	244.153	678.017	678.017	UP	1.0	0.0	0.0	
R-DRE-194138	Signaling by VEGF	57	62	1	1	1	0	0	0	1	0	0	17	62	4813	0.80478	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-198323	AKT phosphorylates targets in the cytosol	8	8	1	1	1	0	0	0	1	0	0	17	8	4867	0.97252	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199418	Negative regulation of the PI3K/AKT network	47	69	1	1	1	1	1	1	1	1	1	16	68	4807	0.97674	0.21485	0.21485	1.45	100002256	pik3ap1	ENSDARG00000078285		357.272	357.272	357.272		357.272		224.055	224.055	224.055		224.05499999999998		569.696	569.696	569.696		569.696						357.272	224.055	569.696	1	0	1	100002256	ENSDARG00000078285	357.272	357.272		224.055	224.055		569.696	569.696		357.272	224.055	569.696	0															0						Linear,1(1)	2.516936779022217	2.516936779022217	2.516936779022217	2.516936779022217	0.0	2.516936779022217	357.272	357.272	224.055	224.055	569.696	569.696	UP	1.0	0.0	0.0	
R-DRE-199991	Membrane Trafficking	287	314	6	4	3	2	2	2	6	1	1	16	313	4562	0.70124	0.67686	1.0	0.32	323197	racgap1	ENSDARG00000015460		561.995	561.995	561.995		561.995		291.93	291.93	291.93		291.93		1081.9	1081.9	1081.9		1081.9						561.995	291.93	1081.9	1	0	1	323197	ENSDARG00000015460	561.995	561.995		291.93	291.93		1081.9	1081.9		561.995	291.93	1081.9	0															0						Linear,1(1)	3.4197008609771724	3.419700860977173	3.419700860977173	3.419700860977173	0.0	3.419700860977173	561.995	561.995	291.93	291.93	1081.9	1081.9	UP	1.0	0.0	0.0	
R-DRE-212436	Generic Transcription Pathway	399	488	10	7	4	7	7	5	10	2	2	15	486	4389	0.76313	0.51718	0.68421	0.41	30445;30071	brd2a;tbx5a	ENSDARG00000022280;ENSDARG00000024894		324.427815	324.427815	9.60763	445.2229753358069	132.8782185274693	353.32846184434356	155.010175	155.010175	2.15135	216.17502344341554	62.00455578909969	171.5562600173928	685.10815	685.10815	42.9063	908.210566051092	294.36603407940646	720.754902847452					9.60763;639.248	2.15135;307.869	42.9063;1327.31	2	0	2	30445;30071	ENSDARG00000022280;ENSDARG00000024894	324.427815	324.427815	445.2229753358069	155.010175	155.010175	216.17502344341554	685.10815	685.10815	908.210566051092	9.60763;639.248	2.15135;307.869	42.9063;1327.31	0															0						Hill,1(0.5);Linear,1(0.5)	3.26946232910185	7.462456822395325	1.9332624673843384	5.529194355010986	2.542707822425745	3.7312284111976624	-292.6197476000001	941.4753776000001	-144.59312199999997	454.613472	-573.6074759999998	1943.8237759999997	UP	1.0	0.0	0.0	
R-DRE-3700989	Transcriptional Regulation by TP53	173	210	2	2	2	0	0	0	2	0	0	17	210	4665	0.47372	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-372790	Signaling by GPCR	176	374	4	4	1	2	2	2	4	0	0	17	374	4501	0.25812	1.0	0.63547	0.0																														0	0	0															0															0																							
R-DRE-388396	GPCR downstream signalling	168	360	4	4	1	2	2	2	4	0	0	17	360	4515	0.27208	1.0	0.63128	0.0																														0	0	0															0															0																							
R-DRE-388841	Costimulation by the CD28 family	27	34	1	1	0	1	1	1	1	0	0	17	34	4841	0.88802	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-392451	G beta:gamma signalling through PI3Kgamma	15	18	1	1	1	0	0	0	1	0	0	17	18	4857	0.93916	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-397795	G-protein beta:gamma signalling	18	22	1	1	1	0	0	0	1	0	0	17	22	4853	0.92612	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4420097	VEGFA-VEGFR2 Pathway	54	58	1	1	1	0	0	0	1	0	0	17	58	4817	0.8162	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-453279	Mitotic G1 phase and G1/S transition	80	94	2	1	1	1	1	1	2	0	0	17	94	4781	0.71865	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5357801	Programmed Cell Death	70	77	6	6	2	5	5	5	6	1	1	16	76	4799	0.97145	0.23674	0.23674	1.3	558420	peli1b	ENSDARG00000044083		639.862	639.862	639.862		639.862		308.159	308.159	308.159		308.159		1328.61	1328.61	1328.61		1328.61						639.862	308.159	1328.61	0	1	0															1	558420	ENSDARG00000044083	639.862	639.862		308.159	308.159		1328.61	1328.61		639.862	308.159	1328.61	0						Linear,1(1)	1.6919761896133423	1.6919761896133423	1.6919761896133423	1.6919761896133423	0.0	1.6919761896133423	639.862	639.862	308.159	308.159	1328.61	1328.61	DOWN	0.0	1.0	0.0	
R-DRE-5653656	Vesicle-mediated transport	302	337	7	4	3	3	3	3	7	1	1	16	336	4539	0.67091	0.70342	1.0	0.3	323197	racgap1	ENSDARG00000015460		561.995	561.995	561.995		561.995		291.93	291.93	291.93		291.93		1081.9	1081.9	1081.9		1081.9						561.995	291.93	1081.9	1	0	1	323197	ENSDARG00000015460	561.995	561.995		291.93	291.93		1081.9	1081.9		561.995	291.93	1081.9	0															0						Linear,1(1)	3.4197008609771724	3.419700860977173	3.419700860977173	3.419700860977173	0.0	3.419700860977173	561.995	561.995	291.93	291.93	1081.9	1081.9	UP	1.0	0.0	0.0	
R-DRE-6807070	PTEN Regulation	67	79	1	1	0	1	1	1	1	0	0	17	79	4796	0.75788	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69202	Cyclin E associated events during G1/S transition 	42	51	1	1	1	0	0	0	1	0	0	17	51	4824	0.83656	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69206	G1/S Transition	64	77	2	1	1	1	1	1	2	0	0	17	77	4798	0.76326	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69242	S Phase	85	101	1	1	1	0	0	0	1	0	0	17	101	4774	0.701	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69278	Cell Cycle, Mitotic	273	331	12	9	5	6	6	4	12	1	1	16	330	4545	0.67881	0.6967	1.0	0.3	561882	alms1	ENSDARG00000074779		406.866	406.866	406.866		406.866		244.153	244.153	244.153		244.153		678.017	678.017	678.017		678.017						406.866	244.153	678.017	1	0	1	561882	ENSDARG00000074779	406.866	406.866		244.153	244.153		678.017	678.017		406.866	244.153	678.017	0															0						Linear,1(1)	2.087548017501831	2.087548017501831	2.087548017501831	2.087548017501831	0.0	2.087548017501831	406.866	406.866	244.153	244.153	678.017	678.017	UP	1.0	0.0	0.0	
