Chemical,Dose,emmean,SE,df,lower.CL,upper.CL,.group,Group,cont_group,adj_factor,Dose(mg/L)
EE2,Dose_3,-0.5345887372241019,0.24537414122808685,45,-1.0287976266153191,-0.040379847832884785, a,Dose_3, a,-0.13364718430602548,1e-5
EE2,Dose_1,-0.42807451782604844,0.23078418083524613,45,-0.8928977185464078,0.036748682894310936, a,Dose_1, a,-0.10701862945651211,0.001
EE2,Dose_5,-0.224972614388575,0.23078418083524618,45,-0.6897958151089345,0.2398505863317845, a,Dose_5, a,-0.05624315359714375,1e-7
EE2,Control,9.020562075079397e-17,0.23078418083524624,45,-0.4648232007203595,0.4648232007203597, a,Control, a,2.2551405187698492e-17,0
Fadrozole,Control,-8.98586760555986e-16,0.381710224842274,45,-0.7688038574252949,0.7688038574252931, a ,Control, a ,-2.246466901389965e-16,0
Fadrozole,Dose_1,0.46511192290997505,0.3817102248422738,45,-0.3036919345153185,1.2339157803352685, ab,Dose_1, ab,0.11627798072749376,1
Fadrozole,Dose_4,0.6535491372526513,0.3817102248422739,45,-0.11525472017264249,1.422352994677945, ab,Dose_4, ab,0.16338728431316282,0.001
Fadrozole,Dose_3,0.82360540444468755,0.4058415887938041,45,0.006198485106299723,1.6410123237830754, ab,Dose_3, ab,0.2059013511111719,0.01
Fadrozole,Dose_2,1.419421003122874,0.38171022484227396,45,0.6506171456975801,2.188224860548168, ab,Dose_2, ab,0.3548552507807185,0.1
Fadrozole,Dose_5,1.9197443167675294,0.38171022484227396,45,1.1509404593422357,2.688548174192823,  b,Dose_5,  b,0.47993607919188236,1e-4
Fenitrothione,Dose_1,-0.5330992147066043,0.35161646887975107,45,-1.2412911362636276,0.1750927068504191, a ,Dose_1, a ,-0.13327480367665107,1
Fenitrothione,Dose_2,-0.1779843424208974,0.35161646887975107,45,-0.8861762639779207,0.530207579136126, ab,Dose_2, ab,-0.04449608560522435,0.1
Fenitrothione,Control,4.579669976578771e-16,0.35161646887975107,45,-0.7081919215570229,0.7081919215570238, ab,Control, ab,1.1449174941446927e-16,0
Fenitrothione,Dose_5,0.4308319596870726,0.37384533368261375,45,-0.32213119380037064,1.183795113174516, ab,Dose_5, ab,0.10770798992176815,1e-4
Fenitrothione,Dose_4,0.8184149105322266,0.3516164688797511,45,0.1102229889752031,1.52660683208925, ab,Dose_4, ab,0.20460372763305665,0.001
Fenitrothione,Dose_3,1.0690088957436592,0.35161646887975107,45,0.36081697418663583,1.7772008173006826,  b,Dose_3,  b,0.2672522239359148,0.01
Fluoxetine,Dose_1,-1.6242046544119275,0.29680852816002257,46,-2.22164923446699,-1.0267600743568648, a ,Dose_1, a ,-0.4060511636029819,0.1
Fluoxetine,Control,1.3097162243624894e-15,0.29680852816002257,46,-0.5974445800550614,0.5974445800550641,  b,Control,  b,3.2742905609062234e-16,0
Fluoxetine,Dose_2,0.07688285398141514,0.29680852816002257,46,-0.5205617260736476,0.6743274340364779,  b,Dose_2,  b,0.019220713495353786,0.01
Fluoxetine,Dose_4,0.662516610990078,0.29680852816002246,46,0.06507203093501546,1.2599611910451405,  b,Dose_4,  b,0.1656291527475195,1e-4
Fluoxetine,Dose_3,0.766460683217624,0.2968085281600225,46,0.16901610316256133,1.3639052632726867,  b,Dose_3,  b,0.191615170804406,0.001
Fluoxetine,Dose_5,0.9086287262178298,0.2968085281600225,46,0.31118414616276713,1.5060733062728924,  b,Dose_5,  b,0.22715718155445744,1e-5
Flutamide,Control,1.4224732503009818e-15,0.5835670036252849,45,-1.1753642796407262,1.1753642796407289, a ,Control, a ,3.5561831257524545e-16,0
Flutamide,Dose_4,0.2559074501732874,0.6204595646259881,45,-0.9937622616034498,1.5055771619500247, a ,Dose_4, a ,0.06397686254332186,0.001
Flutamide,Dose_1,0.68547607368169,0.5835670036252849,45,-0.4898882059590376,1.8608403533224176, a ,Dose_1, a ,0.1713690184204225,1
Flutamide,Dose_3,1.9618252176257673,0.583567003625285,45,0.7864609379850396,3.137189497266495, ab,Dose_3, ab,0.49045630440644183,0.01
Flutamide,Dose_5,2.121931973734365,0.5835670036252849,45,0.9465676940936376,3.2972962533750927, ab,Dose_5, ab,0.5304829934335913,1e-4
Flutamide,Dose_2,3.50098077454354,0.5835670036252849,45,2.3256164949028126,4.676345054184267,  b,Dose_2,  b,0.875245193635885,0.1
Glyphosate,Dose_4,-0.35792263562122373,0.422809550890034,45,-1.20950478492003,0.49365951367758254, a,Dose_4, a,-0.08948065890530593,0.001
Glyphosate,Control,1.1796119636642288e-16,0.422809550890034,45,-0.8515821492988062,0.8515821492988064, a,Control, a,2.949029909160572e-17,0
Glyphosate,Dose_3,0.7822367440149139,0.42280955089003414,45,-0.06934540528389255,1.6338188933137205, a,Dose_3, a,0.19555918600372849,0.01
Glyphosate,Dose_2,0.9984188544314295,0.42280955089003414,45,0.14683670513262304,1.850001003730236, a,Dose_2, a,0.24960471360785738,0.1
Glyphosate,Dose_5,1.1454870904141747,0.42280955089003414,45,0.29390494111536825,1.9970692397129812, a,Dose_5, a,0.2863717726035437,1e-4
Glyphosate,Dose_1,1.2726476847020638,0.4495391758533852,45,0.36722930718105784,2.1780660622230696, a,Dose_1, a,0.31816192117551595,1
Malathion,Control,-2.2898349882893854e-16,0.27599378903577954,45,-0.5558800258070292,0.5558800258070288, a ,Control, a ,-5.724587470723463e-17,0
Malathion,Dose_1,0.46068578780145053,0.27599378903577954,45,-0.09519423800557847,1.0165658136084796, ab,Dose_1, ab,0.11517144695036263,1
Malathion,Dose_3,0.6436324624282485,0.27599378903577954,45,0.08775243662121945,1.1995124882352775, ab,Dose_3, ab,0.1609081156070621,0.01
Malathion,Dose_2,0.7702090514805503,0.27599378903577954,45,0.2143290256735213,1.3260890772875793, ab,Dose_2, ab,0.19255226287013757,0.1
Malathion,Dose_5,0.9344567566012945,0.2759937890357795,45,0.37857673079426557,1.4903367824083233, ab,Dose_5, ab,0.23361418915032361,1e-4
Malathion,Dose_4,1.3375096088058713,0.2934418586397212,45,0.7464873668801145,1.9285318507316282,  b,Dose_4,  b,0.33437740220146783,0.001
NN-Dimethylformamide,Dose_5,-1.7088544072839447,0.42849302625735175,45,-2.5718836635806865,-0.8458251509872029, a,Dose_5, a,-0.42721360182098617,0.1
NN-Dimethylformamide,Dose_1,-1.534935396350139,0.42849302625735175,45,-2.397964652646881,-0.6719061400533973, a,Dose_1, a,-0.3837338490875348,1000
NN-Dimethylformamide,Dose_2,-1.3848333200346568,0.42849302625735175,45,-2.2478625763313986,-0.521804063737915, a,Dose_2, a,-0.3462083300086642,100
NN-Dimethylformamide,Dose_4,-1.180650852551148,0.45558195522586803,45,-2.0982400124845313,-0.26306169261776513, a,Dose_4, a,-0.295162713137787,1
NN-Dimethylformamide,Dose_3,-1.099157923584103,0.4284930262573518,45,-1.9621871798808448,-0.23612866728736104, a,Dose_3, a,-0.27478948089602573,10
NN-Dimethylformamide,Control,4.0592529337857286e-16,0.42849302625735175,45,-0.8630292562967413,0.8630292562967422, a,Control, a,1.0148132334464322e-16,0
Prochloraz,Dose_2,-0.21728846835583193,0.320818116812511,44,-0.8638548982738782,0.4292779615622143, a,Dose_2, a,-0.05432211708895798,0.1
Prochloraz,Control,-5.134781488891349e-16,0.30170928865451413,44,-0.608055117262802,0.6080551172628009, a,Control, a,-1.2836953722228372e-16,0
Prochloraz,Dose_5,0.38508752904513954,0.3017092886545141,44,-0.22296758821766183,0.9931426463079409, a,Dose_5, a,0.09627188226128489,1e-4
Prochloraz,Dose_1,0.49896174607734767,0.3017092886545141,44,-0.1090933711854537,1.107016863340149, a,Dose_1, a,0.12474043651933692,1
Prochloraz,Dose_4,0.5683550230791307,0.3017092886545141,44,-0.03970009418367071,1.176410140341932, a,Dose_4, a,0.14208875576978267,0.001
Prochloraz,Dose_3,0.7032637778576153,0.320818116812511,44,0.05669734793956904,1.3498302077756614, a,Dose_3, a,0.17581594446440382,0.01
SDS,Dose_1,-0.30173343400946334,0.31022197485406483,44,-0.9269447430102542,0.32347787499132746, a,Dose_1, a,-0.07543335850236584,0.1
SDS,Dose_5,-0.1869869230600974,0.31022197485406483,44,-0.8121982320608883,0.4382243859406934, a,Dose_5, a,-0.04674673076502435,1e-5
SDS,Control,-3.0531133177191805e-16,0.31022197485406494,44,-0.6252113090007914,0.6252113090007907, a,Control, a,-7.632783294297951e-17,0
SDS,Dose_2,0.2084894214162608,0.3102219748540649,44,-0.4167218875845301,0.8337007304170517, a,Dose_2, a,0.0521223553540652,0.01
SDS,Dose_3,0.20882648168702406,0.35271064300209043,44,-0.5020151113805991,0.9196680747546473, a,Dose_3, a,0.052206620421756014,0.001
SDS,Dose_4,0.32413394853827393,0.3102219748540649,44,-0.301077360462517,0.9493452575390648, a,Dose_4, a,0.08103348713456848,1e-4
TEG,Dose_3,-1.1141296192540708,0.5020042013439299,43,-2.126517576083968,-0.1017416624241736, a ,Dose_3, a ,-0.2785324048135177,10
TEG,Dose_1,-0.2161147427694021,0.4721280619520343,43,-1.1682517223446203,0.7360222368058161, ab,Dose_1, ab,-0.054028685692350524,1000
TEG,Control,-4.649058915617843e-16,0.4721280619520341,43,-0.9521369795752184,0.9521369795752175, ab,Control, ab,-1.1622647289044608e-16,0
TEG,Dose_2,0.9814513829152836,0.5020453745407465,43,-0.031019607579451103,1.9939223734100182, ab,Dose_2, ab,0.2453628457288209,100
TEG,Dose_5,1.3129910451183457,0.5020453745407466,43,0.30052005462361087,2.3254620356130804,  b,Dose_5,  b,0.32824776127958644,0.1
TEG,Dose_4,1.3499329215080333,0.47212806195203416,43,0.3977959419328153,2.3020699010832515,  b,Dose_4,  b,0.33748323037700834,1
TGSH,Dose_1,-0.34905827122939687,0.320544087517481,42,-0.9959424291950594,0.2978258867362656, a,Dose_1, a,-0.08726456780734922,1
TGSH,Control,0.024891913813014775,0.32054408751748087,42,-0.6219922441526474,0.671776071778677, a,Control, a,0.006222978453253694,0
TGSH,Dose_2,0.24741070636623347,0.3014598016691949,42,-0.36095980351764584,0.8557812162501128, a,Dose_2, a,0.06185267659155837,0.1
TGSH,Dose_3,0.5429437385030749,0.32057155840817847,42,-0.10399585796446431,1.189883334970614, a,Dose_3, a,0.13573593462576872,0.01
TGSH,Dose_5,0.6052423439309541,0.32057155840817864,42,-0.041697252536585405,1.2521819403984935, a,Dose_5, a,0.15131058598273853,1e-4
TGSH,Dose_4,0.7824502061470784,0.30145980166919495,42,0.17407969626319897,1.3908207160309578, a,Dose_4, a,0.1956125515367696,0.001
Trenbolone,Control,8.916478666520788e-16,0.35390381717960245,45,-0.712798877519304,0.7127988775193058, a ,Control, a ,2.229119666630197e-16,0
Trenbolone,Dose_1,0.5314505476001681,0.37627728600592397,45,-0.22641080930325097,1.2893119045035872, ab,Dose_1, ab,0.13286263690004202,0.1
Trenbolone,Dose_2,0.9251770871173908,0.3539038171796026,45,0.2123782095980855,1.637975964636696, ab,Dose_2, ab,0.2312942717793477,0.01
Trenbolone,Dose_3,1.3756144540484954,0.35390381717960256,45,0.6628155765291902,2.0884133315678004, ab,Dose_3, ab,0.34390361351212384,0.001
Trenbolone,Dose_4,1.6187300409687,0.35390381717960256,45,0.9059311634493948,2.3315289184880053,  b,Dose_4,  b,0.404682510242175,1e-4
Trenbolone,Dose_5,1.7395820842711402,0.35390381717960256,45,1.0267832067518352,2.4523809617904453,  b,Dose_5,  b,0.43489552106778506,1e-5
Vinclozolin,Dose_1,-1.2964016858369525,0.4346576493472678,46,-2.171322155244732,-0.4214812164291729, a,Dose_1, a,-0.3241004214592381,1
Vinclozolin,Dose_5,-0.5592474927480804,0.4346576493472677,46,-1.4341679621558598,0.31567297665969896, a,Dose_5, a,-0.1398118731870201,1e-4
Vinclozolin,Dose_4,-0.4049732557970515,0.4346576493472676,46,-1.2798937252048306,0.4699472136107276, a,Dose_4, a,-0.10124331394926288,0.001
Vinclozolin,Control,2.8709673527416157e-16,0.4346576493472677,46,-0.874920469407779,0.8749204694077797, a,Control, a,7.177418381854039e-17,0
Vinclozolin,Dose_2,0.05590038591048874,0.4346576493472677,46,-0.8190200834972906,0.9308208553182681, a,Dose_2, a,0.013975096477622184,0.1
Vinclozolin,Dose_3,0.06981457397731287,0.43465764934726764,46,-0.8051058954304664,0.9447350433850921, a,Dose_3, a,0.01745364349432822,0.01
