Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000033971	Exp 5		406431	prrx1a	0.00442857	1.67E-05	1.17491	0.760483833	-16.3646064	42.7292128	1	265.3029804	TRUE	5.50806	2.35E-06	19.33370605	0.228388	
ENSDARG00000079782	Exp 5		768300	myh7l	0.00771329	2.35E-04	0.253211	0.545879617	-34.9835064	79.9670128	1	32.82781897	TRUE	8.64374	58.4858	2.195272095	0.803323	
ENSDARG00000056475	Linear		791478	trnau1apb	0.530143	0.284054	0.98943	0.013849575	-32.5010064	71.0020128	-1	1.866345836	TRUE	13.5097	-6.96028			
ENSDARG00000019033	Hill		566384	tmem59	0.00105292	1.42E-05	0.0781413	0.354427952	-33.4191064	76.8382128	1	74.21410246	0	17.7534	7.63292	17.9962	0.00105088	TRUE
ENSDARG00000061450	Hill		568213	tesk2	0.00117412	7.87E-09	175.12	0.888521594	-15.7526064	41.5052128	-1	149151.2333	0	8.11724	-3.38668	11.8567	0.00120249	TRUE
ENSDARG00000045421	Exp 5		436592	stard3nl	0.0257302	9.38E-04	0.705786	0.794597274	-13.9306064	37.8612128	-1	27.43018576	TRUE	6.84368	30.036	0.569335721	2.04122	
ENSDARG00000029463	Hill		100170829	asap1a	0.001156	1.94E-07	6.87161	0.163329275	-32.7028064	75.4056128	-1	5944.361598	0	18.7021	-7.75695	11.9836	0.00116333	TRUE
ENSDARG00000068323	Linear		791157	astn1	3.55407	0.0824909	153.125	0.018242526	-35.0746064	76.1492128	-1	43.0843887	TRUE	9.48732	-1.19781			
ENSDARG00000021225	Linear		117507	prkci	0.334561	0.213639	0.523925	0.737841903	-23.4675064	52.9350128	-1	1.566010888	TRUE	9.49779	-6.67714			
ENSDARG00000025855	Hill		553607	camk2n1a	0.00896826	4.98E-05	1.61662	0.320705792	-39.7706064	89.5412128	-1	180.2596484	0	30.8298	-15.0719	12.2997	0.00937582	TRUE
ENSDARG00000026185	Linear		393117	yju2	0.38521	0.235476	0.630156	0.336256647	-16.1669064	38.3338128	1	1.635877966	TRUE	4.33251	3.86564			
ENSDARG00000013044	Exp 5		393720	ndufv2	0.00278306	4.63E-05	0.16738	0.999225727	-33.9817064	77.9634128	1	60.14241105	TRUE	15.7192	27.9298	1.776524629	0.360834	
ENSDARG00000019128	Linear		324244	tpm4b	0.412407	0.246583	0.689745	0.325277429	-31.9007064	69.8014128	1	1.67248756	TRUE	7.47456	8.65389			
ENSDARG00000102808	Linear		321315	calr3b	0.51424	0.279692	0.94548	0.432366111	-43.5708064	93.1416128	1	1.838593882	TRUE	21.2889	13.2721			
ENSDARG00000038028	Exp 5		393943	ndufa6	0.016502	1.46E-04	1.86665	0.018348315	-59.9494064	129.8988128	1	113.1157205	TRUE	148.567	35.5779	1.409199764	2.09922	
ENSDARG00000078348	Linear		100006417	tcf20	2.67581	0.156255	45.8221	0.008801729	-35.6459064	77.2918128	-1	17.12463601	TRUE	14.6747	-1.64227			
ENSDARG00000102353	Linear				0.878183	0.332489	2.31949	0.022658098	-24.4614064	54.9228128	-1	2.641239259	TRUE	6.36319	-2.68819			
ENSDARG00000104587	Hill		449670	srl	0.0120031	1.96E-05	7.36166	0.496588993	-55.3240064	120.6480128	1	613.3136442	0	38.7625	22.5466	12.3082	0.0116863	TRUE
ENSDARG00000100524	Linear		564344	abca3b	0.388857	0.23621	0.64015	0.389502378	-21.6665064	49.3330128	-1	1.646234283	TRUE	11.5273	-5.19783			
ENSDARG00000097615	Exp 5		793004	si:ch211-108d22.2	0.0226794	0.00215822	0.238323	0.986510749	-20.9481064	51.8962128	-1	10.50838191	TRUE	8.49774	26.2227	0.506600781	0.913233	
ENSDARG00000094557	Hill		799637	nupr1b	0.0355367	0.00956689	0.132003	0.944319724	-52.0768064	114.1536128	1	3.714550915	0	24.0639	41.7674	1	0.100039	TRUE
ENSDARG00000070866	Hill		407695	tmem11	0.00636538	1.15E-04	0.351443	0.874236222	-34.7405064	79.4810128	1	55.21142153	0	11.2133	8.91763	1.77456	0.00683284	TRUE
ENSDARG00000057910	Linear		795846	mrps34	2.59277	0.164977	40.7478	0.024136167	-37.2944064	80.5888128	1	15.71594828	TRUE	13.2644	1.85742			
ENSDARG00000057867	Linear		323216	lasp1	4.12911	0.0519089	328.452	0.004077735	-45.7708064	97.5416128	1	79.54531882	TRUE	39.9324	1.8678			
ENSDARG00000089936	Hill		378438	selenow2b	0.0331591	7.79E-58	1.41E+54	0.005316297	-44.9517064	99.9034128	-1	4.26E+55	0	27.7678	-11.6862	18	0.0321885	TRUE
ENSDARG00000038228	Hill		378437	selenow2a	0.00121179	1.67E-04	0.00878984	0.091295311	-39.3813064	88.7626128	-1	7.253578034	0	47.5184	-14.9137	1.10557	0.00201837	TRUE
ENSDARG00000028848	Linear		407986	lsm12a	20.2237	0.00593761	68882.5	2.49E-05	-36.3056064	78.6112128	1	3406.033741	TRUE	12.0896	0.225401			
ENSDARG00000055743	Linear		436851	ankrd54	1.23283	0.324843	4.67875	4.42E-04	-23.2920064	52.5840128	-1	3.795156429	TRUE	6.36172	-1.79444			
ENSDARG00000055474	Linear		445307	dexi	0.388268	0.23734	0.635174	0.590616324	-14.6290064	35.2580128	1	1.635914721	TRUE	2.55	3.52113			
ENSDARG00000038010	Hill		415151	rac2	0.0308297	1.18E-38	8.07E+34	0.030593514	-27.3894064	64.7788128	-1	2.62E+36	0	12.0771	-5.20259	18	0.0305979	TRUE
ENSDARG00000076221	Linear		100006523	fthl28	0.457598	0.26213	0.798824	0.031739156	-22.2242064	50.4484128	1	1.745691069	TRUE	6.95009	4.55598			
ENSDARG00000054320	Linear		558153	ap2a1	0.877946	0.333093	2.31404	9.92E-05	-52.1575064	110.3150128	-1	2.635738367	TRUE	45.4389	-12.526			
ENSDARG00000053449	Linear		30211	pyya	0.406417	0.243866	0.677319	0.494267845	-28.5627064	63.1254128	1	1.666558684	TRUE	10.3153	7.29502			
ENSDARG00000015610	Linear		393882	tubg1	0.340005	0.215245	0.537079	0.690835855	-12.8082064	31.6164128	1	1.579618574	TRUE	4.19793	3.63411			
ENSDARG00000053070	Linear		324569	gosr2	0.876691	0.334293	2.29914	0.028107696	-22.2184064	50.4368128	1	2.622522757	TRUE	7.4299	2.37728			
ENSDARG00000059768	Linear		565404	gpatch8	0.897098	0.333215	2.41521	0.042039039	-43.4448064	92.8896128	-1	2.692249749	TRUE	31.4063	-7.55487			
ENSDARG00000102964	Linear		57931	axin1	0.936907	0.334527	2.62399	0.007048336	-32.8282064	71.6564128	-1	2.800691723	TRUE	12.4133	-4.01068			
ENSDARG00000014420	Linear		30732	elavl3	34.7939	0.307902	3931.82	0.002410772	-69.4508064	144.9016128	-1	113.0031633	TRUE	92.1233	-0.82608			
ENSDARG00000029931	Exp 5		334466	atp13a1	0.00279388	5.08E-04	0.0153602	0.731247392	-2.459706402	14.9194128	1	5.497826553	TRUE	3.37268	100	1.600607108	0.679418	
ENSDARG00000088330	Hill		572729	hbae1.3	0.010715	1.87E-06	61.2755	0.111067075	-87.9341064	185.8682128	1	5718.692626	0	145.033	118.986	12.5082	0.0101087	TRUE
ENSDARG00000014366	Hill		724014	luc7l3	0.0328495	5.82E-28	1.85E+24	0.319074746	-29.4176064	68.8352128	-1	5.64E+25	0	11.6064	-4.43709	18	0.0313333	TRUE
ENSDARG00000116806	Hill		100332066	cu693479.1	0.0109118	0.00865605	0.0137555	0.951975472	-35.6501064	81.3002128	-1	1.260598079	0	20.2498	-10.7246	18	0.0111351	TRUE
ENSDARG00000086332	Hill		100002236	bri3	0.0333139	2.96E-31	3.75E+27	0.035179005	-30.5262064	71.0524128	-1	1.13E+29	0	11.6843	-5.81842	18	0.0328091	TRUE
ENSDARG00000006060	Linear		566781	crybg1b	0.389443	0.23752	0.638539	0.254909913	-32.5667064	71.1334128	1	1.639621927	TRUE	16.2175	9.50959			
ENSDARG00000018149	Linear		449771	slc38a4	0.520319	0.281263	0.962559	0.037073095	-32.7643064	71.5286128	-1	1.849937603	TRUE	22.7348	-7.1962			
ENSDARG00000039343	Hill		394240	ahcyl2b	8.53E-04	6.14E-07	1.1855	0.622782463	-25.2535064	60.5070128	-1	1389.700624	0	21.3791	-6.33667	11.3174	8.88E-04	TRUE
ENSDARG00000099560	Linear		553589	lyrm5a	0.734672	0.320643	1.68332	0.051475744	-24.1530064	54.3060128	-1	2.291246028	TRUE	7.65847	-3.1587			
ENSDARG00000070314	Linear		322909	cald1a	0.539712	0.286419	1.017	0.08865055	-32.7462064	71.4924128	1	1.884344265	TRUE	11.5454	6.93063			
ENSDARG00000045822	Linear		556703	tnnt2e	0.573737	0.294828	1.11649	0.007854387	-47.4446064	100.8892128	1	1.946005807	TRUE	45.6613	14.7523			
ENSDARG00000039392	Exp 5		561159	wnk1b	7.21E-04	5.94E-07	0.873954	0.930106708	-33.8826064	77.7652128	-1	1212.563572	TRUE	26.3911	100	0.642451469	0.22828	
ENSDARG00000101849	Linear		560140	adipor2	0.491309	0.272925	0.884435	0.091173237	-42.3498064	90.6996128	-1	1.800161216	TRUE	35.6217	-12.9805			
ENSDARG00000101967	Linear		678517	sult4a1	0.771427	0.326215	1.82426	0.005883785	-36.8544064	79.7088128	-1	2.364780896	TRUE	15.9132	-6.09201			
ENSDARG00000063149	Linear		555449	tmtc1	0.454089	0.260517	0.791493	0.517404329	-26.7492064	59.4984128	-1	1.743030205	TRUE	11.2759	-5.90341			
ENSDARG00000058030	Linear		565232	hspa14	0.528083	0.282733	0.986343	0.520847358	-23.1725064	52.3450128	1	1.867779849	TRUE	3.95463	4.16145			
ENSDARG00000003570	Linear		386590	hsp90b1	0.440193	0.256436	0.755626	0.188490054	-51.1518064	108.3036128	1	1.716580355	TRUE	41.4732	23.6251			
ENSDARG00000031228	Linear		563365	podxl	1.09505	0.332751	3.60369	0.007985825	-38.5805064	83.1610128	1	3.290899201	TRUE	16.5128	4.72355			
ENSDARG00000056950	Hill		550602	epyc	0.030886	3.96E-20	2.41E+16	0.523043514	-50.6047064	111.2094128	1	7.80E+17	0	46.2253	30.6031	18	0.0321283	TRUE
ENSDARG00000014572	Linear		322605	chpt1	0.616511	0.303745	1.25133	0.204263862	-53.0354064	112.0708128	1	2.029699254	TRUE	33.843	18.7294			
ENSDARG00000006766	Linear		324404	snd1	0.404598	0.243235	0.67301	0.833720366	-54.4602064	114.9204128	1	1.663403704	TRUE	50.2644	30.8899			
ENSDARG00000045540	Exp 5		560729	ppp6r2a	0.0168222	6.87E-04	0.411764	0.566060057	-29.4178064	68.8356128	-1	24.47748424	TRUE	14.7263	41.161	0.491020206	1.69764	
ENSDARG00000010784	Linear		445393	ppp1r12a	0.340412	0.216471	0.535316	0.435860645	-29.5465064	65.0930128	1	1.572552444	TRUE	16.4173	9.19877			
ENSDARG00000013414	Linear		393682	lin7a	0.727278	0.321681	1.64428	0.134325413	-38.5108064	83.0216128	-1	2.260867132	TRUE	17.9375	-7.08469			
ENSDARG00000061951	Linear		566353	golgb1	0.378653	0.232905	0.615607	0.757949163	-46.5100064	99.0200128	1	1.625783045	TRUE	40.9065	21.2217			
ENSDARG00000021595	Hill		445050	lhfpl3	0.00102575	2.38E-04	0.00442892	0.943100001	-33.0975064	76.1950128	-1	4.317765664	0	18.7095	-8.81342	11.4391	0.00105029	TRUE
ENSDARG00000002131	Exp 5		373117	celf2	5.54E-04	9.16E-08	3.34668	0.958568278	-43.5036064	97.0072128	-1	6045.659517	TRUE	33.9929	0.417177	0.197938283	0.149128	
ENSDARG00000045516	Linear		406280	itih2	0.818453	0.329816	2.03103	0.004792243	-48.0855064	102.1710128	1	2.481544255	TRUE	28.0392	10.7162			
ENSDARG00000110315	Linear				2.21145	0.209881	23.3014	5.50E-04	-51.7609064	109.5218128	-1	10.53668507	TRUE	27.4074	-4.86447			
ENSDARG00000101908	Linear		553605	rab3ip	0.482079	0.269737	0.861581	0.021505332	-19.4082064	44.8164128	1	1.787218661	TRUE	5.26815	3.69832			
ENSDARG00000102191	Linear		101886030	cpne8	0.667198	0.31358	1.41959	0.177976683	-33.7212064	73.4424128	-1	2.127680337	TRUE	17.0005	-5.91841			
ENSDARG00000112275	Linear				0.828372	0.330636	2.0754	4.56E-04	-87.6181064	181.2362128	-1	2.505389613	TRUE	338.402	-95.1965			
ENSDARG00000115978	Hill				0.00119712	2.59E-04	0.00552711	0.994624859	-69.8845064	149.7690128	-1	4.617022261	0	157.285	-77.8316	1.38823	0.00171218	TRUE
ENSDARG00000113671	Hill				0.0326897	9.32E-24	1.15E+20	0.015243918	-86.1201064	182.2402128	-1	3.51E+21	0	365.505	-131.264	18	0.0323071	TRUE
ENSDARG00000103846	Hill		378848	hspa5	0.00837192	9.80E-06	7.1508	0.142182486	-47.9581064	105.9162128	1	854.1415856	0	33.6006	15.2093	12.6922	0.00818121	TRUE
ENSDARG00000018351	Hill		394142	hpda	0.00991715	0.00643289	0.0152886	0.997922725	-46.6294064	103.2588128	1	1.541632144	0	21.6603	21.1096	9.5886	0.0104219	TRUE
ENSDARG00000055086	Linear		552967	ggnbp2	0.406652	0.244407	0.6766	0.233045463	-26.5501064	59.1002128	1	1.663831232	TRUE	9.1439	6.51953			
ENSDARG00000062646	Linear		103283056	tet3	0.771189	0.326143	1.82354	0.001023244	-43.3305064	92.6610128	-1	2.364573209	TRUE	29.9345	-8.7327			
ENSDARG00000018907	Linear		266966	kat6a	1.34583	0.316638	5.72029	0.003429479	-29.8811064	65.7622128	1	4.250374244	TRUE	12.4371	2.37038			
ENSDARG00000035622	Hill		140614	xbp1	0.0246613	0.00530988	0.114537	0.541667783	-50.1271064	110.2542128	1	4.644417576	0	50.1885	32.4101	1	0.0566975	TRUE
ENSDARG00000035577	Linear		394161	cds2	0.456952	0.261483	0.798544	0.058731278	-29.0856064	64.1712128	-1	1.747539993	TRUE	13.1529	-6.67949			
ENSDARG00000089271	Linear				1.3603	0.3147	5.87995	0.0036873	-37.2373064	80.4746128	-1	4.322529393	TRUE	15.52	-3.52906			
ENSDARG00000011929	Linear		368234	plp1b	0.465745	0.266071	0.815265	0.001289034	-21.5173064	49.0346128	1	1.750453826	TRUE	6.43434	4.3039			
ENSDARG00000068480	Linear		100005195	map7d2a	45.9156	1.27693	1651.02	0.001095981	-33.0990064	72.1980128	1	35.95780505	TRUE	8.28102	0.0830783			
ENSDARG00000020621	Hill		562166	ap1b1	0.0319493	6.04E-29	1.69E+25	0.659234945	-24.1326064	58.2652128	1	5.29E+26	0	10.565	6.57868	18	0.0330482	TRUE
ENSDARG00000061547	Linear		767650	zgc:153409	0.737284	0.3225	1.68554	4.04E-04	-43.7089064	93.4178128	-1	2.286151938	TRUE	32.1938	-9.32834			
ENSDARG00000021948	Linear		30037	tnc	2.75049	0.148316	51.0072	0.001219932	-57.3296064	120.6592128	1	18.54479625	TRUE	38.9216	5.32918			
ENSDARG00000012944	Linear		246275	myhz2	0.444192	0.25771	0.765615	0.018296073	-107.7751064	221.5502128	1	1.723611812	TRUE	1189.78	544.036			
ENSDARG00000060434	Linear		559032	map1b	11.6584	5.23E-05	2596620	5.18E-05	-41.5599064	89.1198128	-1	222723.5995	TRUE	18.5011	-0.523537			
ENSDARG00000086523	Linear		100151163	ch25hl3	0.475863	0.268266	0.844106	0.010068013	-27.3083064	60.6166128	-1	1.773847599	TRUE	11.4183	-5.81099			
ENSDARG00000052846	Linear		100004116	fsta	1.33145	0.31744	5.58456	7.87E-04	-26.9407064	59.8814128	-1	4.194335938	TRUE	9.56014	-2.03488			
ENSDARG00000003808	Linear		406777	aqp3a	0.560233	0.29127	1.07756	0.001481073	-48.9478064	103.8956128	-1	1.923414701	TRUE	35.6229	-16.4237			
ENSDARG00000077298	Linear		796318	gas1a	0.513604	0.279261	0.944595	5.29E-05	-31.1208064	68.2416128	-1	1.839154053	TRUE	16.8605	-6.65411			
ENSDARG00000009418	Hill		798771	mef2cb	9.55E-04	6.56E-05	0.013907	0.393769465	-28.1071064	66.2142128	-1	14.55661467	0	23.4014	-6.62045	17.988	9.69E-04	TRUE
ENSDARG00000052695	Linear		30418	nr2f1a	0.553999	0.290036	1.05819	0.102454177	-36.2510064	78.5020128	1	1.910104263	TRUE	17.0722	8.20332			
ENSDARG00000059722	Linear		795038	ubac1	0.460215	0.262604	0.80653	0.163553394	-32.2266064	70.4532128	-1	1.752505674	TRUE	19.2708	-7.89655			
ENSDARG00000008153	Linear		406835	serinc5	8.73776	8.84E-04	86351.7	3.11E-04	-33.9873064	73.9746128	-1	9882.599903	TRUE	17.2749	-0.45865			
ENSDARG00000035133	Exp 5		334003	pho	0.0139841	6.55E-04	0.298362	0.999880247	-37.3571064	84.7142128	-1	21.33582941	TRUE	28.8035	20.8411	0.570184663	0.570557	
ENSDARG00000021004	Linear		565774	c5	0.891114	0.335323	2.36812	1.76E-04	-31.2926064	68.5852128	1	2.657479505	TRUE	6.20437	3.87196			
ENSDARG00000009782	Exp 5		554168	myh11a	2.09E-04	2.09E-06	0.0209395	0.921003682	-38.0891064	86.1782128	1	100.1408012	TRUE	15.7935	100	2.091059761	0.274835	
ENSDARG00000062594	Linear		559504	coq7	0.464033	0.262708	0.819644	0.04563296	-12.1908064	30.3816128	-1	1.766345144	TRUE	6.86685	-2.57298			
ENSDARG00000030349	Linear		415139	cryba2a	2.23416	0.206353	24.189	0.001083119	-78.6065064	163.2130128	-1	10.82688403	TRUE	265.936	-21.3951			
ENSDARG00000020187	Linear		449543	gca	0.769455	0.326423	1.81379	2.36E-04	-44.4958064	94.9916128	-1	2.357232793	TRUE	27.3453	-9.33772			
ENSDARG00000103851	Linear		100149391	tnrc6c2	0.505673	0.276526	0.924705	0.043435184	-30.8404064	67.6808128	1	1.828663489	TRUE	13.9311	6.65401			
ENSDARG00000039162	Linear		767781	rhebl1	8.95286	7.48E-04	107126	3.39E-04	-42.4782064	90.9564128	1	11965.54489	TRUE	15.6601	0.717433			
ENSDARG00000019808	Hill		373136	evpla	0.0900681	2.19E-06	3697.04	0.041388835	-48.8579064	107.7158128	-1	41047.14118	0	52.8358	-20.3374	12.1979	0.0915569	TRUE
ENSDARG00000061923	Linear		558920	amotl2a	0.966271	0.336112	2.77788	0.019619594	-23.7916064	53.5832128	1	2.874848265	TRUE	9.12967	2.35389			
ENSDARG00000075159	Linear		565942	meltf	0.5031	0.276138	0.916605	0.329184597	-28.0790064	62.1580128	1	1.821915129	TRUE	4.61766	5.73686			
ENSDARG00000079891	Exp 5		796345	dnajc6	2.05E-04	6.76E-08	0.619951	0.989361374	-37.6673064	85.3346128	-1	3029.299616	TRUE	20.7159	37.8592	0.300006841	0.181402	
ENSDARG00000105071	Hill		553539	nos1apa	3.34E-04	1.32E-06	0.084638	0.562852875	-29.5614064	69.1228128	-1	253.5838019	0	15.3649	-7.42539	3.06965	3.70E-04	TRUE
ENSDARG00000002644	Linear		573765	rgs5a	0.4625	0.263932	0.810459	0.881170429	-48.9400064	103.8800128	1	1.752345301	TRUE	34.1796	19.8856			
ENSDARG00000007080	Linear		563826	rhcgl1	0.402847	0.242639	0.668836	3.10E-04	-39.0764064	84.1528128	-1	1.660273081	TRUE	20.8774	-13.1986			
ENSDARG00000001993	Exp 5		100002040	myhb	0.0511544	4.88E-04	5.35739	0.802470217	-55.8389064	121.6778128	1	104.7299469	TRUE	29.0521	11.9507	2.495509708	2.01013	
ENSDARG00000087873	Exp 5		100003999	eevs	0.00150506	5.25E-05	0.0431499	0.959040315	-41.0450064	92.0900128	1	28.6699939	TRUE	8.03099	14.8162	4.269898259	0.358251	
ENSDARG00000053483	Hill		541322	zgc:113054	0.0106209	0.00291174	0.0387412	0.999143701	-33.3165064	76.6330128	1	3.647612768	0	7.11205	16.1737	1	0.0338705	TRUE
ENSDARG00000015807	Linear		100001531	rab22a	0.494472	0.27369	0.893357	0.055687253	-21.9141064	49.8282128	-1	1.806686397	TRUE	9.65483	-4.14422			
ENSDARG00000016255	Hill		393164	chmp4ba	0.0920997	0.00227886	3.72219	0.785861901	-33.0216064	76.0432128	1	40.41481267	0	20.4387	11.3422	11.766	0.0976309	TRUE
ENSDARG00000078619	Hill		791647	pnp5a	0.0210041	0.00245712	0.179549	0.196934568	-38.6283064	87.2566128	-1	8.548259751	0	31.3519	-17.7196	2.69174	0.0291521	TRUE
ENSDARG00000039099	Linear		503710	aep1	0.516256	0.279844	0.952388	0.101339403	-36.3650064	78.7300128	-1	1.844799245	TRUE	16.4614	-8.85896			
ENSDARG00000103697	Linear		64277	arnt2	0.752317	0.323856	1.74763	0.001771412	-42.8787064	91.7574128	-1	2.322998493	TRUE	23.6507	-8.72986			
ENSDARG00000039881	Linear		100003660	cemip	0.398774	0.241108	0.659543	0.54290272	-26.2052064	58.4104128	-1	1.653922723	TRUE	14.0725	-6.52215			
ENSDARG00000062956	Linear		569398	dagla	2.2789	0.202539	25.6414	3.16E-04	-31.9445064	69.8890128	-1	11.25166017	TRUE	7.69094	-1.56989			
ENSDARG00000028386	Linear		64605	htatip2	0.483348	0.270074	0.865042	0.344592373	-28.4696064	62.9392128	1	1.789687271	TRUE	9.19057	6.10227			
ENSDARG00000021405	Hill		568230	chd3	0.087931	3.97E-07	19494.7	0.887156628	-29.8541064	69.7082128	1	221704.2263	0	10.1589	9.17152	11.0321	0.0931061	TRUE
ENSDARG00000055080	Hill		557528	rbm4.2	0.0332678	0.0060492	0.182957	0.085156928	-31.0997064	72.1994128	-1	5.499537129	0	19.1402	-10.515	1.5434	0.0534748	TRUE
ENSDARG00000013317	Hill		393444	pygmb	8.32E-05	1.61E-09	4.29244	0.943875743	-41.7870064	93.5740128	-1	51575.79664	0	49.2661	-17.5297	15.1638	8.66E-05	TRUE
