"plate_id" "embryo_id" "is_VC" "endpoint" "dose" "control_median" "endpoint_value_norm"
"52" "BPA" "7" 0 "a" "Dose5" 3.60011761504482 5.35337968566609
"53" "BPA" "8" 0 "a" "Dose5" 3.60011761504482 -0.529981904824561
"54" "BPA" "9" 0 "a" "Dose5" 3.60011761504482 21.5257548090424
"55" "BPA" "1" 1 "b" "Control" 3.50599060977958 8.5647110359766
"56" "BPA" "2" 1 "b" "Control" 3.50599060977958 -0.241099883559626
"57" "BPA" "3" 1 "b" "Control" 3.50599060977958 -9.48846176682427
"58" "BPA" "4" 1 "b" "Control" 3.50599060977958 0
"59" "BPA" "5" 1 "b" "Control" 3.50599060977958 4.2435663464051
"60" "BPA" "6" 1 "b" "Control" 3.50599060977958 -1.22189761692124
"61" "BPA" "7" 1 "b" "Control" 3.50599060977958 2.39015144149608
"62" "BPA" "8" 1 "b" "Control" 3.50599060977958 7.55494655876738
"63" "BPA" "9" 1 "b" "Control" 3.50599060977958 -30.935853050142
"64" "BPA" "1" 0 "b" "Dose1" 3.50599060977958 25.45148039075
"65" "BPA" "2" 0 "b" "Dose1" 3.50599060977958 39.4985196975689
"66" "BPA" "3" 0 "b" "Dose1" 3.50599060977958 25.1663489391461
"67" "BPA" "4" 0 "b" "Dose1" 3.50599060977958 -26.4008559066529
"68" "BPA" "5" 0 "b" "Dose1" 3.50599060977958 4.29022243568347
"69" "BPA" "6" 0 "b" "Dose1" 3.50599060977958 21.4189373823606
"70" "BPA" "7" 0 "b" "Dose1" 3.50599060977958 12.3958972913301
"71" "BPA" "8" 0 "b" "Dose1" 3.50599060977958 29.5210656738723
"72" "BPA" "9" 0 "b" "Dose1" 3.50599060977958 9.9863692329321
"73" "BPA" "1" 0 "b" "Dose2" 3.50599060977958 11.4515011027373
"74" "BPA" "2" 0 "b" "Dose2" 3.50599060977958 6.30085445694921
"75" "BPA" "3" 0 "b" "Dose2" 3.50599060977958 -25.399974430856
"76" "BPA" "4" 0 "b" "Dose2" 3.50599060977958 -37.7445954300869
"77" "BPA" "5" 0 "b" "Dose2" 3.50599060977958 4.96297544980386
"78" "BPA" "6" 0 "b" "Dose2" 3.50599060977958 -34.2978400004754
"79" "BPA" "7" 0 "b" "Dose2" 3.50599060977958 -14.9324305877298
"80" "BPA" "8" 0 "b" "Dose2" 3.50599060977958 31.8704577411379
"81" "BPA" "9" 0 "b" "Dose2" 3.50599060977958 0.336651000227128
"82" "BPA" "1" 0 "b" "Dose3" 3.50599060977958 32.5773616198117
"83" "BPA" "2" 0 "b" "Dose3" 3.50599060977958 24.1265787662561
"84" "BPA" "3" 0 "b" "Dose3" 3.50599060977958 2.886012637383
"85" "BPA" "4" 0 "b" "Dose3" 3.50599060977958 12.1692657418666
"86" "BPA" "5" 0 "b" "Dose3" 3.50599060977958 11.8915142945621
"87" "BPA" "6" 0 "b" "Dose3" 3.50599060977958 33.0668910015748
"88" "BPA" "7" 0 "b" "Dose3" 3.50599060977958 1.79573541274229
"89" "BPA" "8" 0 "b" "Dose3" 3.50599060977958 7.16275536643827
"90" "BPA" "9" 0 "b" "Dose3" 3.50599060977958 -46.053071287648
"91" "BPA" "1" 0 "b" "Dose4" 3.50599060977958 4.65620223935019
"92" "BPA" "2" 0 "b" "Dose4" 3.50599060977958 5.20816493195624
"93" "BPA" "3" 0 "b" "Dose4" 3.50599060977958 6.77452372460152
"94" "BPA" "4" 0 "b" "Dose4" 3.50599060977958 10.3545107036343
"95" "BPA" "5" 0 "b" "Dose4" 3.50599060977958 10.8811725736197
"96" "BPA" "6" 0 "b" "Dose4" 3.50599060977958 -43.6082126756439
"97" "BPA" "7" 0 "b" "Dose4" 3.50599060977958 -31.5855088902553
"98" "BPA" "8" 0 "b" "Dose4" 3.50599060977958 9.64112538583168
"99" "BPA" "9" 0 "b" "Dose4" 3.50599060977958 19.8447338901945
"100" "BPA" "1" 0 "b" "Dose5" 3.50599060977958 32.5783212558435
"101" "BPA" "2" 0 "b" "Dose5" 3.50599060977958 -19.7095532721903
"102" "BPA" "3" 0 "b" "Dose5" 3.50599060977958 -0.322219745389063
"103" "BPA" "4" 0 "b" "Dose5" 3.50599060977958 13.3565600070604
"104" "BPA" "5" 0 "b" "Dose5" 3.50599060977958 -1.4502848749756
"105" "BPA" "6" 0 "b" "Dose5" 3.50599060977958 11.7687593059526
"106" "BPA" "7" 0 "b" "Dose5" 3.50599060977958 -0.664037341772028
"107" "BPA" "8" 0 "b" "Dose5" 3.50599060977958 8.75612704585382
"108" "BPA" "9" 0 "b" "Dose5" 3.50599060977958 -2.70923879824814
"109" "BPA" "1" 1 "c" "Control" 3.71354094185019 0
"110" "BPA" "2" 1 "c" "Control" 3.71354094185019 -42.4710660434338
"111" "BPA" "3" 1 "c" "Control" 3.71354094185019 0.0188943263552233
"112" "BPA" "4" 1 "c" "Control" 3.71354094185019 -5.07783896020784
"113" "BPA" "5" 1 "c" "Control" 3.71354094185019 1.6558680779625
"114" "BPA" "6" 1 "c" "Control" 3.71354094185019 -4.08613343115256
"115" "BPA" "7" 1 "c" "Control" 3.71354094185019 -8.653373110729
"116" "BPA" "8" 1 "c" "Control" 3.71354094185019 4.18650799648956
"117" "BPA" "9" 1 "c" "Control" 3.71354094185019 2.96159132531906
"118" "BPA" "1" 0 "c" "Dose1" 3.71354094185019 10.5037920064049
"119" "BPA" "2" 0 "c" "Dose1" 3.71354094185019 12.0058722858204
"120" "BPA" "3" 0 "c" "Dose1" 3.71354094185019 8.13268592626373
"121" "BPA" "4" 0 "c" "Dose1" 3.71354094185019 -4.55419618796795
"122" "BPA" "5" 0 "c" "Dose1" 3.71354094185019 -6.09223698194836
"123" "BPA" "6" 0 "c" "Dose1" 3.71354094185019 42.3119390507675
"124" "BPA" "7" 0 "c" "Dose1" 3.71354094185019 -8.44270899023005
"125" "BPA" "8" 0 "c" "Dose1" 3.71354094185019 13.1929191131482
"126" "BPA" "9" 0 "c" "Dose1" 3.71354094185019 7.82900058246443
"127" "BPA" "1" 0 "c" "Dose2" 3.71354094185019 16.499521500357
"128" "BPA" "2" 0 "c" "Dose2" 3.71354094185019 -5.21731865590209
"129" "BPA" "3" 0 "c" "Dose2" 3.71354094185019 -2.92657414905442
"130" "BPA" "4" 0 "c" "Dose2" 3.71354094185019 -1.42193013772487
"131" "BPA" "5" 0 "c" "Dose2" 3.71354094185019 -0.663548928989499
"132" "BPA" "6" 0 "c" "Dose2" 3.71354094185019 -0.634987439616186
"133" "BPA" "7" 0 "c" "Dose2" 3.71354094185019 2.95806065128819
"134" "BPA" "8" 0 "c" "Dose2" 3.71354094185019 10.6081949147199
"135" "BPA" "9" 0 "c" "Dose2" 3.71354094185019 9.83020643262855
"136" "BPA" "1" 0 "c" "Dose3" 3.71354094185019 9.63519407230922
"137" "BPA" "2" 0 "c" "Dose3" 3.71354094185019 3.15416607134562
"138" "BPA" "3" 0 "c" "Dose3" 3.71354094185019 3.86035781921588
"139" "BPA" "4" 0 "c" "Dose3" 3.71354094185019 9.74539472253126
"140" "BPA" "5" 0 "c" "Dose3" 3.71354094185019 1.29743645218214
"141" "BPA" "6" 0 "c" "Dose3" 3.71354094185019 -5.83688793432575
"142" "BPA" "7" 0 "c" "Dose3" 3.71354094185019 -5.65998956594576
"143" "BPA" "8" 0 "c" "Dose3" 3.71354094185019 -18.0812035421818
"144" "BPA" "9" 0 "c" "Dose3" 3.71354094185019 -6.83594680853785
"145" "BPA" "1" 0 "c" "Dose4" 3.71354094185019 2.75830693615653
"146" "BPA" "2" 0 "c" "Dose4" 3.71354094185019 11.6209763399419
"147" "BPA" "3" 0 "c" "Dose4" 3.71354094185019 6.56152604628164
"148" "BPA" "4" 0 "c" "Dose4" 3.71354094185019 -7.79968805456468
"149" "BPA" "5" 0 "c" "Dose4" 3.71354094185019 4.08609127703516
"150" "BPA" "6" 0 "c" "Dose4" 3.71354094185019 -12.4021382098257
"151" "BPA" "7" 0 "c" "Dose4" 3.71354094185019 -0.959216989202538
"152" "BPA" "8" 0 "c" "Dose4" 3.71354094185019 11.0897315422726
"153" "BPA" "9" 0 "c" "Dose4" 3.71354094185019 5.73883526112273
"154" "BPA" "1" 0 "c" "Dose5" 3.71354094185019 -101.413686003485
"155" "BPA" "2" 0 "c" "Dose5" 3.71354094185019 11.3019739493785
"156" "BPA" "3" 0 "c" "Dose5" 3.71354094185019 5.41713554188088
"157" "BPA" "4" 0 "c" "Dose5" 3.71354094185019 5.02575415150792
"158" "BPA" "5" 0 "c" "Dose5" 3.71354094185019 8.57410083629366
"159" "BPA" "6" 0 "c" "Dose5" 3.71354094185019 -5.99039920496898
"160" "BPA" "7" 0 "c" "Dose5" 3.71354094185019 1.39677825380331
"161" "BPA" "8" 0 "c" "Dose5" 3.71354094185019 -3.68976218663706
"162" "BPA" "9" 0 "c" "Dose5" 3.71354094185019 17.1098682336051
"163" "BPA" "1" 1 "d" "Control" 3.47417254095439 -7.29357531670427
"164" "BPA" "2" 1 "d" "Control" 3.47417254095439 0
"165" "BPA" "3" 1 "d" "Control" 3.47417254095439 17.1740734079451
"166" "BPA" "4" 1 "d" "Control" 3.47417254095439 -61.7534263879605
"167" "BPA" "5" 1 "d" "Control" 3.47417254095439 13.2923102369235
"168" "BPA" "6" 1 "d" "Control" 3.47417254095439 -19.4118006981146
"169" "BPA" "7" 1 "d" "Control" 3.47417254095439 -25.8534977519331
"170" "BPA" "8" 1 "d" "Control" 3.47417254095439 8.91661294586124
"171" "BPA" "9" 1 "d" "Control" 3.47417254095439 3.85652051162744
"172" "BPA" "1" 0 "d" "Dose1" 3.47417254095439 -6.48058906047684
"173" "BPA" "2" 0 "d" "Dose1" 3.47417254095439 21.4273978658967
"174" "BPA" "3" 0 "d" "Dose1" 3.47417254095439 2.61256970256314
"175" "BPA" "4" 0 "d" "Dose1" 3.47417254095439 17.2867944900567
"176" "BPA" "5" 0 "d" "Dose1" 3.47417254095439 -17.6860777327941
"177" "BPA" "6" 0 "d" "Dose1" 3.47417254095439 107.16119132912
"178" "BPA" "7" 0 "d" "Dose1" 3.47417254095439 -6.47805103352401
"179" "BPA" "8" 0 "d" "Dose1" 3.47417254095439 19.7051228831133
"180" "BPA" "9" 0 "d" "Dose1" 3.47417254095439 21.3405465122246
"181" "BPA" "1" 0 "d" "Dose2" 3.47417254095439 24.1726392418597
"182" "BPA" "2" 0 "d" "Dose2" 3.47417254095439 -32.5971053495881
"183" "BPA" "3" 0 "d" "Dose2" 3.47417254095439 1.80428926496994
"184" "BPA" "4" 0 "d" "Dose2" 3.47417254095439 0.0240422715273692
"185" "BPA" "5" 0 "d" "Dose2" 3.47417254095439 -34.667899619761
"186" "BPA" "6" 0 "d" "Dose2" 3.47417254095439 11.9517719260143
"187" "BPA" "7" 0 "d" "Dose2" 3.47417254095439 2.41862650970095
"188" "BPA" "8" 0 "d" "Dose2" 3.47417254095439 24.6057071104754
"189" "BPA" "9" 0 "d" "Dose2" 3.47417254095439 16.5911190418727
"190" "BPA" "1" 0 "d" "Dose3" 3.47417254095439 -59.9285030108281
"191" "BPA" "2" 0 "d" "Dose3" 3.47417254095439 -17.6970298305448
"192" "BPA" "3" 0 "d" "Dose3" 3.47417254095439 -41.3493583380058
"193" "BPA" "4" 0 "d" "Dose3" 3.47417254095439 27.6451547494912
"194" "BPA" "5" 0 "d" "Dose3" 3.47417254095439 -19.2707367754865
"195" "BPA" "6" 0 "d" "Dose3" 3.47417254095439 4.7429675798238
"196" "BPA" "7" 0 "d" "Dose3" 3.47417254095439 14.3577202872166
"197" "BPA" "8" 0 "d" "Dose3" 3.47417254095439 4.16748205790465
"198" "BPA" "9" 0 "d" "Dose3" 3.47417254095439 -2.81715831489504
"199" "BPA" "1" 0 "d" "Dose4" 3.47417254095439 33.8881103552719
"200" "BPA" "2" 0 "d" "Dose4" 3.47417254095439 18.1561199335401
"201" "BPA" "3" 0 "d" "Dose4" 3.47417254095439 19.99672374549
"202" "BPA" "4" 0 "d" "Dose4" 3.47417254095439 5.78233895899483
"203" "BPA" "5" 0 "d" "Dose4" 3.47417254095439 -27.7071252466791
"204" "BPA" "6" 0 "d" "Dose4" 3.47417254095439 11.4160803311202
"205" "BPA" "7" 0 "d" "Dose4" 3.47417254095439 18.8599452272871
"206" "BPA" "8" 0 "d" "Dose4" 3.47417254095439 -6.21490279124166
"207" "BPA" "9" 0 "d" "Dose4" 3.47417254095439 29.3120644406058
"208" "BPA" "1" 0 "d" "Dose5" 3.47417254095439 -62.3403814025513
"209" "BPA" "2" 0 "d" "Dose5" 3.47417254095439 8.90830324808598
"210" "BPA" "3" 0 "d" "Dose5" 3.47417254095439 5.94152398968495
"211" "BPA" "4" 0 "d" "Dose5" 3.47417254095439 -30.4307153338158
"212" "BPA" "5" 0 "d" "Dose5" 3.47417254095439 -23.5010756255752
"213" "BPA" "6" 0 "d" "Dose5" 3.47417254095439 16.4990098913536
"214" "BPA" "7" 0 "d" "Dose5" 3.47417254095439 17.9926957375041
"215" "BPA" "8" 0 "d" "Dose5" 3.47417254095439 -1.94419840079725
"216" "BPA" "9" 0 "d" "Dose5" 3.47417254095439 -7.14641942624428
"217" "BPA" "1" 1 "e" "Control" 3.6945262291212 4.28453442247663
"218" "BPA" "2" 1 "e" "Control" 3.6945262291212 -7.93602974687078
"219" "BPA" "3" 1 "e" "Control" 3.6945262291212 -0.0935568067106374
"220" "BPA" "4" 1 "e" "Control" 3.6945262291212 0
"221" "BPA" "5" 1 "e" "Control" 3.6945262291212 1.68338259455254
"222" "BPA" "6" 1 "e" "Control" 3.6945262291212 -8.2463263666182
"223" "BPA" "7" 1 "e" "Control" 3.6945262291212 -2.78959455492158
"224" "BPA" "8" 1 "e" "Control" 3.6945262291212 8.30020859613541
"225" "BPA" "9" 1 "e" "Control" 3.6945262291212 7.79275065286438
"226" "BPA" "1" 0 "e" "Dose1" 3.6945262291212 9.08783550639578
"227" "BPA" "2" 0 "e" "Dose1" 3.6945262291212 21.0519103282779
"228" "BPA" "3" 0 "e" "Dose1" 3.6945262291212 10.7189539355027
"229" "BPA" "4" 0 "e" "Dose1" 3.6945262291212 2.88842870759631
"230" "BPA" "5" 0 "e" "Dose1" 3.6945262291212 -4.7515111630918
"231" "BPA" "6" 0 "e" "Dose1" 3.6945262291212 43.9066962666609
"232" "BPA" "7" 0 "e" "Dose1" 3.6945262291212 2.83091658929031
"233" "BPA" "8" 0 "e" "Dose1" 3.6945262291212 13.7835765015288
"234" "BPA" "9" 0 "e" "Dose1" 3.6945262291212 8.262862092946
"235" "BPA" "1" 0 "e" "Dose2" 3.6945262291212 19.5489370778041
"236" "BPA" "2" 0 "e" "Dose2" 3.6945262291212 3.28523403302849
"237" "BPA" "3" 0 "e" "Dose2" 3.6945262291212 -3.54804399856206
"238" "BPA" "4" 0 "e" "Dose2" 3.6945262291212 6.99973493339221
"239" "BPA" "5" 0 "e" "Dose2" 3.6945262291212 2.679377660266
"240" "BPA" "6" 0 "e" "Dose2" 3.6945262291212 -2.21789545002009
"241" "BPA" "7" 0 "e" "Dose2" 3.6945262291212 -17.772652503958
"242" "BPA" "8" 0 "e" "Dose2" 3.6945262291212 7.39490736682029
"243" "BPA" "9" 0 "e" "Dose2" 3.6945262291212 10.6005272318188
"244" "BPA" "1" 0 "e" "Dose3" 3.6945262291212 0.927654128930611
"245" "BPA" "2" 0 "e" "Dose3" 3.6945262291212 0.819287938973723
"246" "BPA" "3" 0 "e" "Dose3" 3.6945262291212 -0.400233619361456
"247" "BPA" "4" 0 "e" "Dose3" 3.6945262291212 13.1972937652826
"248" "BPA" "5" 0 "e" "Dose3" 3.6945262291212 -1.39686385752498
"249" "BPA" "6" 0 "e" "Dose3" 3.6945262291212 -5.97215981317789
"250" "BPA" "7" 0 "e" "Dose3" 3.6945262291212 -14.6468647802398
"251" "BPA" "8" 0 "e" "Dose3" 3.6945262291212 -4.18351816665501
"252" "BPA" "9" 0 "e" "Dose3" 3.6945262291212 -4.50355976376993
"253" "BPA" "1" 0 "e" "Dose4" 3.6945262291212 10.787801775574
"254" "BPA" "2" 0 "e" "Dose4" 3.6945262291212 11.8333672603509
"255" "BPA" "3" 0 "e" "Dose4" 3.6945262291212 9.25869543796383
"256" "BPA" "4" 0 "e" "Dose4" 3.6945262291212 -0.391820792349806
"257" "BPA" "5" 0 "e" "Dose4" 3.6945262291212 -9.02947743976656
"258" "BPA" "6" 0 "e" "Dose4" 3.6945262291212 -12.5333801205636
"259" "BPA" "7" 0 "e" "Dose4" 3.6945262291212 0.947835398937524
"260" "BPA" "8" 0 "e" "Dose4" 3.6945262291212 8.44132737917742
"261" "BPA" "9" 0 "e" "Dose4" 3.6945262291212 1.97322602378591
"262" "BPA" "1" 0 "e" "Dose5" 3.6945262291212 12.4895955296942
"263" "BPA" "2" 0 "e" "Dose5" 3.6945262291212 21.1965044380555
"264" "BPA" "3" 0 "e" "Dose5" 3.6945262291212 1.0828513350063
"265" "BPA" "4" 0 "e" "Dose5" 3.6945262291212 -9.24065264070437
"266" "BPA" "5" 0 "e" "Dose5" 3.6945262291212 3.52013201764061
"267" "BPA" "6" 0 "e" "Dose5" 3.6945262291212 5.00366369677185
"268" "BPA" "7" 0 "e" "Dose5" 3.6945262291212 2.18235766840724
"269" "BPA" "8" 0 "e" "Dose5" 3.6945262291212 -3.33858481849507
"270" "BPA" "9" 0 "e" "Dose5" 3.6945262291212 15.7782940959756
"271" "BPA" "1" 1 "f" "Control" 3.4818509313185 -4.84811844619171
"272" "BPA" "2" 1 "f" "Control" 3.4818509313185 -9.37053074616587
"273" "BPA" "3" 1 "f" "Control" 3.4818509313185 -11.8492834083527
"274" "BPA" "4" 1 "f" "Control" 3.4818509313185 -5.72387714680658
"275" "BPA" "5" 1 "f" "Control" 3.4818509313185 1.19555308320773
"276" "BPA" "6" 1 "f" "Control" 3.4818509313185 0.686895787066222
"277" "BPA" "7" 1 "f" "Control" 3.4818509313185 0
"278" "BPA" "8" 1 "f" "Control" 3.4818509313185 11.4614206698626
"279" "BPA" "9" 1 "f" "Control" 3.4818509313185 27.3791476514623
"280" "BPA" "1" 0 "f" "Dose1" 3.4818509313185 17.5630398171539
"281" "BPA" "2" 0 "f" "Dose1" 3.4818509313185 -9.3580949227424
"282" "BPA" "3" 0 "f" "Dose1" 3.4818509313185 18.4638968943994
"283" "BPA" "4" 0 "f" "Dose1" 3.4818509313185 7.44756962498188
"284" "BPA" "5" 0 "f" "Dose1" 3.4818509313185 6.81081980642464
"285" "BPA" "6" 0 "f" "Dose1" 3.4818509313185 15.9960171976651
"286" "BPA" "7" 0 "f" "Dose1" 3.4818509313185 -32.7426958203856
"287" "BPA" "8" 0 "f" "Dose1" 3.4818509313185 -4.55451338676491
"288" "BPA" "9" 0 "f" "Dose1" 3.4818509313185 20.668901700983
"289" "BPA" "1" 0 "f" "Dose2" 3.4818509313185 -24.646137985475
"290" "BPA" "2" 0 "f" "Dose2" 3.4818509313185 20.9500252644041
"291" "BPA" "3" 0 "f" "Dose2" 3.4818509313185 12.0713634117762
"292" "BPA" "4" 0 "f" "Dose2" 3.4818509313185 12.6701843706432
"293" "BPA" "5" 0 "f" "Dose2" 3.4818509313185 6.480892650423
"294" "BPA" "6" 0 "f" "Dose2" 3.4818509313185 13.2682463442329
"295" "BPA" "7" 0 "f" "Dose2" 3.4818509313185 -16.9980567858691
"296" "BPA" "8" 0 "f" "Dose2" 3.4818509313185 18.5181533093965
"297" "BPA" "9" 0 "f" "Dose2" 3.4818509313185 16.1784307879695
"298" "BPA" "1" 0 "f" "Dose3" 3.4818509313185 16.2779650680126
"299" "BPA" "2" 0 "f" "Dose3" 3.4818509313185 -53.6185431886369
"300" "BPA" "3" 0 "f" "Dose3" 3.4818509313185 8.24777432562116
"301" "BPA" "4" 0 "f" "Dose3" 3.4818509313185 14.6803603532256
"302" "BPA" "5" 0 "f" "Dose3" 3.4818509313185 9.62895277294744
"303" "BPA" "6" 0 "f" "Dose3" 3.4818509313185 16.333054244631
"304" "BPA" "7" 0 "f" "Dose3" 3.4818509313185 13.8488163533254
"305" "BPA" "8" 0 "f" "Dose3" 3.4818509313185 -9.69601347879485
"306" "BPA" "9" 0 "f" "Dose3" 3.4818509313185 -1.58067307891825
"307" "BPA" "1" 0 "f" "Dose4" 3.4818509313185 -50.7086012351481
"308" "BPA" "2" 0 "f" "Dose4" 3.4818509313185 7.00014565278324
"309" "BPA" "3" 0 "f" "Dose4" 3.4818509313185 -0.577323612835423
"310" "BPA" "4" 0 "f" "Dose4" 3.4818509313185 16.2163989825712
"311" "BPA" "5" 0 "f" "Dose4" 3.4818509313185 12.8771974519225
"312" "BPA" "6" 0 "f" "Dose4" 3.4818509313185 -56.6688624618558
"313" "BPA" "7" 0 "f" "Dose4" 3.4818509313185 -6.56266142199344
"314" "BPA" "8" 0 "f" "Dose4" 3.4818509313185 3.29291797661986
"315" "BPA" "9" 0 "f" "Dose4" 3.4818509313185 -26.327604205208
"316" "BPA" "1" 0 "f" "Dose5" 3.4818509313185 22.3306906556677
"317" "BPA" "2" 0 "f" "Dose5" 3.4818509313185 14.2503368998511
"318" "BPA" "3" 0 "f" "Dose5" 3.4818509313185 12.3103736036435
"319" "BPA" "4" 0 "f" "Dose5" 3.4818509313185 -1.9220872517558
"320" "BPA" "5" 0 "f" "Dose5" 3.4818509313185 -15.9083943805231
"321" "BPA" "6" 0 "f" "Dose5" 3.4818509313185 15.0950420636406
"322" "BPA" "7" 0 "f" "Dose5" 3.4818509313185 13.2671913351671
"323" "BPA" "8" 0 "f" "Dose5" 3.4818509313185 22.2166530270301
"324" "BPA" "9" 0 "f" "Dose5" 3.4818509313185 10.4235408248039
