plate_id	embryo_id	is_VC	time_end	value
BPAF	Dose4_5	0	3	1267.1
BPAF	Dose4_6	0	3	1140.2
BPAF	Dose4_7	0	3	1034.5
BPAF	Dose4_8	0	3	1037.6
BPAF	Dose4_9	0	3	1048.6
BPAF	Dose5_1	0	3	1363.5
BPAF	Dose5_2	0	3	1313.8
BPAF	Dose5_3	0	3	722.9
BPAF	Dose5_4	0	3	1405.7
BPAF	Dose5_5	0	3	1368.4
BPAF	Dose5_6	0	3	948.4
BPAF	Dose5_7	0	3	1088.3
BPAF	Dose5_8	0	3	1060.4
BPAF	Dose5_9	0	3	2143.8
BPAF	Control_1	1	3	1528.1
BPAF	Control_2	1	3	2062.1
BPAF	Control_3	1	3	1062.1
BPAF	Control_4	1	3	1030.3
BPAF	Control_5	1	3	1166.5
BPAF	Control_6	1	3	991.8
BPAF	Control_7	1	3	1097.5
BPAF	Control_8	1	3	876.6
BPAF	Control_9	1	3	833.2
BPAF	Dose1_1	0	4	1742.8
BPAF	Dose1_2	0	4	1197.8
BPAF	Dose1_3	0	4	1907
BPAF	Dose1_4	0	4	1482.2
BPAF	Dose1_5	0	4	1011.3
BPAF	Dose1_6	0	4	1156.3
BPAF	Dose1_7	0	4	963.7
BPAF	Dose1_8	0	4	1244.4
BPAF	Dose1_9	0	4	826.7
BPAF	Dose2_1	0	4	1243.1
BPAF	Dose2_2	0	4	913.2
BPAF	Dose2_3	0	4	1088.4
BPAF	Dose2_4	0	4	1124.4
BPAF	Dose2_5	0	4	783.9
BPAF	Dose2_6	0	4	1172.6
BPAF	Dose2_7	0	4	1255.9
BPAF	Dose2_8	0	4	1333.4
BPAF	Dose2_9	0	4	1197.1
BPAF	Dose3_1	0	4	1895.9
BPAF	Dose3_2	0	4	1044.5
BPAF	Dose3_3	0	4	1238.1
BPAF	Dose3_4	0	4	1962.3
BPAF	Dose3_5	0	4	1170.2
BPAF	Dose3_6	0	4	996.8
BPAF	Dose3_7	0	4	1088.3
BPAF	Dose3_8	0	4	1193.5
BPAF	Dose3_9	0	4	1068.8
BPAF	Dose4_1	0	4	928.6
BPAF	Dose4_2	0	4	1105.9
BPAF	Dose4_3	0	4	1319.2
BPAF	Dose4_4	0	4	1473.7
BPAF	Dose4_5	0	4	1180
BPAF	Dose4_6	0	4	1121.7
BPAF	Dose4_7	0	4	1196.2
BPAF	Dose4_8	0	4	772.7
BPAF	Dose4_9	0	4	769.8
BPAF	Dose5_1	0	4	1518.2
BPAF	Dose5_2	0	4	1217.3
BPAF	Dose5_3	0	4	970.8
BPAF	Dose5_4	0	4	1224.9
BPAF	Dose5_5	0	4	1313.7
BPAF	Dose5_6	0	4	720.9
BPAF	Dose5_7	0	4	725.8
BPAF	Dose5_8	0	4	1337.3
BPAF	Dose5_9	0	4	1798.4
BPAF	Control_1	1	4	1355.9
BPAF	Control_2	1	4	2021.1
BPAF	Control_3	1	4	1189.6
BPAF	Control_4	1	4	1087.2
BPAF	Control_5	1	4	1095.1
BPAF	Control_6	1	4	972.9
BPAF	Control_7	1	4	1083.4
BPAF	Control_8	1	4	812.2
BPAF	Control_9	1	4	791.7
BPAF	Dose1_1	0	5	1523.4
BPAF	Dose1_2	0	5	1256
BPAF	Dose1_3	0	5	1763.7
BPAF	Dose1_4	0	5	1528.4
BPAF	Dose1_5	0	5	1005.5
BPAF	Dose1_6	0	5	1191.2
BPAF	Dose1_7	0	5	1257.2
BPAF	Dose1_8	0	5	1335.4
BPAF	Dose1_9	0	5	911.1
BPAF	Dose2_1	0	5	1446.8
BPAF	Dose2_2	0	5	1082.4
BPAF	Dose2_3	0	5	1136.9
BPAF	Dose2_4	0	5	1115.1
BPAF	Dose2_5	0	5	815.4
BPAF	Dose2_6	0	5	1329.1
BPAF	Dose2_7	0	5	1277.9
BPAF	Dose2_8	0	5	1290.4
BPAF	Dose2_9	0	5	1197.5
BPAF	Dose3_1	0	5	1843.2
BPAF	Dose3_2	0	5	1116.9
BPAF	Dose3_3	0	5	1171.2
BPAF	Dose3_4	0	5	1697.3
BPAF	Dose3_5	0	5	1322.5
BPAF	Dose3_6	0	5	954
BPAF	Dose3_7	0	5	745.1
BPAF	Dose3_8	0	5	1250.9
BPAF	Dose3_9	0	5	771.4
BPAF	Dose4_1	0	5	973.4
BPAF	Dose4_2	0	5	1117.6
BPAF	Dose4_3	0	5	1314
BPAF	Dose4_4	0	5	1304.6
BPAF	Dose4_5	0	5	1220.7
BPAF	Dose4_6	0	5	1132.6
BPAF	Dose4_7	0	5	1298.7
BPAF	Dose4_8	0	5	738.2
BPAF	Dose4_9	0	5	489.4
BPAF	Dose5_1	0	5	1118.8
BPAF	Dose5_2	0	5	1383.3
BPAF	Dose5_3	0	5	1017.4
BPAF	Dose5_4	0	5	1221.2
BPAF	Dose5_5	0	5	1494.2
BPAF	Dose5_6	0	5	740.4
BPAF	Dose5_7	0	5	751.1
BPAF	Dose5_8	0	5	1237.6
BPAF	Dose5_9	0	5	1886.3
BPAF	Control_1	1	5	1428.1
BPAF	Control_2	1	5	1964.6
BPAF	Control_3	1	5	944.5
BPAF	Control_4	1	5	1174.7
BPAF	Control_5	1	5	1061.1
BPAF	Control_6	1	5	1238.6
BPAF	Control_7	1	5	1052
BPAF	Control_8	1	5	946.7
BPAF	Control_9	1	5	1113.3
BPAF	Dose1_1	0	6	1359.5
BPAF	Dose1_2	0	6	988.9
BPAF	Dose1_3	0	6	849
BPAF	Dose1_4	0	6	1070.5
BPAF	Dose1_5	0	6	617.2
BPAF	Dose1_6	0	6	529
BPAF	Dose1_7	0	6	630
BPAF	Dose1_8	0	6	1452.8
BPAF	Dose1_9	0	6	734.4
BPAF	Dose2_1	0	6	609.7
BPAF	Dose2_2	0	6	872.7
BPAF	Dose2_3	0	6	256.1
BPAF	Dose2_4	0	6	947.7
BPAF	Dose2_5	0	6	905.6
BPAF	Dose2_6	0	6	827.2
BPAF	Dose2_7	0	6	383.9
BPAF	Dose2_8	0	6	1152.9
BPAF	Dose2_9	0	6	371.8
BPAF	Dose3_1	0	6	959.6
BPAF	Dose3_2	0	6	279.3
BPAF	Dose3_3	0	6	2009.3
BPAF	Dose3_4	0	6	984.3
BPAF	Dose3_5	0	6	1037.2
BPAF	Dose3_6	0	6	769.3
BPAF	Dose3_7	0	6	931.7
BPAF	Dose3_8	0	6	384.2
BPAF	Dose3_9	0	6	673.3
BPAF	Dose4_1	0	6	820.3
BPAF	Dose4_2	0	6	1060
BPAF	Dose4_3	0	6	624.8
BPAF	Dose4_4	0	6	584.8
BPAF	Dose4_5	0	6	641.2
BPAF	Dose4_6	0	6	821.2
BPAF	Dose4_7	0	6	961.2
BPAF	Dose4_8	0	6	392.3
BPAF	Dose4_9	0	6	209.4
BPAF	Dose5_1	0	6	808.2
BPAF	Dose5_2	0	6	820.9
BPAF	Dose5_3	0	6	857.5
BPAF	Dose5_4	0	6	510.9
BPAF	Dose5_5	0	6	1442.3
BPAF	Dose5_6	0	6	51
BPAF	Dose5_7	0	6	542.3
BPAF	Dose5_8	0	6	987.3
BPAF	Dose5_9	0	6	1225.9
BPAF	Control_1	1	6	1057.6
BPAF	Control_2	1	6	877.5
BPAF	Control_3	1	6	557.6
BPAF	Control_4	1	6	1034
BPAF	Control_5	1	6	808.5
BPAF	Control_6	1	6	897.7
BPAF	Control_7	1	6	513.8
BPAF	Control_8	1	6	1249.2
BPAF	Control_9	1	6	1125.6
BPAF	Dose1_1	0	7	1726.5
BPAF	Dose1_2	0	7	1087.7
BPAF	Dose1_3	0	7	322
BPAF	Dose1_4	0	7	1309
BPAF	Dose1_5	0	7	765.8
BPAF	Dose1_6	0	7	1061.1
BPAF	Dose1_7	0	7	295
BPAF	Dose1_8	0	7	1046.1
BPAF	Dose1_9	0	7	755.4
BPAF	Dose2_1	0	7	850.7
BPAF	Dose2_2	0	7	1028.1
BPAF	Dose2_3	0	7	168.7
BPAF	Dose2_4	0	7	653.9
BPAF	Dose2_5	0	7	244.1
BPAF	Dose2_6	0	7	573.7
BPAF	Dose2_7	0	7	981
BPAF	Dose2_8	0	7	1298.9
BPAF	Dose2_9	0	7	625.9
BPAF	Dose3_1	0	7	1190.3
BPAF	Dose3_2	0	7	14
BPAF	Dose3_3	0	7	1178.1
BPAF	Dose3_4	0	7	623.9
BPAF	Dose3_5	0	7	927.3
BPAF	Dose3_6	0	7	836
BPAF	Dose3_7	0	7	631.4
BPAF	Dose3_8	0	7	340.8
BPAF	Dose3_9	0	7	526
BPAF	Dose4_1	0	7	715.6
BPAF	Dose4_2	0	7	690
BPAF	Dose4_3	0	7	153.4
BPAF	Dose4_4	0	7	580
BPAF	Dose4_5	0	7	690.1
BPAF	Dose4_6	0	7	616.2
BPAF	Dose4_7	0	7	1112.6
BPAF	Dose4_8	0	7	243.6
BPAF	Dose4_9	0	7	61
BPAF	Dose5_1	0	7	953.5
BPAF	Dose5_2	0	7	377.4
BPAF	Dose5_3	0	7	1034.8
BPAF	Dose5_4	0	7	345.7
BPAF	Dose5_5	0	7	888.1
BPAF	Dose5_6	0	7	280.2
BPAF	Dose5_7	0	7	574.8
BPAF	Dose5_8	0	7	834.1
BPAF	Dose5_9	0	7	1683.9
BPAF	Control_1	1	7	975
BPAF	Control_2	1	7	1120.4
BPAF	Control_3	1	7	258.1
BPAF	Control_4	1	7	1077.2
BPAF	Control_5	1	7	230
BPAF	Control_6	1	7	606.7
BPAF	Control_7	1	7	131
BPAF	Control_8	1	7	798.8
BPAF	Control_9	1	7	518.1
BPAF	Dose1_1	0	8	2223.7
BPAF	Dose1_2	0	8	325.5
BPAF	Dose1_3	0	8	212
BPAF	Dose1_4	0	8	1364.4
BPAF	Dose1_5	0	8	653.4
BPAF	Dose1_6	0	8	1110.3
BPAF	Dose1_7	0	8	378.3
BPAF	Dose1_8	0	8	1101.2
BPAF	Dose1_9	0	8	819.1
BPAF	Dose2_1	0	8	893.9
BPAF	Dose2_2	0	8	1168.5
BPAF	Dose2_3	0	8	572
BPAF	Dose2_4	0	8	615.6
BPAF	Dose2_5	0	8	114
BPAF	Dose2_6	0	8	765
BPAF	Dose2_7	0	8	724.3
BPAF	Dose2_8	0	8	1527.7
BPAF	Dose2_9	0	8	795.3
BPAF	Dose3_1	0	8	1186.9
BPAF	Dose3_2	0	8	2
BPAF	Dose3_3	0	8	1396.9
BPAF	Dose3_4	0	8	690.5
BPAF	Dose3_5	0	8	455.5
BPAF	Dose3_6	0	8	872
BPAF	Dose3_7	0	8	470.4
BPAF	Dose3_8	0	8	113.4
BPAF	Dose3_9	0	8	969.8
BPAF	Dose4_1	0	8	1213.6
BPAF	Dose4_2	0	8	976.1
BPAF	Dose4_3	0	8	285.1
BPAF	Dose4_4	0	8	154
BPAF	Dose4_5	0	8	833.9
BPAF	Dose4_6	0	8	866
BPAF	Dose4_7	0	8	1209.9
BPAF	Dose4_8	0	8	576.1
BPAF	Dose4_9	0	8	27.8
BPAF	Dose5_1	0	8	950.3
BPAF	Dose5_2	0	8	472.3
BPAF	Dose5_3	0	8	962.2
BPAF	Dose5_4	0	8	584.2
BPAF	Dose5_5	0	8	256.5
BPAF	Dose5_6	0	8	372.5
BPAF	Dose5_7	0	8	644.1
BPAF	Dose5_8	0	8	949.1
BPAF	Dose5_9	0	8	1856.3
BPAF	Control_1	1	8	954.4
BPAF	Control_2	1	8	1309.7
BPAF	Control_3	1	8	510.7
BPAF	Control_4	1	8	1339.1
BPAF	Control_5	1	8	833.3
BPAF	Control_6	1	8	88
BPAF	Control_7	1	8	116.9
BPAF	Control_8	1	8	742.1
BPAF	Control_9	1	8	270
BPAF	Dose1_1	0	9	2375.5
BPAF	Dose1_2	0	9	122.2
BPAF	Dose1_3	0	9	292
BPAF	Dose1_4	0	9	1328.2
BPAF	Dose1_5	0	9	483.9
BPAF	Dose1_6	0	9	1253.5
BPAF	Dose1_7	0	9	150
BPAF	Dose1_8	0	9	1360.5
BPAF	Dose1_9	0	9	816.1
BPAF	Dose2_1	0	9	1120.4
BPAF	Dose2_2	0	9	1096.9
BPAF	Dose2_3	0	9	227.8
BPAF	Dose2_4	0	9	624.8
BPAF	Dose2_5	0	9	185.4
BPAF	Dose2_6	0	9	644.2
BPAF	Dose2_7	0	9	912.9
BPAF	Dose2_8	0	9	1543.6
BPAF	Dose2_9	0	9	801
BPAF	Dose3_1	0	9	1051
BPAF	Dose3_2	0	9	22
BPAF	Dose3_3	0	9	1508
BPAF	Dose3_4	0	9	1102.9
BPAF	Dose3_5	0	9	592.5
BPAF	Dose3_6	0	9	729
BPAF	Dose3_7	0	9	817.4
BPAF	Dose3_8	0	9	196
BPAF	Dose3_9	0	9	623
BPAF	Dose4_1	0	9	1111.6
BPAF	Dose4_2	0	9	1027.6
BPAF	Dose4_3	0	9	495.3
BPAF	Dose4_4	0	9	118
BPAF	Dose4_5	0	9	985.5
BPAF	Dose4_6	0	9	472.9
BPAF	Dose4_7	0	9	1057.1
BPAF	Dose4_8	0	9	824
BPAF	Dose4_9	0	9	14
BPAF	Dose5_1	0	9	958.9
BPAF	Dose5_2	0	9	607.9
BPAF	Dose5_3	0	9	934.7
BPAF	Dose5_4	0	9	589
BPAF	Dose5_5	0	9	666
BPAF	Dose5_6	0	9	20
BPAF	Dose5_7	0	9	588.9
BPAF	Dose5_8	0	9	909.4
BPAF	Dose5_9	0	9	1869
BPAF	Control_1	1	9	682.4
BPAF	Control_2	1	9	1389.3
BPAF	Control_3	1	9	353.9
BPAF	Control_4	1	9	579.8
BPAF	Control_5	1	9	961.2
BPAF	Control_6	1	9	0
BPAF	Control_7	1	9	196.8
BPAF	Control_8	1	9	707.2
BPAF	Control_9	1	9	606.2
BPAF	Dose1_1	0	10	2591.9
BPAF	Dose1_2	0	10	178.4
BPAF	Dose1_3	0	10	672
BPAF	Dose1_4	0	10	1144.6
BPAF	Dose1_5	0	10	817.4
BPAF	Dose1_6	0	10	1086.3
BPAF	Dose1_7	0	10	122.6
BPAF	Dose1_8	0	10	1437.1
BPAF	Dose1_9	0	10	490.2
BPAF	Dose2_1	0	10	1314.9
BPAF	Dose2_2	0	10	1429.2
BPAF	Dose2_3	0	10	129
BPAF	Dose2_4	0	10	668
BPAF	Dose2_5	0	10	216.5
BPAF	Dose2_6	0	10	832.2
BPAF	Dose2_7	0	10	881.9
BPAF	Dose2_8	0	10	1636.3
BPAF	Dose2_9	0	10	871.9
BPAF	Dose3_1	0	10	972.3
BPAF	Dose3_2	0	10	48
BPAF	Dose3_3	0	10	1587.5
BPAF	Dose3_4	0	10	806.9
BPAF	Dose3_5	0	10	292.2
BPAF	Dose3_6	0	10	392
BPAF	Dose3_7	0	10	921.1
BPAF	Dose3_8	0	10	394
BPAF	Dose3_9	0	10	703.8
BPAF	Dose4_1	0	10	922
BPAF	Dose4_2	0	10	1152.8
BPAF	Dose4_3	0	10	266.9
BPAF	Dose4_4	0	10	28
BPAF	Dose4_5	0	10	1136.8
BPAF	Dose4_6	0	10	536.6
BPAF	Dose4_7	0	10	975.4
BPAF	Dose4_8	0	10	597.1
BPAF	Dose4_9	0	10	18
BPAF	Dose5_1	0	10	773.1
BPAF	Dose5_2	0	10	232.7
BPAF	Dose5_3	0	10	936.6
BPAF	Dose5_4	0	10	519.8
BPAF	Dose5_5	0	10	540.5
BPAF	Dose5_6	0	10	28
BPAF	Dose5_7	0	10	396.4
BPAF	Dose5_8	0	10	1029.7
BPAF	Dose5_9	0	10	1977.7
BPAF	Control_1	1	10	691.7
BPAF	Control_2	1	10	1444.5
BPAF	Control_3	1	10	165.5
BPAF	Control_4	1	10	1040.9
BPAF	Control_5	1	10	1010.6
BPAF	Control_6	1	10	2
BPAF	Control_7	1	10	148
BPAF	Control_8	1	10	603.1
BPAF	Control_9	1	10	913.1
BPAF	Dose1_1	0	11	2088.2
BPAF	Dose1_2	0	11	814.9
BPAF	Dose1_3	0	11	1629.4
BPAF	Dose1_4	0	11	979.3
BPAF	Dose1_5	0	11	1196.8
BPAF	Dose1_6	0	11	1337
BPAF	Dose1_7	0	11	790.3
BPAF	Dose1_8	0	11	1432.7
BPAF	Dose1_9	0	11	931.1
BPAF	Dose2_1	0	11	1482.3
BPAF	Dose2_2	0	11	1236.3
BPAF	Dose2_3	0	11	945.9
BPAF	Dose2_4	0	11	562.7
BPAF	Dose2_5	0	11	898.2
BPAF	Dose2_6	0	11	1396.5
BPAF	Dose2_7	0	11	1286.5
BPAF	Dose2_8	0	11	1274.6
BPAF	Dose2_9	0	11	1186.3
BPAF	Dose3_1	0	11	1681.5
BPAF	Dose3_2	0	11	1250.6
BPAF	Dose3_3	0	11	1276.2
BPAF	Dose3_4	0	11	2027.8
BPAF	Dose3_5	0	11	720.1
BPAF	Dose3_6	0	11	1018.9
BPAF	Dose3_7	0	11	671.2
BPAF	Dose3_8	0	11	1143.9
BPAF	Dose3_9	0	11	1083
BPAF	Dose4_1	0	11	1363.7
BPAF	Dose4_2	0	11	1246.9
BPAF	Dose4_3	0	11	1291.7
BPAF	Dose4_4	0	11	1459.3
BPAF	Dose4_5	0	11	1602.3
BPAF	Dose4_6	0	11	1334.9
BPAF	Dose4_7	0	11	1190.7
BPAF	Dose4_8	0	11	976.9
BPAF	Dose4_9	0	11	18
BPAF	Dose5_1	0	11	1180.9
BPAF	Dose5_2	0	11	1248.4
BPAF	Dose5_3	0	11	1290.4
BPAF	Dose5_4	0	11	1185.4
BPAF	Dose5_5	0	11	1170.9
BPAF	Dose5_6	0	11	764.7
BPAF	Dose5_7	0	11	895.8
BPAF	Dose5_8	0	11	1376.5
BPAF	Dose5_9	0	11	1792.1
BPAF	Control_1	1	11	1355.6
BPAF	Control_2	1	11	2043.3
BPAF	Control_3	1	11	783.6
BPAF	Control_4	1	11	1146.8
BPAF	Control_5	1	11	1265.8
BPAF	Control_6	1	11	743.1
BPAF	Control_7	1	11	819.8
BPAF	Control_8	1	11	990.9
BPAF	Control_9	1	11	964.5
BPAF	Dose1_1	0	12	1887.8
BPAF	Dose1_2	0	12	1124.1
BPAF	Dose1_3	0	12	1615.1
BPAF	Dose1_4	0	12	939.9
BPAF	Dose1_5	0	12	988
BPAF	Dose1_6	0	12	1115.3
BPAF	Dose1_7	0	12	1022.7
BPAF	Dose1_8	0	12	1353.9
BPAF	Dose1_9	0	12	675.9
BPAF	Dose2_1	0	12	1433.2
BPAF	Dose2_2	0	12	1412.8
BPAF	Dose2_3	0	12	1036.9
BPAF	Dose2_4	0	12	992.8
BPAF	Dose2_5	0	12	632.4
BPAF	Dose2_6	0	12	1324.3
BPAF	Dose2_7	0	12	1026.2
BPAF	Dose2_8	0	12	1394.7
BPAF	Dose2_9	0	12	1028
BPAF	Dose3_1	0	12	1605.1
BPAF	Dose3_2	0	12	1340.3
BPAF	Dose3_3	0	12	1150.7
BPAF	Dose3_4	0	12	1921.7
BPAF	Dose3_5	0	12	1019.5
BPAF	Dose3_6	0	12	984.2
BPAF	Dose3_7	0	12	850.9
BPAF	Dose3_8	0	12	1178.2
BPAF	Dose3_9	0	12	1221.7
BPAF	Dose4_1	0	12	1115.4
BPAF	Dose4_2	0	12	1205.8
BPAF	Dose4_3	0	12	1411.5
BPAF	Dose4_4	0	12	1605.4
BPAF	Dose4_5	0	12	1243.7
BPAF	Dose4_6	0	12	1188
BPAF	Dose4_7	0	12	1359.5
BPAF	Dose4_8	0	12	1058.8
BPAF	Dose4_9	0	12	8
BPAF	Dose5_1	0	12	1126.2
BPAF	Dose5_2	0	12	1261.8
BPAF	Dose5_3	0	12	1397.3
BPAF	Dose5_4	0	12	1214.2
BPAF	Dose5_5	0	12	1146.7
BPAF	Dose5_6	0	12	797.7
BPAF	Dose5_7	0	12	901.3
BPAF	Dose5_8	0	12	1330.5
BPAF	Dose5_9	0	12	1899.1
BPAF	Control_1	1	12	1353
BPAF	Control_2	1	12	2083.8
BPAF	Control_3	1	12	1014.1
BPAF	Control_4	1	12	964.3
BPAF	Control_5	1	12	1097
BPAF	Control_6	1	12	952.6
BPAF	Control_7	1	12	806.7
BPAF	Control_8	1	12	895.5
BPAF	Control_9	1	12	906.5
BPAF	Dose1_1	0	13	1758.6
BPAF	Dose1_2	0	13	1166.6
BPAF	Dose1_3	0	13	1817
BPAF	Dose1_4	0	13	784.1
BPAF	Dose1_5	0	13	850.8
BPAF	Dose1_6	0	13	1273.8
BPAF	Dose1_7	0	13	1033.3
BPAF	Dose1_8	0	13	1416.8
BPAF	Dose1_9	0	13	716.1
BPAF	Dose2_1	0	13	1492.1
BPAF	Dose2_2	0	13	1396.6
BPAF	Dose2_3	0	13	1134.6
BPAF	Dose2_4	0	13	1050.1
BPAF	Dose2_5	0	13	633.6
BPAF	Dose2_6	0	13	1403.2
BPAF	Dose2_7	0	13	1173.7
BPAF	Dose2_8	0	13	1281.6
BPAF	Dose2_9	0	13	1251.6
BPAF	Dose3_1	0	13	1983.4
BPAF	Dose3_2	0	13	1473.4
BPAF	Dose3_3	0	13	1043
BPAF	Dose3_4	0	13	1835.3
BPAF	Dose3_5	0	13	1000.6
BPAF	Dose3_6	0	13	1075.3
BPAF	Dose3_7	0	13	846.9
BPAF	Dose3_8	0	13	1262.5
BPAF	Dose3_9	0	13	1134.9
BPAF	Dose4_1	0	13	1207.5
BPAF	Dose4_2	0	13	1084.8
BPAF	Dose4_3	0	13	1435.3
BPAF	Dose4_4	0	13	1399.1
BPAF	Dose4_5	0	13	1512.4
BPAF	Dose4_6	0	13	1030.5
BPAF	Dose4_7	0	13	1405.1
BPAF	Dose4_8	0	13	885.3
BPAF	Dose4_9	0	13	12
BPAF	Dose5_1	0	13	1350.3
BPAF	Dose5_2	0	13	1285.7
BPAF	Dose5_3	0	13	1343.5
BPAF	Dose5_4	0	13	1161.5
BPAF	Dose5_5	0	13	1345
BPAF	Dose5_6	0	13	857.7
BPAF	Dose5_7	0	13	871.3
BPAF	Dose5_8	0	13	1493.3
BPAF	Dose5_9	0	13	1759.4
BPAF	Control_1	1	13	1026.6
BPAF	Control_2	1	13	1885.3
BPAF	Control_3	1	13	1119.5
BPAF	Control_4	1	13	1183.6
BPAF	Control_5	1	13	992
