gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
ENSDARG00000099535	Lin	0.161957848026689	NA	3.90433589463374	NA	NA	0.456686175380762	21.63	0.131767695080299	3.3742208955	TRUE	NA	NA	NA	3.83090707088076	FALSE	NA	NA	NA	FALSE
ENSDARG00000102398	Lin	-0.24723653077574	NA	5.05401064151036	NA	NA	0.420515494031291	19.32	0.203719386739358	5.392121961	FALSE	0.333300982181907	0.206800664266063	1.03013236668998	4.97160646696871	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000104654	Exp2	-0.0767966167840712	NA	NA	5.35103677041145	NA	0.604454064449989	29.48	0.302318231244545	6.0549938855	FALSE	NA	NA	NA	5.45053982105001	FALSE	NA	NA	NA	FALSE
ENSDARG00000110460	Exp4	2.61926054824931	1.41556377074892	NA	3.60324963779683	NA	0.674364452379846	33.32	0.576552149168743	3.3233622305	TRUE	0.116739496906193	0.0205233667389369	0.275854753136221	3.99772668287985	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000110804	Poly2	4.13539233428386	-4.1149319876157	1.34542665723201	NA	NA	0.451404620091748	22.08	0.561764046049494	4.1359725825	FALSE	0.113791855245115	0.0521859246139969	0.178206817850812	3.68456796240825	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000114451	Poly2	4.44213584090801	-2.03058504254844	0.742253594594689	NA	NA	0.450002215293794	22	0.112480195273581	3.942484597	TRUE	0.0246731283267944	NA	0.150428612620069	4.39248681229379	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000116062	Poly2	4.10625741847452	-4.13722596324618	1.35960850881189	NA	NA	0.468793903899463	23.14	0.622356290518581	4.0825044695	FALSE	0.124114786009217	0.0600567345863689	0.191257135443375	3.61371056560054	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000116898	Poly2	3.6938862075757	3.50541322248243	-1.11913641522355	NA	NA	0.462152960471814	22.74	0.163925989632996	3.2386029935	TRUE	0.0019609813531346	NA	0.0737194334245187	3.70075595397181	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000117309	Exp4	1981.56800958585	5.06331111678988	NA	1	NA	0.67227769879494	33.24	0.264889893422431	2.8073365845	TRUE	0.000475546764411609	0.000404166912762797	0.000573509848853863	3.47961428329494	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000117442	Exp4	363.470639835704	1.28767454459511	NA	3.30775095654737	NA	0.247625493823151	5.27	0.348548843832416	3.4060241785	TRUE	0.00124297357504187	0.000768243686287964	0.00186023035963686	3.65364967232315	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000117717	Exp4	3.39033430539132	1.12864634018905	NA	5.69827333071117	NA	0.370041209469437	16.52	0.104948440673393	5.2437278615	TRUE	NA	NA	NA	5.61376907096944	FALSE	NA	NA	NA	FALSE
