F3,Counts
ENSDARG00000001771,0
ENSDARG00000001776,28
ENSDARG00000001777,177
ENSDARG00000001781,28
ENSDARG00000001782,0
ENSDARG00000001785,37
ENSDARG00000001788,257
ENSDARG00000001803,24
ENSDARG00000001804,0
ENSDARG00000001807,78
ENSDARG00000001817,35
ENSDARG00000001818,598
ENSDARG00000001825,2
ENSDARG00000001829,354
ENSDARG00000001835,238
ENSDARG00000001857,780
ENSDARG00000001859,32
ENSDARG00000001870,1024
ENSDARG00000001873,29
ENSDARG00000001879,180
ENSDARG00000001880,17
ENSDARG00000001881,27
ENSDARG00000001882,73
ENSDARG00000001888,162
ENSDARG00000001889,333
ENSDARG00000001890,180
ENSDARG00000001891,13
ENSDARG00000001897,101
ENSDARG00000001898,1
ENSDARG00000001906,0
ENSDARG00000001909,14
ENSDARG00000001910,338
ENSDARG00000001912,11
ENSDARG00000001913,62
ENSDARG00000001929,55
ENSDARG00000001930,42
ENSDARG00000001933,21
ENSDARG00000001937,7
ENSDARG00000001939,12
ENSDARG00000001940,43
ENSDARG00000001950,1716
ENSDARG00000001953,54
ENSDARG00000001968,280
ENSDARG00000001969,55
ENSDARG00000001971,7
ENSDARG00000001975,13
ENSDARG00000001976,38
ENSDARG00000001993,112
ENSDARG00000001994,597
ENSDARG00000001999,75
ENSDARG00000002002,5
ENSDARG00000002006,63
ENSDARG00000002013,101
ENSDARG00000002016,21
ENSDARG00000002020,75
ENSDARG00000002021,67
ENSDARG00000002026,90
ENSDARG00000002031,18
ENSDARG00000002037,30
ENSDARG00000002060,2
ENSDARG00000002071,187
ENSDARG00000002077,13
ENSDARG00000002082,146
ENSDARG00000002084,272
ENSDARG00000002097,0
ENSDARG00000002127,125
ENSDARG00000002128,55
ENSDARG00000002131,329
ENSDARG00000002165,3
ENSDARG00000002167,190
ENSDARG00000002168,68
ENSDARG00000002172,25
ENSDARG00000002174,12
ENSDARG00000002184,47
ENSDARG00000002190,164
ENSDARG00000002192,51
ENSDARG00000002193,2326
ENSDARG00000002194,0
ENSDARG00000002196,62
ENSDARG00000002197,237
ENSDARG00000002204,30
ENSDARG00000002210,41
ENSDARG00000002213,39
ENSDARG00000002215,80
ENSDARG00000002216,46
ENSDARG00000002217,177
ENSDARG00000002219,22
ENSDARG00000002220,14
ENSDARG00000002230,116
ENSDARG00000002231,34
ENSDARG00000002235,211
ENSDARG00000002240,67
ENSDARG00000002241,1
ENSDARG00000002249,46
ENSDARG00000002255,236
ENSDARG00000002259,0
ENSDARG00000002264,43
ENSDARG00000002267,50
ENSDARG00000002271,270
ENSDARG00000002285,22
ENSDARG00000002293,0
ENSDARG00000002295,5
ENSDARG00000002298,8
ENSDARG00000002299,0
ENSDARG00000002300,18
ENSDARG00000002304,3
ENSDARG00000002305,178
ENSDARG00000002311,2
ENSDARG00000002330,4
ENSDARG00000002332,117
ENSDARG00000002333,63
ENSDARG00000002336,188
ENSDARG00000002339,7
ENSDARG00000002344,1039
ENSDARG00000002347,0
ENSDARG00000002353,5
ENSDARG00000002355,1
ENSDARG00000002362,45
ENSDARG00000002365,34
ENSDARG00000002369,232
ENSDARG00000002377,16
ENSDARG00000002385,79
ENSDARG00000002391,2
ENSDARG00000002394,3
ENSDARG00000002396,235
ENSDARG00000002401,2
ENSDARG00000002402,25
ENSDARG00000002403,60
ENSDARG00000002405,59
ENSDARG00000002406,0
ENSDARG00000002411,51
ENSDARG00000002445,44
ENSDARG00000002463,12
ENSDARG00000002467,6
ENSDARG00000002479,29
ENSDARG00000002483,20
ENSDARG00000002487,136
ENSDARG00000002494,91
ENSDARG00000002506,69
ENSDARG00000002507,60
ENSDARG00000002508,47
ENSDARG00000002509,5
ENSDARG00000002510,10
ENSDARG00000002523,61
ENSDARG00000002533,6
ENSDARG00000002536,114
ENSDARG00000002538,89
ENSDARG00000002546,22
ENSDARG00000002549,26
ENSDARG00000002552,282
ENSDARG00000002564,86
ENSDARG00000002571,95
ENSDARG00000002576,19
ENSDARG00000002582,76
ENSDARG00000002587,682
ENSDARG00000002589,937
ENSDARG00000002591,60
ENSDARG00000002593,17
ENSDARG00000002597,0
ENSDARG00000002600,146
ENSDARG00000002601,0
ENSDARG00000002607,51
ENSDARG00000002609,13
ENSDARG00000002613,0
ENSDARG00000002632,95
ENSDARG00000002634,29
ENSDARG00000002635,148
ENSDARG00000002642,34
ENSDARG00000002644,36
ENSDARG00000002656,133
ENSDARG00000002659,116
ENSDARG00000002663,48
ENSDARG00000002666,21
ENSDARG00000002670,52
ENSDARG00000002682,172
ENSDARG00000002685,0
ENSDARG00000002690,35
ENSDARG00000002696,568
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,934
ENSDARG00000002720,65
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,208
ENSDARG00000002732,14
ENSDARG00000002745,449
ENSDARG00000002748,41
ENSDARG00000002750,67
ENSDARG00000002754,13
ENSDARG00000002758,1439
ENSDARG00000002760,17
ENSDARG00000002764,24
ENSDARG00000002768,5586
ENSDARG00000002771,29
ENSDARG00000002779,9
ENSDARG00000002787,75
ENSDARG00000002790,318
ENSDARG00000002791,1519
ENSDARG00000002792,129
ENSDARG00000002795,26
ENSDARG00000002797,0
ENSDARG00000002798,7
ENSDARG00000002816,107
ENSDARG00000002826,45
ENSDARG00000002830,19
ENSDARG00000002831,25
ENSDARG00000002840,149
ENSDARG00000002847,57
ENSDARG00000002872,34
ENSDARG00000002877,114
ENSDARG00000002880,128
ENSDARG00000002894,69
ENSDARG00000002897,104
ENSDARG00000002909,101
ENSDARG00000002912,45
ENSDARG00000002916,97
ENSDARG00000002917,8
ENSDARG00000002933,82
ENSDARG00000002937,192
ENSDARG00000002945,13
ENSDARG00000002947,59
ENSDARG00000002949,166
ENSDARG00000002952,138
ENSDARG00000002956,23
ENSDARG00000002959,0
ENSDARG00000002967,61
ENSDARG00000002968,233
ENSDARG00000002970,93
ENSDARG00000002971,48
ENSDARG00000002986,43
ENSDARG00000002988,212
ENSDARG00000002991,61
ENSDARG00000002994,123
ENSDARG00000003008,170
ENSDARG00000003017,39
ENSDARG00000003020,20
ENSDARG00000003021,43
ENSDARG00000003022,33
ENSDARG00000003027,11
ENSDARG00000003032,1402
ENSDARG00000003035,348
ENSDARG00000003041,31
ENSDARG00000003046,61
ENSDARG00000003054,0
ENSDARG00000003058,92
ENSDARG00000003061,14
ENSDARG00000003068,146
ENSDARG00000003069,47
ENSDARG00000003077,9
ENSDARG00000003081,9700
ENSDARG00000003084,46
ENSDARG00000003085,15
ENSDARG00000003087,190
ENSDARG00000003090,0
ENSDARG00000003091,31
ENSDARG00000003098,438
ENSDARG00000003109,52
ENSDARG00000003113,301
ENSDARG00000003127,90
ENSDARG00000003132,38
ENSDARG00000003142,43
ENSDARG00000003144,24
ENSDARG00000003146,18
ENSDARG00000003151,383
ENSDARG00000003153,42
ENSDARG00000003157,27
ENSDARG00000003165,75
ENSDARG00000003167,1
ENSDARG00000003169,650
ENSDARG00000003175,54
ENSDARG00000003181,51
ENSDARG00000003189,369
ENSDARG00000003193,29
ENSDARG00000003197,8
ENSDARG00000003200,44
ENSDARG00000003203,226
ENSDARG00000003205,23
ENSDARG00000003206,20
ENSDARG00000003207,30
ENSDARG00000003208,60
ENSDARG00000003210,68
ENSDARG00000003213,350
ENSDARG00000003216,305
ENSDARG00000003217,105
ENSDARG00000003219,41
ENSDARG00000003229,0
ENSDARG00000003235,32
ENSDARG00000003244,4
ENSDARG00000003250,47
ENSDARG00000003251,8
ENSDARG00000003257,5
ENSDARG00000003259,14
ENSDARG00000003269,271
ENSDARG00000003270,14
ENSDARG00000003281,97
ENSDARG00000003287,12
ENSDARG00000003290,44
ENSDARG00000003293,182
ENSDARG00000003303,0
ENSDARG00000003307,133
ENSDARG00000003308,107
ENSDARG00000003311,124
ENSDARG00000003313,86
ENSDARG00000003320,94
ENSDARG00000003326,4
ENSDARG00000003328,48
ENSDARG00000003344,3
ENSDARG00000003373,4
ENSDARG00000003375,25
ENSDARG00000003380,8
ENSDARG00000003381,49
ENSDARG00000003382,51
ENSDARG00000003383,49
ENSDARG00000003395,36
ENSDARG00000003398,60
ENSDARG00000003399,9
ENSDARG00000003403,213
ENSDARG00000003411,23
ENSDARG00000003414,1
ENSDARG00000003420,3
ENSDARG00000003421,123
ENSDARG00000003429,82
ENSDARG00000003444,33
ENSDARG00000003446,23
ENSDARG00000003449,97
ENSDARG00000003462,196
ENSDARG00000003469,54
ENSDARG00000003475,3
ENSDARG00000003486,284
ENSDARG00000003487,122
ENSDARG00000003495,777
ENSDARG00000003512,355
ENSDARG00000003517,42
ENSDARG00000003519,36
ENSDARG00000003520,62
ENSDARG00000003523,5
ENSDARG00000003526,158
ENSDARG00000003527,75
ENSDARG00000003531,74
ENSDARG00000003533,5
ENSDARG00000003544,134
ENSDARG00000003553,0
ENSDARG00000003564,22
ENSDARG00000003570,231
ENSDARG00000003573,135
ENSDARG00000003576,30
ENSDARG00000003584,43
ENSDARG00000003592,10
ENSDARG00000003599,5084
ENSDARG00000003607,104
ENSDARG00000003615,38
ENSDARG00000003616,145
ENSDARG00000003631,101
ENSDARG00000003632,7
ENSDARG00000003635,26
ENSDARG00000003641,81
ENSDARG00000003642,45
ENSDARG00000003655,439
ENSDARG00000003675,28
ENSDARG00000003680,302
ENSDARG00000003681,441
ENSDARG00000003684,122
ENSDARG00000003693,61
ENSDARG00000003695,897
ENSDARG00000003697,0
ENSDARG00000003699,141
ENSDARG00000003701,8
ENSDARG00000003705,198
ENSDARG00000003706,7
ENSDARG00000003732,3
ENSDARG00000003749,57
ENSDARG00000003750,89
ENSDARG00000003751,93
ENSDARG00000003754,56
ENSDARG00000003757,5
ENSDARG00000003769,17
ENSDARG00000003776,126
ENSDARG00000003779,118
ENSDARG00000003789,186
ENSDARG00000003795,1376
ENSDARG00000003797,6
ENSDARG00000003803,7
ENSDARG00000003808,114
ENSDARG00000003811,601
ENSDARG00000003818,114
ENSDARG00000003820,262
ENSDARG00000003822,5
ENSDARG00000003827,11
ENSDARG00000003829,167
ENSDARG00000003835,446
ENSDARG00000003841,4
ENSDARG00000003845,21
ENSDARG00000003846,4
ENSDARG00000003854,264
ENSDARG00000003860,132
ENSDARG00000003865,16
ENSDARG00000003866,235
ENSDARG00000003867,11
ENSDARG00000003869,49
ENSDARG00000003872,63
ENSDARG00000003877,236
ENSDARG00000003899,6
ENSDARG00000003900,7
ENSDARG00000003902,796
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,14
ENSDARG00000003910,251
ENSDARG00000003920,246
ENSDARG00000003925,1
ENSDARG00000003927,94
ENSDARG00000003931,103
ENSDARG00000003934,8
ENSDARG00000003938,158
ENSDARG00000003940,170
ENSDARG00000003941,50
ENSDARG00000003944,0
ENSDARG00000003952,429
ENSDARG00000003961,33
ENSDARG00000003963,60
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,58
ENSDARG00000003971,42
ENSDARG00000003973,24
ENSDARG00000003974,163
ENSDARG00000003977,1
ENSDARG00000003984,106
ENSDARG00000003989,157
ENSDARG00000003991,72
ENSDARG00000003994,49
ENSDARG00000003998,27
ENSDARG00000004015,0
ENSDARG00000004017,28
ENSDARG00000004018,6
ENSDARG00000004023,361
ENSDARG00000004034,179
ENSDARG00000004037,56
ENSDARG00000004046,18
ENSDARG00000004049,56
ENSDARG00000004051,4
ENSDARG00000004055,156
ENSDARG00000004059,6
ENSDARG00000004060,1083
ENSDARG00000004074,365
ENSDARG00000004078,67
ENSDARG00000004082,29
ENSDARG00000004094,351
ENSDARG00000004105,88
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,27
ENSDARG00000004115,63
ENSDARG00000004130,1
ENSDARG00000004131,24
ENSDARG00000004132,353
ENSDARG00000004150,17
ENSDARG00000004151,30
ENSDARG00000004154,11
ENSDARG00000004158,24
ENSDARG00000004160,66
ENSDARG00000004161,120
ENSDARG00000004167,25
ENSDARG00000004169,98
ENSDARG00000004171,15
ENSDARG00000004173,479
ENSDARG00000004174,731
ENSDARG00000004176,12
ENSDARG00000004177,91
ENSDARG00000004184,181
ENSDARG00000004187,64
ENSDARG00000004189,91
ENSDARG00000004196,291
ENSDARG00000004199,4
ENSDARG00000004204,4
ENSDARG00000004211,53
ENSDARG00000004218,4
ENSDARG00000004219,1
ENSDARG00000004227,77
ENSDARG00000004232,50
ENSDARG00000004243,1
ENSDARG00000004246,324
ENSDARG00000004251,40
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,106
ENSDARG00000004262,12
ENSDARG00000004270,80
ENSDARG00000004274,15
ENSDARG00000004280,55
ENSDARG00000004282,68
ENSDARG00000004291,77
ENSDARG00000004296,129
ENSDARG00000004297,171
ENSDARG00000004301,24
ENSDARG00000004302,23
ENSDARG00000004305,32
ENSDARG00000004306,40
ENSDARG00000004307,15
ENSDARG00000004308,6
ENSDARG00000004311,16
ENSDARG00000004318,10
ENSDARG00000004322,17
ENSDARG00000004325,25
ENSDARG00000004328,1
ENSDARG00000004336,231
ENSDARG00000004343,44
ENSDARG00000004358,100
ENSDARG00000004363,26
ENSDARG00000004372,210
ENSDARG00000004377,178
ENSDARG00000004378,27
ENSDARG00000004386,144
ENSDARG00000004392,14
ENSDARG00000004396,3
ENSDARG00000004402,40
ENSDARG00000004405,1
ENSDARG00000004406,6
ENSDARG00000004415,259
ENSDARG00000004427,3
ENSDARG00000004433,0
ENSDARG00000004436,15
ENSDARG00000004445,50
ENSDARG00000004447,7
ENSDARG00000004451,24
ENSDARG00000004452,776
ENSDARG00000004455,0
ENSDARG00000004459,14
ENSDARG00000004460,42
ENSDARG00000004470,203
ENSDARG00000004472,26
ENSDARG00000004473,26
ENSDARG00000004492,13
ENSDARG00000004497,34
ENSDARG00000004498,8
ENSDARG00000004502,39
ENSDARG00000004517,47
ENSDARG00000004525,44
ENSDARG00000004527,6
ENSDARG00000004529,2
ENSDARG00000004537,996
ENSDARG00000004539,21
ENSDARG00000004561,0
ENSDARG00000004574,9
ENSDARG00000004576,36
ENSDARG00000004580,72
ENSDARG00000004581,75
ENSDARG00000004586,12
ENSDARG00000004587,79
ENSDARG00000004588,778
ENSDARG00000004592,27
ENSDARG00000004594,90
ENSDARG00000004597,94
ENSDARG00000004598,0
ENSDARG00000004616,25
ENSDARG00000004618,18
ENSDARG00000004621,489
ENSDARG00000004627,0
ENSDARG00000004632,1
ENSDARG00000004633,11
ENSDARG00000004634,361
ENSDARG00000004635,225
ENSDARG00000004636,70
ENSDARG00000004643,71
ENSDARG00000004647,4
ENSDARG00000004648,0
ENSDARG00000004658,125
ENSDARG00000004672,357
ENSDARG00000004680,24
ENSDARG00000004687,22
ENSDARG00000004692,112
ENSDARG00000004695,28
ENSDARG00000004696,56
ENSDARG00000004697,25
ENSDARG00000004702,184
ENSDARG00000004706,66
ENSDARG00000004712,24
ENSDARG00000004713,11
ENSDARG00000004714,215
ENSDARG00000004721,7
ENSDARG00000004724,80
ENSDARG00000004726,87
ENSDARG00000004735,439
ENSDARG00000004745,32
ENSDARG00000004748,97
ENSDARG00000004753,50
ENSDARG00000004754,154
ENSDARG00000004757,3001
ENSDARG00000004763,17
ENSDARG00000004771,33
ENSDARG00000004774,110
ENSDARG00000004782,509
ENSDARG00000004785,194
ENSDARG00000004789,126
ENSDARG00000004794,25
ENSDARG00000004796,194
ENSDARG00000004806,25
ENSDARG00000004823,0
ENSDARG00000004830,153
ENSDARG00000004836,242
ENSDARG00000004840,46
ENSDARG00000004843,78
ENSDARG00000004851,21
ENSDARG00000004861,99
ENSDARG00000004864,0
ENSDARG00000004866,60
ENSDARG00000004869,38
ENSDARG00000004870,13
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,40
ENSDARG00000004877,707
ENSDARG00000004880,7
ENSDARG00000004889,0
ENSDARG00000004891,147
ENSDARG00000004898,0
ENSDARG00000004904,54
ENSDARG00000004906,137
ENSDARG00000004925,4
ENSDARG00000004930,432
ENSDARG00000004931,35
ENSDARG00000004932,16
ENSDARG00000004937,19
ENSDARG00000004939,66
ENSDARG00000004948,181
ENSDARG00000004952,1
ENSDARG00000004953,0
ENSDARG00000004954,2
ENSDARG00000004956,37
ENSDARG00000004964,54
ENSDARG00000004979,19
ENSDARG00000004988,63
ENSDARG00000005002,74
ENSDARG00000005004,11
ENSDARG00000005010,5
ENSDARG00000005015,238
ENSDARG00000005023,27
ENSDARG00000005026,355
ENSDARG00000005034,42
ENSDARG00000005049,37
ENSDARG00000005050,4
ENSDARG00000005057,0
ENSDARG00000005058,173
ENSDARG00000005078,82
ENSDARG00000005085,70
ENSDARG00000005092,67
ENSDARG00000005095,19
ENSDARG00000005098,31
ENSDARG00000005104,88
ENSDARG00000005108,49
ENSDARG00000005112,256
ENSDARG00000005115,12
ENSDARG00000005122,224
ENSDARG00000005126,46
ENSDARG00000005128,19
ENSDARG00000005134,92
ENSDARG00000005139,77
ENSDARG00000005141,122
ENSDARG00000005150,19
ENSDARG00000005154,23
ENSDARG00000005159,93
ENSDARG00000005162,388
ENSDARG00000005163,40
ENSDARG00000005172,22
ENSDARG00000005176,0
ENSDARG00000005179,36
ENSDARG00000005185,246
ENSDARG00000005186,196
ENSDARG00000005191,1113
ENSDARG00000005210,35
ENSDARG00000005216,49
ENSDARG00000005218,0
ENSDARG00000005220,17
ENSDARG00000005221,48
ENSDARG00000005230,85
ENSDARG00000005232,178
ENSDARG00000005236,757
ENSDARG00000005246,12
ENSDARG00000005251,61
ENSDARG00000005254,52
ENSDARG00000005271,10
ENSDARG00000005274,2
ENSDARG00000005284,8
ENSDARG00000005314,0
ENSDARG00000005315,239
ENSDARG00000005318,81
ENSDARG00000005320,15
ENSDARG00000005327,0
ENSDARG00000005332,7
ENSDARG00000005335,2
ENSDARG00000005343,17
ENSDARG00000005350,185
ENSDARG00000005355,96
ENSDARG00000005356,65
ENSDARG00000005359,200
ENSDARG00000005364,27
ENSDARG00000005368,146
ENSDARG00000005371,11
ENSDARG00000005372,43
ENSDARG00000005374,102
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,143
ENSDARG00000005397,192
ENSDARG00000005414,4
ENSDARG00000005416,112
ENSDARG00000005423,57
ENSDARG00000005425,18
ENSDARG00000005448,27
ENSDARG00000005451,393
ENSDARG00000005453,165
ENSDARG00000005454,60
ENSDARG00000005456,199
ENSDARG00000005458,107
ENSDARG00000005462,158
ENSDARG00000005463,74
ENSDARG00000005464,0
ENSDARG00000005468,200
ENSDARG00000005476,261
ENSDARG00000005479,707
ENSDARG00000005481,36
ENSDARG00000005482,634
ENSDARG00000005485,29
ENSDARG00000005500,38
ENSDARG00000005510,5
ENSDARG00000005513,2192
ENSDARG00000005518,26
ENSDARG00000005522,0
ENSDARG00000005525,78
ENSDARG00000005526,130
ENSDARG00000005536,172
ENSDARG00000005540,192
ENSDARG00000005541,13
ENSDARG00000005544,26
ENSDARG00000005547,21
ENSDARG00000005549,62
ENSDARG00000005551,41
ENSDARG00000005559,13
ENSDARG00000005560,224
ENSDARG00000005561,17
ENSDARG00000005565,56
ENSDARG00000005574,99
ENSDARG00000005576,320
ENSDARG00000005578,159
ENSDARG00000005586,70
ENSDARG00000005590,121
ENSDARG00000005595,25
ENSDARG00000005606,110
ENSDARG00000005612,26
ENSDARG00000005616,5
ENSDARG00000005619,35
ENSDARG00000005625,102
ENSDARG00000005626,12
ENSDARG00000005627,0
ENSDARG00000005629,87
ENSDARG00000005640,11
ENSDARG00000005643,17
ENSDARG00000005645,216
ENSDARG00000005648,27
ENSDARG00000005651,8
ENSDARG00000005652,339
ENSDARG00000005670,131
ENSDARG00000005673,18
ENSDARG00000005675,57
ENSDARG00000005679,75
ENSDARG00000005690,91
ENSDARG00000005699,46
ENSDARG00000005704,53
ENSDARG00000005713,36
ENSDARG00000005716,47
ENSDARG00000005738,66
ENSDARG00000005739,50
ENSDARG00000005749,70
ENSDARG00000005754,679
ENSDARG00000005762,144
ENSDARG00000005772,27
ENSDARG00000005774,442
ENSDARG00000005775,497
ENSDARG00000005776,29
ENSDARG00000005780,8
ENSDARG00000005783,99
ENSDARG00000005786,74
ENSDARG00000005789,46
ENSDARG00000005791,1223
ENSDARG00000005799,2
ENSDARG00000005800,40
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,151
ENSDARG00000005827,117
ENSDARG00000005828,8
ENSDARG00000005834,229
ENSDARG00000005840,132
ENSDARG00000005841,111
ENSDARG00000005842,25
ENSDARG00000005853,20
ENSDARG00000005861,541
ENSDARG00000005865,0
ENSDARG00000005867,153
ENSDARG00000005870,18
ENSDARG00000005883,64
ENSDARG00000005891,202
ENSDARG00000005894,17
ENSDARG00000005897,27
ENSDARG00000005908,102
ENSDARG00000005913,16
ENSDARG00000005915,376
ENSDARG00000005916,33
ENSDARG00000005924,320
ENSDARG00000005926,42
ENSDARG00000005927,143
ENSDARG00000005941,273
ENSDARG00000005942,8
ENSDARG00000005943,30
ENSDARG00000005945,136
ENSDARG00000005948,20
ENSDARG00000005972,51
ENSDARG00000005980,126
ENSDARG00000005989,96
ENSDARG00000005993,13
ENSDARG00000006003,94
ENSDARG00000006008,251
ENSDARG00000006010,20
ENSDARG00000006011,28
ENSDARG00000006019,248
ENSDARG00000006025,84
ENSDARG00000006029,5
ENSDARG00000006031,995
ENSDARG00000006038,89
ENSDARG00000006040,57
ENSDARG00000006044,14
ENSDARG00000006052,23
ENSDARG00000006060,424
ENSDARG00000006062,211
ENSDARG00000006065,26
ENSDARG00000006074,23
ENSDARG00000006079,0
ENSDARG00000006092,646
ENSDARG00000006093,43
ENSDARG00000006094,316
ENSDARG00000006109,4
ENSDARG00000006110,8
ENSDARG00000006112,95
ENSDARG00000006120,86
ENSDARG00000006124,402
ENSDARG00000006125,149
ENSDARG00000006128,358
ENSDARG00000006137,3
ENSDARG00000006151,3
ENSDARG00000006169,126
ENSDARG00000006174,0
ENSDARG00000006181,36
ENSDARG00000006192,116
ENSDARG00000006196,70
ENSDARG00000006200,881
ENSDARG00000006202,258
ENSDARG00000006206,18
ENSDARG00000006207,6
ENSDARG00000006215,97
ENSDARG00000006219,105
ENSDARG00000006220,185
ENSDARG00000006225,230
ENSDARG00000006235,78
ENSDARG00000006240,64
ENSDARG00000006242,575
ENSDARG00000006251,165
ENSDARG00000006253,34
ENSDARG00000006257,397
ENSDARG00000006260,1259
ENSDARG00000006266,197
ENSDARG00000006272,78
ENSDARG00000006279,42
ENSDARG00000006283,192
ENSDARG00000006288,41
ENSDARG00000006290,44
ENSDARG00000006292,9
ENSDARG00000006299,136
ENSDARG00000006300,31
ENSDARG00000006301,146
ENSDARG00000006307,41
ENSDARG00000006308,9
ENSDARG00000006314,275
ENSDARG00000006316,717
ENSDARG00000006332,227
ENSDARG00000006341,17
ENSDARG00000006345,37
ENSDARG00000006350,1
ENSDARG00000006353,119
ENSDARG00000006356,43
ENSDARG00000006368,1
ENSDARG00000006370,62
ENSDARG00000006372,0
ENSDARG00000006383,103
ENSDARG00000006385,43
ENSDARG00000006389,143
ENSDARG00000006392,16
ENSDARG00000006395,384
ENSDARG00000006396,242
ENSDARG00000006397,176
ENSDARG00000006399,161
ENSDARG00000006408,149
ENSDARG00000006409,1
ENSDARG00000006413,113
ENSDARG00000006420,236
ENSDARG00000006422,99
ENSDARG00000006427,302
ENSDARG00000006434,10
ENSDARG00000006447,2
ENSDARG00000006456,13
ENSDARG00000006467,49
ENSDARG00000006468,5
ENSDARG00000006474,5
ENSDARG00000006477,121
ENSDARG00000006487,261
ENSDARG00000006491,6
ENSDARG00000006494,58
ENSDARG00000006497,827
ENSDARG00000006501,0
ENSDARG00000006508,34
ENSDARG00000006514,42
ENSDARG00000006522,23
ENSDARG00000006524,571
ENSDARG00000006526,1381
ENSDARG00000006527,370
ENSDARG00000006544,2
ENSDARG00000006545,74
ENSDARG00000006546,112
ENSDARG00000006553,36
ENSDARG00000006560,0
ENSDARG00000006566,172
ENSDARG00000006567,0
ENSDARG00000006568,0
ENSDARG00000006577,22
ENSDARG00000006580,0
ENSDARG00000006584,316
ENSDARG00000006585,119
ENSDARG00000006588,103
ENSDARG00000006598,27
ENSDARG00000006600,54
ENSDARG00000006601,76
ENSDARG00000006602,0
ENSDARG00000006603,60
ENSDARG00000006604,15
ENSDARG00000006607,24
ENSDARG00000006609,31
ENSDARG00000006615,65
ENSDARG00000006617,50
ENSDARG00000006621,150
ENSDARG00000006624,90
ENSDARG00000006636,50
ENSDARG00000006639,22
ENSDARG00000006640,71
ENSDARG00000006642,29
ENSDARG00000006666,0
ENSDARG00000006672,83
ENSDARG00000006677,84
ENSDARG00000006678,0
ENSDARG00000006683,95
ENSDARG00000006691,852
ENSDARG00000006712,65
ENSDARG00000006719,121
