Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000001857	Exp 2		556421	aff4	2.30582	1.09786	21.1128	9.58E-04	228.5017	-451.0034	-1	2.100286011	TRUE	-1	2.15E-05	0.0802431		
ENSDARG00000001870	Exp 2		64615	atp1a1a.4	1.22943	0.629116	3.58549	0.07379	168.4071	-330.8141	-1	1.9542183	TRUE	-1	3.67E-04	0.216748		
ENSDARG00000001881	Exp 4		565158	cacnb3a	2.15E-04	7.88E-05	8.32E-04	0.07938	276.1123	-544.2245	-1	2.726030092	TRUE	1.97E-06	1937.44	0.559331		
ENSDARG00000001913	Linear		559824	palmda	2.21632	1.21586	12.3363	0.03476	237.703002	-469.406003	-1	1.822841446	TRUE	1.34E-05	-1.01E-06			
ENSDARG00000001937	Exp 4		100334818	lo018422.1	6.52E-05	2.72E-05	1.71E-04	0.9399	248.7917	-489.5834	-1	2.394075717	TRUE	9.12E-06	4062.91	0.411959		
ENSDARG00000001950	Linear		445486	ak1	1.67505	1.01698	4.69223	9.00E-05	144.16008	-282.320161	1	1.647082538	TRUE	0.0017786	1.84E-04			
ENSDARG00000001968	Linear		571688	dock5	1.38579	0.890022	3.09016	0.07871	263.783214	-521.566427	-1	1.557028927	TRUE	3.36E-06	-4.09E-07			
ENSDARG00000001993	Exp 4		100002040	myhb	2.48E-05	7.24E-08	5.71E-05	0.588	226.935	-445.87	-1	341.9482552	TRUE	3.26E-05	8122.98	0.335928		
ENSDARG00000002026	Exp 2				3.8634	1.38963	30000	0.004794	245.5694	-485.1387	-1	2.780164504	TRUE	-1	6.06E-06	0.0723831		
ENSDARG00000002194	Exp 2		554272	rhd	1.73515	1.19457	3.81367	0.7294	283.9702	-561.9404	1	1.452531036	TRUE	1	6.06E-07	0.161337		
ENSDARG00000002197	Exp 2				0.751117	0.43081	1.61879	0.001252	209.8643	-413.7285	-1	1.743499455	TRUE	-1	5.00E-05	0.286621		
ENSDARG00000002219	Exp 2		570552	si:dkey-103j14.5	1.51473	0.749705	5.35919	0.08197	250.8262	-495.6525	-1	2.020434704	TRUE	-1	4.73E-06	0.178441		
ENSDARG00000002231	Exp 2		563806	plpp2a	2.35072	1.00945	30.5425	0.06391	271.6949	-537.3898	-1	2.328713656	TRUE	-1	1.48E-06	0.123836		
ENSDARG00000002241	Exp 2		100537815	kcna2a	1.63381	0.664792	7.81526	0.1178	274.6687	-543.3375	-1	2.457625844	TRUE	-1	1.03E-06	0.227437		
ENSDARG00000002259	Exp 4		768190	ca15c	1.92E-05	8.20E-08	1.30E-04	0.6631	251.0482	-494.0963	-1	233.740353	TRUE	7.83E-06	22147.7	0.590799		
ENSDARG00000002295	Exp 4				1.49E-04	1.25E-06	0.0010494	0.4145	250.2828	-492.5656	-1	119.6752336	TRUE	5.57E-06	3582.35	0.499979		
ENSDARG00000002299	Exp 4				2.44E-05	9.66E-08	1.37E-04	0.5847	259.863	-511.726	-1	252.6792921	TRUE	6.27E-06	15586.7	0.649019		
ENSDARG00000002300	Hill		387297	p2rx2	1.53E-04	1.53E-04	1.53E-04	0.2203	276.419956	-542.839913	-1	1.000006533	0	1.84E-06	-9.05E-07	3.36241	1.82E-04	TRUE
ENSDARG00000002311	Exp 2		553579	fabp11b	1.55657	1.05664	3.28743	0.3203	255.893	-505.786	1	1.473131814	TRUE	1	4.76E-06	0.106434		
ENSDARG00000002330	Exp 4		378959	lhx8a	2.48E-04	7.61E-05	0.00425041	0.4644	273.6663	-539.3326	-1	3.257061353	TRUE	3.19E-06	1840.2	0.711894		
ENSDARG00000002394	Exp 2		100415794	ugt5d1	1.1298	0.606095	2.99895	1.00E-04	247.4825	-488.9649	-1	1.864064214	TRUE	-1	6.32E-06	0.210181		
ENSDARG00000002411	Exp 2		571344	pde4cb	1.97435	0.961828	10.5044	0.1028	262.706	-519.4121	-1	2.052705889	TRUE	-1	3.06E-06	0.110624		
ENSDARG00000002479	Linear		100005291	ercc6l	1.25453	0.826656	2.56673	0.6799	246.804251	-487.608501	1	1.517596195	TRUE	7.52E-06	1.10E-06			
ENSDARG00000002509	Linear		768172	zgc:153911	1.28524	0.841828	2.68084	0.09137	277.096914	-548.193828	1	1.526725174	TRUE	9.30E-07	2.19E-07			
ENSDARG00000002571	Exp 2		447869	tmod2	1.92555	0.996903	8.75775	3.79E-04	251.7667	-497.5334	-1	1.931531954	TRUE	-1	7.30E-06	0.0820095		
ENSDARG00000002576	Exp 4		393671	cabp5a	5.13E-05	1.21E-06	1.55E-04	0.9955	246.2205	-484.441	1	42.36169773	TRUE	8.78E-06	6242.28	1.59432		
ENSDARG00000002589	Linear		447930	mylpfb	1.15064	0.773681	2.21289	9.00E-05	147.909261	-289.818523	1	1.48722794	TRUE	0.00166912	2.19E-04			
ENSDARG00000002600	Linear		100005716	pcsk1	1.73289	1.04047	5.12155	0.007573	231.501193	-457.002387	-1	1.665487712	TRUE	2.06E-05	-1.79E-06			
ENSDARG00000002601	Exp 4		140746	irx7	1.62E-04	5.15E-05	9.27E-04	0.6926	260.5182	-513.0364	1	3.149460284	TRUE	4.18E-06	2691.83	1.45535		
ENSDARG00000002764	Linear		571850	miox	1.35117	0.873677	2.9426	0.005499	231.567914	-457.135827	-1	1.546532643	TRUE	1.09E-05	-2.29E-06			
ENSDARG00000002768	Linear		58028	pvalb2	2.41321	1.27802	21.1855	9.00E-05	101.900832	-197.801663	1	1.888241186	TRUE	0.0160456	0.00117774			
ENSDARG00000002826	Linear		445312	cep57l1	1.23183	0.815296	2.48529	0.1694	260.99267	-515.985339	1	1.510899109	TRUE	4.00E-06	5.33E-07			
ENSDARG00000002968	Exp 2		562916	a1cf	1.04776	0.132947	4.30392	1.00E-04	216.6876	-427.3753	-1	7.8810353	TRUE	-1	1.86E-05	0.43145		
ENSDARG00000002986	Linear		553701	gda	0.849149	0.604409	1.40213	4.49E-04	222.10374	-438.20748	-1	1.40492448	TRUE	4.04E-05	-5.99E-06			
ENSDARG00000002988	Hill		574000	tnnt2d	2.21E-04	2.21E-04	2.21E-04	0.2757	197.890379	-385.780758	1	1.000004528	0	1.14E-04	4.82E-05	6.67859	2.38E-04	TRUE
ENSDARG00000003041	Hill		100334245	cabz01111496.1	6.03E-05	6.03E-05	6.03E-05	0.1046	261.328579	-512.657158	-1	1.000003317	0	4.67E-06	-1.56E-06	1.19283	8.09E-05	TRUE
ENSDARG00000003069	Exp 4		568372	btbd7	1.72E-05	1.36E-05	7.60E-05	0.02973	264.001	-520.002	-1	1.264344954	TRUE	5.64E-06	21774.1	0.682576		
ENSDARG00000003077	Exp 2		794084	gpx9	2.51837	0.811356	125.198	0.002379	232.1063	-458.2126	-1	3.103902603	TRUE	-1	7.67E-06	0.197052		
ENSDARG00000003113	Exp 2		436919	ada	0.836304	0.538937	1.61446	0.06841	195.5597	-385.1194	-1	1.551765791	TRUE	-1	1.72E-04	0.151787		
ENSDARG00000003144	Linear		447868	pxmp2	0.922857	0.648041	1.57618	3.91E-04	252.089438	-498.178876	-1	1.424071934	TRUE	9.96E-06	-1.14E-06			
ENSDARG00000003146	Exp 4				9.08E-05	6.61E-07	3.64E-04	0.8151	264.8171	-521.6341	-1	137.3781245	TRUE	2.74E-06	4316.16	0.396957		
ENSDARG00000003210	Exp 2				1.91509	0.983486	8.71669	0.07986	250.7721	-495.5441	-1	1.947246834	TRUE	-1	7.13E-06	0.0895326		
ENSDARG00000003219	Exp 2		492780	bin2a	1.76084	0.898269	7.0844	0.1097	224.8203	-443.6406	-1	1.960259121	TRUE	-1	2.33E-05	0.118916		
ENSDARG00000003395	Exp 4		553354	col4a3	9.18E-05	1.09E-06	4.72E-04	0.158	257.9934	-507.9867	-1	84.44553818	TRUE	6.66E-06	5245.12	0.697935		
ENSDARG00000003399	Hill		30538	fgf8a	3.16E-04	3.16E-04	3.16E-04	0.09943	263.098918	-516.197837	1	1.000003165	0	2.73E-06	1.22E-06	6.23953	3.20E-04	TRUE
ENSDARG00000003411	Linear		30126	foxa2	3.29543	1.50723	90000	0.004459	256.843294	-507.686587	-1	2.186414814	TRUE	2.84E-06	-2.48E-07			
ENSDARG00000003421	Exp 2		100136839	igf2bp2a	1.56764	0.872619	4.86021	8.46E-04	242.6854	-479.3707	-1	1.796477042	TRUE	-1	1.26E-05	0.0935432		
ENSDARG00000003469	Exp 4		266958	neurod4	0.163655	0.0117609	0.796016	1.00E-04	223.6009	-439.2017	1	13.91517656	TRUE	4.94E-05	2.17946	1.31706		
ENSDARG00000003544	Exp 2		558759	adarb1b	2.43416	1.0989	34.037	0.05921	254.4578	-502.9156	-1	2.215087815	TRUE	-1	4.47E-06	0.0952587		
ENSDARG00000003615	Exp 2		563896	slc26a3.2	1.10111	0.58783	2.89746	0.1625	204.7946	-403.5892	-1	1.873177619	TRUE	-1	5.78E-05	0.224078		
ENSDARG00000003635	Exp 2		494083	mogat3b	1.13116	0.626717	2.8961	1.00E-04	239.2133	-472.4267	-1	1.804897585	TRUE	-1	1.07E-05	0.190039		
ENSDARG00000003697	Exp 2		556156	slc5a8l	2.34128	1.03161	27.6964	0.006297	241.1714	-476.3428	-1	2.269539845	TRUE	-1	7.92E-06	0.114515		
ENSDARG00000003706	Exp 2		568463	ryr2b	3.68466	1.24757	30000	0.007053	267.5071	-529.0143	-1	2.953469545	TRUE	-1	1.46E-06	0.104681		
ENSDARG00000003854	Exp 2		445175	acsl1b	1.4262	0.781269	4.22125	1.00E-04	210.3584	-414.7169	-1	1.825491604	TRUE	-1	5.52E-05	0.131333		
ENSDARG00000003865	Exp 5		100124652	pard6b	2.07E-04	6.36E-06	2.83E-04	0.3023	270.317	-530.634	-1	32.54279528	TRUE	3.43E-06	4522.86	0.699487	10.7599	
ENSDARG00000003899	Exp 2		445301	zdhhc23b	11.3385	2.13919	30000	2.68E-04	263.5712	-521.1424	-1	5.300370701	TRUE	-1	2.81E-06	0.0200859		
ENSDARG00000003904	Linear		402797	sycp1	1.45998	0.924181	3.43284	0.552	290.424347	-574.848694	1	1.579755481	TRUE	4.36E-07	9.55E-08			
ENSDARG00000003909	Linear		565787	ftr01	2.04846	1.15889	8.70668	0.2046	270.428248	-534.856497	-1	1.767605208	TRUE	1.27E-06	-1.95E-07			
ENSDARG00000003931	Exp 2		327288	cndp2	0.94166	0.603877	1.87257	1.00E-04	216.02	-426.0401	-1	1.559357286	TRUE	-1	6.53E-05	0.120416		
ENSDARG00000003973	Hill		573996	chordc1a	9.90E-05	9.90E-05	9.90E-05	0.007528	259.055203	-508.110406	-1	1.00000404	0	6.07E-06	-2.02E-06	1.00001	1.96E-04	TRUE
ENSDARG00000003977	Hill		569930	zgc:153896	4.85E-05	4.85E-05	4.85E-05	0.03131	230.909395	-453.818789	-1	1.00016698	0	2.25E-05	-8.53E-06	1	8.09E-05	TRUE
ENSDARG00000003998	Exp 2		790943	phyhipla	1.88854	0.93804	8.82728	0.02026	244.3026	-482.6051	-1	2.013283016	TRUE	-1	8.12E-06	0.114607		
ENSDARG00000004078	Hill		393622	acsl4a	4.64E-05	4.64E-05	4.64E-05	0.001897	222.758825	-437.517651	-1	1.000019383	0	5.30E-05	-1.31E-05	1	7.75E-05	TRUE
ENSDARG00000004131	Exp 4		100151439	rttn	0.00783933	1.29E-05	30000	0.06757	266.9902	-525.9805	1	609.0881544	TRUE	2.19E-06	201.533	1.27593		
ENSDARG00000004154	Hill		402892	orai1b	5.52E-05	5.52E-05	5.52E-05	1.16E-04	278.263015	-546.52603	-1	1.000005432	0	2.82E-06	-8.22E-07	1.00002	1.73E-04	TRUE
ENSDARG00000004167	Linear		550476	zgc:110366	2.80585	1.38896	90000	0.01603	246.4595	-486.918999	1	2.02010857	TRUE	6.37E-06	5.03E-07			
ENSDARG00000004169	Linear		678630	stmn1a	1.73259	1.04035	5.11919	0.118	210.39937	-414.798741	1	1.665391455	TRUE	4.87E-05	5.43E-06			
ENSDARG00000004219	Exp 4		80787	slc6a3	1.07E-04	4.69E-05	3.85E-04	0.3903	270.0909	-532.1819	-1	2.277550324	TRUE	4.93E-06	2889.74	0.689326		
ENSDARG00000004232	Linear		30141	dlb	0.883274	0.624797	1.48105	0.05649	237.810812	-469.621623	1	1.413697569	TRUE	1.93E-05	2.52E-06			
ENSDARG00000004251	Linear		81882	dhfr	2.4043	1.27531	20.5683	0.05392	243.951741	-481.903481	1	1.885267112	TRUE	9.42E-06	6.69E-07			
ENSDARG00000004296	Linear		394093	ambp	0.838804	0.598164	1.37874	0.003078	210.36149	-414.72298	-1	1.402297698	TRUE	7.19E-05	-1.12E-05			
ENSDARG00000004396	Exp 4		791470	b3gnt5b	6.90E-05	7.73E-07	2.38E-04	0.6716	266.4617	-524.9234	1	89.15037682	TRUE	2.34E-06	5216.33	1.69693		
ENSDARG00000004445	Exp 2		568406	grm5a	2.64322	1.15544	151.316	0.03115	240.3765	-474.7529	-1	2.287630686	TRUE	-1	9.29E-06	0.0887628		
ENSDARG00000004459	Hill		557454	unc119.2	2.95E-04	2.95E-04	2.95E-04	0.2458	269.093626	-528.187252	1	1.000003395	0	1.71E-06	1.08E-06	5.83664	3.16E-04	TRUE
ENSDARG00000004586	Hill		30546	ntrk1	5.91E-05	5.91E-05	5.91E-05	0.001623	283.600547	-557.201094	-1	1.000003386	0	1.28E-06	-7.19E-07	1.07006	1.74E-04	TRUE
ENSDARG00000004597	Exp 4		556747	lrrc4ba	1.31E-04	1.15E-06	8.93E-04	0.7677	264.9513	-521.9026	-1	113.7044893	TRUE	3.39E-06	3981.2	0.613102		
ENSDARG00000004633	Linear		571453	epn3b	2.18938	1.20698	11.6076	0.1701	269.139678	-532.279356	-1	1.813932294	TRUE	1.87E-06	-1.95E-07			
ENSDARG00000004634	Hill		564372	osbp	4.62E-05	4.62E-05	8.16E-05	0.09377	248.161726	-486.323453	-1	1.000021657	0	1.80E-05	-5.43E-06	1.65312	9.35E-05	TRUE
ENSDARG00000004687	Exp 2		431754	acaa1	0.953104	0.610975	1.90082	0.002821	233.2587	-460.5174	-1	1.559972176	TRUE	-1	2.66E-05	0.117681		
ENSDARG00000004692	Linear		494100	nabp1a	1.36506	0.880264	3.0009	9.00E-05	238.039002	-470.078003	1	1.550739324	TRUE	1.75E-05	1.61E-06			
ENSDARG00000004713	Linear		550434	mad2l1	1.36097	0.87833	2.98363	0.4365	250.129356	-494.258712	1	1.549497342	TRUE	5.97E-06	8.54E-07			
ENSDARG00000004753	Exp 4		492576	mylkb	8.23E-05	3.14E-07	3.58E-04	0.2978	266.3214	-524.6428	-1	262.1399518	TRUE	4.40E-06	5151.34	0.67348		
ENSDARG00000004789	Exp 2				1.66154	0.84953	6.2234	0.07298	263.2602	-520.5203	-1	1.955834403	TRUE	-1	2.95E-06	0.132635		
ENSDARG00000004861	Exp 2		405890	esrrga	2.50336	1.16114	42.1228	5.60E-04	232.3943	-458.7887	-1	2.155950187	TRUE	-1	1.76E-05	0.0733161		
ENSDARG00000004871	Poly 2		100134855	mst1rb	0.247246	0.121581	2.9725	7.84E-04	289.430309	-570.860618	-1	2.033590775	TRUE	4.16E-07	-6.49E-07	2.19E-07		
ENSDARG00000004904	Exp 2		373082	gys2	0.694325	0.425904	1.37766	1.16E-04	221.9592	-437.9184	-1	1.63023827	TRUE	-1	3.10E-05	0.260176		
ENSDARG00000004931	Exp 2		560561	slc8a3	2.42518	1.11785	31.6425	0.005104	267.5501	-529.1003	-1	2.169503958	TRUE	-1	2.49E-06	0.0851828		
ENSDARG00000004964	Linear		387527	cyp4t8	0.978944	0.680243	1.71804	0.14	228.511654	-451.023308	-1	1.439109259	TRUE	3.03E-05	-3.71E-06			
ENSDARG00000004979	Exp 2		393425	elovl5	3.67936	1.32795	30000	0.06331	240.8228	-475.6456	-1	2.770706728	TRUE	-1	7.16E-06	0.0837209		
ENSDARG00000005004	Exp 4		393339	slc5a12	2.42E-05	1.73E-05	4.22E-05	0.5891	262.2675	-516.535	-1	1.400522924	TRUE	7.68E-06	5332.15	0.339892		
ENSDARG00000005098	Exp 2		797431	zgc:86764	1.53263	1.05909	3.08969	0.8038	250.0457	-494.0913	1	1.447119697	TRUE	1	5.41E-06	0.127447		
ENSDARG00000005112	Exp 2		378452	cdh17	0.929567	0.570312	1.96154	1.00E-04	199.3379	-392.6757	-1	1.629927128	TRUE	-1	1.17E-04	0.167932		
ENSDARG00000005126	Hill		446213	large1	8.56E-05	8.56E-05	8.56E-05	0.1356	256.95721	-503.914421	-1	1.000003504	0	5.34E-06	-1.55E-06	1.60234	8.04E-05	TRUE
ENSDARG00000005154	Linear		557232	aspa	2.37334	1.26582	18.6489	0.002492	257.047526	-508.095052	-1	1.874942725	TRUE	3.57E-06	-3.40E-07			
ENSDARG00000005163	Hill		393800	efr3a	7.17E-05	7.17E-05	7.17E-05	0.05965	254.533927	-499.067854	-1	1.000004181	0	1.28E-05	-3.72E-06	1.72405	1.37E-04	TRUE
ENSDARG00000005176	Exp 4		445194	zgc:101040	2.52E-04	7.80E-05	0.00360132	0.6372	282.5923	-557.1847	-1	3.235327669	TRUE	1.48E-06	1780.56	0.605637		
ENSDARG00000005320	Exp 4		30231	nipsnap1	0.189341	0.0145775	1.37087	0.0183	262.3317	-516.6635	-1	12.98857829	TRUE	4.08E-06	2.62655	0.617369		
ENSDARG00000005356	Exp 2		30709	tyro3	1.99366	0.955082	11.1271	1.00E-04	256.2157	-506.4314	-1	2.08742286	TRUE	-1	4.05E-06	0.117243		
ENSDARG00000005364	Hill		566411	grin3ba	0.00111545	0.00111544	0.00111545	0.0141	277.986873	-545.973747	-1	1.000008965	0	2.36E-06	-7.38E-07	2.05315	0.00150367	TRUE
ENSDARG00000005394	Exp 4		553187	dnmt3aa	4.67E-05	7.99E-07	1.23E-04	0.5721	262.0716	-516.1432	-1	58.47465687	TRUE	5.17E-06	5864.02	0.49949		
ENSDARG00000005518	Exp 2		564815	slc5a9	1.09725	0.602752	2.79567	0.2014	247.654	-489.308	-1	1.82040043	TRUE	-1	6.53E-06	0.206733		
ENSDARG00000005565	Exp 2		436652	entpd8	1.3195	0.662618	4.11661	0.003176	224.4966	-442.9931	-1	1.991343429	TRUE	-1	1.89E-05	0.205448		
ENSDARG00000005578	Exp 2		555748	ugp2a	1.73295	0.833299	7.50349	0.001291	219.1869	-432.3738	-1	2.079625681	TRUE	-1	2.55E-05	0.15232		
ENSDARG00000005616	Linear		30489	bfb	1.48226	0.934213	3.54351	9.00E-05	248.840301	-491.680602	-1	1.586640306	TRUE	4.53E-06	-8.40E-07			
ENSDARG00000005670	Hill		100331590	ttbk2a	5.56E-05	5.56E-05	5.56E-05	0.1901	256.241077	-502.482154	-1	1.000003598	0	7.86E-06	-2.86E-06	1.714	9.25E-05	TRUE
ENSDARG00000005713	Exp 2		405865	ethe1	0.938885	0.61402	1.81062	0.00173	244.5746	-483.1492	-1	1.529078857	TRUE	-1	1.75E-05	0.0992739		
ENSDARG00000005783	Exp 2		559024	ncanb	4.1311	1.41147	30000	0.004676	242.5545	-479.1091	-1	2.926806804	TRUE	-1	6.54E-06	0.0744961		
ENSDARG00000005913	Exp 4				3.33E-05	2.27E-05	6.87E-05	0.7905	255.4738	-502.9475	-1	1.46590849	TRUE	8.23E-06	5689.52	0.381334		
ENSDARG00000005915	Exp 4		30310	tcf3a	1.76E-05	1.39E-05	2.57E-05	0.3632	259.6537	-511.3074	-1	1.271766515	TRUE	6.90E-06	20828.6	0.667564		
ENSDARG00000006029	Hill		406575	lta4h	2.48E-05	2.48E-05	2.48E-05	3.25E-04	221.154374	-434.308749	-1	1.000012081	0	6.32E-05	-2.16E-05	1	7.56E-05	TRUE
ENSDARG00000006052	Linear		259196	malt2	1.39063	0.892286	3.11138	0.04663	259.880979	-513.761958	1	1.558502543	TRUE	3.28E-06	5.00E-07			
ENSDARG00000006094	Exp 2		557061	igf2r	1.98802	1.01593	9.88391	0.001203	245.3438	-484.6877	-1	1.956847421	TRUE	-1	1.01E-05	0.0804217		
ENSDARG00000006137	Exp 4		63999	star	3.76E-05	2.25E-05	7.12E-05	0.5241	272.5888	-537.1776	-1	1.67000884	TRUE	5.41E-06	4275.26	0.556428		
ENSDARG00000006151	Hill		569112	pde11al	1.19E-04	1.19E-04	1.19E-04	0.001532	271.350854	-532.701709	-1	1	0	1.87E-06	-8.41E-07	1.00004	1.87E-04	TRUE
ENSDARG00000006220	Hill		406731;641488;100379286;100384891;100384896;100384897;100384901	ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1	3.51E-05	2.70E-05	1.72E-04	9.00E-05	201.497099	-394.994198	-1	1.298158905	0	1.44E-04	-6.02E-05	1	1.05E-04	TRUE
ENSDARG00000006292	Exp 4		793563	maats1	0.167971	0.0228547	1.24545	0.2806	269.8064	-531.6128	1	7.34951673	TRUE	1.93E-06	3.65614	1.46571		
ENSDARG00000006308	Hill		541324	ptpn18	1.52E-04	1.52E-04	1.52E-04	0.008932	284.177448	-558.354896	-1	1	0	1.14E-06	-4.52E-07	1.02404	2.22E-04	TRUE
ENSDARG00000006427	Linear		30708	fabp2	0.931278	0.65293	1.59693	0.3471	169.567323	-333.134646	-1	1.426306036	TRUE	5.94E-04	-8.67E-05			
ENSDARG00000006447	Hill		557854	slc19a3a	9.10E-05	9.10E-05	9.10E-05	0.00271	269.972101	-531.944201	-1	1.000004395	0	2.61E-06	-1.35E-06	1	2.69E-04	TRUE
ENSDARG00000006491	Exp 2		567414	agpat9l	0.731361	0.491305	1.30565	0.2919	235.3598	-464.7196	-1	1.488608909	TRUE	-1	2.57E-05	0.141679		
ENSDARG00000006522	Poly 2		494472	otop2	0.222532	0.115274	44.8549	0.05695	257.783565	-507.567131	-1	1.930461336	TRUE	3.27E-06	-3.73E-06	1.07E-06		
ENSDARG00000006526	Exp 2		334613	fn1b	1.19201	0.641452	3.23587	0.006187	182.9585	-359.9169	-1	1.858299608	TRUE	-1	1.92E-04	0.195176		
ENSDARG00000006598	Linear		559050	sgk2b	1.34798	0.872161	2.9294	0.3189	224.987646	-443.975291	1	1.545563262	TRUE	2.25E-05	3.24E-06			
ENSDARG00000006615	Hill		792391	hnf1ba	5.83E-05	5.83E-05	5.83E-05	0.04769	247.941841	-487.883683	-1	1.000164719	0	1.13E-05	-3.56E-06	1	1.00E-04	TRUE
ENSDARG00000006678	Linear		30650	pth2ra	1.84892	1.08586	6.14847	0.03038	273.553658	-541.107317	-1	1.702724108	TRUE	1.22E-06	-1.83E-07			
ENSDARG00000006811	Exp 2		436872	sult1st6	1.04562	0.655274	2.20737	2.46E-04	236.7652	-467.5305	-1	1.595698898	TRUE	-1	2.12E-05	0.112204		
ENSDARG00000006840	Linear		403338	gnmt	1.31044	0.854117	2.77808	0.009991	224.823046	-443.646092	-1	1.53426287	TRUE	3.93E-05	-3.36E-06			
ENSDARG00000006863	Exp 2		100333283	si:ch1073-349o24.2	1.4495	1.01648	2.76289	0.02214	280.4388	-554.8776	1	1.425999528	TRUE	1	1.10E-06	0.13364		
ENSDARG00000006877	Exp 4		550586	enpp4	4.18E-05	6.13E-07	1.22E-04	0.1491	285.3521	-562.7041	-1	68.10411601	TRUE	1.46E-06	7162.46	0.516086		
ENSDARG00000006923	Exp 2		569528	cacna1ab	2.88112	1.19884	30000	0.002038	235.2511	-464.5022	-1	2.403256481	TRUE	-1	1.15E-05	0.0864899		
ENSDARG00000006978	Hill		559247	zak	1.58E-04	1.58E-04	1.58E-04	0.1879	266.204896	-524.409792	-1	1.000006334	0	3.59E-06	-1.16E-06	1	1.85E-04	TRUE
ENSDARG00000007024	Linear		436604	uox	0.947428	0.662254	1.63727	9.00E-05	212.998645	-419.997291	-1	1.430611216	TRUE	5.09E-05	-8.66E-06			
ENSDARG00000007086	Linear		436621	aqp10a	1.4926	0.938837	3.59622	0.001542	241.049723	-476.099447	-1	1.589839344	TRUE	9.10E-06	-1.26E-06			
ENSDARG00000007149	Hill		30634	l1cama	9.82E-05	9.82E-05	2.72E-04	0.1175	227.990349	-445.980698	-1	1.000004072	0	3.41E-05	-1.03E-05	1.79146	1.34E-04	TRUE
ENSDARG00000007221	Linear		360218	pbk	1.38955	0.891779	3.10661	0.5743	253.047609	-500.095219	1	1.558177531	TRUE	5.62E-06	7.18E-07			
ENSDARG00000007276	Exp 2		554107	ela3l	1.75404	0.737819	9.09292	0.6981	185.2027	-364.4054	-1	2.377331026	TRUE	-1	1.19E-04	0.202623		
ENSDARG00000007277	Exp 4		58097	myf5	5.88E-04	1.22E-04	0.00533844	0.794	260.1459	-512.2918	1	4.821122756	TRUE	3.33E-06	1082.54	1.43736		
ENSDARG00000007366	Hill		402826	amdhd1	2.69E-04	2.69E-04	2.69E-04	0.05356	248.497453	-488.994906	-1	1.000163694	0	8.06E-06	-3.18E-06	1	4.05E-04	TRUE
ENSDARG00000007398	Linear				3.48951	1.54901	90000	0.00169	264.620881	-523.241763	-1	2.252735618	TRUE	2.28E-06	-1.55E-07			
ENSDARG00000007407	Exp 4		553644	barx1	5.18E-05	2.13E-07	3.44E-04	0.958	264.9341	-521.8683	-1	243.21067	TRUE	3.35E-06	10309.3	0.615671		
