Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: SANT_ds_DESeq_normData
Work Source: SANT_ds_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:46.07
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 478
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-194315	Signaling by Rho GTPases	377	394	7	7	5	6	6	5	7	3	3	39	391	4459	0.55838	0.66931	1.0	0.76	570999;492815;393280	chn2;cdca8;nuf2	ENSDARG00000011845;ENSDARG00000043137;ENSDARG00000034624		1.3856686666666667	0.914077	0.861739	0.8625438310035807	1.0236935065329655	0.513045571229247	0.6918393333333334	0.578864	0.553174	0.21830543480484682	0.6018527436001274	0.12971130370170628	2.9318466666666665	1.44341	1.34242	2.6659860781769544	1.8053492909536704	1.5873641795257025					2.38119;0.914077;0.861739	0.94348;0.578864;0.553174	6.00971;1.44341;1.34242	2	1	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	1	570999	ENSDARG00000011845	2.38119	2.38119		0.94348	0.94348		6.00971	6.00971		2.38119	0.94348	6.00971	0						Linear,3(1)	1.6326741574076962	4.91026508808136	1.5512018203735352	1.8028095960617065	0.1438296549466618	1.5562536716461182	0.4096084371518407	2.361728896181493	0.4448034782950654	0.9388751883716013	-0.08500058192020132	5.948693915253534	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-195258	RHO GTPase Effectors	163	179	4	4	2	4	4	4	4	2	2	40	177	4673	0.80236	0.45844	0.666	1.12	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-2467813	Separation of Sister Chromatids	124	129	5	4	2	4	4	4	5	2	2	40	127	4723	0.90214	0.30436	0.30436	1.55	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	76	78	4	4	2	4	4	4	4	2	2	40	76	4774	0.97132	0.14389	0.14389	2.56	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-2555396	Mitotic Metaphase and Anaphase	151	156	5	4	2	4	4	4	5	2	2	40	154	4696	0.85123	0.38944	0.38944	1.28	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	78	79	4	4	2	4	4	4	4	2	2	40	77	4773	0.97036	0.14686	0.14686	2.53	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-68877	Mitotic Prometaphase	117	119	4	4	2	4	4	4	4	2	2	40	117	4733	0.91876	0.27229	0.27229	1.68	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-68882	Mitotic Anaphase	150	155	5	4	2	4	4	4	5	2	2	40	153	4697	0.85326	0.38635	0.38635	1.29	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-68886	M Phase	232	252	6	5	3	4	4	4	6	2	2	40	250	4600	0.63126	0.64531	1.0	0.79	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-69618	Mitotic Spindle Checkpoint	74	75	4	4	2	4	4	4	4	2	2	40	73	4777	0.97409	0.13507	0.13507	2.67	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-69620	Cell Cycle Checkpoints	172	187	7	6	3	6	6	5	7	2	2	40	185	4665	0.78448	0.48145	0.67465	1.07	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-9648025	EML4 and NUDC in mitotic spindle formation	67	69	4	4	2	4	4	4	4	2	2	40	67	4783	0.97917	0.11784	0.11784	2.9	492815;393280	cdca8;nuf2	ENSDARG00000043137;ENSDARG00000034624		0.887908	0.887908	0.861739	0.03700855471374006	0.8948564794579955	0.0356801119455031	0.566019	0.566019	0.553174	0.018165573208681084	0.5694296468966316	0.017513509799382036	1.392915	1.392915	1.34242	0.07141071383203323	1.4063225994585764	0.06884738632305563					0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	2	0	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	0															0						Linear,2(1)	1.5537256927850733	3.1074554920196533	1.5512018203735352	1.5562536716461182	0.0035721982923893345	1.5537277460098267	0.8366167600000001	0.93919924	0.5408428000000001	0.5911952	1.2939447999999998	1.4918852	UP	1.0	0.0	0.0	
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	386	403	7	7	5	6	6	5	7	3	3	39	400	4450	0.54067	0.68463	1.0	0.74	570999;492815;393280	chn2;cdca8;nuf2	ENSDARG00000011845;ENSDARG00000043137;ENSDARG00000034624		1.3856686666666667	0.914077	0.861739	0.8625438310035807	1.0236935065329655	0.513045571229247	0.6918393333333334	0.578864	0.553174	0.21830543480484682	0.6018527436001274	0.12971130370170628	2.9318466666666665	1.44341	1.34242	2.6659860781769544	1.8053492909536704	1.5873641795257025					2.38119;0.914077;0.861739	0.94348;0.578864;0.553174	6.00971;1.44341;1.34242	2	1	2	492815;393280	ENSDARG00000043137;ENSDARG00000034624	0.887908	0.887908	0.03700855471374006	0.566019	0.566019	0.018165573208681084	1.392915	1.392915	0.07141071383203323	0.914077;0.861739	0.578864;0.553174	1.44341;1.34242	1	570999	ENSDARG00000011845	2.38119	2.38119		0.94348	0.94348		6.00971	6.00971		2.38119	0.94348	6.00971	0						Linear,3(1)	1.6326741574076962	4.91026508808136	1.5512018203735352	1.8028095960617065	0.1438296549466618	1.5562536716461182	0.4096084371518407	2.361728896181493	0.4448034782950654	0.9388751883716013	-0.08500058192020132	5.948693915253534	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1632852	Macroautophagy	83	85	1	1	1	1	1	0	1	0	0	42	85	4765	0.47744	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9612973	Autophagy	83	85	1	1	1	1	1	0	1	0	0	42	85	4765	0.47744	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8953854	Metabolism of RNA	367	372	2	1	0	1	1	1	2	0	0	42	372	4478	0.035568	1.0	0.072533	0.0																														0	0	0															0															0																							
R-DRE-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	36	40	1	0	0	0	0	0	1	0	0	42	40	4810	0.70731	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-446203	Asparagine N-linked glycosylation	155	160	1	1	1	0	0	0	1	0	0	42	160	4690	0.24595	1.0	0.64767	0.0																														0	0	0															0															0																							
R-DRE-948021	Transport to the Golgi and subsequent modification	101	104	1	1	1	0	0	0	1	0	0	42	104	4746	0.40399	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199977	ER to Golgi Anterograde Transport	81	82	1	1	1	0	0	0	1	0	0	42	82	4768	0.49018	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-196854	Metabolism of vitamins and cofactors	89	90	1	1	1	0	0	0	1	0	0	42	90	4760	0.45694	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806667	Metabolism of fat-soluble vitamins	19	19	1	1	1	0	0	0	1	0	0	42	19	4831	0.84863	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9012999	RHO GTPase cycle	251	252	3	3	3	2	2	1	3	1	1	41	251	4599	0.35469	0.89256	0.72343	0.4	570999	chn2	ENSDARG00000011845		2.38119	2.38119	2.38119		2.38119		0.94348	0.94348	0.94348		0.94348		6.00971	6.00971	6.00971		6.00971						2.38119	0.94348	6.00971	0	1	0															1	570999	ENSDARG00000011845	2.38119	2.38119		0.94348	0.94348		6.00971	6.00971		2.38119	0.94348	6.00971	0						Linear,1(1)	1.8028095960617065	1.8028095960617065	1.8028095960617065	1.8028095960617065	0.0	1.8028095960617065	2.38119	2.38119	0.94348	0.94348	6.00971	6.00971	DOWN	0.0	1.0	0.0	
R-DRE-1630316	Glycosaminoglycan metabolism	72	78	1	1	1	1	1	1	1	1	1	41	77	4773	0.85611	0.49233	0.49233	1.28	565194	stab2	ENSDARG00000045748		1.83832	1.83832	1.83832		1.83832		0.874925	0.874925	0.874925		0.874925		3.86253	3.86253	3.86253		3.86253						1.83832	0.874925	3.86253	1	0	1	565194	ENSDARG00000045748	1.83832	1.83832		0.874925	0.874925		3.86253	3.86253		1.83832	0.874925	3.86253	0															0						Linear,1(1)	1.6243709325790405	1.6243709325790405	1.6243709325790405	1.6243709325790405	0.0	1.6243709325790405	1.83832	1.83832	0.874925	0.874925	3.86253	3.86253	UP	1.0	0.0	0.0	
R-DRE-71387	Metabolism of carbohydrates	140	148	5	5	4	5	5	4	5	3	3	39	145	4705	0.96302	0.13286	0.13286	2.03	795332;565194;562402	slc25a1b;stab2;phka1b	ENSDARG00000076381;ENSDARG00000045748;ENSDARG00000105039		1.4470193333333334	1.65558	0.847158	0.527469137790386	1.4184376256849902	0.5757376876177114	0.7526156666666667	0.836958	0.545964	0.17996959958374426	0.7384685459645159	0.19309050137340703	2.8173133333333333	3.2749	1.31451	1.3342191155253822	2.7680538088745443	1.4715227051756408					1.65558;1.83832;0.847158	0.836958;0.874925;0.545964	3.2749;3.86253;1.31451	2	1	2	565194;562402	ENSDARG00000045748;ENSDARG00000105039	1.342739	1.342739	0.7008573714544208	0.7104444999999999	0.7104444999999999	0.23261055384590804	2.58852	2.58852	1.8017222205989478	1.83832;0.847158	0.874925;0.545964	3.86253;1.31451	1	795332	ENSDARG00000076381	1.65558	1.65558		0.836958	0.836958		3.2749	3.2749		1.65558	0.836958	3.2749	0						Linear,3(1)	1.6589805180535075	4.991822719573975	1.528559684753418	1.8388921022415161	0.15890528457085515	1.6243709325790405	0.8501318138960349	2.043906852770632	0.5489608930060434	0.9562704403272897	1.3075022729405466	4.32712439372612	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-166016	Toll Like Receptor 4 (TLR4) Cascade	49	49	1	1	1	1	1	0	1	0	0	42	49	4801	0.65403	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166166	MyD88-independent TLR4 cascade 	45	45	1	1	1	1	1	0	1	0	0	42	45	4805	0.67721	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168138	Toll Like Receptor 9 (TLR9) Cascade	49	49	1	1	1	1	1	0	1	0	0	42	49	4801	0.65403	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168142	Toll Like Receptor 10 (TLR10) Cascade	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168164	Toll Like Receptor 3 (TLR3) Cascade	45	45	1	1	1	1	1	0	1	0	0	42	45	4805	0.67721	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168176	Toll Like Receptor 5 (TLR5) Cascade	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168179	Toll Like Receptor TLR1:TLR2 Cascade	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	47	47	1	1	1	1	1	0	1	0	0	42	47	4803	0.66552	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168188	Toll Like Receptor TLR6:TLR2 Cascade	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168898	Toll-like Receptor Cascades	57	60	1	1	1	1	1	0	1	0	0	42	60	4790	0.59422	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-181438	Toll Like Receptor 2 (TLR2) Cascade	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-448424	Interleukin-17 signaling	33	33	1	1	1	1	1	0	1	0	0	42	33	4817	0.75165	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-449147	Signaling by Interleukins	105	122	2	2	2	2	2	1	2	1	1	41	121	4729	0.71808	0.65535	1.0	0.82	369197	stat5a	ENSDARG00000019392		1.0835	1.0835	1.0835		1.0835		0.654314	0.654314	0.654314		0.654314		1.7942	1.7942	1.7942		1.7942						1.0835	0.654314	1.7942	0	1	0															1	369197	ENSDARG00000019392	1.0835	1.0835		0.654314	0.654314		1.7942	1.7942		1.0835	0.654314	1.7942	0						Linear,1(1)	1.7066079378128052	1.7066079378128052	1.7066079378128052	1.7066079378128052	0.0	1.7066079378128052	1.0835	1.0835	0.654314	0.654314	1.7942	1.7942	DOWN	0.0	1.0	0.0	
R-DRE-450282	MAPK targets/ Nuclear events mediated by MAP kinases	18	18	1	1	1	1	1	0	1	0	0	42	18	4832	0.85601	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450294	MAP kinase activation	33	33	1	1	1	1	1	0	1	0	0	42	33	4817	0.75165	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-937061	TRIF(TICAM1)-mediated TLR4 signaling 	45	45	1	1	1	1	1	0	1	0	0	42	45	4805	0.67721	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975155	MyD88 dependent cascade initiated on endosome	47	47	1	1	1	1	1	0	1	0	0	42	47	4803	0.66552	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975871	MyD88 cascade initiated on plasma membrane	46	46	1	1	1	1	1	0	1	0	0	42	46	4804	0.67134	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3214841	PKMTs methylate histone lysines	26	33	1	1	0	1	1	1	1	0	0	42	33	4817	0.75165	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3247509	Chromatin modifying enzymes	84	100	2	2	0	2	2	2	2	0	0	42	100	4750	0.41848	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4839726	Chromatin organization	84	100	2	2	0	2	2	2	2	0	0	42	100	4750	0.41848	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693532	DNA Double-Strand Break Repair	79	90	2	2	1	2	2	1	2	0	0	42	90	4760	0.45694	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693538	Homology Directed Repair	63	74	1	1	0	1	1	1	1	0	0	42	74	4776	0.52577	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	33	42	1	1	1	1	1	0	1	0	0	42	42	4808	0.69511	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	58	69	1	1	0	1	1	1	1	0	0	42	69	4781	0.54928	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693606	DNA Double Strand Break Response	33	42	1	1	1	1	1	0	1	0	0	42	42	4808	0.69511	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69473	G2/M DNA damage checkpoint	47	57	1	1	0	1	1	1	1	0	0	42	57	4793	0.60998	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69481	G2/M Checkpoints	94	107	3	2	1	2	2	1	3	0	0	42	107	4743	0.39345	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73894	DNA Repair	165	177	3	3	1	3	3	2	3	0	0	42	177	4673	0.21131	1.0	0.40454	0.0																														0	0	0															0															0																							
R-DRE-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	45	46	1	1	1	1	1	1	1	1	1	41	45	4805	0.94127	0.32866	0.32866	2.17	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.70288	1.70288	1.70288		1.70288		0.848687	0.848687	0.848687		0.848687		3.41682	3.41682	3.41682		3.41682						1.70288	0.848687	3.41682	1	0	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	0															0						Linear,1(1)	2.214689016342163	2.214689016342163	2.214689016342163	2.214689016342163	0.0	2.214689016342163	1.70288	1.70288	0.848687	0.848687	3.41682	3.41682	UP	1.0	0.0	0.0	
