A3,Counts
ENSDARG00000003193,25
ENSDARG00000003197,1
ENSDARG00000003200,0
ENSDARG00000003203,228
ENSDARG00000003205,28
ENSDARG00000003206,25
ENSDARG00000003207,17
ENSDARG00000003208,8
ENSDARG00000003210,6
ENSDARG00000003213,259
ENSDARG00000003216,134
ENSDARG00000003217,73
ENSDARG00000003219,125
ENSDARG00000003229,0
ENSDARG00000003235,40
ENSDARG00000003244,8
ENSDARG00000003250,24
ENSDARG00000003251,27
ENSDARG00000003257,7
ENSDARG00000003259,17
ENSDARG00000003269,110
ENSDARG00000003270,22
ENSDARG00000003281,54
ENSDARG00000003287,19
ENSDARG00000003290,30
ENSDARG00000003293,155
ENSDARG00000003303,0
ENSDARG00000003307,53
ENSDARG00000003308,102
ENSDARG00000003311,32
ENSDARG00000003313,26
ENSDARG00000003320,40
ENSDARG00000003326,3
ENSDARG00000003328,42
ENSDARG00000003344,1
ENSDARG00000003373,22
ENSDARG00000003375,13
ENSDARG00000003380,0
ENSDARG00000003381,30
ENSDARG00000003382,39
ENSDARG00000003383,39
ENSDARG00000003395,12
ENSDARG00000003398,19
ENSDARG00000003399,3
ENSDARG00000003403,96
ENSDARG00000003411,62
ENSDARG00000003414,5
ENSDARG00000003420,3
ENSDARG00000003421,63
ENSDARG00000003429,103
ENSDARG00000003444,36
ENSDARG00000003446,30
ENSDARG00000003449,95
ENSDARG00000003462,108
ENSDARG00000003469,37
ENSDARG00000003475,0
ENSDARG00000003486,157
ENSDARG00000003487,64
ENSDARG00000003495,368
ENSDARG00000003512,167
ENSDARG00000003517,27
ENSDARG00000003519,10
ENSDARG00000003520,46
ENSDARG00000003523,1
ENSDARG00000003526,199
ENSDARG00000003527,35
ENSDARG00000003531,61
ENSDARG00000003533,5
ENSDARG00000003544,47
ENSDARG00000003553,0
ENSDARG00000003564,37
ENSDARG00000003570,295
ENSDARG00000003573,37
ENSDARG00000003576,15
ENSDARG00000003584,55
ENSDARG00000003592,25
ENSDARG00000003599,2776
ENSDARG00000003607,28
ENSDARG00000003615,60
ENSDARG00000003616,62
ENSDARG00000003631,110
ENSDARG00000003632,6
ENSDARG00000003635,22
ENSDARG00000003641,83
ENSDARG00000003642,43
ENSDARG00000003655,212
ENSDARG00000003675,9
ENSDARG00000003680,154
ENSDARG00000003681,411
ENSDARG00000003684,72
ENSDARG00000003693,67
ENSDARG00000003695,565
ENSDARG00000003697,10
ENSDARG00000003699,85
ENSDARG00000003701,4
ENSDARG00000003705,120
ENSDARG00000003706,25
ENSDARG00000003732,12
ENSDARG00000003749,29
ENSDARG00000003750,52
ENSDARG00000003751,51
ENSDARG00000003754,43
ENSDARG00000003757,24
ENSDARG00000003769,17
ENSDARG00000003776,61
ENSDARG00000003779,58
ENSDARG00000003789,79
ENSDARG00000003795,913
ENSDARG00000003797,18
ENSDARG00000003803,8
ENSDARG00000003808,98
ENSDARG00000003811,357
ENSDARG00000003818,97
ENSDARG00000003820,105
ENSDARG00000003822,0
ENSDARG00000003827,8
ENSDARG00000003829,134
ENSDARG00000003835,313
ENSDARG00000003841,3
ENSDARG00000003845,34
ENSDARG00000003846,3
ENSDARG00000003854,261
ENSDARG00000003860,126
ENSDARG00000003865,17
ENSDARG00000003866,108
ENSDARG00000003867,10
ENSDARG00000003869,39
ENSDARG00000003872,39
ENSDARG00000003877,111
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,306
ENSDARG00000003903,0
ENSDARG00000003904,7
ENSDARG00000003909,0
ENSDARG00000003910,108
ENSDARG00000003920,146
ENSDARG00000003925,3
ENSDARG00000003927,83
ENSDARG00000003931,93
ENSDARG00000003934,2
ENSDARG00000003938,95
ENSDARG00000003940,96
ENSDARG00000003941,45
ENSDARG00000003944,0
ENSDARG00000003952,382
ENSDARG00000003961,58
ENSDARG00000003963,59
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,13
ENSDARG00000003971,58
ENSDARG00000003973,21
ENSDARG00000003974,94
ENSDARG00000003977,23
ENSDARG00000003984,66
ENSDARG00000003989,59
ENSDARG00000003991,43
ENSDARG00000003994,9
ENSDARG00000003998,39
ENSDARG00000004015,4
ENSDARG00000004017,29
ENSDARG00000004018,6
ENSDARG00000004023,203
ENSDARG00000004034,100
ENSDARG00000004037,27
ENSDARG00000004046,15
ENSDARG00000004049,23
ENSDARG00000004051,11
ENSDARG00000004055,91
ENSDARG00000004059,4
ENSDARG00000004060,622
ENSDARG00000004074,150
ENSDARG00000004078,89
ENSDARG00000004082,21
ENSDARG00000004094,195
ENSDARG00000004105,138
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,6
ENSDARG00000004115,53
ENSDARG00000004130,11
ENSDARG00000004131,9
ENSDARG00000004132,326
ENSDARG00000004150,3
ENSDARG00000004151,21
ENSDARG00000004154,0
ENSDARG00000004158,10
ENSDARG00000004160,77
ENSDARG00000004161,80
ENSDARG00000004167,7
ENSDARG00000004169,43
ENSDARG00000004171,23
ENSDARG00000004173,339
ENSDARG00000004174,297
ENSDARG00000004176,4
ENSDARG00000004177,22
ENSDARG00000004184,95
ENSDARG00000004187,14
ENSDARG00000004189,90
ENSDARG00000004196,101
ENSDARG00000004199,36
ENSDARG00000004204,3
ENSDARG00000004211,63
ENSDARG00000004218,16
ENSDARG00000004219,0
ENSDARG00000004227,86
ENSDARG00000004232,7
ENSDARG00000004243,5
ENSDARG00000004246,190
ENSDARG00000004251,11
ENSDARG00000004256,0
ENSDARG00000004260,5
ENSDARG00000004261,159
ENSDARG00000004262,73
ENSDARG00000004270,56
ENSDARG00000004274,6
ENSDARG00000004280,39
ENSDARG00000004282,32
ENSDARG00000004291,79
ENSDARG00000004296,114
ENSDARG00000004297,279
ENSDARG00000004301,16
ENSDARG00000004302,11
ENSDARG00000004305,4
ENSDARG00000004306,9
ENSDARG00000004307,11
ENSDARG00000004308,16
ENSDARG00000004311,15
ENSDARG00000004318,2
ENSDARG00000004322,26
ENSDARG00000004325,9
ENSDARG00000004328,6
ENSDARG00000004336,115
ENSDARG00000004343,37
ENSDARG00000004358,27
ENSDARG00000004363,7
ENSDARG00000004372,31
ENSDARG00000004377,149
ENSDARG00000004378,74
ENSDARG00000004386,113
ENSDARG00000004392,5
ENSDARG00000004396,19
ENSDARG00000004402,14
ENSDARG00000004405,4
ENSDARG00000004406,3
ENSDARG00000004415,61
ENSDARG00000004427,6
ENSDARG00000004433,0
ENSDARG00000004436,7
ENSDARG00000004445,9
ENSDARG00000004447,0
ENSDARG00000004451,37
ENSDARG00000004452,442
ENSDARG00000004455,0
ENSDARG00000004459,10
ENSDARG00000004460,9
ENSDARG00000004470,127
ENSDARG00000004472,3
ENSDARG00000004473,6
ENSDARG00000004492,1
ENSDARG00000004497,16
ENSDARG00000004498,0
ENSDARG00000004502,23
ENSDARG00000004517,37
ENSDARG00000004525,22
ENSDARG00000004527,3
ENSDARG00000004529,0
ENSDARG00000004537,493
ENSDARG00000004539,25
ENSDARG00000004561,6
ENSDARG00000004574,20
ENSDARG00000004576,15
ENSDARG00000004580,32
ENSDARG00000004581,80
ENSDARG00000004586,0
ENSDARG00000004587,23
ENSDARG00000004588,351
ENSDARG00000004592,24
ENSDARG00000004594,34
ENSDARG00000004597,10
ENSDARG00000004598,0
ENSDARG00000004616,22
ENSDARG00000004618,4
ENSDARG00000004621,237
ENSDARG00000004627,2
ENSDARG00000004632,10
ENSDARG00000004633,3
ENSDARG00000004634,224
ENSDARG00000004635,134
ENSDARG00000004636,71
ENSDARG00000004643,38
ENSDARG00000004647,3
ENSDARG00000004648,0
ENSDARG00000004658,76
ENSDARG00000004672,135
ENSDARG00000004680,21
ENSDARG00000004687,59
ENSDARG00000004692,92
ENSDARG00000004695,12
ENSDARG00000004696,73
ENSDARG00000004697,29
ENSDARG00000004702,129
ENSDARG00000004706,100
ENSDARG00000004712,37
ENSDARG00000004713,15
ENSDARG00000004714,203
ENSDARG00000004721,2
ENSDARG00000004724,39
ENSDARG00000004726,102
ENSDARG00000004735,293
ENSDARG00000004745,31
ENSDARG00000004748,60
ENSDARG00000004753,104
ENSDARG00000004754,131
ENSDARG00000004757,2091
ENSDARG00000004763,1
ENSDARG00000004771,14
ENSDARG00000004774,85
ENSDARG00000004782,392
ENSDARG00000004785,109
ENSDARG00000004789,46
ENSDARG00000004794,4
ENSDARG00000004796,134
ENSDARG00000004806,26
ENSDARG00000004823,0
ENSDARG00000004830,231
ENSDARG00000004836,75
ENSDARG00000004840,24
ENSDARG00000004843,97
ENSDARG00000004851,7
ENSDARG00000004861,34
ENSDARG00000004864,0
ENSDARG00000004866,64
ENSDARG00000004869,32
ENSDARG00000004870,16
ENSDARG00000004871,0
ENSDARG00000004874,4
ENSDARG00000004875,24
ENSDARG00000004877,213
ENSDARG00000004880,8
ENSDARG00000004889,0
ENSDARG00000004891,78
ENSDARG00000004898,0
ENSDARG00000004904,44
ENSDARG00000004906,116
ENSDARG00000004925,0
ENSDARG00000004930,349
ENSDARG00000004931,13
ENSDARG00000004932,14
ENSDARG00000004937,10
ENSDARG00000004939,22
ENSDARG00000004948,167
ENSDARG00000004952,0
ENSDARG00000004953,2
ENSDARG00000004954,6
ENSDARG00000004956,44
ENSDARG00000004964,107
ENSDARG00000004979,33
ENSDARG00000004988,65
ENSDARG00000005002,7
ENSDARG00000005004,0
ENSDARG00000005010,0
ENSDARG00000005015,166
ENSDARG00000005023,23
ENSDARG00000005026,182
ENSDARG00000005034,9
ENSDARG00000005049,11
ENSDARG00000005050,2
ENSDARG00000005057,8
ENSDARG00000005058,48
ENSDARG00000005078,16
ENSDARG00000005085,33
ENSDARG00000005092,20
ENSDARG00000005095,9
ENSDARG00000005098,3
ENSDARG00000005104,38
ENSDARG00000005108,82
ENSDARG00000005112,510
ENSDARG00000005115,48
ENSDARG00000005122,161
ENSDARG00000005126,40
ENSDARG00000005128,14
ENSDARG00000005134,41
ENSDARG00000005139,72
ENSDARG00000005141,63
ENSDARG00000005150,14
ENSDARG00000005154,20
ENSDARG00000005159,36
ENSDARG00000005162,457
ENSDARG00000005163,9
ENSDARG00000005172,22
ENSDARG00000005176,1
ENSDARG00000005179,88
ENSDARG00000005185,313
ENSDARG00000005186,90
ENSDARG00000005191,903
ENSDARG00000005210,44
ENSDARG00000005216,25
ENSDARG00000005218,6
ENSDARG00000005220,18
ENSDARG00000005221,70
ENSDARG00000005230,95
ENSDARG00000005232,87
ENSDARG00000005236,405
ENSDARG00000005246,8
ENSDARG00000005251,32
ENSDARG00000005254,66
ENSDARG00000005271,0
ENSDARG00000005274,13
ENSDARG00000005284,2
ENSDARG00000005314,0
ENSDARG00000005315,152
ENSDARG00000005318,44
ENSDARG00000005320,33
ENSDARG00000005327,1
ENSDARG00000005332,5
ENSDARG00000005335,9
ENSDARG00000005343,8
ENSDARG00000005350,76
ENSDARG00000005355,81
ENSDARG00000005356,37
ENSDARG00000005359,139
ENSDARG00000005364,27
ENSDARG00000005368,153
ENSDARG00000005371,1
ENSDARG00000005372,26
ENSDARG00000005374,30
ENSDARG00000005382,50
ENSDARG00000005392,0
ENSDARG00000005394,54
ENSDARG00000005397,70
ENSDARG00000005414,11
ENSDARG00000005416,79
ENSDARG00000005423,24
ENSDARG00000005425,34
ENSDARG00000005448,4
ENSDARG00000005451,343
ENSDARG00000005453,105
ENSDARG00000005454,44
ENSDARG00000005456,109
ENSDARG00000005458,63
ENSDARG00000005462,42
ENSDARG00000005463,103
ENSDARG00000005464,3
ENSDARG00000005468,93
ENSDARG00000005476,141
ENSDARG00000005479,447
ENSDARG00000005481,40
ENSDARG00000005482,346
ENSDARG00000005485,66
ENSDARG00000005500,20
ENSDARG00000005510,3
ENSDARG00000005513,1614
ENSDARG00000005518,10
ENSDARG00000005522,0
ENSDARG00000005525,50
ENSDARG00000005526,51
ENSDARG00000005536,141
ENSDARG00000005540,185
ENSDARG00000005541,24
ENSDARG00000005544,29
ENSDARG00000005547,13
ENSDARG00000005549,44
ENSDARG00000005551,21
ENSDARG00000005559,8
ENSDARG00000005560,100
ENSDARG00000005561,19
ENSDARG00000005565,95
ENSDARG00000005574,42
ENSDARG00000005576,345
ENSDARG00000005578,120
ENSDARG00000005586,14
ENSDARG00000005590,30
ENSDARG00000005595,2
ENSDARG00000005606,65
ENSDARG00000005612,20
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,87
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,85
ENSDARG00000005640,2
ENSDARG00000005643,25
ENSDARG00000005645,108
ENSDARG00000005648,25
ENSDARG00000005651,9
ENSDARG00000005652,204
ENSDARG00000005670,41
ENSDARG00000005673,7
ENSDARG00000005675,62
ENSDARG00000005679,13
ENSDARG00000005690,50
ENSDARG00000005699,60
ENSDARG00000005704,97
ENSDARG00000005713,44
ENSDARG00000005716,45
ENSDARG00000005738,13
ENSDARG00000005739,35
ENSDARG00000005749,31
ENSDARG00000005754,400
ENSDARG00000005762,52
ENSDARG00000005772,27
ENSDARG00000005774,212
ENSDARG00000005775,289
ENSDARG00000005776,16
ENSDARG00000005780,0
ENSDARG00000005783,33
ENSDARG00000005786,31
ENSDARG00000005789,34
ENSDARG00000005791,921
ENSDARG00000005799,25
ENSDARG00000005800,45
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,97
ENSDARG00000005827,149
ENSDARG00000005828,9
ENSDARG00000005834,75
ENSDARG00000005840,140
ENSDARG00000005841,59
ENSDARG00000005842,26
ENSDARG00000005853,10
ENSDARG00000005861,303
ENSDARG00000005865,0
ENSDARG00000005867,87
ENSDARG00000005870,47
ENSDARG00000005883,35
ENSDARG00000005891,108
ENSDARG00000005894,9
ENSDARG00000005897,24
ENSDARG00000005908,47
ENSDARG00000005913,16
ENSDARG00000005915,149
ENSDARG00000005916,15
ENSDARG00000005924,218
ENSDARG00000005926,65
ENSDARG00000005927,73
ENSDARG00000005941,143
ENSDARG00000005942,1
ENSDARG00000005943,19
ENSDARG00000005945,97
ENSDARG00000005948,13
ENSDARG00000005972,8
ENSDARG00000005980,75
ENSDARG00000005989,62
ENSDARG00000005993,9
ENSDARG00000006003,31
ENSDARG00000006008,117
ENSDARG00000006010,38
ENSDARG00000006011,41
ENSDARG00000006019,187
ENSDARG00000006025,29
ENSDARG00000006029,26
ENSDARG00000006031,545
ENSDARG00000006038,39
ENSDARG00000006040,23
ENSDARG00000006044,9
ENSDARG00000006052,23
ENSDARG00000006060,219
ENSDARG00000006062,154
ENSDARG00000006065,1
ENSDARG00000006074,16
ENSDARG00000006079,6
ENSDARG00000006092,475
ENSDARG00000006093,3
ENSDARG00000006094,170
ENSDARG00000006109,0
ENSDARG00000006110,6
ENSDARG00000006112,79
ENSDARG00000006120,86
ENSDARG00000006124,278
ENSDARG00000006125,102
ENSDARG00000006128,142
ENSDARG00000006137,12
ENSDARG00000006151,4
ENSDARG00000006169,59
ENSDARG00000006174,4
ENSDARG00000006181,40
ENSDARG00000006192,86
ENSDARG00000006196,43
ENSDARG00000006200,742
ENSDARG00000006202,120
ENSDARG00000006206,13
ENSDARG00000006207,9
ENSDARG00000006215,215
ENSDARG00000006219,123
ENSDARG00000006220,367
ENSDARG00000006225,132
ENSDARG00000006235,50
ENSDARG00000006240,32
ENSDARG00000006242,433
ENSDARG00000006251,77
ENSDARG00000006253,39
ENSDARG00000006257,205
ENSDARG00000006260,615
ENSDARG00000006266,133
ENSDARG00000006272,58
ENSDARG00000006279,22
ENSDARG00000006283,190
ENSDARG00000006288,23
ENSDARG00000006290,44
ENSDARG00000006292,6
ENSDARG00000006299,52
ENSDARG00000006300,25
ENSDARG00000006301,87
ENSDARG00000006307,36
ENSDARG00000006308,8
ENSDARG00000006314,324
ENSDARG00000006316,781
ENSDARG00000006332,100
ENSDARG00000006341,5
ENSDARG00000006345,20
ENSDARG00000006350,0
ENSDARG00000006353,76
ENSDARG00000006356,69
ENSDARG00000006368,6
ENSDARG00000006370,103
ENSDARG00000006372,2
ENSDARG00000006383,51
ENSDARG00000006385,13
ENSDARG00000006389,105
ENSDARG00000006392,15
ENSDARG00000006395,345
ENSDARG00000006396,106
ENSDARG00000006397,116
ENSDARG00000006399,169
ENSDARG00000006408,78
ENSDARG00000006409,2
ENSDARG00000006413,82
ENSDARG00000006420,163
ENSDARG00000006422,53
ENSDARG00000006427,871
ENSDARG00000006434,29
ENSDARG00000006447,4
ENSDARG00000006456,20
ENSDARG00000006467,7
ENSDARG00000006468,8
ENSDARG00000006474,0
ENSDARG00000006477,44
ENSDARG00000006487,230
ENSDARG00000006491,34
ENSDARG00000006494,36
ENSDARG00000006497,250
ENSDARG00000006501,0
ENSDARG00000006508,49
ENSDARG00000006514,65
ENSDARG00000006522,13
ENSDARG00000006524,351
ENSDARG00000006526,1218
ENSDARG00000006527,113
ENSDARG00000006544,10
ENSDARG00000006545,38
ENSDARG00000006546,46
ENSDARG00000006553,29
ENSDARG00000006560,0
ENSDARG00000006566,113
ENSDARG00000006567,0
ENSDARG00000006568,5
ENSDARG00000006577,18
ENSDARG00000006580,0
ENSDARG00000006584,174
ENSDARG00000006585,17
ENSDARG00000006588,30
ENSDARG00000006598,16
ENSDARG00000006600,84
ENSDARG00000006601,52
ENSDARG00000006602,6
ENSDARG00000006603,135
ENSDARG00000006604,25
ENSDARG00000006607,4
ENSDARG00000006609,60
ENSDARG00000006615,51
ENSDARG00000006617,38
ENSDARG00000006621,87
ENSDARG00000006624,52
ENSDARG00000006636,40
ENSDARG00000006639,19
ENSDARG00000006640,14
ENSDARG00000006642,18
ENSDARG00000006666,0
ENSDARG00000006672,36
ENSDARG00000006677,61
ENSDARG00000006678,2
ENSDARG00000006683,48
ENSDARG00000006691,740
ENSDARG00000006712,25
ENSDARG00000006719,100
ENSDARG00000006747,104
