GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0004860	6	protein kinase inhibitor activity	13	27	2	1	1	1	1	0	2	0	0	114	27	18810	0.84957	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0004864	6	protein phosphatase inhibitor activity	12	29	2	2	0	2	2	2	2	0	0	114	29	18808	0.83937	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0004865	7	protein serine/threonine phosphatase inhibitor activity	3	10	1	1	0	1	1	1	1	0	0	114	10	18827	0.94143	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0004866	6	endopeptidase inhibitor activity	60	124	3	3	1	3	3	3	3	1	1	113	123	18714	0.82866	0.52793	0.52793	0.81	447800	serpinf1	ENSDARG00000069048		0.514936	0.514936	0.514936		0.514936		0.279927	0.279927	0.279927		0.2799269999999999		0.947245	0.947245	0.947245		0.947245						0.514936	0.279927	0.947245	0	1	0															1	447800	ENSDARG00000069048	0.514936	0.514936		0.279927	0.279927		0.947245	0.947245		0.514936	0.279927	0.947245	0						Linear,1(1)	1.7522759437561035	1.7522759437561035	1.7522759437561035	1.7522759437561035	0.0	1.7522759437561035	0.514936	0.514936	0.279927	0.279927	0.947245	0.947245	DOWN	0.0	1.0	0.0	
GO:0004867	7	serine-type endopeptidase inhibitor activity	36	82	2	2	1	2	2	2	2	1	1	113	81	18756	0.91263	0.39093	0.39093	1.22	447800	serpinf1	ENSDARG00000069048		0.514936	0.514936	0.514936		0.514936		0.279927	0.279927	0.279927		0.2799269999999999		0.947245	0.947245	0.947245		0.947245						0.514936	0.279927	0.947245	0	1	0															1	447800	ENSDARG00000069048	0.514936	0.514936		0.279927	0.279927		0.947245	0.947245		0.514936	0.279927	0.947245	0						Linear,1(1)	1.7522759437561035	1.7522759437561035	1.7522759437561035	1.7522759437561035	0.0	1.7522759437561035	0.514936	0.514936	0.279927	0.279927	0.947245	0.947245	DOWN	0.0	1.0	0.0	
GO:0004879	4	nuclear receptor activity	22	68	1	1	1	1	1	1	1	1	1	113	67	18770	0.93678	0.33703	0.33703	1.47	30418	nr2f1a	ENSDARG00000052695		0.553999	0.553999	0.553999		0.553999		0.290036	0.290036	0.290036		0.290036		1.05819	1.05819	1.05819		1.05819						0.553999	0.290036	1.05819	1	0	1	30418	ENSDARG00000052695	0.553999	0.553999		0.290036	0.290036		1.05819	1.05819		0.553999	0.290036	1.05819	0															0						Linear,1(1)	1.5768914222717285	1.5768914222717285	1.5768914222717285	1.5768914222717285	0.0	1.5768914222717285	0.553999	0.553999	0.290036	0.290036	1.05819	1.05819	UP	1.0	0.0	0.0	
GO:0004888	4	transmembrane signaling receptor activity	106	1048	4	4	2	3	3	3	4	1	1	113	1047	17790	0.011539	0.9985	0.021817	0.095	553359	acvr2aa	ENSDARG00000011188		0.565074	0.565074	0.565074		0.565074		0.292663	0.292663	0.292663		0.292663		1.09105	1.09105	1.09105		1.09105						0.565074	0.292663	1.09105	0	1	0															1	553359	ENSDARG00000011188	0.565074	0.565074		0.292663	0.292663		1.09105	1.09105		0.565074	0.292663	1.09105	0						Linear,1(1)	1.754597783088684	1.754597783088684	1.754597783088684	1.754597783088684	0.0	1.754597783088684	0.565074	0.565074	0.292663	0.292663	1.09105	1.09105	DOWN	0.0	1.0	0.0	
GO:0004930	5	G protein-coupled receptor activity	29	707	1	1	0	1	1	1	1	0	0	114	707	18130	0.012938	1.0	0.023199	0.0																														0	0	0															0															0																							
GO:0004970	8	ionotropic glutamate receptor activity	8	28	2	2	1	1	1	1	2	0	0	114	28	18809	0.84445	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005085	6	guanyl-nucleotide exchange factor activity	54	169	2	2	0	2	2	2	2	0	0	114	169	18668	0.35906	1.0	0.62945	0.0																														0	0	0															0															0																							
GO:0005096	5	GTPase activator activity	113	356	4	4	1	3	3	3	4	0	0	114	356	18481	0.11436	1.0	0.28154	0.0																														0	0	0															0															0																							
GO:0005102	4	signaling receptor binding	174	776	10	9	7	4	4	3	10	3	3	111	773	18064	0.3084	0.85093	0.63296	0.39	751721;436730;30211	cort;egfl6;pyya	ENSDARG00000031649;ENSDARG00000045958;ENSDARG00000053449		0.24852956	0.332783	0.00638868	0.21290759924056443	0.22981893745592288	0.2333989917240004	0.15284453	0.213088	0.00157959	0.13190008671681266	0.13871125304909376	0.14266764639387952	0.40762366666666666	0.519713	0.025839	0.33989639831179935	0.3847893477450842	0.37715808185098376					0.00638868;0.332783;0.406417	0.00157959;0.213088;0.243866	0.025839;0.519713;0.677319	1	2	1	30211	ENSDARG00000053449	0.406417	0.406417		0.243866	0.243866		0.677319	0.677319		0.406417	0.243866	0.677319	2	751721;436730	ENSDARG00000031649;ENSDARG00000045958	0.16958584	0.16958584	0.230795637012772	0.107333795	0.107333795	0.1495590309889846	0.272776	0.272776	0.3492216544517249	0.00638868;0.332783	0.00157959;0.213088	0.025839;0.519713	0						Exp 5,1(0.34);Linear,2(0.67)	1.994492811070646	6.0171602964401245	1.7203654050827026	2.2095947265625	0.2545890475121891	2.087200164794922	0.007601930921248584	0.48945718907875135	0.0035855308787099416	0.30210352912129007	0.02299468362533963	0.7922526497079938	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0005125	6	cytokine activity	11	151	1	1	0	1	1	0	1	0	0	114	151	18686	0.40063	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005178	4	integrin binding	17	44	1	1	1	1	1	1	1	1	1	113	43	18794	0.97121	0.2334	0.2334	2.27	436730	egfl6	ENSDARG00000045958		0.332783	0.332783	0.332783		0.332783		0.213088	0.213088	0.213088		0.213088		0.519713	0.519713	0.519713		0.519713						0.332783	0.213088	0.519713	0	1	0															1	436730	ENSDARG00000045958	0.332783	0.332783		0.213088	0.213088		0.519713	0.519713		0.332783	0.213088	0.519713	0						Linear,1(1)	2.087200164794922	2.087200164794922	2.087200164794922	2.087200164794922	0.0	2.087200164794922	0.332783	0.332783	0.213088	0.213088	0.519713	0.519713	DOWN	0.0	1.0	0.0	
GO:0005179	6	hormone activity	20	124	3	2	2	2	2	2	3	2	2	112	122	18715	0.96108	0.17134	0.17134	1.61	751721;30211	cort;pyya	ENSDARG00000031649;ENSDARG00000053449		0.20640283999999998	0.20640283999999998	0.00638868	0.2828627377386622	0.214341506156938	0.2826398477927495	0.122722795	0.122722795	0.00157959	0.17132236350034416	0.12753103188521106	0.17118736504618393	0.351579	0.351579	0.025839	0.46066592580741206	0.364507790211458	0.46030293065256084					0.00638868;0.406417	0.00157959;0.243866	0.025839;0.677319	1	1	1	30211	ENSDARG00000053449	0.406417	0.406417		0.243866	0.243866		0.677319	0.677319		0.406417	0.243866	0.677319	1	751721	ENSDARG00000031649	0.00638868	0.00638868		0.00157959	0.00157959		0.025839	0.025839		0.00638868	0.00157959	0.025839	0						Exp 5,1(0.5);Linear,1(0.5)	1.9496949317345262	3.9299601316452026	1.7203654050827026	2.2095947265625	0.3459373707736582	1.9649800658226013	-0.18562491359999997	0.5984305936	-0.11471788679999996	0.3601634768	-0.28687139999999994	0.9900294000000001	CONFLICT	0.5	0.5	0.0	
GO:0005184	7	neuropeptide hormone activity	8	30	2	1	1	1	1	1	2	1	1	113	29	18808	0.98602	0.16569	0.16569	3.33	30211	pyya	ENSDARG00000053449		0.406417	0.406417	0.406417		0.406417		0.243866	0.243866	0.243866		0.243866		0.677319	0.677319	0.677319		0.677319						0.406417	0.243866	0.677319	1	0	1	30211	ENSDARG00000053449	0.406417	0.406417		0.243866	0.243866		0.677319	0.677319		0.406417	0.243866	0.677319	0															0						Linear,1(1)	1.7203654050827026	1.7203654050827026	1.7203654050827026	1.7203654050827026	0.0	1.7203654050827026	0.406417	0.406417	0.243866	0.243866	0.677319	0.677319	UP	1.0	0.0	0.0	
GO:0005198	2	structural molecule activity	318	478	34	28	6	13	13	11	34	3	3	111	475	18362	0.67559	0.55154	0.76531	0.63	664718;393922;393882	krt1-19d;psmd13;tubg1	ENSDARG00000023082;ENSDARG00000016239;ENSDARG00000015610		0.46381200000000006	0.394791	0.340005	0.16922575051392136	0.3836831613760223	0.1138234404752857	0.25526766666666667	0.239496	0.215245	0.04981750168699073	0.23021934583641682	0.034924262914223764	0.8580010000000001	0.650784	0.537079	0.4609016264312805	0.6465989705129491	0.3045837109315567					0.65664;0.394791;0.340005	0.311062;0.239496;0.215245	1.38614;0.650784;0.537079	3	0	3	664718;393922;393882	ENSDARG00000023082;ENSDARG00000016239;ENSDARG00000015610	0.46381200000000006	0.394791	0.16922575051392136	0.25526766666666667	0.239496	0.04981750168699073	0.8580010000000001	0.650784	0.4609016264312805	0.65664;0.394791;0.340005	0.311062;0.239496;0.215245	1.38614;0.650784;0.537079	0															0						Linear,3(1)	1.7698129841536596	5.35297167301178	1.503896713256836	2.0578413009643555	0.27703692936278845	1.7912336587905884	0.2723150360784631	0.6553089639215369	0.19889385656836264	0.3116414767649707	0.3364417109435288	1.3795602890564713	UP	1.0	0.0	0.0	
GO:0005200	3	structural constituent of cytoskeleton	26	35	2	2	1	1	1	1	2	1	1	113	34	18803	0.98125	0.19052	0.19052	2.86	393882	tubg1	ENSDARG00000015610		0.340005	0.340005	0.340005		0.340005		0.215245	0.215245	0.215245		0.215245		0.537079	0.537079	0.537079		0.537079						0.340005	0.215245	0.537079	1	0	1	393882	ENSDARG00000015610	0.340005	0.340005		0.215245	0.215245		0.537079	0.537079		0.340005	0.215245	0.537079	0															0						Linear,1(1)	1.7912336587905884	1.7912336587905884	1.7912336587905884	1.7912336587905884	0.0	1.7912336587905884	0.340005	0.340005	0.215245	0.215245	0.537079	0.537079	UP	1.0	0.0	0.0	
GO:0005201	3	extracellular matrix structural constituent	32	79	2	2	1	0	0	0	2	0	0	114	79	18758	0.62024	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005212	3	structural constituent of eye lens	39	64	20	15	0	5	5	4	20	0	0	114	64	18773	0.67923	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005215	2	transporter activity	348	1186	24	21	14	18	18	15	24	6	6	108	1180	17657	0.42402	0.72538	0.84596	0.51	564344;445140;405895;334466;327439;322811	abca3b;mipa;tomm40l;atp13a1;slc30a7;atp6v0d1	ENSDARG00000100524;ENSDARG00000037285;ENSDARG00000036721;ENSDARG00000029931;ENSDARG00000019998;ENSDARG00000069090		0.21115299500000004	0.19944935	0.00108339	0.22776002398419976	0.20831432801832905	0.23317128183309305	0.12506272916666666	0.121908945	3.48306E-4	0.13429164142531558	0.12223674899571073	0.1368842360401379	0.3583333416666667	0.3277551	0.00336985	0.3857312376354972	0.3572579645282134	0.39627702977421886					0.388857;0.00108339;0.398932;0.00279388;0.46521;0.0100417	0.23621;3.48306E-4;0.240713;5.08179E-4;0.264989;0.00760789	0.64015;0.00336985;0.661149;0.0153602;0.816717;0.013254	3	3	3	405895;334466;327439	ENSDARG00000036721;ENSDARG00000029931;ENSDARG00000019998	0.2889786266666667	0.398932	0.2500489456876356	0.16873672633333334	0.240713	0.14619495253740014	0.4977420666666667	0.661149	0.4249347592544217	0.398932;0.00279388;0.46521	0.240713;5.08179E-4;0.264989	0.661149;0.0153602;0.816717	3	564344;445140;322811	ENSDARG00000100524;ENSDARG00000037285;ENSDARG00000069090	0.13332736333333334	0.0100417	0.22134048260714315	0.081388732	0.00760789	0.13412827501615435	0.21892461666666665	0.013254	0.36482535791600457	0.388857;0.00108339;0.0100417	0.23621;3.48306E-4;0.00760789	0.64015;0.00336985;0.013254	0						Exp 5,2(0.34);Hill,1(0.17);Linear,3(0.5)	1.7652662330993445	10.660459160804749	1.5340977907180786	2.1492691040039062	0.22575108457379756	1.7294042110443115	0.028907019761986313	0.39339897023801373	0.01760703641714316	0.23251842191619015	0.04968406971399114	0.6669826136193422	CONFLICT	0.5	0.5	0.0	
GO:0005216	5	ion channel activity	76	407	4	3	2	3	3	2	4	0	0	114	407	18430	0.083536	1.0	0.18276	0.0																														0	0	0															0															0																							
GO:0005230	7	extracellular ligand-gated ion channel activity	20	88	2	2	1	1	1	1	2	0	0	114	88	18749	0.58732	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005244	5	voltage-gated ion channel activity	30	190	2	1	1	2	2	1	2	0	0	114	190	18647	0.31595	1.0	0.63302	0.0																														0	0	0															0															0																							
GO:0005249	7	voltage-gated potassium channel activity	6	99	1	0	0	1	1	1	1	0	0	114	99	18738	0.54942	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005253	6	anion channel activity	20	67	1	1	1	1	1	0	1	0	0	114	67	18770	0.667	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005254	7	chloride channel activity	16	61	1	1	1	1	1	0	1	0	0	114	61	18776	0.69167	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005261	6	cation channel activity	53	323	2	1	1	1	1	1	2	0	0	114	323	18514	0.14006	1.0	0.27063	0.0																														0	0	0															0															0																							
GO:0005267	7	potassium channel activity	9	124	2	1	1	1	1	1	2	0	0	114	124	18713	0.47207	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005272	7	sodium channel activity	5	30	1	1	1	0	0	0	1	0	0	114	30	18807	0.83431	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005290	5	L-histidine transmembrane transporter activity	2	3	1	0	0	1	1	1	1	0	0	114	3	18834	0.98206	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005310	6	dicarboxylic acid transmembrane transporter activity	6	24	1	1	1	0	0	0	1	0	0	114	24	18813	0.86511	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005313	7	L-glutamate transmembrane transporter activity	6	12	1	1	1	0	0	0	1	0	0	114	12	18825	0.93014	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005319	3	lipid transporter activity	33	105	2	2	1	2	2	2	2	1	1	113	104	18733	0.8683	0.47022	0.47022	0.95	564344	abca3b	ENSDARG00000100524		0.388857	0.388857	0.388857		0.388857		0.23621	0.23621	0.23621		0.23621		0.64015	0.64015	0.64015		0.64015						0.388857	0.23621	0.64015	0	1	0															1	564344	ENSDARG00000100524	0.388857	0.388857		0.23621	0.23621		0.64015	0.64015		0.388857	0.23621	0.64015	0						Linear,1(1)	1.9133206605911255	1.9133206605911255	1.9133206605911255	1.9133206605911255	0.0	1.9133206605911255	0.388857	0.388857	0.23621	0.23621	0.64015	0.64015	DOWN	0.0	1.0	0.0	
GO:0005324	4	long-chain fatty acid transporter activity	3	9	1	1	0	1	1	1	1	0	0	114	9	18828	0.94713	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005342	4	organic acid transmembrane transporter activity	43	131	4	3	2	3	3	2	4	0	0	114	131	18706	0.45242	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005372	5	water transmembrane transporter activity	7	14	2	2	1	2	2	2	2	1	1	113	13	18824	0.99689	0.081029	0.081029	7.14	445140	mipa	ENSDARG00000037285		0.00108339	0.00108339	0.00108339		0.00108339		3.48306E-4	3.48306E-4	3.48306E-4		3.48306E-4		0.00336985	0.00336985	0.00336985		0.00336985		0.0	0.00108339			0.00108339	3.48306E-4	0.00336985	0	1	0															1	445140	ENSDARG00000037285	0.00108339	0.00108339		3.48306E-4	3.48306E-4		0.00336985	0.00336985		0.00108339	3.48306E-4	0.00336985	0						Hill,1(1)	1.6818559169769287	1.6818559169769287	1.6818559169769287	1.6818559169769287	0.0	1.6818559169769287	0.00108339	0.00108339	3.48306E-4	3.48306E-4	0.00336985	0.00336985	DOWN	0.0	1.0	0.0	
GO:0005385	8	zinc ion transmembrane transporter activity	7	18	1	1	1	1	1	1	1	1	1	113	17	18820	0.99485	0.10296	0.10296	5.56	327439	slc30a7	ENSDARG00000019998		0.46521	0.46521	0.46521		0.46521		0.264989	0.264989	0.264989		0.264989		0.816717	0.816717	0.816717		0.8167169999999999		0.0	0.46521			0.46521	0.264989	0.816717	1	0	1	327439	ENSDARG00000019998	0.46521	0.46521		0.264989	0.264989		0.816717	0.816717		0.46521	0.264989	0.816717	0															0						Linear,1(1)	2.1492691040039062	2.1492691040039062	2.1492691040039062	2.1492691040039062	0.0	2.1492691040039062	0.46521	0.46521	0.264989	0.264989	0.816717	0.816717	UP	1.0	0.0	0.0	
GO:0005484	4	SNAP receptor activity	21	47	2	1	0	2	2	2	2	0	0	114	47	18790	0.75282	1.0	1.0	0.0																														0	0	0															0															0																							
