Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: DES_DeSeq_normDataF2
Work Source: DES_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:35.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3950
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0007189	7	adenylate cyclase-activating G protein-coupled receptor signaling pathway	31	115	1	0	0	1	1	1	1	0	0	127	115	18709	0.46042	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007193	7	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	12	47	2	1	1	1	1	1	2	0	0	127	47	18777	0.72876	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007194	7	negative regulation of adenylate cyclase activity	3	8	1	0	0	1	1	1	1	0	0	127	8	18816	0.94762	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007195	6	adenylate cyclase-inhibiting dopamine receptor signaling pathway	2	7	1	0	0	1	1	1	1	0	0	127	7	18817	0.95402	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007200	6	phospholipase C-activating G protein-coupled receptor signaling pathway	11	43	2	1	1	2	2	2	2	1	1	126	42	18782	0.96635	0.25133	0.25133	2.33	445297	gna14	ENSDARG00000035178		5.96887	5.96887	5.96887		5.96887		1.67638	1.67638	1.67638		1.67638		21.2525	21.2525	21.2525		21.2525						5.96887	1.67638	21.2525	0	1	0															1	445297	ENSDARG00000035178	5.96887	5.96887		1.67638	1.67638		21.2525	21.2525		5.96887	1.67638	21.2525	0						Exp 3,1(1)	6.056297302246094	6.056297302246094	6.056297302246094	6.056297302246094	0.0	6.056297302246094	5.96887	5.96887	1.67638	1.67638	21.2525	21.2525	DOWN	0.0	1.0	0.0	
GO:0007204	11	positive regulation of cytosolic calcium ion concentration	31	116	2	0	0	2	2	2	2	0	0	127	116	18708	0.45732	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007212	5	dopamine receptor signaling pathway	13	24	2	1	1	2	2	2	2	1	1	126	23	18801	0.98883	0.14911	0.14911	4.17	445297	gna14	ENSDARG00000035178		5.96887	5.96887	5.96887		5.96887		1.67638	1.67638	1.67638		1.67638		21.2525	21.2525	21.2525		21.2525						5.96887	1.67638	21.2525	0	1	0															1	445297	ENSDARG00000035178	5.96887	5.96887		1.67638	1.67638		21.2525	21.2525		5.96887	1.67638	21.2525	0						Exp 3,1(1)	6.056297302246094	6.056297302246094	6.056297302246094	6.056297302246094	0.0	6.056297302246094	5.96887	5.96887	1.67638	1.67638	21.2525	21.2525	DOWN	0.0	1.0	0.0	
GO:0007217	6	tachykinin receptor signaling pathway	4	5	1	1	0	1	1	1	1	0	0	127	5	18819	0.96694	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007218	6	neuropeptide signaling pathway	28	74	2	2	0	2	2	2	2	0	0	127	74	18750	0.60741	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007219	6	Notch signaling pathway	53	75	4	3	2	4	4	4	4	2	2	125	73	18751	0.98602	0.090181	0.090181	2.67	101887161;553553	tet2;cfd	ENSDARG00000076928;ENSDARG00000039579		52.0058	52.0058	45.478	9.231703292459123	48.894014114391055	8.11528945166167	27.94495	27.94495	26.1838	2.490642215373403	27.10541421268418	2.189442387602893	97.16284999999999	97.16284999999999	78.9897	25.700715201040644	88.49975498068964	22.59266100347186					45.478;58.5336	26.1838;29.7061	78.9897;115.336	0	2	0															2	101887161;553553	ENSDARG00000076928;ENSDARG00000039579	52.0058	52.0058	9.231703292459123	27.94495	27.94495	2.490642215373403	97.16284999999999	97.16284999999999	25.700715201040644	45.478;58.5336	26.1838;29.7061	78.9897;115.336	0						Linear,2(1)	2.003076045322198	4.071580290794373	1.672296166419983	2.3992841243743896	0.5140581149105217	2.0357901453971863	39.211312	64.800288	24.493096	31.396803999999996	61.54347599999999	132.78222399999999	DOWN	0.0	1.0	0.0	
GO:0007223	9	Wnt signaling pathway, calcium modulating pathway	4	5	1	0	0	1	1	1	1	0	0	127	5	18819	0.96694	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007224	6	smoothened signaling pathway	26	42	1	1	1	0	0	0	1	0	0	127	42	18782	0.75373	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007249	6	I-kappaB kinase/NF-kappaB signaling	10	15	1	1	0	1	1	1	1	0	0	127	15	18809	0.90403	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007254	8	JNK cascade	7	9	1	1	1	0	0	0	1	0	0	127	9	18815	0.94127	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007264	6	small GTPase mediated signal transduction	122	174	11	8	7	9	9	9	11	7	7	120	167	18657	0.99998	1.7275E-4	1.7275E-4	4.02	100005849;751645;553656;503735;403031;393643;80963	rhov;rnd2;hrasb;eps8l1a;rab4a;phactr4b;rnd3a	ENSDARG00000070434;ENSDARG00000070735;ENSDARG00000005651;ENSDARG00000057984;ENSDARG00000019144;ENSDARG00000032221;ENSDARG00000076799		52.80254657142858	57.4944	0.201926	27.99293737357184	52.45770171848007	22.566943830959847	24.15239925714286	27.2172	0.0364948	11.346956876371323	25.132318864047715	9.205938493415882	119.42277857142858	112.061	1.11725	77.38612414642915	113.34937670482235	64.47303539717281					89.3983;60.6068;41.759;57.4944;0.201926;48.1458;72.0116	33.4223;22.0961;24.7404;29.4983;0.0364948;27.2172;32.056	239.123;166.237;70.4846;112.061;1.11725;85.1676;161.769	3	4	3	751645;553656;393643	ENSDARG00000070735;ENSDARG00000005651;ENSDARG00000032221	50.17053333333333	48.1458	9.5856429107981	24.684566666666665	24.7404	2.5610065059139266	107.29639999999999	85.1676	51.569306457620726	60.6068;41.759;48.1458	22.0961;24.7404;27.2172	166.237;70.4846;85.1676	4	100005849;503735;403031;80963	ENSDARG00000070434;ENSDARG00000057984;ENSDARG00000019144;ENSDARG00000076799	54.7765565	64.753	38.65009191420165	23.7532737	30.77715	15.894613995333767	128.5175625	136.91500000000002	99.73444569588595	89.3983;57.4944;0.201926;72.0116	33.4223;29.4983;0.0364948;32.056	239.123;112.061;1.11725;161.769	0						Hill,1(0.15);Linear,6(0.86)	Infinity	Infinity	1.9823315143585205	Infinity	NaN	4.171412944793701	32.0650883595591	73.54000478329804	15.746455968112071	32.55834254617364	62.09433553421439	176.75122160864277	CONFLICT	0.42857142857142855	0.5714285714285714	0.0	
GO:0007265	7	Ras protein signal transduction	74	99	7	5	5	6	6	6	7	5	5	122	94	18730	0.99995	5.4007E-4	5.4007E-4	5.05	100005849;553656;503735;403031;393643	rhov;hrasb;eps8l1a;rab4a;phactr4b	ENSDARG00000070434;ENSDARG00000005651;ENSDARG00000057984;ENSDARG00000019144;ENSDARG00000032221		47.39988520000001	48.1458	0.201926	32.11615404330654	46.215587037298	24.705507992321625	22.982938960000002	27.2172	0.0364948	13.219182310708534	24.173615169803558	10.655861911542422	101.59069000000001	85.1676	1.11725	87.11627653759945	90.97973793190074	66.20098071046417	3.5	73.44635			89.3983;41.759;57.4944;0.201926;48.1458	33.4223;24.7404;29.4983;0.0364948;27.2172	239.123;70.4846;112.061;1.11725;85.1676	2	3	2	553656;393643	ENSDARG00000005651;ENSDARG00000032221	44.9524	44.9524	4.516149590082345	25.9788	25.9788	1.7513620756427737	77.8261	77.8261	10.382448868162125	41.759;48.1458	24.7404;27.2172	70.4846;85.1676	3	100005849;503735;403031	ENSDARG00000070434;ENSDARG00000057984;ENSDARG00000019144	49.031542	57.4944	45.196385450974866	20.985698266666667	29.4983	18.248322893237315	117.43374999999999	112.061	119.09380374388711	89.3983;57.4944;0.201926	33.4223;29.4983;0.0364948	239.123;112.061;1.11725	0						Hill,1(0.2);Linear,4(0.8)	Infinity	Infinity	1.9823315143585205	Infinity	NaN	4.171412944793701	19.248834982258252	75.55093541774175	11.395814780546845	34.570063139453154	25.22990681638099	177.951473183619	DOWN	0.4	0.6	0.0	
GO:0007266	8	Rho protein signal transduction	35	46	3	3	3	3	3	3	3	3	3	124	43	18781	0.99975	0.0036158	0.0036158	6.52	100005849;503735;393643	rhov;eps8l1a;phactr4b	ENSDARG00000070434;ENSDARG00000057984;ENSDARG00000032221		65.01283333333333	57.4944	48.1458	21.62954735780048	56.463357033794495	18.099564826849182	30.045933333333334	29.4983	27.2172	3.1385893651978742	28.631233755037343	2.767990001468892	145.4505333333333	112.061	85.1676	82.22962969303302	114.71993809970199	67.52838615268242	1.5	73.44635			89.3983;57.4944;48.1458	33.4223;29.4983;27.2172	239.123;112.061;85.1676	1	2	1	393643	ENSDARG00000032221	48.1458	48.1458		27.2172	27.2172		85.1676	85.1676		48.1458	27.2172	85.1676	2	100005849;503735	ENSDARG00000070434;ENSDARG00000057984	73.44635	73.44635	22.55946403629755	31.4603	31.4603	2.7746870093760347	175.59199999999998	175.59199999999998	89.84640183112509	89.3983;57.4944	33.4223;29.4983	239.123;112.061	0						Linear,3(1)	3.352568941658287	10.937031984329224	1.9823315143585205	5.496060371398926	1.764315678705074	3.4586400985717773	40.53669635396065	89.48897031270602	26.494285120182838	33.59758154648383	52.39894760960708	238.50211905705953	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0007267	3	cell-cell signaling	115	277	6	6	2	5	5	5	6	1	1	126	276	18548	0.44364	0.84684	1.0	0.36	795492	cacnb2a	ENSDARG00000099045		0.14061	0.14061	0.14061		0.14061		0.0314778	0.0314778	0.0314778		0.0314778		0.628103	0.628103	0.628103		0.628103						0.14061	0.0314778	0.628103	1	0	1	795492	ENSDARG00000099045	0.14061	0.14061		0.0314778	0.0314778		0.628103	0.628103		0.14061	0.0314778	0.628103	0															0						Hill,1(1)	6.015322685241699	6.015322685241699	6.015322685241699	6.015322685241699	0.0	6.015322685241699	0.14061	0.14061	0.0314778	0.0314778	0.628103	0.628103	UP	1.0	0.0	0.0	
GO:0007268	7	chemical synaptic transmission	80	198	4	4	2	3	3	3	4	1	1	126	197	18627	0.61634	0.73772	1.0	0.51	795492	cacnb2a	ENSDARG00000099045		0.14061	0.14061	0.14061		0.14061		0.0314778	0.0314778	0.0314778		0.0314778		0.628103	0.628103	0.628103		0.628103						0.14061	0.0314778	0.628103	1	0	1	795492	ENSDARG00000099045	0.14061	0.14061		0.0314778	0.0314778		0.628103	0.628103		0.14061	0.0314778	0.628103	0															0						Hill,1(1)	6.015322685241699	6.015322685241699	6.015322685241699	6.015322685241699	0.0	6.015322685241699	0.14061	0.14061	0.0314778	0.0314778	0.628103	0.628103	UP	1.0	0.0	0.0	
GO:0007272	3	ensheathment of neurons	36	48	3	3	1	3	3	3	3	1	1	126	47	18777	0.95886	0.27614	0.27614	2.08	767657	abhd12	ENSDARG00000071004		84.515	84.515	84.515		84.515		33.067	33.067	33.067		33.067		216.009	216.009	216.009		216.009						84.515	33.067	216.009	0	1	0															1	767657	ENSDARG00000071004	84.515	84.515		33.067	33.067		216.009	216.009		84.515	33.067	216.009	0						Linear,1(1)	2.24393630027771	2.24393630027771	2.24393630027771	2.24393630027771	0.0	2.24393630027771	84.515	84.515	33.067	33.067	216.009	216.009	DOWN	0.0	1.0	0.0	
GO:0007275	3	multicellular organism development	534	758	23	13	7	16	16	13	23	2	2	125	756	18068	0.1123	0.96515	0.24916	0.26	393643;30399	phactr4b;tbxta	ENSDARG00000032221;ENSDARG00000101576		52.40265	52.40265	48.1458	6.020095002987893	51.73112798535117	5.944717000218246	28.250549999999997	28.250549999999997	27.2172	1.4613775846782637	28.08753808418493	1.4430795804822225	97.3973	97.3973	85.1676	17.295407603754224	95.46805354251363	17.078850675398442					48.1458;56.6595	27.2172;29.2839	85.1676;109.627	2	0	2	393643;30399	ENSDARG00000032221;ENSDARG00000101576	52.40265	52.40265	6.020095002987893	28.250549999999997	28.250549999999997	1.4613775846782637	97.3973	97.3973	17.295407603754224	48.1458;56.6595	27.2172;29.2839	85.1676;109.627	0															0						Linear,2(1)	4.621897921392008	9.63503885269165	3.4586400985717773	6.176398754119873	1.921745574966493	4.817519426345825	44.059224	60.746076	26.225183999999995	30.275916	73.427088	121.367512	UP	1.0	0.0	0.0	
GO:0007276	4	gamete generation	30	75	4	3	1	2	2	2	4	0	0	127	75	18749	0.60333	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007281	4	germ cell development	15	42	1	1	1	1	1	1	1	1	1	126	41	18783	0.96778	0.24627	0.24627	2.38	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
GO:0007283	4	spermatogenesis	23	61	1	0	0	0	0	0	1	0	0	127	61	18763	0.66311	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007286	5	spermatid development	3	10	1	1	1	1	1	1	1	1	1	126	9	18815	0.99806	0.065045	0.065045	10.0	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753		0.0	64.7888	0.0	64.7888	64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
GO:0007292	5	female gamete generation	6	18	2	2	1	1	1	1	2	0	0	127	18	18806	0.88596	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007346	6	regulation of mitotic cell cycle	121	213	5	4	0	5	5	5	5	0	0	127	213	18611	0.23685	1.0	0.40874	0.0																														0	0	0															0															0																							
GO:0007368	6	determination of left/right symmetry	98	157	7	7	5	6	6	4	7	2	2	125	155	18669	0.91125	0.28354	0.28354	1.27	492516;30399	ttc36;tbxta	ENSDARG00000011693;ENSDARG00000101576		50.454750000000004	50.454750000000004	44.25	8.774841601134456	48.759114832015065	8.440822701560874	27.51325	27.51325	25.7426	2.5040772442159276	27.02936645752165	2.4087582443319886	92.8451	92.8451	76.0632	23.733190582389028	88.25893942534245	22.829774365659368					44.25;56.6595	25.7426;29.2839	76.0632;109.627	2	0	2	492516;30399	ENSDARG00000011693;ENSDARG00000101576	50.454750000000004	50.454750000000004	8.774841601134456	27.51325	27.51325	2.5040772442159276	92.8451	92.8451	23.733190582389028	44.25;56.6595	25.7426;29.2839	76.0632;109.627	0															0						Linear,2(1)	3.6522599781506275	8.336071968078613	2.1596732139587402	6.176398754119873	2.8402538676131353	4.168035984039307	38.293440000000004	62.616060000000004	24.042776	30.983724	59.952576	125.73762400000001	UP	1.0	0.0	0.0	
GO:0007369	5	gastrulation	37	51	1	1	1	0	0	0	1	0	0	127	51	18773	0.70937	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007389	3	pattern specification process	317	483	21	16	11	17	17	11	21	4	4	123	479	18345	0.7763	0.4065	0.56836	0.83	564934;492516;386762;30399	zeb2b;ttc36;apc;tbxta	ENSDARG00000078416;ENSDARG00000011693;ENSDARG00000058868;ENSDARG00000101576		47.737500000000004	50.454750000000004	29.8255	13.763387307151756	47.74743899918212	10.949303473890206	26.175275	27.51325	19.6243	4.753309347093535	26.442753284045885	3.698122699898614	87.91969999999999	92.8451	45.3296	34.144603517198284	86.80569174628029	27.604923486644747					60.215;44.25;29.8255;56.6595	30.0503;25.7426;19.6243;29.2839	120.659;76.0632;45.3296;109.627	4	0	4	564934;492516;386762;30399	ENSDARG00000078416;ENSDARG00000011693;ENSDARG00000058868;ENSDARG00000101576	47.737500000000004	50.454750000000004	13.763387307151756	26.175275	27.51325	4.753309347093535	87.91969999999999	92.8451	34.144603517198284	60.215;44.25;29.8255;56.6595	30.0503;25.7426;19.6243;29.2839	120.659;76.0632;45.3296;109.627	0															0						Linear,4(1)	2.775015895910311	12.61654782295227	1.7729029655456543	6.176398754119873	2.0370629952055435	2.3336230516433716	34.24938043899125	61.22561956100874	21.517031839848347	30.83351816015165	54.45798855314572	121.38141144685426	UP	1.0	0.0	0.0	
GO:0007399	5	nervous system development	167	228	8	5	2	8	8	7	8	2	2	125	226	18598	0.80295	0.45312	0.66699	0.88	393643;324416	phactr4b;dpysl5a	ENSDARG00000032221;ENSDARG00000011141		46.719899999999996	46.719899999999996	45.294	2.01652711858811	47.14704051089673	1.923924007829062	26.5901	26.5901	25.963	0.8868533249641007	26.777953155469064	0.8461271795426095	82.0928	82.0928	79.018	4.3484238615848465	83.01388257444789	4.148735212338524					48.1458;45.294	27.2172;25.963	85.1676;79.018	2	0	2	393643;324416	ENSDARG00000032221;ENSDARG00000011141	46.719899999999996	46.719899999999996	2.01652711858811	26.5901	26.5901	0.8868533249641007	82.0928	82.0928	4.3484238615848465	48.1458;45.294	27.2172;25.963	85.1676;79.018	0															0						Linear,2(1)	2.7090139849869024	5.580502033233643	2.1218619346618652	3.4586400985717773	0.945244904642801	2.7902510166168213	43.925135999999995	49.514663999999996	25.360984000000002	27.819215999999997	76.066192	88.11940799999999	UP	1.0	0.0	0.0	
GO:0007409	9	axonogenesis	95	113	4	2	0	4	4	4	4	0	0	127	113	18711	0.46669	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007411	5	axon guidance	171	233	15	11	5	13	13	13	15	4	4	123	229	18595	0.97958	0.071757	0.071757	1.72	796377;556743;386762;324416	sema4e;sema6e;apc;dpysl5a	ENSDARG00000052997;ENSDARG00000000189;ENSDARG00000058868;ENSDARG00000011141		44.014875	43.90295	29.8255	11.732781886769194	43.66508674779459	11.180450652589347	25.099050000000002	25.52525	19.6243	4.166755335989853	25.007097611803868	4.0212909865624225	77.811725	75.52815000000001	45.3296	28.650333087927063	76.80091796935925	27.090706734500543					42.5119;58.4281;29.8255;45.294	25.0875;29.7214;19.6243;25.963	72.0383;114.861;45.3296;79.018	4	0	4	796377;556743;386762;324416	ENSDARG00000052997;ENSDARG00000000189;ENSDARG00000058868;ENSDARG00000011141	44.014875	43.90295	11.732781886769194	25.099050000000002	25.52525	4.166755335989853	77.811725	75.52815000000001	28.650333087927063	42.5119;58.4281;29.8255;45.294	25.0875;29.7214;19.6243;25.963	72.0383;114.861;45.3296;79.018	0															0						Linear,4(1)	2.614601745036592	10.952688455581665	1.7729029655456543	3.7043297290802	0.9351982298339844	2.7377278804779053	32.51674875096616	55.513001249033834	21.015629770729934	29.182470229270063	49.7343985738315	105.88905142616849	UP	1.0	0.0	0.0	
GO:0007416	7	synapse assembly	20	29	2	2	2	2	2	2	2	2	2	125	27	18797	0.99905	0.016074	0.016074	6.9	101175706;565459	bsnb;tjp1b	ENSDARG00000079161;ENSDARG00000079374		54.046749999999996	54.046749999999996	38.3719	22.167585458163916	60.091440715792366	20.453001573016728	27.634900000000002	27.634900000000002	23.527	5.8094478928724245	29.219029034179176	5.360107762549295	107.86179999999999	107.86179999999999	62.5836	64.03304451984147	125.32242738512903	59.08031629159886	0.5	54.046749999999996			38.3719;69.7216	23.527;31.7428	62.5836;153.14	2	0	2	101175706;565459	ENSDARG00000079161;ENSDARG00000079374	54.046749999999996	54.046749999999996	22.167585458163916	27.634900000000002	27.634900000000002	5.8094478928724245	107.86179999999999	107.86179999999999	64.03304451984147	38.3719;69.7216	23.527;31.7428	62.5836;153.14	0															0						Linear,2(1)	2.093826465180629	4.223149418830872	1.8383742570877075	2.384775161743164	0.3863637849283375	2.111574709415436	23.324043999999997	84.76945599999999	19.583416000000003	35.686384000000004	19.116528000000002	196.60707199999996	UP	1.0	0.0	0.0	
GO:0007417	5	central nervous system development	73	97	2	1	0	2	2	2	2	0	0	127	97	18727	0.52002	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007420	5	brain development	164	197	10	7	2	9	9	8	10	1	1	126	196	18628	0.61873	0.73593	1.0	0.51	556172	taok2a	ENSDARG00000074899		45.4605	45.4605	45.4605		45.4605		26.0926	26.0926	26.0926		26.0926		79.2046	79.2046	79.2046		79.2046						45.4605	26.0926	79.2046	1	0	1	556172	ENSDARG00000074899	45.4605	45.4605		26.0926	26.0926		79.2046	79.2046		45.4605	26.0926	79.2046	0															0						Linear,1(1)	1.9599583148956299	1.9599583148956299	1.9599583148956299	1.9599583148956299	0.0	1.9599583148956299	45.4605	45.4605	26.0926	26.0926	79.2046	79.2046	UP	1.0	0.0	0.0	
GO:0007423	5	sensory organ development	160	215	5	5	3	5	5	4	5	2	2	125	213	18611	0.82481	0.42353	0.65718	0.93	767657;386762	abhd12;apc	ENSDARG00000071004;ENSDARG00000058868		57.17025	57.17025	29.8255	38.67131630970169	50.5856916658688	37.533423614344684	26.34565	26.34565	19.6243	9.5054243274564	24.727163045132517	9.22572986808345	130.6693	130.6693	45.3296	120.68856114885122	110.11967958411553	117.13733390216005					84.515;29.8255	33.067;19.6243	216.009;45.3296	1	1	1	386762	ENSDARG00000058868	29.8255	29.8255		19.6243	19.6243		45.3296	45.3296		29.8255	19.6243	45.3296	1	767657	ENSDARG00000071004	84.515	84.515		33.067	33.067		216.009	216.009		84.515	33.067	216.009	0						Linear,2(1)	1.9945629399088654	4.016839265823364	1.7729029655456543	2.24393630027771	0.33307086515394946	2.008419632911682	3.574540000000013	110.76595999999999	13.171804000000002	39.519496	-36.59651199999996	297.93511199999995	CONFLICT	0.5	0.5	0.0	
GO:0007498	5	mesoderm development	19	34	1	1	1	1	1	1	1	1	1	126	33	18791	0.97827	0.20453	0.20453	2.94	30399	tbxta	ENSDARG00000101576		56.6595	56.6595	56.6595		56.65950000000001		29.2839	29.2839	29.2839		29.2839		109.627	109.627	109.627		109.627						56.6595	29.2839	109.627	1	0	1	30399	ENSDARG00000101576	56.6595	56.6595		29.2839	29.2839		109.627	109.627		56.6595	29.2839	109.627	0															0						Linear,1(1)	6.176398754119873	6.176398754119873	6.176398754119873	6.176398754119873	0.0	6.176398754119873	56.6595	56.6595	29.2839	29.2839	109.627	109.627	UP	1.0	0.0	0.0	
GO:0007507	5	heart development	177	232	10	7	4	7	7	7	10	1	1	126	231	18593	0.53795	0.79187	1.0	0.43	100332647	si:ch211-198m17.1	ENSDARG00000091834		67.49	67.49	67.49		67.49		31.4212	31.4212	31.4212		31.421200000000002		144.963	144.963	144.963		144.963						67.49	31.4212	144.963	1	0	1	100332647	ENSDARG00000091834	67.49	67.49		31.4212	31.4212		144.963	144.963		67.49	31.4212	144.963	0															0						Linear,1(1)	2.1932718753814697	2.1932718753814697	2.1932718753814697	2.1932718753814697	0.0	2.1932718753814697	67.49	67.49	31.4212	31.4212	144.963	144.963	UP	1.0	0.0	0.0	
GO:0007517	5	muscle organ development	39	49	1	1	0	1	1	1	1	0	0	127	49	18775	0.719	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007520	5	myoblast fusion	14	14	2	2	1	1	1	1	2	0	0	127	14	18810	0.91013	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007528	7	neuromuscular junction development	21	30	1	1	1	1	1	1	1	1	1	126	29	18795	0.98285	0.1828	0.1828	3.33	795492	cacnb2a	ENSDARG00000099045		0.14061	0.14061	0.14061		0.14061		0.0314778	0.0314778	0.0314778		0.0314778		0.628103	0.628103	0.628103		0.628103						0.14061	0.0314778	0.628103	1	0	1	795492	ENSDARG00000099045	0.14061	0.14061		0.0314778	0.0314778		0.628103	0.628103		0.14061	0.0314778	0.628103	0															0						Hill,1(1)	6.015322685241699	6.015322685241699	6.015322685241699	6.015322685241699	0.0	6.015322685241699	0.14061	0.14061	0.0314778	0.0314778	0.628103	0.628103	UP	1.0	0.0	0.0	
GO:0007568	3	aging	12	13	3	0	0	3	3	3	3	0	0	127	13	18811	0.91627	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007569	4	cell aging	6	6	1	0	0	1	1	1	1	0	0	127	6	18818	0.96045	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007584	4	response to nutrient	7	15	1	1	1	1	1	0	1	0	0	127	15	18809	0.90403	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007596	5	blood coagulation	23	42	1	1	1	0	0	0	1	0	0	127	42	18782	0.75373	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0007599	5	hemostasis	24	43	1	1	1	0	0	0	1	0	0	127	43	18781	0.74867	1.0	1.0	0.0																														0	0	0															0															0																							
