Identifier,EE2-1ng/L-B
ENSDARG00000098674,0
ENSDARG00000112431,0
ENSDARG00000076623,0
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,0
ENSDARG00000059373,8
ENSDARG00000014569,9
ENSDARG00000067975,11
ENSDARG00000078529,0
ENSDARG00000098377,1
ENSDARG00000103887,0
ENSDARG00000036924,2
ENSDARG00000036929,1
ENSDARG00000076393,0
ENSDARG00000020176,0
ENSDARG00000105003,0
ENSDARG00000063713,0
ENSDARG00000094908,0
ENSDARG00000036940,0
ENSDARG00000036942,5
ENSDARG00000036943,2
ENSDARG00000111238,0
ENSDARG00000036944,0
ENSDARG00000009779,9
ENSDARG00000063718,1
ENSDARG00000075592,1
ENSDARG00000002748,3
ENSDARG00000099528,2
ENSDARG00000086107,3
ENSDARG00000117245,0
ENSDARG00000079610,3
ENSDARG00000042643,0
ENSDARG00000042641,3
ENSDARG00000029043,0
ENSDARG00000042637,0
ENSDARG00000068387,3
ENSDARG00000018621,7
ENSDARG00000091560,1
ENSDARG00000063682,2
ENSDARG00000042620,52
ENSDARG00000024381,3
ENSDARG00000071250,1
ENSDARG00000059354,5
ENSDARG00000063690,1
ENSDARG00000071251,0
ENSDARG00000006640,2
ENSDARG00000059363,0
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,0
ENSDARG00000058830,4
ENSDARG00000103817,0
ENSDARG00000099747,1
ENSDARG00000059361,1
ENSDARG00000117378,0
ENSDARG00000100821,0
ENSDARG00000099753,6
ENSDARG00000103503,1
ENSDARG00000100514,4
ENSDARG00000098855,0
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,1
ENSDARG00000101445,0
ENSDARG00000078797,3
ENSDARG00000100456,0
ENSDARG00000021864,438
ENSDARG00000021048,1
ENSDARG00000011648,10
ENSDARG00000076406,2
ENSDARG00000079456,1
ENSDARG00000077855,1
ENSDARG00000074505,0
ENSDARG00000100529,1
ENSDARG00000099596,1
ENSDARG00000086326,0
ENSDARG00000013828,2
ENSDARG00000030402,2
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,0
ENSDARG00000005186,2
ENSDARG00000024416,6
ENSDARG00000114159,0
ENSDARG00000076659,4
ENSDARG00000101218,0
ENSDARG00000026762,3
ENSDARG00000078912,0
ENSDARG00000067717,7
ENSDARG00000102318,0
ENSDARG00000075271,0
ENSDARG00000077516,3
ENSDARG00000110186,0
ENSDARG00000099500,0
ENSDARG00000100060,1
ENSDARG00000101259,4
ENSDARG00000096274,0
ENSDARG00000063627,2
ENSDARG00000035695,0
ENSDARG00000008818,2
ENSDARG00000078522,5
ENSDARG00000092300,0
ENSDARG00000014222,10
ENSDARG00000035694,25
ENSDARG00000092099,3
ENSDARG00000071224,14
ENSDARG00000071223,0
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,1
ENSDARG00000103658,8
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,1
ENSDARG00000089204,8
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,0
ENSDARG00000100450,1
ENSDARG00000102992,0
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,0
ENSDARG00000104403,0
ENSDARG00000101222,1
ENSDARG00000100698,1
ENSDARG00000098228,12
ENSDARG00000089402,0
ENSDARG00000102533,0
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,9
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,5
ENSDARG00000099509,0
ENSDARG00000102143,0
ENSDARG00000102018,1
ENSDARG00000105241,1
ENSDARG00000100909,0
ENSDARG00000104315,3
ENSDARG00000099049,0
ENSDARG00000099118,0
ENSDARG00000116004,0
ENSDARG00000103106,7
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,0
ENSDARG00000063726,4
ENSDARG00000076280,7
ENSDARG00000017809,0
ENSDARG00000011076,2
ENSDARG00000063535,15
ENSDARG00000014287,8
ENSDARG00000097492,0
ENSDARG00000025012,0
ENSDARG00000002696,62
ENSDARG00000075545,2
ENSDARG00000000503,34
ENSDARG00000001572,0
ENSDARG00000092359,1
ENSDARG00000059109,3
ENSDARG00000023082,19
ENSDARG00000090268,343
ENSDARG00000036834,60
ENSDARG00000036832,625
ENSDARG00000092947,961
ENSDARG00000094041,239
ENSDARG00000036830,475
ENSDARG00000110208,0
ENSDARG00000012688,50
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,2
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,19
ENSDARG00000059049,6
ENSDARG00000092388,0
ENSDARG00000079372,1
ENSDARG00000110796,0
ENSDARG00000078151,0
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,0
ENSDARG00000071150,11
ENSDARG00000111117,0
ENSDARG00000063417,3
ENSDARG00000036816,3
ENSDARG00000018259,13
ENSDARG00000063390,1
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,0
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,0
ENSDARG00000071097,0
ENSDARG00000089503,1
ENSDARG00000089953,0
ENSDARG00000001710,8
ENSDARG00000001015,9
ENSDARG00000001558,2
ENSDARG00000003251,0
ENSDARG00000000729,1
ENSDARG00000110523,0
ENSDARG00000079402,0
ENSDARG00000092731,0
ENSDARG00000045011,0
ENSDARG00000075963,0
ENSDARG00000001303,0
ENSDARG00000001656,0
ENSDARG00000031885,0
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,16
ENSDARG00000001169,3
ENSDARG00000012422,36
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,2
ENSDARG00000016721,27
ENSDARG00000008946,0
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,3
ENSDARG00000058806,1
ENSDARG00000058800,1
ENSDARG00000018574,4
ENSDARG00000007943,3
ENSDARG00000071026,22
ENSDARG00000004866,8
ENSDARG00000106283,0
ENSDARG00000063258,4
ENSDARG00000112968,0
ENSDARG00000019222,9
ENSDARG00000095692,0
ENSDARG00000063252,3
ENSDARG00000063249,4
ENSDARG00000063244,4
ENSDARG00000071015,8
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,6
ENSDARG00000071014,15
ENSDARG00000036773,8
ENSDARG00000036772,1
ENSDARG00000058690,2
ENSDARG00000036767,0
ENSDARG00000058685,0
ENSDARG00000071010,2
ENSDARG00000063219,5
ENSDARG00000036764,3
ENSDARG00000058678,0
ENSDARG00000019299,1
ENSDARG00000083576,0
ENSDARG00000007971,4
ENSDARG00000071001,0
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,1
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,13
ENSDARG00000075958,2
ENSDARG00000014675,0
ENSDARG00000107213,0
ENSDARG00000030326,5
ENSDARG00000037425,16
ENSDARG00000058650,2
ENSDARG00000058649,0
ENSDARG00000033804,4
ENSDARG00000037427,0
ENSDARG00000023298,253
ENSDARG00000013704,0
ENSDARG00000103224,0
ENSDARG00000034668,8
ENSDARG00000106113,0
ENSDARG00000058089,1
ENSDARG00000058094,10
ENSDARG00000070985,2
ENSDARG00000030449,1
ENSDARG00000104154,0
ENSDARG00000016765,2
ENSDARG00000062900,0
ENSDARG00000094631,0
ENSDARG00000070981,22
ENSDARG00000036412,1
ENSDARG00000041243,7
ENSDARG00000062954,5
ENSDARG00000070972,4
ENSDARG00000027192,0
ENSDARG00000036438,24
ENSDARG00000062962,7
ENSDARG00000097956,0
ENSDARG00000070964,1
ENSDARG00000079901,0
ENSDARG00000070960,1
ENSDARG00000117353,0
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,33
ENSDARG00000031283,14
ENSDARG00000062976,1
ENSDARG00000030716,2
ENSDARG00000070952,0
ENSDARG00000062084,0
ENSDARG00000070950,0
ENSDARG00000094748,0
ENSDARG00000013295,8
ENSDARG00000062995,0
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,2
ENSDARG00000020450,1
ENSDARG00000063006,0
ENSDARG00000086207,0
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,0
ENSDARG00000036698,20
ENSDARG00000063144,4
ENSDARG00000019842,10
ENSDARG00000011740,17
ENSDARG00000058578,1
ENSDARG00000093684,9
ENSDARG00000009637,13
ENSDARG00000070931,0
ENSDARG00000079847,6
ENSDARG00000020798,4
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,2
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,11
ENSDARG00000020228,2
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,1
ENSDARG00000063079,0
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,0
ENSDARG00000096273,0
ENSDARG00000036721,4
ENSDARG00000101160,2
ENSDARG00000102004,58
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,7
ENSDARG00000101295,8
ENSDARG00000100396,0
ENSDARG00000100535,0
ENSDARG00000103322,2
ENSDARG00000101721,1
ENSDARG00000074930,0
ENSDARG00000005162,52
ENSDARG00000096894,0
ENSDARG00000040380,1
ENSDARG00000095458,0
ENSDARG00000034210,1
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,23
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,0
ENSDARG00000107753,0
ENSDARG00000087647,6
ENSDARG00000075984,0
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,1
ENSDARG00000084173,0
ENSDARG00000075405,1
ENSDARG00000034178,2
ENSDARG00000087145,1
ENSDARG00000075616,10
ENSDARG00000004017,1
ENSDARG00000012040,5
ENSDARG00000106545,0
ENSDARG00000021140,18
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,26
ENSDARG00000056307,22
ENSDARG00000061974,2
ENSDARG00000011334,6
ENSDARG00000035987,1
ENSDARG00000035986,8
ENSDARG00000030954,0
ENSDARG00000004280,6
ENSDARG00000070555,0
ENSDARG00000035985,3
ENSDARG00000112380,0
ENSDARG00000070553,4
ENSDARG00000031348,0
ENSDARG00000087198,2
ENSDARG00000089791,11
ENSDARG00000108589,0
ENSDARG00000102690,0
ENSDARG00000100560,0
ENSDARG00000117596,0
ENSDARG00000098845,3
ENSDARG00000105293,10
ENSDARG00000104274,0
ENSDARG00000099283,3
ENSDARG00000103112,0
ENSDARG00000104292,2
ENSDARG00000111201,0
ENSDARG00000098813,4
ENSDARG00000101323,2
ENSDARG00000098075,19
ENSDARG00000100462,0
ENSDARG00000104097,0
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,9
ENSDARG00000101576,0
ENSDARG00000101891,5
ENSDARG00000105034,3
ENSDARG00000011797,8
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,10
ENSDARG00000070578,0
ENSDARG00000075928,3
ENSDARG00000056532,6
ENSDARG00000009161,0
ENSDARG00000016999,0
ENSDARG00000056509,0
ENSDARG00000007186,0
ENSDARG00000024619,1
ENSDARG00000035990,5
ENSDARG00000030700,0
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,2
ENSDARG00000034215,0
ENSDARG00000080410,0
ENSDARG00000062060,4
ENSDARG00000083417,0
ENSDARG00000092638,0
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,45
ENSDARG00000056450,3
ENSDARG00000100114,4
ENSDARG00000116649,11
ENSDARG00000117203,0
ENSDARG00000099527,0
ENSDARG00000009285,298
ENSDARG00000009594,8
ENSDARG00000021163,6
ENSDARG00000107952,1
ENSDARG00000034195,15
ENSDARG00000094637,0
ENSDARG00000057986,1
ENSDARG00000004405,0
ENSDARG00000003860,21
ENSDARG00000019810,4
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,0
ENSDARG00000105193,0
ENSDARG00000099183,1
ENSDARG00000100572,0
ENSDARG00000100392,238
ENSDARG00000099258,2
ENSDARG00000099289,0
ENSDARG00000116617,28
ENSDARG00000103340,2
ENSDARG00000105009,0
ENSDARG00000098782,1
ENSDARG00000105273,5
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,0
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,6
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,1
ENSDARG00000104254,0
ENSDARG00000103318,4
ENSDARG00000098689,2
ENSDARG00000100831,0
ENSDARG00000099793,3
ENSDARG00000098919,2
ENSDARG00000062530,1
ENSDARG00000074216,0
ENSDARG00000036245,0
ENSDARG00000100791,1
ENSDARG00000099002,0
ENSDARG00000102551,0
ENSDARG00000098288,4
ENSDARG00000116588,0
ENSDARG00000102906,1
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,0
ENSDARG00000101052,0
ENSDARG00000100312,2
ENSDARG00000101330,0
ENSDARG00000104162,0
ENSDARG00000105013,0
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,2
ENSDARG00000102501,0
ENSDARG00000104307,0
ENSDARG00000036227,0
ENSDARG00000095636,0
ENSDARG00000033251,1
ENSDARG00000086762,0
ENSDARG00000029761,2
ENSDARG00000036222,4
ENSDARG00000074359,0
ENSDARG00000027599,0
ENSDARG00000062695,0
ENSDARG00000007863,17
ENSDARG00000096834,2
ENSDARG00000010266,23
ENSDARG00000062688,25
ENSDARG00000062664,2
ENSDARG00000070831,1
ENSDARG00000036214,0
ENSDARG00000036212,2
ENSDARG00000083332,0
ENSDARG00000057649,0
ENSDARG00000062640,0
ENSDARG00000018602,13
ENSDARG00000062634,2
ENSDARG00000003205,1
ENSDARG00000014499,7
ENSDARG00000028431,2
ENSDARG00000036190,5
ENSDARG00000003931,11
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,0
ENSDARG00000096417,0
ENSDARG00000070809,6
ENSDARG00000036186,29
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,0
ENSDARG00000096383,0
ENSDARG00000057586,3
ENSDARG00000062521,1
ENSDARG00000036168,1
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,0
ENSDARG00000077227,2
ENSDARG00000096359,39
ENSDARG00000062590,112
ENSDARG00000002549,2
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,1
ENSDARG00000109130,0
ENSDARG00000091116,3
ENSDARG00000040004,1
ENSDARG00000005510,0
ENSDARG00000002013,4
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,0
ENSDARG00000057234,8
ENSDARG00000080384,0
ENSDARG00000062382,2
ENSDARG00000045094,0
ENSDARG00000057913,12
ENSDARG00000069150,0
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,0
ENSDARG00000070704,0
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,12
ENSDARG00000062352,0
ENSDARG00000094074,0
ENSDARG00000012060,1
ENSDARG00000036109,2
ENSDARG00000036107,18
ENSDARG00000012044,3
ENSDARG00000117416,1
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,0
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,13
ENSDARG00000036100,2
ENSDARG00000097873,0
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,4
ENSDARG00000039996,0
ENSDARG00000117766,0
ENSDARG00000039997,4
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,0
ENSDARG00000062305,0
ENSDARG00000103928,0
ENSDARG00000008503,1
ENSDARG00000076008,0
ENSDARG00000002613,9
ENSDARG00000077084,2
ENSDARG00000092086,0
ENSDARG00000062278,0
ENSDARG00000080225,0
ENSDARG00000036092,3
ENSDARG00000014490,0
ENSDARG00000016375,0
ENSDARG00000007597,3
ENSDARG00000036090,5
ENSDARG00000062268,0
ENSDARG00000055206,0
ENSDARG00000112877,0
ENSDARG00000008859,0
ENSDARG00000031751,0
ENSDARG00000114729,0
ENSDARG00000016811,1
ENSDARG00000056847,0
ENSDARG00000033599,3
ENSDARG00000077776,13
ENSDARG00000031494,11
ENSDARG00000107267,0
ENSDARG00000008832,2
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,0
ENSDARG00000062206,1
ENSDARG00000004343,4
ENSDARG00000103949,0
ENSDARG00000070658,0
ENSDARG00000015290,0
ENSDARG00000009511,0
ENSDARG00000016667,1
ENSDARG00000114164,0
ENSDARG00000007136,3
ENSDARG00000036071,0
ENSDARG00000036070,1
ENSDARG00000036069,1
ENSDARG00000036065,5
ENSDARG00000056717,2
ENSDARG00000036063,1
ENSDARG00000091932,2
ENSDARG00000095427,2
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,2
ENSDARG00000079705,0
ENSDARG00000093704,0
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,0
ENSDARG00000094407,0
ENSDARG00000014588,0
ENSDARG00000062114,1
ENSDARG00000020509,0
ENSDARG00000056665,6
ENSDARG00000079276,5
ENSDARG00000070623,2
ENSDARG00000036051,0
ENSDARG00000056594,2
ENSDARG00000085894,0
ENSDARG00000056583,12
ENSDARG00000070607,14
ENSDARG00000011506,1
ENSDARG00000056572,0
ENSDARG00000082818,0
ENSDARG00000096312,0
ENSDARG00000096389,0
ENSDARG00000004588,19
ENSDARG00000095192,0
ENSDARG00000117259,2
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,2
ENSDARG00000075323,4
ENSDARG00000005625,2
ENSDARG00000004311,3
ENSDARG00000035895,0
ENSDARG00000082530,0
ENSDARG00000035715,119
ENSDARG00000015427,12
ENSDARG00000017445,29
ENSDARG00000077037,3
ENSDARG00000056213,0
ENSDARG00000044980,1
ENSDARG00000117526,1
ENSDARG00000070475,20
ENSDARG00000070479,1
ENSDARG00000070480,7
ENSDARG00000032651,8
ENSDARG00000007065,6
ENSDARG00000031795,22
ENSDARG00000056165,1
ENSDARG00000077531,3
ENSDARG00000117127,0
ENSDARG00000070491,0
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,5
ENSDARG00000032876,2
ENSDARG00000034956,9
ENSDARG00000035909,6
ENSDARG00000035913,6
ENSDARG00000061804,1
ENSDARG00000117432,0
ENSDARG00000035944,0
ENSDARG00000029058,15
ENSDARG00000035918,3
ENSDARG00000093668,0
ENSDARG00000056021,0
ENSDARG00000095601,1
ENSDARG00000061818,0
ENSDARG00000033182,1
ENSDARG00000094105,0
ENSDARG00000010728,1
ENSDARG00000035949,1
ENSDARG00000056034,2
ENSDARG00000056566,1
ENSDARG00000061723,0
ENSDARG00000035957,1
ENSDARG00000035954,0
ENSDARG00000061728,1
ENSDARG00000093406,40
ENSDARG00000061752,0
ENSDARG00000020278,5
ENSDARG00000070537,6
ENSDARG00000070538,2
ENSDARG00000093430,0
ENSDARG00000077101,3
ENSDARG00000061713,1
ENSDARG00000061718,1
ENSDARG00000055875,5
ENSDARG00000103948,0
ENSDARG00000008920,13
ENSDARG00000017299,23
ENSDARG00000017111,0
ENSDARG00000061687,1
ENSDARG00000091466,0
ENSDARG00000016160,0
ENSDARG00000035879,1
ENSDARG00000035890,9
ENSDARG00000035889,0
ENSDARG00000055798,0
ENSDARG00000035887,2
ENSDARG00000035875,0
ENSDARG00000018397,5
ENSDARG00000110948,0
ENSDARG00000035883,0
ENSDARG00000011312,0
ENSDARG00000035882,23
ENSDARG00000095638,0
ENSDARG00000035871,296
ENSDARG00000035870,10
ENSDARG00000014159,11
ENSDARG00000033367,2
ENSDARG00000035869,30
ENSDARG00000035880,5
ENSDARG00000035868,3
ENSDARG00000031383,0
ENSDARG00000003320,2
ENSDARG00000032859,0
ENSDARG00000110963,1
ENSDARG00000004436,3
ENSDARG00000070419,0
ENSDARG00000076296,5
ENSDARG00000003680,2
ENSDARG00000088316,0
ENSDARG00000102705,5
ENSDARG00000098904,1
ENSDARG00000098753,12
ENSDARG00000107847,0
ENSDARG00000098942,2
ENSDARG00000077407,0
ENSDARG00000082677,0
ENSDARG00000012745,3
ENSDARG00000083005,0
ENSDARG00000055490,0
ENSDARG00000093432,0
ENSDARG00000061042,0
ENSDARG00000017199,0
ENSDARG00000070407,0
ENSDARG00000018162,1
ENSDARG00000054340,0
ENSDARG00000054331,0
ENSDARG00000032849,7
ENSDARG00000093129,0
ENSDARG00000035680,0
ENSDARG00000035679,9
ENSDARG00000070403,1
ENSDARG00000035678,7
ENSDARG00000035677,0
ENSDARG00000028533,7
ENSDARG00000006290,35
ENSDARG00000097137,2
ENSDARG00000060926,1
ENSDARG00000005926,14
ENSDARG00000110453,0
ENSDARG00000060917,3
ENSDARG00000035676,8
ENSDARG00000060893,0
ENSDARG00000045364,1
ENSDARG00000108999,0
ENSDARG00000053906,0
ENSDARG00000001559,2
ENSDARG00000099988,0
ENSDARG00000082439,0
ENSDARG00000091988,2
ENSDARG00000117031,0
ENSDARG00000070362,0
ENSDARG00000023989,3
ENSDARG00000070358,1
ENSDARG00000070357,0
ENSDARG00000108301,0
ENSDARG00000055459,0
ENSDARG00000014591,11
ENSDARG00000092945,9
ENSDARG00000061479,1
ENSDARG00000083712,0
ENSDARG00000111821,0
ENSDARG00000033447,4
ENSDARG00000083868,0
ENSDARG00000082164,0
ENSDARG00000061458,1
ENSDARG00000106996,0
ENSDARG00000061446,0
ENSDARG00000024492,47
ENSDARG00000080276,0
ENSDARG00000111597,0
ENSDARG00000009194,2
ENSDARG00000025667,0
ENSDARG00000117548,0
ENSDARG00000115122,0
ENSDARG00000104900,0
ENSDARG00000101284,0
ENSDARG00000117395,0
ENSDARG00000098945,0
ENSDARG00000108602,0
ENSDARG00000096352,0
ENSDARG00000011564,17
ENSDARG00000035823,1
ENSDARG00000035821,4
ENSDARG00000008075,0
ENSDARG00000116443,0
ENSDARG00000033754,5
ENSDARG00000061377,0
ENSDARG00000091885,1
ENSDARG00000089362,6
ENSDARG00000088641,6
ENSDARG00000070228,1
ENSDARG00000013863,19
ENSDARG00000061365,0
ENSDARG00000096912,0
ENSDARG00000002880,1
ENSDARG00000105268,0
ENSDARG00000028845,0
ENSDARG00000083308,0
ENSDARG00000070215,0
ENSDARG00000061351,0
ENSDARG00000035798,23
ENSDARG00000027009,25
ENSDARG00000034885,4
ENSDARG00000094634,2
ENSDARG00000114312,0
ENSDARG00000020007,222
ENSDARG00000023900,0
ENSDARG00000012138,7
ENSDARG00000061304,0
ENSDARG00000034988,1
ENSDARG00000054848,0
ENSDARG00000099353,0
ENSDARG00000027899,25
ENSDARG00000042291,1
ENSDARG00000101648,0
ENSDARG00000042296,2
ENSDARG00000061268,0
ENSDARG00000099891,0
ENSDARG00000042337,6
ENSDARG00000074910,1
ENSDARG00000078557,0
ENSDARG00000005834,0
ENSDARG00000061231,1
ENSDARG00000019426,5
ENSDARG00000027738,11
ENSDARG00000070151,5
ENSDARG00000089490,0
ENSDARG00000116056,0
ENSDARG00000116110,0
ENSDARG00000113576,0
ENSDARG00000103818,0
ENSDARG00000070150,1
ENSDARG00000095328,0
ENSDARG00000070142,1
ENSDARG00000070141,1
ENSDARG00000054804,17
ENSDARG00000114569,0
ENSDARG00000061191,1
ENSDARG00000061180,1
ENSDARG00000054797,1
ENSDARG00000054778,1
ENSDARG00000054696,30
ENSDARG00000054690,0
ENSDARG00000077664,2
ENSDARG00000103815,0
ENSDARG00000099200,38
ENSDARG00000035665,0
ENSDARG00000095698,0
ENSDARG00000097168,0
ENSDARG00000035663,1
ENSDARG00000070094,0
ENSDARG00000005023,3
ENSDARG00000106315,0
ENSDARG00000018010,8
ENSDARG00000088277,0
ENSDARG00000012135,0
ENSDARG00000114988,0
ENSDARG00000020345,10
ENSDARG00000018000,0
ENSDARG00000096422,0
ENSDARG00000025269,10
ENSDARG00000061081,2
ENSDARG00000083495,0
ENSDARG00000061057,1
ENSDARG00000078997,0
ENSDARG00000023290,62
ENSDARG00000097466,0
ENSDARG00000018936,1
ENSDARG00000023160,3
ENSDARG00000006859,6
ENSDARG00000093585,0
ENSDARG00000099256,5
ENSDARG00000115429,0
ENSDARG00000112530,0
ENSDARG00000020850,696
ENSDARG00000109996,0
ENSDARG00000100593,0
ENSDARG00000113111,2
ENSDARG00000101785,1
ENSDARG00000030215,40
ENSDARG00000070012,0
ENSDARG00000004378,1
ENSDARG00000092705,0
ENSDARG00000093453,0
ENSDARG00000100839,0
ENSDARG00000035657,0
ENSDARG00000024209,4
ENSDARG00000094860,0
ENSDARG00000096327,2
ENSDARG00000092310,0
ENSDARG00000076609,0
ENSDARG00000060830,3
ENSDARG00000077572,0
ENSDARG00000082166,0
ENSDARG00000035660,1
ENSDARG00000016350,5
ENSDARG00000039980,5
ENSDARG00000086739,0
ENSDARG00000043509,296
ENSDARG00000053803,5
ENSDARG00000102365,3
ENSDARG00000098600,0
ENSDARG00000053656,2
ENSDARG00000060768,0
ENSDARG00000027612,0
ENSDARG00000069984,0
ENSDARG00000096299,0
ENSDARG00000086218,0
ENSDARG00000096278,0
ENSDARG00000013174,0
ENSDARG00000060788,0
ENSDARG00000011146,100
ENSDARG00000096277,0
ENSDARG00000003207,2
ENSDARG00000035655,0
ENSDARG00000077920,0
ENSDARG00000117292,0
ENSDARG00000104082,1
ENSDARG00000106639,0
ENSDARG00000116963,0
ENSDARG00000036116,2
ENSDARG00000105012,4
ENSDARG00000104929,3
ENSDARG00000098980,0
ENSDARG00000098916,0
ENSDARG00000099972,2
ENSDARG00000102114,0
ENSDARG00000098729,0
ENSDARG00000102611,0
ENSDARG00000102995,13
ENSDARG00000104478,3
