"summary.plate_id" "summary.embryo_id" "summary.is_VC" "summary.endpoint" "summary.endpoint_value"
"135" "BPAF" "Dose2_5" 0 "c" 3705.35
"136" "BPAF" "Dose2_5" 0 "d" 1604.9
"137" "BPAF" "Dose2_5" 0 "e" 3406.7
"138" "BPAF" "Dose2_5" 0 "f" 2318.3
"139" "BPAF" "Dose2_6" 0 "a" 5023.25
"140" "BPAF" "Dose2_6" 0 "b" 3890.75
"141" "BPAF" "Dose2_6" 0 "c" 6279.8
"142" "BPAF" "Dose2_6" 0 "d" 4248.3
"143" "BPAF" "Dose2_6" 0 "e" 6716.65
"144" "BPAF" "Dose2_6" 0 "f" 4566.6
"145" "BPAF" "Dose2_7" 0 "a" 4947.9
"146" "BPAF" "Dose2_7" 0 "b" 4082
"147" "BPAF" "Dose2_7" 0 "c" 5583.9
"148" "BPAF" "Dose2_7" 0 "d" 4343.8
"149" "BPAF" "Dose2_7" 0 "e" 5939.1
"150" "BPAF" "Dose2_7" 0 "f" 3734.6
"151" "BPAF" "Dose2_8" 0 "a" 5021.2
"152" "BPAF" "Dose2_8" 0 "b" 6986.45
"153" "BPAF" "Dose2_8" 0 "c" 6715.4
"154" "BPAF" "Dose2_8" 0 "d" 3351.95
"155" "BPAF" "Dose2_8" 0 "e" 5888.8
"156" "BPAF" "Dose2_8" 0 "f" 6086.3
"157" "BPAF" "Dose2_9" 0 "a" 4443.1
"158" "BPAF" "Dose2_9" 0 "b" 3628.7
"159" "BPAF" "Dose2_9" 0 "c" 5710.6
"160" "BPAF" "Dose2_9" 0 "d" 3110.85
"161" "BPAF" "Dose2_9" 0 "e" 5605.85
"162" "BPAF" "Dose2_9" 0 "f" 4073.6
"163" "BPAF" "Dose3_1" 0 "a" 7337.4
"164" "BPAF" "Dose3_1" 0 "b" 5795.55
"165" "BPAF" "Dose3_1" 0 "c" 8298.45
"166" "BPAF" "Dose3_1" 0 "d" 3560
"167" "BPAF" "Dose3_1" 0 "e" 7523.8
"168" "BPAF" "Dose3_1" 0 "f" 5616.05
"169" "BPAF" "Dose3_2" 0 "a" 4490.75
"170" "BPAF" "Dose3_2" 0 "b" 899.75
"171" "BPAF" "Dose3_2" 0 "c" 6100
"172" "BPAF" "Dose3_2" 0 "d" 3349.7
"173" "BPAF" "Dose3_2" 0 "e" 6833.7
"174" "BPAF" "Dose3_2" 0 "f" 1834.1
"175" "BPAF" "Dose3_3" 0 "a" 4935.3
"176" "BPAF" "Dose3_3" 0 "b" 7471.65
"177" "BPAF" "Dose3_3" 0 "c" 5672.6
"178" "BPAF" "Dose3_3" 0 "d" 3554.3
"179" "BPAF" "Dose3_3" 0 "e" 4764.15
"180" "BPAF" "Dose3_3" 0 "f" 3413.3
"181" "BPAF" "Dose3_4" 0 "a" 7615.55
"182" "BPAF" "Dose3_4" 0 "b" 4653.7
"183" "BPAF" "Dose3_4" 0 "c" 8654.25
"184" "BPAF" "Dose3_4" 0 "d" 4868.7
"185" "BPAF" "Dose3_4" 0 "e" 8471.75
"186" "BPAF" "Dose3_4" 0 "f" 3797
"187" "BPAF" "Dose3_5" 0 "a" 3112.4
"188" "BPAF" "Dose3_5" 0 "b" 3819.85
"189" "BPAF" "Dose3_5" 0 "c" 4441.95
"190" "BPAF" "Dose3_5" 0 "d" 2076.05
"191" "BPAF" "Dose3_5" 0 "e" 4361.95
"192" "BPAF" "Dose3_5" 0 "f" 3280.7
"193" "BPAF" "Dose3_6" 0 "a" 3709.65
"194" "BPAF" "Dose3_6" 0 "b" 3879.3
"195" "BPAF" "Dose3_6" 0 "c" 4669
"196" "BPAF" "Dose3_6" 0 "d" 779.1
"197" "BPAF" "Dose3_6" 0 "e" 3999.4
"198" "BPAF" "Dose3_6" 0 "f" 702.9
"199" "BPAF" "Dose3_7" 0 "a" 4265
"200" "BPAF" "Dose3_7" 0 "b" 3684
"201" "BPAF" "Dose3_7" 0 "c" 4126.15
"202" "BPAF" "Dose3_7" 0 "d" 2926.1
"203" "BPAF" "Dose3_7" 0 "e" 4290.3
"204" "BPAF" "Dose3_7" 0 "f" 1937.35
"205" "BPAF" "Dose3_8" 0 "a" 4885.3
"206" "BPAF" "Dose3_8" 0 "b" 1856.85
"207" "BPAF" "Dose3_8" 0 "c" 5447.85
"208" "BPAF" "Dose3_8" 0 "d" 5115.25
"209" "BPAF" "Dose3_8" 0 "e" 6166.8
"210" "BPAF" "Dose3_8" 0 "f" 4084.5
"211" "BPAF" "Dose3_9" 0 "a" 4133.4
"212" "BPAF" "Dose3_9" 0 "b" 3529.7
"213" "BPAF" "Dose3_9" 0 "c" 5376.1
"214" "BPAF" "Dose3_9" 0 "d" 4403.05
"215" "BPAF" "Dose3_9" 0 "e" 6176.35
"216" "BPAF" "Dose3_9" 0 "f" 4767.85
"217" "BPAF" "Dose4_1" 0 "a" 4075.55
"218" "BPAF" "Dose4_1" 0 "b" 4808.8
"219" "BPAF" "Dose4_1" 0 "c" 5798.7
"220" "BPAF" "Dose4_1" 0 "d" 4172.9
"221" "BPAF" "Dose4_1" 0 "e" 5191.85
"222" "BPAF" "Dose4_1" 0 "f" 5494.4
"223" "BPAF" "Dose4_2" 0 "a" 4487.15
"224" "BPAF" "Dose4_2" 0 "b" 4888.9
"225" "BPAF" "Dose4_2" 0 "c" 5605.95
"226" "BPAF" "Dose4_2" 0 "d" 4472.15
"227" "BPAF" "Dose4_2" 0 "e" 5130.9
"228" "BPAF" "Dose4_2" 0 "f" 2958.65
"229" "BPAF" "Dose4_3" 0 "a" 5767.15
"230" "BPAF" "Dose4_3" 0 "b" 2349.05
"231" "BPAF" "Dose4_3" 0 "c" 6234.55
"232" "BPAF" "Dose4_3" 0 "d" 3694.1
"233" "BPAF" "Dose4_3" 0 "e" 6148.95
"234" "BPAF" "Dose4_3" 0 "f" 1645.55
"235" "BPAF" "Dose4_4" 0 "a" 5697.75
"236" "BPAF" "Dose4_4" 0 "b" 2103.1
"237" "BPAF" "Dose4_4" 0 "c" 6476.95
"238" "BPAF" "Dose4_4" 0 "d" 4747.15
"239" "BPAF" "Dose4_4" 0 "e" 6833.9
"240" "BPAF" "Dose4_4" 0 "f" 4585.1
"241" "BPAF" "Dose4_5" 0 "a" 4990.3
"242" "BPAF" "Dose4_5" 0 "b" 4329.45
"243" "BPAF" "Dose4_5" 0 "c" 7050.95
"244" "BPAF" "Dose4_5" 0 "d" 1769.55
"245" "BPAF" "Dose4_5" 0 "e" 5827.65
"246" "BPAF" "Dose4_5" 0 "f" 2741.2
"247" "BPAF" "Dose4_6" 0 "a" 4570.8
"248" "BPAF" "Dose4_6" 0 "b" 3610.9
"249" "BPAF" "Dose4_6" 0 "c" 5463.15
"250" "BPAF" "Dose4_6" 0 "d" 3141.65
"251" "BPAF" "Dose4_6" 0 "e" 5477.55
"252" "BPAF" "Dose4_6" 0 "f" 4038.4
"253" "BPAF" "Dose4_7" 0 "a" 4782.45
"254" "BPAF" "Dose4_7" 0 "b" 5477.85
"255" "BPAF" "Dose4_7" 0 "c" 6304.95
"256" "BPAF" "Dose4_7" 0 "d" 2725.85
"257" "BPAF" "Dose4_7" 0 "e" 4840.8
"258" "BPAF" "Dose4_7" 0 "f" 4696.5
"259" "BPAF" "Dose4_8" 0 "a" 3958.1
"260" "BPAF" "Dose4_8" 0 "b" 2703.65
"261" "BPAF" "Dose4_8" 0 "c" 4541.55
"262" "BPAF" "Dose4_8" 0 "d" 3272.7
"263" "BPAF" "Dose4_8" 0 "e" 4716.6
"264" "BPAF" "Dose4_8" 0 "f" 2793.25
"265" "BPAF" "Dose4_9" 0 "a" 3628.4
"266" "BPAF" "Dose4_9" 0 "b" 565.9
"267" "BPAF" "Dose4_9" 0 "c" 55
"268" "BPAF" "Dose4_9" 0 "d" 32.2
"269" "BPAF" "Dose4_9" 0 "e" 112.4
"270" "BPAF" "Dose4_9" 0 "f" 362.9
"271" "BPAF" "Dose5_1" 0 "a" 5125.35
"272" "BPAF" "Dose5_1" 0 "b" 4616.85
"273" "BPAF" "Dose5_1" 0 "c" 6061.35
"274" "BPAF" "Dose5_1" 0 "d" 5978.6
"275" "BPAF" "Dose5_1" 0 "e" 7729.2
"276" "BPAF" "Dose5_1" 0 "f" 1488.1
"277" "BPAF" "Dose5_2" 0 "a" 5087.85
"278" "BPAF" "Dose5_2" 0 "b" 3086.5
"279" "BPAF" "Dose5_2" 0 "c" 5854.05
"280" "BPAF" "Dose5_2" 0 "d" 1417.4
"281" "BPAF" "Dose5_2" 0 "e" 5816.35
"282" "BPAF" "Dose5_2" 0 "f" 3446.6
"283" "BPAF" "Dose5_3" 0 "a" 3770.75
"284" "BPAF" "Dose5_3" 0 "b" 4766.2
"285" "BPAF" "Dose5_3" 0 "c" 6573.2
"286" "BPAF" "Dose5_3" 0 "d" 4360.4
"287" "BPAF" "Dose5_3" 0 "e" 6132.65
"288" "BPAF" "Dose5_3" 0 "f" 2849.05
"289" "BPAF" "Dose5_4" 0 "a" 5275
"290" "BPAF" "Dose5_4" 0 "b" 2900.3
"291" "BPAF" "Dose5_4" 0 "c" 5677.75
"292" "BPAF" "Dose5_4" 0 "d" 3195.55
"293" "BPAF" "Dose5_4" 0 "e" 5243.15
"294" "BPAF" "Dose5_4" 0 "f" 3526.3
"295" "BPAF" "Dose5_5" 0 "a" 5175.75
"296" "BPAF" "Dose5_5" 0 "b" 4270.25
"297" "BPAF" "Dose5_5" 0 "c" 5676.85
"298" "BPAF" "Dose5_5" 0 "d" 2504
"299" "BPAF" "Dose5_5" 0 "e" 6107.1
"300" "BPAF" "Dose5_5" 0 "f" 4435.3
"301" "BPAF" "Dose5_6" 0 "a" 3347.7
"302" "BPAF" "Dose5_6" 0 "b" 1107.9
"303" "BPAF" "Dose5_6" 0 "c" 3370.45
"304" "BPAF" "Dose5_6" 0 "d" 4355.15
"305" "BPAF" "Dose5_6" 0 "e" 4681.9
"306" "BPAF" "Dose5_6" 0 "f" 4678.55
"307" "BPAF" "Dose5_7" 0 "a" 3857.35
"308" "BPAF" "Dose5_7" 0 "b" 2923.85
"309" "BPAF" "Dose5_7" 0 "c" 4427.45
"310" "BPAF" "Dose5_7" 0 "d" 3305.25
"311" "BPAF" "Dose5_7" 0 "e" 4558.85
"312" "BPAF" "Dose5_7" 0 "f" 3379.2
"313" "BPAF" "Dose5_8" 0 "a" 4533.85
"314" "BPAF" "Dose5_8" 0 "b" 4813.55
"315" "BPAF" "Dose5_8" 0 "c" 6619.05
"316" "BPAF" "Dose5_8" 0 "d" 3827.85
"317" "BPAF" "Dose5_8" 0 "e" 5883.05
"318" "BPAF" "Dose5_8" 0 "f" 2404.2
"319" "BPAF" "Dose5_9" 0 "a" 7801.85
"320" "BPAF" "Dose5_9" 0 "b" 8567.1
"321" "BPAF" "Dose5_9" 0 "c" 8896.7
"322" "BPAF" "Dose5_9" 0 "d" 7159.2
"323" "BPAF" "Dose5_9" 0 "e" 8786.4
"324" "BPAF" "Dose5_9" 0 "f" 7033.4
