Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: DES_DESeq_normData
Work Source: DES_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:21.05
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 609
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-73857	RNA Polymerase II Transcription	394	524	20	19	13	18	18	18	20	11	11	56	513	4312	0.95006	0.097733	0.15889	2.1	567970;566825;565042;563719;563633;562131;368890;368329;337866;321947;192302	setd1ba;kmt2bb;si:ch73-109d9.2;foxo4;smurf2;ints1;auts2a;cdkn1bb;supt6h;psmc3;hdac1	ENSDARG00000060847;ENSDARG00000060697;ENSDARG00000103871;ENSDARG00000055792;ENSDARG00000038067;ENSDARG00000100419;ENSDARG00000056427;ENSDARG00000054271;ENSDARG00000006524;ENSDARG00000007141;ENSDARG00000015427		54.612381818181824	51.939	47.7358	8.63421458290426	52.21107586378463	6.339662299640831	28.539627272727273	28.0973	26.8761	1.6943026442114162	28.02616287311128	1.3495697623044287	105.36610909090909	96.0113	84.7855	28.829908599697458	97.70739069647206	20.51217072900159					51.939;56.1522;52.8215;48.817;61.5339;53.413;50.7611;51.708;48.078;47.7358;77.7767	28.0973;29.1744;28.3368;27.1983;30.3415;28.4905;27.7643;28.0344;26.9685;26.8761;32.6538	96.0113;108.076;98.4624;87.6194;124.793;100.137;92.8058;95.3727;85.7111;84.7855;185.253	0	11	0															11	567970;566825;565042;563719;563633;562131;368890;368329;337866;321947;192302	ENSDARG00000060847;ENSDARG00000060697;ENSDARG00000103871;ENSDARG00000055792;ENSDARG00000038067;ENSDARG00000100419;ENSDARG00000056427;ENSDARG00000054271;ENSDARG00000006524;ENSDARG00000007141;ENSDARG00000015427	54.612381818181824	51.939	8.63421458290426	28.539627272727273	28.0973	1.6943026442114162	105.36610909090909	96.0113	28.829908599697458	51.939;56.1522;52.8215;48.817;61.5339;53.413;50.7611;51.708;48.078;47.7358;77.7767	28.0973;29.1744;28.3368;27.1983;30.3415;28.4905;27.7643;28.0344;26.9685;26.8761;32.6538	96.0113;108.076;98.4624;87.6194;124.793;100.137;92.8058;95.3727;85.7111;84.7855;185.253	0						Linear,11(1)	2.236648876087523	25.241726279258728	1.6163890361785889	3.6621196269989014	0.5768103352850573	2.1477439403533936	49.509887067583605	59.71487656878003	27.538358394706695	29.54089615074785	88.32872185924944	122.40349632256877	DOWN	0.0	1.0	0.0	
R-DRE-74160	Gene expression (Transcription)	446	586	22	21	14	20	20	20	22	12	12	55	574	4251	0.94829	0.098349	0.1308	2.05	567970;566825;565042;563719;563633;562131;446117;368890;368329;337866;321947;192302	setd1ba;kmt2bb;si:ch73-109d9.2;foxo4;smurf2;ints1;sf3b1;auts2a;cdkn1bb;supt6h;psmc3;hdac1	ENSDARG00000060847;ENSDARG00000060697;ENSDARG00000103871;ENSDARG00000055792;ENSDARG00000038067;ENSDARG00000100419;ENSDARG00000056138;ENSDARG00000056427;ENSDARG00000054271;ENSDARG00000006524;ENSDARG00000007141;ENSDARG00000015427		54.16936666666667	51.823499999999996	47.7358	8.37422047751672	52.075263866513005	6.1978830121696005	28.439408333333333	28.06585	26.8761	1.6523372104982408	27.994052899782545	1.321038348665931	103.99348333333332	95.69200000000001	84.7855	27.896460663018438	97.2967788001319	20.039803494491093					51.939;56.1522;52.8215;48.817;61.5339;53.413;49.2962;50.7611;51.708;48.078;47.7358;77.7767	28.0973;29.1744;28.3368;27.1983;30.3415;28.4905;27.337;27.7643;28.0344;26.9685;26.8761;32.6538	96.0113;108.076;98.4624;87.6194;124.793;100.137;88.8946;92.8058;95.3727;85.7111;84.7855;185.253	0	12	0															12	567970;566825;565042;563719;563633;562131;446117;368890;368329;337866;321947;192302	ENSDARG00000060847;ENSDARG00000060697;ENSDARG00000103871;ENSDARG00000055792;ENSDARG00000038067;ENSDARG00000100419;ENSDARG00000056138;ENSDARG00000056427;ENSDARG00000054271;ENSDARG00000006524;ENSDARG00000007141;ENSDARG00000015427	54.16936666666667	51.823499999999996	8.37422047751672	28.439408333333333	28.06585	1.6523372104982408	103.99348333333332	95.69200000000001	27.896460663018438	51.939;56.1522;52.8215;48.817;61.5339;53.413;49.2962;50.7611;51.708;48.078;47.7358;77.7767	28.0973;29.1744;28.3368;27.1983;30.3415;28.4905;27.337;27.7643;28.0344;26.9685;26.8761;32.6538	96.0113;108.076;98.4624;87.6194;124.793;100.137;88.8946;92.8058;95.3727;85.7111;84.7855;185.253	0						Linear,12(1)	2.2609041271387285	27.787441611289978	1.6163890361785889	3.6621196269989014	0.5547201179364365	2.1922608613967896	49.43120538865806	58.90752794467528	27.504510546725626	29.37430611994104	88.20957484156649	119.7773918251002	DOWN	0.0	1.0	0.0	
R-DRE-8876198	RAB GEFs exchange GTP for GDP on RABs	42	46	2	2	2	2	2	2	2	2	2	65	44	4781	0.97549	0.1304	0.1304	4.35	561717;558626	rab27b;dennd4c	ENSDARG00000087762;ENSDARG00000102766		64.32755	64.32755	45.9247	26.025560056317715	63.19977642004179	25.97664392776131	29.64825	29.64825	26.2842	4.757485134501219	29.442092436815038	4.748543242225241	143.78375	143.78375	80.2415	89.86231173370177	139.88971887106624	89.6934117606125					82.7304;45.9247	33.0123;26.2842	207.326;80.2415	0	2	0															2	561717;558626	ENSDARG00000087762;ENSDARG00000102766	64.32755	64.32755	26.025560056317715	29.64825	29.64825	4.757485134501219	143.78375	143.78375	89.86231173370177	82.7304;45.9247	33.0123;26.2842	207.326;80.2415	0						Linear,2(1)	2.833912005643043	6.349156737327576	1.7438825368881226	4.605274200439453	2.023309448927802	3.174578368663788	28.257964	100.397136	23.054711999999995	36.24178800000001	19.240940000000023	268.32656	DOWN	0.0	1.0	0.0	
R-DRE-8878166	Transcriptional regulation by RUNX2	37	48	2	2	2	1	1	1	2	1	1	66	47	4778	0.86028	0.48581	0.48581	2.08	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-8939211	ESR-mediated signaling	86	118	4	4	3	4	4	4	4	3	3	64	115	4710	0.92267	0.21883	0.21883	2.54	368329;322206;192302	cdkn1bb;ddx5;hdac1	ENSDARG00000054271;ENSDARG00000038068;ENSDARG00000015427		60.847433333333335	53.0576	51.708	14.67669606700815	60.08978433866472	14.518756794775175	29.69526666666667	28.3976	28.0344	2.5685926444909875	29.548360766900508	2.5526059469306253	126.5859	99.132	95.3727	50.84195660013487	124.06481154209565	50.21027412514614					51.708;53.0576;77.7767	28.0344;28.3976;32.6538	95.3727;99.132;185.253	0	3	0															3	368329;322206;192302	ENSDARG00000054271;ENSDARG00000038068;ENSDARG00000015427	60.847433333333335	53.0576	14.67669606700815	29.69526666666667	28.3976	2.5685926444909875	126.5859	99.132	50.84195660013487	51.708;53.0576;77.7767	28.0344;28.3976;32.6538	95.3727;99.132;185.253	0						Linear,3(1)	2.091635435603661	6.2893359661102295	1.9048142433166504	2.2367777824401855	0.17182435510646837	2.1477439403533936	44.239188260134405	77.45567840653226	26.788630463385324	32.601902869948006	69.05281003473831	184.11898996526168	DOWN	0.0	1.0	0.0	
R-DRE-8948751	Regulation of PTEN stability and activity	37	46	1	1	1	1	1	1	1	1	1	66	45	4780	0.8696	0.47129	0.47129	2.17	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-9006925	Intracellular signaling by second messengers	131	175	6	6	4	6	6	6	6	4	4	63	171	4654	0.90961	0.21732	0.30296	2.29	563719;368329;321947;192302	foxo4;cdkn1bb;psmc3;hdac1	ENSDARG00000055792;ENSDARG00000054271;ENSDARG00000007141;ENSDARG00000015427		56.509375	50.2625	47.7358	14.277027771534504	52.154557567787975	10.804522400082767	28.690649999999998	27.61635	26.8761	2.686814855921423	27.82241984135739	2.068932275468362	113.25765	91.49605	84.7855	48.205065594153744	98.90341868444736	36.25898579460091					48.817;51.708;47.7358;77.7767	27.1983;28.0344;26.8761;32.6538	87.6194;95.3727;84.7855;185.253	0	4	0															4	563719;368329;321947;192302	ENSDARG00000055792;ENSDARG00000054271;ENSDARG00000007141;ENSDARG00000015427	56.509375	50.2625	14.277027771534504	28.690649999999998	27.61635	2.686814855921423	113.25765	91.49605	48.205065594153744	48.817;51.708;47.7358;77.7767	27.1983;28.0344;26.8761;32.6538	87.6194;95.3727;84.7855;185.253	0						Linear,4(1)	2.1964745197909905	8.808863639831543	1.9916298389434814	2.4327120780944824	0.18406221351580507	2.1922608613967896	42.51788778389622	70.5008622161038	26.05757144119702	31.323728558802983	66.0166857177293	160.49861428227067	DOWN	0.0	1.0	0.0	
R-DRE-9006931	Signaling by Nuclear Receptors	119	155	5	5	3	5	5	5	5	3	3	64	152	4673	0.83824	0.35722	0.47115	1.94	368329;322206;192302	cdkn1bb;ddx5;hdac1	ENSDARG00000054271;ENSDARG00000038068;ENSDARG00000015427		60.847433333333335	53.0576	51.708	14.67669606700815	60.08978433866472	14.518756794775175	29.69526666666667	28.3976	28.0344	2.5685926444909875	29.548360766900508	2.5526059469306253	126.5859	99.132	95.3727	50.84195660013487	124.06481154209565	50.21027412514614					51.708;53.0576;77.7767	28.0344;28.3976;32.6538	95.3727;99.132;185.253	0	3	0															3	368329;322206;192302	ENSDARG00000054271;ENSDARG00000038068;ENSDARG00000015427	60.847433333333335	53.0576	14.67669606700815	29.69526666666667	28.3976	2.5685926444909875	126.5859	99.132	50.84195660013487	51.708;53.0576;77.7767	28.0344;28.3976;32.6538	95.3727;99.132;185.253	0						Linear,3(1)	2.091635435603661	6.2893359661102295	1.9048142433166504	2.2367777824401855	0.17182435510646837	2.1477439403533936	44.239188260134405	77.45567840653226	26.788630463385324	32.601902869948006	69.05281003473831	184.11898996526168	DOWN	0.0	1.0	0.0	
R-DRE-9006934	Signaling by Receptor Tyrosine Kinases	202	254	9	8	5	8	8	8	9	4	4	63	250	4575	0.73292	0.46218	0.77775	1.57	322811;321107;252850;192302	atp6v0d1;rap1b;thbs4b;hdac1	ENSDARG00000069090;ENSDARG00000008867;ENSDARG00000020072;ENSDARG00000015427		57.933975000000004	55.2588	43.4416	15.113015477919475	55.99696131692447	14.231464071877317	28.932474999999997	28.8204	25.4353	3.1743217242691175	28.544244531793222	3.1033766712707362	117.9979	106.27185	74.1949	49.29368592717191	111.5807828702262	45.70356860912424					49.4651;43.4416;61.0525;77.7767	27.3842;25.4353;30.2566;32.6538	89.3507;74.1949;123.193;185.253	0	4	0															4	322811;321107;252850;192302	ENSDARG00000069090;ENSDARG00000008867;ENSDARG00000020072;ENSDARG00000015427	57.933975000000004	55.2588	15.113015477919475	28.932474999999997	28.8204	3.1743217242691175	117.9979	106.27185	49.29368592717191	49.4651;43.4416;61.0525;77.7767	27.3842;25.4353;30.2566;32.6538	89.3507;74.1949;123.193;185.253	0						Linear,4(1)	1.8082705196263984	7.271973729133606	1.6757550239562988	2.1477439403533936	0.22443433715687658	1.7242373824119568	43.12321983163892	72.74473016836109	25.8216397102163	32.043310289783705	69.69008779137151	166.30571220862845	DOWN	0.0	1.0	0.0	
R-DRE-9007101	Rab regulation of trafficking	60	67	2	2	2	2	2	2	2	2	2	65	65	4760	0.93674	0.2335	0.2335	2.99	561717;558626	rab27b;dennd4c	ENSDARG00000087762;ENSDARG00000102766		64.32755	64.32755	45.9247	26.025560056317715	63.19977642004179	25.97664392776131	29.64825	29.64825	26.2842	4.757485134501219	29.442092436815038	4.748543242225241	143.78375	143.78375	80.2415	89.86231173370177	139.88971887106624	89.6934117606125					82.7304;45.9247	33.0123;26.2842	207.326;80.2415	0	2	0															2	561717;558626	ENSDARG00000087762;ENSDARG00000102766	64.32755	64.32755	26.025560056317715	29.64825	29.64825	4.757485134501219	143.78375	143.78375	89.86231173370177	82.7304;45.9247	33.0123;26.2842	207.326;80.2415	0						Linear,2(1)	2.833912005643043	6.349156737327576	1.7438825368881226	4.605274200439453	2.023309448927802	3.174578368663788	28.257964	100.397136	23.054711999999995	36.24178800000001	19.240940000000023	268.32656	DOWN	0.0	1.0	0.0	
R-DRE-9009391	Extra-nuclear estrogen signaling	35	44	2	2	1	2	2	2	2	1	1	66	43	4782	0.87877	0.45637	0.45637	2.27	368329	cdkn1bb	ENSDARG00000054271		51.708	51.708	51.708		51.708		28.0344	28.0344	28.0344		28.0344		95.3727	95.3727	95.3727		95.3727						51.708	28.0344	95.3727	0	1	0															1	368329	ENSDARG00000054271	51.708	51.708		28.0344	28.0344		95.3727	95.3727		51.708	28.0344	95.3727	0						Linear,1(1)	2.2367777824401855	2.2367777824401855	2.2367777824401855	2.2367777824401855	0.0	2.2367777824401855	51.708	51.708	28.0344	28.0344	95.3727	95.3727	DOWN	0.0	1.0	0.0	
R-DRE-9614085	FOXO-mediated transcription	17	19	1	1	1	1	1	1	1	1	1	66	18	4807	0.9728	0.23088	0.23088	5.26	563719	foxo4	ENSDARG00000055792		48.817	48.817	48.817		48.817		27.1983	27.1983	27.1983		27.1983		87.6194	87.6194	87.6194		87.6194		0.0	48.817			48.817	27.1983	87.6194	0	1	0															1	563719	ENSDARG00000055792	48.817	48.817		27.1983	27.1983		87.6194	87.6194		48.817	27.1983	87.6194	0						Linear,1(1)	1.9916298389434814	1.9916298389434814	1.9916298389434814	1.9916298389434814	0.0	1.9916298389434814	48.817	48.817	27.1983	27.1983	87.6194	87.6194	DOWN	0.0	1.0	0.0	
R-DRE-9614399	Regulation of localization of FOXO transcription factors	11	11	1	1	1	1	1	1	1	1	1	66	10	4815	0.99061	0.14088	0.14088	9.09	563719	foxo4	ENSDARG00000055792		48.817	48.817	48.817		48.817		27.1983	27.1983	27.1983		27.1983		87.6194	87.6194	87.6194		87.6194		0.0	48.817			48.817	27.1983	87.6194	0	1	0															1	563719	ENSDARG00000055792	48.817	48.817		27.1983	27.1983		87.6194	87.6194		48.817	27.1983	87.6194	0						Linear,1(1)	1.9916298389434814	1.9916298389434814	1.9916298389434814	1.9916298389434814	0.0	1.9916298389434814	48.817	48.817	27.1983	27.1983	87.6194	87.6194	DOWN	0.0	1.0	0.0	
R-DRE-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	5	5	1	1	1	1	1	1	1	1	1	66	4	4821	0.9982	0.066655	0.066655	20.0	368329	cdkn1bb	ENSDARG00000054271		51.708	51.708	51.708		51.708		28.0344	28.0344	28.0344		28.0344		95.3727	95.3727	95.3727		95.3727		0.0	51.708	0.0	51.708	51.708	28.0344	95.3727	0	1	0															1	368329	ENSDARG00000054271	51.708	51.708		28.0344	28.0344		95.3727	95.3727		51.708	28.0344	95.3727	0						Linear,1(1)	2.2367777824401855	2.2367777824401855	2.2367777824401855	2.2367777824401855	0.0	2.2367777824401855	51.708	51.708	28.0344	28.0344	95.3727	95.3727	DOWN	0.0	1.0	0.0	
R-DRE-211945	Phase I - Functionalization of compounds	46	61	1	1	0	1	1	1	1	0	0	67	61	4764	0.42893	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	43	219	2	0	0	2	2	2	2	0	0	67	219	4606	0.045503	1.0	0.074591	0.0																														0	0	0															0															0																							
R-DRE-375276	Peptide ligand-binding receptors	23	108	2	0	0	2	2	2	2	0	0	67	108	4717	0.22179	1.0	0.40531	0.0																														0	0	0															0															0																							
R-DRE-416476	G alpha (q) signalling events	53	125	1	0	0	1	1	0	1	0	0	67	125	4700	0.17444	1.0	0.41878	0.0																														0	0	0															0															0																							
R-DRE-418594	G alpha (i) signalling events	81	166	3	1	1	2	2	1	3	0	0	67	166	4659	0.097393	1.0	0.17328	0.0																														0	0	0															0															0																							
R-DRE-500792	GPCR ligand binding	69	264	4	1	1	4	4	3	4	1	1	66	263	4562	0.11551	0.97632	0.26677	0.38	567940	crhr1	ENSDARG00000003989		60.8212	60.8212	60.8212		60.8212		30.222	30.222	30.222		30.222		122.402	122.402	122.402		122.40199999999999						60.8212	30.222	122.402	0	1	0															1	567940	ENSDARG00000003989	60.8212	60.8212		30.222	30.222		122.402	122.402		60.8212	30.222	122.402	0						Linear,1(1)	2.827180862426758	2.827180862426758	2.827180862426758	2.827180862426758	0.0	2.827180862426758	60.8212	60.8212	30.222	30.222	122.402	122.402	DOWN	0.0	1.0	0.0	
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	143	193	9	8	4	8	8	8	9	3	3	64	190	4635	0.72879	0.49666	0.7475	1.55	563633;556885;321947	smurf2;enc2;psmc3	ENSDARG00000038067;ENSDARG00000102418;ENSDARG00000007141		50.40763333333333	47.7358	41.9532	10.060068247449141	47.87925391253097	7.679325734699309	27.3683	26.8761	24.8873	2.760211955629508	26.735127841560423	2.14604492158434	93.4334	84.7855	70.7217	28.053805476797624	86.09315289333487	21.265901510530536					61.5339;41.9532;47.7358	30.3415;24.8873;26.8761	124.793;70.7217;84.7855	0	3	0															3	563633;556885;321947	ENSDARG00000038067;ENSDARG00000102418;ENSDARG00000007141	50.40763333333333	47.7358	10.060068247449141	27.3683	26.8761	2.760211955629508	93.4334	84.7855	28.053805476797624	61.5339;41.9532;47.7358	30.3415;24.8873;26.8761	124.793;70.7217;84.7855	0						Linear,3(1)	2.8029917167128424	8.566796064376831	2.4327120780944824	3.6621196269989014	0.698743303385031	2.4719643592834473	39.02359443630108	61.79167223036558	24.244826133417902	30.4917738665821	61.6875305981079	125.17926940189211	DOWN	0.0	1.0	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	162	231	9	8	4	8	8	8	9	3	3	64	228	4597	0.60957	0.6201	1.0	1.3	563633;556885;321947	smurf2;enc2;psmc3	ENSDARG00000038067;ENSDARG00000102418;ENSDARG00000007141		50.40763333333333	47.7358	41.9532	10.060068247449141	47.87925391253097	7.679325734699309	27.3683	26.8761	24.8873	2.760211955629508	26.735127841560423	2.14604492158434	93.4334	84.7855	70.7217	28.053805476797624	86.09315289333487	21.265901510530536					61.5339;41.9532;47.7358	30.3415;24.8873;26.8761	124.793;70.7217;84.7855	0	3	0															3	563633;556885;321947	ENSDARG00000038067;ENSDARG00000102418;ENSDARG00000007141	50.40763333333333	47.7358	10.060068247449141	27.3683	26.8761	2.760211955629508	93.4334	84.7855	28.053805476797624	61.5339;41.9532;47.7358	30.3415;24.8873;26.8761	124.793;70.7217;84.7855	0						Linear,3(1)	2.8029917167128424	8.566796064376831	2.4327120780944824	3.6621196269989014	0.698743303385031	2.4719643592834473	39.02359443630108	61.79167223036558	24.244826133417902	30.4917738665821	61.6875305981079	125.17926940189211	DOWN	0.0	1.0	0.0	
R-DRE-397014	Muscle contraction	68	92	2	2	2	1	1	1	2	1	1	66	91	4734	0.63958	0.72217	1.0	1.09	64272	atp1b3b	ENSDARG00000042837		56.7179	56.7179	56.7179		56.71790000000001		29.3038	29.3038	29.3038		29.3038		109.778	109.778	109.778		109.77800000000002						56.7179	29.3038	109.778	0	1	0															1	64272	ENSDARG00000042837	56.7179	56.7179		29.3038	29.3038		109.778	109.778		56.7179	29.3038	109.778	0						Linear,1(1)	1.591921329498291	1.591921329498291	1.591921329498291	1.591921329498291	0.0	1.591921329498291	56.7179	56.7179	29.3038	29.3038	109.778	109.778	DOWN	0.0	1.0	0.0	
R-DRE-5576891	Cardiac conduction	42	61	2	2	2	1	1	1	2	1	1	66	60	4765	0.79683	0.57107	0.57107	1.64	64272	atp1b3b	ENSDARG00000042837		56.7179	56.7179	56.7179		56.71790000000001		29.3038	29.3038	29.3038		29.3038		109.778	109.778	109.778		109.77800000000002						56.7179	29.3038	109.778	0	1	0															1	64272	ENSDARG00000042837	56.7179	56.7179		29.3038	29.3038		109.778	109.778		56.7179	29.3038	109.778	0						Linear,1(1)	1.591921329498291	1.591921329498291	1.591921329498291	1.591921329498291	0.0	1.591921329498291	56.7179	56.7179	29.3038	29.3038	109.778	109.778	DOWN	0.0	1.0	0.0	
R-DRE-1236975	Antigen processing-Cross presentation	38	65	1	1	1	1	1	1	1	1	1	66	64	4761	0.77665	0.59438	0.59438	1.54	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-382551	Transport of small molecules	274	372	12	12	8	10	10	10	12	6	6	61	366	4459	0.75474	0.40128	0.64018	1.61	64272;394240;322811;321947;321564;101884924	atp1b3b;ahcyl2b;atp6v0d1;psmc3;eif2s1b;slc38a3b	ENSDARG00000042837;ENSDARG00000039343;ENSDARG00000069090;ENSDARG00000007141;ENSDARG00000052178;ENSDARG00000091061		55.07961666666667	53.091499999999996	43.0633	10.197327012196174	53.1665837960521	9.83952369369319	28.559250000000002	28.344	25.2964	2.4596654323301634	28.091207646638246	2.4168064669224574	107.099	99.56435	73.3088	30.609010494231942	101.43202295635754	29.26113144221479					56.7179;43.0633;49.4651;47.7358;69.4959;63.9997	29.3038;25.2964;27.3842;26.8761;31.6846;30.8104	109.778;73.3088;89.3507;84.7855;152.43;132.941	0	6	0															6	64272;394240;322811;321947;321564;101884924	ENSDARG00000042837;ENSDARG00000039343;ENSDARG00000069090;ENSDARG00000007141;ENSDARG00000052178;ENSDARG00000091061	55.07961666666667	53.091499999999996	10.197327012196174	28.559250000000002	28.344	2.4596654323301634	107.099	99.56435	30.609010494231942	56.7179;43.0633;49.4651;47.7358;69.4959;63.9997	29.3038;25.2964;27.3842;26.8761;31.6846;30.8104	109.778;73.3088;89.3507;84.7855;152.43;132.941	0						Linear,6(1)	1.8709452433065903	11.37455439567566	1.591921329498291	2.4327120780944824	0.3480787766817319	1.7198654413223267	46.92005567940771	63.23917765392562	26.59110775259077	30.527392247409235	82.60669063416117	131.59130936583884	DOWN	0.0	1.0	0.0	
R-DRE-917937	Iron uptake and transport	32	45	1	1	1	1	1	1	1	1	1	66	44	4781	0.87421	0.46388	0.46388	2.22	322811	atp6v0d1	ENSDARG00000069090		49.4651	49.4651	49.4651		49.4651		27.3842	27.3842	27.3842		27.3842		89.3507	89.3507	89.3507		89.3507						49.4651	27.3842	89.3507	0	1	0															1	322811	ENSDARG00000069090	49.4651	49.4651		27.3842	27.3842		89.3507	89.3507		49.4651	27.3842	89.3507	0						Linear,1(1)	1.6757550239562988	1.6757550239562988	1.6757550239562988	1.6757550239562988	0.0	1.6757550239562988	49.4651	49.4651	27.3842	27.3842	89.3507	89.3507	DOWN	0.0	1.0	0.0	
R-DRE-917977	Transferrin endocytosis and recycling	18	27	1	1	1	1	1	1	1	1	1	66	26	4799	0.94793	0.31157	0.31157	3.7	322811	atp6v0d1	ENSDARG00000069090		49.4651	49.4651	49.4651		49.4651		27.3842	27.3842	27.3842		27.3842		89.3507	89.3507	89.3507		89.3507						49.4651	27.3842	89.3507	0	1	0															1	322811	ENSDARG00000069090	49.4651	49.4651		27.3842	27.3842		89.3507	89.3507		49.4651	27.3842	89.3507	0						Linear,1(1)	1.6757550239562988	1.6757550239562988	1.6757550239562988	1.6757550239562988	0.0	1.6757550239562988	49.4651	49.4651	27.3842	27.3842	89.3507	89.3507	DOWN	0.0	1.0	0.0	
R-DRE-190236	Signaling by FGFR	42	64	2	1	0	2	2	2	2	0	0	67	64	4761	0.41133	1.0	1.0	0.0																														0	0	0															0															0																							
