Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000003446	Exp 2		541511	ippk	1.55645	0.839761	5.12845	0.007818	231.5522	-457.1045	-1	1.853444016	TRUE	-1	9.76E-06	0.112779		
ENSDARG00000003544	Exp 4		558759	adarb1b	0.00726601	0.00153701	0.0363087	0.6437	241.1204	-474.2409	-1	4.727366771	TRUE	5.34E-06	78.3336	0.6017		
ENSDARG00000003615	Linear		563896	slc26a3.2	1.69971	1.02287	4.96094	0.03408	198.893153	-391.786307	-1	1.661706766	TRUE	6.37E-05	-5.67E-06			
ENSDARG00000003635	Exp 2		494083	mogat3b	1.72333	0.86593	7.09943	1.00E-04	225.5237	-445.0474	-1	1.990149319	TRUE	-1	1.11E-05	0.127971		
ENSDARG00000003697	Exp 2		556156	slc5a8l	1.96272	0.938935	10.8045	0.01463	228.7313	-451.4626	-1	2.090368343	TRUE	-1	8.64E-06	0.121806		
ENSDARG00000003706	Exp 4		568463	ryr2b	1.40E-04	1.18E-06	0.0010334	0.4504	258.5717	-509.1435	-1	118.4182437	TRUE	2.07E-06	3865.66	0.595376		
ENSDARG00000003854	Exp 2		445175	acsl1b	2.45858	1.14055	39.891	0.00173	198.5056	-391.0113	-1	2.155609136	TRUE	-1	5.90E-05	0.0743344		
ENSDARG00000003865	Exp 2		100124652	pard6b	1.18987	0.645476	3.2439	1.79E-04	249.7437	-493.4874	-1	1.84339929	TRUE	-1	2.90E-06	0.184186		
ENSDARG00000003909	Linear		565787	ftr01	1.59915	0.981183	4.26489	0.2605	256.406988	-506.813976	-1	1.629818291	TRUE	1.38E-06	-2.47E-07			
ENSDARG00000003973	Exp 5		573996	chordc1a	1.77E-04	3.15E-07	2.78E-04	0.03533	251.3829	-492.7657	-1	560.1624855	TRUE	6.24E-06	4892.4	0.674003	8.29008	
ENSDARG00000003977	Linear		569930	zgc:153896	2.69203	1.3529	222.495	0.01106	214.820737	-423.641475	-1	1.989821864	TRUE	1.90E-05	-1.48E-06			
ENSDARG00000004105	Linear		30746	tie1	2.73716	1.36509	90000	1.35E-04	226.34622	-446.692441	-1	2.005113216	TRUE	1.21E-05	-7.66E-07			
ENSDARG00000004154	Exp 4		402892	orai1b	1.33E-04	4.85E-05	7.23E-04	0.6838	260.9359	-513.8718	-1	2.74695186	TRUE	2.90E-06	2841.91	0.664685		
ENSDARG00000004227	Exp 2		567051	pde3a	1.56701	0.838862	5.25386	0.105	235.0771	-464.1541	-1	1.868018816	TRUE	-1	7.73E-06	0.116571		
ENSDARG00000004243	Exp 2		407667	asic4b	1.4809	0.741777	5.14646	0.01568	254.3943	-502.7885	-1	1.996422105	TRUE	-1	1.93E-06	0.17554		
ENSDARG00000004459	Linear		557454	unc119.2	1.54019	0.955858	3.9115	0.1175	251.833288	-497.666577	1	1.611316744	TRUE	2.23E-06	3.31E-07			
ENSDARG00000004586	Exp 4		30546	ntrk1	0.101467	1.02E-04	30000	0.002041	265.0731	-522.1461	-1	991.0435224	TRUE	1.04E-06	11.5161	0.658774		
ENSDARG00000004634	Hill		564372	osbp	3.09E-05	3.09E-05	3.09E-05	4.71E-04	239.611539	-471.223079	-1	1.000165231	0	1.85E-05	-6.28E-06	1	1.63E-04	TRUE
ENSDARG00000004789	Exp 2				2.22924	0.913656	23.6907	0.00346	238.4302	-470.8603	-1	2.439911739	TRUE	-1	3.61E-06	0.157929		
ENSDARG00000004904	Linear		373082	gys2	2.32999	1.24727	17.3315	0.004901	203.077887	-400.155773	-1	1.868071869	TRUE	3.05E-05	-3.28E-06			
ENSDARG00000004931	Exp 4		560561	slc8a3	0.0453382	0.0102564	0.314514	0.8263	251.0393	-494.0786	-1	4.42047892	TRUE	2.95E-06	14.1096	0.617917		
ENSDARG00000004979	Exp 4		393425	elovl5	8.68E-05	2.39E-07	6.55E-04	0.8413	232.0472	-456.0945	-1	363.5724244	TRUE	9.53E-06	6756.2	0.638592		
ENSDARG00000005004	Exp 4		393339	slc5a12	8.28E-06	2.71E-08	1.36E-05	0.5049	237.8472	-467.6944	-1	305.6673604	TRUE	7.90E-06	30282	0.368013		
ENSDARG00000005112	Exp 2		378452	cdh17	1.81577	0.942614	7.5682	4.80E-04	186.0825	-366.165	-1	1.926313422	TRUE	-1	1.23E-04	0.0961716		
ENSDARG00000005126	Exp 4		446213	large1	0.145647	5.41E-04	1.12312	0.07517	242.146	-476.292	-1	269.1066915	TRUE	4.89E-06	3.70434	0.572676		
ENSDARG00000005150	Exp 2		57936	tbx20	1.374	0.600061	5.17158	0.08216	252.0747	-498.1495	-1	2.289767207	TRUE	-1	1.77E-06	0.242177		
ENSDARG00000005154	Exp 4		557232	aspa	0.00392379	3.56E-04	0.0115814	0.002208	258.2408	-508.4816	-1	11.03455937	TRUE	4.53E-06	66.4027	0.6571		
ENSDARG00000005176	Exp 4		445194	zgc:101040	8.94E-05	2.67E-05	3.11E-04	0.9417	269.5807	-531.1613	-1	3.351557931	TRUE	1.52E-06	3723.96	0.558975		
ENSDARG00000005216	Exp 4				9.24E-05	8.90E-07	3.51E-04	0.5693	260.6779	-513.3558	-1	103.8404181	TRUE	2.64E-06	3770.95	0.59957		
ENSDARG00000005320	Linear		30231	nipsnap1	3.79994	1.60379	90000	0.003814	243.117299	-480.234599	-1	2.369350102	TRUE	4.07E-06	-2.17E-07			
ENSDARG00000005356	Exp 4		30709	tyro3	5.94E-05	3.22E-05	1.36E-04	0.02674	253.4019	-498.8038	-1	1.846158389	TRUE	5.56E-06	3555.11	0.558926		
ENSDARG00000005394	Exp 4		553187	dnmt3aa	0.00146577	1.26E-04	0.0107897	0.606	244.8298	-481.6596	-1	11.67823253	TRUE	5.04E-06	282.739	0.560846		
ENSDARG00000005481	Linear		406463	nfkbiaa	1.75222	1.04392	5.38129	0.272	207.468731	-408.937462	1	1.678500268	TRUE	2.95E-05	3.42E-06			
ENSDARG00000005518	Exp 2		564815	slc5a9	1.91583	0.966161	9.22616	0.08735	236.397	-466.7939	-1	1.982930381	TRUE	-1	7.03E-06	0.0977178		
ENSDARG00000005565	Exp 2		436652	entpd8	2.36673	1.0251	31.5392	0.05298	209.9647	-413.9293	-1	2.308779631	TRUE	-1	2.09E-05	0.121058		
ENSDARG00000005578	Exp 2		555748	ugp2a	1.63467	0.717165	7.48269	1.00E-04	204.8236	-403.6472	-1	2.27934994	TRUE	-1	2.46E-05	0.202089		
ENSDARG00000005616	Linear		30489	bfb	4.83909	1.77253	90000	0.00159	231.6454	-457.2908	-1	2.730046882	TRUE	4.79E-06	-3.23E-07			
ENSDARG00000005648	Exp 4		100002223	olfml2a	4.29E-05	7.52E-07	1.26E-04	0.3441	256.2709	-504.5418	-1	57.08009755	TRUE	4.69E-06	7006.11	0.673142		
ENSDARG00000005780	Exp 4		30713	npy8br	0.00210393	7.43E-04	0.010278	0.601	277.1347	-546.2694	-1	2.831920467	TRUE	9.25E-07	148.659	0.497505		
ENSDARG00000005783	Exp 4		559024	ncanb	0.169501	0.00162906	30000	0.1664	228.8631	-449.7263	-1	104.0483469	TRUE	8.70E-06	4.25766	0.592194		
ENSDARG00000005913	Poly 2				0.171286	0.0979507	0.667659	0.001443	228.059672	-448.119345	-1	1.748696028	TRUE	6.39E-06	-1.17E-05	3.57E-06		
ENSDARG00000005915	Exp 4		30310	tcf3a	9.20E-05	4.31E-05	2.95E-04	0.5208	245.4273	-482.8545	-1	2.136667232	TRUE	7.09E-06	3028.98	0.578974		
ENSDARG00000006029	Exp 2		406575	lta4h	2.21777	1.05225	17.8541	1.00E-04	199.1499	-392.2999	-1	2.107645522	TRUE	-1	5.17E-05	0.0915854		
ENSDARG00000006052	Exp 4		259196	malt2	0.0159807	0.00217398	0.382032	0.6622	244.9278	-481.8556	1	7.350895592	TRUE	2.65E-06	52.1423	1.49902		
ENSDARG00000006094	Exp 2		557061	igf2r	1.20069	0.719067	2.86362	0.02492	234.3028	-462.6056	-1	1.669788768	TRUE	-1	1.09E-05	0.10969		
ENSDARG00000006137	Exp 4		63999	star	7.70E-05	1.13E-06	3.05E-04	0.7243	245.5576	-483.1152	-1	68.37207238	TRUE	5.57E-06	5183.48	0.60642		
ENSDARG00000006220	Exp 2		406731;641488;100379286;100384891;100384896;100384897;100384901	ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1;ugt1a1	2.55967	1.0949	96.2459	8.06E-04	180.713	-355.426	-1	2.337811672	TRUE	-1	1.13E-04	0.103953		
ENSDARG00000006308	Poly 2		541324	ptpn18	0.228652	0.116308	17.5475	0.02975	264.640207	-521.280414	-1	1.96591808	TRUE	9.63E-07	-1.17E-06	3.49E-07		
ENSDARG00000006368	Linear		564665	crlf1b	2.29258	1.2355	15.5971	0.1377	266.000516	-526.001032	-1	1.85558883	TRUE	6.82E-07	-1.01E-07			
ENSDARG00000006447	Exp 2		557854	slc19a3a	2.13166	0.932866	17.1374	5.42E-04	251.6338	-497.2676	-1	2.285065594	TRUE	-1	1.97E-06	0.141772		
ENSDARG00000006522	Hill		494472	otop2	1.13E-04	1.13E-04	1.13E-04	0.1009	248.280053	-486.560105	-1	1.000008845	0	4.06E-06	-1.49E-06	1.0027	1.59E-04	TRUE
ENSDARG00000006526	Exp 2		334613	fn1b	2.01587	0.866009	14.0214	0.01641	168.0466	-330.0933	-1	2.327770266	TRUE	-1	1.90E-04	0.16356		
ENSDARG00000006585	Exp 4		571996	dmwd	0.0179856	0.00197351	0.152503	0.5246	247.0329	-486.0658	-1	9.113508419	TRUE	4.89E-06	33.7972	0.70188		
ENSDARG00000006598	Exp 5		559050	sgk2b	0.218281	0.0345668	1.61194	0.0949	210.4931	-412.9862	1	6.31475867	TRUE	2.38E-05	2.02014	1.59672	1	
ENSDARG00000006615	Exp 2		792391	hnf1ba	1.94937	0.974505	9.85309	0.001733	230.7183	-455.4366	-1	2.000369418	TRUE	-1	9.44E-06	0.0981972		
ENSDARG00000006811	Linear		436872	sult1st6	2.6371	1.33778	85.759	0.001494	218.719071	-431.438142	-1	1.971250878	TRUE	2.15E-05	-1.22E-06			
ENSDARG00000006869	Exp 4		492808	stx17	1.45E-04	2.94E-07	0.00149767	0.6468	251.0979	-494.1958	-1	494.1645743	TRUE	4.30E-06	4244.11	0.732113		
ENSDARG00000006877	Exp 4		550586	enpp4	5.42E-05	6.97E-07	1.41E-04	0.7026	269.4141	-530.8282	-1	77.68605237	TRUE	1.50E-06	4920.61	0.452717		
ENSDARG00000006978	Exp 2		559247	zak	1.56763	0.796414	5.68832	5.15E-04	248.958	-491.916	-1	1.968360677	TRUE	-1	2.89E-06	0.147732		
ENSDARG00000007024	Exp 2		436604	uox	2.52193	1.06306	68.855	0.008847	193.7557	-381.5114	-1	2.372330819	TRUE	-1	5.05E-05	0.116262		
ENSDARG00000007086	Linear		436621	aqp10a	2.41458	1.27327	22.7829	0.01015	227.057616	-448.115232	-1	1.896361337	TRUE	1.02E-05	-8.35E-07			
ENSDARG00000007129	Exp 4		555229	slc6a16a	2.43E-04	8.07E-05	0.00141186	0.8884	234.4382	-460.8765	-1	3.012951534	TRUE	1.05E-05	1841.12	0.646661		
ENSDARG00000007344	Exp 4		556258	tcap	1.69E-04	6.88E-07	0.00131479	0.5046	185.2196	-362.4391	1	245.7840461	TRUE	8.74E-05	3003.37	1.59184		
ENSDARG00000007366	Exp 2		402826	amdhd1	2.6228	1.10991	271.645	0.005064	232.3255	-458.6509	-1	2.363074484	TRUE	-1	6.42E-06	0.101815		
ENSDARG00000007407	Exp 4		553644	barx1	0.135218	1.56E-04	30000	0.003755	243.3993	-478.7986	-1	867.5494989	TRUE	2.56E-06	29.0983	0.675635		
ENSDARG00000007421	Exp 2		394052	ftcd	2.92604	1.20045	30000	0.0167	208.0552	-410.1105	-1	2.437452622	TRUE	-1	2.53E-05	0.0888716		
ENSDARG00000007494	Exp 4		445567	st3gal8	4.38E-05	1.41E-07	1.21E-04	0.9443	252.7123	-497.4246	-1	310.0516285	TRUE	4.85E-06	6475.84	0.595189		
ENSDARG00000007560	Exp 4		100004611	sema3bl	0.00215442	3.74E-06	0.0370815	0.009007	244.3892	-480.7783	-1	575.3666112	TRUE	4.89E-06	246.95	0.618094		
ENSDARG00000007561	Exp 2		407978	cdh23	2.90086	1.08462	30000	0.1069	258.3119	-510.6239	-1	2.674540392	TRUE	-1	1.21E-06	0.120048		
ENSDARG00000007576	Exp 2		553473	crybb1l1	2.45549	0.57103	167.717	0.05239	129.0546	-252.1092	-1	4.300106825	TRUE	-1	0.00105223	0.23875		
ENSDARG00000007715	Exp 2		567024	lgsn	2.53986	0.710954	362.073	0.0778	189.7695	-373.539	-1	3.572467417	TRUE	-1	3.74E-05	0.219749		
ENSDARG00000007727	Exp 2		65227	rgl2	1.1053	0.640678	2.67361	1.00E-04	250.2307	-494.4613	-1	1.725203612	TRUE	-1	3.39E-06	0.162174		
ENSDARG00000007869	Exp 4		562949	ehd3	0.00833871	0.00197425	0.0313623	0.1302	231.8209	-455.6419	-1	4.223735596	TRUE	1.23E-05	52.7849	0.645841		
ENSDARG00000007988	Linear		560277	masp2	2.46562	1.28855	27.7736	6.10E-04	235.383441	-464.766883	-1	1.913484149	TRUE	5.16E-06	-5.15E-07			
ENSDARG00000008029	Linear		565535	mep1a.2	1.41911	0.901698	3.28542	0.1916	194.740425	-383.48085	-1	1.573819616	TRUE	9.52E-05	-8.56E-06			
ENSDARG00000008107	Exp 4		325084	src	0.0102539	0.00244651	0.0469556	0.2966	238.1263	-468.2526	-1	4.191235679	TRUE	9.71E-06	49.9068	0.719739		
ENSDARG00000008191	Exp 4		570409	tmeff1a	0.00576572	3.45E-04	0.0614225	0.6752	255.3609	-502.7218	-1	16.69292615	TRUE	2.33E-06	122.536	0.6462		
ENSDARG00000008279	Exp 4		560913	map2k7	0.0131933	0.00304669	0.089085	0.5277	250.7929	-493.5859	-1	4.330371649	TRUE	2.78E-06	49.6686	0.597102		
ENSDARG00000008329	Exp 4		791696	asic1a	0.017995	0.002768	30000	0.5113	225.5106	-443.0212	-1	6.501083815	TRUE	1.30E-05	48.3127	0.70888		
ENSDARG00000008398	Exp 4		170581	cacna1c	0.0101445	0.00264161	0.055398	0.2925	229.9365	-451.8731	-1	3.840271653	TRUE	1.12E-05	62.6259	0.674736		
ENSDARG00000008403	Exp 4		100002812	phospho1	8.45E-06	4.80E-08	1.21E-05	0.5044	260.7521	-513.5042	-1	175.8735735	TRUE	3.79E-06	24166.7	0.55742		
ENSDARG00000008553	Exp 2		678524	zgc:136872	1.85198	0.87383	9.33664	0.002461	226.1593	-446.3185	-1	2.119382489	TRUE	-1	9.09E-06	0.143275		
ENSDARG00000008637	Exp 2		406207	mttp	2.59852	1.12424	134.984	0.001762	193.6532	-381.3064	-1	2.311357006	TRUE	-1	5.89E-05	0.0951493		
ENSDARG00000008723	Exp 4		100006675	prkcba	0.00844864	4.58E-04	0.0322024	0.4298	222.278	-436.5559	-1	18.4497932	TRUE	2.73E-05	46.3743	0.702362		
ENSDARG00000008727	Exp 4		394115	ranbp3a	0.00140546	1.53E-04	0.0224507	0.4601	244.8125	-481.625	-1	9.185292657	TRUE	4.90E-06	321.406	0.577895		
ENSDARG00000008807	Exp 4		394160	bokb	0.00295565	1.01E-05	30000	0.2285	243.5713	-479.1426	1	293.4958542	TRUE	3.36E-06	253.125	1.45449		
ENSDARG00000008832	Exp 2		559850	neu1	1.12707	0.697805	2.49508	0.003101	234.8966	-463.7932	-1	1.615164695	TRUE	-1	1.26E-05	0.0970592		
ENSDARG00000008858	Exp 4		570455	cyp7b1	6.37E-05	1.87E-05	1.73E-04	0.1517	249.8034	-491.6069	-1	3.40977025	TRUE	5.48E-06	4321.48	0.568025		
ENSDARG00000008969	Linear		337315	fgb	3.17768	1.4744	90000	0.007536	178.76188	-351.52376	-1	2.155236028	TRUE	1.17E-04	-9.28E-06			
ENSDARG00000009020	Exp 4		404209	cnr1	0.0141056	0.00201224	30000	0.6383	239.7974	-471.5947	-1	7.009899416	TRUE	6.22E-06	55.6474	0.706258		
ENSDARG00000009087	Linear		58113	cd74a	1.58765	0.976299	4.19314	0.2169	266.558801	-527.117602	1	1.626192386	TRUE	5.29E-07	1.41E-07			
ENSDARG00000009160	Exp 2		368242	kmo	3.1879	1.32043	30000	0.01066	218.7855	-431.571	-1	2.414289285	TRUE	-1	1.82E-05	0.0606645		
ENSDARG00000009217	Exp 2		560327	tom1l2	1.52132	0.815713	4.96097	0.202	228.576	-451.152	-1	1.865018701	TRUE	-1	1.08E-05	0.12334		
ENSDARG00000009262	Exp 4		100034578	far2	0.0300067	1.09E-04	0.30305	0.02207	245.274	-482.548	-1	276.5543492	TRUE	5.52E-06	16.0848	0.653019		
ENSDARG00000009386	Poly 2				0.128554	0.080675	0.311527	0.4616	259.33576	-510.67152	1	1.593480012	TRUE	1.67E-06	2.72E-06	-8.43E-07		
ENSDARG00000009459	Poly 2		550555	slc35e4	0.155107	0.091871	0.485577	0.7242	250.331196	-492.662392	-1	1.688312961	TRUE	3.64E-06	-3.74E-06	1.11E-06		
ENSDARG00000009466	Exp 4		562687	rgs9bp	0.0303491	0.00201444	0.62149	0.3744	243.7016	-479.4033	1	15.0657751	TRUE	4.78E-06	23.3487	1.32987		
ENSDARG00000009470	Linear		266961	hnf1a	2.92035	1.41261	90000	0.01221	243.593398	-481.186797	-1	2.067343428	TRUE	3.26E-06	-2.76E-07			
ENSDARG00000009493	Exp 4		568412	map3k13	0.00990572	0.0019591	0.0661643	0.4329	236.8309	-465.6618	-1	5.056260528	TRUE	6.55E-06	69.4756	0.640754		
ENSDARG00000009733	Exp 4		570502	kif21b	0.00278667	3.42E-04	0.0260015	0.9215	250.28	-492.5599	-1	8.147943475	TRUE	4.05E-06	227.246	0.708252		
ENSDARG00000009738	Exp 4		562422	cacnb4a	0.00160192	6.21E-04	0.00777697	0.8827	261.9657	-515.9315	-1	2.57976826	TRUE	2.19E-06	178.502	0.468312		
ENSDARG00000009782	Exp 2		554168	myh11a	2.71908	1.21312	30000	0.01292	199.2141	-392.4282	-1	2.241394091	TRUE	-1	5.56E-05	0.0686366		
ENSDARG00000009844	Poly 2		323834	dusp23a	0.240907	0.11955	15.0099	0.005159	226.369015	-444.73803	-1	2.015115015	TRUE	6.08E-06	-9.40E-06	2.91E-06		
ENSDARG00000009870	Exp 4		65236	mapk8b	0.00145539	7.90E-05	0.0196923	0.3106	234.4881	-460.9763	-1	18.41743607	TRUE	9.87E-06	322.489	0.639282		
ENSDARG00000009899	Exp 4		100147851	znf385a	0.00300565	9.72E-06	0.0273878	0.08698	237.7778	-467.5555	-1	309.19494	TRUE	8.58E-06	185.59	0.696893		
ENSDARG00000009930	Exp 4		793954	cadm2a	0.0134644	0.00250497	0.097481	0.8144	233.8385	-459.6771	-1	5.375074352	TRUE	8.17E-06	46.4375	0.635823		
ENSDARG00000010002	Exp 4		563953	gna11a	0.0083385	6.05E-05	0.0554475	0.1673	230.6007	-453.2014	-1	137.7859076	TRUE	1.24E-05	64.9031	0.681569		
ENSDARG00000010059	Hill		563019	itpkb	1.14E-04	1.14E-04	1.14E-04	0.04179	246.849735	-483.69947	-1	1	0	5.05E-06	-1.84E-06	1.56512	1.62E-04	TRUE
