Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000006474	Linear		null	null	1.87953	1.0903	6.70846	0.3744	249.003307	-492.006614	1	1.723864991	TRUE	1.05E-06	1.40E-07			
ENSDARG00000058336	Linear		null	null	0.87404	0.613694	1.48701	0.9073	267.64822	-529.296441	1	1.42422771	TRUE	4.67E-07	1.01E-07			
ENSDARG00000088656	Hill		null	null	5.24E-05	2.33E-07	90000	0.08391	251.699068	-495.398136	1	224.8263166	0	8.30E-07	4.00E-07	18	5.17E-05	TRUE
ENSDARG00000100712	Exp 4		null	null	0.00131438	7.49E-06	0.0177063	0.01293	216.6722	-425.3445	1	175.5995244	TRUE	1.21E-05	464.172	1.32101		
ENSDARG00000036382	Linear		null	null	3.4568	1.53304	90000	0.01198	240.642404	-475.284808	1	2.254866148	TRUE	2.49E-06	1.25E-07			
ENSDARG00000054786	Poly 2		null	null	0.164508	0.0896091	0.859721	0.1576	224.911268	-441.822536	-1	1.835840333	TRUE	1.08E-05	-6.94E-06	1.96E-06		
ENSDARG00000056762	Exp 4		null	null	7.53E-05	2.75E-07	7.47E-04	0.804	255.3178	-502.6357	-1	274.0289646	TRUE	8.77E-07	5737.15	0.408102		
ENSDARG00000091614	Linear		null	null	0.809336	0.574773	1.33791	0.009295	263.556254	-521.112507	1	1.408096762	TRUE	4.10E-07	1.39E-07			
ENSDARG00000056587	Linear		null	null	1.21118	0.798569	2.4652	0.9701	223.680863	-441.361726	1	1.516687976	TRUE	2.02E-06	9.67E-07			
ENSDARG00000099134	Linear		null	null	1.10766	0.744873	2.12199	0.2811	248.625384	-491.250768	1	1.487045443	TRUE	1.04E-06	2.44E-07			
ENSDARG00000105540	Poly 2		null	null	0.114712	0.0707031	0.29993	0.01442	262.808893	-517.617785	1	1.622446541	TRUE	4.23E-07	1.06E-06	-3.42E-07		
ENSDARG00000110756	Linear		null	null	2.24414	1.21733	14.0718	0.02477	238.427958	-470.855917	1	1.843493547	TRUE	2.45E-06	2.19E-07			
ENSDARG00000069473	Poly 2		null	null	0.184585	0.0955297	2.95944	4.07E-04	228.086016	-448.172033	1	1.932226313	TRUE	5.73E-06	5.22E-06	-1.77E-06		
ENSDARG00000117668	Exp 2		null	null	5.07191	1.53534	30000	0.009215	252.9551	-499.9102	-1	3.303444188	TRUE	-1	7.61E-07	0.0633757		
ENSDARG00000046091	Exp 2		null	null	1.08143	0.625556	2.6192	0.4572	234.5367	-463.0734	-1	1.728750104	TRUE	-1	3.70E-06	0.16922		
ENSDARG00000093043	Linear		null	null	1.05918	0.718818	1.97581	0.03659	223.946443	-441.892885	-1	1.473502333	TRUE	9.38E-06	-1.09E-06			
ENSDARG00000116986	Exp 2		null	null	0.944148	0.584652	1.99775	0.003813	239.4997	-472.9993	-1	1.614888857	TRUE	-1	3.48E-06	0.150691		
ENSDARG00000095509	Linear		null	null	0.885228	0.620307	1.51381	0.05425	253.294274	-500.588548	1	1.427080462	TRUE	1.04E-06	2.32E-07			
ENSDARG00000029039	Exp 2		null	null	1.76175	1.13341	4.6338	0.4301	244.1753	-482.3505	1	1.554380145	TRUE	1	2.15E-06	0.0857191		
ENSDARG00000019207	Linear		null	null	1.61316	0.984343	4.40301	0.09488	249.469198	-492.938397	-1	1.638818989	TRUE	1.07E-06	-1.59E-07			
ENSDARG00000079497	Exp 4		null	null	0.00425288	0.00135773	0.0167297	0.4266	212.2334	-416.4668	1	3.132345901	TRUE	1.34E-05	104.205	1.47805		
ENSDARG00000097931	Exp 4		null	null	0.0221592	1.91E-05	30000	1.00E-04	252.0744	-496.1488	1	1159.445162	TRUE	1.57E-06	49.3451	1.21147		
ENSDARG00000035438	Linear		null	null	4.62051	1.73833	90000	6.15E-04	176.026495	-346.052991	1	2.658016602	TRUE	9.10E-05	4.18E-06			
ENSDARG00000007349	Linear		null	null	3.70577	1.5832	90000	0.02431	257.458889	-508.917778	-1	2.340683426	TRUE	3.94E-07	-4.33E-08			
ENSDARG00000025866	Exp 2		null	null	2.62443	1.50365	50.9239	0.01439	242.3661	-478.7323	1	1.745372926	TRUE	1	1.31E-06	0.0994557		
ENSDARG00000103515	Linear		null	null	1.40772	0.893658	3.26463	0.6722	265.10442	-524.208839	1	1.575233479	TRUE	3.14E-07	7.27E-08			
ENSDARG00000104875	Linear		null	null	1.42367	0.901005	3.34012	0.5371	250.839007	-495.678013	1	1.58009112	TRUE	1.17E-06	1.66E-07			
ENSDARG00000102200	Poly 2		null	null	0.187548	0.0962509	3.11461	0.004044	247.230905	-486.461811	1	1.948532429	TRUE	1.58E-06	1.68E-06	-6.09E-07		
ENSDARG00000111638	Exp 4		null	null	1.41E-04	2.56E-05	0.00150416	0.986	250.2657	-492.5314	-1	5.536717857	TRUE	1.67E-06	2993.08	0.574216		
ENSDARG00000115870	Poly 2		null	null	0.172684	0.0919203	2.92866	9.77E-04	241.861602	-475.723205	1	1.878627463	TRUE	1.60E-06	2.47E-06	-8.51E-07		
ENSDARG00000098995	Exp 4		null	null	0.0113	0.00130342	30000	0.6244	235.3662	-462.7325	1	8.669500238	TRUE	1.57E-06	68.8839	1.69298		
ENSDARG00000088833	Poly 2		null	null	0.121407	0.0735738	0.341279	0.08837	245.279835	-482.55967	-1	1.650139044	TRUE	2.27E-06	-2.81E-06	8.77E-07		
ENSDARG00000077193	Linear		null	null	3.28041	1.495	90000	0.001639	249.662731	-493.325463	-1	2.194254181	TRUE	8.00E-07	-7.74E-08			
ENSDARG00000055359	Linear		null	null	1.02599	0.700635	1.88049	0.2541	261.124457	-516.248915	1	1.464371606	TRUE	3.95E-07	1.26E-07			
ENSDARG00000038069	Linear		null	null	1.2296	0.807852	2.5312	0.4045	243.087767	-480.175533	-1	1.522060972	TRUE	2.42E-06	-3.04E-07			
ENSDARG00000113150	Linear		null	null	0.686318	0.497559	1.07942	0.5644	268.375309	-530.750618	1	1.379370085	TRUE	3.35E-07	1.23E-07			
ENSDARG00000004459	Exp 2		null	null	1.63806	1.09012	3.76193	0.7144	240.2322	-474.4644	1	1.502641911	TRUE	1	2.35E-06	0.105432		
ENSDARG00000099195	Exp 4		null	null	0.0064278	0.00155236	0.0214423	0.3284	207.0057	-406.0113	1	4.140663248	TRUE	1.38E-05	56.6274	1.74155		
ENSDARG00000033382	Exp 4		null	null	0.010807	7.02E-06	30000	0.05208	207.8642	-407.7285	-1	1540.268318	TRUE	1.21E-05	146.032	0.691409		
ENSDARG00000102366	Exp 4		null	null	1.49E-04	4.56E-05	0.00241667	0.4223	251.6941	-495.3882	1	3.267513733	TRUE	1.16E-06	2457.82	1.63049		
ENSDARG00000102711	Exp 4		null	null	0.0344405	0.0111717	0.184984	0.3932	266.9194	-525.8388	1	3.082834305	TRUE	4.11E-07	13.6301	1.59811		
ENSDARG00000081869	Linear		null	null	1.07183	0.725675	2.01314	0.9984	256.084214	-506.168429	1	1.477011059	TRUE	8.78E-07	1.62E-07			
ENSDARG00000104483	Poly 2		null	null	0.24403	0.110529	2.92773	0.002504	231.579041	-455.158082	1	2.207836857	TRUE	3.20E-06	3.29E-06	-1.14E-06		
ENSDARG00000074362	Linear		null	null	3.12835	1.46037	90000	0.00299	255.915474	-505.830947	-1	2.142162603	TRUE	9.34E-07	-5.62E-08			
ENSDARG00000052176	Exp 2		null	null	1.5744	0.802691	5.73004	0.4631	254.8589	-503.7178	-1	1.961402333	TRUE	-1	9.04E-07	0.147217		
ENSDARG00000025428	Linear		null	null	1.3858	0.883474	3.16384	0.1107	192.617096	-379.234192	1	1.5685804	TRUE	1.41E-05	5.25E-06			
ENSDARG00000097523	Exp 2		null	null	2.18439	0.901163	22.1999	0.2801	252.8348	-499.6696	-1	2.423967695	TRUE	-1	7.26E-07	0.156951		
ENSDARG00000099260	Linear		null	null	3.10548	1.45501	90000	0.09585	236.603035	-467.20607	-1	2.134335846	TRUE	2.65E-06	-1.76E-07			
ENSDARG00000116723	Exp 2		null	null	2.51375	1.48601	23.9195	0.02061	247.6903	-489.3805	1	1.69161042	TRUE	1	8.57E-07	0.114278		
ENSDARG00000107534	Exp 2		null	null	1.16539	0.844516	1.94658	0.2889	244.1194	-482.2388	1	1.379950173	TRUE	1	1.91E-06	0.145354		
ENSDARG00000058892	Linear		null	null	3.95495	1.62966	90000	0.05234	226.683127	-447.366253	-1	2.426855909	TRUE	4.47E-06	-2.48E-07			
ENSDARG00000071198	Exp 4		null	null	0.126708	0.0194462	0.907067	0.8436	248.5951	-489.1903	1	6.515823143	TRUE	1.56E-06	3.76405	1.4564		
ENSDARG00000096375	Exp 2		null	null	1.58147	0.867077	5.17917	0.43	238.9936	-471.9873	-1	1.823909526	TRUE	-1	3.34E-06	0.0972802		
ENSDARG00000098348	Exp 2		null	null	1.18316	0.706289	2.83677	0.6269	257.8611	-509.7221	-1	1.675178291	TRUE	-1	1.24E-06	0.114743		
ENSDARG00000079670	Exp 2		null	null	3.0325	1.26816	30000	0.05941	207.6968	-409.3937	-1	2.391259778	TRUE	-1	1.57E-05	0.0698127		
ENSDARG00000070746	Linear		null	null	2.27367	1.22682	15.1983	0.1944	233.946719	-461.893439	1	1.853303663	TRUE	2.90E-06	2.82E-07			
ENSDARG00000096269	Exp 2		null	null	0.657449	0.425358	1.23145	0.9103	242.6617	-479.3234	-1	1.545636852	TRUE	-1	2.92E-06	0.214247		
ENSDARG00000009094	Exp 2		null	null	1.89157	1.22681	5.27778	0.1546	245.5797	-485.1595	1	1.541860598	TRUE	1	1.29E-06	0.118321		
ENSDARG00000077473	Linear		null	null	1.44645	0.911408	3.45121	0.4792	171.559982	-337.119964	1	1.587049927	TRUE	8.40E-05	1.74E-05			
ENSDARG00000030896	Linear		null	null	3.66617	1.57548	90000	0.02145	203.395478	-400.790956	1	2.327017798	TRUE	1.19E-05	1.05E-06			
ENSDARG00000097559	Exp 2		null	null	32.2217	2.44929	30000	4.25E-04	256.2618	-506.5236	-1	13.1555267	TRUE	-1	5.35E-07	0.0120472		
ENSDARG00000103352	Poly 2		null	null	0.281708	0.117332	2.62306	0.09844	270.933893	-533.867786	-1	2.400947738	TRUE	2.58E-07	-2.92E-07	1.21E-07		
ENSDARG00000017653	Linear		null	null	1.37606	0.878917	3.12012	0.4982	245.081849	-484.163697	1	1.565631339	TRUE	1.48E-06	2.42E-07			
ENSDARG00000013072	Linear		null	null	1.71411	1.02595	5.13275	0.07909	240.897206	-475.794411	-1	1.670753935	TRUE	2.99E-06	-2.48E-07			
ENSDARG00000061049	Hill		null	null	1.52E-05	1.52E-05	1.52E-05	0.05502	236.529368	-463.058736	-1	1.000006585	0	5.01E-06	-2.32E-06	1.88966	2.82E-05	TRUE
ENSDARG00000038792	Exp 2		null	null	1.27976	0.923351	2.20434	0.4094	223.7718	-441.5436	1	1.385995142	TRUE	1	5.08E-06	0.161248		
ENSDARG00000094295	Poly 2		null	null	0.21832	0.104432	3.23548	0.00102	253.359329	-498.718658	1	2.090546959	TRUE	1.37E-06	1.02E-06	-3.67E-07		
ENSDARG00000074064	Linear		null	null	5.6447	1.87181	90000	0.001225	229.874221	-453.748442	1	3.015637271	TRUE	3.60E-06	1.44E-07			
ENSDARG00000075212	Poly 2		null	null	0.218138	0.104781	90000	2.57E-04	260.92528	-513.850561	-1	2.0818469	TRUE	4.42E-07	-6.44E-07	1.99E-07		
ENSDARG00000078065	Exp 4		null	null	5.54E-04	1.92E-04	0.00231932	0.07787	268.301	-528.602	-1	2.877162072	TRUE	5.57E-07	891.793	0.609225		
ENSDARG00000092383	Linear		null	null	1.32477	0.854576	2.89988	4.60E-04	240.687347	-475.374693	1	1.550207354	TRUE	3.00E-06	3.25E-07			
ENSDARG00000102129	Exp 4		null	null	0.0137635	0.00198531	30000	0.176	202.0945	-396.189	-1	6.932670465	TRUE	2.07E-05	67.1148	0.66593		
ENSDARG00000090903	Exp 2		null	null	1.13374	0.671764	2.70333	0.7679	218.9419	-431.8838	-1	1.687705801	TRUE	-1	1.09E-05	0.134616		
ENSDARG00000103518	Exp 4		null	null	0.00871791	2.25E-05	30000	0.1135	242.4852	-476.9704	-1	386.8299847	TRUE	1.74E-06	97.4618	0.61167		
ENSDARG00000063207	Exp 4		null	null	0.00595473	1.36E-05	30000	0.1126	239.906	-471.812	-1	438.6476811	TRUE	2.68E-06	188.653	0.750939		
ENSDARG00000110570	Linear		null	null	2.79099	1.37676	90000	0.07565	248.32116	-490.642319	-1	2.027216073	TRUE	8.99E-07	-9.85E-08			
ENSDARG00000077542	Exp 4		null	null	0.00148963	2.68E-04	0.0113833	0.6572	264.0805	-520.1611	1	5.556351293	TRUE	2.64E-07	320.363	2.08359		
ENSDARG00000062122	Exp 2		null	null	3.49513	1.24364	30000	0.006387	237.051	-468.1019	-1	2.810403332	TRUE	-1	1.80E-06	0.100521		
ENSDARG00000074989	Exp 2		null	null	26.9403	2.47239	30000	0.007466	198.5027	-391.0053	-1	10.89646051	TRUE	-1	2.84E-05	0.00742356		
ENSDARG00000069640	Exp 2		null	null	2.94288	1.54179	30000	0.08548	241.3651	-476.7301	1	1.908742436	TRUE	1	2.07E-06	0.0618057		
ENSDARG00000077874	Linear		null	null	1.47116	0.922567	3.57625	0.8884	232.879973	-459.759945	1	1.594637571	TRUE	2.52E-06	4.63E-07			
ENSDARG00000099025	Linear		null	null	1.13898	0.761397	2.22115	0.08565	268.003917	-530.007835	1	1.495908179	TRUE	2.95E-07	7.58E-08			
ENSDARG00000014803	Exp 4		null	null	0.0112246	1.39E-05	30000	0.07568	195.8982	-383.7964	-1	809.3651755	TRUE	3.08E-05	97.2607	0.707056		
ENSDARG00000036637	Exp 4		null	null	0.00731319	7.52E-06	30000	0.02035	235.1457	-462.2913	1	972.27241	TRUE	2.47E-06	140.073	1.37713		
ENSDARG00000052520	Exp 4		null	null	0.0237856	0.00338896	30000	1.00E-04	251.431	-494.862	-1	7.018554365	TRUE	1.26E-06	83.7311	0.789897		
ENSDARG00000117385	Linear		null	null	11.7547	2.27576	90000	0.003335	256.528332	-507.056664	1	5.16517559	TRUE	5.08E-07	1.44E-08			
ENSDARG00000079345	Poly 2		null	null	0.328793	0.125042	2.93456	0.3485	269.946546	-531.893093	1	2.629460501	TRUE	4.63E-07	2.71E-07	-1.13E-07		
ENSDARG00000078138	Poly 2		null	null	0.185907	0.0959212	2.96787	9.00E-05	255.361611	-502.723223	1	1.938122125	TRUE	8.78E-07	1.04E-06	-3.53E-07		
ENSDARG00000036272	Exp 2		null	null	2.83145	1.20506	30000	0.02408	250.6763	-495.3525	-1	2.349634043	TRUE	-1	1.18E-06	0.0800841		
ENSDARG00000100788	Poly 2		null	null	0.113174	0.0700152	0.291965	0.0188	233.056254	-458.112507	1	1.616420434	TRUE	3.67E-06	6.19E-06	-2.05E-06		
ENSDARG00000101077	Linear		null	null	1.6208	0.987554	4.45351	0.1514	250.314819	-494.629637	-1	1.641226708	TRUE	1.56E-06	-1.51E-07			
ENSDARG00000100315	Exp 2		null	null	0.827975	0.537331	1.59568	0.3507	191.6398	-377.2796	-1	1.540903093	TRUE	-1	7.20E-05	0.136881		
ENSDARG00000041179	Exp 4		null	null	0.00917041	1.14E-05	30000	0.2106	219.9945	-431.989	-1	801.6653262	TRUE	8.66E-06	122.576	0.751216		
ENSDARG00000062349	Exp 2		null	null	1.32859	0.957039	2.32212	0.437	262.7728	-519.5455	1	1.388229738	TRUE	1	4.67E-07	0.168805		
ENSDARG00000069560	Linear		null	null	2.95525	1.4187	90000	0.01866	237.627509	-469.255017	-1	2.083069007	TRUE	2.09E-06	-1.74E-07			
ENSDARG00000069451	Exp 2		null	null	6.70607	1.71563	30000	0.006831	223.3203	-440.6406	-1	3.908809009	TRUE	-1	4.18E-06	0.050299		
ENSDARG00000010317	Exp 2		null	null	1.68611	1.12526	3.92562	0.6753	255.2695	-504.539	1	1.498418143	TRUE	1	8.31E-07	0.117819		
ENSDARG00000012609	Linear		null	null	0.742765	0.533514	1.19426	0.1668	210.304457	-414.608913	1	1.392212763	TRUE	9.95E-06	3.46E-06			
ENSDARG00000075929	Linear		null	null	2.77602	1.37282	90000	0.0628	255.553834	-505.107669	-1	2.022129631	TRUE	7.60E-07	-6.47E-08			
ENSDARG00000031422	Poly 2		null	null	0.175948	0.0927816	2.77115	0.7319	237.880717	-467.761434	1	1.896367383	TRUE	3.12E-06	3.09E-06	-1.15E-06		
ENSDARG00000097033	Exp 2		null	null	3.47043	1.73341	30000	0.02611	242.347	-478.694	1	2.0020826	TRUE	1	1.15E-06	0.0843307		
ENSDARG00000105420	Exp 2		null	null	1.8511	1.20263	5.01346	0.3881	226.3144	-446.6287	1	1.539209898	TRUE	1	4.29E-06	0.113478		
ENSDARG00000095553	Exp 4		null	null	5.80E-05	6.45E-07	3.86E-04	0.6698	235.6703	-463.3406	-1	89.92801071	TRUE	5.17E-06	6311.51	0.635038		
ENSDARG00000089123	Linear		null	null	3.42042	1.52537	90000	0.005411	228.828648	-451.657295	1	2.242354314	TRUE	4.41E-06	2.53E-07			
ENSDARG00000055138	Exp 4		null	null	0.173933	0.0187138	1.96215	0.7951	230.6727	-453.3454	-1	9.294370999	TRUE	5.23E-06	3.3311	0.662422		
ENSDARG00000040249	Exp 2		null	null	1.96365	0.965847	10.5669	0.03916	242.9124	-479.8249	-1	2.033085986	TRUE	-1	2.04E-06	0.104058		
ENSDARG00000074947	Poly 2		null	null	0.109986	0.0686384	0.272397	0.2754	253.856522	-499.713045	1	1.602397492	TRUE	1.03E-06	1.87E-06	-5.93E-07		
ENSDARG00000053828	Exp 4		null	null	0.0124578	0.00498157	0.0468217	0.6392	262.6964	-517.3927	1	2.500777867	TRUE	5.80E-07	28.3035	1.68411		
ENSDARG00000077103	Exp 2		null	null	8.55915	2.30435	30000	2.59E-04	259.7976	-513.5952	1	3.714344609	TRUE	1	3.37E-07	0.0405528		
ENSDARG00000044685	Exp 2		null	null	0.253234	0.18396	0.38574	0.5413	224.7522	-443.5043	-1	1.376570994	TRUE	-1	1.45E-05	0.310338		
ENSDARG00000069026	Linear		null	null	2.57595	1.31796	53.8763	0.01138	239.330378	-472.660757	-1	1.95449786	TRUE	1.72E-06	-1.81E-07			
ENSDARG00000017928	Linear		null	null	2.04895	1.15169	9.13035	0.6588	233.763006	-461.526011	1	1.779081176	TRUE	2.58E-06	3.16E-07			
ENSDARG00000055395	Linear		null	null	1.66433	1.00566	4.75546	0.03829	213.449769	-420.899538	1	1.65496291	TRUE	9.95E-06	1.28E-06			
ENSDARG00000010276	Exp 4		null	null	0.00351972	0.00127034	0.0121417	0.2179	218.4489	-428.8977	1	2.770691311	TRUE	3.31E-06	110.701	2.49112		
ENSDARG00000112016	Exp 2		null	null	20.5057	2.35884	30000	1.75E-04	256.2982	-506.5963	-1	8.693128826	TRUE	-1	7.46E-07	0.0127811		
ENSDARG00000031683	Exp 4		null	null	0.115616	0.00264371	0.621286	0.08628	201.972	-395.9439	1	43.732482	TRUE	9.32E-06	2.91509	2.57497		
ENSDARG00000020133	Exp 4		null	null	0.0233285	0.00252774	0.811528	0.287	223.5215	-439.043	1	9.228995071	TRUE	5.77E-06	34.1757	1.37313		
ENSDARG00000101549	Exp 4		null	null	0.0017563	8.10E-05	0.0309879	0.8312	261.0937	-514.1874	-1	21.67145225	TRUE	7.72E-07	350.7	0.635013		
ENSDARG00000075016	Linear		null	null	2.48762	1.2924	32.0263	0.02472	230.56848	-455.136961	-1	1.924806561	TRUE	1.42E-06	-3.14E-07			
ENSDARG00000003041	Poly 2		null	null	0.169369	0.0908445	2.88093	0.009876	233.236353	-458.472705	1	1.864383645	TRUE	3.08E-06	4.19E-06	-1.47E-06		
ENSDARG00000059236	Linear		null	null	1.71702	1.02712	5.15599	0.2704	254.554281	-503.108562	1	1.671683932	TRUE	4.23E-07	1.11E-07			
ENSDARG00000006308	Linear		null	null	1.3381	0.86096	2.95557	0.7421	254.890334	-503.780668	-1	1.554195317	TRUE	1.00E-06	-1.40E-07			
ENSDARG00000058716	Linear		null	null	1.99908	1.13407	8.29865	0.5396	246.806939	-487.613878	-1	1.762748331	TRUE	1.27E-06	-1.50E-07			
ENSDARG00000078434	Linear		null	null	1.85452	1.08086	6.43133	0.2376	240.702466	-475.404933	1	1.715781877	TRUE	1.65E-06	2.32E-07			
ENSDARG00000096756	Linear		null	null	1.49873	0.934871	3.72173	0.04998	243.408619	-480.817239	1	1.603140968	TRUE	1.20E-06	2.45E-07			
ENSDARG00000111246	Linear		null	null	2.1835	1.19749	12.1493	0.02386	251.285895	-496.57179	1	1.823397273	TRUE	8.96E-07	1.06E-07			
ENSDARG00000015149	Exp 2		null	null	1.50176	1.01933	3.13366	0.4557	244.3154	-482.6309	1	1.473281469	TRUE	1	2.02E-06	0.105703		
ENSDARG00000077504	Linear		null	null	1.13323	0.758378	2.20263	0.3831	233.474751	-460.949502	1	1.494281216	TRUE	2.04E-06	5.81E-07			
ENSDARG00000074170	Poly 2		null	null	0.199011	0.0992824	2.94499	0.4638	252.654782	-497.309564	1	2.004494251	TRUE	1.53E-06	1.16E-06	-4.50E-07		
ENSDARG00000056279	Linear		null	null	1.68494	1.01411	4.90725	0.005242	248.365832	-490.731663	1	1.661496287	TRUE	1.06E-06	1.63E-07			
ENSDARG00000099558	Exp 2		null	null	1.00143	0.610199	2.203	0.7184	201.2303	-396.4605	-1	1.641153132	TRUE	-1	3.21E-05	0.146827		
ENSDARG00000090171	Exp 2		null	null	93.3863	2.78566	30000	0.002588	251.5221	-497.0443	1	33.52394047	TRUE	1	7.28E-07	0.00291344		
ENSDARG00000008553	Exp 2		null	null	0.883992	0.562159	1.77507	0.8962	225.4187	-444.8375	-1	1.572494615	TRUE	-1	8.97E-06	0.14187		
ENSDARG00000104283	Linear		null	null	3.00777	1.43161	90000	0.2362	230.937814	-455.875628	-1	2.100970236	TRUE	3.17E-06	-2.54E-07			
ENSDARG00000087197	Exp 4		null	null	3.17E-04	8.25E-05	0.00195402	0.408	233.5717	-459.1433	-1	3.838566262	TRUE	6.77E-06	1359.9	0.723746		
ENSDARG00000060480	Linear		null	null	1.224	0.805038	2.51096	0.443	235.275182	-464.550365	-1	1.520425123	TRUE	4.49E-06	-4.84E-07			
ENSDARG00000021521	Poly 2		null	null	0.185534	0.0956011	2.75399	0.7015	266.056054	-524.112109	-1	1.940709887	TRUE	3.63E-07	-5.61E-07	2.11E-07		
ENSDARG00000089181	Linear		null	null	2.0703	1.15913	9.52567	0.01063	263.461993	-520.923985	1	1.78608094	TRUE	3.40E-07	5.45E-08			
ENSDARG00000104080	Linear		null	null	2.43755	1.27754	25.7781	0.002888	251.260768	-496.521535	-1	1.908002881	TRUE	1.30E-06	-9.48E-08			
ENSDARG00000091043	Linear		null	null	1.74727	1.03922	5.40556	0.5167	252.36465	-498.7293	-1	1.681328304	TRUE	1.09E-06	-1.24E-07			
ENSDARG00000100424	Linear		null	null	3.38875	1.51862	90000	0.02278	244.446869	-482.893738	-1	2.231466726	TRUE	8.70E-07	-1.02E-07			
ENSDARG00000100515	Exp 4		null	null	0.0095001	0.00164655	0.0617613	0.4928	193.2986	-378.5972	1	5.769700282	TRUE	3.38E-05	63.3904	1.45788		
ENSDARG00000037421	Linear		null	null	1.32621	0.855266	2.90584	0.2599	175.779846	-345.559692	1	1.550640386	TRUE	6.16E-05	1.48E-05			
ENSDARG00000057055	Poly 2		null	null	0.192414	0.0978898	3.19196	0.00229	256.861998	-505.723997	1	1.965618481	TRUE	7.75E-07	9.21E-07	-2.95E-07		
ENSDARG00000061940	Poly 2		null	null	0.196642	0.0990317	3.09038	0.00208	256.210264	-504.420528	-1	1.98564702	TRUE	1.12E-06	-9.39E-07	3.06E-07		
ENSDARG00000095937	Exp 2		null	null	2.87594	1.49913	30000	1.00E-04	236.3783	-466.7566	1	1.918406009	TRUE	1	3.62E-06	0.0495707		
ENSDARG00000055752	Exp 4		null	null	0.014167	0.00547584	0.148216	0.4479	204.606	-401.212	1	2.587182971	TRUE	6.03E-06	24.3527	3.04299		
ENSDARG00000105351	Exp 2		null	null	1.30539	0.742612	3.51951	0.2864	222.1907	-438.3814	-1	1.757835855	TRUE	-1	8.36E-06	0.127079		
ENSDARG00000074509	Poly 2		null	null	0.237676	0.10882	3.05391	0.1731	259.27412	-510.548239	1	2.184120566	TRUE	7.23E-07	6.67E-07	-2.53E-07		
ENSDARG00000106245	Poly 2		null	null	0.219786	0.104865	3.57946	0.006122	258.639828	-509.279655	1	2.095894722	TRUE	4.42E-07	7.39E-07	-2.60E-07		
ENSDARG00000101911	Exp 2		null	null	2.53497	1.51068	25.712	0.002317	247.3611	-488.7222	1	1.678032409	TRUE	1	7.75E-07	0.125646		
