Signaling Pathway Analyses
Organism Code: mmu
Signaling Pathway File Creation Date: 11/15/21
Pathway DB Name: BioPlanet
Deduplicate Gene Sets: false
Data Source: bmdexpress_input_BitC_6h2
Work Source: bmdexpress_input_BitC_6h2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress2 Version: BMDExpress 2.30.0507 BETA
Timestamp (Start Time): 02/23/2022 15:08.01
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1557
Total Run Time: 67 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
407	Cyanoamino acid metabolism	4	6	2	2	2	2	2	2	2	2	2	1024	4	7957	0.97725	0.14312	0.14312	33.33	108037;14598	shmt2;ggt1	Shmt2_63964;Ggt1_71390,Ggt1_80192	14598(0.3339)	3.6843150000000002	3.6843150000000002	1.8113	2.6488432155282435	3.326532969914683	2.6000681564809147	2.49954275	2.49954275	0.9186055	2.235782900210824	2.19755320974405	2.1946138184261765	6.4825	6.4825	4.58829	2.6788174719827365	6.120669315671306	2.629490475350015	0.0	1.8113	0.0	1.8113	5.55733;1.8113	4.08048;0.9186055	8.37671;4.58829	3	0	2	108037;14598	Shmt2_63964;Ggt1_71390,Ggt1_80192	3.6843150000000002	3.6843150000000002	2.6488432155282435	2.49954275	2.49954275	2.235782900210824	6.4825	6.4825	2.6788174719827365	5.55733;1.8113	4.08048;0.9186055	8.37671;4.58829	0															0						Exp 4,2(0.67);Linear,1(0.34)	2.3878915049724427	7.165740013122559	2.30973744392395	2.443042755126953	0.06991679225619529	2.4129598140716553	0.013205600000000484	7.3554244	-0.5990942599999993	5.598179759999999	2.769848400000001	10.195151599999999	UP	1.0	0.0	0.0	
408	D-Glutamine and D-glutamate metabolism	3	3	1	1	1	1	1	1	1	1	1	1025	2	7959	0.9639	0.30491	0.30491	33.33	14660	gls	Gls_80328	14660(-0.5527)	12.006	12.006	12.006		12.006		6.58288	6.58288	6.58288		6.58288		20.594	20.594	20.594		20.594		0.0	12.006	0.0	12.006	12.006	6.58288	20.594	0	1	0															1	14660	Gls_80328	12.006	12.006		6.58288	6.58288		20.594	20.594		12.006	6.58288	20.594	0						Power,1(1)	2.002643346786499	2.002643346786499	2.002643346786499	2.002643346786499	0.0	2.002643346786499	12.006	12.006	6.58288	6.58288	20.594	20.594	DOWN	0.0	1.0	0.0	
409	Glutathione metabolism	34	51	16	16	10	14	15	14	14	8	8	1018	43	7918	0.87871	0.2215	0.3722	15.69	20133;56615;14862;14863;14859;14630;14598;20135	rrm1;mgst1;gstm1;gstm2;gsta3;gclm;ggt1;rrm2	Rrm1_80619;Mgst1_73978;Gstm1_73097;Gstm2_29098;Gsta3_30777;Gclm_29258,Gclm_74540;Ggt1_71390,Ggt1_80192;Rrm2_29603,Rrm2_67823	20133(0.3887);14598(0.3339)	14.121873125	12.425435	1.8113	9.663629491306542	14.74109844276639	9.515027745802747	9.5114331875	8.5600425	0.9186055	6.813127949152586	9.882726725618365	6.747314158164428	23.11306	23.223950000000002	4.58829	14.14203124598746	23.32555649510309	13.107679633286057	1.5	6.0926575000000005	4.5	18.6552	13.7648;23.5456;25.9998;24.5821;2.58826;9.597055000000001;1.8113;11.08607	9.10432;16.0842;18.2851;16.5205;1.4534;5.709574999999999;0.9186055;8.015765	27.5181;40.6799;40.4367;30.9325;5.80014;16.01905;4.58829;18.9298	6	5	4	14863;14859;14630;14598	Gstm2_29098;Gsta3_30777;Gclm_29258,Gclm_74540;Ggt1_71390,Ggt1_80192	9.64467875	6.0926575000000005	10.55594129448465	6.150520125	3.5814874999999997	7.238019603066738	14.334995	10.909595	12.195015671660014	24.5821;2.58826;9.597055000000001;1.8113	16.5205;1.4534;5.709574999999999;0.9186055	30.9325;5.80014;16.01905;4.58829	4	20133;56615;14862;20135	Rrm1_80619;Mgst1_73978;Gstm1_73097;Rrm2_29603,Rrm2_67823	18.5990675	18.6552	7.281352873531931	12.87234625	12.594259999999998	5.079314616759128	31.891125000000002	33.9774	10.60485284335274	13.7648;23.5456;25.9998;11.08607	9.10432;16.0842;18.2851;8.015765	27.5181;40.6799;40.4367;18.9298	0						Exp 2,1(0.1);Exp 3,2(0.19);Exp 4,3(0.28);Hill,1(0.1);Linear,2(0.19);Poly 2,1(0.1);Power,1(0.1)	2.6950656551224648	30.431986451148987	1.6654866933822632	3.816275119781494	0.658198892457162	2.6078460216522217	7.425319539706381	20.818426710293622	4.790176393041359	14.23268998195864	13.313132330086022	32.91298766991398	CONFLICT	0.5	0.5	0.0	
41	Basic mechanisms of SUMOylation	4	5	1	1	0	1	1	1	1	0	0	1026	5	7956	0.54538	1.0	1.0	0.0																														0	0	0															0															0																							
410	Terpenoid backbone biosynthesis	14	15	11	11	8	11	11	11	11	6	6	1020	9	7952	0.9993	0.0043899	0.0043899	40.0	14593;192156;17855;110446;110196;208715	ggps1;mvd;mvk;acat1;fdps;hmgcs1	Ggps1_82294;Mvd_31506;Mvk_78130;Acat1_61469;Fdps_64324,Gm43738_78270;Hmgcs1_31729	14593(-0.1792)	11.007004166666666	6.300190000000001	0.968306	15.016981452830345	7.728575610678287	8.866758086273114	6.6203149166666675	4.440415	0.609376	8.044817435265305	5.170204196465513	4.877049258788797	14.208394166666666	10.385655	1.62081	14.692372144245605	11.421510167040804	9.472679873132023	0.0	0.968306	0.5	1.2498725	10.1562;4.69021;7.91017;40.7857;1.531439;0.968306	7.22711;3.46967;5.41116;22.1803;0.8242735;0.609376	16.7457;6.94571;13.8256;41.831;4.2815449999999995;1.62081	1	6	1	14593	Ggps1_82294	10.1562	10.1562		7.22711	7.22711		16.7457	16.7457		10.1562	7.22711	16.7457	5	192156;17855;110446;110196;208715	Mvd_31506;Mvk_78130;Acat1_61469;Fdps_64324,Gm43738_78270;Hmgcs1_31729	11.177164999999999	4.69021	16.783027278304353	6.4989559	3.46967	8.988236722321489	13.700933000000001	6.94571	16.367677683889518	4.69021;7.91017;40.7857;1.531439;0.968306	3.46967;5.41116;22.1803;0.8242735;0.609376	6.94571;13.8256;41.831;4.2815449999999995;1.62081	0						Exp 2,2(0.29);Exp 4,1(0.15);Exp 5,1(0.15);Hill,1(0.15);Linear,1(0.15);Power,1(0.15)	3.5532240840915943	26.747031688690186	2.049910068511963	6.519470691680908	1.5366246794513132	3.744241714477539	-1.0090835651825643	23.023091898515897	0.1831203051864243	13.057509528146909	2.452047977602252	25.96474035573108	DOWN	0.16666666666666666	0.8333333333333334	0.0	
411	Purine metabolism	111	163	51	49	20	50	47	46	50	20	20	1006	143	7818	0.6893	0.40102	0.70913	12.27	229589;74167;23917;11636;67054;23959;20133;59001;70428;74414;67486;67065;20016;23971;23972;104110;104111;20022;20021;20135	prune1;nudt9;impdh1;ak1;paics;nt5e;rrm1;pole3;polr3b;polr3c;polr3g;polr3d;polr1c;papss1;papss2;adcy4;adcy3;polr2j;polr2c;rrm2	Prune1_58718;Nudt9_31407;Impdh1_64823;Ak1_68378;Paics_31831,Paics_80401;Nt5e_56866;Rrm1_80619;Pole3_72880;Polr3b_79652;Polr3c_76687;Polr3g_65094;Polr3d_53928;Polr1c_75702;Papss1_74768;Papss2_62252;Adcy4_60672;Adcy3_70392;Polr2j_64247;Polr2c_66405;Rrm2_29603,Rrm2_67823	229589(-0.279);74167(0.09502);11636(0.2117);67054(-0.1348);20133(0.3887);70428(0.2666);74414(-0.3632);23971(-0.1175);20021(-0.4822)	19.852120499999995	18.478575	0.7313	11.003215913469877	17.211408303173357	10.757379578497778	12.340639	9.650655	0.288635	6.833452659601299	10.43617075393391	6.484962368443132	30.451765	30.455	2.4217	12.56937891721385	27.51971738526095	13.75973103817536	7.5	13.9056	15.5	28.779049999999998	29.7861;41.8921;32.1347;22.2891;21.16375;27.772;13.7648;22.3657;13.1264;15.7934;25.8266;10.7204;8.21797;0.7313;13.7359;42.0055;8.61332;14.0464;21.9709;11.08607	19.1801;28.9908;18.2712;9.54274;14.31053;15.2076;9.10432;13.1369;8.91977;9.66555;13.2419;7.40666;5.9772;0.288635;9.63576;26.0654;6.11709;9.25186;14.483;8.015765	41.6914;43.3425;42.1631;42.3863;32.4518;43.3463;27.5181;41.1626;24.5929;24.9818;41.9603;18.853;12.7767;2.4217;24.277;43.5204;14.0875;28.4582;40.1139;18.9298	11	11	11	74167;23917;59001;70428;74414;67065;20016;23972;104110;104111;20021	Nudt9_31407;Impdh1_64823;Pole3_72880;Polr3b_79652;Polr3c_76687;Polr3d_53928;Polr1c_75702;Papss2_62252;Adcy4_60672;Adcy3_70392;Polr2c_66405	20.961480909090913	15.7934	12.525308766490708	13.515393636363637	9.66555	7.877541316567337	29.98830909090909	24.9818	12.23492848908032	41.8921;32.1347;22.3657;13.1264;15.7934;10.7204;8.21797;13.7359;42.0055;8.61332;21.9709	28.9908;18.2712;13.1369;8.91977;9.66555;7.40666;5.9772;9.63576;26.0654;6.11709;14.483	43.3425;42.1631;41.1626;24.5929;24.9818;18.853;12.7767;24.277;43.5204;14.0875;40.1139	9	229589;11636;67054;23959;20133;67486;23971;20022;20135	Prune1_58718;Ak1_68378;Paics_31831,Paics_80401;Nt5e_56866;Rrm1_80619;Polr3g_65094;Papss1_74768;Polr2j_64247;Rrm2_29603,Rrm2_67823	18.496235555555554	21.16375	9.363676827494253	10.904827777777776	9.54274	5.395997822715527	31.018211111111114	32.4518	13.69128935513785	29.7861;22.2891;21.16375;27.772;13.7648;25.8266;0.7313;14.0464;11.08607	19.1801;9.54274;14.31053;15.2076;9.10432;13.2419;0.288635;9.25186;8.015765	41.6914;42.3863;32.4518;43.3463;27.5181;41.9603;2.4217;28.4582;18.9298	0						Exp 2,4(0.19);Exp 3,4(0.19);Exp 4,1(0.05);Hill,1(0.05);Linear,5(0.23);Power,7(0.32)	2.3363692819819026	54.07813632488251	1.6185352802276611	5.289855480194092	0.8997813062213024	2.285077929496765	15.02974850428929	24.674492495710712	9.345746325092536	15.33553167490747	24.942991804006798	35.9605381959932	CONFLICT	0.55	0.45	0.0	
412	Pyrimidine metabolism	79	99	35	34	18	35	33	33	35	18	18	1008	81	7880	0.98452	0.030087	0.038828	18.18	331487;68556;21915;56248;50493;23959;20133;59001;70428;74414;67486;67065;20016;20022;20021;22171;20135;69719	uprt;uckl1;dtymk;ak3;txnrd1;nt5e;rrm1;pole3;polr3b;polr3c;polr3g;polr3d;polr1c;polr2j;polr2c;tyms;rrm2;cad	Uprt_61896;Uckl1_80592;Dtymk_77679;Ak3_65414;Txnrd1_31483,Txnrd1_72590;Nt5e_56866;Rrm1_80619;Pole3_72880;Polr3b_79652;Polr3c_76687;Polr3g_65094;Polr3d_53928;Polr1c_75702;Polr2j_64247;Polr2c_66405;Tyms_67378;Rrm2_29603,Rrm2_67823;Cad_76700	68556(0.04368);21915(0.4709);20133(0.3887);70428(0.2666);74414(-0.3632);20021(-0.4822);22171(-0.1986);69719(0.2026)	18.721215555555556	14.436499999999999	8.21797	9.925294169885715	17.279891856457798	9.57555873962705	11.251753333333331	9.178090000000001	5.908485	5.2960182777671925	10.649686849803821	4.95638531674869	29.80450361111111	26.94525	12.7767	11.106027781763098	27.620794656211515	9.952045897069757	3.5	11.367535	8.5	14.436499999999999	42.8293;38.2282;11.649;23.8821;8.34464;27.772;13.7648;22.3657;13.1264;15.7934;25.8266;10.7204;8.21797;14.0464;21.9709;14.8266;11.08607;12.5314	25.8932;21.2019;7.8266;10.9562;5.908485;15.2076;9.10432;13.1369;8.91977;9.66555;13.2419;7.40666;5.9772;9.25186;14.483;7.53812;8.015765;8.79653	45.107;43.0243;21.8698;41.7634;13.880365000000001;43.3463;27.5181;41.1626;24.5929;24.9818;41.9603;18.853;12.7767;28.4582;40.1139;26.3724;18.9298;21.7702	9	11	8	50493;59001;70428;74414;67065;20016;20021;69719	Txnrd1_31483,Txnrd1_72590;Pole3_72880;Polr3b_79652;Polr3c_76687;Polr3d_53928;Polr1c_75702;Polr2c_66405;Cad_76700	14.133851250000001	12.8289	5.550853786754498	9.286761875	8.85815	3.122354480504756	24.766433125	23.18155	10.761451098397783	8.34464;22.3657;13.1264;15.7934;10.7204;8.21797;21.9709;12.5314	5.908485;13.1369;8.91977;9.66555;7.40666;5.9772;14.483;8.79653	13.880365000000001;41.1626;24.5929;24.9818;18.853;12.7767;40.1139;21.7702	10	331487;68556;21915;56248;23959;20133;67486;20022;22171;20135	Uprt_61896;Uckl1_80592;Dtymk_77679;Ak3_65414;Nt5e_56866;Rrm1_80619;Polr3g_65094;Polr2j_64247;Tyms_67378;Rrm2_29603,Rrm2_67823	22.391106999999998	19.35435	11.333229055649731	12.823746499999999	10.104030000000002	6.262480197786418	33.83496	35.1108	10.11424009066206	42.8293;38.2282;11.649;23.8821;27.772;13.7648;25.8266;14.0464;14.8266;11.08607	25.8932;21.2019;7.8266;10.9562;15.2076;9.10432;13.2419;9.25186;7.53812;8.015765	45.107;43.0243;21.8698;41.7634;43.3463;27.5181;41.9603;28.4582;26.3724;18.9298	0						Exp 2,6(0.3);Exp 3,2(0.1);Hill,1(0.05);Linear,4(0.2);Power,7(0.35)	2.344435116771108	49.59465670585632	1.5154154300689697	5.289855480194092	0.9419492872885363	2.3078068494796753	14.135963584527861	23.30646752658325	8.805117714168574	13.698388952498089	24.673780540844273	34.93522668137794	CONFLICT	0.4444444444444444	0.5555555555555556	0.0	
413	Drug metabolism: cytochrome P450	31	79	12	12	7	9	11	9	9	6	6	1020	73	7888	0.18746	0.90067	0.37331	7.59	11761;394433;56615;14862;14863;14859	aox1;ugt1a5;mgst1;gstm1;gstm2;gsta3	Aox1_61486;Ugt1a5_31476;Mgst1_73978;Gstm1_73097;Gstm2_29098;Gsta3_30777		20.299343333333336	24.063850000000002	2.58826	9.192259719354468	20.41654092694965	9.428895561901736	13.1616	15.72285	1.4534	6.19020242576929	13.61680810957552	6.567164997373852	34.429673333333334	40.5583	5.80014	14.927550355830874	32.192442310957546	14.584420699505143	2.5	24.063850000000002			18.2165;26.8638;23.5456;25.9998;24.5821;2.58826	11.2649;15.3615;16.0842;18.2851;16.5205;1.4534	46.5702;42.1586;40.6799;40.4367;30.9325;5.80014	2	4	2	14863;14859	Gstm2_29098;Gsta3_30777	13.585180000000001	13.585180000000001	15.551993408331937	8.986949999999998	8.986949999999998	10.65404858281583	18.36632	18.36632	17.771262183221538	24.5821;2.58826	16.5205;1.4534	30.9325;5.80014	4	11761;394433;56615;14862	Aox1_61486;Ugt1a5_31476;Mgst1_73978;Gstm1_73097	23.656425	24.7727	3.889461272357224	15.248925	15.72285	2.932642226587938	42.46135	41.419250000000005	2.84294903284125	18.2165;26.8638;23.5456;25.9998	11.2649;15.3615;16.0842;18.2851	46.5702;42.1586;40.6799;40.4367	0						Exp 3,1(0.17);Exp 4,1(0.17);Linear,1(0.17);Poly 2,1(0.17);Power,2(0.34)	3.6131183976580283	22.99643898010254	2.476292610168457	6.529239177703857	1.526953470843113	3.326510787010193	12.944003674117804	27.654682992548864	8.20840646642668	18.11479353357332	22.485145382714208	46.37420128395246	DOWN	0.3333333333333333	0.6666666666666666	0.0	
414	Drug metabolism: other enzymes	20	52	8	8	4	8	8	8	8	4	4	1022	48	7913	0.27683	0.85981	0.51448	7.69	68556;23917;110006;394433	uckl1;impdh1;gusb;ugt1a5	Uckl1_80592;Impdh1_64823;Gusb_77601;Ugt1a5_31476	68556(0.04368);110006(-0.1917)	28.586425000000002	29.499250000000004	17.119	8.944707068941195	31.09585457683182	8.957581572797208	16.483999999999998	16.81635	11.1014	4.308327334360754	17.74559311857338	4.311892730800151	38.362375	42.160849999999996	26.1035	8.182713399753146	39.36974533688071	7.552844564016723	1.5	29.499250000000004			38.2282;32.1347;17.119;26.8638	21.2019;18.2712;11.1014;15.3615	43.0243;42.1631;26.1035;42.1586	1	3	1	23917	Impdh1_64823	32.1347	32.1347		18.2712	18.2712		42.1631	42.1631		32.1347	18.2712	42.1631	3	68556;110006;394433	Uckl1_80592;Gusb_77601;Ugt1a5_31476	27.403666666666666	26.8638	10.564950221053262	15.888266666666667	15.3615	5.070812302120179	37.09546666666667	42.1586	9.5291582798972	38.2282;17.119;26.8638	21.2019;11.1014;15.3615	43.0243;26.1035;42.1586	0						Exp 3,2(0.5);Power,2(0.5)	3.076056083025565	13.745986938476562	2.1457178592681885	6.529239177703857	2.0761478311551707	2.5355149507522583	19.820612072437626	37.35223792756237	12.261839212326468	20.706160787673536	30.343315868241902	46.3814341317581	DOWN	0.25	0.75	0.0	
415	Phosphatidylcholine biosynthesis pathway	3	3	2	2	1	2	2	2	2	1	1	1025	2	7959	0.9639	0.30491	0.30491	33.33	12660	chka	Chka_29307,Chka_68075		14.1264	14.1264	14.1264		14.126400000000002		8.70308	8.70308	8.70308		8.70308		23.90815	23.90815	23.90815		23.90815		0.0	14.1264	0.0	14.1264	14.1264	8.70308	23.90815	2	0	1	12660	Chka_29307,Chka_68075	14.1264	14.1264		8.70308	8.70308		23.90815	23.90815		14.1264	8.70308	23.90815	0															0						Linear,1(0.5);Power,1(0.5)	2.539877216270401	5.382009863853455	1.8018866777420044	3.58012318611145	1.257403093621524	2.6910049319267273	14.1264	14.1264	8.70308	8.70308	23.90815	23.90815	UP	1.0	0.0	0.0	
416	Multi-drug resistance factors	2	8	2	2	0	2	2	2	2	0	0	1026	8	7953	0.37901	1.0	0.60889	0.0																														0	0	0															0															0																							
417	Mechanism of acetaminophen activity and toxicity	2	5	2	2	1	2	2	2	2	1	1	1025	4	7957	0.897	0.45462	0.45462	20.0	19224	ptgs1	Ptgs1_66911	19224(0.3126)	1.1482	1.1482	1.1482		1.1482		0.387184	0.387184	0.387184		0.387184		3.92854	3.92854	3.92854		3.92854		0.0	1.1482	0.0	1.1482	1.1482	0.387184	3.92854	1	0	1	19224	Ptgs1_66911	1.1482	1.1482		0.387184	0.387184		3.92854	3.92854		1.1482	0.387184	3.92854	0															0						Exp 4,1(1)	2.144448757171631	2.144448757171631	2.144448757171631	2.144448757171631	0.0	2.144448757171631	1.1482	1.1482	0.387184	0.387184	3.92854	3.92854	UP	1.0	0.0	0.0	
418	Glycosylation of mammalian N-linked oligosaccarides	8	13	3	3	0	2	3	2	3	0	0	1026	13	7948	0.20659	1.0	0.3852	0.0																														0	0	0															0															0																							
419	ChREBP regulation by carbohydrates and cAMP	15	20	10	10	5	9	10	9	9	4	4	1022	16	7945	0.93063	0.18772	0.276	20.0	108099;19082;19052;19088	prkag2;prkag1;ppp2ca;prkar2b	Prkag2_78622;Prkag1_58275;Ppp2ca_31086;Prkar2b_30641	108099(-0.01853)	20.459975	17.576249999999998	4.2627	17.157497126596486	16.345310405004934	14.447153368947824	13.659220000000001	11.36641	2.64406	11.778605522364128	10.910197564482493	9.74226505877874	33.778175	37.130750000000006	16.6142	12.463965788992173	28.906770052683566	13.493625609471183	0.0	4.2627	1.0	9.7754	9.7754;25.3771;4.2627;42.4247	6.84012;15.8927;2.64406;29.26	16.6142;41.5795;32.682;44.237	2	2	2	19082;19052	Prkag1_58275;Ppp2ca_31086	14.819899999999999	14.819899999999999	14.93013542068524	9.26838	9.26838	9.36820318549934	37.130750000000006	37.130750000000006	6.291482585607285	25.3771;4.2627	15.8927;2.64406	41.5795;32.682	2	108099;19088	Prkag2_78622;Prkar2b_30641	26.10005	26.10005	23.08654143099395	18.050060000000002	18.050060000000002	15.853249181388655	30.425600000000003	30.425600000000003	19.532269195359763	9.7754;42.4247	6.84012;29.26	16.6142;44.237	0						Linear,1(0.25);Poly 2,1(0.25);Power,2(0.5)	2.6278431418239117	12.088282227516174	1.5035334825515747	5.975334644317627	2.0053679057679923	2.3047070503234863	3.6456278159354447	37.27432218406456	2.116186588083158	25.202253411916843	21.5634885267877	45.99286147321231	CONFLICT	0.5	0.5	0.0	
42	Actions of nitric oxide in the heart	22	41	16	16	9	16	16	16	16	9	9	1017	32	7929	0.98521	0.038499	0.04536	21.95	19092;14254;12062;22339;14688;11987;18803;12389;19088	prkg2;flt1;bdkrb2;vegfa;gnb1;slc7a1;plcg1;cav1;prkar2b	Prkg2_80496;Flt1_62060;Bdkrb2_54168;Vegfa_73235;Gnb1_31217;Slc7a1_75273;Plcg1_30532;Cav1_31411,Cav1_32106,Cav1_64482,Cav1_64725;Prkar2b_30641	14688(-0.7937);18803(0.4197)	21.652216111111112	25.6469	2.10145	16.533179266509773	23.2856159930197	15.259080056747436	13.354589722222222	15.1019	1.57904	10.708362178735337	14.476180190408604	10.174866503471726	26.78312777777778	33.4838	3.00067	16.382000175666725	28.528102808460883	13.753434045874537	1.5	3.70343	3.5	19.2318675	2.95979;41.7082;35.9648;4.44707;25.6469;2.10145;26.8002;12.816835;42.4247	1.69778;24.0778;23.4199;2.01267;15.1019;1.57904;15.7111;7.3311175;29.26	6.52418;43.0656;36.6664;12.9152;33.4838;3.00067;41.4744;19.6809;44.237	5	7	5	19092;12062;22339;14688;11987	Prkg2_80496;Bdkrb2_54168;Vegfa_73235;Gnb1_31217;Slc7a1_75273	14.224001999999999	4.44707	15.59304359884144	8.762258	2.01267	10.026214865367686	18.51805	12.9152	15.56735533535482	2.95979;35.9648;4.44707;25.6469;2.10145	1.69778;23.4199;2.01267;15.1019;1.57904	6.52418;36.6664;12.9152;33.4838;3.00067	4	14254;18803;12389;19088	Flt1_62060;Plcg1_30532;Cav1_31411,Cav1_32106,Cav1_64482,Cav1_64725;Prkar2b_30641	30.93748375	34.2542	14.064606804092426	19.095004375000002	19.89445	9.626270159027145	37.114475	42.27	11.67739603432634	41.7082;26.8002;12.816835;42.4247	24.0778;15.7111;7.3311175;29.26	43.0656;41.4744;19.6809;44.237	0						Exp 3,1(0.09);Exp 4,2(0.17);Hill,1(0.09);Linear,2(0.17);Poly 2,1(0.09);Power,5(0.42)	2.7106771867081596	36.623990058898926	1.6162632703781128	7.713454723358154	1.8079560100086653	2.3000987768173218	10.850538990324727	32.453893231897496	6.358459765448468	20.350719678995976	16.08022099634219	37.48603455921338	CONFLICT	0.5555555555555556	0.4444444444444444	0.0	
421	FYVE-finger proteins in vesicle transport	6	7	4	4	0	4	4	4	4	0	0	1026	7	7954	0.4279	1.0	1.0	0.0																														0	0	0															0															0																							
422	Eicosanoid metabolism	11	23	5	5	2	5	5	5	5	2	2	1024	21	7940	0.50234	0.75645	1.0	8.7	19224;18795	ptgs1;plcb1	Ptgs1_66911;Plcb1_67259	19224(0.3126)	9.84125	9.84125	1.1482	12.293829208387436	7.642668830756197	11.89414638759306	5.896642	5.896642	0.387184	7.791550224924949	4.503231101461555	7.538240314768199	26.15492	26.15492	3.92854	31.43284803845812	20.533590256301633	30.41093947305844	0.5	9.84125			1.1482;18.5343	0.387184;11.4061	3.92854;48.3813	1	1	1	19224	Ptgs1_66911	1.1482	1.1482		0.387184	0.387184		3.92854	3.92854		1.1482	0.387184	3.92854	1	18795	Plcb1_67259	18.5343	18.5343		11.4061	11.4061		48.3813	48.3813		18.5343	11.4061	48.3813	0						Exp 4,1(0.5);Linear,1(0.5)	2.3067521127435886	4.62578821182251	2.144448757171631	2.481339454650879	0.23821769670624202	2.312894105911255	-7.197127999999999	26.879628000000004	-4.901895679999999	16.69517968	-17.4087848	69.71862480000001	CONFLICT	0.5	0.5	0.0	
423	ER-associated degradation (ERAD) pathway	17	18	7	7	0	6	7	6	7	0	0	1026	18	7943	0.11256	1.0	0.25412	0.0																														0	0	0															0															0																							
424	Electron transport reaction in mitochondria	8	9	6	6	0	6	6	6	6	0	0	1026	9	7952	0.3357	1.0	0.61023	0.0																														0	0	0															0															0																							
425	Extrinsic prothrombin activation pathway	6	15	3	3	2	3	3	3	3	2	2	1024	13	7948	0.75916	0.52414	0.68618	13.33	21788;19128	tfpi;pros1	Tfpi_59954;Pros1_75076	19128(0.1539)	22.174100000000003	22.174100000000003	19.9858	3.094723538541016	23.167113436645398	2.757745892805086	11.4571	11.4571	10.734	1.022617826951962	11.128969480401093	0.9112672188856048	37.67635	37.67635	32.7673	6.942445088367634	39.90399365542389	6.1864974980920255	0.0	19.9858	0.5	22.174100000000003	19.9858;24.3624	12.1802;10.734	32.7673;42.5854	0	2	0															2	21788;19128	Tfpi_59954;Pros1_75076	22.174100000000003	22.174100000000003	3.094723538541016	11.4571	11.4571	1.022617826951962	37.67635	37.67635	6.942445088367634	19.9858;24.3624	12.1802;10.734	32.7673;42.5854	0						Power,2(1)	2.6545495718327023	5.322115421295166	2.4750611782073975	2.8470542430877686	0.2630388187312777	2.661057710647583	17.885032000000002	26.463168000000003	10.039824000000001	12.874376	28.054612	47.298088	DOWN	0.0	1.0	0.0	
426	Ghrelin-mediated regulation of food intake and energy homeostasis	5	12	2	2	0	2	2	2	2	0	0	1026	12	7949	0.23325	1.0	0.38265	0.0																														0	0	0															0															0																							
