Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: EE2_DeSeq_normDataF2
Work Source: EE2_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:45.33
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 812
Total Run Time: 15 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-5576891	Cardiac conduction	42	61	2	1	1	2	2	2	2	1	1	67	60	4764	0.79226	0.57649	0.57649	1.64	564522	kcnj2a	ENSDARG00000019418		0.445256	0.445256	0.445256		0.445256		0.256448	0.256448	0.256448		0.256448		0.773075	0.773075	0.773075		0.773075						0.445256	0.256448	0.773075	1	0	1	564522	ENSDARG00000019418	0.445256	0.445256		0.256448	0.256448		0.773075	0.773075		0.445256	0.256448	0.773075	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	0.445256	0.445256	0.256448	0.256448	0.773075	0.773075	UP	1.0	0.0	0.0	
R-DRE-1236975	Antigen processing-Cross presentation	47	65	3	3	3	2	2	1	3	1	1	67	64	4760	0.77173	0.59984	0.59984	1.54	393922	psmd13	ENSDARG00000016239		0.389775	0.389775	0.389775		0.389775		0.237373	0.237373	0.237373		0.237373		0.640024	0.640024	0.640024		0.640024						0.389775	0.237373	0.640024	1	0	1	393922	ENSDARG00000016239	0.389775	0.389775		0.237373	0.237373		0.640024	0.640024		0.389775	0.237373	0.640024	0															0						Linear,1(1)	1.5152088403701782	1.5152088403701782	1.5152088403701782	1.5152088403701782	0.0	1.5152088403701782	0.389775	0.389775	0.237373	0.237373	0.640024	0.640024	UP	1.0	0.0	0.0	
R-DRE-382551	Transport of small molecules	290	372	24	19	10	15	15	11	24	3	3	65	369	4455	0.22872	0.89992	0.48581	0.81	436844;393922;334466	aqp12;psmd13;atp13a1	ENSDARG00000043279;ENSDARG00000016239;ENSDARG00000029931		0.29667714666666667	0.389775	0.00274044	0.26019439158979685	0.1526320290642954	0.25381814288252247	0.17086548033333335	0.237373	5.13441E-4	0.14870566859074058	0.08827310690343855	0.14751321478698406	0.5185616000000001	0.640024	0.0146268	0.4555153861433003	0.2689027008487789	0.4356006979635455					0.497516;0.389775;0.00274044	0.27471;0.237373;5.13441E-4	0.901034;0.640024;0.0146268	3	0	3	436844;393922;334466	ENSDARG00000043279;ENSDARG00000016239;ENSDARG00000029931	0.29667714666666667	0.389775	0.26019439158979685	0.17086548033333335	0.237373	0.14870566859074058	0.5185616000000001	0.640024	0.4555153861433003	0.497516;0.389775;0.00274044	0.27471;0.237373;5.13441E-4	0.901034;0.640024;0.0146268	0															0						Exp 5,1(0.34);Linear,2(0.67)	2.326394690733589	7.9271382093429565	1.5152088403701782	4.609052658081055	1.7092515817701301	1.8028767108917236	0.002239474695706456	0.5911148186376269	0.0025891750631941435	0.33914178560347263	0.003097415612692389	1.0340257843873075	UP	1.0	0.0	0.0	
R-DRE-917937	Iron uptake and transport	33	45	2	1	0	1	1	1	2	0	0	68	45	4779	0.53112	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-917977	Transferrin endocytosis and recycling	18	27	1	0	0	0	0	0	1	0	0	68	27	4797	0.68458	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	13	23	2	2	2	1	1	1	2	1	1	67	22	4802	0.96008	0.27579	0.27579	4.35	406757	canx	ENSDARG00000037488		0.353769	0.353769	0.353769		0.353769		0.222383	0.222383	0.222383		0.22238299999999997		0.562778	0.562778	0.562778		0.562778						0.353769	0.222383	0.562778	1	0	1	406757	ENSDARG00000037488	0.353769	0.353769		0.222383	0.222383		0.562778	0.562778		0.353769	0.222383	0.562778	0															0						Linear,1(1)	1.5609383583068848	1.5609383583068848	1.5609383583068848	1.5609383583068848	0.0	1.5609383583068848	0.353769	0.353769	0.222383	0.222383	0.562778	0.562778	UP	1.0	0.0	0.0	
R-DRE-190236	Signaling by FGFR	52	64	4	4	2	3	3	3	4	1	1	67	63	4761	0.77688	0.59413	0.59413	1.56	324088	polr2gl	ENSDARG00000056127		0.469202	0.469202	0.469202		0.469202		0.26618	0.26618	0.26618		0.26618		0.827074	0.827074	0.827074		0.827074						0.469202	0.26618	0.827074	1	0	1	324088	ENSDARG00000056127	0.469202	0.469202		0.26618	0.26618		0.827074	0.827074		0.469202	0.26618	0.827074	0															0						Linear,1(1)	1.579439640045166	1.579439640045166	1.579439640045166	1.579439640045166	0.0	1.579439640045166	0.469202	0.469202	0.26618	0.26618	0.827074	0.827074	UP	1.0	0.0	0.0	
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	21	36	1	1	1	0	0	0	1	0	0	68	36	4788	0.60306	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2428924	IGF1R signaling cascade	20	35	1	1	1	0	0	0	1	0	0	68	35	4789	0.61162	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654716	Downstream signaling of activated FGFR4	11	19	1	1	1	0	0	0	1	0	0	68	19	4805	0.76609	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654719	SHC-mediated cascade:FGFR4	8	14	1	1	1	0	0	0	1	0	0	68	14	4810	0.82182	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654733	Negative regulation of FGFR4 signaling	17	24	1	1	0	1	1	1	1	0	0	68	24	4800	0.71409	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654743	Signaling by FGFR4	23	31	2	2	1	1	1	1	2	0	0	68	31	4793	0.64709	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5673001	RAF/MAP kinase cascade	130	157	8	8	4	6	6	5	8	1	1	67	156	4668	0.35214	0.89287	0.72576	0.64	393922	psmd13	ENSDARG00000016239		0.389775	0.389775	0.389775		0.389775		0.237373	0.237373	0.237373		0.237373		0.640024	0.640024	0.640024		0.640024						0.389775	0.237373	0.640024	1	0	1	393922	ENSDARG00000016239	0.389775	0.389775		0.237373	0.237373		0.640024	0.640024		0.389775	0.237373	0.640024	0															0						Linear,1(1)	1.5152088403701782	1.5152088403701782	1.5152088403701782	1.5152088403701782	0.0	1.5152088403701782	0.389775	0.389775	0.237373	0.237373	0.640024	0.640024	UP	1.0	0.0	0.0	
R-DRE-5683057	MAPK family signaling cascades	150	180	10	10	5	7	7	6	10	1	1	67	179	4645	0.279	0.92325	0.51899	0.56	393922	psmd13	ENSDARG00000016239		0.389775	0.389775	0.389775		0.389775		0.237373	0.237373	0.237373		0.237373		0.640024	0.640024	0.640024		0.640024						0.389775	0.237373	0.640024	1	0	1	393922	ENSDARG00000016239	0.389775	0.389775		0.237373	0.237373		0.640024	0.640024		0.389775	0.237373	0.640024	0															0						Linear,1(1)	1.5152088403701782	1.5152088403701782	1.5152088403701782	1.5152088403701782	0.0	1.5152088403701782	0.389775	0.389775	0.237373	0.237373	0.640024	0.640024	UP	1.0	0.0	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	133	161	8	8	4	6	6	5	8	1	1	67	160	4664	0.33843	0.89889	0.72731	0.62	393922	psmd13	ENSDARG00000016239		0.389775	0.389775	0.389775		0.389775		0.237373	0.237373	0.237373		0.237373		0.640024	0.640024	0.640024		0.640024						0.389775	0.237373	0.640024	1	0	1	393922	ENSDARG00000016239	0.389775	0.389775		0.237373	0.237373		0.640024	0.640024		0.389775	0.237373	0.640024	0															0						Linear,1(1)	1.5152088403701782	1.5152088403701782	1.5152088403701782	1.5152088403701782	0.0	1.5152088403701782	0.389775	0.389775	0.237373	0.237373	0.640024	0.640024	UP	1.0	0.0	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	44	67	1	1	0	1	1	1	1	0	0	68	67	4757	0.38896	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-74751	Insulin receptor signalling cascade	21	34	1	1	1	0	0	0	1	0	0	68	34	4790	0.6203	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-74752	Signaling by Insulin receptor	33	46	2	1	1	0	0	0	2	0	0	68	46	4778	0.52367	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-141424	Amplification of signal from the kinetochores	58	61	3	3	3	1	1	1	3	1	1	67	60	4764	0.79226	0.57649	0.57649	1.64	558570	cenpi	ENSDARG00000052565		0.383891	0.383891	0.383891		0.383891		0.232544	0.232544	0.232544		0.23254399999999997		0.633739	0.633739	0.633739		0.633739						0.383891	0.232544	0.633739	1	0	1	558570	ENSDARG00000052565	0.383891	0.383891		0.232544	0.232544		0.633739	0.633739		0.383891	0.232544	0.633739	0															0						Linear,1(1)	4.714102268218994	4.714102268218994	4.714102268218994	4.714102268218994	0.0	4.714102268218994	0.383891	0.383891	0.232544	0.232544	0.633739	0.633739	UP	1.0	0.0	0.0	
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	58	61	3	3	3	1	1	1	3	1	1	67	60	4764	0.79226	0.57649	0.57649	1.64	558570	cenpi	ENSDARG00000052565		0.383891	0.383891	0.383891		0.383891		0.232544	0.232544	0.232544		0.23254399999999997		0.633739	0.633739	0.633739		0.633739						0.383891	0.232544	0.633739	1	0	1	558570	ENSDARG00000052565	0.383891	0.383891		0.232544	0.232544		0.633739	0.633739		0.383891	0.232544	0.633739	0															0						Linear,1(1)	4.714102268218994	4.714102268218994	4.714102268218994	4.714102268218994	0.0	4.714102268218994	0.383891	0.383891	0.232544	0.232544	0.633739	0.633739	UP	1.0	0.0	0.0	
R-DRE-194315	Signaling by Rho GTPases	336	394	23	18	13	16	16	14	23	7	7	61	387	4437	0.8218	0.306	0.49661	1.78	570618;561082;558570;445393;415185;100149082;100006456	hist2h3c;cavin1b;cenpi;ppp1r12a;mapk11;dvl3b;fmnl2a	ENSDARG00000094154;ENSDARG00000059362;ENSDARG00000052565;ENSDARG00000010784;ENSDARG00000045836;ENSDARG00000103462;ENSDARG00000012586		0.37238228428571424	0.394485	0.00723299	0.18235685512953909	0.39592680144633213	0.14922735858066488	0.21466336571428574	0.239599	0.00140456	0.09828614256792709	0.2296114455365257	0.07851502391959418	0.6526174571428572	0.649496	0.0372472	0.3473089636772942	0.6878601047527968	0.2926054701330538					0.402375;0.595614;0.383891;0.334823;0.00723299;0.488255;0.394485	0.240843;0.299824;0.232544;0.213752;0.00140456;0.274677;0.239599	0.672246;1.18322;0.633739;0.52447;0.0372472;0.867904;0.649496	5	2	5	570618;561082;558570;445393;100006456	ENSDARG00000094154;ENSDARG00000059362;ENSDARG00000052565;ENSDARG00000010784;ENSDARG00000012586	0.4222376	0.394485	0.10041897204612296	0.24531239999999999	0.239599	0.032338923517952985	0.7326341999999999	0.649496	0.25821447137253944	0.402375;0.595614;0.383891;0.334823;0.394485	0.240843;0.299824;0.232544;0.213752;0.239599	0.672246;1.18322;0.633739;0.52447;0.649496	2	415185;100149082	ENSDARG00000045836;ENSDARG00000103462	0.247743995	0.247743995	0.3401339251709833	0.13804078	0.13804078	0.19323279543539396	0.4525756	0.4525756	0.5873630561187178	0.00723299;0.488255	0.00140456;0.274677	0.0372472;0.867904	0						Exp 3,1(0.15);Linear,6(0.86)	Infinity	Infinity	1.5458751916885376	Infinity	NaN	4.714102268218994	0.23729043549434803	0.5074741330770806	0.14185197235788488	0.28747475907068654	0.3953273762646251	0.9099075380210891	UP	0.7142857142857143	0.2857142857142857	0.0	
R-DRE-195258	RHO GTPase Effectors	153	179	10	8	8	8	8	8	10	6	6	62	173	4651	0.98849	0.037047	0.037047	3.35	570618;558570;445393;415185;100149082;100006456	hist2h3c;cenpi;ppp1r12a;mapk11;dvl3b;fmnl2a	ENSDARG00000094154;ENSDARG00000052565;ENSDARG00000010784;ENSDARG00000045836;ENSDARG00000103462;ENSDARG00000012586		0.3351769983333333	0.389188	0.00723299	0.16815845917400649	0.36925005739430944	0.13681600758798668	0.20046992666666666	0.2360715	0.00140456	0.09949868242480539	0.22023156361005652	0.07932172396312646	0.5641837000000001	0.6416175	0.0372472	0.2811685838078997	0.6216836586167424	0.2350241317290347					0.402375;0.383891;0.334823;0.00723299;0.488255;0.394485	0.240843;0.232544;0.213752;0.00140456;0.274677;0.239599	0.672246;0.633739;0.52447;0.0372472;0.867904;0.649496	4	2	4	570618;558570;445393;100006456	ENSDARG00000094154;ENSDARG00000052565;ENSDARG00000010784;ENSDARG00000012586	0.37889349999999994	0.389188	0.030340620137587072	0.23168450000000002	0.2360715	0.012501076340325993	0.61998775	0.6416175	0.0656109720314884	0.402375;0.383891;0.334823;0.394485	0.240843;0.232544;0.213752;0.239599	0.672246;0.633739;0.52447;0.649496	2	415185;100149082	ENSDARG00000045836;ENSDARG00000103462	0.247743995	0.247743995	0.3401339251709833	0.13804078	0.13804078	0.19323279543539396	0.4525756	0.4525756	0.5873630561187178	0.00723299;0.488255	0.00140456;0.274677	0.0372472;0.867904	0						Exp 3,1(0.17);Linear,5(0.84)	Infinity	Infinity	1.5458751916885376	Infinity	NaN	4.7289910316467285	0.2006222075030754	0.4697317891635912	0.12085439934013281	0.2800854539932005	0.33920197640342786	0.7891654235965723	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-2467813	Separation of Sister Chromatids	118	129	9	9	8	6	6	5	9	4	4	64	125	4699	0.96727	0.10363	0.10363	3.1	565592;558570;550576;393922	pds5b;cenpi;anapc16;psmd13	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239		0.3655785	0.37427049999999995	0.323998	0.029724391560916216	0.36268267402266874	0.03264848170412141	0.22650975	0.2296935	0.209279	0.012266922661504068	0.22511143739495512	0.013370264239492308	0.5903845	0.6099565	0.501601	0.06388513341146028	0.584766290056205	0.0703945449533722					0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	4	0	4	565592;558570;550576;393922	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239	0.3655785	0.37427049999999995	0.029724391560916216	0.22650975	0.2296935	0.012266922661504068	0.5903845	0.6099565	0.06388513341146028	0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	0															0						Linear,4(1)	2.1971872056189428	9.865918755531311	1.5152088403701782	4.714102268218994	1.5147882545037077	1.8183038234710693	0.3364485962703021	0.39470840372969784	0.21448816579172553	0.23853133420827444	0.5277770692567695	0.6529919307432305	UP	1.0	0.0	0.0	
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	71	78	4	4	4	2	2	2	4	2	2	66	76	4748	0.90634	0.2956	0.2956	2.56	565592;558570	pds5b;cenpi	ENSDARG00000098897;ENSDARG00000052565		0.3539445	0.3539445	0.323998	0.042350746445605915	0.35291080958941334	0.04232550877154477	0.22091149999999998	0.22091149999999998	0.209279	0.016450839264305128	0.2205099704823218	0.01644103587347419	0.56767	0.56767	0.501601	0.0934356758524279	0.5653894366040422	0.09337999562644039					0.323998;0.383891	0.209279;0.232544	0.501601;0.633739	2	0	2	565592;558570	ENSDARG00000098897;ENSDARG00000052565	0.3539445	0.3539445	0.042350746445605915	0.22091149999999998	0.22091149999999998	0.016450839264305128	0.56767	0.56767	0.0934356758524279	0.323998;0.383891	0.209279;0.232544	0.501601;0.633739	0															0						Linear,2(1)	3.090879150367826	6.740688323974609	2.0265860557556152	4.714102268218994	1.9003609383816413	3.3703441619873047	0.29524936	0.41263964	0.19811179999999998	0.2437112	0.43817475999999994	0.6971652400000001	UP	1.0	0.0	0.0	
R-DRE-2555396	Mitotic Metaphase and Anaphase	145	156	10	10	9	6	6	5	10	4	4	64	152	4672	0.93535	0.17063	0.17063	2.56	565592;558570;550576;393922	pds5b;cenpi;anapc16;psmd13	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239		0.3655785	0.37427049999999995	0.323998	0.029724391560916216	0.36268267402266874	0.03264848170412141	0.22650975	0.2296935	0.209279	0.012266922661504068	0.22511143739495512	0.013370264239492308	0.5903845	0.6099565	0.501601	0.06388513341146028	0.584766290056205	0.0703945449533722					0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	4	0	4	565592;558570;550576;393922	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239	0.3655785	0.37427049999999995	0.029724391560916216	0.22650975	0.2296935	0.012266922661504068	0.5903845	0.6099565	0.06388513341146028	0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	0															0						Linear,4(1)	2.1971872056189428	9.865918755531311	1.5152088403701782	4.714102268218994	1.5147882545037077	1.8183038234710693	0.3364485962703021	0.39470840372969784	0.21448816579172553	0.23853133420827444	0.5277770692567695	0.6529919307432305	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	74	79	6	5	5	4	4	4	6	3	3	65	76	4748	0.97648	0.096424	0.096424	3.8	558570;100149082;100006456	cenpi;dvl3b;fmnl2a	ENSDARG00000052565;ENSDARG00000103462;ENSDARG00000012586		0.4222103333333333	0.394485	0.383891	0.057441115112202866	0.4298853445959213	0.05841350721089319	0.24894000000000002	0.239599	0.232544	0.022566305258061078	0.25225881176692766	0.0225782759455385	0.7170463333333332	0.649496	0.633739	0.13088390831700283	0.7336315264197656	0.13412347413139725					0.383891;0.488255;0.394485	0.232544;0.274677;0.239599	0.633739;0.867904;0.649496	2	1	2	558570;100006456	ENSDARG00000052565;ENSDARG00000012586	0.389188	0.389188	0.0074910892398878095	0.2360715	0.2360715	0.004988638341272735	0.6416175	0.6416175	0.011141881551167337	0.383891;0.394485	0.232544;0.239599	0.633739;0.649496	1	100149082	ENSDARG00000103462	0.488255	0.488255		0.274677	0.274677		0.867904	0.867904		0.488255	0.274677	0.867904	0						Linear,3(1)	Infinity	Infinity	1.5458751916885376	Infinity	NaN	NaN	0.3572095925190715	0.4872110741475951	0.2234038216659005	0.27447617833409954	0.5689372483224873	0.8651554183441794	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-68877	Mitotic Prometaphase	107	119	5	5	5	3	3	3	5	3	3	65	116	4708	0.91733	0.22889	0.22889	2.52	565592;558570;393882	pds5b;cenpi;tubg1	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000015610		0.348532	0.337707	0.323998	0.031379584621214575	0.3451907482793142	0.027349845718449266	0.218956	0.215045	0.209279	0.012115568372965109	0.21773501418381722	0.010535029994362845	0.5552246666666666	0.530334	0.501601	0.06949655909707632	0.547589284724743	0.06066159615637011					0.323998;0.383891;0.337707	0.209279;0.232544;0.215045	0.501601;0.633739;0.530334	3	0	3	565592;558570;393882	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000015610	0.348532	0.337707	0.031379584621214575	0.218956	0.215045	0.012115568372965109	0.5552246666666666	0.530334	0.06949655909707632	0.323998;0.383891;0.337707	0.209279;0.232544;0.215045	0.501601;0.633739;0.530334	0															0						Linear,3(1)	2.58331669841286	8.545238256454468	1.8045499324798584	4.714102268218994	1.6195440833095536	2.0265860557556152	0.31302265720889033	0.3840413427911097	0.20524594374342686	0.2326660562565731	0.47658190674586587	0.6338674265874675	UP	1.0	0.0	0.0	
R-DRE-68882	Mitotic Anaphase	144	155	10	10	9	6	6	5	10	4	4	64	151	4673	0.93677	0.16791	0.16791	2.58	565592;558570;550576;393922	pds5b;cenpi;anapc16;psmd13	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239		0.3655785	0.37427049999999995	0.323998	0.029724391560916216	0.36268267402266874	0.03264848170412141	0.22650975	0.2296935	0.209279	0.012266922661504068	0.22511143739495512	0.013370264239492308	0.5903845	0.6099565	0.501601	0.06388513341146028	0.584766290056205	0.0703945449533722					0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	4	0	4	565592;558570;550576;393922	ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239	0.3655785	0.37427049999999995	0.029724391560916216	0.22650975	0.2296935	0.012266922661504068	0.5903845	0.6099565	0.06388513341146028	0.323998;0.383891;0.36465;0.389775	0.209279;0.232544;0.226843;0.237373	0.501601;0.633739;0.586174;0.640024	0															0						Linear,4(1)	2.1971872056189428	9.865918755531311	1.5152088403701782	4.714102268218994	1.5147882545037077	1.8183038234710693	0.3364485962703021	0.39470840372969784	0.21448816579172553	0.23853133420827444	0.5277770692567695	0.6529919307432305	UP	1.0	0.0	0.0	
R-DRE-68886	M Phase	221	252	12	12	11	8	8	7	12	6	6	62	246	4578	0.9409	0.13601	0.16275	2.38	570618;565592;558570;550576;393922;393882	hist2h3c;pds5b;cenpi;anapc16;psmd13;tubg1	ENSDARG00000094154;ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239;ENSDARG00000015610		0.36706599999999995	0.37427049999999995	0.323998	0.0308808851816138	0.36952264477655417	0.034096585955414385	0.2269878333333333	0.2296935	0.209279	0.01254546404748223	0.2277781795032212	0.013712180104834512	0.5940196666666666	0.6099565	0.501601	0.06704030418387683	0.6000027484655159	0.07443355879396021					0.402375;0.323998;0.383891;0.36465;0.389775;0.337707	0.240843;0.209279;0.232544;0.226843;0.237373;0.215045	0.672246;0.501601;0.633739;0.586174;0.640024;0.530334	6	0	6	570618;565592;558570;550576;393922;393882	ENSDARG00000094154;ENSDARG00000098897;ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239;ENSDARG00000015610	0.36706599999999995	0.37427049999999995	0.0308808851816138	0.2269878333333333	0.2296935	0.01254546404748223	0.5940196666666666	0.6099565	0.06704030418387683	0.402375;0.323998;0.383891;0.36465;0.389775;0.337707	0.240843;0.209279;0.232544;0.226843;0.237373;0.215045	0.672246;0.501601;0.633739;0.586174;0.640024;0.530334	0															0						Linear,6(1)	2.4172884161719153	16.414348483085632	1.5152088403701782	4.743879795074463	1.553930191838283	1.9155679941177368	0.34235614557652705	0.39177585442347296	0.21694937140243087	0.2370262952642358	0.5403762510991866	0.6476630822341466	UP	1.0	0.0	0.0	
R-DRE-69618	Mitotic Spindle Checkpoint	72	75	5	5	4	3	3	3	5	2	2	66	73	4751	0.91444	0.28006	0.28006	2.67	558570;550576	cenpi;anapc16	ENSDARG00000052565;ENSDARG00000013822		0.37427049999999995	0.37427049999999995	0.36465	0.013605441576811726	0.37800719211821443	0.012537236718167656	0.2296935	0.2296935	0.226843	0.004031215759544589	0.23080066084226084	0.0037147126724325704	0.6099565	0.6099565	0.586174	0.03363353404713793	0.6191938452836585	0.03099286235121032					0.383891;0.36465	0.232544;0.226843	0.633739;0.586174	2	0	2	558570;550576	ENSDARG00000052565;ENSDARG00000013822	0.37427049999999995	0.37427049999999995	0.013605441576811726	0.2296935	0.2296935	0.004031215759544589	0.6099565	0.6099565	0.03363353404713793	0.383891;0.36465	0.232544;0.226843	0.633739;0.586174	0															0						Linear,2(1)	2.754960332726035	6.324123859405518	1.6100215911865234	4.714102268218994	2.1949164960797893	3.162061929702759	0.35541431999999995	0.39312667999999995	0.22410651999999998	0.23528048000000001	0.5633427999999999	0.6565702000000001	UP	1.0	0.0	0.0	
R-DRE-69620	Cell Cycle Checkpoints	166	187	12	11	10	6	6	5	12	3	3	65	184	4640	0.73858	0.48534	0.74472	1.6	558570;550576;393922	cenpi;anapc16;psmd13	ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239		0.37943866666666665	0.383891	0.36465	0.01314092311572285	0.38191134339166133	0.011172616094557003	0.23225333333333334	0.232544	0.226843	0.005271014165539063	0.23298113545146382	0.004613057126443196	0.619979	0.633739	0.586174	0.02944416453221414	0.6261045695135956	0.02501396324982962					0.383891;0.36465;0.389775	0.232544;0.226843;0.237373	0.633739;0.586174;0.640024	3	0	3	558570;550576;393922	ENSDARG00000052565;ENSDARG00000013822;ENSDARG00000016239	0.37943866666666665	0.383891	0.01314092311572285	0.23225333333333334	0.232544	0.005271014165539063	0.619979	0.633739	0.02944416453221414	0.383891;0.36465;0.389775	0.232544;0.226843;0.237373	0.633739;0.586174;0.640024	0															0						Linear,3(1)	2.257187995478673	7.839332699775696	1.5152088403701782	4.714102268218994	1.8201293667382579	1.6100215911865234	0.36456831229007186	0.39430902104326143	0.22628861929647365	0.23821804737019303	0.5866597912152764	0.6532982087847237	UP	1.0	0.0	0.0	
