G5,Counts
ENSDARG00000002002,34
ENSDARG00000002006,118
ENSDARG00000002013,122
ENSDARG00000002016,19
ENSDARG00000002020,96
ENSDARG00000002021,18
ENSDARG00000002026,220
ENSDARG00000002031,46
ENSDARG00000002037,36
ENSDARG00000002060,0
ENSDARG00000002071,119
ENSDARG00000002077,51
ENSDARG00000002082,217
ENSDARG00000002084,205
ENSDARG00000002097,25
ENSDARG00000002127,214
ENSDARG00000002128,36
ENSDARG00000002131,507
ENSDARG00000002165,0
ENSDARG00000002167,134
ENSDARG00000002168,108
ENSDARG00000002172,13
ENSDARG00000002174,16
ENSDARG00000002184,39
ENSDARG00000002190,186
ENSDARG00000002192,33
ENSDARG00000002193,2354
ENSDARG00000002194,0
ENSDARG00000002196,125
ENSDARG00000002197,134
ENSDARG00000002204,37
ENSDARG00000002210,19
ENSDARG00000002213,17
ENSDARG00000002215,58
ENSDARG00000002216,19
ENSDARG00000002217,180
ENSDARG00000002219,2
ENSDARG00000002220,28
ENSDARG00000002230,235
ENSDARG00000002231,28
ENSDARG00000002235,131
ENSDARG00000002240,90
ENSDARG00000002241,16
ENSDARG00000002249,65
ENSDARG00000002255,183
ENSDARG00000002259,1
ENSDARG00000002264,28
ENSDARG00000002267,22
ENSDARG00000002271,205
ENSDARG00000002285,60
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,2
ENSDARG00000002299,12
ENSDARG00000002300,6
ENSDARG00000002304,4
ENSDARG00000002305,221
ENSDARG00000002311,12
ENSDARG00000002330,0
ENSDARG00000002332,117
ENSDARG00000002333,101
ENSDARG00000002336,196
ENSDARG00000002339,36
ENSDARG00000002344,1020
ENSDARG00000002347,0
ENSDARG00000002353,11
ENSDARG00000002355,0
ENSDARG00000002362,30
ENSDARG00000002365,55
ENSDARG00000002369,234
ENSDARG00000002377,52
ENSDARG00000002385,89
ENSDARG00000002391,10
ENSDARG00000002394,16
ENSDARG00000002396,138
ENSDARG00000002401,5
ENSDARG00000002402,43
ENSDARG00000002403,102
ENSDARG00000002405,33
ENSDARG00000002406,0
ENSDARG00000002411,51
ENSDARG00000002445,14
ENSDARG00000002463,3
ENSDARG00000002467,14
ENSDARG00000002479,71
ENSDARG00000002483,1
ENSDARG00000002487,26
ENSDARG00000002494,50
ENSDARG00000002506,29
ENSDARG00000002507,44
ENSDARG00000002508,30
ENSDARG00000002509,4
ENSDARG00000002510,0
ENSDARG00000002523,140
ENSDARG00000002533,22
ENSDARG00000002536,53
ENSDARG00000002538,55
ENSDARG00000002546,101
ENSDARG00000002549,105
ENSDARG00000002552,151
ENSDARG00000002564,114
ENSDARG00000002571,91
ENSDARG00000002576,28
ENSDARG00000002582,34
ENSDARG00000002587,424
ENSDARG00000002589,839
ENSDARG00000002591,130
ENSDARG00000002593,13
ENSDARG00000002597,0
ENSDARG00000002600,188
ENSDARG00000002601,25
ENSDARG00000002607,37
ENSDARG00000002609,80
ENSDARG00000002613,12
ENSDARG00000002632,80
ENSDARG00000002634,28
ENSDARG00000002635,193
ENSDARG00000002642,39
ENSDARG00000002644,58
ENSDARG00000002656,346
ENSDARG00000002659,256
ENSDARG00000002663,11
ENSDARG00000002666,7
ENSDARG00000002670,100
ENSDARG00000002682,160
ENSDARG00000002685,0
ENSDARG00000002690,46
ENSDARG00000002696,645
ENSDARG00000002701,17
ENSDARG00000002707,0
ENSDARG00000002710,909
ENSDARG00000002720,33
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,246
ENSDARG00000002732,15
ENSDARG00000002745,553
ENSDARG00000002748,70
ENSDARG00000002750,69
ENSDARG00000002754,0
ENSDARG00000002758,1544
ENSDARG00000002760,1
ENSDARG00000002764,21
ENSDARG00000002768,4165
ENSDARG00000002771,18
ENSDARG00000002779,12
ENSDARG00000002787,129
ENSDARG00000002790,314
ENSDARG00000002791,1950
ENSDARG00000002792,112
ENSDARG00000002795,41
ENSDARG00000002797,0
ENSDARG00000002798,20
ENSDARG00000002816,44
ENSDARG00000002826,13
ENSDARG00000002830,0
ENSDARG00000002831,20
ENSDARG00000002840,156
ENSDARG00000002847,60
ENSDARG00000002872,23
ENSDARG00000002877,161
ENSDARG00000002880,125
ENSDARG00000002894,8
ENSDARG00000002897,92
ENSDARG00000002909,59
ENSDARG00000002912,40
ENSDARG00000002916,151
ENSDARG00000002917,7
ENSDARG00000002933,44
ENSDARG00000002937,100
ENSDARG00000002945,26
ENSDARG00000002947,6
ENSDARG00000002949,207
ENSDARG00000002952,103
ENSDARG00000002956,23
ENSDARG00000002959,0
ENSDARG00000002967,103
ENSDARG00000002968,155
ENSDARG00000002970,149
ENSDARG00000002971,88
ENSDARG00000002986,21
ENSDARG00000002988,267
ENSDARG00000002991,85
ENSDARG00000002994,116
ENSDARG00000003008,209
ENSDARG00000003017,84
ENSDARG00000003020,34
ENSDARG00000003021,40
ENSDARG00000003022,26
ENSDARG00000003027,25
ENSDARG00000003032,1682
ENSDARG00000003035,274
ENSDARG00000003041,20
ENSDARG00000003046,156
ENSDARG00000003054,4
ENSDARG00000003058,179
ENSDARG00000003061,19
ENSDARG00000003068,128
ENSDARG00000003069,59
ENSDARG00000003077,0
ENSDARG00000003081,8771
ENSDARG00000003084,2
ENSDARG00000003085,28
ENSDARG00000003087,206
ENSDARG00000003090,0
ENSDARG00000003091,55
ENSDARG00000003098,347
ENSDARG00000003109,33
ENSDARG00000003113,320
ENSDARG00000003127,139
ENSDARG00000003132,13
ENSDARG00000003142,20
ENSDARG00000003144,6
ENSDARG00000003146,8
ENSDARG00000003151,430
ENSDARG00000003153,38
ENSDARG00000003157,34
ENSDARG00000003165,169
ENSDARG00000003167,28
ENSDARG00000003169,459
ENSDARG00000003175,98
ENSDARG00000003181,7
ENSDARG00000003189,193
ENSDARG00000003193,21
ENSDARG00000003197,0
ENSDARG00000003200,17
ENSDARG00000003203,222
ENSDARG00000003205,45
ENSDARG00000003206,26
ENSDARG00000003207,80
ENSDARG00000003208,45
ENSDARG00000003210,33
ENSDARG00000003213,240
ENSDARG00000003216,182
ENSDARG00000003217,62
ENSDARG00000003219,15
ENSDARG00000003229,0
ENSDARG00000003235,20
ENSDARG00000003244,15
ENSDARG00000003250,54
ENSDARG00000003251,10
ENSDARG00000003257,0
ENSDARG00000003259,10
ENSDARG00000003269,223
ENSDARG00000003270,52
ENSDARG00000003281,142
ENSDARG00000003287,24
ENSDARG00000003290,106
ENSDARG00000003293,162
ENSDARG00000003303,0
ENSDARG00000003307,48
ENSDARG00000003308,111
ENSDARG00000003311,110
ENSDARG00000003313,0
ENSDARG00000003320,134
ENSDARG00000003326,0
ENSDARG00000003328,37
ENSDARG00000003344,7
ENSDARG00000003373,24
ENSDARG00000003375,45
ENSDARG00000003380,0
ENSDARG00000003381,37
ENSDARG00000003382,99
ENSDARG00000003383,33
ENSDARG00000003395,17
ENSDARG00000003398,69
ENSDARG00000003399,20
ENSDARG00000003403,193
ENSDARG00000003411,70
ENSDARG00000003414,9
ENSDARG00000003420,12
ENSDARG00000003421,154
ENSDARG00000003429,33
ENSDARG00000003444,30
ENSDARG00000003446,6
ENSDARG00000003449,80
ENSDARG00000003462,109
ENSDARG00000003469,42
ENSDARG00000003475,0
ENSDARG00000003486,300
ENSDARG00000003487,117
ENSDARG00000003495,95
ENSDARG00000003512,632
ENSDARG00000003517,48
ENSDARG00000003519,9
ENSDARG00000003520,32
ENSDARG00000003523,0
ENSDARG00000003526,220
ENSDARG00000003527,15
ENSDARG00000003531,158
ENSDARG00000003533,16
ENSDARG00000003544,100
ENSDARG00000003553,0
ENSDARG00000003564,92
ENSDARG00000003570,281
ENSDARG00000003573,68
ENSDARG00000003576,3
ENSDARG00000003584,50
ENSDARG00000003592,9
ENSDARG00000003599,4216
ENSDARG00000003607,38
ENSDARG00000003615,41
ENSDARG00000003616,95
ENSDARG00000003631,107
ENSDARG00000003632,3
ENSDARG00000003635,19
ENSDARG00000003641,106
ENSDARG00000003642,60
ENSDARG00000003655,440
ENSDARG00000003675,3
ENSDARG00000003680,265
ENSDARG00000003681,433
ENSDARG00000003684,91
ENSDARG00000003693,61
ENSDARG00000003695,795
ENSDARG00000003697,2
ENSDARG00000003699,88
ENSDARG00000003701,0
ENSDARG00000003705,249
ENSDARG00000003706,17
ENSDARG00000003732,26
ENSDARG00000003749,58
ENSDARG00000003750,558
ENSDARG00000003751,92
ENSDARG00000003754,128
ENSDARG00000003757,3
ENSDARG00000003769,19
ENSDARG00000003776,60
ENSDARG00000003779,126
ENSDARG00000003789,164
ENSDARG00000003795,1418
ENSDARG00000003797,10
ENSDARG00000003803,11
ENSDARG00000003808,137
ENSDARG00000003811,751
ENSDARG00000003818,79
ENSDARG00000003820,922
ENSDARG00000003822,4
ENSDARG00000003827,8
ENSDARG00000003829,106
ENSDARG00000003835,537
ENSDARG00000003841,17
ENSDARG00000003845,79
ENSDARG00000003846,3
ENSDARG00000003854,206
ENSDARG00000003860,113
ENSDARG00000003865,27
ENSDARG00000003866,90
ENSDARG00000003867,7
ENSDARG00000003869,10
ENSDARG00000003872,161
ENSDARG00000003877,359
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,846
ENSDARG00000003903,0
ENSDARG00000003904,3
ENSDARG00000003909,7
ENSDARG00000003910,177
ENSDARG00000003920,169
ENSDARG00000003925,0
ENSDARG00000003927,77
ENSDARG00000003931,70
ENSDARG00000003934,0
ENSDARG00000003938,160
ENSDARG00000003940,159
ENSDARG00000003941,20
ENSDARG00000003944,0
ENSDARG00000003952,448
ENSDARG00000003961,56
ENSDARG00000003963,150
ENSDARG00000003965,4
ENSDARG00000003968,0
ENSDARG00000003970,67
ENSDARG00000003971,40
ENSDARG00000003973,13
ENSDARG00000003974,183
ENSDARG00000003977,4
ENSDARG00000003984,66
ENSDARG00000003989,126
ENSDARG00000003991,78
ENSDARG00000003994,11
ENSDARG00000003998,31
ENSDARG00000004015,13
ENSDARG00000004017,21
ENSDARG00000004018,11
ENSDARG00000004023,321
ENSDARG00000004034,83
ENSDARG00000004037,75
ENSDARG00000004046,30
ENSDARG00000004049,60
ENSDARG00000004051,0
ENSDARG00000004055,121
ENSDARG00000004059,0
ENSDARG00000004060,875
ENSDARG00000004074,359
ENSDARG00000004078,72
ENSDARG00000004082,19
ENSDARG00000004094,202
ENSDARG00000004105,58
ENSDARG00000004109,1
ENSDARG00000004111,0
ENSDARG00000004114,44
ENSDARG00000004115,63
ENSDARG00000004130,0
ENSDARG00000004131,33
ENSDARG00000004132,416
ENSDARG00000004150,25
ENSDARG00000004151,39
ENSDARG00000004154,3
ENSDARG00000004158,67
ENSDARG00000004160,85
ENSDARG00000004161,96
ENSDARG00000004167,2
ENSDARG00000004169,222
ENSDARG00000004171,14
ENSDARG00000004173,446
ENSDARG00000004174,510
ENSDARG00000004176,5
ENSDARG00000004177,36
ENSDARG00000004184,235
ENSDARG00000004187,77
ENSDARG00000004189,71
ENSDARG00000004196,188
ENSDARG00000004199,15
ENSDARG00000004204,0
ENSDARG00000004211,39
ENSDARG00000004218,47
ENSDARG00000004219,33
ENSDARG00000004227,62
ENSDARG00000004232,79
ENSDARG00000004243,18
ENSDARG00000004246,292
ENSDARG00000004251,41
ENSDARG00000004256,0
ENSDARG00000004260,0
ENSDARG00000004261,153
ENSDARG00000004262,35
ENSDARG00000004270,54
ENSDARG00000004274,14
ENSDARG00000004280,62
ENSDARG00000004282,75
ENSDARG00000004291,121
ENSDARG00000004296,145
ENSDARG00000004297,422
ENSDARG00000004301,7
ENSDARG00000004302,79
ENSDARG00000004305,25
ENSDARG00000004306,28
ENSDARG00000004307,15
ENSDARG00000004308,13
ENSDARG00000004311,13
ENSDARG00000004318,0
ENSDARG00000004322,18
ENSDARG00000004325,23
ENSDARG00000004328,0
ENSDARG00000004336,254
ENSDARG00000004343,43
ENSDARG00000004358,79
ENSDARG00000004363,49
ENSDARG00000004372,86
ENSDARG00000004377,179
ENSDARG00000004378,58
ENSDARG00000004386,122
ENSDARG00000004392,4
ENSDARG00000004396,27
ENSDARG00000004402,77
ENSDARG00000004405,0
ENSDARG00000004406,3
ENSDARG00000004415,505
ENSDARG00000004427,6
ENSDARG00000004433,6
ENSDARG00000004436,9
ENSDARG00000004445,61
ENSDARG00000004447,10
ENSDARG00000004451,27
ENSDARG00000004452,609
ENSDARG00000004455,0
ENSDARG00000004459,8
ENSDARG00000004460,24
ENSDARG00000004470,210
ENSDARG00000004472,37
ENSDARG00000004473,9
ENSDARG00000004492,16
ENSDARG00000004497,28
ENSDARG00000004498,0
ENSDARG00000004502,39
ENSDARG00000004517,31
ENSDARG00000004525,65
ENSDARG00000004527,4
ENSDARG00000004529,0
ENSDARG00000004537,970
ENSDARG00000004539,74
ENSDARG00000004561,0
ENSDARG00000004574,13
ENSDARG00000004576,30
ENSDARG00000004580,94
ENSDARG00000004581,99
ENSDARG00000004586,9
ENSDARG00000004587,53
ENSDARG00000004588,836
ENSDARG00000004592,42
ENSDARG00000004594,62
ENSDARG00000004597,79
ENSDARG00000004598,0
ENSDARG00000004616,18
ENSDARG00000004618,10
ENSDARG00000004621,895
ENSDARG00000004627,6
ENSDARG00000004632,28
ENSDARG00000004633,3
ENSDARG00000004634,119
ENSDARG00000004635,202
ENSDARG00000004636,30
ENSDARG00000004643,94
ENSDARG00000004647,0
ENSDARG00000004648,0
ENSDARG00000004658,165
ENSDARG00000004672,153
ENSDARG00000004680,38
ENSDARG00000004687,94
ENSDARG00000004692,101
ENSDARG00000004695,38
ENSDARG00000004696,42
ENSDARG00000004697,39
ENSDARG00000004702,268
ENSDARG00000004706,68
ENSDARG00000004712,90
ENSDARG00000004713,15
ENSDARG00000004714,258
ENSDARG00000004721,10
ENSDARG00000004724,48
ENSDARG00000004726,122
ENSDARG00000004735,511
ENSDARG00000004745,48
ENSDARG00000004748,18
ENSDARG00000004753,50
ENSDARG00000004754,97
ENSDARG00000004757,3288
ENSDARG00000004763,11
ENSDARG00000004771,8
ENSDARG00000004774,47
ENSDARG00000004782,484
ENSDARG00000004785,179
ENSDARG00000004789,131
ENSDARG00000004794,23
ENSDARG00000004796,285
ENSDARG00000004806,25
ENSDARG00000004823,0
ENSDARG00000004830,110
ENSDARG00000004836,399
ENSDARG00000004840,50
ENSDARG00000004843,94
ENSDARG00000004851,26
ENSDARG00000004861,95
ENSDARG00000004864,0
ENSDARG00000004866,38
ENSDARG00000004869,41
ENSDARG00000004870,65
ENSDARG00000004871,0
ENSDARG00000004874,10
ENSDARG00000004875,50
ENSDARG00000004877,432
ENSDARG00000004880,10
ENSDARG00000004889,4
ENSDARG00000004891,190
ENSDARG00000004898,0
ENSDARG00000004904,43
ENSDARG00000004906,167
ENSDARG00000004925,9
ENSDARG00000004930,350
ENSDARG00000004931,60
ENSDARG00000004932,24
ENSDARG00000004937,10
ENSDARG00000004939,57
ENSDARG00000004948,203
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,9
ENSDARG00000004956,35
ENSDARG00000004964,106
ENSDARG00000004979,37
ENSDARG00000004988,213
ENSDARG00000005002,35
ENSDARG00000005004,2
ENSDARG00000005010,12
ENSDARG00000005015,287
ENSDARG00000005023,23
ENSDARG00000005026,284
ENSDARG00000005034,24
ENSDARG00000005049,5
ENSDARG00000005050,44
ENSDARG00000005057,9
ENSDARG00000005058,136
ENSDARG00000005078,27
ENSDARG00000005085,87
ENSDARG00000005092,70
ENSDARG00000005095,9
ENSDARG00000005098,21
ENSDARG00000005104,86
ENSDARG00000005108,77
ENSDARG00000005112,332
ENSDARG00000005115,17
ENSDARG00000005122,139
ENSDARG00000005126,74
ENSDARG00000005128,8
ENSDARG00000005134,51
ENSDARG00000005139,96
ENSDARG00000005141,200
ENSDARG00000005150,0
ENSDARG00000005154,47
ENSDARG00000005159,115
ENSDARG00000005162,404
ENSDARG00000005163,6
ENSDARG00000005172,8
ENSDARG00000005176,1
ENSDARG00000005179,84
ENSDARG00000005185,193
ENSDARG00000005186,289
ENSDARG00000005191,1197
ENSDARG00000005210,61
ENSDARG00000005216,15
ENSDARG00000005218,1
ENSDARG00000005220,6
ENSDARG00000005221,83
ENSDARG00000005230,106
ENSDARG00000005232,118
ENSDARG00000005236,692
ENSDARG00000005246,10
ENSDARG00000005251,19
ENSDARG00000005254,32
ENSDARG00000005271,16
ENSDARG00000005274,1
ENSDARG00000005284,4
ENSDARG00000005314,0
ENSDARG00000005315,137
ENSDARG00000005318,52
ENSDARG00000005320,9
ENSDARG00000005327,6
ENSDARG00000005332,0
ENSDARG00000005335,4
ENSDARG00000005343,26
ENSDARG00000005350,142
ENSDARG00000005355,117
ENSDARG00000005356,69
ENSDARG00000005359,313
ENSDARG00000005364,31
ENSDARG00000005368,124
ENSDARG00000005371,5
ENSDARG00000005372,93
ENSDARG00000005374,65
ENSDARG00000005382,0
ENSDARG00000005392,18
ENSDARG00000005394,325
ENSDARG00000005397,304
ENSDARG00000005414,14
ENSDARG00000005416,119
ENSDARG00000005423,48
ENSDARG00000005425,15
ENSDARG00000005448,19
ENSDARG00000005451,289
ENSDARG00000005453,140
ENSDARG00000005454,83
ENSDARG00000005456,198
ENSDARG00000005458,122
ENSDARG00000005462,106
ENSDARG00000005463,76
ENSDARG00000005464,0
ENSDARG00000005468,207
ENSDARG00000005476,294
ENSDARG00000005479,906
ENSDARG00000005481,123
ENSDARG00000005482,617
ENSDARG00000005485,105
ENSDARG00000005500,32
ENSDARG00000005510,1
ENSDARG00000005513,2209
ENSDARG00000005518,10
ENSDARG00000005522,3
ENSDARG00000005525,51
ENSDARG00000005526,70
ENSDARG00000005536,244
ENSDARG00000005540,238
ENSDARG00000005541,13
ENSDARG00000005544,23
ENSDARG00000005547,7
ENSDARG00000005549,85
ENSDARG00000005551,36
ENSDARG00000005559,30
ENSDARG00000005560,164
ENSDARG00000005561,63
ENSDARG00000005565,48
ENSDARG00000005574,76
ENSDARG00000005576,70
ENSDARG00000005578,304
ENSDARG00000005586,60
ENSDARG00000005590,68
ENSDARG00000005595,12
ENSDARG00000005606,132
ENSDARG00000005612,28
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,111
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,93
ENSDARG00000005640,7
ENSDARG00000005643,6
ENSDARG00000005645,249
ENSDARG00000005648,15
ENSDARG00000005651,21
ENSDARG00000005652,387
ENSDARG00000005670,157
ENSDARG00000005673,5
ENSDARG00000005675,34
ENSDARG00000005679,32
ENSDARG00000005690,69
ENSDARG00000005699,39
ENSDARG00000005704,136
ENSDARG00000005713,39
ENSDARG00000005716,36
ENSDARG00000005738,12
ENSDARG00000005739,81
ENSDARG00000005749,90
ENSDARG00000005754,637
ENSDARG00000005762,78
ENSDARG00000005772,23
ENSDARG00000005774,225
ENSDARG00000005775,631
ENSDARG00000005776,35
ENSDARG00000005780,0
ENSDARG00000005783,217
ENSDARG00000005786,36
ENSDARG00000005789,30
ENSDARG00000005791,1175
ENSDARG00000005799,6
ENSDARG00000005800,63
ENSDARG00000005814,0
ENSDARG00000005821,4
ENSDARG00000005823,78
ENSDARG00000005827,130
ENSDARG00000005828,16
ENSDARG00000005834,201
ENSDARG00000005840,262
ENSDARG00000005841,98
ENSDARG00000005842,44
ENSDARG00000005853,0
ENSDARG00000005861,534
ENSDARG00000005865,0
ENSDARG00000005867,138
ENSDARG00000005870,39
ENSDARG00000005883,58
ENSDARG00000005891,139
ENSDARG00000005894,26
ENSDARG00000005897,30
ENSDARG00000005908,112
ENSDARG00000005913,29
ENSDARG00000005915,369
ENSDARG00000005916,35
ENSDARG00000005924,361
ENSDARG00000005926,99
ENSDARG00000005927,166
ENSDARG00000005941,310
ENSDARG00000005942,7
ENSDARG00000005943,40
ENSDARG00000005945,142
ENSDARG00000005948,44
ENSDARG00000005972,31
ENSDARG00000005980,262
ENSDARG00000005989,54
ENSDARG00000005993,5
ENSDARG00000006003,68
ENSDARG00000006008,144
ENSDARG00000006010,29
ENSDARG00000006011,54
ENSDARG00000006019,145
ENSDARG00000006025,109
ENSDARG00000006029,9
ENSDARG00000006031,1024
ENSDARG00000006038,91
ENSDARG00000006040,34
ENSDARG00000006044,6
ENSDARG00000006052,16
ENSDARG00000006060,329
ENSDARG00000006062,302
ENSDARG00000006065,22
ENSDARG00000006074,47
ENSDARG00000006079,2
ENSDARG00000006092,729
ENSDARG00000006093,34
ENSDARG00000006094,289
ENSDARG00000006109,0
ENSDARG00000006110,20
ENSDARG00000006112,111
ENSDARG00000006120,18
ENSDARG00000006124,985
ENSDARG00000006125,187
ENSDARG00000006128,231
ENSDARG00000006137,6
ENSDARG00000006151,13
ENSDARG00000006169,89
ENSDARG00000006174,0
ENSDARG00000006181,52
ENSDARG00000006192,39
ENSDARG00000006196,61
ENSDARG00000006200,668
ENSDARG00000006202,70
ENSDARG00000006206,9
ENSDARG00000006207,12
ENSDARG00000006215,98
ENSDARG00000006219,212
ENSDARG00000006220,206
ENSDARG00000006225,192
ENSDARG00000006235,46
ENSDARG00000006240,70
ENSDARG00000006242,621
ENSDARG00000006251,333
ENSDARG00000006253,64
ENSDARG00000006257,384
ENSDARG00000006260,1421
ENSDARG00000006266,224
ENSDARG00000006272,104
ENSDARG00000006279,31
ENSDARG00000006283,161
ENSDARG00000006288,10
ENSDARG00000006290,77
ENSDARG00000006292,16
ENSDARG00000006299,23
ENSDARG00000006300,30
ENSDARG00000006301,115
ENSDARG00000006307,37
ENSDARG00000006308,4
ENSDARG00000006314,292
ENSDARG00000006316,769
ENSDARG00000006332,303
ENSDARG00000006341,14
ENSDARG00000006345,33
ENSDARG00000006350,0
ENSDARG00000006353,81
ENSDARG00000006356,76
ENSDARG00000006368,17
ENSDARG00000006370,84
ENSDARG00000006372,7
ENSDARG00000006383,91
ENSDARG00000006385,37
ENSDARG00000006389,214
ENSDARG00000006392,46
ENSDARG00000006395,317
ENSDARG00000006396,314
ENSDARG00000006397,179
ENSDARG00000006399,273
ENSDARG00000006408,94
ENSDARG00000006409,0
ENSDARG00000006413,78
ENSDARG00000006420,162
ENSDARG00000006422,67
ENSDARG00000006427,376
ENSDARG00000006434,20
ENSDARG00000006447,0
ENSDARG00000006456,0
ENSDARG00000006467,48
ENSDARG00000006468,6
ENSDARG00000006474,8
ENSDARG00000006477,124
ENSDARG00000006487,336
ENSDARG00000006491,4
ENSDARG00000006494,160
ENSDARG00000006497,811
ENSDARG00000006501,0
ENSDARG00000006508,39
ENSDARG00000006514,62
ENSDARG00000006522,2
ENSDARG00000006524,645
ENSDARG00000006526,2122
ENSDARG00000006527,192
ENSDARG00000006544,5
ENSDARG00000006545,79
ENSDARG00000006546,97
ENSDARG00000006553,65
ENSDARG00000006560,0
ENSDARG00000006566,167
ENSDARG00000006567,0
ENSDARG00000006568,9
ENSDARG00000006577,19
ENSDARG00000006580,0
ENSDARG00000006584,179
ENSDARG00000006585,32
ENSDARG00000006588,92
ENSDARG00000006598,0
ENSDARG00000006600,93
ENSDARG00000006601,43
ENSDARG00000006602,0
ENSDARG00000006603,134
ENSDARG00000006604,68
ENSDARG00000006607,32
ENSDARG00000006609,60
ENSDARG00000006615,77
ENSDARG00000006617,60
ENSDARG00000006621,105
ENSDARG00000006624,165
ENSDARG00000006636,37
ENSDARG00000006639,51
ENSDARG00000006640,60
ENSDARG00000006642,39
ENSDARG00000006666,33
ENSDARG00000006672,47
ENSDARG00000006677,58
ENSDARG00000006678,1
ENSDARG00000006683,181
ENSDARG00000006691,783
ENSDARG00000006712,35
ENSDARG00000006719,218
