GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0006828,9,manganese ion transport,13,13,1,1,0,1,1,1,1,0,0,81,13,18857,0.94582,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006833,6,water transport,7,8,1,1,0,0,0,0,1,0,0,81,8,18862,0.96631,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006835,8,dicarboxylic acid transport,12,12,1,1,1,1,1,1,1,1,1,80,11,18859,0.99884,0.050116,0.050116,8.33,100005520,slc25a22b,ENSDARG00000058336,,0.87404,0.87404,0.87404,,0.87404,,0.613694,0.613694,0.613694,,0.613694,,1.48701,1.48701,1.48701,,1.48701,,0,0.87404,,,0.87404,0.613694,1.48701,1,0,1,100005520,ENSDARG00000058336,0.87404,0.87404,,0.613694,0.613694,,1.48701,1.48701,,0.87404,0.613694,1.48701,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.571112514,1.571112514,1.571112514,1.571112514,0,1.571112514,0.87404,0.87404,0.613694,0.613694,1.48701,1.48701,UP,1,0,0
GO:0006839,5,mitochondrial transport,92,93,1,1,1,1,1,1,1,1,1,80,92,18778,0.93986,0.32923,0.32923,1.08,100005520,slc25a22b,ENSDARG00000058336,,0.87404,0.87404,0.87404,,0.87404,,0.613694,0.613694,0.613694,,0.613694,,1.48701,1.48701,1.48701,,1.48701,,,,,,0.87404,0.613694,1.48701,1,0,1,100005520,ENSDARG00000058336,0.87404,0.87404,,0.613694,0.613694,,1.48701,1.48701,,0.87404,0.613694,1.48701,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.571112514,1.571112514,1.571112514,1.571112514,0,1.571112514,0.87404,0.87404,0.613694,0.613694,1.48701,1.48701,UP,1,0,0
GO:0006857,7,oligopeptide transport,5,5,1,1,1,1,1,1,1,1,1,80,4,18866,0.99982,0.021191,0.021191,20,100004272,slc15a1a,ENSDARG00000100315,,0.827975,0.827975,0.827975,,0.827975,,0.537331,0.537331,0.537331,,0.537331,,1.59568,1.59568,1.59568,,1.59568,,0,0.827975,0,0.827975,0.827975,0.537331,1.59568,0,1,0,,,,,,,,,,,,,,,1,100004272,ENSDARG00000100315,0.827975,0.827975,,0.537331,0.537331,,1.59568,1.59568,,0.827975,0.537331,1.59568,0,,,,,,"Exp 2,1(1)",1.57422781,1.57422781,1.57422781,1.57422781,0,1.57422781,0.827975,0.827975,0.537331,0.537331,1.59568,1.59568,DOWN,0,1,0
GO:0006858,5,extracellular transport,28,28,1,1,0,1,1,1,1,0,0,81,28,18842,0.8869,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006865,6,amino acid transport,64,64,1,1,1,1,1,1,1,1,1,80,63,18807,0.96934,0.24012,0.24012,1.56,100005520,slc25a22b,ENSDARG00000058336,,0.87404,0.87404,0.87404,,0.87404,,0.613694,0.613694,0.613694,,0.613694,,1.48701,1.48701,1.48701,,1.48701,,,,,,0.87404,0.613694,1.48701,1,0,1,100005520,ENSDARG00000058336,0.87404,0.87404,,0.613694,0.613694,,1.48701,1.48701,,0.87404,0.613694,1.48701,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.571112514,1.571112514,1.571112514,1.571112514,0,1.571112514,0.87404,0.87404,0.613694,0.613694,1.48701,1.48701,UP,1,0,0
GO:0006869,6,lipid transport,175,193,5,4,2,5,4,4,5,2,2,79,191,18679,0.9502,0.19972,0.19972,1.04,678537;571189,xkr9;abcb11b,ENSDARG00000026500;ENSDARG00000070078,,1.076128,1.076128,0.600206,0.673055347,1.037737119,0.670861968,0.6861875,0.6861875,0.414139,0.384734678,0.664242346,0.38348089,2.520345,2.520345,1.01816,2.1244104,2.399169249,2.11748729,,,,,1.55205;0.600206,0.958236;0.414139,4.02253;1.01816,0,2,0,,,,,,,,,,,,,,,2,678537;571189,ENSDARG00000026500;ENSDARG00000070078,1.076128,1.076128,0.673055347,0.6861875,0.6861875,0.384734678,2.520345,2.520345,2.1244104,1.55205;0.600206,0.958236;0.414139,4.02253;1.01816,0,,,,,,"Exp 2,1(0.5);Linear,1(0.5)",1.670334345,3.341512322,1.633215189,1.708297133,0.053090952,1.670756161,0.14332088,2.00893512,0.15297244,1.21940256,-0.4239376,5.4646276,DOWN,0,1,0
GO:0006873,6,cellular ion homeostasis,259,297,6,6,4,5,6,5,6,3,3,78,294,18576,0.96155,0.13423,0.13423,1.01,562469;327588;58032,ptger4a;hpxa;edn1,ENSDARG00000059236;ENSDARG00000012609;ENSDARG00000036912,,1.107432667,0.862513,0.742765,0.531302582,1.178413518,0.546720253,0.722492667,0.606844,0.533514,0.266350674,0.758611714,0.273275626,2.60332,1.45971,1.19426,2.214657766,2.88921771,2.292232093,,,,,1.71702;0.742765;0.862513,1.02712;0.533514;0.606844,5.15599;1.19426;1.45971,3,0,3,562469;327588;58032,ENSDARG00000059236;ENSDARG00000012609;ENSDARG00000036912,1.107432667,0.862513,0.531302582,0.722492667,0.606844,0.266350674,2.60332,1.45971,2.214657766,1.71702;0.742765;0.862513,1.02712;0.533514;0.606844,5.15599;1.19426;1.45971,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.954938721,6.114736795,1.506223559,2.895251513,0.74937344,1.713261724,0.506207197,1.708658137,0.421088506,1.023896828,0.097198815,5.109441185,UP,1,0,0
GO:0006874,9,cellular calcium ion homeostasis,158,195,5,5,3,4,5,4,5,2,2,79,193,18677,0.94894,0.20283,0.20283,1.03,562469;58032,ptger4a;edn1,ENSDARG00000059236;ENSDARG00000036912,,1.2897665,1.2897665,0.862513,0.604227694,1.32334007,0.602359309,0.816982,0.816982,0.606844,0.29718001,0.833494639,0.296261073,3.30785,3.30785,1.45971,2.613664653,3.453076797,2.605582713,,,,,1.71702;0.862513,1.02712;0.606844,5.15599;1.45971,2,0,2,562469;58032,ENSDARG00000059236;ENSDARG00000036912,1.2897665,1.2897665,0.604227694,0.816982,0.816982,0.29718001,3.30785,3.30785,2.613664653,1.71702;0.862513,1.02712;0.606844,5.15599;1.45971,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.088275853,4.401475072,1.506223559,2.895251513,0.982191085,2.200737536,0.45234964,2.12718336,0.40511152,1.22885248,-0.3145044,6.9302044,UP,1,0,0
GO:0006875,8,cellular metal ion homeostasis,216,253,6,6,4,5,6,5,6,3,3,78,250,18620,0.97682,0.094234,0.094234,1.19,562469;327588;58032,ptger4a;hpxa;edn1,ENSDARG00000059236;ENSDARG00000012609;ENSDARG00000036912,,1.107432667,0.862513,0.742765,0.531302582,1.178413518,0.546720253,0.722492667,0.606844,0.533514,0.266350674,0.758611714,0.273275626,2.60332,1.45971,1.19426,2.214657766,2.88921771,2.292232093,,,,,1.71702;0.742765;0.862513,1.02712;0.533514;0.606844,5.15599;1.19426;1.45971,3,0,3,562469;327588;58032,ENSDARG00000059236;ENSDARG00000012609;ENSDARG00000036912,1.107432667,0.862513,0.531302582,0.722492667,0.606844,0.266350674,2.60332,1.45971,2.214657766,1.71702;0.742765;0.862513,1.02712;0.533514;0.606844,5.15599;1.19426;1.45971,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.954938721,6.114736795,1.506223559,2.895251513,0.74937344,1.713261724,0.506207197,1.708658137,0.421088506,1.023896828,0.097198815,5.109441185,UP,1,0,0
GO:0006879,10,cellular iron ion homeostasis,27,27,1,1,1,1,1,1,1,1,1,80,26,18844,0.99409,0.10928,0.10928,3.7,327588,hpxa,ENSDARG00000012609,,0.742765,0.742765,0.742765,,0.742765,,0.533514,0.533514,0.533514,,0.533514,,1.19426,1.19426,1.19426,,1.19426,,,,,,0.742765,0.533514,1.19426,1,0,1,327588,ENSDARG00000012609,0.742765,0.742765,,0.533514,0.533514,,1.19426,1.19426,,0.742765,0.533514,1.19426,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.713261724,1.713261724,1.713261724,1.713261724,0,1.713261724,0.742765,0.742765,0.533514,0.533514,1.19426,1.19426,UP,1,0,0
GO:0006886,5,intracellular protein transport,448,454,3,2,1,2,1,1,3,1,1,80,453,18417,0.41862,0.86031,1,0.22,100150190,zdhhc23a,ENSDARG00000029039,,1.76175,1.76175,1.76175,,1.76175,,1.13341,1.13341,1.13341,,1.13341,,4.6338,4.6338,4.6338,,4.6338,,,,,,1.76175,1.13341,4.6338,1,0,1,100150190,ENSDARG00000029039,1.76175,1.76175,,1.13341,1.13341,,4.6338,4.6338,,1.76175,1.13341,4.6338,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.5036304,1.5036304,1.5036304,1.5036304,0,1.5036304,1.76175,1.76175,1.13341,1.13341,4.6338,4.6338,UP,1,0,0
GO:0006888,5,endoplasmic reticulum to Golgi vesicle-mediated transport,82,82,1,0,0,1,0,0,1,0,0,81,82,18788,0.70329,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006890,6,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",33,33,1,0,0,1,0,0,1,0,0,81,33,18837,0.86808,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006897,5,endocytosis,185,187,1,1,0,1,1,1,1,0,0,81,187,18683,0.44711,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006911,8,"phagocytosis, engulfment",26,32,1,1,1,1,1,1,1,1,1,80,31,18839,0.99176,0.12819,0.12819,3.12,678537,xkr9,ENSDARG00000026500,,1.55205,1.55205,1.55205,,1.55205,,0.958236,0.958236,0.958236,,0.958236,,4.02253,4.02253,4.02253,,4.02253,,,,,,1.55205,0.958236,4.02253,0,1,0,,,,,,,,,,,,,,,1,678537,ENSDARG00000026500,1.55205,1.55205,,0.958236,0.958236,,4.02253,4.02253,,1.55205,0.958236,4.02253,0,,,,,,"Linear,1(1)",1.708297133,1.708297133,1.708297133,1.708297133,0,1.708297133,1.55205,1.55205,0.958236,0.958236,4.02253,4.02253,DOWN,0,1,0
GO:0006915,5,apoptotic process,199,208,1,1,1,1,1,1,1,1,1,80,207,18663,0.77682,0.59174,0.59174,0.48,678537,xkr9,ENSDARG00000026500,,1.55205,1.55205,1.55205,,1.55205,,0.958236,0.958236,0.958236,,0.958236,,4.02253,4.02253,4.02253,,4.02253,,,,,,1.55205,0.958236,4.02253,0,1,0,,,,,,,,,,,,,,,1,678537,ENSDARG00000026500,1.55205,1.55205,,0.958236,0.958236,,4.02253,4.02253,,1.55205,0.958236,4.02253,0,,,,,,"Linear,1(1)",1.708297133,1.708297133,1.708297133,1.708297133,0,1.708297133,1.55205,1.55205,0.958236,0.958236,4.02253,4.02253,DOWN,0,1,0
GO:0006928,3,movement of cell or subcellular component,880,938,14,13,9,13,8,8,14,6,6,75,932,17938,0.89415,0.21193,0.29694,0.64,100537857;571256;562469;557863;556770;327368,pstpip2;wasa;ptger4a;kif17;gpr183a;rgs14a,ENSDARG00000089569;ENSDARG00000015149;ENSDARG00000059236;ENSDARG00000055238;ENSDARG00000010317;ENSDARG00000021521,,1.1371395,1.593935,0.001473,0.814673993,0.942034898,0.863225521,0.688793577,0.9421625,4.55E-04,0.504173738,0.576365423,0.540203179,3.70216615,3.52964,0.0091369,2.429087343,3.148381661,2.494937267,,,,,0.001473;1.50176;1.71702;1.73094;1.68611;0.185534,4.55359E-4;1.01933;1.02712;0.864995;1.12526;0.0956011,0.0091369;3.13366;5.15599;7.2346;3.92562;2.75399,3,3,3,571256;562469;556770,ENSDARG00000015149;ENSDARG00000059236;ENSDARG00000010317,1.634963333,1.68611,0.116388157,1.057236667,1.02712,0.059038559,4.071756667,3.92562,1.019054268,1.50176;1.71702;1.68611,1.01933;1.02712;1.12526,3.13366;5.15599;3.92562,3,100537857;557863;327368,ENSDARG00000089569;ENSDARG00000055238;ENSDARG00000021521,0.639315667,0.185534,0.949843343,0.320350486,0.0956011,0.474068996,3.332575633,2.75399,3.647314115,0.001473;1.73094;0.185534,4.55359E-4;0.864995;0.0956011,0.0091369;7.2346;2.75399,0,,,,,,"Exp 2,3(0.5);Exp 4,1(0.17);Linear,1(0.17);Poly 2,1(0.17)",1.815697103,11.17132759,1.533514023,2.895251513,0.510333018,1.682638407,0.485264541,1.789014459,0.285370566,1.092216587,1.75849147,5.64584083,CONFLICT,0.5,0.5,0
GO:0006935,4,chemotaxis,124,160,2,2,2,2,1,1,2,1,1,80,159,18711,0.85049,0.49754,0.49754,0.62,556770,gpr183a,ENSDARG00000010317,,1.68611,1.68611,1.68611,,1.68611,,1.12526,1.12526,1.12526,,1.12526,,3.92562,3.92562,3.92562,,3.92562,,,,,,1.68611,1.12526,3.92562,1,0,1,556770,ENSDARG00000010317,1.68611,1.68611,,1.12526,1.12526,,3.92562,3.92562,,1.68611,1.12526,3.92562,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.674054503,1.674054503,1.674054503,1.674054503,0,1.674054503,1.68611,1.68611,1.12526,1.12526,3.92562,3.92562,UP,1,0,0
GO:0006936,5,muscle contraction,82,87,1,1,1,1,1,1,1,1,1,80,86,18784,0.94655,0.31168,0.31168,1.15,58032,edn1,ENSDARG00000036912,,0.862513,0.862513,0.862513,,0.862513,,0.606844,0.606844,0.606844,,0.606844,,1.45971,1.45971,1.45971,,1.45971,,,,,,0.862513,0.606844,1.45971,1,0,1,58032,ENSDARG00000036912,0.862513,0.862513,,0.606844,0.606844,,1.45971,1.45971,,0.862513,0.606844,1.45971,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.506223559,1.506223559,1.506223559,1.506223559,0,1.506223559,0.862513,0.862513,0.606844,0.606844,1.45971,1.45971,UP,1,0,0
GO:0006939,6,smooth muscle contraction,18,22,1,1,1,1,1,1,1,1,1,80,21,18849,0.99606,0.089977,0.089977,4.55,58032,edn1,ENSDARG00000036912,,0.862513,0.862513,0.862513,,0.862513,,0.606844,0.606844,0.606844,,0.606844,,1.45971,1.45971,1.45971,,1.45971,,,,,,0.862513,0.606844,1.45971,1,0,1,58032,ENSDARG00000036912,0.862513,0.862513,,0.606844,0.606844,,1.45971,1.45971,,0.862513,0.606844,1.45971,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.506223559,1.506223559,1.506223559,1.506223559,0,1.506223559,0.862513,0.862513,0.606844,0.606844,1.45971,1.45971,UP,1,0,0
GO:0006950,3,response to stress,1021,1153,10,10,7,9,8,7,10,6,6,75,1147,17723,0.77794,0.37092,0.63686,0.52,100538072;797287;562469;559470;559020;541414,creb3l3b;shfl;ptger4a;faap24;ptgs2b;xrcc3,ENSDARG00000090903;ENSDARG00000052176;ENSDARG00000059236;ENSDARG00000051731;ENSDARG00000010276;ENSDARG00000017928,,1.114514787,1.35407,0.00351972,0.836837109,1.084571237,0.809417737,0.626212223,0.7372275,0.00127034,0.476371973,0.606832568,0.459670185,4.155768617,3.92966,0.0121417,3.203707158,4.274049053,3.09927344,,,,,1.13374;1.5744;1.71702;0.209459;0.00351972;2.04895,0.671764;0.802691;1.02712;0.102738;0.00127034;1.15169,2.70333;5.73004;5.15599;2.20276;0.0121417;9.13035,4,2,4,562469;559470;559020;541414,ENSDARG00000059236;ENSDARG00000051731;ENSDARG00000010276;ENSDARG00000017928,0.99473718,0.9632395,1.037983785,0.570704585,0.564929,0.602524458,4.125310425,3.679375,3.946605234,1.71702;0.209459;0.00351972;2.04895,1.02712;0.102738;0.00127034;1.15169,5.15599;2.20276;0.0121417;9.13035,2,100538072;797287,ENSDARG00000090903;ENSDARG00000052176,1.35407,1.35407,0.311593674,0.7372275,0.7372275,0.09257937,4.216685,4.216685,2.140207166,1.13374;1.5744,0.671764;0.802691,2.70333;5.73004,0,,,,,,"Exp 2,2(0.34);Exp 4,1(0.17);Linear,2(0.34);Poly 2,1(0.17)",1.96409682,12.12079811,1.604870319,2.895251513,0.549585027,1.734693944,0.444905641,1.784123932,0.245035258,1.007389189,1.592268995,6.719268238,UP,0.666666667,0.333333333,0
GO:0006952,4,defense response,269,372,5,5,4,5,4,4,5,3,3,78,369,18501,0.92489,0.21276,0.21276,0.81,797287;562469;559020,shfl;ptger4a;ptgs2b,ENSDARG00000052176;ENSDARG00000059236;ENSDARG00000010276,,1.09831324,1.5744,0.00351972,0.950796905,1.255154294,0.838780101,0.610360447,0.802691,0.00127034,0.539291352,0.682926484,0.469690272,3.6327239,5.15599,0.0121417,3.148625883,4.257312273,2.849407731,,,,,1.5744;1.71702;0.00351972,0.802691;1.02712;0.00127034,5.73004;5.15599;0.0121417,2,1,2,562469;559020,ENSDARG00000059236;ENSDARG00000010276,0.86026986,0.86026986,1.211627668,0.51419517,0.51419517,0.725385251,2.58406585,2.58406585,3.637250014,1.71702;0.00351972,1.02712;0.00127034,5.15599;0.0121417,1,797287,ENSDARG00000052176,1.5744,1.5744,,0.802691,0.802691,,5.73004,5.73004,,1.5744,0.802691,5.73004,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",2.354177799,7.203902721,1.787309647,2.895251513,0.563640944,2.521341562,0.022385256,2.174241224,9.48E-05,1.220626061,0.069718298,7.195729502,UP,0.666666667,0.333333333,0
GO:0006954,5,inflammatory response,105,155,4,4,3,4,3,3,4,2,2,79,153,18717,0.9712,0.14215,0.14215,1.29,562469;559020,ptger4a;ptgs2b,ENSDARG00000059236;ENSDARG00000010276,,0.86026986,0.86026986,0.00351972,1.211627668,0.952384098,1.204604308,0.51419517,0.51419517,0.00127034,0.725385251,0.56934273,0.72118046,2.58406585,2.58406585,0.0121417,3.637250014,2.860588516,3.616166215,,,,,1.71702;0.00351972,1.02712;0.00127034,5.15599;0.0121417,2,0,2,562469;559020,ENSDARG00000059236;ENSDARG00000010276,0.86026986,0.86026986,1.211627668,0.51419517,0.51419517,0.725385251,2.58406585,2.58406585,3.637250014,1.71702;0.00351972,1.02712;0.00127034,5.15599;0.0121417,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",2.701836037,5.416593075,2.521341562,2.895251513,0.264394261,2.708296537,-0.818960414,2.539500134,-0.491137497,1.519527837,-2.456905484,7.625037184,UP,1,0,0
GO:0006955,3,immune response,305,465,5,5,4,5,4,4,5,3,3,78,462,18408,0.86205,0.31986,0.45297,0.65,100150018;797287;556770,mhc1lja;shfl;gpr183a,ENSDARG00000096830;ENSDARG00000052176;ENSDARG00000010317,,1.0914212,1.5744,0.0137536,0.934957418,1.013309769,0.971284019,0.643560447,0.802691,0.00273034,0.577936077,0.611778891,0.610215174,3.254468,3.92562,0.107744,2.870607398,2.904385449,2.843832356,,,,,0.0137536;1.5744;1.68611,0.00273034;0.802691;1.12526,0.107744;5.73004;3.92562,2,1,2,100150018;556770,ENSDARG00000096830;ENSDARG00000010317,0.8499318,0.8499318,1.182534551,0.56399517,0.56399517,0.793748335,2.016682,2.016682,2.699646009,0.0137536;1.68611,0.00273034;1.12526,0.107744;3.92562,1,797287,ENSDARG00000052176,1.5744,1.5744,,0.802691,0.802691,,5.73004,5.73004,,1.5744,0.802691,5.73004,0,,,,,,"Exp 2,2(0.67);Exp 4,1(0.34)",1.680767467,5.04827857,1.58691442,1.787309647,0.100480818,1.674054503,0.033417283,2.149425117,-0.010435791,1.297556684,0.00606993,6.50286607,UP,0.666666667,0.333333333,0
GO:0006974,5,cellular response to DNA damage stimulus,353,371,2,2,2,2,2,2,2,2,2,79,369,18501,0.78835,0.47272,0.67364,0.54,559470;541414,faap24;xrcc3,ENSDARG00000051731;ENSDARG00000017928,,1.1292045,1.1292045,0.209459,1.30071656,0.960578791,1.27866896,0.627214,0.627214,0.102738,0.741721072,0.531056816,0.729148641,5.666555,5.666555,2.20276,4.898545866,5.031504448,4.815513804,,,,,0.209459;2.04895,0.102738;1.15169,2.20276;9.13035,2,0,2,559470;541414,ENSDARG00000051731;ENSDARG00000017928,1.1292045,1.1292045,1.30071656,0.627214,0.627214,0.741721072,5.666555,5.666555,4.898545866,0.209459;2.04895,0.102738;1.15169,2.20276;9.13035,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(0.5);Poly 2,1(0.5)",1.655807385,3.31202507,1.629946828,1.682078242,0.036862477,1.656012535,-0.67349668,2.93190568,-0.40075896,1.65518696,-1.1224832,12.4555932,UP,1,0,0
GO:0006979,4,response to oxidative stress,67,67,1,1,1,1,1,1,1,1,1,80,66,18804,0.96665,0.24985,0.24985,1.49,559020,ptgs2b,ENSDARG00000010276,,0.00351972,0.00351972,0.00351972,,0.00351972,,0.00127034,0.00127034,0.00127034,,0.00127034,,0.0121417,0.0121417,0.0121417,,0.0121417,,,,,,0.00351972,0.00127034,0.0121417,1,0,1,559020,ENSDARG00000010276,0.00351972,0.00351972,,0.00127034,0.00127034,,0.0121417,0.0121417,,0.00351972,0.00127034,0.0121417,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",2.521341562,2.521341562,2.521341562,2.521341562,0,2.521341562,0.00351972,0.00351972,0.00127034,0.00127034,0.0121417,0.0121417,UP,1,0,0
GO:0006996,5,organelle organization,1356,1415,15,11,8,15,10,9,15,6,6,75,1409,17461,0.59838,0.56885,1,0.42,100537857;797137;641580;559526;541414;327368,pstpip2;ier2a;saxo2;si:ch211-103n10.5;xrcc3;rgs14a,ENSDARG00000089569;ENSDARG00000099195;ENSDARG00000006474;ENSDARG00000077504;ENSDARG00000017928;ENSDARG00000021521,,0.875857467,0.659382,0.001473,0.943053328,0.794737339,0.957789459,0.51632947,0.42698955,4.55E-04,0.547694549,0.462506287,0.552868988,3.471001533,2.47831,0.0091369,3.701788755,3.431356447,3.820356326,,,,,0.001473;0.0064278;1.87953;1.13323;2.04895;0.185534,4.55359E-4;0.00155236;1.0903;0.758378;1.15169;0.0956011,0.0091369;0.0214423;6.70846;2.20263;9.13035;2.75399,4,2,4,797137;641580;559526;541414,ENSDARG00000099195;ENSDARG00000006474;ENSDARG00000077504;ENSDARG00000017928,1.26703445,1.50638,0.929798452,0.75048009,0.924339,0.528331362,4.515720575,4.455545,4.149370882,0.0064278;1.87953;1.13323;2.04895,0.00155236;1.0903;0.758378;1.15169,0.0214423;6.70846;2.20263;9.13035,2,100537857;327368,ENSDARG00000089569;ENSDARG00000021521,0.0935035,0.0935035,0.130150781,0.04802823,0.04802823,0.067278199,1.38156345,1.38156345,1.94090424,0.001473;0.185534,4.55359E-4;0.0956011,0.0091369;2.75399,0,,,,,,"Exp 4,2(0.34);Linear,3(0.5);Poly 2,1(0.17)",1.697379762,10.19475353,1.579231262,1.820027709,0.084426289,1.686650276,0.121257645,1.630457288,0.078082558,0.954576382,0.508953629,6.433049438,UP,0.666666667,0.333333333,0
GO:0007009,6,plasma membrane organization,52,57,2,2,1,2,2,2,2,1,1,80,56,18814,0.97526,0.21691,0.21691,1.75,678537,xkr9,ENSDARG00000026500,,1.55205,1.55205,1.55205,,1.55205,,0.958236,0.958236,0.958236,,0.958236,,4.02253,4.02253,4.02253,,4.02253,,,,,,1.55205,0.958236,4.02253,0,1,0,,,,,,,,,,,,,,,1,678537,ENSDARG00000026500,1.55205,1.55205,,0.958236,0.958236,,4.02253,4.02253,,1.55205,0.958236,4.02253,0,,,,,,"Linear,1(1)",1.708297133,1.708297133,1.708297133,1.708297133,0,1.708297133,1.55205,1.55205,0.958236,0.958236,4.02253,4.02253,DOWN,0,1,0
GO:0007010,6,cytoskeleton organization,558,570,9,6,5,9,6,5,9,3,3,78,567,18303,0.77323,0.4417,0.73701,0.53,100537857;641580;327368,pstpip2;saxo2;rgs14a,ENSDARG00000089569;ENSDARG00000006474;ENSDARG00000021521,,0.688845667,0.185534,0.001473,1.035261561,0.433167244,0.875442566,0.395452153,0.0956011,4.55E-04,0.603633437,0.246724652,0.50986733,3.157195633,2.75399,0.0091369,3.367812879,2.308914388,3.041808462,,,,,0.001473;1.87953;0.185534,4.55359E-4;1.0903;0.0956011,0.0091369;6.70846;2.75399,1,2,1,641580,ENSDARG00000006474,1.87953,1.87953,,1.0903,1.0903,,6.70846,6.70846,,1.87953,1.0903,6.70846,2,100537857;327368,ENSDARG00000089569;ENSDARG00000021521,0.0935035,0.0935035,0.130150781,0.04802823,0.04802823,0.067278199,1.38156345,1.38156345,1.94090424,0.001473;0.185534,4.55359E-4;0.0956011,0.0091369;2.75399,0,,,,,,"Exp 4,1(0.34);Linear,1(0.34);Poly 2,1(0.34)",1.7210962,5.167541385,1.656291366,1.820027709,0.086236682,1.69122231,-0.482663073,1.860354407,-0.287623384,1.07852769,-0.653843404,6.968234671,DOWN,0.333333333,0.666666667,0
