GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0005496,4,steroid binding,19,56,1,1,0,1,1,1,1,0,0,114,56,18781,0.71293,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0005504,5,fatty acid binding,9,12,1,1,1,0,0,0,1,0,0,114,12,18825,0.93014,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0005506,7,iron ion binding,53,178,6,6,3,5,5,5,6,2,2,112,176,18661,0.90765,0.29044,0.29044,1.12,565942;553734,meltf;scdb,ENSDARG00000075159;ENSDARG00000030265,,0.252061385,0.252061385,0.00102277,0.355022214,0.375590226,0.309066373,0.13820954,0.13820954,2.81E-04,0.195060299,0.206080146,0.169810724,0.46016328,0.46016328,0.00372156,0.645506071,0.684765048,0.561948555,,,,,0.5031;0.00102277,0.276138;2.8108E-4,0.916605;0.00372156,1,1,1,565942,ENSDARG00000075159,0.5031,0.5031,,0.276138,0.276138,,0.916605,0.916605,,0.5031,0.276138,0.916605,1,553734,ENSDARG00000030265,0.00102277,0.00102277,,2.81E-04,2.81E-04,,0.00372156,0.00372156,,0.00102277,2.81E-04,0.00372156,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",2.66516408,5.354613304,2.422608137,2.932005167,0.360198094,2.677306652,-0.2399743,0.74409707,-0.132130242,0.408549322,-0.434462491,1.354789051,CONFLICT,0.5,0.5,0
GO:0005509,6,calcium ion binding,264,624,18,12,9,13,13,9,18,6,6,108,618,18219,0.91743,0.17402,0.28067,0.96,449676;436730;406757;337298;326050;321315,mcfd2;egfl6;canx;sulf1;nucb2b;calr3b,ENSDARG00000039757;ENSDARG00000045958;ENSDARG00000037488;ENSDARG00000038428;ENSDARG00000036291;ENSDARG00000102808,,0.415926483,0.437889,0.0149579,0.237827608,0.282752595,0.256746188,0.222251938,0.2527645,0.00297763,0.114579356,0.156016874,0.139566605,0.795230467,0.76213,0.0751398,0.508779302,0.530469727,0.476951145,,,,,0.0149579;0.332783;0.361538;0.689007;0.583033;0.51424,0.00297763;0.213088;0.225837;0.314652;0.297265;0.279692,0.0751398;0.519713;0.57878;1.50875;1.14352;0.94548,4,2,4,449676;406757;326050;321315,ENSDARG00000039757;ENSDARG00000037488;ENSDARG00000036291;ENSDARG00000102808,0.368442225,0.437889,0.253183088,0.201442908,0.2527645,0.135755088,0.68572995,0.76213,0.46950344,0.0149579;0.361538;0.583033;0.51424,0.00297763;0.225837;0.297265;0.279692,0.0751398;0.57878;1.14352;0.94548,2,436730;337298,ENSDARG00000045958;ENSDARG00000038428,0.510895,0.510895,0.251888406,0.26387,0.26387,0.071816593,1.0142315,1.0142315,0.69935477,0.332783;0.689007,0.213088;0.314652,0.519713;1.50875,0,,,,,,"Exp 5,1(0.17);Linear,5(0.84)",1.95778482,12.12815833,1.54882586,3.198055506,0.610464158,1.858442545,0.225624763,0.606228203,0.130569359,0.313934518,0.388122237,1.202338696,UP,0.666666667,0.333333333,0
GO:0005515,3,protein binding,1352,3464,101,84,55,70,70,60,101,28,28,86,3436,15401,0.96487,0.056508,0.088496,0.81,100006456;100002400;792029;751721;619262;567159;565232;563892;560648;558162;556765;503710;492482;445393;445145;436730;406757;406372;403079;393809;393682;386590;326282;324244;322397;321315;30211;30200,fmnl2a;lsp1b;asf1bb;cort;ston2;tnfaip2a;hspa14;cald1b;si:ch211-81a5.8;rmdn1;dcun1d4;aep1;eif4ebp3;ppp1r12a;nudcd2;egfl6;canx;wdr5;igfbp3;cap2;lin7a;hsp90b1;smad7;tpm4b;yy1a;calr3b;pyya;myog,ENSDARG00000012586;ENSDARG00000099385;ENSDARG00000043713;ENSDARG00000031649;ENSDARG00000057452;ENSDARG00000043416;ENSDARG00000058030;ENSDARG00000086391;ENSDARG00000070972;ENSDARG00000074507;ENSDARG00000092394;ENSDARG00000039099;ENSDARG00000054916;ENSDARG00000010784;ENSDARG00000078059;ENSDARG00000045958;ENSDARG00000037488;ENSDARG00000016903;ENSDARG00000099144;ENSDARG00000104478;ENSDARG00000013414;ENSDARG00000003570;ENSDARG00000016858;ENSDARG00000019128;ENSDARG00000042796;ENSDARG00000102808;ENSDARG00000053449;ENSDARG00000009438,,0.451629325,0.454279,0.00518743,0.166422986,0.423162099,0.15750354,0.246988526,0.2605955,0.00117513,0.075254123,0.237735908,0.078894836,0.837380504,0.791939,0.0228991,0.394091034,0.760214928,0.33532602,,,,,0.400144;0.649703;0.635431;0.00638868;0.51753;0.41627;0.528083;0.445291;0.359383;0.43125;0.480963;0.516256;0.00518743;0.340412;0.480452;0.332783;0.361538;0.557243;0.448453;0.515288;0.727278;0.440193;0.466812;0.412407;0.460105;0.51424;0.406417;0.79012,0.241933;0.309859;0.307157;0.00157959;0.280576;0.247312;0.282733;0.258706;0.224836;0.253208;0.269576;0.279844;0.00117513;0.216471;0.26929;0.213088;0.225837;0.29133;0.25872;0.278693;0.321681;0.256436;0.265141;0.246583;0.262471;0.279692;0.243866;0.327885,0.661816;1.36228;1.31455;0.025839;0.954596;0.700657;0.986343;0.766443;0.574447;0.734479;0.858109;0.952388;0.0228991;0.535316;0.857195;0.519713;0.57878;1.06587;0.777328;0.952739;1.64428;0.755626;0.821877;0.689745;0.80655;0.94548;0.677319;1.90399,19,9,19,100006456;100002400;792029;567159;565232;563892;560648;558162;556765;492482;445393;445145;406757;403079;386590;326282;324244;321315;30211,ENSDARG00000012586;ENSDARG00000099385;ENSDARG00000043713;ENSDARG00000043416;ENSDARG00000058030;ENSDARG00000086391;ENSDARG00000070972;ENSDARG00000074507;ENSDARG00000092394;ENSDARG00000054916;ENSDARG00000010784;ENSDARG00000078059;ENSDARG00000037488;ENSDARG00000099144;ENSDARG00000003570;ENSDARG00000016858;ENSDARG00000019128;ENSDARG00000102808;ENSDARG00000053449,0.43276997,0.440193,0.132146976,0.245185849,0.256436,0.064086553,0.769509953,0.755626,0.285199795,0.400144;0.649703;0.635431;0.41627;0.528083;0.445291;0.359383;0.43125;0.480963;0.00518743;0.340412;0.480452;0.361538;0.448453;0.440193;0.466812;0.412407;0.51424;0.406417,0.241933;0.309859;0.307157;0.247312;0.282733;0.258706;0.224836;0.253208;0.269576;0.00117513;0.216471;0.26929;0.225837;0.25872;0.256436;0.265141;0.246583;0.279692;0.243866,0.661816;1.36228;1.31455;0.700657;0.986343;0.766443;0.574447;0.734479;0.858109;0.0228991;0.535316;0.857195;0.57878;0.777328;0.755626;0.821877;0.689745;0.94548;0.677319,9,751721;619262;503710;436730;406372;393809;393682;322397;30200,ENSDARG00000031649;ENSDARG00000057452;ENSDARG00000039099;ENSDARG00000045958;ENSDARG00000016903;ENSDARG00000104478;ENSDARG00000013414;ENSDARG00000042796;ENSDARG00000009438,0.49144352,0.516256,0.227060922,0.250794177,0.279844,0.099238537,0.980662778,0.952739,0.554179385,0.00638868;0.51753;0.516256;0.332783;0.557243;0.515288;0.727278;0.460105;0.79012,0.00157959;0.280576;0.279844;0.213088;0.29133;0.278693;0.321681;0.262471;0.327885,0.025839;0.954596;0.952388;0.519713;1.06587;0.952739;1.64428;0.80655;1.90399,0,,,,,,"Exp 5,2(0.08);Linear,26(0.93)",2.031594208,57.74945426,1.532997966,2.805376768,0.367569885,2.012183547,0.389985389,0.513273262,0.219114009,0.274863043,0.691407142,0.983353865,UP,0.678571429,0.321428571,0
GO:0005516,4,calmodulin binding,45,108,3,3,2,3,3,3,3,2,2,112,106,18731,0.97257,0.13781,0.13781,1.85,100002400;563892,lsp1b;cald1b,ENSDARG00000099385;ENSDARG00000086391,,0.547497,0.547497,0.445291,0.144541111,0.568190402,0.141547515,0.2842825,0.2842825,0.258706,0.036170633,0.289460912,0.035421502,1.0643615,1.0643615,0.766443,0.421320383,1.124680339,0.412594402,,,,,0.649703;0.445291,0.309859;0.258706,1.36228;0.766443,2,0,2,100002400;563892,ENSDARG00000099385;ENSDARG00000086391,0.547497,0.547497,0.144541111,0.2842825,0.2842825,0.036170633,1.0643615,1.0643615,0.421320383,0.649703;0.445291,0.309859;0.258706,1.36228;0.766443,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.766730091,3.55217433,1.594014645,1.958159685,0.257489427,1.776087165,0.34717324,0.74782076,0.23415256,0.33441244,0.48044124,1.64828176,UP,1,0,0
GO:0005520,5,insulin-like growth factor binding,9,32,1,1,1,1,1,1,1,1,1,113,31,18806,0.98418,0.17571,0.17571,3.12,403079,igfbp3,ENSDARG00000099144,,0.448453,0.448453,0.448453,,0.448453,,0.25872,0.25872,0.25872,,0.25872,,0.777328,0.777328,0.777328,,0.777328,,,,,,0.448453,0.25872,0.777328,1,0,1,403079,ENSDARG00000099144,0.448453,0.448453,,0.25872,0.25872,,0.777328,0.777328,,0.448453,0.25872,0.777328,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.140383244,2.140383244,2.140383244,2.140383244,0,2.140383244,0.448453,0.448453,0.25872,0.25872,0.777328,0.777328,UP,1,0,0
GO:0005522,4,profilin binding,3,5,1,1,1,0,0,0,1,0,0,114,5,18832,0.97028,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0005523,5,tropomyosin binding,6,15,1,1,0,1,1,1,1,0,0,114,15,18822,0.91344,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0005524,6,ATP binding,542,1453,30,27,20,18,18,18,30,10,10,104,1443,17394,0.74268,0.37685,0.59669,0.69,565232;564344;553359;415216;386590;334466;323733;321857;117507;30740,hspa14;abca3b;acvr2aa;guk1a;hsp90b1;atp13a1;top2a;clk4a;prkci;rrm1,ENSDARG00000058030;ENSDARG00000100524;ENSDARG00000011188;ENSDARG00000030340;ENSDARG00000003570;ENSDARG00000029931;ENSDARG00000024488;ENSDARG00000089372;ENSDARG00000021225;ENSDARG00000014017,,0.314947377,0.387002,0.00279388,0.223172762,0.292825346,0.219445925,0.179483919,0.23585,5.08E-04,0.124732402,0.169349265,0.12410445,0.55793425,0.635031,0.0153602,0.403056082,0.511984372,0.392598017,,,,,0.528083;0.388857;0.565074;0.00981386;0.440193;0.00279388;0.385147;0.00857003;0.334561;0.486381,0.282733;0.23621;0.292663;0.00337448;0.256436;5.08179E-4;0.23549;0.00191853;0.213639;0.271867,0.986343;0.64015;1.09105;0.0285412;0.755626;0.0153602;0.629912;0.0382821;0.523925;0.870153,3,7,3,565232;386590;334466,ENSDARG00000058030;ENSDARG00000003570;ENSDARG00000029931,0.32368996,0.440193,0.281357217,0.179892393,0.256436,0.15590672,0.5857764,0.755626,0.507285486,0.528083;0.440193;0.00279388,0.282733;0.256436;5.08179E-4,0.986343;0.755626;0.0153602,7,564344;553359;415216;323733;321857;117507;30740,ENSDARG00000100524;ENSDARG00000011188;ENSDARG00000030340;ENSDARG00000024488;ENSDARG00000089372;ENSDARG00000021225;ENSDARG00000014017,0.311200556,0.385147,0.21969805,0.179308859,0.23549,0.123429483,0.5460019,0.629912,0.396671253,0.388857;0.565074;0.00981386;0.385147;0.00857003;0.334561;0.486381,0.23621;0.292663;0.00337448;0.23549;0.00191853;0.213639;0.271867,0.64015;1.09105;0.0285412;0.629912;0.0382821;0.523925;0.870153,0,,,,,,"Exp 5,2(0.2);Hill,1(0.1);Linear,7(0.7)",2.027729049,20.9704212,1.558624506,3.626229286,0.634296608,1.918085396,0.176623466,0.453271288,0.102173975,0.256793863,0.308117502,0.807750998,DOWN,0.3,0.7,0
GO:0005525,6,GTP binding,181,459,10,8,5,5,5,3,10,1,1,113,458,18379,0.2331,0.93941,0.53168,0.22,393882,tubg1,ENSDARG00000015610,,0.340005,0.340005,0.340005,,0.340005,,0.215245,0.215245,0.215245,,0.215245,,0.537079,0.537079,0.537079,,0.537079,,,,,,0.340005,0.215245,0.537079,1,0,1,393882,ENSDARG00000015610,0.340005,0.340005,,0.215245,0.215245,,0.537079,0.537079,,0.340005,0.215245,0.537079,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.791233659,1.791233659,1.791233659,1.791233659,0,1.791233659,0.340005,0.340005,0.215245,0.215245,0.537079,0.537079,UP,1,0,0
GO:0005537,5,mannose binding,4,7,2,2,2,2,2,2,2,2,2,112,5,18832,0.99999,7.39E-04,7.39E-04,28.57,559775;503710,lman1;aep1,ENSDARG00000069980;ENSDARG00000039099,,0.635958,0.635958,0.516256,0.169284192,0.656145846,0.16685934,0.301744,0.301744,0.279844,0.030971277,0.305437454,0.03052764,1.358369,1.358369,0.952388,0.574143836,1.426838046,0.565919715,0,0.516256,0,0.516256,0.75566;0.516256,0.323644;0.279844,1.76435;0.952388,1,1,1,559775,ENSDARG00000069980,0.75566,0.75566,,0.323644,0.323644,,1.76435,1.76435,,0.75566,0.323644,1.76435,1,503710,ENSDARG00000039099,0.516256,0.516256,,0.279844,0.279844,,0.952388,0.952388,,0.516256,0.279844,0.952388,0,,,,,,"Linear,2(1)",2.525973342,5.11013031,2.170595884,2.939534426,0.543721657,2.555065155,0.40134208,0.87057392,0.25882,0.344668,0.56264624,2.15409176,CONFLICT,0.5,0.5,0
GO:0005539,4,glycosaminoglycan binding,38,104,1,1,1,1,1,1,1,1,1,113,103,18734,0.87033,0.46699,0.46699,0.96,337298,sulf1,ENSDARG00000038428,,0.689007,0.689007,0.689007,,0.689007,,0.314652,0.314652,0.314652,,0.314652,,1.50875,1.50875,1.50875,,1.50875,,,,,,0.689007,0.314652,1.50875,0,1,0,,,,,,,,,,,,,,,1,337298,ENSDARG00000038428,0.689007,0.689007,,0.314652,0.314652,,1.50875,1.50875,,0.689007,0.314652,1.50875,0,,,,,,"Linear,1(1)",1.57719171,1.57719171,1.57719171,1.57719171,0,1.57719171,0.689007,0.689007,0.314652,0.314652,1.50875,1.50875,DOWN,0,1,0
GO:0005543,4,phospholipid binding,108,263,4,3,2,3,3,2,4,1,1,113,262,18575,0.52885,0.79769,1,0.38,117507,prkci,ENSDARG00000021225,,0.334561,0.334561,0.334561,,0.334561,,0.213639,0.213639,0.213639,,0.213639,,0.523925,0.523925,0.523925,,0.523925,,,,,,0.334561,0.213639,0.523925,0,1,0,,,,,,,,,,,,,,,1,117507,ENSDARG00000021225,0.334561,0.334561,,0.213639,0.213639,,0.523925,0.523925,,0.334561,0.213639,0.523925,0,,,,,,"Linear,1(1)",3.626229286,3.626229286,3.626229286,3.626229286,0,3.626229286,0.334561,0.334561,0.213639,0.213639,0.523925,0.523925,DOWN,0,1,0
GO:0005544,5,calcium-dependent phospholipid binding,24,59,1,0,0,1,1,0,1,0,0,114,59,18778,0.7001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
