GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-1266738	Developmental Biology	200	204	2	2	2	1	2	1	2	1	1	32	203	4656	0.59693	0.75594	1.0	0.49	30223	efna5b	ENSDARG00000098625		0.00382921	0.00382921	0.00382921		0.00382921		8.55334E-4	8.55334E-4	8.55334E-4		8.55334E-4		0.0243849	0.0243849	0.0243849		0.0243849						0.00382921	8.55334E-4	0.0243849	0	1	0															1	30223	ENSDARG00000098625	0.00382921	0.00382921		8.55334E-4	8.55334E-4		0.0243849	0.0243849		0.00382921	8.55334E-4	0.0243849	0						Exp 4,1(1)	2.4029293060302734	2.4029293060302734	2.4029293060302734	2.4029293060302734	0.0	2.4029293060302734	0.00382921	0.00382921	8.55334E-4	8.55334E-4	0.0243849	0.0243849	DOWN	0.0	1.0	0.0	
R-DRE-1500931	Cell-Cell communication	37	39	1	1	0	1	1	1	1	0	0	33	39	4820	0.7672	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	67	73	1	1	1	1	1	1	1	1	1	32	72	4787	0.91378	0.39213	0.39213	1.37	562782	ano8b	ENSDARG00000077229		0.00238627	0.00238627	0.00238627		0.00238627		5.32392E-4	5.32392E-4	5.32392E-4		5.32392E-4		0.0195568	0.0195568	0.0195568		0.0195568						0.00238627	5.32392E-4	0.0195568	0	1	0															1	562782	ENSDARG00000077229	0.00238627	0.00238627		5.32392E-4	5.32392E-4		0.0195568	0.0195568		0.00238627	5.32392E-4	0.0195568	0						Exp 4,1(1)	1.8996315002441406	1.8996315002441406	1.8996315002441406	1.8996315002441406	0.0	1.8996315002441406	0.00238627	0.00238627	5.32392E-4	5.32392E-4	0.0195568	0.0195568	DOWN	0.0	1.0	0.0	
R-DRE-392499	Metabolism of proteins	940	976	16	15	13	11	12	6	16	5	5	28	971	3888	0.33082	0.81697	0.66217	0.51	570968;562782;562062;553510;446213	rnf144aa;ano8b;socs2;st8sia3;large1	ENSDARG00000020600;ENSDARG00000077229;ENSDARG00000045557;ENSDARG00000045301;ENSDARG00000005126		0.5133188219999999	0.0137807	0.00238627	0.6936126534453224	0.16222701010509927	0.4645699538639298	0.27821075959999997	0.00533969	5.32392E-4	0.377899197807597	0.08678481301016391	0.25245032268970946	1.55729382	0.0734205	0.0195568	2.081160380582595	0.5081024627827516	1.3992077923620412					0.0137807;0.00238627;1.26457;0.00424714;1.28161	0.00533969;5.32392E-4;0.702067;9.78716E-4;0.682136	0.0734205;0.0195568;3.66511;0.0269818;4.0014	0	5	0															5	570968;562782;562062;553510;446213	ENSDARG00000020600;ENSDARG00000077229;ENSDARG00000045557;ENSDARG00000045301;ENSDARG00000005126	0.5133188219999999	0.0137807	0.6936126534453224	0.27821075959999997	0.00533969	0.377899197807597	1.55729382	0.0734205	2.081160380582595	0.0137807;0.00238627;1.26457;0.00424714;1.28161	0.00533969;5.32392E-4;0.702067;9.78716E-4;0.682136	0.0734205;0.0195568;3.66511;0.0269818;4.0014	0						Exp 2,2(0.4);Exp 4,3(0.6)	1.8920605681352753	9.662125825881958	1.5212109088897705	2.7432615756988525	0.4731319354387913	1.7649085521697998	-0.09465947491783577	1.1212971189178358	-0.053032492016647226	0.6094540112166471	-0.26692368456031024	3.38151132456031	DOWN	0.0	1.0	0.0	
R-DRE-418990	Adherens junctions interactions	17	19	1	1	0	1	1	1	1	0	0	33	19	4840	0.87911	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-421270	Cell-cell junction organization	19	21	1	1	0	1	1	1	1	0	0	33	21	4838	0.86725	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-446728	Cell junction organization	31	33	1	1	0	1	1	1	1	0	0	33	33	4826	0.79924	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-597592	Post-translational protein modification	724	751	15	14	12	10	11	6	15	5	5	28	746	4113	0.60383	0.58712	1.0	0.67	570968;562782;562062;553510;446213	rnf144aa;ano8b;socs2;st8sia3;large1	ENSDARG00000020600;ENSDARG00000077229;ENSDARG00000045557;ENSDARG00000045301;ENSDARG00000005126		0.5133188219999999	0.0137807	0.00238627	0.6936126534453224	0.16222701010509927	0.4645699538639298	0.27821075959999997	0.00533969	5.32392E-4	0.377899197807597	0.08678481301016391	0.25245032268970946	1.55729382	0.0734205	0.0195568	2.081160380582595	0.5081024627827516	1.3992077923620412					0.0137807;0.00238627;1.26457;0.00424714;1.28161	0.00533969;5.32392E-4;0.702067;9.78716E-4;0.682136	0.0734205;0.0195568;3.66511;0.0269818;4.0014	0	5	0															5	570968;562782;562062;553510;446213	ENSDARG00000020600;ENSDARG00000077229;ENSDARG00000045557;ENSDARG00000045301;ENSDARG00000005126	0.5133188219999999	0.0137807	0.6936126534453224	0.27821075959999997	0.00533969	0.377899197807597	1.55729382	0.0734205	2.081160380582595	0.0137807;0.00238627;1.26457;0.00424714;1.28161	0.00533969;5.32392E-4;0.702067;9.78716E-4;0.682136	0.0734205;0.0195568;3.66511;0.0269818;4.0014	0						Exp 2,2(0.4);Exp 4,3(0.6)	1.8920605681352753	9.662125825881958	1.5212109088897705	2.7432615756988525	0.4731319354387913	1.7649085521697998	-0.09465947491783577	1.1212971189178358	-0.053032492016647226	0.6094540112166471	-0.26692368456031024	3.38151132456031	DOWN	0.0	1.0	0.0	
R-DRE-8957275	Post-translational protein phosphorylation	58	60	1	1	1	1	1	1	1	1	1	32	59	4800	0.93873	0.33541	0.33541	1.67	562782	ano8b	ENSDARG00000077229		0.00238627	0.00238627	0.00238627		0.00238627		5.32392E-4	5.32392E-4	5.32392E-4		5.32392E-4		0.0195568	0.0195568	0.0195568		0.0195568						0.00238627	5.32392E-4	0.0195568	0	1	0															1	562782	ENSDARG00000077229	0.00238627	0.00238627		5.32392E-4	5.32392E-4		0.0195568	0.0195568		0.00238627	5.32392E-4	0.0195568	0						Exp 4,1(1)	1.8996315002441406	1.8996315002441406	1.8996315002441406	1.8996315002441406	0.0	1.8996315002441406	0.00238627	0.00238627	5.32392E-4	5.32392E-4	0.0195568	0.0195568	DOWN	0.0	1.0	0.0	
R-DRE-1257604	PIP3 activates AKT signaling	150	159	2	2	1	2	2	2	2	1	1	32	158	4701	0.70862	0.66513	1.0	0.63	378480	pdgfaa	ENSDARG00000110069	378480(-0.04985)	0.197364	0.197364	0.197364		0.197364		0.103475	0.103475	0.103475		0.103475		1.46941	1.46941	1.46941		1.46941						0.197364	0.103475	1.46941	1	0	1	378480	ENSDARG00000110069	0.197364	0.197364		0.103475	0.103475		1.46941	1.46941		0.197364	0.103475	1.46941	0															0						Poly 2,1(1)	1.7128469944000244	1.7128469944000244	1.7128469944000244	1.7128469944000244	0.0	1.7128469944000244	0.197364	0.197364	0.103475	0.103475	1.46941	1.46941	UP	1.0	0.0	0.0	
R-DRE-1280215	Cytokine Signaling in Immune system	181	205	1	1	1	1	1	0	1	0	0	33	205	4654	0.24234	1.0	0.40092	0.0																														0	0	0															0															0																							
R-DRE-1280218	Adaptive Immune System	326	364	5	4	3	5	4	4	5	3	3	30	361	4498	0.77219	0.44958	0.73333	0.82	58113;567287;100004856	cd74a;rnf217;si:ch211-137i24.12	ENSDARG00000009087;ENSDARG00000060944;ENSDARG00000094537		1.054575	1.15243	0.762245	0.2577333462612087	1.1291259986649855	0.19695026580676256	0.6692680000000001	0.753221	0.45308	0.18877427364182814	0.7257114316546762	0.14330558726313716	2.27993	2.39459	1.68021	0.5514046597554302	2.4231352703404285	0.435885221195448					1.24905;0.762245;1.15243	0.801503;0.45308;0.753221	2.76499;1.68021;2.39459	2	1	2	58113;100004856	ENSDARG00000009087;ENSDARG00000094537	1.2007400000000001	1.2007400000000001	0.0683206571982398	0.777362	0.777362	0.03414052960925122	2.57979	2.57979	0.26191235175149574	1.24905;1.15243	0.801503;0.753221	2.76499;2.39459	1	567287	ENSDARG00000060944	0.762245	0.762245		0.45308	0.45308		1.68021	1.68021		0.762245	0.45308	1.68021	0						Exp 2,1(0.34);Linear,2(0.67)	2.0282164045463102	6.148417711257935	1.8323167562484741	2.4800963401794434	0.372935682641189	1.836004614830017	0.7629222629876184	1.3462277370123816	0.4556497997017557	0.8828862002982443	1.6559568876652668	2.9039031123347328	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-162582	Signal Transduction	1250	1352	23	23	19	21	20	15	23	11	11	22	1341	3518	0.82487	0.28821	0.44068	0.81	795311;793465;678619;572074;554147;503868;378480;352938;30713;100148183;100002786	npy2rl;ece2b;prkag3b;prkaa2;spc24;vipr1b;pdgfaa;chrm2a;npy8br;edn3b;si:dkey-27p18.2	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000000369;ENSDARG00000060641;ENSDARG00000093622;ENSDARG00000059058;ENSDARG00000110069;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669;ENSDARG00000058120	378480(-0.04985)	0.41069000636363634	0.0182043	0.00116188	0.5445404051405192	0.3172808198408411	0.5011194550591983	0.23561920245454546	0.00434174	4.01987E-4	0.31508541852961447	0.18140432591091638	0.2864268342338294	1.2063932936363637	0.12956	0.00902553	1.680889761801351	0.9358031508526955	1.6099343199517262					0.792123;0.00855698;0.85286;0.0114507;1.31159;0.00909859;0.197364;1.30607;0.00116188;0.00911062;0.0182043	0.484074;0.00260048;0.588765;0.00434174;0.831602;0.00267134;0.103475;0.565829;4.01987E-4;0.0037969;0.00425378	1.69744;0.0369266;1.50314;0.0533523;3.03409;0.0384474;1.46941;5.2663;0.00902553;0.0326344;0.12956	4	7	4	678619;554147;378480;100148183	ENSDARG00000000369;ENSDARG00000093622;ENSDARG00000110069;ENSDARG00000086669	0.5927311550000001	0.525112	0.6003757632134086	0.381909725	0.34612	0.39391515647632697	1.5098186	1.486275	1.2257180100169207	0.85286;1.31159;0.197364;0.00911062	0.588765;0.831602;0.103475;0.0037969	1.50314;3.03409;1.46941;0.0326344	7	795311;793465;572074;503868;352938;30713;100002786	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000060641;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000058120	0.30666649285714287	0.0114507	0.5284548543349	0.15202461814285714	0.00425378	0.25585175022667567	1.0330074042857142	0.0533523	1.9650294171037082	0.792123;0.00855698;0.0114507;0.00909859;1.30607;0.00116188;0.0182043	0.484074;0.00260048;0.00434174;0.00267134;0.565829;4.01987E-4;0.00425378	1.69744;0.0369266;0.0533523;0.0384474;5.2663;0.00902553;0.12956	0						Exp 2,2(0.19);Exp 4,6(0.55);Linear,2(0.19);Poly 2,1(0.1)	1.9190947303440165	21.4482284784317	1.5629003047943115	2.609236478805542	0.37283745299852106	1.7705364227294922	0.08888719129119371	0.732492821436079	0.04941561918703097	0.4218227857220599	0.21305092258762814	2.1997356646850994	DOWN	0.36363636363636365	0.6363636363636364	0.0	
R-DRE-1640170	Cell Cycle	373	392	3	3	3	2	2	2	3	2	2	31	390	4469	0.50018	0.75487	1.0	0.51	554147;100332714	spc24;cenpx	ENSDARG00000093622;ENSDARG00000089291		1.401395	1.401395	1.31159	0.1270034489689208	1.4364671504237287	0.1169177684499325	0.872465	0.872465	0.831602	0.057789008799250516	0.8884235021186441	0.05319983043449238	3.50458	3.50458	3.03409	0.6653733389609215	3.688323622881356	0.6125342784700858					1.31159;1.4912	0.831602;0.913328	3.03409;3.97507	2	0	2	554147;100332714	ENSDARG00000093622;ENSDARG00000089291	1.401395	1.401395	0.1270034489689208	0.872465	0.872465	0.057789008799250516	3.50458	3.50458	0.6653733389609215	1.31159;1.4912	0.831602;0.913328	3.03409;3.97507	0															0						Linear,2(1)	1.5368004900385301	3.0740368366241455	1.511136531829834	1.5629003047943115	0.036602514882982946	1.5370184183120728	1.2253771999999998	1.5774128	0.7923735199999999	0.9525564800000001	2.5824195999999997	4.4267404	UP	1.0	0.0	0.0	
R-DRE-199418	Negative regulation of the PI3K/AKT network	64	69	2	2	1	2	2	2	2	1	1	32	68	4791	0.92175	0.3752	0.3752	1.45	378480	pdgfaa	ENSDARG00000110069	378480(-0.04985)	0.197364	0.197364	0.197364		0.197364		0.103475	0.103475	0.103475		0.103475		1.46941	1.46941	1.46941		1.46941						0.197364	0.103475	1.46941	1	0	1	378480	ENSDARG00000110069	0.197364	0.197364		0.103475	0.103475		1.46941	1.46941		0.197364	0.103475	1.46941	0															0						Poly 2,1(1)	1.7128469944000244	1.7128469944000244	1.7128469944000244	1.7128469944000244	0.0	1.7128469944000244	0.197364	0.197364	0.103475	0.103475	1.46941	1.46941	UP	1.0	0.0	0.0	
R-DRE-199991	Membrane Trafficking	312	314	2	2	2	2	2	1	2	1	1	32	313	4546	0.36459	0.88882	0.72089	0.32	352938	chrm2a	ENSDARG00000098612		1.30607	1.30607	1.30607		1.30607		0.565829	0.565829	0.565829		0.565829		5.2663	5.2663	5.2663		5.2663						1.30607	0.565829	5.2663	0	1	0															1	352938	ENSDARG00000098612	1.30607	1.30607		0.565829	0.565829		5.2663	5.2663		1.30607	0.565829	5.2663	0						Exp 2,1(1)	2.3880372047424316	2.3880372047424316	2.3880372047424316	2.3880372047424316	0.0	2.3880372047424316	1.30607	1.30607	0.565829	0.565829	5.2663	5.2663	DOWN	0.0	1.0	0.0	
