GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-109582	Hemostasis	288	307	2	2	0	2	2	2	2	0	0	9	307	4576	0.55778	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1640170	Cell Cycle	372	392	7	3	1	6	3	2	7	0	0	9	392	4491	0.47125	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199418	Negative regulation of the PI3K/AKT network	65	69	2	1	1	2	1	1	2	1	1	8	68	4815	0.99338	0.1201	0.1201	1.45	368245	fgf19	ENSDARG00000098663		8.69275E-5	8.69275E-5	8.69275E-5		8.69275E-5		5.18593E-5	5.18593E-5	5.18593E-5		5.18593E-5		1.79638E-4	1.79638E-4	1.79638E-4		1.79638E-4						8.69275E-5	5.18593E-5	1.79638E-4	1	0	1	368245	ENSDARG00000098663	8.69275E-5	8.69275E-5		5.18593E-5	5.18593E-5		1.79638E-4	1.79638E-4		8.69275E-5	5.18593E-5	1.79638E-4	0															0						Exp 4,1(1)	2.1081173419952393	2.1081173419952393	2.1081173419952393	2.1081173419952393	0.0	2.1081173419952393	8.69275E-5	8.69275E-5	5.18593E-5	5.18593E-5	1.79638E-4	1.79638E-4	UP	1.0	0.0	0.0	
R-DRE-199991	Membrane Trafficking	312	314	3	3	1	2	2	2	3	0	0	9	314	4569	0.55015	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-212436	Generic Transcription Pathway	459	488	4	3	1	3	3	2	4	0	0	9	488	4395	0.38805	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3700989	Transcriptional Regulation by TP53	205	210	2	2	1	1	2	1	2	0	0	9	210	4673	0.67354	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-372790	Signaling by GPCR	300	374	7	4	4	6	3	3	7	3	3	6	371	4512	0.99689	0.026307	0.026307	0.8	556770;503868;322473	gpr183a;vipr1b;lpar5a	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384		1.0396656666666668	1.2345	0.388687	0.5787060111717635	1.1053322714692715	0.518719580834392	0.5750986666666666	0.783669	0.141743	0.3753845787060696	0.6334964904936333	0.34358012774530716	3.5522633333333338	2.73252	2.6494	1.4923999228200633	3.4576388621431478	1.457855125073046					0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0	3	0															3	556770;503868;322473	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384	1.0396656666666668	1.2345	0.5787060111717635	0.5750986666666666	0.783669	0.3753845787060696	3.5522633333333338	2.73252	1.4923999228200633	0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0						Exp 2,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	1.6998274706722754	5.107129335403442	1.5919537544250488	1.8201133012771606	0.11425549206462217	1.695062279701233	0.38479816685658896	1.6945331664767442	0.15031102703812294	0.9998863062952104	1.8634538388630018	5.241072827803666	DOWN	0.0	1.0	0.0	
R-DRE-388396	GPCR downstream signalling	287	360	7	4	4	6	3	3	7	3	3	6	357	4526	0.9973	0.02377	0.02377	0.83	556770;503868;322473	gpr183a;vipr1b;lpar5a	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384		1.0396656666666668	1.2345	0.388687	0.5787060111717635	1.1053322714692715	0.518719580834392	0.5750986666666666	0.783669	0.141743	0.3753845787060696	0.6334964904936333	0.34358012774530716	3.5522633333333338	2.73252	2.6494	1.4923999228200633	3.4576388621431478	1.457855125073046					0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0	3	0															3	556770;503868;322473	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384	1.0396656666666668	1.2345	0.5787060111717635	0.5750986666666666	0.783669	0.3753845787060696	3.5522633333333338	2.73252	1.4923999228200633	0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0						Exp 2,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	1.6998274706722754	5.107129335403442	1.5919537544250488	1.8201133012771606	0.11425549206462217	1.695062279701233	0.38479816685658896	1.6945331664767442	0.15031102703812294	0.9998863062952104	1.8634538388630018	5.241072827803666	DOWN	0.0	1.0	0.0	
R-DRE-388841	Costimulation by the CD28 family	33	34	1	0	0	1	0	0	1	0	0	9	34	4849	0.93911	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-389356	CD28 co-stimulation	24	24	1	0	0	1	0	0	1	0	0	9	24	4859	0.95667	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-389357	CD28 dependent PI3K/Akt signaling	18	18	1	0	0	1	0	0	1	0	0	9	18	4865	0.96734	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-389513	CTLA4 inhibitory signaling	16	16	1	0	0	1	0	0	1	0	0	9	16	4867	0.97092	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5633007	Regulation of TP53 Activity	102	107	1	1	1	0	1	0	1	0	0	9	107	4776	0.81938	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5653656	Vesicle-mediated transport	331	337	4	4	2	3	3	3	4	1	1	8	336	4547	0.87645	0.47425	0.47425	0.3	327588	hpxa	ENSDARG00000012609		1.22493	1.22493	1.22493		1.22493		0.795138	0.795138	0.795138		0.795138		2.61243	2.61243	2.61243		2.6124299999999994						1.22493	0.795138	2.61243	1	0	1	327588	ENSDARG00000012609	1.22493	1.22493		0.795138	0.795138		2.61243	2.61243		1.22493	0.795138	2.61243	0															0						Linear,1(1)	2.2946460247039795	2.2946460247039795	2.2946460247039795	2.2946460247039795	0.0	2.2946460247039795	1.22493	1.22493	0.795138	0.795138	2.61243	2.61243	UP	1.0	0.0	0.0	
R-DRE-69278	Cell Cycle, Mitotic	312	331	5	2	0	5	2	2	5	0	0	9	331	4552	0.53202	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73857	RNA Polymerase II Transcription	495	524	4	3	1	3	3	2	4	0	0	9	524	4359	0.3604	1.0	0.61018	0.0																														0	0	0															0															0																							
R-DRE-74160	Gene expression (Transcription)	557	586	4	3	1	3	3	2	4	0	0	9	586	4297	0.31685	1.0	0.6112	0.0																														0	0	0															0															0																							
R-DRE-9006925	Intracellular signaling by second messengers	166	175	2	1	1	2	1	1	2	1	1	8	174	4709	0.96118	0.27973	0.27973	0.57	368245	fgf19	ENSDARG00000098663		8.69275E-5	8.69275E-5	8.69275E-5		8.69275E-5		5.18593E-5	5.18593E-5	5.18593E-5		5.18593E-5		1.79638E-4	1.79638E-4	1.79638E-4		1.79638E-4						8.69275E-5	5.18593E-5	1.79638E-4	1	0	1	368245	ENSDARG00000098663	8.69275E-5	8.69275E-5		5.18593E-5	5.18593E-5		1.79638E-4	1.79638E-4		8.69275E-5	5.18593E-5	1.79638E-4	0															0						Exp 4,1(1)	2.1081173419952393	2.1081173419952393	2.1081173419952393	2.1081173419952393	0.0	2.1081173419952393	8.69275E-5	8.69275E-5	5.18593E-5	5.18593E-5	1.79638E-4	1.79638E-4	UP	1.0	0.0	0.0	
R-DRE-9006934	Signaling by Receptor Tyrosine Kinases	250	254	2	2	2	1	2	1	2	1	1	8	253	4630	0.92405	0.38138	0.38138	0.39	368245	fgf19	ENSDARG00000098663		8.69275E-5	8.69275E-5	8.69275E-5		8.69275E-5		5.18593E-5	5.18593E-5	5.18593E-5		5.18593E-5		1.79638E-4	1.79638E-4	1.79638E-4		1.79638E-4						8.69275E-5	5.18593E-5	1.79638E-4	1	0	1	368245	ENSDARG00000098663	8.69275E-5	8.69275E-5		5.18593E-5	5.18593E-5		1.79638E-4	1.79638E-4		8.69275E-5	5.18593E-5	1.79638E-4	0															0						Exp 4,1(1)	2.1081173419952393	2.1081173419952393	2.1081173419952393	2.1081173419952393	0.0	2.1081173419952393	8.69275E-5	8.69275E-5	5.18593E-5	5.18593E-5	1.79638E-4	1.79638E-4	UP	1.0	0.0	0.0	
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	149	219	4	3	3	3	2	2	4	2	2	7	217	4666	0.99392	0.058352	0.058352	0.91	556770;322473	gpr183a;lpar5a	ENSDARG00000010317;ENSDARG00000010384		0.8115935	0.8115935	0.388687	0.5980801079157373	0.9379244332114968	0.570772113993251	0.4708135	0.4708135	0.141743	0.4653759640768957	0.5691136759428477	0.444127165077425	2.69096	2.69096	2.6494	0.05877471565221903	2.6785451669712574	0.05609109592203934					0.388687;1.2345	0.141743;0.799884	2.73252;2.6494	0	2	0															2	556770;322473	ENSDARG00000010317;ENSDARG00000010384	0.8115935	0.8115935	0.5980801079157373	0.4708135	0.4708135	0.4653759640768957	2.69096	2.69096	0.05877471565221903	0.388687;1.2345	0.141743;0.799884	2.73252;2.6494	0						Linear,1(0.5);Poly 2,1(0.5)	1.7564752778725354	3.5151755809783936	1.695062279701233	1.8201133012771606	0.08842442535064376	1.7575877904891968	-0.017303239999999942	1.6404902399999999	-0.1741646799999999	1.11579168	2.6095023999999998	2.7724176000000003	DOWN	0.0	1.0	0.0	
R-DRE-375276	Peptide ligand-binding receptors	88	108	1	0	0	1	0	0	1	0	0	9	108	4775	0.81784	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-416476	G alpha (q) signalling events	112	125	2	1	1	2	1	1	2	1	1	8	124	4759	0.97927	0.20796	0.20796	0.8	322473	lpar5a	ENSDARG00000010384		1.2345	1.2345	1.2345		1.2345		0.799884	0.799884	0.799884		0.799884		2.6494	2.6494	2.6494		2.6494						1.2345	0.799884	2.6494	0	1	0															1	322473	ENSDARG00000010384	1.2345	1.2345		0.799884	0.799884		2.6494	2.6494		1.2345	0.799884	2.6494	0						Linear,1(1)	1.8201133012771606	1.8201133012771606	1.8201133012771606	1.8201133012771606	0.0	1.8201133012771606	1.2345	1.2345	0.799884	0.799884	2.6494	2.6494	DOWN	0.0	1.0	0.0	
R-DRE-418594	G alpha (i) signalling events	144	166	3	3	3	2	2	2	3	2	2	7	164	4719	0.99723	0.035224	0.035224	1.2	556770;322473	gpr183a;lpar5a	ENSDARG00000010317;ENSDARG00000010384		0.8115935	0.8115935	0.388687	0.5980801079157373	0.9379244332114968	0.570772113993251	0.4708135	0.4708135	0.141743	0.4653759640768957	0.5691136759428477	0.444127165077425	2.69096	2.69096	2.6494	0.05877471565221903	2.6785451669712574	0.05609109592203934					0.388687;1.2345	0.141743;0.799884	2.73252;2.6494	0	2	0															2	556770;322473	ENSDARG00000010317;ENSDARG00000010384	0.8115935	0.8115935	0.5980801079157373	0.4708135	0.4708135	0.4653759640768957	2.69096	2.69096	0.05877471565221903	0.388687;1.2345	0.141743;0.799884	2.73252;2.6494	0						Linear,1(0.5);Poly 2,1(0.5)	1.7564752778725354	3.5151755809783936	1.695062279701233	1.8201133012771606	0.08842442535064376	1.7575877904891968	-0.017303239999999942	1.6404902399999999	-0.1741646799999999	1.11579168	2.6095023999999998	2.7724176000000003	DOWN	0.0	1.0	0.0	
R-DRE-500792	GPCR ligand binding	192	264	6	4	4	5	3	3	6	3	3	6	261	4622	0.99916	0.010237	0.010237	1.14	556770;503868;322473	gpr183a;vipr1b;lpar5a	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384		1.0396656666666668	1.2345	0.388687	0.5787060111717635	1.1053322714692715	0.518719580834392	0.5750986666666666	0.783669	0.141743	0.3753845787060696	0.6334964904936333	0.34358012774530716	3.5522633333333338	2.73252	2.6494	1.4923999228200633	3.4576388621431478	1.457855125073046					0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0	3	0															3	556770;503868;322473	ENSDARG00000010317;ENSDARG00000059058;ENSDARG00000010384	1.0396656666666668	1.2345	0.5787060111717635	0.5750986666666666	0.783669	0.3753845787060696	3.5522633333333338	2.73252	1.4923999228200633	0.388687;1.49581;1.2345	0.141743;0.783669;0.799884	2.73252;5.27487;2.6494	0						Exp 2,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	1.6998274706722754	5.107129335403442	1.5919537544250488	1.8201133012771606	0.11425549206462217	1.695062279701233	0.38479816685658896	1.6945331664767442	0.15031102703812294	0.9998863062952104	1.8634538388630018	5.241072827803666	DOWN	0.0	1.0	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	219	231	2	2	1	2	2	2	2	1	1	8	230	4653	0.93581	0.35319	0.35319	0.43	108181672	cr339041.1	ENSDARG00000051710		1.26442	1.26442	1.26442		1.26442		0.906053	0.906053	0.906053		0.9060530000000001		2.21346	2.21346	2.21346		2.21346						1.26442	0.906053	2.21346	1	0	1	108181672	ENSDARG00000051710	1.26442	1.26442		0.906053	0.906053		2.21346	2.21346		1.26442	0.906053	2.21346	0															0						Exp 2,1(1)	1.5472568273544312	1.5472568273544312	1.5472568273544312	1.5472568273544312	0.0	1.5472568273544312	1.26442	1.26442	0.906053	0.906053	2.21346	2.21346	UP	1.0	0.0	0.0	
R-DRE-1236974	ER-Phagosome pathway	19	21	1	1	1	1	1	1	1	1	1	8	20	4863	0.99938	0.038008	0.038008	4.76	108181672	cr339041.1	ENSDARG00000051710		1.26442	1.26442	1.26442		1.26442		0.906053	0.906053	0.906053		0.9060530000000001		2.21346	2.21346	2.21346		2.21346						1.26442	0.906053	2.21346	1	0	1	108181672	ENSDARG00000051710	1.26442	1.26442		0.906053	0.906053		2.21346	2.21346		1.26442	0.906053	2.21346	0															0						Exp 2,1(1)	1.5472568273544312	1.5472568273544312	1.5472568273544312	1.5472568273544312	0.0	1.5472568273544312	1.26442	1.26442	0.906053	0.906053	2.21346	2.21346	UP	1.0	0.0	0.0	
R-DRE-1236975	Antigen processing-Cross presentation	60	65	2	2	1	2	2	2	2	1	1	8	64	4819	0.99411	0.11351	0.11351	1.54	108181672	cr339041.1	ENSDARG00000051710		1.26442	1.26442	1.26442		1.26442		0.906053	0.906053	0.906053		0.9060530000000001		2.21346	2.21346	2.21346		2.21346						1.26442	0.906053	2.21346	1	0	1	108181672	ENSDARG00000051710	1.26442	1.26442		0.906053	0.906053		2.21346	2.21346		1.26442	0.906053	2.21346	0															0						Exp 2,1(1)	1.5472568273544312	1.5472568273544312	1.5472568273544312	1.5472568273544312	0.0	1.5472568273544312	1.26442	1.26442	0.906053	0.906053	2.21346	2.21346	UP	1.0	0.0	0.0	
R-DRE-1236977	Endosomal/Vacuolar pathway	10	12	1	1	1	1	1	1	1	1	1	8	11	4872	0.9998	0.021879	0.021879	8.33	108181672	cr339041.1	ENSDARG00000051710		1.26442	1.26442	1.26442		1.26442		0.906053	0.906053	0.906053		0.9060530000000001		2.21346	2.21346	2.21346		2.21346		0.0	1.26442			1.26442	0.906053	2.21346	1	0	1	108181672	ENSDARG00000051710	1.26442	1.26442		0.906053	0.906053		2.21346	2.21346		1.26442	0.906053	2.21346	0															0						Exp 2,1(1)	1.5472568273544312	1.5472568273544312	1.5472568273544312	1.5472568273544312	0.0	1.5472568273544312	1.26442	1.26442	0.906053	0.906053	2.21346	2.21346	UP	1.0	0.0	0.0	
